id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2484597403,7,3,1,0,10,5jjqm8h6qm1w4s5f93uubhdrj,1,73.8,10.9,2022-11-12T15:01:27.094Z,2022-11-14T20:10:26Z,3910442493,286,,3917131151,178,,3910442615,233,4,3916327093,464,,3910442489,56,Right,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597443,8,1,1,0,11,5jjqm8h6qm1w4s5f93uubhdrj,1,72.4,12.3,2022-11-12T15:01:28.166Z,2022-11-14T20:10:31Z,3910442711,140,74.7,3917131281,178,,3910442709,56,Center,3910442715,212,8.5,3910442717,213,1.3,3910442713,141,24.3,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597451,9,1,1,0,12,5jjqm8h6qm1w4s5f93uubhdrj,1,74.9,23.7,2022-11-12T15:01:29.346Z,2022-11-14T20:10:34Z,3910442771,140,70.2,3917131361,178,,3910442769,56,Center,3910442775,212,5.0,3910442777,213,3.0,3910442773,141,24.9,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597483,10,1,1,0,14,5jjqm8h6qm1w4s5f93uubhdrj,0,68.3,28.6,2022-11-12T15:01:30.696Z,2022-11-14T20:10:37Z,3917131415,178,,3910442907,141,48.5,3910442911,213,2.0,3910442909,212,14.9,3910442903,56,Center,3910442905,140,62.4,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597495,5,49,1,0,17,dv9l02o316cd9hbkxaho2u12f,1,39.2,52.5,2022-11-12T15:01:33.862Z,2022-11-14T20:10:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597699,6,1,1,0,19,dv9l02o316cd9hbkxaho2u12f,1,47.4,38.6,2022-11-12T15:01:35.615Z,2022-11-14T20:10:48Z,3910443805,141,5.5,3910443801,56,Right,3910443803,140,56.0,3910443809,213,5.1,3910443807,212,24.3,3917131563,178,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597749,7,1,1,0,25,dv9l02o316cd9hbkxaho2u12f,1,64.4,4,2022-11-12T15:01:41.440Z,2022-11-14T20:10:54Z,3910444053,212,7.7,3917131631,178,,3910444051,141,7.9,3910444047,56,Right,3910444049,140,57.5,3910444055,213,2.8,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597807,8,1,1,0,26,dv9l02o316cd9hbkxaho2u12f,1,57.5,7.9,2022-11-12T15:01:43.405Z,2022-11-14T20:11:00Z,3910444363,140,40.1,3910444369,213,2.4,3910444367,212,25.5,3910444365,141,34.0,3910444361,56,Back,3917131765,178,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597913,9,1,1,0,30,dv9l02o316cd9hbkxaho2u12f,1,40.1,34,2022-11-12T15:01:46.700Z,2022-11-14T20:11:05Z,3910444785,56,Back,3910444791,212,23.4,3917131919,178,,3910444789,141,67.0,3910444787,140,33.8,3910444793,213,1.9,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598061,10,1,1,0,33,dv9l02o316cd9hbkxaho2u12f,1,33.8,67,2022-11-12T15:01:49.670Z,2022-11-14T20:11:11Z,3910445533,213,0.7,3910445525,56,Left,3917132001,178,,3910445527,140,53.0,3910445529,141,92.9,3910445531,212,26.8,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598183,11,1,1,0,38,dv9l02o316cd9hbkxaho2u12f,0,55.2,91.4,2022-11-12T15:01:55.089Z,2022-11-14T20:11:16Z,3910446093,212,38.9,3910446087,56,Left,3910446097,1,,3910446089,140,91.7,3910446095,213,6.1,3917132051,178,,3910446085,155,,3910446091,141,81.4,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598201,12,49,1,0,43,5jjqm8h6qm1w4s5f93uubhdrj,1,2.9,20.9,2022-11-12T15:01:59.459Z,2022-11-14T20:11:23Z,,,,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598181,11,43,1,0,43,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-11-12T15:02:00.423Z,2022-11-12T15:02:09Z,3910447213,144,49,,,,,,,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598295,13,1,1,0,46,5jjqm8h6qm1w4s5f93uubhdrj,0,2.8,9.4,2022-11-12T15:02:02.941Z,2022-11-14T20:11:26Z,3910446563,56,Back,3910446569,212,9.7,3910446567,141,7.0,3910446571,213,6.1,3910446565,140,11.9,3910446573,1,,3917132227,178,,3910446561,157,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598357,13,49,1,0,47,dv9l02o316cd9hbkxaho2u12f,1,82.5,90.9,2022-11-12T15:02:03.615Z,2022-11-14T20:11:32Z,,,,,,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598385,14,1,1,0,49,dv9l02o316cd9hbkxaho2u12f,1,82.5,90.9,2022-11-12T15:02:05.806Z,2022-11-14T20:11:38Z,3917132469,178,,3910446945,141,76.0,3910446939,56,Center,3910446941,140,73.7,3910446949,213,4.0,3910446947,212,13.7,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598343,12,43,1,0,50,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-11-12T15:02:06.505Z,2022-11-14T07:14:42Z,3916331449,144,8,3910446763,56,Left,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598433,15,1,1,0,51,dv9l02o316cd9hbkxaho2u12f,1,73.7,76,2022-11-12T15:02:07.460Z,2022-11-14T20:11:43Z,3910447193,140,70.7,3910447199,213,3.8,3910447197,212,4.0,3910447195,141,72.4,3917132561,178,,3910447191,56,Center,,,,,,,a993483h57leyjrkw3q0th905,T. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598639,16,1,1,0,52,dv9l02o316cd9hbkxaho2u12f,1,70.5,72.4,2022-11-12T15:02:09.190Z,2022-11-14T20:11:47Z,3910448107,212,22.7,3910448103,140,56.0,3910448109,213,4.0,3910448101,56,Center,3910448105,141,47.6,3917132625,178,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598675,17,1,1,0,59,dv9l02o316cd9hbkxaho2u12f,1,66.2,18.2,2022-11-12T15:02:16.115Z,2022-11-14T20:12:00Z,3910448275,56,Right,3910448283,213,6.0,3917132907,178,,3910448279,141,8.2,3910448281,212,27.5,3910448277,140,91.6,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598751,18,1,1,1,1,dv9l02o316cd9hbkxaho2u12f,0,91.6,8,2022-11-12T15:02:18.116Z,2022-11-14T20:12:04Z,3917132961,178,,3910448639,212,26.9,3910448641,213,1.5,3910448637,141,47.6,3910448633,56,Center,3916333693,224,,3910448635,140,92.5,3910448631,155,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,3916333695,20,3910448629,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598753,14,44,1,1,3,5jjqm8h6qm1w4s5f93uubhdrj,1,7.2,55.7,2022-11-12T15:02:19.840Z,2022-11-15T07:40:38Z,3910448653,56,Back,3910448655,285,,3910448817,233,19,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598763,19,44,1,1,3,dv9l02o316cd9hbkxaho2u12f,0,92.8,44.3,2022-11-12T15:02:19.841Z,2022-11-14T20:12:14Z,3910448683,286,,3910448847,233,14,3910448681,56,Center,,,,,,,,,,,,,,,,a993483h57leyjrkw3q0th905,T. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598759,15,11,1,1,3,5jjqm8h6qm1w4s5f93uubhdrj,1,7.5,59.6,2022-11-12T15:02:20.100Z,2022-11-15T07:40:39Z,3916333965,378,,3916333877,88,,3916333875,56,Back,3917133141,388,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598955,16,1,1,1,7,5jjqm8h6qm1w4s5f93uubhdrj,0,12,55.4,2022-11-12T15:02:24.162Z,2022-11-14T20:12:24Z,3910449629,213,0.3,3910449617,56,Center,3910449631,1,,3910449619,140,57.8,3910449625,212,50.2,3910449621,141,76.7,3910449615,199,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599029,20,1,1,1,11,dv9l02o316cd9hbkxaho2u12f,1,36.3,21.1,2022-11-12T15:02:27.816Z,2022-11-14T20:12:31Z,3910450071,140,50.6,3910450075,141,21.1,3910450059,3,,3910450079,212,15.0,3910450065,56,Right,3910450081,213,0.0,3917133353,178,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599069,21,1,1,1,12,dv9l02o316cd9hbkxaho2u12f,1,50.9,20.2,2022-11-12T15:02:28.972Z,2022-11-14T20:12:42Z,3910450255,213,3.5,3917133531,388,,3910450249,140,39.2,3910450247,56,Back,3910450251,141,13.2,3910450245,3,,3910450253,212,13.2,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599087,22,1,1,1,14,dv9l02o316cd9hbkxaho2u12f,0,32.5,14.6,2022-11-12T15:02:30.504Z,2022-11-14T20:12:57Z,3917133645,388,,3910450335,56,Right,3910450343,213,6.2,3910450337,140,76.0,3910450341,212,45.8,3910450339,141,10.0,3910450333,3,,3910450345,1,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599107,17,1,1,1,16,5jjqm8h6qm1w4s5f93uubhdrj,0,36.2,86.3,2022-11-12T15:02:32.528Z,2022-11-14T20:13:09Z,3910450421,56,Left,3910450433,212,19.1,3910450425,140,54.0,3917133991,388,,3910450435,213,6.1,3910450417,3,,3910450429,141,80.6,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599173,23,1,1,1,17,dv9l02o316cd9hbkxaho2u12f,1,42.8,14.7,2022-11-12T15:02:33.602Z,2022-11-14T20:13:13Z,3910450701,141,21.3,3910450695,3,,3910450705,213,0.3,3917134117,388,,3910450697,56,Center,3910450703,212,17.8,3910450699,140,59.2,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599215,24,1,1,1,18,dv9l02o316cd9hbkxaho2u12f,1,59.2,21.3,2022-11-12T15:02:35.190Z,2022-11-14T20:13:17Z,3910450907,213,4.3,3910450899,140,55.6,3910450903,141,8.2,3910450893,3,,3917134159,178,,3910450905,212,9.7,3910450895,56,Right,,,,7djse28rpo31xno7d0exe5pzp,M. Jay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599223,25,49,1,1,20,dv9l02o316cd9hbkxaho2u12f,1,55.6,8.2,2022-11-12T15:02:36.757Z,2022-11-14T20:13:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599337,26,1,1,1,20,dv9l02o316cd9hbkxaho2u12f,1,55.6,8.2,2022-11-12T15:02:36.836Z,2022-11-14T20:13:28Z,3910451483,140,72.9,3910451489,213,0.8,3910451487,212,26.0,3910451491,1,,3910451485,141,35.5,3917134263,178,,3910451481,56,Center,3910451479,157,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485704049,745,61,1,1,23,dv9l02o316cd9hbkxaho2u12f,0,71.9,42.4,2022-11-12T15:02:39.822Z,2022-11-14T20:13:33Z,3917134327,178,,3916335481,56,Center,,,,,,,,,,,,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599403,18,1,1,1,24,5jjqm8h6qm1w4s5f93uubhdrj,1,22.6,59.1,2022-11-12T15:02:41.293Z,2022-11-14T20:13:40Z,3910451809,3,,3910451815,141,51.0,3910451811,56,Back,3917134435,388,,3910451813,140,29.2,3910451819,213,5.6,3910451817,212,8.9,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599413,19,49,1,1,27,5jjqm8h6qm1w4s5f93uubhdrj,1,30.1,47,2022-11-12T15:02:43.930Z,2022-11-14T20:13:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599519,20,1,1,1,27,5jjqm8h6qm1w4s5f93uubhdrj,0,30.8,40.7,2022-11-12T15:02:43.949Z,2022-11-14T20:13:57Z,3917134719,178,,3910452323,1,,3910452301,155,,3910452305,56,Center,3910452319,212,44.4,3910452309,140,72.7,3910452315,141,32.1,3910452321,213,6.2,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599527,27,49,1,1,30,dv9l02o316cd9hbkxaho2u12f,1,31.8,75.6,2022-11-12T15:02:47.095Z,2022-11-14T20:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599783,28,1,1,1,33,dv9l02o316cd9hbkxaho2u12f,1,17.1,94.2,2022-11-12T15:02:49.763Z,2022-11-14T20:14:07Z,3910453659,140,10.8,3910453663,212,18.9,3910453669,213,4.4,3910453657,56,Back,3917134833,178,,3910453661,141,68.1,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599897,29,1,1,1,40,dv9l02o316cd9hbkxaho2u12f,0,9.7,65.4,2022-11-12T15:02:56.707Z,2022-11-14T20:14:12Z,3910454163,140,63.0,3910454169,212,59.5,3910454159,157,,3910454165,141,35.5,3910454173,213,5.9,3910454177,1,,3910454161,56,Center,3917135001,178,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599941,21,1,1,1,43,5jjqm8h6qm1w4s5f93uubhdrj,1,30.4,75,2022-11-12T15:02:59.563Z,2022-11-14T20:14:17Z,3910454349,140,39.2,3910454355,213,5.4,3917135051,388,,3910454351,141,58.2,3910454347,56,Back,3910454353,212,14.7,3910454345,3,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599957,22,44,1,1,44,5jjqm8h6qm1w4s5f93uubhdrj,1,41.4,52.7,2022-11-12T15:03:00.796Z,2022-11-15T07:40:39Z,3910454515,233,30,3910454437,285,,3910454433,56,Back,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599935,30,44,1,1,44,dv9l02o316cd9hbkxaho2u12f,0,58.6,47.3,2022-11-12T15:03:00.797Z,2022-11-14T20:14:22Z,3910454323,286,,3910454589,233,22,3910454321,56,Center,,,,,,,,,,,,,,,,a993483h57leyjrkw3q0th905,T. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599999,23,1,1,1,44,5jjqm8h6qm1w4s5f93uubhdrj,0,45.6,39,2022-11-12T15:03:00.886Z,2022-11-15T07:40:39Z,3917135177,388,,3910454649,213,1.1,3910454643,140,50.0,3910454647,212,10.2,3910454639,3,,3910454645,141,52.4,3910454641,56,Center,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600107,31,1,1,1,46,dv9l02o316cd9hbkxaho2u12f,1,51.5,54.5,2022-11-12T15:03:03.294Z,2022-11-14T20:15:08Z,3910455147,212,18.4,3910455143,140,52.9,3910455149,213,1.5,3910455141,56,Left,3910455145,141,81.5,3917136001,178,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600181,32,1,1,1,49,dv9l02o316cd9hbkxaho2u12f,0,52.9,81.5,2022-11-12T15:03:06.425Z,2022-11-14T20:15:11Z,3910455511,56,Left,3910455515,141,100.0,3917136063,178,,3910455517,212,27.8,3910455519,213,0.5,3910455513,140,76.1,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
