id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,assist
2507753601,6,8,1,0,25,fvr504m6gaxsfmtx4fwm7iq1,1,51.3,95.8,2023-02-14T19:48:10.550Z,2023-02-16T06:55:14Z,4033449387,384,,4035063537,178,,4032381185,56,Left,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753625,7,1,1,0,26,fvr504m6gaxsfmtx4fwm7iq1,0,56.1,83.7,2023-02-14T19:48:11.733Z,2023-02-16T06:55:32Z,4032381289,213,1.5,4032381279,3,,4032381281,56,Left,4032381285,141,100.0,4035063913,178,,4032381283,140,56.6,4032381287,212,12.0,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753845,6,5,1,0,27,dmz37633qbsvl7gncq5s51yjw,1,20.2,-0.8,2023-02-14T19:48:13.088Z,2023-02-16T06:55:37Z,4032382417,347,,4032382445,233,8,4032382415,56,Back,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753627,8,5,1,0,27,fvr504m6gaxsfmtx4fwm7iq1,0,79.8,100.8,2023-02-14T19:48:13.088Z,2023-02-16T06:55:37Z,4032381299,56,Left,4032381301,347,,4032382467,233,6,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753873,7,1,1,0,40,dmz37633qbsvl7gncq5s51yjw,0,43.9,0,2023-02-14T19:48:25.300Z,2023-02-16T06:55:41Z,4032382525,107,,4032382533,212,13.8,4032382531,141,3.6,4032382527,56,Right,4032382535,213,0.2,4032382529,140,56.7,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753887,9,61,1,0,41,fvr504m6gaxsfmtx4fwm7iq1,1,37.6,95.4,2023-02-14T19:48:26.809Z,2023-02-16T06:55:51Z,4032382587,56,Back,4035064333,178,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754025,8,5,1,0,41,dmz37633qbsvl7gncq5s51yjw,1,58.1,-1.4,2023-02-14T19:48:27.191Z,2023-02-16T06:55:56Z,4032383295,347,,4032383303,233,10,4032383293,56,Right,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507753925,10,5,1,0,41,fvr504m6gaxsfmtx4fwm7iq1,0,41.9,101.4,2023-02-14T19:48:27.191Z,2023-02-16T06:55:56Z,4032382739,56,Back,4032383365,233,8,4032382741,347,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754051,9,1,1,0,51,dmz37633qbsvl7gncq5s51yjw,1,56.8,0,2023-02-14T19:48:36.701Z,2023-02-16T06:55:59Z,4032383479,140,61.2,4032383481,141,14.0,4032383475,107,,4032383485,213,1.2,4032383477,56,Right,4032383483,212,11.8,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754129,10,1,1,0,52,dmz37633qbsvl7gncq5s51yjw,1,61.2,14,2023-02-14T19:48:37.618Z,2023-02-16T18:15:13Z,4032383911,141,6.5,4035816925,388,,4032383909,140,57.9,4032383915,213,4.1,4032383907,56,Right,4032383913,212,6.2,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754139,11,1,1,0,54,dmz37633qbsvl7gncq5s51yjw,0,54.6,4.2,2023-02-14T19:48:39.450Z,2023-02-16T06:56:17Z,4032383965,1,,4032383987,286,,4032383955,56,Right,4032383981,236,,4032383963,213,0.5,4032383983,233,11,4032383961,212,0.9,4032383957,140,55.4,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,4035064925,178,4032383959,141,4.8,4032383951,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754115,11,74,1,0,54,fvr504m6gaxsfmtx4fwm7iq1,1,44.6,95,2023-02-14T19:48:39.493Z,2023-02-16T06:56:32Z,4032383837,285,,4032384011,233,11,4035065291,178,,4032383835,56,Back,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507804725,404,1,1,0,56,dmz37633qbsvl7gncq5s51yjw,0,69.2,4,2023-02-14T19:48:41.910Z,2023-02-16T06:56:38Z,4033453483,140,74.5,4033453487,212,6.7,4033453481,3,,4033453489,213,5.7,4032652947,56,Right,4035065467,388,,4033453485,141,0.0,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754313,12,5,1,0,58,fvr504m6gaxsfmtx4fwm7iq1,1,22.5,101.5,2023-02-14T19:48:43.501Z,2023-02-16T06:57:00Z,4032384825,347,,4032384823,56,Back,4032384953,233,12,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754325,12,5,1,0,58,dmz37633qbsvl7gncq5s51yjw,0,77.5,-1.5,2023-02-14T19:48:43.501Z,2023-02-16T06:56:59Z,4032384881,56,Right,4032384961,233,12,4032384883,347,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754401,13,1,1,1,5,fvr504m6gaxsfmtx4fwm7iq1,0,34.2,100,2023-02-14T19:48:50.341Z,2023-02-16T06:57:06Z,4032385293,107,,4032385297,140,63.8,4032385303,213,6.1,4032385299,141,94.2,4032385305,1,,4032385301,212,31.4,4032385295,56,Left,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754373,13,49,1,1,7,dmz37633qbsvl7gncq5s51yjw,1,32.2,8.9,2023-02-14T19:48:53.241Z,2023-02-16T06:58:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754407,14,1,1,1,8,dmz37633qbsvl7gncq5s51yjw,0,36.2,8.1,2023-02-14T19:48:53.378Z,2023-02-16T06:58:13Z,4032385329,140,67.8,4032654801,155,,4032385325,56,Center,4032385337,213,0.3,4032385333,141,23.3,4032385335,212,34.8,4032385339,1,,4035067525,178,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754417,14,44,1,1,9,fvr504m6gaxsfmtx4fwm7iq1,1,36.2,72.8,2023-02-14T19:48:55.122Z,2023-02-16T20:22:56Z,4032385417,56,Back,4032385453,233,15,4032385419,285,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754413,15,44,1,1,9,dmz37633qbsvl7gncq5s51yjw,0,63.8,27.2,2023-02-14T19:48:55.123Z,2023-02-16T06:58:20Z,4032385375,56,Center,4032385511,233,14,4032385377,286,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754429,15,1,1,1,9,fvr504m6gaxsfmtx4fwm7iq1,1,32.5,75,2023-02-14T19:48:55.248Z,2023-02-16T20:22:56Z,4035067777,388,,4032385465,3,,4032385477,212,15.4,4032385469,56,Back,4032385473,140,32.2,4032385475,141,52.4,4032385479,213,4.7,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754457,16,49,1,1,12,fvr504m6gaxsfmtx4fwm7iq1,1,32.2,37.1,2023-02-14T19:48:57.432Z,2023-02-16T06:58:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754511,17,1,1,1,12,fvr504m6gaxsfmtx4fwm7iq1,0,30.6,43.3,2023-02-14T19:48:57.499Z,2023-02-16T06:58:45Z,4032385889,212,29.3,4032385893,1,,4032385885,140,55.8,4033456953,157,,4032385887,141,61.8,4032385883,56,Center,4032385891,213,0.4,4035068283,178,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754523,16,44,1,1,15,dmz37633qbsvl7gncq5s51yjw,1,36.8,43.2,2023-02-14T19:49:00.392Z,2023-02-16T20:22:57Z,4032385943,56,Back,4032385993,233,18,4032385945,285,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754519,18,44,1,1,15,fvr504m6gaxsfmtx4fwm7iq1,0,63.2,56.8,2023-02-14T19:49:00.393Z,2023-02-16T06:58:52Z,4032386073,233,16,4032385935,56,Center,4032385937,286,,,,,,,,,,,,,,,,,ea28jq8w3nc9koizvgffy5a7d,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754541,17,1,1,1,15,dmz37633qbsvl7gncq5s51yjw,1,44.4,36.5,2023-02-14T19:49:00.466Z,2023-02-16T20:22:57Z,4032386033,56,Right,4035068531,388,,4032386041,213,5.5,4032386035,140,53.7,4032386037,141,20.9,4032386031,3,,4032386039,212,14.4,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754589,18,1,1,1,17,dmz37633qbsvl7gncq5s51yjw,1,52.7,18.5,2023-02-14T19:49:02.372Z,2023-02-16T06:59:16Z,4032386277,56,Right,4032386283,212,10.7,4032386275,3,,4032386285,213,0.0,4032386281,141,19.2,4035068919,388,,4032386279,140,62.9,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507957229,817,49,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,62.8,17.6,2023-02-14T19:49:03.583Z,2023-02-16T06:59:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754597,19,1,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,64.1,19.4,2023-02-14T19:49:03.666Z,2023-02-16T06:59:28Z,4032386333,212,2.2,4032386329,140,62.4,4032386331,141,17.4,4035069269,178,,4032386327,56,Right,4032386335,213,3.8,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507804873,405,61,1,1,18,dmz37633qbsvl7gncq5s51yjw,1,64.4,17.6,2023-02-14T19:49:03.828Z,2023-02-16T06:59:36Z,4032653783,56,Right,4035069427,178,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754607,19,61,1,1,18,fvr504m6gaxsfmtx4fwm7iq1,1,34.3,82,2023-02-14T19:49:03.955Z,2023-02-16T06:59:53Z,4035069835,21,,4032386389,56,Back,4035069837,178,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507805779,409,49,1,1,20,fvr504m6gaxsfmtx4fwm7iq1,1,24.7,69.6,2023-02-14T19:49:06.118Z,2023-02-16T07:00:07Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754695,20,1,1,1,20,fvr504m6gaxsfmtx4fwm7iq1,0,35.6,75.4,2023-02-14T19:49:06.132Z,2023-02-16T07:00:12Z,4035070195,178,,4032386827,1,,4032386823,212,37.9,4032386817,56,Center,4032386815,155,,4032386825,213,6.1,4032386819,140,70.7,4032386821,141,62.7,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754719,20,1,1,1,22,dmz37633qbsvl7gncq5s51yjw,1,28.6,31.4,2023-02-14T19:49:08.003Z,2023-02-16T07:00:21Z,4032386969,140,18.4,4032386973,212,16.8,4035070411,178,,4032386975,213,4.0,4032386967,56,Back,4032386971,141,12.4,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507805177,406,49,1,1,26,dmz37633qbsvl7gncq5s51yjw,1,20.4,11.8,2023-02-14T19:49:11.580Z,2023-02-16T07:00:30Z,,,,,,,,,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754745,21,1,1,1,26,dmz37633qbsvl7gncq5s51yjw,1,17.4,12.6,2023-02-14T19:49:11.678Z,2023-02-16T07:00:37Z,4032387107,141,22.3,4032387103,56,Center,4032387113,1,,4032387109,212,42.2,4032387101,155,,4032387111,213,0.2,4035070761,178,,4032387105,140,57.1,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754755,22,61,1,1,28,dmz37633qbsvl7gncq5s51yjw,0,57.3,22.5,2023-02-14T19:49:13.602Z,2023-02-16T07:00:59Z,4032387167,56,Center,4035071221,178,,4035071219,21,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754767,21,49,1,1,29,fvr504m6gaxsfmtx4fwm7iq1,1,51.7,74.5,2023-02-14T19:49:14.759Z,2023-02-16T07:01:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754799,22,1,1,1,29,fvr504m6gaxsfmtx4fwm7iq1,1,51.7,81.6,2023-02-14T19:49:14.799Z,2023-02-16T07:01:14Z,4032387409,141,87.6,4032387411,212,15.1,4032387405,56,Back,4032387407,140,37.9,4032387413,213,2.9,4035071553,178,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754825,23,3,1,1,31,fvr504m6gaxsfmtx4fwm7iq1,0,38.5,83,2023-02-14T19:49:16.571Z,2023-02-16T07:01:31Z,4032387583,211,,4033461303,465,,4032387561,56,Back,4035071979,178,,4032387563,286,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507755151,23,5,1,1,32,dmz37633qbsvl7gncq5s51yjw,1,55.8,-1.2,2023-02-14T19:49:18.243Z,2023-02-16T07:01:36Z,4032389275,233,24,4032389247,56,Right,4032389249,347,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507754859,24,5,1,1,32,fvr504m6gaxsfmtx4fwm7iq1,0,44.2,101.2,2023-02-14T19:49:18.243Z,2023-02-16T07:01:37Z,4032389283,233,23,4032387741,56,Back,4032387743,347,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507755177,24,1,1,1,50,dmz37633qbsvl7gncq5s51yjw,1,59.3,0,2023-02-14T19:49:35.435Z,2023-02-16T07:01:41Z,4032389423,213,0.3,4032389417,140,78.1,4032389413,107,,4032389419,141,8.5,4032389421,212,20.8,4032389415,56,Right,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507755255,25,1,1,1,51,dmz37633qbsvl7gncq5s51yjw,1,76.4,7.1,2023-02-14T19:49:37.069Z,2023-02-16T07:01:54Z,4032389829,213,1.4,4035072435,388,,4032389827,212,6.8,4032389823,140,77.5,4032389819,3,,4032389821,56,Right,4032389825,141,16.9,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507755265,26,1,1,1,52,dmz37633qbsvl7gncq5s51yjw,0,78.9,16.5,2023-02-14T19:49:37.949Z,2023-02-16T07:02:05Z,4032389877,3,,4032389883,141,21.1,4032389887,213,2.7,4035072645,388,,4032389885,212,6.8,4032389881,140,73.1,4032389879,56,Right,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507755221,25,49,1,1,53,fvr504m6gaxsfmtx4fwm7iq1,1,26.6,78.3,2023-02-14T19:49:39.215Z,2023-02-16T07:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
