id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,assist
2494457079,95,1,1,7,30,5pfqedkme2kabtqhkln35pf3l,1,73.2,76.7,2023-01-01T15:11:31.283Z,2023-01-03T06:13:04Z,3962547817,213,1.3,3962547815,212,12.9,3962547813,141,95.1,3964306415,178,,3962547809,56,Left,3962547811,140,76.1,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457109,96,1,1,7,35,5pfqedkme2kabtqhkln35pf3l,1,79.1,94.1,2023-01-01T15:11:36.109Z,2023-01-03T06:13:11Z,3962547991,56,Left,3962547999,213,3.2,3964306461,178,,3962547993,140,59.2,3962547997,212,20.9,3962547995,141,92.9,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457163,97,1,1,7,37,5pfqedkme2kabtqhkln35pf3l,1,59.2,92.9,2023-01-01T15:11:38.178Z,2023-01-03T06:13:19Z,3962548249,141,81.2,3962548255,213,4.8,3964306535,178,,3962548251,212,8.0,3962548247,140,60.0,3962548245,56,Left,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457227,98,1,1,7,42,5pfqedkme2kabtqhkln35pf3l,1,63.7,80.6,2023-01-01T15:11:42.604Z,2023-01-03T06:14:06Z,3962548579,141,96.9,3964306979,178,,3962548581,212,17.0,3962548577,140,76.0,3962548575,56,Left,3962548583,213,0.7,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457267,99,1,1,7,46,5pfqedkme2kabtqhkln35pf3l,1,73.2,95.4,2023-01-01T15:11:46.893Z,2023-01-03T06:14:13Z,3964307041,178,,3962548799,212,14.6,3962548793,56,Left,3962548801,213,3.1,3962548795,140,59.3,3962548797,141,95.6,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457297,100,1,1,7,49,5pfqedkme2kabtqhkln35pf3l,1,59.3,95.6,2023-01-01T15:11:49.786Z,2023-01-03T06:14:19Z,3962548947,56,Left,3962548951,141,82.7,3964307115,178,,3962548955,213,5.5,3962548949,140,68.2,3962548953,212,12.8,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457335,101,1,1,7,51,5pfqedkme2kabtqhkln35pf3l,1,67.2,82.1,2023-01-01T15:11:51.653Z,2023-01-03T06:14:27Z,3964307123,178,,3962549167,140,53.0,3962549171,212,16.3,3962549165,56,Left,3962549169,141,91.7,3962549173,213,2.7,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457385,102,1,1,7,52,5pfqedkme2kabtqhkln35pf3l,1,47.3,91.2,2023-01-01T15:11:53.036Z,2023-01-03T06:20:02Z,3962549483,212,16.0,3962549485,213,4.3,3962549477,56,Back,3962549481,141,69.3,3962549479,140,41.8,3964309937,178,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457453,103,1,1,7,56,5pfqedkme2kabtqhkln35pf3l,1,39.8,66.7,2023-01-01T15:11:57.010Z,2023-01-03T06:20:08Z,3962549861,213,4.8,3962549853,140,40.6,3962549851,56,Back,3962549859,212,21.0,3964309983,178,,3962549857,141,35.8,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457477,104,1,1,8,3,5pfqedkme2kabtqhkln35pf3l,1,44.8,8.5,2023-01-01T15:12:03.810Z,2023-01-03T06:20:17Z,3962549995,141,2.2,3962549997,212,4.3,3962549993,140,44.4,3962549999,213,4.6,3964310103,178,,3962549991,56,Back,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457521,105,1,1,8,4,5pfqedkme2kabtqhkln35pf3l,1,44.1,3.7,2023-01-01T15:12:04.930Z,2023-01-03T06:20:23Z,3962550267,56,Back,3962550271,141,36.3,3964310161,178,,3962550269,140,14.4,3962550273,212,38.3,3962550277,1,,3962550275,213,2.5,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457597,106,1,1,8,8,5pfqedkme2kabtqhkln35pf3l,0,15.3,29.5,2023-01-01T15:12:08.378Z,2023-01-03T06:20:30Z,3962550651,213,5.9,3962550643,56,Right,3962550647,141,0.0,3962550645,140,63.5,3964310241,178,,3962550641,157,,3962550653,1,,3962550649,212,54.6,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457985,56,5,1,8,11,fvr504m6gaxsfmtx4fwm7iq1,1,36.4,101,2023-01-01T15:12:12.140Z,2023-01-03T06:20:42Z,3962552955,233,107,3962552919,347,,3962552917,56,Back,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494457601,107,5,1,8,11,5pfqedkme2kabtqhkln35pf3l,0,63.6,-1,2023-01-01T15:12:12.140Z,2023-01-03T06:20:43Z,3962550673,347,,3962552981,233,56,3962550671,56,Right,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458053,57,1,1,8,39,fvr504m6gaxsfmtx4fwm7iq1,1,54.6,100,2023-01-01T15:12:40.373Z,2023-01-03T06:20:49Z,3962553319,213,6.0,3962553309,140,75.0,3962553313,141,93.3,3962553303,107,,3962553305,56,Left,3962553321,1,,3962553315,212,22.2,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458149,58,1,1,8,43,fvr504m6gaxsfmtx4fwm7iq1,1,68,80.2,2023-01-01T15:12:43.724Z,2023-01-03T06:21:43Z,3962553865,213,5.4,3964310893,178,,3962553855,56,Center,3962553863,212,12.8,3962553859,140,75.9,3962553861,141,65.8,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494604839,680,1,1,8,43,fvr504m6gaxsfmtx4fwm7iq1,0,77.5,65.4,2023-01-01T15:12:44.293Z,2023-01-03T06:22:02Z,3963380779,212,20.3,3963380771,168,,3963380781,213,5.6,3963380775,140,92.4,3963380777,141,46.4,3964311037,178,,3963380773,56,Center,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458117,108,52,1,8,46,5pfqedkme2kabtqhkln35pf3l,1,11.7,41.3,2023-01-01T15:12:47.123Z,2023-01-03T06:22:08Z,3963380877,376,,3964311095,178,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458217,109,1,1,8,47,5pfqedkme2kabtqhkln35pf3l,1,11.7,41.3,2023-01-01T15:12:47.996Z,2023-01-03T06:22:13Z,3962554129,123,,3962554135,141,62.0,3962554137,212,18.3,3962554133,140,22.9,3964311133,178,,3962554139,213,0.9,3962554131,56,Back,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458239,110,1,1,8,52,5pfqedkme2kabtqhkln35pf3l,1,24.7,69.4,2023-01-01T15:12:52.980Z,2023-01-03T06:22:19Z,3962554233,141,53.4,3964311199,178,,3962554229,56,Back,3962554237,213,5.2,3962554235,212,12.2,3962554231,140,30.0,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458285,111,1,1,8,54,5pfqedkme2kabtqhkln35pf3l,1,30.1,53.4,2023-01-01T15:12:55.015Z,2023-01-03T06:22:44Z,3962554511,140,27.0,3962554509,56,Back,3962554513,141,73.3,3962554517,213,1.8,3964311413,178,,3962554515,212,13.9,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458335,112,1,1,8,58,5pfqedkme2kabtqhkln35pf3l,1,29.4,75.9,2023-01-01T15:12:58.401Z,2023-01-03T06:22:51Z,3962554849,212,20.9,3964311477,178,,3962554845,140,46.3,3962554847,141,92.1,3962554843,56,Back,3962554851,213,0.6,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458411,113,1,1,9,4,5pfqedkme2kabtqhkln35pf3l,1,58.7,90.3,2023-01-01T15:13:04.925Z,2023-01-03T06:22:57Z,3962555315,213,4.4,3964311525,178,,3962555307,56,Center,3962555313,212,15.6,3962555309,140,54.2,3962555311,141,68.5,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458437,114,1,1,9,6,5pfqedkme2kabtqhkln35pf3l,1,53,63.4,2023-01-01T15:13:06.872Z,2023-01-03T06:23:05Z,3962555405,56,Back,3962555407,140,42.8,3962555413,213,4.2,3962555409,141,36.3,3964311587,178,,3962555411,212,21.3,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458507,115,1,1,9,9,5pfqedkme2kabtqhkln35pf3l,1,42.8,36.3,2023-01-01T15:13:09.676Z,2023-01-03T06:23:10Z,3964311627,178,,3962555809,213,1.2,3962555801,56,Back,3962555805,141,43.9,3962555807,212,5.6,3962555803,140,44.9,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458583,116,1,1,9,12,5pfqedkme2kabtqhkln35pf3l,1,46.7,40.3,2023-01-01T15:13:12.843Z,2023-01-03T06:23:14Z,3962556121,140,60.4,3962556127,213,5.6,3962556125,212,18.2,3964311677,178,,3962556119,56,Center,3962556123,141,23.9,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458609,117,1,1,9,15,5pfqedkme2kabtqhkln35pf3l,1,55.9,16.4,2023-01-01T15:13:16.194Z,2023-01-03T06:23:20Z,3962556251,140,42.0,3964311735,178,,3962556249,56,Back,3962556255,212,15.6,3962556257,213,2.8,3962556253,141,24.4,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458653,118,1,1,9,17,5pfqedkme2kabtqhkln35pf3l,1,41.8,27.1,2023-01-01T15:13:18.290Z,2023-01-03T06:23:25Z,3964311789,178,,3962556481,213,1.4,3962556479,212,6.7,3962556473,56,Back,3962556475,140,42.6,3962556477,141,36.9,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458729,119,1,1,9,20,5pfqedkme2kabtqhkln35pf3l,1,45.7,36.9,2023-01-01T15:13:21.012Z,2023-01-03T06:23:30Z,3964311833,178,,3962556881,141,95.6,3962556879,140,73.2,3962556889,1,,3962556887,213,0.9,3962556885,212,49.3,3962556875,155,,3962556877,56,Left,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458733,120,50,1,9,23,5pfqedkme2kabtqhkln35pf3l,1,78,95.6,2023-01-01T15:13:23.452Z,2023-01-03T06:24:05Z,3962557011,233,59,3962556907,286,,3962556905,56,Left,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458745,59,7,1,9,24,fvr504m6gaxsfmtx4fwm7iq1,1,22,4.4,2023-01-01T15:13:24.515Z,2023-01-04T09:36:05Z,3962556951,56,Back,3963382931,385,,3962556953,285,,3965184149,389,,3962556965,233,120,3962556949,167,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458757,60,5,1,9,24,fvr504m6gaxsfmtx4fwm7iq1,0,23.3,-1.8,2023-01-01T15:13:24.840Z,2023-01-03T06:24:19Z,3962557031,347,,3962557125,233,121,3962557029,56,Back,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458767,121,5,1,9,24,5pfqedkme2kabtqhkln35pf3l,1,76.7,101.8,2023-01-01T15:13:24.840Z,2023-01-03T06:24:19Z,3962557113,233,60,3962557065,56,Left,3962557067,347,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458821,122,1,1,9,27,5pfqedkme2kabtqhkln35pf3l,1,75.8,100,2023-01-01T15:13:28.164Z,2023-01-03T06:24:25Z,3962557367,140,62.4,3962557371,212,14.6,3962557363,56,Left,3962557359,107,,3962557369,141,96.3,3962557373,213,3.4,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458943,123,1,1,9,30,5pfqedkme2kabtqhkln35pf3l,1,62.2,96.2,2023-01-01T15:13:31.034Z,2023-01-03T06:24:44Z,3962557969,213,4.8,3964312535,178,,3962557961,56,Left,3962557965,141,83.8,3962557967,212,8.5,3962557963,140,63.3,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494458981,124,1,1,9,38,5pfqedkme2kabtqhkln35pf3l,1,54.6,47.6,2023-01-01T15:13:38.988Z,2023-01-03T06:24:49Z,3962558201,141,16.2,3962558199,140,56.4,3962558197,56,Right,3962558203,212,21.4,3962558205,213,4.8,3964312571,178,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459013,125,1,1,9,41,5pfqedkme2kabtqhkln35pf3l,1,58.8,18.3,2023-01-01T15:13:41.586Z,2023-01-03T06:24:54Z,3962558367,212,7.6,3962558365,141,25.8,3962558363,140,53.4,3962558369,213,2.4,3964312607,178,,3962558361,56,Center,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459057,126,1,1,9,43,5pfqedkme2kabtqhkln35pf3l,0,55.5,21,2023-01-01T15:13:43.945Z,2023-01-03T06:25:07Z,3962558609,140,89.1,3964312681,178,,3962558611,141,47.5,3962558615,213,0.5,3962558617,1,,3962558605,155,,3962558607,56,Center,3962558613,212,39.6,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459067,61,52,1,9,46,fvr504m6gaxsfmtx4fwm7iq1,1,10.5,53.1,2023-01-01T15:13:47.305Z,2023-01-03T06:25:19Z,3964312815,178,,3963383309,377,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459363,62,1,1,10,6,fvr504m6gaxsfmtx4fwm7iq1,0,13.9,40.6,2023-01-01T15:14:06.529Z,2023-01-03T06:25:28Z,3962560279,213,6.1,3962560281,1,,3962560271,56,Right,3962560277,212,64.8,3962560275,141,19.7,3962560269,199,,3962560273,140,74.1,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459379,127,1,1,10,10,5pfqedkme2kabtqhkln35pf3l,1,36.3,74.8,2023-01-01T15:14:10.676Z,2023-01-04T09:21:04Z,3965178631,178,,3962560349,212,11.9,3962560341,3,,3962560347,141,68.7,3962560345,140,46.9,3962560351,213,5.9,3962560343,56,Back,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459395,128,1,1,10,12,5pfqedkme2kabtqhkln35pf3l,0,46.9,68.7,2023-01-01T15:14:12.730Z,2023-01-03T06:25:46Z,3962560439,56,Center,3962560443,140,56.1,3962560457,213,6.2,3962560449,141,67.8,3962560435,3,,3964313069,388,,3962560453,212,9.7,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459453,63,1,1,10,14,fvr504m6gaxsfmtx4fwm7iq1,0,52.1,24.9,2023-01-01T15:14:15.371Z,2023-01-03T06:25:52Z,3962560753,141,70.5,3962560749,56,Center,3962560757,213,0.7,3962560755,212,47.9,3962560751,140,86.9,3962560759,1,,3962560747,155,,3964313133,178,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459461,129,52,1,10,20,5pfqedkme2kabtqhkln35pf3l,1,11,29.4,2023-01-01T15:14:20.713Z,2023-01-03T06:26:00Z,3964313199,178,,3963383775,376,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459519,130,1,1,10,22,5pfqedkme2kabtqhkln35pf3l,1,12.8,31.9,2023-01-01T15:14:22.497Z,2023-01-03T06:26:07Z,3962561143,212,10.3,3962561145,213,6.3,3962561139,140,22.6,3962561141,141,31.6,3964313267,178,,3962561135,123,,3962561137,56,Back,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459547,131,1,1,10,25,5pfqedkme2kabtqhkln35pf3l,1,24.5,32.1,2023-01-01T15:14:25.890Z,2023-01-03T06:26:13Z,3962561269,213,1.7,3962561261,56,Back,3962561265,141,49.7,3962561267,212,12.0,3962561263,140,23.2,3964313285,178,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459577,132,1,1,10,28,5pfqedkme2kabtqhkln35pf3l,1,23.8,51.9,2023-01-01T15:14:28.617Z,2023-01-03T06:26:19Z,3962561429,141,79.1,3964313307,178,,3962561433,213,1.2,3962561427,140,30.0,3962561425,56,Back,3962561431,212,19.6,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459607,133,1,1,10,30,5pfqedkme2kabtqhkln35pf3l,1,29.4,76.7,2023-01-01T15:14:31.259Z,2023-01-03T06:26:24Z,3962561639,141,63.4,3962561643,213,4.1,3962561635,56,Back,3962561637,140,23.6,3964313339,178,,3962561641,212,10.9,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459663,134,1,1,10,33,5pfqedkme2kabtqhkln35pf3l,0,20.8,69.3,2023-01-01T15:14:34.049Z,2023-01-03T06:26:30Z,3962561981,212,54.1,3962561979,141,93.2,3962561983,213,0.3,3962561973,155,,3962561975,56,Left,3962561977,140,69.9,3964313391,178,,3962561985,1,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459667,64,44,1,10,36,fvr504m6gaxsfmtx4fwm7iq1,1,30.3,6.3,2023-01-01T15:14:36.730Z,2023-01-03T08:41:06Z,3962561999,285,,3962561997,56,Back,3962563169,233,136,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459773,136,44,1,10,36,5pfqedkme2kabtqhkln35pf3l,0,69.7,93.7,2023-01-01T15:14:36.731Z,2023-01-03T06:28:41Z,3962562625,286,,3962562623,56,Left,3962563183,233,64,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459717,65,1,1,10,36,fvr504m6gaxsfmtx4fwm7iq1,1,34,6.8,2023-01-01T15:14:36.842Z,2023-01-03T08:41:07Z,3964313521,388,,3962562263,212,17.6,3962562265,213,1.0,3962562255,3,,3962562257,56,Back,3962562261,141,29.2,3962562259,140,42.4,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494799131,887,67,1,10,38,fvr504m6gaxsfmtx4fwm7iq1,1,44.3,31.5,2023-01-01T15:14:39.027Z,2023-01-03T08:41:07Z,3964351087,233,1175,,,,,,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494799129,1175,67,1,10,38,5pfqedkme2kabtqhkln35pf3l,0,55.7,68.5,2023-01-01T15:14:39.028Z,2023-01-03T07:57:55Z,3964351095,233,887,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459719,66,61,1,10,38,fvr504m6gaxsfmtx4fwm7iq1,1,42.4,29.2,2023-01-01T15:14:39.082Z,2023-01-03T08:41:08Z,3962562269,56,Back,3964314563,389,,,,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459729,135,1,1,10,40,5pfqedkme2kabtqhkln35pf3l,0,55.7,76.6,2023-01-01T15:14:41.177Z,2023-01-03T06:29:06Z,3964314629,178,,3962562315,56,Center,3962562321,212,13.1,3962562317,140,68.0,3962562323,213,6.1,3962562319,141,73.5,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459735,67,61,1,10,41,fvr504m6gaxsfmtx4fwm7iq1,1,38.2,32.4,2023-01-01T15:14:41.561Z,2023-01-04T09:37:38Z,3964314873,178,,3962562365,56,Back,,,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459765,68,49,1,10,43,fvr504m6gaxsfmtx4fwm7iq1,1,33.3,22.4,2023-01-01T15:14:43.647Z,2023-01-03T06:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459813,69,1,1,10,43,fvr504m6gaxsfmtx4fwm7iq1,1,33.3,22.4,2023-01-01T15:14:44.074Z,2023-01-03T06:29:54Z,3962562849,212,21.6,3964315133,178,,3962562851,213,2.1,3962562843,56,Back,3962562847,141,50.3,3962562845,140,23.5,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459831,70,1,1,10,45,fvr504m6gaxsfmtx4fwm7iq1,0,23.5,50.3,2023-01-01T15:14:46.145Z,2023-01-03T06:29:59Z,3962562957,141,26.4,3962562955,140,43.1,3962562953,56,Back,3964315197,178,,3962562959,212,26.2,3962562951,155,,3962562961,213,5.6,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459835,137,49,1,10,47,5pfqedkme2kabtqhkln35pf3l,1,55,77.3,2023-01-01T15:14:47.667Z,2023-01-03T06:30:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459857,138,1,1,10,47,5pfqedkme2kabtqhkln35pf3l,1,55,77.3,2023-01-01T15:14:48.234Z,2023-01-03T06:30:16Z,3962563133,56,Left,3962563141,213,0.7,3962563135,140,68.7,3962563137,141,95.6,3964315347,178,,3962563139,212,19.0,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459899,139,1,1,10,51,5pfqedkme2kabtqhkln35pf3l,1,68,94.2,2023-01-01T15:14:51.693Z,2023-01-03T06:30:25Z,3962563369,56,Back,3962563373,141,93.9,3962563377,213,3.2,3962563375,212,21.3,3964315449,178,,3962563371,140,47.7,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494459927,140,1,1,10,54,5pfqedkme2kabtqhkln35pf3l,1,44.2,94.7,2023-01-01T15:14:54.442Z,2023-01-03T06:30:31Z,3964315505,178,,3962563507,212,14.8,3962563505,141,73.5,3962563503,140,41.1,3962563509,213,4.5,3962563501,56,Back,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494460039,141,1,1,10,56,5pfqedkme2kabtqhkln35pf3l,1,40.6,70.3,2023-01-01T15:14:57.036Z,2023-01-03T06:30:36Z,3962564161,56,Back,3962564169,213,4.5,3962564163,140,36.3,3962564165,141,31.9,3964315551,178,,3962564167,212,26.5,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
