id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/18/value
2478758109,130,49,1,16,37,3ptd7zlc5isrongig0wij2id4,1,13,12.9,2022-10-29T14:16:30.411Z,2022-11-01T04:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213477,1298,83,1,16,40,5pfqedkme2kabtqhkln35pf3l,1,93,90.3,2022-10-29T14:16:33.315Z,2022-11-01T08:32:18Z,3887611513,399,59129,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758479,132,1,1,16,41,3ptd7zlc5isrongig0wij2id4,0,8.7,1.4,2022-10-29T14:16:34.469Z,2022-11-01T04:37:11Z,3879858771,140,19.8,3879858763,56,Back,3879858785,212,11.8,3879858757,157,,3887403975,178,,3879858791,213,6.1,3879858795,1,,3879858777,141,0.0,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759053,133,5,1,16,42,5pfqedkme2kabtqhkln35pf3l,1,83.8,101.6,2022-10-29T14:16:34.834Z,2022-11-01T04:37:14Z,3879861881,56,Left,3879861941,233,133,3879861883,347,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758495,133,5,1,16,42,3ptd7zlc5isrongig0wij2id4,0,16.2,-1.6,2022-10-29T14:16:34.834Z,2022-11-01T04:37:14Z,3879858867,347,,3879858865,56,Back,3879861975,233,133,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758335,131,43,1,16,44,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-10-29T14:16:36.820Z,2022-10-29T14:18:49Z,3879857997,56,Back,3879885871,144,50,3879858001,285,0,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758419,132,43,1,16,44,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-10-29T14:16:36.821Z,2022-10-29T14:17:59Z,3879876081,144,7,3879858459,286,0,3879858453,56,Left,3879858509,233,131,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759085,134,1,1,16,58,5pfqedkme2kabtqhkln35pf3l,1,70.3,100,2022-10-29T14:16:51.057Z,2022-11-01T04:37:21Z,3879862085,140,80.6,3879862093,212,12.7,3879862099,213,5.7,3879862081,56,Left,3879862089,141,92.0,3879862079,107,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759123,135,1,1,16,59,5pfqedkme2kabtqhkln35pf3l,1,81.5,91.8,2022-10-29T14:16:51.983Z,2022-11-01T04:37:26Z,3887404147,178,,3879862291,141,96.9,3879862283,56,Left,3879862287,140,73.0,3879862297,213,2.8,3879862293,212,9.6,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759171,136,61,1,17,0,5pfqedkme2kabtqhkln35pf3l,0,73,93.4,2022-10-29T14:16:52.655Z,2022-11-01T04:38:02Z,3879862655,56,Left,3887404293,178,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176121,815,67,1,17,0,3ptd7zlc5isrongig0wij2id4,1,30.6,7.9,2022-10-29T14:16:53.286Z,2022-11-01T05:26:48Z,3887435013,233,907,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176119,907,67,1,17,0,5pfqedkme2kabtqhkln35pf3l,0,69.4,92.1,2022-10-29T14:16:53.287Z,2022-11-01T05:11:12Z,3887435033,233,815,,,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759195,135,1,1,17,0,3ptd7zlc5isrongig0wij2id4,1,32,10.2,2022-10-29T14:16:53.303Z,2022-11-01T05:26:48Z,3886216737,212,1.4,3886216733,140,33.2,3886216739,213,0.4,3879862789,56,Back,3886216735,141,11.0,3887404627,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759201,136,49,1,17,1,3ptd7zlc5isrongig0wij2id4,1,30.3,19.7,2022-10-29T14:16:54.072Z,2022-11-01T04:38:12Z,,,,,,,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176221,917,83,1,17,5,5pfqedkme2kabtqhkln35pf3l,1,70.4,74.2,2022-10-29T14:16:58.410Z,2022-11-01T05:11:51Z,3887435665,399,27436,,,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759425,137,1,1,17,5,3ptd7zlc5isrongig0wij2id4,1,31.3,19.5,2022-10-29T14:16:58.436Z,2022-11-01T04:38:17Z,3879864071,56,Back,3879864081,212,9.0,3879864087,213,5.0,3887404729,178,,3879864073,140,33.8,3879864077,141,6.8,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759493,138,1,1,17,9,3ptd7zlc5isrongig0wij2id4,1,33.8,7.9,2022-10-29T14:17:01.661Z,2022-11-01T04:38:22Z,3887404759,178,,3879864513,213,1.7,3879864505,56,Back,3879864509,141,18.0,3879864511,212,6.9,3879864507,140,32.8,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759647,139,1,1,17,9,3ptd7zlc5isrongig0wij2id4,1,32.5,18.2,2022-10-29T14:17:02.377Z,2022-11-01T04:38:27Z,3879865431,140,75.2,3879865427,155,,3887404805,178,,3879865429,56,Right,3879865435,212,45.7,3879865439,1,,3879865437,213,6.1,3879865433,141,5.3,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759825,140,1,1,17,15,3ptd7zlc5isrongig0wij2id4,0,77.6,5.3,2022-10-29T14:17:08.391Z,2022-11-01T04:38:36Z,3879866435,141,17.3,3879866433,140,90.0,3879866441,212,15.4,3879866429,56,Right,3887404879,178,,3879866443,213,0.6,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176367,924,67,1,17,18,5pfqedkme2kabtqhkln35pf3l,1,7.6,84.9,2022-10-29T14:17:10.676Z,2022-11-01T05:26:49Z,3887436411,233,838,,,,,,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480176365,838,67,1,17,18,3ptd7zlc5isrongig0wij2id4,0,92.4,15.1,2022-10-29T14:17:10.677Z,2022-11-01T05:12:32Z,3887436419,233,924,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759847,137,8,1,17,18,5pfqedkme2kabtqhkln35pf3l,1,4.9,83.3,2022-10-29T14:17:10.738Z,2022-11-01T05:26:49Z,3886216965,385,,3887404985,178,,3879866587,56,Back,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479952197,693,56,1,17,19,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-10-29T14:17:12.280Z,2022-11-01T04:38:52Z,3886216921,56,Right,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759925,138,6,1,17,19,5pfqedkme2kabtqhkln35pf3l,0,3.4,83,2022-10-29T14:17:12.568Z,2022-11-01T04:38:56Z,3879866979,56,Back,3879866981,73,,3879867385,233,141,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759951,141,6,1,17,19,3ptd7zlc5isrongig0wij2id4,1,96.6,17,2022-10-29T14:17:12.568Z,2022-11-01T04:38:56Z,3879867135,75,,3879867131,56,Right,3879867299,233,138,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478761785,142,1,1,18,10,3ptd7zlc5isrongig0wij2id4,1,99.5,0.5,2022-10-29T14:18:02.716Z,2022-11-01T05:11:00Z,3879877573,212,35.8,3879877561,155,,3879907761,210,15,3879877559,6,,3879877567,140,91.4,3887405111,178,,3879877575,213,1.8,3879877569,141,51.6,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,3879877557,2,,3879877565,56,Center,3879877577,1,3879877563,223,,,,3886217063,72,,3879907765,154,,,,,,,,,,,1,,,,,,,,,,,,,,,
2478761819,143,44,1,18,11,3ptd7zlc5isrongig0wij2id4,1,93.4,51.2,2022-10-29T14:18:04.487Z,2022-11-01T05:11:00Z,3879877743,286,,3879901615,233,139,3879877741,56,Center,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478761775,139,44,1,18,11,5pfqedkme2kabtqhkln35pf3l,0,6.6,48.8,2022-10-29T14:18:04.488Z,2022-11-01T04:39:08Z,3879901653,233,143,3879877513,285,,3879877511,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766385,155,15,1,18,11,3ptd7zlc5isrongig0wij2id4,1,90.9,50.6,2022-10-29T14:18:04.526Z,2022-11-01T05:11:00Z,3879907847,78,,3879906817,82,,3879907877,231,50.4,3879906887,233,151,3879902919,17,,3879907873,147,50.4,3879907867,102,49.5,3879907859,55,142,69lg8jmug501h6biol5itk02y,E. Cashin,3887405235,388,,3879907849,29,,3879906805,25,3879907871,146,92.9,,,3879907853,154,,3879906809,15,,3879902921,56,3879907875,230,98.5,3879907869,103,3879906815,328,,Center,,,,,,,,,,,,,19,
2478766217,151,10,1,18,11,5pfqedkme2kabtqhkln35pf3l,1,13.6,49.6,2022-10-29T14:18:04.544Z,2022-11-01T04:39:26Z,3879901971,56,Back,3887405379,15,,3879906913,233,155,3887405377,388,,3879901969,94,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478761879,140,11,1,18,14,5pfqedkme2kabtqhkln35pf3l,1,2.2,48.5,2022-10-29T14:18:06.715Z,2022-11-01T04:39:31Z,3886217323,378,,3879878041,88,,3887405407,388,,3879878039,56,Back,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478762359,141,1,1,18,17,5pfqedkme2kabtqhkln35pf3l,1,12.1,44.8,2022-10-29T14:18:09.858Z,2022-11-01T04:39:38Z,3879880737,213,0,3879880733,141,44.8,3879880739,1,,3879880725,199,,3879880735,212,66.0,3879880729,56,Center,3879880731,140,75.0,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478762343,144,4,1,18,23,3ptd7zlc5isrongig0wij2id4,1,26.2,57.2,2022-10-29T14:18:15.690Z,2022-11-01T04:39:47Z,3879880625,295,,3879880621,13,,3879880991,233,142,3879880631,285,,3879880627,56,Back,3879880629,152,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478762371,142,4,1,18,23,5pfqedkme2kabtqhkln35pf3l,0,73.8,42.8,2022-10-29T14:18:15.691Z,2022-11-01T04:39:47Z,3879880803,295,,3879880807,152,,3879880809,286,,3887405585,178,,3879880805,56,Center,3879880801,13,,3879881093,233,144,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478763845,145,1,1,19,3,3ptd7zlc5isrongig0wij2id4,0,27,59,2022-10-29T14:18:56.398Z,2022-11-01T04:39:54Z,3879888875,56,Center,3879888869,5,,3879888885,1,,3879888881,212,66.7,3879888871,155,,3879888873,152,,3879888877,140,86.8,3879888883,213,5.9,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,3879888879,141,25.9,3887405683,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478763941,143,1,1,19,9,5pfqedkme2kabtqhkln35pf3l,0,10.8,74.8,2022-10-29T14:19:01.710Z,2022-11-01T04:39:58Z,3879889401,157,,3879889413,1,,3879889405,140,3.0,3879889411,213,2.0,3879889409,212,20.0,3887405713,178,,3879889403,56,Back,3879889407,141,100.0,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478763947,144,5,1,19,11,5pfqedkme2kabtqhkln35pf3l,0,3.2,101.7,2022-10-29T14:19:04.557Z,2022-11-01T04:40:02Z,3879889429,56,Back,3879893801,233,146,3879889431,347,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478764697,146,5,1,19,11,3ptd7zlc5isrongig0wij2id4,1,96.8,-1.7,2022-10-29T14:19:04.557Z,2022-11-01T04:40:01Z,3879893739,233,144,3879893601,56,Right,3879893603,347,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478764789,147,1,1,19,32,3ptd7zlc5isrongig0wij2id4,1,96.6,0,2022-10-29T14:19:24.799Z,2022-11-01T04:40:05Z,3879894121,212,9.7,3879894115,56,Right,3879894119,141,12.6,3879894117,140,96.5,3879894113,107,,3879894123,213,1.6,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478764831,148,1,1,19,32,3ptd7zlc5isrongig0wij2id4,1,95.6,15.5,2022-10-29T14:19:25.584Z,2022-11-01T04:40:13Z,3879894339,141,4.6,3887405861,178,,3879894337,140,88.6,3879894341,212,10.4,3879894343,213,3.9,3879894335,56,Right,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479953131,694,61,1,19,33,3ptd7zlc5isrongig0wij2id4,1,82.9,7.2,2022-10-29T14:19:26.565Z,2022-11-01T04:40:22Z,3886219189,56,Right,3887405959,388,,3887405957,15,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765579,145,5,1,19,34,5pfqedkme2kabtqhkln35pf3l,1,17.3,101.2,2022-10-29T14:19:27.129Z,2022-11-01T04:40:30Z,3879898513,347,,3879898511,56,Back,3879898565,233,149,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478764837,149,5,1,19,34,3ptd7zlc5isrongig0wij2id4,0,82.7,-1.2,2022-10-29T14:19:27.129Z,2022-11-01T04:40:31Z,3879898649,233,145,3879894371,347,,3879894369,56,Right,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765669,146,1,1,19,53,5pfqedkme2kabtqhkln35pf3l,1,14.6,100,2022-10-29T14:19:46.509Z,2022-11-01T04:40:36Z,3879899025,213,6.1,3879899015,107,,3879899021,141,96.0,3879899023,212,18.1,3879899017,56,Back,3879899019,140,31.4,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765747,147,1,1,19,56,5pfqedkme2kabtqhkln35pf3l,1,31.6,95.7,2022-10-29T14:19:48.938Z,2022-11-01T04:40:39Z,3879899441,213,3.0,3879899421,56,Back,3879899425,140,22.7,3879899429,141,98.0,3887406137,178,,3879899435,212,9.5,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765769,148,61,1,19,56,5pfqedkme2kabtqhkln35pf3l,0,22.7,98,2022-10-29T14:19:49.380Z,2022-11-01T04:40:48Z,3879899515,56,Back,3887406209,178,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765781,151,49,1,19,57,3ptd7zlc5isrongig0wij2id4,1,75.6,4.4,2022-10-29T14:19:49.811Z,2022-11-01T04:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213719,1012,67,1,19,57,3ptd7zlc5isrongig0wij2id4,1,77.8,4,2022-10-29T14:19:49.833Z,2022-11-01T09:07:58Z,3887612705,233,1299,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213715,1299,67,1,19,57,5pfqedkme2kabtqhkln35pf3l,0,22.2,96,2022-10-29T14:19:49.834Z,2022-11-01T08:33:59Z,3887612713,233,1012,,,,,,,,,,,,,,,,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765901,152,50,1,19,58,3ptd7zlc5isrongig0wij2id4,1,79.4,2.8,2022-10-29T14:19:51.122Z,2022-11-01T04:41:15Z,3879900221,56,Right,3879900227,286,,3879900533,233,149,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765761,150,43,1,19,58,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-10-29T14:19:51.426Z,2022-10-31T08:11:26Z,3879899489,56,Right,3886219483,144,8,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765929,149,7,1,19,58,5pfqedkme2kabtqhkln35pf3l,0,20.6,97.2,2022-10-29T14:19:51.560Z,2022-11-01T04:41:24Z,3887406553,178,,3879900393,285,,3879900447,233,152,3886219523,385,,3879900391,56,Back,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478765973,153,61,1,19,59,3ptd7zlc5isrongig0wij2id4,1,79.9,2.9,2022-10-29T14:19:51.940Z,2022-11-01T04:41:31Z,3879900613,56,Right,3887406629,178,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766207,150,5,1,19,59,5pfqedkme2kabtqhkln35pf3l,1,19.8,102,2022-10-29T14:19:52.410Z,2022-11-01T04:41:37Z,3879901929,56,Back,3879902079,233,154,3879901931,347,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766003,154,5,1,19,59,3ptd7zlc5isrongig0wij2id4,0,80.2,-2,2022-10-29T14:19:52.410Z,2022-11-01T04:41:37Z,3879900761,56,Right,3879900763,347,,3879902143,233,150,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766627,152,1,1,20,17,5pfqedkme2kabtqhkln35pf3l,1,13.4,100,2022-10-29T14:20:10.351Z,2022-11-01T04:41:41Z,3879904357,107,,3879904367,213,5.4,3879904363,141,87.7,3879904359,56,Back,3879904361,140,21.1,3879904365,212,12.6,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766655,153,1,1,20,20,5pfqedkme2kabtqhkln35pf3l,0,17.2,95.3,2022-10-29T14:20:13.559Z,2022-11-01T04:41:56Z,3879904535,141,95.9,3879904529,140,21.2,3879904543,213,0.1,3879904523,56,Back,3879904521,155,,3887406891,178,,3879904539,212,4.2,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766701,156,61,1,20,21,3ptd7zlc5isrongig0wij2id4,1,77.1,8.2,2022-10-29T14:20:13.849Z,2022-11-01T04:42:00Z,3887406925,178,,3879904795,56,Right,3887406923,21,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478767131,154,5,1,20,21,5pfqedkme2kabtqhkln35pf3l,1,23.8,101.4,2022-10-29T14:20:14.281Z,2022-11-01T04:42:08Z,3879907247,233,157,3879907217,347,,3879907215,56,Back,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478766741,157,5,1,20,21,3ptd7zlc5isrongig0wij2id4,0,76.2,-1.4,2022-10-29T14:20:14.281Z,2022-11-01T04:42:09Z,3879905007,347,,3879905005,56,Right,3879907291,233,154,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478767157,155,1,1,20,36,5pfqedkme2kabtqhkln35pf3l,1,21.8,100,2022-10-29T14:20:29.508Z,2022-11-01T04:42:26Z,3879907355,212,23.1,3879907349,56,Back,3879907351,140,43.3,3879907357,213,6.1,3879907353,141,94.5,3879907345,107,,3879907359,1,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478767201,156,1,1,20,38,5pfqedkme2kabtqhkln35pf3l,1,43.3,94.5,2022-10-29T14:20:30.729Z,2022-11-01T04:42:30Z,3879907599,56,Back,3879907605,141,98.3,3887407249,178,,3879907603,140,30.3,3879907611,213,3.0,3879907609,212,13.9,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478767231,157,1,1,20,38,5pfqedkme2kabtqhkln35pf3l,0,29.5,97.9,2022-10-29T14:20:31.455Z,2022-11-01T04:42:33Z,3879907817,56,Back,3887407299,178,,3879907825,213,5.7,3879907823,212,14.4,3879907821,141,86.8,3879907819,140,41.2,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478767263,158,8,1,20,40,3ptd7zlc5isrongig0wij2id4,1,61.5,19.7,2022-10-29T14:20:32.757Z,2022-11-01T04:43:09Z,3879908055,56,Right,3887407721,178,,3886219741,385,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478767417,158,1,1,20,42,5pfqedkme2kabtqhkln35pf3l,1,37.7,88,2022-10-29T14:20:35.260Z,2022-11-01T04:43:17Z,3879909003,141,75.0,3879909007,212,15.6,3879909011,213,5.7,3887407847,178,,3879908997,140,49.9,3879908993,56,Back,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
