id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value
2512514299,853,43,1,0,9,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-25T15:01:31.346Z,2023-02-26T11:49:36Z,4058538603,144,67,4057543445,233,860,,,,,,,,,,,,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978581,5,61,1,0,9,enzoyc121va61wtmjf4cm7p3d,1,29.8,23.7,2023-02-25T15:01:31.358Z,2023-02-26T00:44:26Z,4054680167,56,Back,4057457915,21,,4057457917,178,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978611,6,43,1,0,10,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-25T15:01:32.712Z,2023-02-25T20:22:35Z,4054680307,56,Left,4056810313,144,61,,,,,,,,,,,,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512382021,824,49,1,0,11,759fhii7hsnldanli06j5jmf6,1,65.1,88.2,2023-02-25T15:01:33.729Z,2023-02-26T00:44:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512380389,823,3,1,0,11,759fhii7hsnldanli06j5jmf6,1,61.6,91.3,2023-02-25T15:01:33.774Z,2023-02-26T00:44:42Z,4056812941,286,,4056812939,56,Left,4057283537,233,827,4057458729,178,,4056813211,464,,,,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512380391,827,45,1,0,11,enzoyc121va61wtmjf4cm7p3d,0,38.4,8.7,2023-02-25T15:01:33.774Z,2023-02-26T00:44:42Z,4057283557,233,823,4056812971,285,,4056812969,56,Back,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978741,7,1,1,0,12,759fhii7hsnldanli06j5jmf6,1,56.7,94.4,2023-02-25T15:01:34.261Z,2023-02-26T00:44:46Z,4054680847,140,39.5,4054680845,56,Back,4054680849,141,96.9,4054680853,212,18.1,4054680861,213,3.0,4057458977,178,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978763,8,1,1,0,14,759fhii7hsnldanli06j5jmf6,0,41.8,95.9,2023-02-25T15:01:35.978Z,2023-02-26T00:44:53Z,4054680929,140,78.5,4054680939,212,38.7,4054680949,1,,4057459363,178,,4054680923,155,,4054680933,141,90.6,4054680943,213,6.2,4054680925,56,Left,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978961,6,1,1,0,16,enzoyc121va61wtmjf4cm7p3d,1,20.7,15.8,2023-02-25T15:01:38.377Z,2023-02-26T00:45:11Z,4054681755,157,,4054681761,141,30.4,4054681757,56,Back,4054681763,212,27.3,4054681765,213,0.4,4057460257,178,,4054681767,1,,4054681759,140,44.9,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511978987,7,1,1,0,19,enzoyc121va61wtmjf4cm7p3d,0,44.9,30.4,2023-02-25T15:01:41.047Z,2023-02-26T00:45:15Z,4054681903,168,,4057460497,388,,4054681905,56,Center,4054681911,212,21.2,4054681907,140,64.9,4054681909,141,34.2,4054681913,213,0.1,4054682987,3,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979027,9,1,1,0,20,759fhii7hsnldanli06j5jmf6,1,47.7,76.4,2023-02-25T15:01:42.807Z,2023-02-26T00:45:22Z,4054682079,3,,4054682083,140,34.9,4057460923,178,,4054682085,141,81.4,4054682087,212,13.9,4054682081,56,Back,4054682091,213,2.9,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979067,10,1,1,0,22,759fhii7hsnldanli06j5jmf6,1,34.9,81.4,2023-02-25T15:01:44.561Z,2023-02-26T00:45:26Z,4057461137,178,,4054682255,3,,4054682257,56,Back,4054682269,213,1.1,4054682267,212,8.1,4054682259,140,38.7,4054682263,141,91.8,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979137,12,1,1,0,23,759fhii7hsnldanli06j5jmf6,0,37.3,90.8,2023-02-25T15:01:45.728Z,2023-02-26T00:45:29Z,4054682575,213,5.8,4054682565,140,61.5,4054682563,56,Center,4057461363,178,,4054682573,212,28.1,4054682569,141,73.3,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979077,11,43,1,0,24,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-25T15:01:46.304Z,2023-02-25T20:25:39Z,4056822805,144,49,,,,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979131,8,8,1,0,24,enzoyc121va61wtmjf4cm7p3d,1,44.5,26.1,2023-02-25T15:01:46.767Z,2023-02-26T00:45:34Z,4057461613,178,,4056823397,384,,4054682649,15,,4054682551,56,Back,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979437,13,1,1,0,30,759fhii7hsnldanli06j5jmf6,1,57.8,68.2,2023-02-25T15:01:52.929Z,2023-02-26T00:45:39Z,4057461911,178,,4054683887,140,72.2,4054683885,56,Left,4054683893,213,0.8,4054683891,212,20.7,4054683889,141,89.0,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979441,14,3,1,0,32,759fhii7hsnldanli06j5jmf6,0,75.2,91.4,2023-02-25T15:01:54.890Z,2023-02-26T00:45:43Z,4056825771,464,,4054683911,56,Left,4054683913,286,,4057462099,178,,4057283393,233,9,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979429,9,7,1,0,33,enzoyc121va61wtmjf4cm7p3d,0,24.8,8.6,2023-02-25T15:01:55.004Z,2023-02-26T00:45:47Z,4057462321,178,,4056825549,385,,4054683825,285,,4054683819,56,Back,4054683969,233,14,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979569,15,1,1,0,35,759fhii7hsnldanli06j5jmf6,1,74.6,93.9,2023-02-25T15:01:57.018Z,2023-02-26T00:45:51Z,4054684541,141,89.0,4057462575,178,,4054684539,140,49.0,4054684537,56,Back,4054684543,212,27.1,4054684545,213,3.3,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979679,16,1,1,0,39,759fhii7hsnldanli06j5jmf6,1,46.7,87.5,2023-02-25T15:02:01.215Z,2023-02-26T00:45:54Z,4054685077,140,34.4,4054685075,56,Back,4054685081,212,22.1,4054685079,141,61.1,4057462731,178,,4054685083,213,4.1,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979781,17,1,1,0,41,759fhii7hsnldanli06j5jmf6,1,32.9,59.1,2023-02-25T15:02:03.720Z,2023-02-26T00:45:57Z,4054685651,140,22.3,4057462883,178,,4054685653,141,32.2,4054685649,56,Back,4054685657,213,4.2,4054685655,212,21.4,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979811,18,1,1,0,45,759fhii7hsnldanli06j5jmf6,0,26.7,21.3,2023-02-25T15:02:07.697Z,2023-02-26T00:46:08Z,4054685767,140,70.5,4054685759,56,Center,4054685777,212,46.9,4057463563,178,,4054685781,213,0.2,4054685773,141,34.6,4054685753,155,,4054686179,1,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511979919,10,1,1,0,47,enzoyc121va61wtmjf4cm7p3d,0,32.1,70.5,2023-02-25T15:02:09.966Z,2023-02-26T00:46:14Z,4054686313,141,68.4,4054686315,212,15.0,4054686309,56,Back,4054686317,213,6.2,4054686311,140,46.3,4054686307,3,,4057463907,178,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980133,19,1,1,0,49,759fhii7hsnldanli06j5jmf6,1,54.8,34,2023-02-25T15:02:11.617Z,2023-02-26T00:46:20Z,4054687289,56,Right,4057464247,178,,4054687291,140,68.9,4054687297,213,5.7,4054687295,212,18.2,4054687293,141,18.4,4056838013,155,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980159,20,3,1,0,54,759fhii7hsnldanli06j5jmf6,0,73.7,6.8,2023-02-25T15:02:16.304Z,2023-02-26T00:46:26Z,4056839147,464,,4054687431,286,,4054687707,233,11,4057464561,178,,4054687427,56,Right,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980189,11,7,1,0,54,enzoyc121va61wtmjf4cm7p3d,1,26.3,93.2,2023-02-25T15:02:16.601Z,2023-02-26T00:46:29Z,4054687605,56,Back,4054687607,285,,4056839293,385,,4054687603,167,,4057464727,178,,4054687683,233,20,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980205,12,5,1,0,55,enzoyc121va61wtmjf4cm7p3d,0,32.4,102,2023-02-25T15:02:17Z,2023-02-26T00:46:34Z,4054687643,56,Back,4054687645,347,,4054689035,233,21,,,,,,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980467,21,5,1,0,55,759fhii7hsnldanli06j5jmf6,1,67.6,-2,2023-02-25T15:02:17Z,2023-02-26T00:46:33Z,4054688919,347,,4054689009,233,12,4054688917,56,Right,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980535,22,1,1,1,1,759fhii7hsnldanli06j5jmf6,1,71,0,2023-02-25T15:02:23.937Z,2023-02-26T00:46:37Z,4054689251,107,,4054689265,213,2.2,4054689259,141,11.0,4054689253,56,Right,4054689261,212,11.3,4054689255,140,64.3,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980629,23,1,1,1,2,759fhii7hsnldanli06j5jmf6,1,64.3,11,2023-02-25T15:02:24.839Z,2023-02-26T00:47:02Z,4054689695,213,5.7,4054689689,140,70.9,4054689693,212,8.2,4057465513,178,,4054689691,141,4.6,4054689687,56,Right,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981621,28,1,1,1,3,759fhii7hsnldanli06j5jmf6,1,71.9,6.4,2023-02-25T15:02:25.653Z,2023-02-26T00:47:06Z,4054694481,212,6.3,4054694475,140,69.7,4054694477,141,15.0,4054694471,56,Right,4057466125,178,,4054694485,213,1.9,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511981841,29,1,1,1,4,759fhii7hsnldanli06j5jmf6,1,64.8,15.9,2023-02-25T15:02:26.640Z,2023-02-26T00:47:11Z,4054695501,141,3.4,4054695499,140,70.6,4054695505,213,5.3,4057467481,178,,4054695497,56,Right,4054695503,212,10.5,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980649,24,3,1,1,6,759fhii7hsnldanli06j5jmf6,0,79,6.3,2023-02-25T15:02:28.057Z,2023-02-26T00:47:18Z,4057467965,178,,4054689797,286,,4054689951,233,13,4056841831,464,,4054689795,56,Right,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980599,13,7,1,1,6,enzoyc121va61wtmjf4cm7p3d,0,21,93.7,2023-02-25T15:02:28.120Z,2023-02-26T00:47:22Z,4054689543,56,Back,4057468171,178,,4054689861,233,24,4054689545,285,,4056841671,385,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980695,25,1,1,1,8,759fhii7hsnldanli06j5jmf6,0,92.7,7.9,2023-02-25T15:02:30.584Z,2023-02-26T00:47:28Z,4054690027,141,26.4,4054690025,140,91.0,4054690029,212,12.7,4054690031,213,1.7,4054690023,56,Center,4057468545,178,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980933,14,12,1,1,9,enzoyc121va61wtmjf4cm7p3d,1,9.2,72.6,2023-02-25T15:02:31.782Z,2023-02-26T00:47:32Z,4054691135,56,Back,4054691143,141,78.1,4057468731,178,,4054691153,213,0.1,4054691149,212,26.3,4054691139,140,34.0,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980787,26,43,1,1,11,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-25T15:02:33.320Z,2023-02-25T20:30:34Z,4054690431,56,Center,4056843011,144,8,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512518213,866,43,1,1,11,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-25T15:02:33.324Z,2023-02-26T11:50:35Z,4058541481,144,67,4057560831,233,861,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512518209,861,43,1,1,11,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-02-25T15:02:33.325Z,2023-02-26T11:50:34Z,4057560849,233,866,4058541455,144,67,,,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980829,27,4,1,1,11,759fhii7hsnldanli06j5jmf6,1,69.7,23.8,2023-02-25T15:02:33.528Z,2023-02-26T00:47:37Z,4054691343,233,15,4054690685,152,,4054690687,265,,4054690683,56,Center,4054690681,13,,4054690689,286,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511980953,15,4,1,1,11,enzoyc121va61wtmjf4cm7p3d,0,30.3,76.2,2023-02-25T15:02:33.529Z,2023-02-26T00:47:37Z,4054691237,265,,4054691235,152,,4054691227,13,,4054691407,233,27,4054691239,285,,4054691231,56,Back,4057469033,178,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985039,30,2,1,2,51,759fhii7hsnldanli06j5jmf6,1,70.2,22.5,2023-02-25T15:04:13.703Z,2023-02-26T00:47:42Z,4054711393,5,,4054711387,7,e4qmdsl4c7q79p01pggtwfpw5,4054711403,141,66.3,4054711389,1,,4057469353,178,,4054711397,56,Center,4054711395,152,,4054711399,140,86.5,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,4054711391,2,4056849615,224,4056849617,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2511985143,16,55,1,2,51,enzoyc121va61wtmjf4cm7p3d,1,14.7,33.8,2023-02-25T15:04:13.704Z,2023-02-26T00:47:42Z,,,,,,,,,,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986621,17,1,1,3,29,enzoyc121va61wtmjf4cm7p3d,0,7.8,44.2,2023-02-25T15:04:51.701Z,2023-02-26T00:47:46Z,4054719531,141,30.6,4054719529,140,63.4,4054719521,155,,4054719539,1,,4057469567,178,,4054719533,212,59.1,4054719527,56,Center,4054719525,241,,91m838lynz6db94q8ufcqk91x,S. Walker,4054719537,213,4054719519,5,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
2511986791,31,1,1,3,33,759fhii7hsnldanli06j5jmf6,0,40.8,78.8,2023-02-25T15:04:55.037Z,2023-02-26T00:47:51Z,4054720397,140,73.3,4057469909,178,,4054720409,213,5.8,4054720401,141,50.7,4054720393,56,Center,4054720389,3,,4054720407,212,39.1,4054720411,1,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986969,18,1,1,3,36,enzoyc121va61wtmjf4cm7p3d,1,32.7,60.5,2023-02-25T15:04:58.706Z,2023-02-26T00:47:54Z,4054721201,141,52.4,4054721193,3,,4054721197,56,Back,4057470037,388,,4054721203,212,19.2,4054721199,140,15.2,4054721205,213,3.4,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511986989,19,52,1,3,38,enzoyc121va61wtmjf4cm7p3d,1,15.2,52.4,2023-02-25T15:05:00.303Z,2023-02-26T00:48:00Z,4057470363,178,,4056853465,376,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511987591,20,1,1,3,50,enzoyc121va61wtmjf4cm7p3d,1,14.5,51.8,2023-02-25T15:05:12.194Z,2023-02-26T00:48:04Z,4054724271,213,5.9,4054724249,199,,4054724253,56,Right,4054724263,141,19.2,4054724265,212,59.5,4054724275,1,,4054724259,140,67.1,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
