id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2493052825,160,4,1,26,6,ez46dadmx0virt38cgeq2n6pf,0,32.1,50.3,2022-12-24T12:58:22.383Z,2022-12-24T22:55:59Z,3955100577,152,,3955394657,178,,3955100607,233,297,3955100581,285,,3955100573,13,,3955100575,56,Back,3955100579,265,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052831,298,1,1,26,9,dvnjvad3p09dugr79gktlrtll,0,68.1,50.1,2022-12-24T12:58:25.064Z,2022-12-24T22:55:58Z,3955100633,56,Center,3955100627,5,,3955100629,155,,3955394747,178,,3955100643,1,,3955100637,141,67.8,3955100641,213,0.3,3955100631,152,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,3955100639,212,37.1,3955100635,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052849,161,5,1,26,12,ez46dadmx0virt38cgeq2n6pf,1,-1,35.4,2022-12-24T12:58:27.953Z,2022-12-24T17:37:19Z,3955100729,233,299,3955100727,346,,3955100725,56,Back,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052833,299,5,1,26,12,dvnjvad3p09dugr79gktlrtll,0,101,64.6,2022-12-24T12:58:27.953Z,2022-12-24T17:37:19Z,3955100651,346,,3955100733,233,161,3955100649,56,Center,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052935,162,1,1,26,38,ez46dadmx0virt38cgeq2n6pf,0,3.6,43.3,2022-12-24T12:58:53.535Z,2022-12-24T22:55:58Z,3955101179,56,Center,3955101183,141,33.3,3955101187,213,6.2,3955101181,140,68.8,3955101189,1,,3955101191,74,,3955101177,124,,3955101185,212,68.8,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052941,300,61,1,26,41,dvnjvad3p09dugr79gktlrtll,1,40.4,61.6,2022-12-24T12:58:57.227Z,2022-12-24T22:55:58Z,3955395047,388,,3955395045,15,,3955101217,56,Back,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052955,301,1,1,26,42,dvnjvad3p09dugr79gktlrtll,1,31.6,65.4,2022-12-24T12:58:58.423Z,2022-12-24T22:55:57Z,3955395165,178,,3955101295,212,22.7,3955101289,56,Back,3955101291,140,39.7,3955101287,3,,3955101297,213,5.1,3955101293,141,34.5,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052957,302,49,1,26,44,dvnjvad3p09dugr79gktlrtll,1,31.3,46.7,2022-12-24T12:58:59.811Z,2022-12-24T22:55:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052963,303,1,1,26,47,dvnjvad3p09dugr79gktlrtll,1,32.9,45.7,2022-12-24T12:59:02.654Z,2022-12-24T22:55:55Z,3955101309,212,32.8,3955101303,56,Back,3955101307,141,89.4,3955101311,213,1.1,3955395239,178,,3955101305,140,46.1,3955101313,1,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052971,304,1,1,26,48,dvnjvad3p09dugr79gktlrtll,1,38.3,85.2,2022-12-24T12:59:04.426Z,2022-12-24T22:55:54Z,3955101359,56,Back,3955101363,141,83.2,3955101367,213,6.1,3955395291,178,,3955101361,140,47.5,3955101365,212,9.8,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052975,305,1,1,26,51,dvnjvad3p09dugr79gktlrtll,1,51.2,82.5,2022-12-24T12:59:06.503Z,2022-12-24T22:55:53Z,3955101385,141,96.5,3955101389,213,0.5,3955101381,56,Left,3955395311,178,,3955101387,212,18.4,3955101383,140,66.2,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052977,306,1,1,26,53,dvnjvad3p09dugr79gktlrtll,1,64.4,92.2,2022-12-24T12:59:09.223Z,2022-12-24T22:55:53Z,3955101395,140,73.7,3955101397,141,84.7,3955395347,178,,3955101393,56,Left,3955101401,213,5.8,3955101399,212,11.0,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052983,307,1,1,26,54,dvnjvad3p09dugr79gktlrtll,1,71.5,82.9,2022-12-24T12:59:10.239Z,2022-12-24T22:55:52Z,3955101425,212,14.3,3955101421,140,81.3,3955395385,178,,3955101427,213,0.8,3955101419,56,Left,3955101423,141,97.5,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052987,308,61,1,26,55,dvnjvad3p09dugr79gktlrtll,0,76.2,96,2022-12-24T12:59:11.389Z,2022-12-24T22:55:52Z,3955395473,178,,3955101431,56,Left,,,,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053007,163,5,1,26,57,ez46dadmx0virt38cgeq2n6pf,1,21.4,-1.6,2022-12-24T12:59:12.689Z,2022-12-24T17:38:17Z,3955101513,56,Back,3955101515,347,,3955101517,233,309,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493052989,309,5,1,26,57,dvnjvad3p09dugr79gktlrtll,0,78.6,101.6,2022-12-24T12:59:12.689Z,2022-12-24T17:38:17Z,3955101435,347,,3955101521,233,163,3955101433,56,Left,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053081,164,1,1,27,22,ez46dadmx0virt38cgeq2n6pf,0,29.8,0,2022-12-24T12:59:37.704Z,2022-12-24T22:55:51Z,3955101879,141,6.1,3955101883,213,0.2,3955101875,56,Right,3955101881,212,28.7,3955101873,107,,3955101877,140,56.6,3955101885,1,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053091,310,1,1,27,24,dvnjvad3p09dugr79gktlrtll,1,47.9,95.4,2022-12-24T12:59:39.524Z,2022-12-24T22:55:51Z,3955101939,141,93.6,3955101943,213,6.2,3955395623,388,,3955101935,56,Left,3955101933,3,,3955101937,140,68.6,3955101941,212,21.8,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053095,311,61,1,27,25,dvnjvad3p09dugr79gktlrtll,0,63.4,92.6,2022-12-24T12:59:40.777Z,2022-12-24T22:55:50Z,3955395699,178,,3955101951,56,Left,,,,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053105,165,1,1,27,27,ez46dadmx0virt38cgeq2n6pf,1,36.9,10.5,2022-12-24T12:59:42.813Z,2022-12-24T22:55:50Z,3955102013,141,32.2,3955102005,56,Back,3955102009,140,25.2,3955102017,212,19.2,3955102021,213,2.3,3955395743,178,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053119,166,1,1,27,29,ez46dadmx0virt38cgeq2n6pf,1,24.5,35.7,2022-12-24T12:59:44.582Z,2022-12-24T22:55:49Z,3955102087,56,Back,3955395767,178,,3955102093,212,21.2,3955102095,213,3.3,3955102089,140,4.4,3955102091,141,32.1,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053141,167,1,1,27,33,ez46dadmx0virt38cgeq2n6pf,0,4.2,30.8,2022-12-24T12:59:48.600Z,2022-12-24T22:55:48Z,3955102205,141,25.8,3955102199,157,,3955102201,56,Center,3955102209,213,6.2,3955102211,1,,3955102207,212,58.2,3955102203,140,59.5,3955395827,178,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053139,312,44,1,27,36,dvnjvad3p09dugr79gktlrtll,1,41.9,70.5,2022-12-24T12:59:51.581Z,2022-12-24T22:55:48Z,3955102197,285,,3955102235,233,168,3955102195,56,Back,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053143,168,44,1,27,36,ez46dadmx0virt38cgeq2n6pf,0,58.1,29.5,2022-12-24T12:59:51.582Z,2022-12-24T22:55:47Z,3955102241,233,312,3955102215,56,Center,3955102217,286,,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053149,313,1,1,27,36,dvnjvad3p09dugr79gktlrtll,1,40.8,71,2022-12-24T12:59:51.606Z,2022-12-24T22:55:47Z,3955102255,141,34.8,3955102259,213,4.9,3955102251,56,Back,3955102257,212,24.9,3955102249,3,,3955396015,388,,3955102253,140,44.1,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053151,314,49,1,27,37,dvnjvad3p09dugr79gktlrtll,1,39.9,43.7,2022-12-24T12:59:53.378Z,2022-12-24T22:55:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053173,315,1,1,27,37,dvnjvad3p09dugr79gktlrtll,1,39.6,43.7,2022-12-24T12:59:53.411Z,2022-12-24T22:55:46Z,3955102343,141,46.6,3955102339,56,Back,3955102347,213,3.1,3955396201,178,,3955102341,140,10.9,3955102345,212,30.2,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053191,316,1,1,27,42,dvnjvad3p09dugr79gktlrtll,1,10.7,48.4,2022-12-24T12:59:57.761Z,2022-12-24T22:55:45Z,3955102459,56,Back,3955102463,141,76.3,3955102467,213,1.0,3955102461,140,23.0,3955396343,178,,3955102465,212,23.0,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053205,317,1,1,27,45,dvnjvad3p09dugr79gktlrtll,1,22.5,72.6,2022-12-24T13:00:00.558Z,2022-12-24T22:55:44Z,3955102533,213,0.6,3955396397,178,,3955102527,140,38.6,3955102531,212,20.6,3955102529,141,90.0,3955102525,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053217,318,1,1,27,46,dvnjvad3p09dugr79gktlrtll,1,34.2,84.2,2022-12-24T13:00:02.368Z,2022-12-24T22:55:43Z,3955102587,212,14.3,3955102583,140,22.1,3955396417,178,,3955102585,141,74.7,3955102589,213,3.6,3955102581,56,Back,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053235,319,1,1,27,48,dvnjvad3p09dugr79gktlrtll,1,23.1,69.5,2022-12-24T13:00:04.310Z,2022-12-24T22:55:42Z,3955102665,140,19.6,3955396525,178,,3955102671,213,4.6,3955102669,212,22.8,3955102667,141,36.4,3955102663,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053257,320,1,1,27,50,dvnjvad3p09dugr79gktlrtll,1,20.6,35.2,2022-12-24T13:00:06.478Z,2022-12-24T22:55:41Z,3955102803,140,25.5,3955102807,212,20.1,3955102801,56,Back,3955102809,213,5.0,3955102805,141,6.7,3955396569,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053263,321,1,1,27,57,dvnjvad3p09dugr79gktlrtll,1,58.7,15.4,2022-12-24T13:00:13.060Z,2022-12-24T22:55:39Z,3955102843,141,3.7,3955102851,213,5.9,3955102847,212,20.1,3955102839,56,Right,3955102841,140,76.3,3955396619,178,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053275,322,1,1,27,59,dvnjvad3p09dugr79gktlrtll,1,66.5,4.1,2022-12-24T13:00:15.285Z,2022-12-24T22:55:38Z,3955102897,56,Center,3955396703,178,,3955102903,212,21.8,3955102905,213,1.2,3955102899,140,74.0,3955102901,141,34.0,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053285,323,1,1,28,2,dvnjvad3p09dugr79gktlrtll,1,68.4,34.3,2022-12-24T13:00:17.661Z,2022-12-24T22:55:37Z,3955102965,141,68.8,3955396807,178,,3955102961,56,Center,3955102969,213,1.5,3955102967,212,23.5,3955102963,140,68.9,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053299,324,1,1,28,4,dvnjvad3p09dugr79gktlrtll,1,68.3,67.1,2022-12-24T13:00:20.156Z,2022-12-24T22:55:36Z,3955396945,178,,3955103035,213,0.5,3955103031,141,85.0,3955103029,140,87.4,3955103027,56,Left,3955103033,212,23.5,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053313,325,1,1,28,8,dvnjvad3p09dugr79gktlrtll,0,95.5,81.5,2022-12-24T13:00:24.062Z,2022-12-24T22:55:34Z,3955294953,345,,3955294969,72,,3955103107,140,97.2,3955103111,212,55.7,3955103115,1,,3955103105,56,Right,3955103109,141,0.0,3955103101,2,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,3955294967,224,,3955103103,155,,3955103113,213,4.7,3955396989,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053397,169,5,1,28,13,ez46dadmx0virt38cgeq2n6pf,1,3.9,101,2022-12-24T13:00:28.583Z,2022-12-24T17:39:56Z,3955103537,233,326,3955103535,347,,3955103533,56,Back,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053315,326,5,1,28,13,dvnjvad3p09dugr79gktlrtll,0,96.1,-1,2022-12-24T13:00:28.583Z,2022-12-24T17:39:56Z,3955103117,56,Right,3955103119,347,,3955103541,233,169,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053423,170,1,1,28,33,ez46dadmx0virt38cgeq2n6pf,0,13.3,100,2022-12-24T13:00:49.406Z,2022-12-24T22:55:33Z,3955103691,56,Back,3955103699,213,6.1,3955103689,107,,3955103701,1,,3955103695,141,91.5,3955103693,140,43.6,3955103697,212,32.5,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053415,327,49,1,28,37,dvnjvad3p09dugr79gktlrtll,1,57.4,14.1,2022-12-24T13:00:53.292Z,2022-12-24T22:55:33Z,,,,,,,,,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053435,328,1,1,28,38,dvnjvad3p09dugr79gktlrtll,1,57.2,17.3,2022-12-24T13:00:53.966Z,2022-12-24T22:55:32Z,3955103739,140,30.8,3955103743,212,31.3,3955397323,178,,3955103745,213,2.7,3955103741,141,38.8,3955103737,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053437,329,1,1,28,42,dvnjvad3p09dugr79gktlrtll,1,28.4,37.7,2022-12-24T13:00:58.230Z,2022-12-24T22:55:31Z,3955103757,141,12.2,3955397351,178,,3955103753,56,Back,3955103761,213,4.9,3955103755,140,32.1,3955103759,212,17.8,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053457,330,1,1,28,47,dvnjvad3p09dugr79gktlrtll,1,38.1,16.3,2022-12-24T13:01:02.848Z,2022-12-24T22:55:30Z,3955103865,141,37.6,3955103861,56,Back,3955103869,213,2.4,3955103867,212,20.9,3955103863,140,23.7,3955397417,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053463,331,1,1,28,50,dvnjvad3p09dugr79gktlrtll,1,24.5,34.2,2022-12-24T13:01:05.549Z,2022-12-24T22:55:29Z,3955103893,56,Back,3955103897,141,10.9,3955397451,178,,3955103899,212,17.4,3955103901,213,5.1,3955103895,140,31.3,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053489,332,1,1,28,55,dvnjvad3p09dugr79gktlrtll,1,45.5,14.9,2022-12-24T13:01:11.076Z,2022-12-24T22:55:27Z,3955104033,56,Right,3955104037,141,3.8,3955104041,213,5.9,3955104039,212,18.4,3955397511,178,,3955104035,140,61.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053495,333,1,1,28,57,dvnjvad3p09dugr79gktlrtll,1,54.8,2.3,2022-12-24T13:01:12.742Z,2022-12-24T22:55:26Z,3955104065,140,46.8,3955104069,212,9.6,3955104071,213,2.6,3955104067,141,9.1,3955104063,56,Back,3955397565,178,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053513,334,1,1,29,0,dvnjvad3p09dugr79gktlrtll,1,38.5,17.8,2022-12-24T13:01:15.692Z,2022-12-24T22:55:26Z,3955104143,56,Back,3955104147,141,47.8,3955104151,213,1.9,3955397613,178,,3955104149,212,21.4,3955104145,140,32.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053525,335,1,1,29,3,dvnjvad3p09dugr79gktlrtll,1,29.4,42.7,2022-12-24T13:01:18.559Z,2022-12-24T22:55:25Z,3955104245,141,78.8,3955104249,212,25.7,3955104239,140,36.5,3955397671,178,,3955104255,213,1.3,3955104235,56,Back,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053535,336,1,1,29,5,dvnjvad3p09dugr79gktlrtll,1,32.7,66.9,2022-12-24T13:01:21.166Z,2022-12-24T22:55:24Z,3955104325,213,6.0,3955397729,178,,3955104321,141,63.6,3955104317,56,Back,3955104319,140,41.4,3955104323,212,9.4,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053579,337,1,1,29,9,dvnjvad3p09dugr79gktlrtll,1,45.8,49.4,2022-12-24T13:01:25.430Z,2022-12-24T22:55:22Z,3955104519,141,17.3,3955104523,213,4.8,3955104515,56,Back,3955397759,178,,3955104521,212,21.9,3955104517,140,47.9,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053597,338,1,1,29,14,dvnjvad3p09dugr79gktlrtll,1,66.7,13.7,2022-12-24T13:01:30.301Z,2022-12-24T22:55:20Z,3955104587,140,82.9,3955104593,213,5.9,3955104585,56,Right,3955397799,178,,3955104589,141,5.0,3955104591,212,18.0,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053607,339,1,1,29,16,dvnjvad3p09dugr79gktlrtll,1,77.5,4.6,2022-12-24T13:01:31.980Z,2022-12-24T22:55:19Z,3955104629,140,84.5,3955104633,212,9.5,3955104631,141,13.5,3955104627,56,Right,3955104635,213,0.7,3955397811,178,,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493109999,1857,67,1,29,17,dvnjvad3p09dugr79gktlrtll,1,78.4,11.8,2022-12-24T13:01:32.677Z,2022-12-24T22:55:19Z,3955416047,233,788,,,,,,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493109997,788,67,1,29,17,ez46dadmx0virt38cgeq2n6pf,0,21.6,88.2,2022-12-24T13:01:32.678Z,2022-12-24T22:55:18Z,3955416051,233,1857,,,,,,,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053613,340,1,1,29,17,dvnjvad3p09dugr79gktlrtll,1,76.5,12.5,2022-12-24T13:01:32.680Z,2022-12-24T22:55:18Z,3955104659,56,Right,3955104663,141,6.4,3955104667,213,6.0,3955397865,178,,3955104661,140,91.8,3955104665,212,16.6,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053617,341,1,1,29,18,dvnjvad3p09dugr79gktlrtll,0,86.3,6.8,2022-12-24T13:01:34.211Z,2022-12-24T22:55:17Z,3955104693,141,41.6,3955295805,224,,3955104697,213,1.3,3955104691,140,91.8,3955295807,20,,3955397883,178,,3955104689,56,Center,3955104685,2,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,3955104695,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053627,171,12,1,29,20,ez46dadmx0virt38cgeq2n6pf,1,9.4,59.3,2022-12-24T13:01:35.622Z,2022-12-24T22:55:17Z,3955104751,56,Back,3955104759,213,1.2,3955104791,167,,3955104753,140,21.3,3955397947,178,,3955104757,212,31.2,3955104755,141,100.0,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053631,172,5,1,29,22,ez46dadmx0virt38cgeq2n6pf,0,19.4,101.6,2022-12-24T13:01:38.202Z,2022-12-24T17:41:00Z,3955104865,233,342,3955104775,56,Back,3955104777,347,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053647,342,5,1,29,22,dvnjvad3p09dugr79gktlrtll,1,80.6,-1.6,2022-12-24T13:01:38.202Z,2022-12-24T17:40:59Z,3955104861,233,172,3955104859,347,,3955104857,56,Right,,,,,,,,,,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053649,343,1,1,29,27,dvnjvad3p09dugr79gktlrtll,1,71.8,0,2022-12-24T13:01:42.552Z,2022-12-24T22:55:16Z,3955104875,141,14.0,3955104871,56,Right,3955104879,213,0.8,3955104869,107,,3955104877,212,15.3,3955104873,140,82.1,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053653,344,1,1,29,27,dvnjvad3p09dugr79gktlrtll,1,72.9,9.6,2022-12-24T13:01:43.382Z,2022-12-24T22:55:16Z,3955398091,178,,3955104903,213,5.9,3955104897,140,81.0,3955104901,212,9.3,3955104899,141,4.1,3955104895,56,Right,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053663,345,1,1,29,29,dvnjvad3p09dugr79gktlrtll,1,70.1,4.2,2022-12-24T13:01:45.180Z,2022-12-24T22:55:15Z,3955398185,178,,3955104963,212,4.4,3955104959,140,73.7,3955104961,141,7.6,3955104965,213,0.5,3955104957,56,Right,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493053669,346,1,1,29,32,dvnjvad3p09dugr79gktlrtll,1,62.6,16.7,2022-12-24T13:01:48.005Z,2022-12-24T22:55:14Z,3955104997,141,40.6,3955104993,56,Center,3955105001,213,1.0,3955398197,178,,3955104995,140,71.9,3955104999,212,19.0,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
