id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2493741903,1,34,16,0,0,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-12-28T18:45:25.523Z,2022-12-28T19:45:36Z,3958776423,59,"1, 23, 3, 18, 31, 22, 17, 16, 10, 7, 6, 4, 8, 9, 11, 12, 13, 15, 20, 27",3958776419,30,"b3rry494s23b8elnqn3b5s5x, 3jyid2g273zr668fxeeplegnp, 8fsd4fp4wx5o8oqmwdf9ppl91, ewlrnu90xe2127a1erxlz29qt, 9n6jx9s4eip7mgken67i9oyc5, elt8lu5do3h4jcl9ujgaqlm1h, 6lwrvaxo8k9t72aibrsf6cdex, cz9jf3ozld7o0hns2xmn54b56, 29zpgzbse1373d9bhj3l2ee39, 3n02ng7medocg9rmg70pw2j1l, 3g3cjokfq1lnmycnv4t2gjaol, dgrjf6wf81uuk32qxqunfoded, 9stfaq0p7jw8269ms8ijc4a8l, 2r9hayi0ybenx2bj3hrhzbb9x, ctqn305re0qsih8mh5nufg89h, eabkzadgzvnw3xb7k1hjppsoa, 9d2p89e7bftxqhk80hy9ldeqd, buzr2irzyzx8zdt1rasijxrtg, eosd8dmfqtaol3dnkypyswn3d, dtxvjsp1yrr3njbg7b3l5fo4p",3958776437,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3958776425,130,10,3958776429,194,3g3cjokfq1lnmycnv4t2gjaol,3958776421,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3958776427,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3958776433,197,16369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493742155,1,34,16,0,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-12-28T18:46:55.769Z,2022-12-28T20:04:46Z,3958777713,59,"31, 7, 11, 15, 6, 2, 22, 8, 9, 17, 24, 1, 3, 10, 18, 25, 29, 32, 33",3958777715,130,12,3958777709,30,"6xxz0du2vvp6farrdvs02e8k5, 8gh8ocvon1ht6yxxdxaisfa39, db1hineo65ck1zyg8kjtl5iad, 9mgoxb4nlse8gjbmcs0nh0dex, 9ykuo0c905u48vd44wxgb6jth, z1apq9hkjp8l8jhpegacpwid, 91z7xt6xuwgzt0jyg5owh6yfp, 960mhrs3usnisl5jv0xzok3x1, b0fuw7r17cq41awaoydw9bjl5, 1mbcl4xzln2fyj0o3aapdhdrd, ddnwckj55fg870otjg9w9xyad, cgu73urupkapqq9bnl17s8tt5, 7hzc2m8h1ufacyazzxp1ove1h, e3wuwgyb0acsca2fw0l7fq7rp, cwdqe0rv5dcshhfhke86j9z2t, 8d9kq8ab5olsc1w1swicqemay, 1swg0twoet2to70z38wo78b1l, ejo44v1xeqrf9wsc1q3td4ul1, 73grc910ff9auyze63pgtoet",3958777721,197,1999,3958777717,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3958777719,194,z1apq9hkjp8l8jhpegacpwid,3958777711,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",3958777723,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752083,2,32,1,0,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-12-28T19:46:20.272Z,2022-12-29T00:49:29Z,3958825559,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752087,2,32,1,0,0,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-12-28T19:46:20.272Z,2022-12-28T19:46:21Z,3958825565,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752147,3,1,1,0,0,besu5lkqmra07drq1czpr0tk4,1,49.9,49.9,2022-12-28T19:46:20.304Z,2022-12-29T04:01:21Z,3958825819,140,29.2,3959167335,178,,3958825825,213,3.2,3958825817,56,Back,3958825823,212,21.8,3958825821,141,48.7,3958825827,279,S,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752175,4,1,1,0,3,besu5lkqmra07drq1czpr0tk4,1,32.2,53.4,2022-12-28T19:46:23.720Z,2022-12-29T04:01:26Z,3958825975,141,91.7,3958825981,1,,3958825973,140,61.4,3959167355,178,,3958825969,155,,3958825977,212,40.2,3958825971,56,Left,3958825979,213,0.7,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752179,5,1,1,0,5,besu5lkqmra07drq1czpr0tk4,0,61.4,91.7,2022-12-28T19:46:26.248Z,2022-12-29T04:01:32Z,3959167387,388,,3958826007,56,Left,3958826009,140,68.0,3958826015,213,0.8,3958826013,212,9.5,3958826003,3,,3958826005,168,,3958826011,141,100.0,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752265,3,5,1,0,6,muo4d1nfi1vgyvz5n07tjmoo,1,33.4,-1.2,2022-12-28T19:46:27.170Z,2022-12-29T04:01:36Z,3958826437,233,6,3958826431,56,Back,3958826433,347,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752181,6,5,1,0,6,besu5lkqmra07drq1czpr0tk4,0,66.6,101.2,2022-12-28T19:46:27.170Z,2022-12-29T04:01:37Z,3958826019,347,,3958826441,233,3,3958826017,56,Left,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752269,4,1,1,0,28,muo4d1nfi1vgyvz5n07tjmoo,0,44,0,2022-12-28T19:46:48.427Z,2022-12-29T04:01:41Z,3958826471,213,0.4,3958826467,141,13.8,3958826469,212,23.9,3958826461,107,,3958826473,1,,3958826463,56,Right,3958826465,140,64.6,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752279,7,1,1,0,29,besu5lkqmra07drq1czpr0tk4,0,39.3,82.4,2022-12-28T19:46:49.592Z,2022-12-29T04:06:33Z,3958826505,3,,3958826519,141,88.7,3958826523,212,11.8,3959168927,388,,3958826527,213,0.4,3958826509,56,Back,3958826515,140,49.8,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752287,5,1,1,0,30,muo4d1nfi1vgyvz5n07tjmoo,1,42.1,11.6,2022-12-28T19:46:50.977Z,2022-12-29T04:06:53Z,3958826573,212,8.5,3958826575,213,5.7,3959169057,178,,3958826569,140,48.8,3958826571,141,4.6,3958826567,56,Back,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493820713,842,83,1,0,31,besu5lkqmra07drq1czpr0tk4,1,52.3,94.8,2022-12-28T19:46:52.211Z,2022-12-29T05:04:23Z,3959186303,399,173926,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752293,6,1,1,0,31,muo4d1nfi1vgyvz5n07tjmoo,0,48.8,4.6,2022-12-28T19:46:52.243Z,2022-12-29T04:06:59Z,3958826605,140,53.5,3958826611,213,1.2,3958826603,56,Center,3959169097,178,,3958826607,141,24.7,3958826609,212,14.5,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752301,8,49,1,0,32,besu5lkqmra07drq1czpr0tk4,1,55.8,85.6,2022-12-28T19:46:53.091Z,2022-12-29T04:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752329,9,1,1,0,33,besu5lkqmra07drq1czpr0tk4,0,55.8,85.6,2022-12-28T19:46:53.933Z,2022-12-29T04:07:10Z,3958826813,1,,3958826809,212,35.2,3958826801,157,,3958826807,141,64.9,3959169189,178,,3958826805,140,86.5,3958826811,213,5.9,3958826803,56,Center,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752341,7,52,1,0,38,muo4d1nfi1vgyvz5n07tjmoo,1,12.2,37.9,2022-12-28T19:46:58.345Z,2022-12-29T04:07:16Z,3959054135,377,,3959169225,178,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752349,8,80,1,0,40,muo4d1nfi1vgyvz5n07tjmoo,0,13.9,39.4,2022-12-28T19:47:00.704Z,2022-12-29T04:10:08Z,3959169999,178,,,,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752383,9,1,1,0,47,muo4d1nfi1vgyvz5n07tjmoo,1,19,37.7,2022-12-28T19:47:07.403Z,2022-12-29T04:10:11Z,3958827101,141,78.8,3958827107,1,,3958827105,213,0.5,3958827099,140,68.1,3958827103,212,58.6,3958828829,157,,3959170007,178,,3958827097,56,Center,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752385,10,44,1,0,50,muo4d1nfi1vgyvz5n07tjmoo,1,68,76,2022-12-28T19:47:10.790Z,2022-12-29T05:53:30Z,3958827163,233,10,3958827111,56,Center,3958827113,286,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752393,10,44,1,0,50,besu5lkqmra07drq1czpr0tk4,0,32,24,2022-12-28T19:47:10.791Z,2022-12-29T04:10:16Z,3958827149,285,,3958827147,56,Back,3958827187,233,10,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752389,11,1,1,0,50,muo4d1nfi1vgyvz5n07tjmoo,0,68.1,78.8,2022-12-28T19:47:10.905Z,2022-12-29T05:53:30Z,3958827143,212,14.5,3959171979,388,,3958827145,213,5.2,3958827131,56,Center,3958827135,140,74.3,3958827129,3,,3958827141,141,59.7,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752413,11,1,1,0,52,besu5lkqmra07drq1czpr0tk4,0,31.3,50.6,2022-12-28T19:47:12.368Z,2022-12-29T04:15:52Z,3958827275,56,Center,3959172029,178,,3958827281,212,27.9,3958827273,157,,3958827285,1,,3958827283,213,5.9,3958827279,141,34.9,3958827277,140,55.8,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752421,12,44,1,0,55,muo4d1nfi1vgyvz5n07tjmoo,1,43.8,65,2022-12-28T19:47:15.535Z,2022-12-29T05:53:30Z,3958827333,233,12,3958827329,56,Back,3958827331,285,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752415,12,44,1,0,55,besu5lkqmra07drq1czpr0tk4,0,56.2,35,2022-12-28T19:47:15.536Z,2022-12-29T04:16:07Z,3958827295,56,Center,3958827297,286,,3958827371,233,12,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752427,13,1,1,0,55,muo4d1nfi1vgyvz5n07tjmoo,0,43.5,64.9,2022-12-28T19:47:15.551Z,2022-12-29T05:53:31Z,3958827357,3,,3958827363,141,58.8,3958827359,56,Center,3958827365,212,20.5,3958827361,140,62.6,3958827367,213,6.1,3959172083,388,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752429,13,49,1,0,56,besu5lkqmra07drq1czpr0tk4,1,43.6,38,2022-12-28T19:47:16.570Z,2022-12-29T04:16:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752437,14,1,1,0,57,besu5lkqmra07drq1czpr0tk4,0,43.6,38,2022-12-28T19:47:17.997Z,2022-12-29T04:16:21Z,3958827427,141,32.2,3959172161,178,,3958827421,155,,3958827429,212,21.3,3958827425,140,63.5,3958827431,213,6.1,3958827423,56,Center,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752453,14,1,1,0,58,muo4d1nfi1vgyvz5n07tjmoo,1,37.4,70.6,2022-12-28T19:47:19.077Z,2022-12-29T04:17:00Z,3958827541,212,21.4,3958827535,56,Center,3958827533,3,,3958827543,213,0.0,3958827539,141,71.4,3959172333,178,,3958827537,140,57.8,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752455,15,4,1,1,0,muo4d1nfi1vgyvz5n07tjmoo,1,59.3,70.1,2022-12-28T19:47:21.025Z,2022-12-29T04:17:17Z,3958827549,56,Center,3958827553,286,,3958827547,12,,3958827621,233,15,3958827551,241,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752461,15,4,1,1,0,besu5lkqmra07drq1czpr0tk4,0,40.7,29.9,2022-12-28T19:47:21.026Z,2022-12-29T04:17:17Z,3958827613,56,Back,3959172427,178,,3958827627,233,15,3958827615,241,,3958827617,285,,3958827611,12,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752605,16,2,1,1,36,muo4d1nfi1vgyvz5n07tjmoo,1,59.3,73.9,2022-12-28T19:47:57.049Z,2022-12-29T04:17:21Z,3958828401,1,,3958828409,140,90.4,3958828407,56,Center,3959172445,178,,3958828403,5,,3958828399,7,9n6jx9s4eip7mgken67i9oyc5,3958828405,241,,3958828411,141,31.8,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752601,16,55,1,1,36,besu5lkqmra07drq1czpr0tk4,1,13.3,60.8,2022-12-28T19:47:57.050Z,2022-12-29T04:17:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752779,17,1,1,2,4,besu5lkqmra07drq1czpr0tk4,1,14.3,61.2,2022-12-28T19:48:24.670Z,2022-12-29T04:17:51Z,3958829407,213,5.2,3958829395,5,,3958829401,140,24.9,3959172475,178,,3958829403,141,30.0,3958829405,212,24.0,3958829399,56,Back,3958829397,241,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752781,18,1,1,2,6,besu5lkqmra07drq1czpr0tk4,1,24.9,30,2022-12-28T19:48:27.250Z,2022-12-29T04:17:45Z,3958829427,213,6.1,3958829421,140,37.0,3958829425,212,12.8,3959172549,178,,3958829419,56,Back,3958829423,141,27.3,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752803,19,1,1,2,8,besu5lkqmra07drq1czpr0tk4,1,37,27.3,2022-12-28T19:48:28.302Z,2022-12-29T04:17:58Z,3958829485,213,3.9,3958829483,212,15.4,3958829479,140,26.8,3958829477,56,Back,3958829481,141,11.0,3959172585,178,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752811,20,1,1,2,11,besu5lkqmra07drq1czpr0tk4,0,28.9,16.7,2022-12-28T19:48:31.805Z,2022-12-29T04:18:03Z,3958829525,155,,3958829531,141,38.0,3958829537,1,,3958829533,212,42.2,3959172597,178,,3958829527,56,Center,3958829535,213,0.4,3958829529,140,66.6,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752815,17,1,1,2,14,muo4d1nfi1vgyvz5n07tjmoo,0,37.4,72.1,2022-12-28T19:48:34.829Z,2022-12-29T04:18:08Z,3958829553,213,4.3,3958829549,141,52.4,3959172621,388,,3958829547,140,32.5,3958829545,56,Back,3958829551,212,14.4,3958829543,3,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752829,21,1,1,2,15,besu5lkqmra07drq1czpr0tk4,1,70.5,51,2022-12-28T19:48:36.091Z,2022-12-29T04:18:28Z,3958829615,56,Center,3958829621,212,1.9,3959172701,178,,3958829623,213,5.3,3958829617,140,71.5,3958829619,141,48.7,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752837,22,1,1,2,19,besu5lkqmra07drq1czpr0tk4,1,69.5,57.9,2022-12-28T19:48:39.573Z,2022-12-29T04:18:35Z,3958829687,213,1.1,3958829681,140,76.7,3958829683,141,77.5,3958829679,56,Center,3958829685,212,15.3,3959172725,178,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752845,23,1,1,2,21,besu5lkqmra07drq1czpr0tk4,1,77,75.7,2022-12-28T19:48:41.888Z,2022-12-29T04:18:38Z,3958829701,140,81.6,3958829707,213,5.5,3958829705,212,6.9,3958829699,56,Center,3958829703,141,68.5,3959172745,178,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752865,24,1,1,2,22,besu5lkqmra07drq1czpr0tk4,1,81.6,68.5,2022-12-28T19:48:42.653Z,2022-12-29T04:19:33Z,3958829805,56,Left,3958829811,212,11.2,3958829813,213,0.9,3959172801,178,,3958829809,141,80.9,3958829807,140,88.6,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752875,25,1,1,2,25,besu5lkqmra07drq1czpr0tk4,0,89.5,80.6,2022-12-28T19:48:45.643Z,2022-12-29T04:19:48Z,3958829871,212,11.6,3958829867,140,84.7,3958829869,141,65.2,3958829861,2,,3959054373,72,,3958829873,213,4.3,3959173159,178,,3958829865,56,Center,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,3959054371,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752869,18,49,1,2,26,muo4d1nfi1vgyvz5n07tjmoo,1,11.4,28.3,2022-12-28T19:48:46.486Z,2022-12-29T04:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752913,19,1,1,2,27,muo4d1nfi1vgyvz5n07tjmoo,0,12,23.4,2022-12-28T19:48:47.577Z,2022-12-29T04:20:19Z,3958830055,140,72.5,3958830053,56,Right,3958830061,213,6.1,3959173245,178,,3958830059,212,65.0,3958830051,157,,3958830057,141,3.2,3958830063,1,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752919,26,49,1,2,32,besu5lkqmra07drq1czpr0tk4,1,29.3,99,2022-12-28T19:48:52.836Z,2022-12-29T04:20:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493752977,27,1,1,2,32,besu5lkqmra07drq1czpr0tk4,1,29.3,99,2022-12-28T19:48:52.993Z,2022-12-29T04:20:32Z,3958830419,141,60.5,3958830425,1,,3959173347,178,,3958830417,140,11.6,3958830423,213,4.1,3958830421,212,32.1,3958830415,56,Back,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753031,28,1,1,2,46,besu5lkqmra07drq1czpr0tk4,1,13.4,55.4,2022-12-28T19:49:06.406Z,2022-12-29T04:20:42Z,3958830701,140,14.1,3958830709,212,22.2,3958830713,213,4.7,3958830699,56,Back,3958830705,141,22.7,3959173383,178,,,,,,,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753045,29,1,1,2,53,besu5lkqmra07drq1czpr0tk4,1,24.3,17.4,2022-12-28T19:49:13.958Z,2022-12-29T04:20:52Z,3958830809,141,22.1,3958830807,140,38.3,3958830813,213,0.2,3959173411,178,,3958830811,212,15.0,3958830805,56,Back,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753057,30,1,1,2,55,besu5lkqmra07drq1czpr0tk4,1,38.3,22.1,2022-12-28T19:49:15.357Z,2022-12-29T04:21:04Z,3958830875,56,Back,3958830881,212,11.5,3959173455,178,,3958830879,141,10.3,3958830883,213,3.9,3958830877,140,30.4,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753067,31,1,1,2,57,besu5lkqmra07drq1czpr0tk4,0,35.6,8.8,2022-12-28T19:49:17.559Z,2022-12-29T04:21:09Z,3958830947,1,,3958830935,155,,3958830941,141,15.5,3958830945,213,0.1,3958830937,56,Right,3958830939,140,69.9,3959173467,178,,3958830943,212,36.3,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753083,20,1,1,2,59,muo4d1nfi1vgyvz5n07tjmoo,1,29.3,82.7,2022-12-28T19:49:20.256Z,2022-12-29T04:21:14Z,3958831039,3,,3958831045,141,89.9,3959173483,388,,3958831043,140,43.4,3958831049,213,0.3,3958831041,56,Back,3958831047,212,15.6,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753087,21,49,1,3,1,muo4d1nfi1vgyvz5n07tjmoo,1,40.4,90.6,2022-12-28T19:49:21.281Z,2022-12-29T04:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753101,22,1,1,3,2,muo4d1nfi1vgyvz5n07tjmoo,1,40.4,90.6,2022-12-28T19:49:22.578Z,2022-12-29T04:21:38Z,3958831117,212,6.0,3958831119,213,5.2,3958831111,56,Back,3959173565,178,,3958831115,141,82.9,3958831109,3,,3958831113,140,43.1,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753119,23,1,1,3,4,muo4d1nfi1vgyvz5n07tjmoo,0,40.2,84.2,2022-12-28T19:49:24.519Z,2022-12-29T04:21:48Z,3958831207,212,8.2,3958831209,213,5.8,3958831201,56,Back,3958831199,157,,3959173595,178,,3958831203,140,47.2,3958831211,1,,3958831205,141,79.0,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753131,32,44,1,3,7,besu5lkqmra07drq1czpr0tk4,1,53.4,24.6,2022-12-28T19:49:27.369Z,2022-12-29T05:53:31Z,3958831261,286,,3958831259,56,Center,3958831285,233,24,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753127,24,44,1,3,7,muo4d1nfi1vgyvz5n07tjmoo,0,46.6,75.4,2022-12-28T19:49:27.370Z,2022-12-29T04:21:56Z,3958831289,233,32,3958831257,285,,3958831255,56,Back,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753157,33,1,1,3,7,besu5lkqmra07drq1czpr0tk4,0,54,28.2,2022-12-28T19:49:27.450Z,2022-12-29T05:53:32Z,3958831395,213,0.4,3958831389,140,63.3,3958831387,56,Center,3958831393,212,10.7,3959173727,388,,3958831385,3,,3958831391,141,34.8,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493753149,25,44,1,3,7,muo4d1nfi1vgyvz5n07tjmoo,1,36.4,67.2,2022-12-28T19:49:28.098Z,2022-12-29T05:53:32Z,3958831357,56,Back,3958831435,233,34,3958831361,285,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
