id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2496021231,772,44,1,0,22,c9ky1957qli8v2lylfga7io8b,1,57.6,87.6,2023-01-08T13:31:28.234Z,2023-01-09T06:43:14Z,3971191203,233,774,3970804367,286,,3970804365,56,Left,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496021233,774,44,1,0,22,759fhii7hsnldanli06j5jmf6,0,42.4,12.4,2023-01-08T13:31:28.235Z,2023-01-09T03:53:52Z,3970804371,56,Back,3970804373,285,,3971191219,233,772,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496021371,773,1,1,0,23,c9ky1957qli8v2lylfga7io8b,1,57.6,87.6,2023-01-08T13:31:28.301Z,2023-01-09T06:43:15Z,3970805169,141,91.6,3970805173,213,2.9,3970805171,212,11.5,3971396563,178,,3970805167,140,47.0,3970805165,56,Back,3970805163,3,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910575,8,49,1,0,24,c9ky1957qli8v2lylfga7io8b,1,44.9,92.1,2023-01-08T13:31:29.781Z,2023-01-09T03:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910589,9,1,1,0,24,c9ky1957qli8v2lylfga7io8b,1,44.9,92.1,2023-01-08T13:31:29.802Z,2023-01-09T03:54:08Z,3970203013,212,10.2,3970203005,140,54.2,3970203009,141,96.2,3971396631,178,,3970203003,56,Left,3970203015,213,0.3,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910601,10,1,1,0,25,c9ky1957qli8v2lylfga7io8b,1,54.2,96.2,2023-01-08T13:31:31.122Z,2023-01-09T03:54:15Z,3970203059,56,Left,3970203061,140,56.1,3970203063,141,83.6,3971396675,178,,3970203067,213,4.9,3970203065,212,8.8,,,,,,,31qdomyqdjk440v2ons5vc7o5,A. McGeady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910615,11,1,1,0,26,c9ky1957qli8v2lylfga7io8b,1,58,84.1,2023-01-08T13:31:31.839Z,2023-01-09T03:54:18Z,3970203145,141,89.9,3970203147,212,6.1,3970203143,140,62.4,3971396699,178,,3970203149,213,0.7,3970203139,56,Left,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910617,12,1,1,0,28,c9ky1957qli8v2lylfga7io8b,0,58.4,93.8,2023-01-08T13:31:33.430Z,2023-01-09T03:54:23Z,3970203161,213,5.5,3970203159,212,3.7,3970203153,56,Left,3970203155,140,60.8,3970203157,141,89.8,3971396727,178,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910609,7,8,1,0,28,759fhii7hsnldanli06j5jmf6,1,39.6,13,2023-01-08T13:31:33.768Z,2023-01-09T03:54:26Z,3970203109,56,Back,3971396751,178,,3970831337,383,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910621,8,12,1,0,30,759fhii7hsnldanli06j5jmf6,1,30.2,1,2023-01-08T13:31:36.264Z,2023-01-09T03:54:31Z,3970203169,141,0.0,3971396781,178,,3970203171,212,2.1,3970203173,213,5.4,3970203165,56,Back,3970203179,167,,3970203167,140,31.4,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910623,9,5,1,0,31,759fhii7hsnldanli06j5jmf6,0,31.9,-1.4,2023-01-08T13:31:36.595Z,2023-01-09T03:54:38Z,3970203177,347,,3970203175,56,Back,3970203367,233,13,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910665,13,5,1,0,31,c9ky1957qli8v2lylfga7io8b,1,68.1,101.4,2023-01-08T13:31:36.595Z,2023-01-09T03:54:38Z,3970203353,56,Left,3970203355,347,,3970203357,233,9,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910675,14,1,1,0,42,c9ky1957qli8v2lylfga7io8b,1,67.9,100,2023-01-08T13:31:47.346Z,2023-01-09T03:54:42Z,3970203407,213,4.7,3970203397,107,,3970203405,212,7.7,3970203399,56,Left,3970203401,140,67.5,3970203403,141,90.6,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910689,15,1,1,0,42,c9ky1957qli8v2lylfga7io8b,1,67.5,90.6,2023-01-08T13:31:48.277Z,2023-01-09T03:54:57Z,3970203489,141,93.9,3970203491,212,2.9,3970203493,213,2.3,3970203487,140,65.7,3970203485,56,Left,3971396895,178,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910695,16,1,1,0,43,c9ky1957qli8v2lylfga7io8b,0,65.7,93.9,2023-01-08T13:31:49.045Z,2023-01-09T03:55:03Z,3970203531,141,83.9,3970203539,213,5.9,3970203527,140,80.4,3970203521,56,Left,3970839511,155,,3971396909,178,,3970203535,212,16.9,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910705,10,1,1,0,44,759fhii7hsnldanli06j5jmf6,0,24.3,24.1,2023-01-08T13:31:49.968Z,2023-01-09T03:55:08Z,3971396931,178,,3970203595,141,22.5,3970203597,212,16.9,3970203591,56,Back,3970203593,140,40.4,3970203599,213,6.2,3970203589,3,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910725,17,1,1,0,46,c9ky1957qli8v2lylfga7io8b,1,61.1,80.9,2023-01-08T13:31:51.958Z,2023-01-09T03:55:12Z,3971396955,388,,3970203701,3,,3970203703,56,Center,3970203709,212,6.3,3970203707,141,75.7,3970203711,213,5.7,3970203705,140,66.1,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910731,18,1,1,0,47,c9ky1957qli8v2lylfga7io8b,0,66.1,75.7,2023-01-08T13:31:52.912Z,2023-01-09T03:55:16Z,3970841007,168,,3971396973,388,,3970203753,56,Center,3970203751,3,,3970203761,213,0.1,3970203759,212,4.8,3970203757,141,76.7,3970203755,140,70.6,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910747,11,1,1,0,49,759fhii7hsnldanli06j5jmf6,1,28.2,29.5,2023-01-08T13:31:54.619Z,2023-01-09T03:55:27Z,3970203847,3,,3970203855,212,6.4,3970203857,213,0.7,3970203853,141,35.3,3970203851,140,33.0,3970203849,56,Back,3971397035,178,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496028185,775,1,1,0,50,759fhii7hsnldanli06j5jmf6,1,33.3,36,2023-01-08T13:31:55.489Z,2023-01-09T03:55:34Z,3970843887,213,5.9,3970843879,56,Back,3970843885,212,5.0,3970843883,141,33.4,3971397061,178,,3970843881,140,37.8,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910751,12,49,1,0,50,759fhii7hsnldanli06j5jmf6,1,41.5,33.1,2023-01-08T13:31:56.201Z,2023-01-09T03:55:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910769,13,1,1,0,52,759fhii7hsnldanli06j5jmf6,1,37.5,35.9,2023-01-08T13:31:58.249Z,2023-01-09T03:55:47Z,3970203917,141,38.0,3971397131,178,,3970203915,140,31.2,3970203921,213,2.9,3970203913,56,Back,3970203919,212,6.8,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910775,14,1,1,0,53,759fhii7hsnldanli06j5jmf6,0,30.9,35.2,2023-01-08T13:31:58.805Z,2023-01-09T03:55:54Z,3970203953,212,35.3,3970203951,141,25.9,3970203949,140,64.0,3971397181,178,,3970203955,213,6.1,3970203957,1,,3970203947,56,Center,3970203945,155,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910795,19,1,1,0,56,c9ky1957qli8v2lylfga7io8b,0,34.8,73.8,2023-01-08T13:32:01.367Z,2023-01-09T03:56:03Z,3970204077,141,100.0,3970204075,140,37.3,3971397233,178,,3970204081,213,1.4,3970204079,212,19.1,3970204071,3,,3970204073,56,Back,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910833,15,5,1,0,59,759fhii7hsnldanli06j5jmf6,1,61,-1.4,2023-01-08T13:32:05.257Z,2023-01-09T03:56:06Z,3970204255,347,,3970204257,233,20,3970204253,56,Right,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910797,20,5,1,0,59,c9ky1957qli8v2lylfga7io8b,0,39,101.4,2023-01-08T13:32:05.257Z,2023-01-09T03:56:06Z,3970204261,233,15,3970204087,56,Back,3970204089,347,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910841,16,1,1,1,7,759fhii7hsnldanli06j5jmf6,1,58.9,0,2023-01-08T13:32:12.361Z,2023-01-09T03:56:14Z,3970204297,213,1.9,3970204295,212,7.7,3970204287,107,,3970204289,56,Right,3970204291,140,56.8,3970204293,141,8.8,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910849,17,1,1,1,8,759fhii7hsnldanli06j5jmf6,1,56.8,8.8,2023-01-08T13:32:13.488Z,2023-01-09T03:56:18Z,3970204349,213,5.1,3970204341,56,Right,3970204343,140,58.4,3971397341,178,,3970204345,141,2.0,3970204347,212,4.9,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910897,18,1,1,1,10,759fhii7hsnldanli06j5jmf6,1,58.3,3.7,2023-01-08T13:32:15.881Z,2023-01-09T04:00:30Z,3970204555,140,52.6,3971399089,178,,3970204557,141,5.3,3970204559,212,6.1,3970204561,213,3.0,3970204553,56,Right,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910925,19,1,1,1,14,759fhii7hsnldanli06j5jmf6,0,57.2,4.1,2023-01-08T13:32:20.120Z,2023-01-09T04:00:34Z,3970204689,213,0.1,3970204691,1,,3970204683,140,90.8,3970204681,56,Right,3970204679,155,,3970204687,212,35.6,3970204685,141,11.6,3971399167,178,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910927,21,49,1,1,19,c9ky1957qli8v2lylfga7io8b,1,12.7,91.5,2023-01-08T13:32:25.265Z,2023-01-09T04:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910971,22,4,1,1,20,c9ky1957qli8v2lylfga7io8b,1,5.6,90.7,2023-01-08T13:32:25.663Z,2023-01-09T04:01:15Z,3970204895,152,,3970204901,285,,3970204883,295,,3970204911,233,20,3970204877,13,,3970204889,56,Back,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495910959,20,4,1,1,20,759fhii7hsnldanli06j5jmf6,0,94.4,9.3,2023-01-08T13:32:25.664Z,2023-01-09T04:01:14Z,3971399573,178,,3970204837,286,,3970204829,295,,3970204835,152,,3970204831,56,Right,3970204919,233,22,3970204827,13,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911149,23,1,1,1,51,c9ky1957qli8v2lylfga7io8b,0,9.7,91.2,2023-01-08T13:32:56.332Z,2023-01-09T04:01:22Z,3971399639,178,,3970205833,213,6.3,3970205831,212,52.1,3970205823,152,,3970205821,157,,3970205825,56,Left,3970205827,140,59.3,3970205829,141,89.1,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,3970205835,1,3970205819,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911169,21,44,1,1,53,759fhii7hsnldanli06j5jmf6,1,41.9,7.6,2023-01-08T13:32:58.443Z,2023-01-09T06:43:15Z,3970205925,56,Back,3970205927,285,,3970205929,233,25,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911167,25,44,1,1,53,c9ky1957qli8v2lylfga7io8b,0,58.1,92.4,2023-01-08T13:32:58.444Z,2023-01-09T04:01:27Z,3970205935,233,21,3970205923,286,,3970205921,56,Left,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911173,22,1,1,1,53,759fhii7hsnldanli06j5jmf6,0,43.1,4.3,2023-01-08T13:32:58.520Z,2023-01-09T06:43:15Z,3970205941,140,56.8,3970205943,141,12.9,3971399715,388,,3970205939,56,Right,3970205945,212,15.5,3970205937,3,,3970205947,213,0.4,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911153,24,43,1,1,54,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-01-08T13:32:59.585Z,2023-01-08T13:33:07Z,3970206089,144,56,3970205855,56,Left,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496033391,774,1,1,1,55,c9ky1957qli8v2lylfga7io8b,1,38.6,82.1,2023-01-08T13:33:00.298Z,2023-01-09T04:01:35Z,3970873661,157,,3970873663,56,Center,3970873669,212,30.9,3970873673,1,,3970873671,213,5.3,3970873665,140,54.4,3971399749,178,,3970873667,141,43.8,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911205,26,43,1,1,58,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-01-08T13:33:03.632Z,2023-01-08T17:47:25Z,3970206099,140,55.6,3970206095,3,0,3970206103,212,31.8,3970206101,141,41.2,3970206097,56,Center,3970872571,144,1,3970206105,213,5.2,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911207,27,3,1,1,59,c9ky1957qli8v2lylfga7io8b,0,56.9,32,2023-01-08T13:33:04.422Z,2023-01-09T04:01:51Z,3970206111,286,,3970206109,56,Center,3971399895,178,,3970206141,233,23,3970875485,465,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495911203,23,7,1,1,59,759fhii7hsnldanli06j5jmf6,0,43.1,68,2023-01-08T13:33:04.473Z,2023-01-09T04:01:54Z,3971399957,178,,3970874497,385,,3970206093,285,,3970206091,56,Back,3970206123,233,27,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
