id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,assist,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2475078041,7,5,1,0,5,ez46dadmx0virt38cgeq2n6pf,0,73.8,-1.7,2022-10-21T18:33:04.150Z,2022-10-22T01:34:44Z,3860363069,56,Right,3860363107,233,4,3860363071,347,,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078051,5,1,1,0,8,c9ky1957qli8v2lylfga7io8b,1,26.2,100,2022-10-21T18:33:07.499Z,2022-10-22T01:34:51Z,3860363129,213,3.7,3860363121,56,Back,3860363125,141,89.0,3860363123,140,13.3,3860363119,107,,3860363127,212,16.2,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078103,6,1,1,0,11,c9ky1957qli8v2lylfga7io8b,1,13.8,82.9,2022-10-21T18:33:10.607Z,2022-10-22T01:34:56Z,3860363389,212,22.8,3860363391,213,4.4,3860363387,141,50.6,3860363383,56,Back,3860852911,178,,3860363385,140,7.8,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078141,7,1,1,0,16,c9ky1957qli8v2lylfga7io8b,1,12.4,38.6,2022-10-21T18:33:15.063Z,2022-10-22T01:35:04Z,3860363595,212,14.9,3860363581,56,Back,3860363591,141,16.7,3860363597,213,4.8,3860363587,140,13.4,3860853039,178,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078171,8,1,1,0,19,c9ky1957qli8v2lylfga7io8b,0,15.9,12.9,2022-10-21T18:33:18.244Z,2022-10-22T01:35:10Z,3860363755,213,0.3,3860363751,141,27.4,3860363753,212,32.5,3860853139,178,,3860363757,1,,3860363749,140,45.4,3860363745,155,,3860363747,56,Back,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078187,8,1,1,0,21,ez46dadmx0virt38cgeq2n6pf,0,62,82,2022-10-21T18:33:20.052Z,2022-10-22T01:35:16Z,3860363807,3,,3860363817,212,7.0,3860363813,141,86.3,3860363811,140,68.1,3860853233,388,,3860363809,56,Left,3860363821,213,0.4,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078265,9,1,1,0,23,c9ky1957qli8v2lylfga7io8b,0,35.4,13.4,2022-10-21T18:33:22.256Z,2022-10-22T01:35:23Z,3860364167,56,Right,3860364173,212,26.6,3860364171,141,20.3,3860364175,213,0.2,3860364165,3,,3860364169,140,60.3,3860853335,388,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078267,10,4,1,0,25,c9ky1957qli8v2lylfga7io8b,1,61.2,14.2,2022-10-21T18:33:24.399Z,2022-10-22T01:35:45Z,3860364183,56,Right,3860364185,152,,3860364179,13,,3860364187,286,,3860364199,233,9,3860364991,264,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078263,9,4,1,0,25,ez46dadmx0virt38cgeq2n6pf,0,38.8,85.8,2022-10-21T18:33:24.400Z,2022-10-22T01:35:44Z,3860364149,13,,3860853557,388,,3860364209,233,10,3860364157,285,,3860364155,152,,3860364153,56,Back,3860364951,264,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475183787,1558,43,1,0,26,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-10-21T18:33:24.847Z,2022-10-22T04:48:45Z,3860939311,178,0,3860939313,144,82,,,,,,,,,,,,,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078627,11,1,1,1,2,c9ky1957qli8v2lylfga7io8b,1,62,17.3,2022-10-21T18:34:01.701Z,2022-10-22T01:36:00Z,3860365983,56,Right,3860365985,140,94.9,3860365981,152,,3860365987,141,11.0,3860365979,155,,3860365993,1,,3860365991,213,6.2,3860853663,178,,afowz5wysshf6f5mj5iz1t5h,J. Newell,3860365977,5,3860365989,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078657,12,1,1,1,5,c9ky1957qli8v2lylfga7io8b,1,94.9,11,2022-10-21T18:34:04.529Z,2022-10-22T01:36:14Z,3860366107,141,35.7,3860370373,154,,3860370371,210,15,3860853699,178,,3860366111,212,16.8,3860366115,213,1.5,3860366103,140,95.9,3860366101,56,Center,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078661,13,15,1,1,7,c9ky1957qli8v2lylfga7io8b,1,95.2,41.2,2022-10-21T18:34:06.211Z,2022-10-22T01:36:15Z,3860370397,154,,3860370423,230,98.9,3860370403,55,12,3860369561,60,,3860370395,29,,3860370391,80,,3860370413,103,19,3860370419,146,97.7,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,3860370387,24,3860370415,328,,,3860366133,56,Center,3860367581,233,10,3860370421,147,44.4,3860370425,231,48.9,3860367535,82,3860367531,20,3860853813,178,3860370409,102,47.3,3860370417,100,,,,,,,,,
2475078653,10,10,1,1,7,ez46dadmx0virt38cgeq2n6pf,1,8.6,73.6,2022-10-21T18:34:06.344Z,2022-10-22T01:36:25Z,3860367629,233,13,3860366091,94,,3860366093,56,Back,3860853959,178,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078721,11,61,1,1,7,ez46dadmx0virt38cgeq2n6pf,1,4.7,61.2,2022-10-21T18:34:06.648Z,2022-10-22T01:36:37Z,3860366467,56,Back,3860854081,178,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078915,12,12,1,1,9,ez46dadmx0virt38cgeq2n6pf,1,8.5,67.5,2022-10-21T18:34:08.277Z,2022-10-22T01:36:44Z,3860367519,213,6.2,3860854171,178,,3860367517,212,55.6,3860367511,56,Center,3860367515,141,64.3,3860367513,140,61.4,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078755,14,1,1,1,14,c9ky1957qli8v2lylfga7io8b,1,45.6,42.1,2022-10-21T18:34:12.865Z,2022-10-22T01:36:52Z,3860854239,178,,3860366639,213,3.1,3860366633,140,17.3,3860366631,56,Back,3860366635,141,42.8,3860366637,212,29.7,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078805,15,1,1,1,18,c9ky1957qli8v2lylfga7io8b,1,17.6,42.8,2022-10-21T18:34:17.542Z,2022-10-22T01:36:57Z,3860854273,178,,3860366869,213,5.5,3860366867,212,19.1,3860366865,141,23.4,3860366861,56,Back,3860366863,140,30.8,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078865,16,1,1,1,21,c9ky1957qli8v2lylfga7io8b,1,32,27,2022-10-21T18:34:20.634Z,2022-10-22T01:37:01Z,3860367185,212,18.0,3860367181,140,43.9,3860367183,141,7.9,3860854333,178,,3860367187,213,5.5,3860367179,56,Back,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078871,17,1,1,1,26,c9ky1957qli8v2lylfga7io8b,0,65,6.8,2022-10-21T18:34:25.453Z,2022-10-22T01:37:08Z,3860367229,213,1.1,3860367227,212,11.7,3860854421,178,,3860367221,56,Center,3860367225,141,22.2,3860367223,140,70.0,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475144605,843,43,1,1,26,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-10-21T18:34:25.643Z,2022-10-21T21:48:26Z,3860740511,144,8,3860723123,385,0,3860722915,56,Center,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475147621,720,8,1,1,26,ez46dadmx0virt38cgeq2n6pf,1,35.3,72,2022-10-21T18:34:25.697Z,2022-10-22T01:37:17Z,3860854533,178,,3860740517,56,Back,3860740527,383,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078945,18,1,1,1,30,c9ky1957qli8v2lylfga7io8b,1,88.5,12.6,2022-10-21T18:34:28.919Z,2022-10-22T01:37:35Z,3860367677,212,13.2,3860854661,178,,3860367673,140,89.5,3860367671,56,Center,3860372571,154,,3860367675,141,31.9,3860372569,210,15,3860367679,213,1.5,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078951,19,15,1,1,31,c9ky1957qli8v2lylfga7io8b,1,89.5,31.9,2022-10-21T18:34:30.353Z,2022-10-22T01:37:36Z,3860372601,147,45.1,3860372597,328,,3860854823,178,,3860367705,63,,3860372599,146,97.7,3860372655,233,13,3860367707,56,Center,3860369051,20,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,3860372595,103,3860723493,80,,,3860372587,154,,3860372593,102,47.6,3860372585,29,,3860372589,55,18,3860367703,22,,,,,,,,,,15.2,,,,,,,,
2475078919,13,10,1,1,31,ez46dadmx0virt38cgeq2n6pf,1,2.9,53.4,2022-10-21T18:34:30.737Z,2022-10-22T01:37:43Z,3860367527,182,,3860723797,376,,3860367525,178,,3860367529,56,Back,3860370531,174,,3860372687,233,19,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078995,14,12,1,1,33,ez46dadmx0virt38cgeq2n6pf,1,12.4,65.8,2022-10-21T18:34:32.653Z,2022-10-22T01:37:55Z,3860855113,178,,3860367969,212,58.7,3860367967,141,29.5,3860367963,56,Center,3860367965,140,63.1,3860367971,213,5.8,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078987,20,1,1,1,40,c9ky1957qli8v2lylfga7io8b,1,39.3,60.6,2022-10-21T18:34:39.365Z,2022-10-22T01:38:05Z,3860367901,140,41.7,3860367905,141,33.3,3860367913,213,4.8,3860855207,178,,3860367909,212,18.7,3860367897,56,Back,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475078999,21,1,1,1,43,c9ky1957qli8v2lylfga7io8b,1,41.8,28.3,2022-10-21T18:34:42.359Z,2022-10-22T01:38:10Z,3860367989,141,6.2,3860367991,212,22.3,3860367993,213,5.5,3860367987,140,57.5,3860855261,178,,3860367985,56,Right,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079027,22,1,1,1,46,c9ky1957qli8v2lylfga7io8b,1,58.3,7.7,2022-10-21T18:34:45.066Z,2022-10-22T01:38:20Z,3860368133,140,43.8,3860368135,141,7.7,3860368131,56,Back,3860855387,178,,3860368137,212,15.2,3860368139,213,3.1,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079043,23,1,1,1,48,c9ky1957qli8v2lylfga7io8b,1,44,6.1,2022-10-21T18:34:47.257Z,2022-10-22T01:38:26Z,3860368227,213,6.2,3860855495,178,,3860368219,56,Right,3860368221,140,63.8,3860368225,212,20.8,3860368223,141,4.7,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079051,24,61,1,1,49,c9ky1957qli8v2lylfga7io8b,0,63.8,4.7,2022-10-21T18:34:48.502Z,2022-10-22T01:38:38Z,3860855629,178,,3860368249,56,Right,,,,,,,,,,,,,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079065,15,1,1,1,50,ez46dadmx0virt38cgeq2n6pf,0,25.2,91.2,2022-10-21T18:34:49.376Z,2022-10-22T01:38:51Z,3860368309,3,,3860855829,178,,3860368319,213,5.5,3860368317,212,16.8,3860368313,140,36.4,3860368315,141,73.6,3860368311,56,Back,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079097,25,1,1,1,52,c9ky1957qli8v2lylfga7io8b,1,59.4,13.5,2022-10-21T18:34:51.345Z,2022-10-22T01:39:01Z,3860855967,178,,3860368469,141,5.6,3860368471,212,6.0,3860368473,213,4.3,3860368465,56,Right,3860368467,140,56.9,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079103,26,1,1,1,54,c9ky1957qli8v2lylfga7io8b,0,57.4,4.4,2022-10-21T18:34:53.762Z,2022-10-22T01:39:13Z,3860368503,213,5.7,3860368501,212,6.8,3860368497,140,62.9,3860368499,141,0.0,3860368495,56,Right,3860856135,178,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079125,16,5,1,1,55,ez46dadmx0virt38cgeq2n6pf,1,37.6,101,2022-10-21T18:34:54.637Z,2022-10-22T01:39:20Z,3860368609,347,,3860368607,56,Back,3860368611,233,27,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079107,27,5,1,1,55,c9ky1957qli8v2lylfga7io8b,0,62.4,-1,2022-10-21T18:34:54.637Z,2022-10-22T01:39:21Z,3860368517,56,Right,3860368519,347,,3860368619,233,16,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079241,17,1,1,2,13,ez46dadmx0virt38cgeq2n6pf,0,38.2,100,2022-10-21T18:35:11.968Z,2022-10-22T01:39:24Z,3860369269,107,,3860369279,213,6.1,3860369281,1,,3860369277,212,23.9,3860369275,141,95.4,3860369271,56,Left,3860369273,140,60.7,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079273,28,1,1,2,14,c9ky1957qli8v2lylfga7io8b,1,36.3,5.3,2022-10-21T18:35:13.717Z,2022-10-22T01:39:31Z,3860369429,3,,3860369439,213,0.4,3860856401,388,,3860369431,56,Right,3860369435,141,20.6,3860369433,140,58.9,3860369437,212,25.9,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475174213,871,43,1,2,17,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-10-21T18:35:16.042Z,2022-10-22T02:24:03Z,3860887231,178,0,3860887241,144,82,,,,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079277,29,49,1,2,17,c9ky1957qli8v2lylfga7io8b,1,58.6,25,2022-10-21T18:35:16.097Z,2022-10-22T01:39:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079381,30,1,1,2,25,c9ky1957qli8v2lylfga7io8b,1,67.4,7.4,2022-10-21T18:35:24.151Z,2022-10-22T01:40:07Z,3860369949,212,23.2,3860369951,213,3.0,3860856921,178,,3860369947,141,11.4,3860369945,140,45.5,3860369943,56,Back,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079437,31,1,1,2,27,c9ky1957qli8v2lylfga7io8b,1,45.6,12.8,2022-10-21T18:35:26.558Z,2022-10-22T01:40:13Z,3860370239,141,63.6,3860370243,213,1.7,3860370235,56,Back,3860370245,1,,3860370241,212,35.0,3860856995,178,,3860370237,140,40.2,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079459,32,1,1,2,32,c9ky1957qli8v2lylfga7io8b,1,39.8,64.5,2022-10-21T18:35:31.140Z,2022-10-22T01:40:22Z,3860370357,212,24.0,3860370359,213,4.8,3860857141,178,,3860370353,140,41.7,3860370355,141,29.4,3860370351,56,Back,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475079481,33,1,1,2,33,c9ky1957qli8v2lylfga7io8b,1,41.7,29.4,2022-10-21T18:35:32.330Z,2022-10-22T01:40:32Z,3860370499,212,28.1,3860370501,213,2.7,3860857297,178,,3860370497,141,46.4,3860370495,140,17.3,3860370493,56,Back,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
