id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist,qualifier/16/value,qualifier/15/value
2492074909,9,1,1,0,10,1hcbcuu846pa3iw6qskiws1cu,1,18.9,48.5,2022-12-17T15:01:20.386Z,2022-12-17T21:18:25Z,3949916363,213,1.3,3949916359,141,84.4,3950674943,178,,3949916357,140,26.0,3949916355,56,Back,3949916361,212,25.5,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492074939,10,1,1,0,15,1hcbcuu846pa3iw6qskiws1cu,1,29.2,86.2,2022-12-17T15:01:25.350Z,2022-12-17T21:18:30Z,3949916545,212,11.1,3949916547,213,4.9,3949916543,141,70.3,3950675003,178,,3949916539,56,Back,3949916541,140,31.5,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492074979,11,1,1,0,17,1hcbcuu846pa3iw6qskiws1cu,1,31.8,72.7,2022-12-17T15:01:27.430Z,2022-12-17T21:18:35Z,3949916729,213,1.8,3949916721,56,Back,3950675045,178,,3949916723,140,29.5,3949916727,212,12.1,3949916725,141,90.2,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492074999,12,1,1,0,18,1hcbcuu846pa3iw6qskiws1cu,1,31.9,87.1,2022-12-17T15:01:28.816Z,2022-12-17T21:18:39Z,3949916851,213,4.3,3949916849,212,25.2,3950675053,178,,3949916843,56,Back,3949916847,141,53.7,3949916845,140,21.5,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075023,13,1,1,0,22,1hcbcuu846pa3iw6qskiws1cu,1,25,43.9,2022-12-17T15:01:32.140Z,2022-12-17T21:18:43Z,3949916999,141,6.4,3949917003,213,5.1,3950675071,178,,3949917001,212,27.2,3949916995,56,Back,3949916997,140,33.9,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075043,14,1,1,0,24,1hcbcuu846pa3iw6qskiws1cu,1,35.8,6.5,2022-12-17T15:01:34.836Z,2022-12-17T21:18:49Z,3949917079,56,Back,3949917081,140,28.4,3949917083,141,29.7,3950675099,178,,3949917087,213,2.0,3949917085,212,17.6,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075125,15,1,1,0,27,1hcbcuu846pa3iw6qskiws1cu,1,27,31.2,2022-12-17T15:01:37.778Z,2022-12-17T21:18:51Z,3949917453,140,24.1,3949917457,212,34.5,3950675111,178,,3949917461,1,,3949917455,141,81.8,3949917459,213,1.7,3949917451,56,Back,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075147,16,1,1,0,34,1hcbcuu846pa3iw6qskiws1cu,0,24.7,87.7,2022-12-17T15:01:44.260Z,2022-12-17T21:18:55Z,3949917571,140,62.9,3949917567,155,,3949917579,1,,3949917577,213,6.0,3949917575,212,41.3,3949917569,56,Center,3950675159,178,,3949917573,141,73.2,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075175,3,1,1,0,36,enzoyc121va61wtmjf4cm7p3d,0,25.2,30.3,2022-12-17T15:01:46.364Z,2022-12-17T21:19:08Z,3949917663,56,Center,3949917659,3,,3950675287,178,,3949917665,140,56.0,3949917673,212,32.5,3949917669,141,25.0,3949917675,213,6.2,3949917677,1,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075231,17,1,1,0,37,1hcbcuu846pa3iw6qskiws1cu,1,46,69.9,2022-12-17T15:01:47.836Z,2022-12-17T21:19:18Z,3949917911,140,54.6,3949917917,213,0.9,3949917915,212,14.5,3950675339,178,,3949917909,56,Left,3949917913,141,86.6,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075251,18,1,1,0,41,1hcbcuu846pa3iw6qskiws1cu,0,56.2,93.5,2022-12-17T15:01:51.252Z,2022-12-17T21:19:23Z,3949918009,140,52.6,3949918153,233,4,3949918013,141,92.4,3949918017,213,3.3,3949918157,286,,3949918015,212,3.9,3950675439,178,,3949918151,236,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,3949918007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075275,4,74,1,0,41,enzoyc121va61wtmjf4cm7p3d,1,43.6,5.6,2022-12-17T15:01:51.384Z,2022-12-17T21:19:27Z,3949918133,285,,3950675491,178,,3949918131,56,Back,3949918173,233,18,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075285,5,5,1,0,42,enzoyc121va61wtmjf4cm7p3d,0,43.1,-1.6,2022-12-17T15:01:52.064Z,2022-12-17T21:19:33Z,3949918193,56,Back,3949918767,233,19,3949918195,347,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075389,19,5,1,0,42,1hcbcuu846pa3iw6qskiws1cu,1,56.9,101.6,2022-12-17T15:01:52.064Z,2022-12-17T21:19:33Z,3949918745,347,,3949918755,233,5,3949918743,56,Left,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075425,20,1,1,0,53,1hcbcuu846pa3iw6qskiws1cu,1,56,100,2022-12-17T15:02:03.159Z,2022-12-17T21:19:37Z,3949918893,140,35.6,3949918897,212,23.3,3949918895,141,88.6,3949918899,213,3.5,3949918889,107,,3949918901,1,,3949918891,56,Back,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075469,21,1,1,0,56,1hcbcuu846pa3iw6qskiws1cu,1,35.2,88.3,2022-12-17T15:02:06.186Z,2022-12-17T21:19:40Z,3949919117,56,Back,3949919121,141,47.6,3949919125,213,4.5,3950675597,178,,3949919119,140,30.3,3949919123,212,28.2,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075509,22,1,1,1,0,1hcbcuu846pa3iw6qskiws1cu,1,30.1,44.5,2022-12-17T15:02:10.412Z,2022-12-17T21:19:44Z,3949919339,213,1.3,3949919331,56,Back,3949919333,140,34.7,3950675609,178,,3949919335,141,71.2,3949919337,212,18.8,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075535,23,1,1,1,3,1hcbcuu846pa3iw6qskiws1cu,1,34.5,71.8,2022-12-17T15:02:12.965Z,2022-12-17T21:19:50Z,3949919469,140,47.4,3949919473,212,20.6,3949919475,213,0.9,3949919467,56,Back,3949919471,141,94.7,3950675649,178,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075575,24,1,1,1,5,1hcbcuu846pa3iw6qskiws1cu,1,47.8,89.3,2022-12-17T15:02:15.473Z,2022-12-17T21:19:57Z,3950675709,178,,3949919681,140,36.2,3949919679,56,Back,3949919683,141,79.4,3949919687,213,3.6,3949919685,212,13.9,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075637,25,1,1,1,7,1hcbcuu846pa3iw6qskiws1cu,1,37.1,77.6,2022-12-17T15:02:17.803Z,2022-12-17T21:20:00Z,3949919989,212,16.7,3949919991,213,4.3,3950675735,178,,3949919983,56,Back,3949919987,141,54.6,3949919985,140,31.4,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075665,26,1,1,1,10,1hcbcuu846pa3iw6qskiws1cu,0,32.8,58.4,2022-12-17T15:02:20.845Z,2022-12-17T21:20:07Z,3949920131,141,44.3,3949920121,155,,3949920123,56,Center,3949920133,212,43.9,3949920137,1,,3949920135,213,6.1,3950675901,178,,3949920127,140,73.6,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075703,6,61,1,1,13,enzoyc121va61wtmjf4cm7p3d,1,15.8,68.4,2022-12-17T15:02:23.264Z,2022-12-17T21:20:28Z,3949920323,56,Back,3950676047,388,,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492168291,709,1,1,1,14,enzoyc121va61wtmjf4cm7p3d,0,26.1,60.5,2022-12-17T15:02:24.492Z,2022-12-17T21:20:41Z,3950426073,213,1.3,3950676095,388,,3950426069,141,77.5,3950426065,56,Back,3950426067,140,28.7,3950426071,212,11.9,3950426063,3,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075743,27,50,1,1,16,1hcbcuu846pa3iw6qskiws1cu,1,71.2,30.2,2022-12-17T15:02:26.806Z,2022-12-17T21:20:52Z,3949920551,56,Center,3949920807,233,7,3949920553,286,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075773,7,7,1,1,17,enzoyc121va61wtmjf4cm7p3d,1,28.8,69.8,2022-12-17T15:02:27.105Z,2022-12-17T21:20:58Z,3949920741,56,Back,3950676225,178,,3949920801,233,27,3949920743,285,,3950426347,384,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075787,8,1,1,1,18,enzoyc121va61wtmjf4cm7p3d,0,20.3,71.2,2022-12-17T15:02:28.151Z,2022-12-17T21:21:03Z,3949920815,140,42.1,3949920821,213,6.1,3949920817,141,64.6,3950676267,178,,3949920813,56,Back,3949920811,157,,3949920819,212,23.3,3949920823,1,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075815,28,1,1,1,20,1hcbcuu846pa3iw6qskiws1cu,0,55,43.3,2022-12-17T15:02:30.474Z,2022-12-17T21:21:14Z,3949920945,141,36.6,3949920939,56,Center,3949920937,3,,3949920941,140,66.5,3949920951,213,5.9,3949920949,212,12.9,3950676363,178,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075849,9,1,1,1,23,enzoyc121va61wtmjf4cm7p3d,1,27,67.5,2022-12-17T15:02:33.331Z,2022-12-17T21:21:57Z,3949921133,212,8.9,3949921135,213,4.8,3949921127,56,Back,3949921125,3,,3949921129,140,28.1,3950676777,388,,3949921131,141,54.5,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075853,10,1,1,1,24,enzoyc121va61wtmjf4cm7p3d,0,28.5,66.4,2022-12-17T15:02:34.461Z,2022-12-17T21:22:03Z,3949921151,56,Back,3950426923,141,70.5,3950426927,213,0.4,3950426921,140,35.0,3950676809,178,,3950426925,212,7.4,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075873,29,1,1,1,25,1hcbcuu846pa3iw6qskiws1cu,1,63.2,41.3,2022-12-17T15:02:35.428Z,2022-12-17T21:22:07Z,3949921261,56,Center,3949921269,213,6.2,3949921267,212,7.1,3949921265,141,40.4,3950676853,178,,3949921263,140,69.9,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075875,30,3,1,1,28,1hcbcuu846pa3iw6qskiws1cu,0,70.1,39,2022-12-17T15:02:38.028Z,2022-12-17T21:22:40Z,3950676925,178,,3949921275,286,,3950427237,465,,3949921507,233,11,3949921273,56,Center,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075907,11,7,1,1,28,enzoyc121va61wtmjf4cm7p3d,1,29.9,61,2022-12-17T15:02:38.123Z,2022-12-17T21:22:47Z,3949921467,233,30,3949921457,56,Back,3950427251,383,,3950677019,178,,3949921459,285,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075911,12,49,1,1,28,enzoyc121va61wtmjf4cm7p3d,1,29.2,65.4,2022-12-17T15:02:38.412Z,2022-12-17T21:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075959,13,1,1,1,31,enzoyc121va61wtmjf4cm7p3d,0,27.2,74.7,2022-12-17T15:02:41.834Z,2022-12-17T21:23:07Z,3949921705,155,,3949921707,56,Left,3949921711,141,87.8,3949921715,213,0.2,3949921717,1,,3949921713,212,40.5,3949921709,140,64.8,3950677623,178,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492075953,31,49,1,1,35,1hcbcuu846pa3iw6qskiws1cu,1,31.8,15.9,2022-12-17T15:02:45.476Z,2022-12-17T21:23:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076047,32,1,1,1,35,1hcbcuu846pa3iw6qskiws1cu,1,30.8,16.1,2022-12-17T15:02:45.493Z,2022-12-17T21:23:22Z,3949922189,141,30.0,3949922191,212,30.7,3949922193,213,2.8,3949922187,140,3.0,3949922185,56,Back,3950677779,178,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076103,33,1,1,1,39,1hcbcuu846pa3iw6qskiws1cu,1,1.9,29.8,2022-12-17T15:02:49.900Z,2022-12-17T21:23:30Z,3949922437,141,7.1,3950677897,178,,3949922427,155,,3949922435,140,10.2,3949922431,56,Back,3949922439,212,17.7,3949922443,213,5.2,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076161,34,1,1,1,43,1hcbcuu846pa3iw6qskiws1cu,0,10.2,7.1,2022-12-17T15:02:53.627Z,2022-12-17T21:23:35Z,3949922747,141,0.0,3949922745,140,39.0,3949922753,1,,3949922743,56,Back,3949922741,157,,3949922751,213,6.1,3949922749,212,30.8,3950677957,178,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076353,14,5,1,1,45,enzoyc121va61wtmjf4cm7p3d,1,56.8,101.8,2022-12-17T15:02:55.555Z,2022-12-17T21:24:12Z,3949923705,233,35,3949923687,347,,3949923685,56,Left,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076167,35,5,1,1,45,1hcbcuu846pa3iw6qskiws1cu,0,43.2,-1.8,2022-12-17T15:02:55.555Z,2022-12-17T21:24:12Z,3949922767,347,,3949922765,56,Back,3949923727,233,14,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076413,15,1,1,1,55,enzoyc121va61wtmjf4cm7p3d,1,52.4,100,2022-12-17T15:03:05.300Z,2022-12-17T21:24:19Z,3949923941,141,85.7,3949923937,56,Back,3949923935,107,,3949923945,213,3.8,3949923939,140,39.6,3949923943,212,17.3,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492168751,710,1,1,1,56,enzoyc121va61wtmjf4cm7p3d,0,34.1,82.7,2022-12-17T15:03:05.981Z,2022-12-17T21:24:25Z,3950428641,56,Back,3950428651,1,,3950678455,178,,3950428649,213,0.5,3950428645,141,93.6,3950428647,212,15.1,3950428643,140,46.6,3950428639,157,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492076391,36,61,1,1,58,1hcbcuu846pa3iw6qskiws1cu,1,52.8,7.9,2022-12-17T15:03:08.242Z,2022-12-17T21:24:35Z,3950678533,21,,3949923875,56,Right,3950678535,178,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
