id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value
2533629519,6,1,1,0,13,muo4d1nfi1vgyvz5n07tjmoo,1,37.2,8.6,2023-04-15T14:01:56.112Z,2023-04-16T03:46:58Z,4190275301,141,12.9,4190275299,140,24.1,4193828897,178,,4190275309,212,14.1,4190275317,213,2.9,4190275291,56,Back,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629669,7,4,1,0,15,muo4d1nfi1vgyvz5n07tjmoo,1,29.2,10.9,2023-04-15T14:01:58.140Z,2023-04-16T03:47:03Z,4190278941,285,,4190281471,233,7,4190278935,13,,4190278937,152,,4190278939,265,,4190276079,56,Back,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630199,7,4,1,0,15,cnnku8uihko7u4th0fms4pvg6,0,70.8,89.1,2023-04-15T14:01:58.141Z,2023-04-16T03:47:03Z,4190281527,233,7,4190278565,265,,4190278561,152,,4193829143,178,,4190281541,286,,4190278553,13,,4190278557,56,Left,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629679,8,43,1,0,20,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-15T14:02:03.265Z,2023-04-15T14:02:17Z,4190276615,233,6,4190278299,144,5,4190276119,347,0,4190276117,56,Right,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629765,6,43,1,0,20,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-04-15T14:02:03.744Z,2023-04-15T14:02:21Z,4190279083,144,5,4190276533,347,0,4190276531,56,Back,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630859,9,1,1,0,49,muo4d1nfi1vgyvz5n07tjmoo,1,30.6,16.8,2023-04-15T14:02:32.815Z,2023-04-16T03:47:10Z,4190281893,141,67.0,4190281897,212,54.2,4190281889,56,Center,4190281885,155,,4190281901,1,,4190281899,213,0.7,4190281891,140,70.7,4193829529,178,,b3rry494s23b8elnqn3b5s5x,T. Carson,4190281887,152,4190281883,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630895,10,44,1,0,53,muo4d1nfi1vgyvz5n07tjmoo,1,71.4,71.6,2023-04-15T14:02:36.264Z,2023-04-16T09:13:55Z,4190282081,233,8,4190282035,56,Center,4190282037,286,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630829,8,44,1,0,53,cnnku8uihko7u4th0fms4pvg6,0,28.6,28.4,2023-04-15T14:02:36.265Z,2023-04-16T03:47:29Z,4190282121,233,10,4190281763,56,Back,4190281767,285,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630963,11,1,1,0,53,muo4d1nfi1vgyvz5n07tjmoo,0,70.7,67,2023-04-15T14:02:36.292Z,2023-04-16T09:13:56Z,4190282325,56,Left,4190282323,3,,4190282331,212,20.2,4190282327,140,79.6,4190282329,141,93.3,4193829971,388,,4190282333,213,1.1,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630937,9,49,1,0,57,cnnku8uihko7u4th0fms4pvg6,1,21.7,14.4,2023-04-15T14:02:40.272Z,2023-04-16T03:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631059,10,1,1,0,57,cnnku8uihko7u4th0fms4pvg6,0,21.7,8.8,2023-04-15T14:02:40.286Z,2023-04-16T03:47:59Z,4190282725,213,6.3,4190282721,212,25.2,4190282711,155,,4190282713,56,Back,4193831375,178,,4190282715,140,45.7,4190282717,141,8.2,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631267,12,1,1,0,58,muo4d1nfi1vgyvz5n07tjmoo,0,57.8,84.7,2023-04-15T14:02:41.467Z,2023-04-16T03:48:24Z,4190283823,140,100.0,4190283829,141,89.0,4190283833,212,45.5,4190283839,1,,4190283837,213,0.1,4193832437,178,,4190283819,56,Left,4190283815,3,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631285,11,56,1,1,3,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-04-15T14:02:46.639Z,2023-04-16T03:48:28Z,4190283899,56,Back,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631297,12,5,1,1,3,cnnku8uihko7u4th0fms4pvg6,1,-1.2,12.6,2023-04-15T14:02:46.920Z,2023-04-16T03:48:37Z,4190284103,233,13,4190283967,56,Back,4190283969,346,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631279,13,5,1,1,3,muo4d1nfi1vgyvz5n07tjmoo,0,101.2,87.4,2023-04-15T14:02:46.920Z,2023-04-16T03:48:37Z,4190283873,346,,4190284187,233,12,4190283871,56,Left,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631809,13,1,1,1,17,cnnku8uihko7u4th0fms4pvg6,1,3.1,43.7,2023-04-15T14:03:00.922Z,2023-04-16T03:48:42Z,4190286605,140,11.0,4190286603,56,Back,4190286609,212,12.5,4190286607,141,30.0,4190286601,124,,4190286619,237,,4190286611,213,5.4,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631993,14,1,1,1,19,cnnku8uihko7u4th0fms4pvg6,1,15.1,26.5,2023-04-15T14:03:02.335Z,2023-04-16T03:48:47Z,4193833209,178,,4190287487,56,Back,4190287489,140,25.2,4190287495,213,5.4,4190287493,212,17.3,4190287491,141,6.4,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632083,15,1,1,1,24,cnnku8uihko7u4th0fms4pvg6,1,47.2,5.6,2023-04-15T14:03:07.628Z,2023-04-16T03:48:50Z,4190287917,140,61.3,4190287913,56,Right,4193833329,178,,4190287921,141,11.3,4190287925,212,15.3,4190287929,213,0.3,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632089,16,61,1,1,25,cnnku8uihko7u4th0fms4pvg6,1,57.6,10.3,2023-04-15T14:03:08.624Z,2023-04-16T03:48:56Z,4190287963,56,Right,4193833511,178,,,,,,,,,,,,,,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632171,17,1,1,1,27,cnnku8uihko7u4th0fms4pvg6,1,55.6,11,2023-04-15T14:03:10.237Z,2023-04-16T03:49:00Z,4190288389,141,46.9,4190288387,140,46.8,4193833749,178,,4190288383,56,Back,4190288393,212,26.1,4190288397,213,1.9,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632213,14,45,1,1,29,muo4d1nfi1vgyvz5n07tjmoo,0,53.3,53.6,2023-04-15T14:03:12.305Z,2023-04-16T03:49:05Z,4190289307,233,18,4190288625,285,,4190288623,56,Center,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632323,18,3,1,1,29,cnnku8uihko7u4th0fms4pvg6,1,46.7,46.4,2023-04-15T14:03:12.305Z,2023-04-16T03:49:05Z,4192310143,464,,4190289201,286,,4190289199,56,Back,4190289255,233,14,4193833903,178,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632459,19,1,1,1,32,cnnku8uihko7u4th0fms4pvg6,1,44.4,49.1,2023-04-15T14:03:15.846Z,2023-04-16T03:49:13Z,4190289897,141,53.9,4190289891,140,65.1,4190289905,213,0.1,4190289903,212,22.0,4190289885,56,Center,4193834203,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632479,20,50,1,1,37,cnnku8uihko7u4th0fms4pvg6,1,73,55,2023-04-15T14:03:20.207Z,2023-04-16T03:49:20Z,4192514963,233,15,4190290413,286,,4190289999,56,Center,,,,,,,,,,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632529,15,7,1,1,37,muo4d1nfi1vgyvz5n07tjmoo,1,27,45,2023-04-15T14:03:20.302Z,2023-04-16T03:49:26Z,4193834787,178,,4190290251,56,Back,4192514919,233,20,4192311903,384,,4190290255,285,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632599,16,49,1,1,39,muo4d1nfi1vgyvz5n07tjmoo,1,21.4,36.7,2023-04-15T14:03:22.518Z,2023-04-16T03:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632655,17,1,1,1,39,muo4d1nfi1vgyvz5n07tjmoo,1,21.4,36.7,2023-04-15T14:03:22.534Z,2023-04-16T03:49:36Z,4193835205,178,,4190290881,140,28.9,4190290887,212,8.9,4190290889,213,0.5,4190290885,141,42.7,4190290891,1,,4190290877,157,,4190290879,56,Back,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632669,18,61,1,1,39,muo4d1nfi1vgyvz5n07tjmoo,1,28.9,42.7,2023-04-15T14:03:22.872Z,2023-04-16T03:49:45Z,4190290943,56,Back,4193835573,21,,4193835575,178,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632705,19,61,1,1,41,muo4d1nfi1vgyvz5n07tjmoo,0,30.3,28,2023-04-15T14:03:24.676Z,2023-04-16T03:49:55Z,4190291105,56,Back,4193835985,178,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632711,21,49,1,1,43,cnnku8uihko7u4th0fms4pvg6,1,69.4,84.5,2023-04-15T14:03:25.997Z,2023-04-16T03:50:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632793,22,1,1,1,43,cnnku8uihko7u4th0fms4pvg6,1,69.4,84.5,2023-04-15T14:03:26.006Z,2023-04-16T03:50:15Z,4190291591,56,Left,4190291597,212,6.7,4190291599,213,2.7,4190291595,141,89.1,4190291593,140,63.8,4193836717,178,,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632891,23,1,1,1,45,cnnku8uihko7u4th0fms4pvg6,1,62.9,87.4,2023-04-15T14:03:28.622Z,2023-04-16T08:02:27Z,4190292091,140,68.7,4190292099,213,0.5,4190292097,212,7.0,4190292095,141,92.4,4193837119,178,,4190292087,56,Left,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534353235,596,83,1,1,49,muo4d1nfi1vgyvz5n07tjmoo,1,25.4,5.6,2023-04-15T14:03:32.062Z,2023-04-16T08:03:13Z,4194177123,399,422685,,,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632901,24,43,1,1,50,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-04-15T14:03:32.968Z,2023-04-15T19:18:17Z,4192314279,464,0,4192314887,144,3,4190292143,56,Left,4190292145,286,0,,,,,,,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632937,20,43,1,1,50,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-15T14:03:32.969Z,2023-04-15T19:18:15Z,4190292323,285,0,4190292371,233,24,4190292321,56,Back,4192314775,144,7,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633021,25,1,1,1,50,cnnku8uihko7u4th0fms4pvg6,1,72.4,92.6,2023-04-15T14:03:33.323Z,2023-04-16T03:50:35Z,4190292791,140,66.0,4193837291,178,,4190292793,141,90.9,4190292795,212,6.8,4190292789,56,Left,4190292797,213,3.3,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633047,26,1,1,1,52,cnnku8uihko7u4th0fms4pvg6,1,66,90.9,2023-04-15T14:03:35.754Z,2023-04-16T03:50:40Z,4190292939,212,3.5,4190292935,141,85.7,4190292929,140,65.8,4190292925,56,Left,4193837593,178,,4190292941,213,4.7,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633195,27,1,1,1,53,cnnku8uihko7u4th0fms4pvg6,1,65,84.7,2023-04-15T14:03:36.786Z,2023-04-16T03:50:45Z,4190293601,56,Left,4190293603,140,54.3,4190293607,141,86.5,4193837713,178,,4190293613,212,11.3,4190293617,213,3.0,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633249,28,1,1,1,56,cnnku8uihko7u4th0fms4pvg6,1,54.3,86.5,2023-04-15T14:03:39.749Z,2023-04-16T03:50:51Z,4193837959,178,,4190293891,140,53.5,4190293897,213,4.6,4190293889,56,Center,4190293895,212,12.9,4190293893,141,67.6,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633289,29,1,1,1,58,cnnku8uihko7u4th0fms4pvg6,1,53.5,66.9,2023-04-15T14:03:41.744Z,2023-04-16T03:50:55Z,4190294111,140,36.3,4190294117,213,3.7,4190294113,141,49.7,4190294115,212,21.5,4193838205,178,,4190294109,56,Back,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633385,30,1,1,2,0,cnnku8uihko7u4th0fms4pvg6,1,36.3,50.7,2023-04-15T14:03:43.859Z,2023-04-16T03:50:59Z,4193838359,178,,4190294581,56,Back,4190294589,141,85.7,4190294585,140,43.4,4190294593,212,24.9,4190294597,213,1.3,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633467,31,1,1,2,3,cnnku8uihko7u4th0fms4pvg6,1,43.5,85.7,2023-04-15T14:03:46.824Z,2023-04-16T03:51:01Z,4193838463,178,,4190294989,213,5.9,4190294987,212,7.5,4190294983,140,50.1,4190294985,141,81.4,4190294981,56,Left,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633625,32,1,1,2,6,cnnku8uihko7u4th0fms4pvg6,1,45.7,75.6,2023-04-15T14:03:49.190Z,2023-04-16T03:51:05Z,4190295871,213,4.2,4190295867,141,57.2,4190295869,212,14.4,4190295863,56,Back,4190295865,140,38.9,4193838603,178,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533633707,33,1,1,2,11,cnnku8uihko7u4th0fms4pvg6,1,51,27.1,2023-04-15T14:03:54.134Z,2023-04-16T03:51:08Z,4190296361,56,Right,4190296373,212,19.8,4190296365,140,62.5,4190296375,213,5.4,4190296369,141,4.1,4193838695,178,,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
