id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2509126905,5,1,1,0,25,muo4d1nfi1vgyvz5n07tjmoo,1,43.6,85.4,2023-02-18T15:03:08.849Z,2023-02-18T23:00:34Z,4039639677,212,20.0,4039639673,140,60.2,4039639681,1,,4039639679,213,5.8,4039639675,141,70.9,4039639665,157,,4039639669,56,Center,4042105331,178,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126923,6,1,1,0,28,muo4d1nfi1vgyvz5n07tjmoo,0,60.2,70.9,2023-02-18T15:03:11.976Z,2023-02-18T23:00:39Z,4039639771,140,66.4,4042105457,178,,4039639765,3,,4039639775,141,85.6,4039639779,213,1.0,4039639777,212,11.9,4039639767,56,Left,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509126975,7,49,1,0,30,87coxipr6ls77tnlba3eselx0,1,26,7.9,2023-02-18T15:03:13.580Z,2023-02-18T23:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127099,8,1,1,0,32,87coxipr6ls77tnlba3eselx0,0,26.2,6.7,2023-02-18T15:03:15.424Z,2023-02-18T23:00:52Z,4039640591,56,Right,4039640607,213,0.1,4039640605,212,40.9,4042105865,178,,4039640609,1,,4039640585,155,,4039640597,140,65.0,4039640601,141,11.7,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127159,7,1,1,0,34,muo4d1nfi1vgyvz5n07tjmoo,0,35.4,78.7,2023-02-18T15:03:17.566Z,2023-02-18T23:00:58Z,4039640883,141,77.9,4039640889,213,6.2,4039640885,212,13.8,4042105979,178,,4039640873,3,,4039640875,56,Back,4039640879,140,48.5,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127395,9,1,1,0,36,87coxipr6ls77tnlba3eselx0,0,54.4,29.1,2023-02-18T15:03:20.090Z,2023-02-18T23:01:01Z,4039642077,213,1.3,4039642073,212,50.6,4039642063,196,,4039642067,140,65.9,4039642065,56,Left,4039642069,141,100.0,4039642079,1,,4042106113,178,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,4039642061,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127863,8,5,1,0,41,muo4d1nfi1vgyvz5n07tjmoo,1,33.2,-1.6,2023-02-18T15:03:24.698Z,2023-02-18T23:01:29Z,4039644681,347,,4039644727,233,10,4039644679,56,Back,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127403,10,5,1,0,41,87coxipr6ls77tnlba3eselx0,0,66.8,101.6,2023-02-18T15:03:24.698Z,2023-02-18T23:01:30Z,4039644755,233,8,4039642089,56,Left,4039642091,347,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127951,9,1,1,0,58,muo4d1nfi1vgyvz5n07tjmoo,0,37.1,0,2023-02-18T15:03:41.296Z,2023-02-18T23:01:32Z,4039645181,212,19.7,4039645159,107,,4039645171,140,53.5,4039645165,56,Right,4039645175,141,12.6,4039645185,213,0.5,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509127967,11,61,1,0,59,87coxipr6ls77tnlba3eselx0,0,38.9,85.4,2023-02-18T15:03:43.154Z,2023-02-19T11:55:58Z,4043132931,388,,4039645267,56,Back,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509779755,1118,67,1,1,1,muo4d1nfi1vgyvz5n07tjmoo,1,49.5,41.9,2023-02-18T15:03:45.165Z,2023-02-19T12:37:47Z,4043134229,233,1451,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509779751,1451,67,1,1,1,87coxipr6ls77tnlba3eselx0,0,50.5,58.1,2023-02-18T15:03:45.166Z,2023-02-19T11:56:30Z,4043134233,233,1118,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509128335,10,1,1,1,1,muo4d1nfi1vgyvz5n07tjmoo,1,47,43,2023-02-18T15:03:45.178Z,2023-02-19T12:37:47Z,4039647223,56,Center,4039647227,141,77.8,4042107643,178,,4039647237,213,1.3,4039647225,140,52.3,4039647231,212,24.3,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509128347,11,4,1,1,10,muo4d1nfi1vgyvz5n07tjmoo,1,80,95.2,2023-02-18T15:03:53.936Z,2023-02-18T23:01:48Z,4039647279,13,,4039647287,265,,4039647565,233,12,4039647283,56,Left,4039647285,152,,4039647289,286,,,,,,,,5d5ed49lj51ognhobfni5ngx6,T. Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509128379,12,4,1,1,10,87coxipr6ls77tnlba3eselx0,0,20,4.8,2023-02-18T15:03:53.937Z,2023-02-18T23:01:48Z,4042107751,178,,4039647457,285,,4039647449,13,,4039647453,152,,4039647455,265,,4039647651,233,11,4039647451,56,Back,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129531,12,1,1,1,40,muo4d1nfi1vgyvz5n07tjmoo,0,78.1,95.6,2023-02-18T15:04:23.753Z,2023-02-18T23:01:52Z,4041732403,223,,4039653361,155,,4039653371,212,30.5,4039653357,2,,4039653367,140,91.4,4041732183,20,,4039653365,56,Center,4039653369,141,55.8,3jyid2g273zr668fxeeplegnp,R. Strain,4039653363,152,4039653359,5,4042107953,178,4039653373,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129605,14,12,1,1,42,87coxipr6ls77tnlba3eselx0,1,7.6,47.3,2023-02-18T15:04:25.400Z,2023-02-18T23:02:25Z,4039653697,212,13.4,4042108183,388,,4039653693,140,10.2,4039653807,15,,4039653699,213,4.9,4039653695,141,28.0,4039653691,56,Back,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129553,13,43,1,1,43,87coxipr6ls77tnlba3eselx0,1,0,0,2023-02-18T15:04:26.801Z,2023-02-18T20:40:13Z,4039653451,285,0,4039653447,56,Back,4041735015,144,44,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129541,13,43,1,1,43,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-02-18T15:04:26.802Z,2023-02-18T20:40:12Z,4039653421,286,0,4039653783,233,13,4039653419,56,Center,4041734959,144,44,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129641,15,49,1,1,44,87coxipr6ls77tnlba3eselx0,1,9.6,25.8,2023-02-18T15:04:27.416Z,2023-02-18T23:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129763,16,61,1,1,47,87coxipr6ls77tnlba3eselx0,0,11.9,5.9,2023-02-18T15:04:30.697Z,2023-02-18T23:02:42Z,4042109959,178,,4039654407,56,Back,,,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131551,17,5,1,1,48,muo4d1nfi1vgyvz5n07tjmoo,1,88.8,101.1,2023-02-18T15:04:31.678Z,2023-02-18T23:34:28Z,4039663925,56,Left,4039663927,347,,4039663969,233,19,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509130959,19,5,1,1,48,87coxipr6ls77tnlba3eselx0,0,11.2,-1.1,2023-02-18T15:04:31.678Z,2023-02-18T23:34:28Z,4039660759,56,Back,4039664063,233,17,4039660763,347,,,,,,,,,,,,,,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509130869,15,1,1,2,16,muo4d1nfi1vgyvz5n07tjmoo,1,87.3,100,2023-02-18T15:05:00.137Z,2023-02-18T23:02:57Z,4039660311,141,94.4,4039660299,107,,4039660303,56,Left,4039660315,213,3.6,4039660307,140,77.8,4039660313,212,11.0,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509130881,16,1,1,2,19,muo4d1nfi1vgyvz5n07tjmoo,0,78,94.4,2023-02-18T15:05:02.912Z,2023-02-18T23:03:00Z,4039660387,56,Left,4039660511,236,,4041735817,224,,4039660393,212,3.3,4039660517,286,,4039660395,213,5.4,4039660391,141,90.5,4039660383,2,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,4041735819,72,4039660389,140,4039660385,155,4042110779,178,,79.9,4039660513,233,18,,,,,,,,,,,,,,,,,,,,,,,,
2509130895,18,12,1,2,19,87coxipr6ls77tnlba3eselx0,1,20.9,7.7,2023-02-18T15:05:03.028Z,2023-02-18T23:03:13Z,4039660455,56,Back,4042111327,388,,4039660671,233,16,4039660453,185,,,,,,,,,,,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129911,14,5,1,2,20,muo4d1nfi1vgyvz5n07tjmoo,1,88.4,101.6,2023-02-18T15:05:03.725Z,2023-02-18T23:33:53Z,4039655469,233,17,4039655197,347,,4039655195,56,Left,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509129905,17,5,1,2,20,87coxipr6ls77tnlba3eselx0,0,11.6,-1.6,2023-02-18T15:05:03.725Z,2023-02-18T23:33:53Z,4039655511,233,14,4039655157,347,,4039655153,56,Back,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131615,18,1,1,2,20,muo4d1nfi1vgyvz5n07tjmoo,0,88.5,100,2023-02-18T15:05:03.785Z,2023-02-18T23:05:49Z,4039664301,212,22.5,4039664293,107,,4039664297,140,94.1,4039664299,141,69.7,4039664295,56,Center,4039664303,213,5.0,4039664305,1,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131673,20,12,1,2,40,87coxipr6ls77tnlba3eselx0,1,2.5,26.2,2023-02-18T15:05:23.399Z,2023-02-18T23:06:08Z,4039664659,15,,4039664615,213,5.8,4039664607,141,9.7,4039664611,212,22.7,4039664601,140,21.3,4042118433,388,,4039664597,56,Back,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131821,19,61,1,2,42,muo4d1nfi1vgyvz5n07tjmoo,1,88.2,74.5,2023-02-18T15:05:25.354Z,2023-02-18T23:06:26Z,4042119039,178,,4039665421,56,Center,,,,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131831,20,1,1,2,43,muo4d1nfi1vgyvz5n07tjmoo,0,94.8,88.3,2023-02-18T15:05:27.058Z,2023-02-18T23:06:34Z,4039665513,155,,4039665523,213,4.6,4039665515,56,Center,4039665519,141,64.8,4041737525,224,,4042119163,178,,4039665517,140,92.7,4039665521,212,16.1,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,4039665511,2,4041737527,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132709,26,12,1,2,44,87coxipr6ls77tnlba3eselx0,1,6.3,40,2023-02-18T15:05:28.091Z,2023-02-18T23:06:42Z,4041738289,213,6.3,4041738285,141,39.8,4042119643,178,,4041738287,212,15.5,4041738283,140,21.1,4039670377,56,Back,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509131847,21,15,1,2,46,muo4d1nfi1vgyvz5n07tjmoo,1,86.6,61.1,2023-02-18T15:05:29.517Z,2023-02-18T23:06:50Z,4039665605,17,,4039672563,231,51.8,4039672555,146,94.0,4039672559,230,98.9,4039672545,76,,4039672549,103,19,4039665603,22,,4042119917,178,,29zpgzbse1373d9bhj3l2ee39,C. Main,4039670435,82,4039672547,102,4039672557,147,4039670429,20,,52.7,4039665607,56,Center,56.5,4039672551,458,4039670487,233,21,,,,,,,,,,,,,,,,,,
2509131853,21,10,1,2,46,87coxipr6ls77tnlba3eselx0,1,7.2,42.5,2023-02-18T15:05:29.869Z,2023-02-18T23:06:55Z,4039665639,94,,4039670539,233,21,4042120109,178,,4039665641,56,Back,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132189,22,1,1,2,56,muo4d1nfi1vgyvz5n07tjmoo,1,90.5,11.4,2023-02-18T15:05:39.642Z,2023-02-18T23:06:59Z,4039667367,56,Center,4039667381,213,2.0,4039667375,141,29.1,4039667379,212,13.0,4042120241,178,,4039667371,140,85.9,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132249,23,1,1,2,57,muo4d1nfi1vgyvz5n07tjmoo,1,85.9,29.1,2023-02-18T15:05:40.877Z,2023-02-18T23:07:08Z,4042120553,178,,4039667753,140,93.4,4039667745,56,Center,4039667755,141,30.7,4039667759,212,7.9,4039667763,213,0.1,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132321,24,61,1,2,58,muo4d1nfi1vgyvz5n07tjmoo,1,93.7,30.3,2023-02-18T15:05:41.736Z,2023-02-18T23:07:29Z,4042121347,178,,4039668227,56,Center,,,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140807,63,50,1,3,0,muo4d1nfi1vgyvz5n07tjmoo,1,98,17.8,2023-02-18T15:05:43.556Z,2023-02-18T23:07:47Z,4039712659,56,Right,4039712661,286,,4041929577,233,22,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132307,22,7,1,3,0,87coxipr6ls77tnlba3eselx0,1,2,82.2,2023-02-18T15:05:43.627Z,2023-02-18T23:07:53Z,4039713889,233,63,4041745457,383,,4039668125,56,Back,4039668129,285,,4042122083,178,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132311,23,49,1,3,0,87coxipr6ls77tnlba3eselx0,1,2.6,90.2,2023-02-18T15:05:44.202Z,2023-02-18T23:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132357,24,1,1,3,2,87coxipr6ls77tnlba3eselx0,0,1.5,93.6,2023-02-18T15:05:46.110Z,2023-02-18T23:08:05Z,4039668799,233,26,4039668441,141,94.1,4039668803,286,,4042122533,178,,4039668447,1,,4039668437,56,Back,4039668797,236,,4039668435,157,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,4039668439,140,4039668445,213,4039668443,212,,,,0.2,,,,1.9,,,,,,3.3,,,,,,,,,,,,,,,,,
2509132395,26,74,1,3,2,muo4d1nfi1vgyvz5n07tjmoo,1,92.8,5.2,2023-02-18T15:05:46.245Z,2023-02-18T23:08:11Z,4042122733,21,,4042122735,178,,4039668659,56,Right,4039668857,233,24,4039668663,285,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132335,25,43,1,3,3,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-02-18T15:05:46.562Z,2023-02-18T15:55:36Z,4040231359,144,61,4039668309,56,Right,,,,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132431,25,5,1,3,3,87coxipr6ls77tnlba3eselx0,1,-1.3,89,2023-02-18T15:05:46.705Z,2023-02-18T23:08:17Z,4039668891,346,,4039669121,233,27,4039668889,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509132465,27,5,1,3,3,muo4d1nfi1vgyvz5n07tjmoo,0,101.3,11,2023-02-18T15:05:46.705Z,2023-02-18T23:08:16Z,4039669149,233,25,4039669023,346,,4039669021,56,Right,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
