id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/11/value,qualifier/14/value,assist
2526488479,8,1,1,0,13,muo4d1nfi1vgyvz5n07tjmoo,1,87.9,3.4,2023-04-01T14:02:36.607Z,2023-04-02T02:03:24Z,4153814531,20,,4153814529,224,,4152290919,140,98.9,4152290913,2,,4152290915,155,,4152290917,56,Center,4155824327,178,,4152290921,141,35.5,3jyid2g273zr668fxeeplegnp,R. Strain,4152290923,212,24.7,4152290925,213,1.1,4152323899,343,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526600849,378,1,1,0,14,muo4d1nfi1vgyvz5n07tjmoo,0,97.8,33.9,2023-04-01T14:02:38.356Z,2023-04-02T02:03:32Z,4152883055,56,Center,4152883053,3,,4152883063,213,2.2,4152883061,212,1.0,4152883059,141,35.1,4155824617,178,,4152883057,140,97.2,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526497823,17,4,1,0,15,muo4d1nfi1vgyvz5n07tjmoo,1,98,32,2023-04-01T14:02:38.468Z,2023-04-02T02:03:40Z,4152338223,152,,4152338219,56,Center,4152338211,9,,4152347245,348,3g3cjokfq1lnmycnv4t2gjaol,4152338215,10,,4152348263,343,3,4152338227,286,,4152563181,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505657,32,4,1,0,15,besu5lkqmra07drq1czpr0tk4,0,2,68,2023-04-01T14:02:38.469Z,2023-04-02T02:03:40Z,4152379675,9,,4152405405,343,3,4152379687,56,Back,4152563279,233,17,4155824751,178,,4152379677,10,,4152379689,152,,4152379691,285,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489037,4,43,1,0,18,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-01T14:02:41.945Z,2023-04-01T14:06:54Z,4152339249,144,12,4152293639,140,20.6,4152293645,213,0.7,4152293643,212,24.0,4152293641,141,91.5,4152293637,56,Back,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488855,9,43,1,0,22,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:02:46.291Z,2023-04-01T14:03:13Z,4152292725,212,0.3,4152292723,141,6.5,4152292719,56,Right,4152292721,140,80.1,4152292729,213,2.4,4152297259,144,1,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488967,10,43,1,0,25,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:02:49.091Z,2023-04-01T14:57:52Z,4152884313,144,1,4152293289,212,8.1,4152293291,213,3.0,4152293287,141,7.6,4152293283,56,Right,4152293285,140,68.7,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488993,11,43,1,0,28,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:02:51.531Z,2023-04-01T14:57:50Z,4152293417,212,24.5,4152884215,144,1,4152293415,141,40.4,4152293409,155,0,4152293413,140,78.3,4152293411,56,Center,4152293405,2,0,4152293419,213,1.1,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489203,5,43,1,0,29,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-01T14:02:53.225Z,2023-04-01T14:06:51Z,4152294437,140,45.3,4152294443,213,0.2,4152294441,212,28.2,4152294435,56,Back,4152294439,141,78.7,4152338819,144,12,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489211,6,43,1,0,32,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-01T14:02:55.497Z,2023-04-01T14:06:50Z,4152338491,144,49,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489351,7,43,1,0,33,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-01T14:02:57.354Z,2023-04-01T14:06:47Z,4152295135,56,Center,4152295131,13,0,4152295163,233,12,4152295139,265,0,4152337997,144,4,4152295137,152,0,4152295141,286,0,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489227,12,43,1,0,33,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:02:57.355Z,2023-04-01T14:57:45Z,4152294517,13,0,4152294525,285,0,4152294519,56,Back,4152294523,265,0,4152883819,144,4,4152294521,152,0,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489403,13,17,1,0,35,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:02:59.063Z,2023-04-02T02:03:56Z,4152295419,13,243,4152295415,31,,4152295417,393,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491411,14,27,1,2,54,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:05:17.954Z,2023-04-02T02:04:03Z,4152305481,201,,4152305483,207,,4152305485,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526495007,15,65,1,3,35,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:05:58.671Z,2023-04-02T02:04:16Z,4152323955,331,,4152330829,336,,4152323959,365,8,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526496341,16,28,1,3,52,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:06:15.903Z,2023-04-02T02:04:22Z,4152330771,364,,4152330773,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526498383,8,58,1,4,29,besu5lkqmra07drq1czpr0tk4,0,0,0,2023-04-01T14:06:53.033Z,2023-04-02T02:04:33Z,4152341177,186,,4152341181,75,,4152341183,56,Back,4152341175,9,,4152341179,179,,4152342031,233,18,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526498023,18,16,1,4,29,muo4d1nfi1vgyvz5n07tjmoo,1,88.5,50,2023-04-01T14:06:53.033Z,2023-04-02T02:04:35Z,4152343611,231,49.6,4152340823,374,2023-04-01 15:06:52.465,4155826445,178,,4152343599,76,,4152343607,230,99.1,4152339339,17,,4153822819,396,48.4,4152343605,458,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,4152343621,282,335,4152340819,214,,4152343615,280,HANDBALL_WON,4152340817,20,4153822817,395,0.7,4153611049,390,500157,4152340815,9,4152343603,103,17.7,4152339341,56,Center,4152343601,102,54.2,4152343735,353,8,4152343617,281,29zpgzbse1373d9bhj3l2ee39,4152340827,375,04:29.011,,,,
2526499755,9,1,1,5,16,besu5lkqmra07drq1czpr0tk4,1,49.8,50,2023-04-01T14:07:40.345Z,2023-04-02T02:04:44Z,4152348433,279,G,4152348425,140,30.3,4152348423,56,Back,4152348431,213,3.1,4155827027,178,,4152348429,212,20.5,4152348427,141,51.9,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500075,10,1,1,5,20,besu5lkqmra07drq1czpr0tk4,0,29.4,48.5,2023-04-01T14:07:43.848Z,2023-04-02T02:04:48Z,4152350261,1,,4152350255,212,64.7,4155827167,178,,4152350253,141,0.0,4152350247,140,81.9,4152350259,213,5.7,4152350241,155,,4152350243,56,Right,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500089,11,5,1,5,28,besu5lkqmra07drq1czpr0tk4,0,79,-0.9,2023-04-01T14:07:52.037Z,2023-04-02T02:04:53Z,4152350349,347,,4152353545,233,19,4152350347,56,Right,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500649,19,5,1,5,28,muo4d1nfi1vgyvz5n07tjmoo,1,21,100.9,2023-04-01T14:07:52.037Z,2023-04-02T02:04:53Z,4152353337,233,11,4152353233,56,Back,4152353235,347,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500739,20,1,1,5,45,muo4d1nfi1vgyvz5n07tjmoo,0,25.7,100,2023-04-01T14:08:08.892Z,2023-04-02T02:04:55Z,4152353759,140,44.6,4152353755,107,,4152353765,213,5.9,4152353763,212,21.7,4152353761,141,87.8,4152353767,1,,4152353757,56,Back,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500791,12,44,1,5,47,besu5lkqmra07drq1czpr0tk4,1,55.8,9.8,2023-04-01T14:08:10.877Z,2023-04-02T14:37:50Z,4152354113,56,Right,4152354117,286,,4152354317,233,22,,,,,,,,,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500813,22,44,1,5,47,muo4d1nfi1vgyvz5n07tjmoo,0,44.2,90.2,2023-04-01T14:08:10.878Z,2023-04-02T02:05:00Z,4152354191,285,,4152354369,233,12,4152354187,56,Back,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500823,13,1,1,5,47,besu5lkqmra07drq1czpr0tk4,0,56.1,7.4,2023-04-01T14:08:10.933Z,2023-04-02T14:37:50Z,4152354243,212,13.5,4152354249,213,5.8,4152354239,141,0.0,4155827751,388,,4152354231,3,,4152354235,140,67.7,4152354233,56,Right,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500809,21,43,1,5,48,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-04-01T14:08:11.923Z,2023-04-01T14:08:16Z,4152354181,285,0,4152354727,144,7,4152354179,56,Back,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526500835,14,5,1,5,49,besu5lkqmra07drq1czpr0tk4,0,65.6,-1.2,2023-04-01T14:08:12.781Z,2023-04-02T02:05:06Z,4152357983,233,23,4152354289,347,,4152354285,56,Right,,,,,,,,,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501477,23,5,1,5,49,muo4d1nfi1vgyvz5n07tjmoo,1,34.4,101.2,2023-04-01T14:08:12.781Z,2023-04-02T02:05:06Z,4152357677,347,,4152357675,56,Back,4152357831,233,14,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501581,24,1,1,6,5,muo4d1nfi1vgyvz5n07tjmoo,1,47.8,100,2023-04-01T14:08:29.345Z,2023-04-02T02:05:11Z,4152358227,1,,4152358217,56,Left,4152358221,141,90.2,4152358219,140,69.9,4152358223,212,24.5,4152358225,213,6.0,4152358215,107,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501731,25,1,1,6,7,muo4d1nfi1vgyvz5n07tjmoo,1,69.9,90.2,2023-04-01T14:08:30.761Z,2023-04-02T02:05:31Z,4155828687,388,,4152358953,212,6.7,4152358947,56,Left,4152358951,141,82.0,4152358939,3,,4152358949,140,73.4,4152358957,213,5.3,4152358943,168,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501741,26,50,1,6,9,muo4d1nfi1vgyvz5n07tjmoo,1,69.5,79.1,2023-04-01T14:08:32.775Z,2023-04-02T02:05:42Z,4152359493,233,15,4152358985,56,Left,4152358987,286,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501809,15,7,1,6,9,besu5lkqmra07drq1czpr0tk4,1,30.5,20.9,2023-04-01T14:08:33.001Z,2023-04-02T02:05:46Z,4153838657,384,,4152359443,233,26,4155829423,178,,4152359315,285,,4152359313,56,Back,,,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501823,16,49,1,6,11,besu5lkqmra07drq1czpr0tk4,1,36.4,37.3,2023-04-01T14:08:35.267Z,2023-04-02T02:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526501991,17,1,1,6,13,besu5lkqmra07drq1czpr0tk4,1,41.4,60.2,2023-04-01T14:08:37.247Z,2023-04-02T02:06:04Z,4152360171,141,92.1,4152360173,212,22.8,4152360175,213,1.9,4152360169,140,34.7,4155830223,178,,4152360165,56,Back,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502085,18,1,1,6,17,besu5lkqmra07drq1czpr0tk4,1,35.1,91.8,2023-04-01T14:08:40.461Z,2023-04-02T02:06:09Z,4152360681,140,33.2,4152360685,212,11.5,4152360683,141,75.1,4155830363,178,,4152360679,56,Back,4152360687,213,4.5,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502123,19,1,1,6,19,besu5lkqmra07drq1czpr0tk4,1,33.9,79.3,2023-04-01T14:08:42.509Z,2023-04-02T02:06:12Z,4152360927,56,Back,4155830509,178,,4152360933,212,10.8,4152360935,213,1.4,4152360931,141,95.0,4152360929,140,35.6,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502225,20,1,1,6,20,besu5lkqmra07drq1czpr0tk4,1,34.2,93.3,2023-04-01T14:08:44.156Z,2023-04-02T02:06:17Z,4152361449,141,89.3,4152361445,56,Back,4155830699,178,,4152361451,212,11.8,4152361447,140,23.3,4152361453,213,3.4,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502329,21,1,1,6,23,besu5lkqmra07drq1czpr0tk4,1,26.3,94.8,2023-04-01T14:08:46.921Z,2023-04-02T02:06:31Z,4152361987,140,64.0,4152361991,212,40.0,4152361989,141,86.3,4152361995,1,,4152361993,213,6.1,4155831185,178,,4152361983,155,,4152361985,56,Left,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502337,22,61,1,6,25,besu5lkqmra07drq1czpr0tk4,0,63.8,86.3,2023-04-01T14:08:48.981Z,2023-04-02T02:06:36Z,4155831365,178,,4152362031,56,Left,,,,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502373,27,61,1,6,26,muo4d1nfi1vgyvz5n07tjmoo,0,41.9,5.6,2023-04-01T14:08:49.923Z,2023-04-02T02:06:44Z,4155831645,178,,4152362211,56,Back,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502803,23,5,1,6,28,besu5lkqmra07drq1czpr0tk4,1,59.4,101.2,2023-04-01T14:08:52.042Z,2023-04-02T02:06:49Z,4152364465,56,Left,4152364543,233,28,4152364469,347,,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502407,28,5,1,6,28,muo4d1nfi1vgyvz5n07tjmoo,0,40.6,-1.2,2023-04-01T14:08:52.042Z,2023-04-02T02:06:50Z,4152362359,347,,4152364587,233,23,4152362357,56,Back,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526502929,24,1,1,6,38,besu5lkqmra07drq1czpr0tk4,1,60.8,100,2023-04-01T14:09:02.197Z,2023-04-02T02:06:55Z,4152365017,140,85.2,4152365007,107,,4152365027,1,,4152365011,56,Left,4152365021,141,92.6,4152365023,212,26.3,4152365025,213,6.0,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
