id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2445300615,111,1,1,11,13,759fhii7hsnldanli06j5jmf6,0,77.7,89.7,2022-08-13T14:12:43.552Z,2022-08-15T18:41:25Z,3709970009,178,,3702038605,2,,3703323893,20,,3702038615,212,34.2,3703323891,223,,3702038607,155,,3702038617,213,5.1,3702038613,141,42.8,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,3702038609,56,,3702038619,1,3702038611,140,89.4,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2445300603,102,44,1,11,14,841zp0njrq63yv4fvw6lgf60q,1,9.2,55.2,2022-08-13T14:12:44.819Z,2022-08-15T23:16:01Z,3702038545,285,,3702038541,56,Back,3702038883,233,112,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300625,112,44,1,11,14,759fhii7hsnldanli06j5jmf6,0,90.8,44.8,2022-08-13T14:12:44.820Z,2022-08-15T18:41:31Z,3702038665,56,Center,3702038989,233,102,3702038669,286,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300633,103,12,1,11,14,841zp0njrq63yv4fvw6lgf60q,1,10.1,54.2,2022-08-13T14:12:44.864Z,2022-08-15T23:16:01Z,3702038717,141,78.8,3702038823,15,,3702038713,56,Back,3702038715,140,26.8,3702038721,213,0.8,3702038719,212,24.2,3709970343,388,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300699,104,49,1,11,17,841zp0njrq63yv4fvw6lgf60q,1,25.7,79.7,2022-08-13T14:12:48.224Z,2022-08-15T18:41:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300727,105,1,1,11,17,841zp0njrq63yv4fvw6lgf60q,1,25.7,79.7,2022-08-13T14:12:48.263Z,2022-08-15T18:41:46Z,3702039207,141,64.9,3702039203,56,Back,3702039205,140,38.2,3702039209,212,16.5,3709970657,178,,3702039211,213,5.6,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300863,106,1,1,11,19,841zp0njrq63yv4fvw6lgf60q,1,38.2,64.9,2022-08-13T14:12:49.924Z,2022-08-15T18:41:51Z,3702039951,213,4.7,3702039947,141,44.9,3702039949,212,13.6,3702039943,56,Back,3709970767,178,,3702039945,140,38.6,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300989,107,1,1,11,23,841zp0njrq63yv4fvw6lgf60q,1,50.2,55.1,2022-08-13T14:12:54.207Z,2022-08-15T18:41:59Z,3702040647,140,45.3,3709971025,178,,3702040653,213,4.2,3702040645,56,Back,3702040651,212,10.2,3702040649,141,42.1,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301139,108,1,1,11,25,841zp0njrq63yv4fvw6lgf60q,1,45.3,42.1,2022-08-13T14:12:55.822Z,2022-08-15T18:42:07Z,3702041583,140,63.8,3702041587,212,25.4,3702041585,141,18.0,3709971349,178,,3702041589,213,5.6,3702041581,56,Right,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446784385,1448,43,1,11,27,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-08-13T14:12:57.771Z,2022-08-15T19:21:25Z,3710056691,178,0,3710059017,144,82,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446784641,1461,43,1,11,27,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-08-13T14:12:57.974Z,2022-08-15T19:21:03Z,3710058135,144,82,3710057991,178,0,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446784405,1449,43,1,11,28,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-08-13T14:12:58.737Z,2022-08-15T19:21:23Z,3710058947,144,82,3710056809,178,0,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446784513,1456,43,1,11,29,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-08-13T14:13:00.210Z,2022-08-15T19:21:21Z,3710057323,178,0,3710058909,144,82,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301201,109,1,1,11,32,841zp0njrq63yv4fvw6lgf60q,1,69.9,6.5,2022-08-13T14:13:03.038Z,2022-08-15T18:42:11Z,3709971487,178,,3702041969,212,16.1,3702041965,140,54.6,3702041971,213,3.2,3702041963,56,Right,3702041967,141,4.4,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301273,110,1,1,11,35,841zp0njrq63yv4fvw6lgf60q,1,54.6,4.6,2022-08-13T14:13:05.690Z,2022-08-15T18:42:17Z,3709971661,178,,3702042359,140,57.5,3702042361,141,18.9,3702042357,56,Right,3702042363,212,10.2,3702042367,213,1.3,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301373,111,1,1,11,37,841zp0njrq63yv4fvw6lgf60q,1,55.7,21.9,2022-08-13T14:13:08.105Z,2022-08-15T18:42:26Z,3702042901,140,38.0,3702042895,56,Back,3702042911,1,,3702042909,213,2.1,3709972027,178,,3702042903,141,68.8,3702042907,212,36.9,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301425,112,1,1,11,40,841zp0njrq63yv4fvw6lgf60q,1,38,68.8,2022-08-13T14:13:10.544Z,2022-08-15T18:42:31Z,3702043175,56,Left,3702043177,140,56.6,3702043181,212,26.1,3709972183,178,,3702043183,213,0.7,3702043179,141,94.2,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301585,113,1,1,11,41,841zp0njrq63yv4fvw6lgf60q,1,56.6,94.2,2022-08-13T14:13:12.381Z,2022-08-15T18:42:38Z,3702043987,213,3.8,3702043983,141,67.0,3702043979,56,Back,3702043985,212,29.5,3709972431,178,,3702043981,140,34.7,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301671,114,1,1,11,45,841zp0njrq63yv4fvw6lgf60q,1,32,69.5,2022-08-13T14:13:16.261Z,2022-08-15T18:42:43Z,3709972615,178,,3702044417,140,36.6,3702044413,56,Back,3702044425,212,18.9,3702044429,213,5.0,3702044421,141,42.7,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301809,115,1,1,11,48,841zp0njrq63yv4fvw6lgf60q,1,37,40.6,2022-08-13T14:13:18.918Z,2022-08-15T18:42:48Z,3702045121,213,1.3,3702045119,212,16.1,3709972819,178,,3702045117,141,63.1,3702045113,56,Back,3702045115,140,41.7,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301893,116,1,1,11,51,841zp0njrq63yv4fvw6lgf60q,1,43.5,68.8,2022-08-13T14:13:21.907Z,2022-08-15T18:43:00Z,3702045517,213,0.9,3702045513,141,95.0,3702045515,212,23.1,3702045509,56,Left,3709973341,178,,3702045511,140,57.5,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301989,117,1,1,11,53,841zp0njrq63yv4fvw6lgf60q,1,58.4,95,2022-08-13T14:13:24.470Z,2022-08-15T18:43:07Z,3702046047,56,Left,3702046063,212,10.3,3702046067,213,6.1,3702046053,140,68.0,3702046057,141,91.7,3709973649,178,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302035,118,1,1,11,56,841zp0njrq63yv4fvw6lgf60q,0,65.9,94.5,2022-08-13T14:13:26.510Z,2022-08-15T18:43:14Z,3703335217,286,,3709144223,233,702,3702046365,213,0.1,3702046353,56,Left,3702046357,141,95.1,3703335215,236,,3702046355,140,72.3,3709973987,178,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,3702046361,212,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,
2445546015,702,74,1,11,56,759fhii7hsnldanli06j5jmf6,1,38.2,8.1,2022-08-13T14:13:26.694Z,2022-08-15T18:43:21Z,3709974127,178,,3703334699,285,,3703334697,56,Back,3709144227,233,118,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302011,113,49,1,11,57,759fhii7hsnldanli06j5jmf6,1,35.9,3.5,2022-08-13T14:13:28.070Z,2022-08-15T18:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302099,114,1,1,11,57,759fhii7hsnldanli06j5jmf6,1,33.5,6.7,2022-08-13T14:13:28.170Z,2022-08-15T18:43:42Z,3709974931,178,,3702046673,56,Back,3702046681,140,39.7,3702046691,212,11.2,3702046687,141,20.1,3702046695,213,1.0,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302137,115,1,1,11,58,759fhii7hsnldanli06j5jmf6,1,39.7,20.1,2022-08-13T14:13:28.909Z,2022-08-15T18:43:56Z,3702046935,213,3.5,3702046927,140,27.0,3702046925,56,Back,3702046931,212,14.0,3709975201,178,,3702046929,141,13.8,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302279,116,1,1,12,0,759fhii7hsnldanli06j5jmf6,0,28.5,15.2,2022-08-13T14:13:31.298Z,2022-08-15T18:44:08Z,3709975993,178,,3702047557,155,,3702047565,212,45.6,3702047567,213,6.0,3702047563,141,0.0,3702047561,140,70.6,3702047559,56,Right,3702047569,1,,4y27uf869xrujogawxtl9q0a1,B. Mugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302293,117,5,1,12,4,759fhii7hsnldanli06j5jmf6,0,66.4,-1.5,2022-08-13T14:13:34.531Z,2022-08-15T18:44:27Z,3702047649,347,,3702047647,56,Right,3702048823,233,119,,,,,,,,,,,,,,,,4y27uf869xrujogawxtl9q0a1,B. Mugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302481,119,5,1,12,4,841zp0njrq63yv4fvw6lgf60q,1,33.6,101.5,2022-08-13T14:13:34.531Z,2022-08-15T18:44:27Z,3702048697,56,Back,3702048699,347,,3702048765,233,117,,,,,,,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302975,120,1,1,12,19,841zp0njrq63yv4fvw6lgf60q,0,37,100,2022-08-13T14:13:50.052Z,2022-08-15T18:44:29Z,3702051249,140,39.7,3702051251,141,92.0,3702051245,107,,3702051253,212,7.4,3702051247,56,Back,3702051255,213,5.1,3702051263,189,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303459,118,1,1,12,19,759fhii7hsnldanli06j5jmf6,0,53.5,3.1,2022-08-13T14:13:50.450Z,2022-08-15T18:44:34Z,3702053889,56,Center,3702053899,1,,3702053891,140,93.3,3702054201,189,,3709976939,178,,3702053897,213,0.4,3702053893,141,32.1,3702053895,212,46.2,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303209,121,52,1,12,24,841zp0njrq63yv4fvw6lgf60q,1,11.5,58.4,2022-08-13T14:13:54.734Z,2022-08-15T18:44:40Z,3703346509,376,,3709977245,178,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303401,122,1,1,12,30,841zp0njrq63yv4fvw6lgf60q,1,11.5,58.4,2022-08-13T14:14:01.119Z,2022-08-15T18:44:47Z,3702053567,213,5.1,3702053555,56,Back,3702053563,212,24.6,3702053557,140,21.3,3702053553,123,,3709977541,178,,3702053559,141,25.5,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303499,123,1,1,12,34,841zp0njrq63yv4fvw6lgf60q,1,21.3,26.5,2022-08-13T14:14:04.822Z,2022-08-15T18:44:52Z,3702054103,212,17.8,3702054097,56,Back,3702054105,213,1.1,3702054099,140,29.6,3702054101,141,49.4,3709977843,178,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303705,124,1,1,12,37,841zp0njrq63yv4fvw6lgf60q,1,33.8,47.6,2022-08-13T14:14:07.891Z,2022-08-15T18:45:16Z,3702055311,140,52.5,3702055309,56,Center,3709978587,178,,3702055315,212,28.9,3702055313,141,78.7,3702055317,213,0.8,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303743,125,1,1,12,42,841zp0njrq63yv4fvw6lgf60q,1,66.5,82.9,2022-08-13T14:14:13.099Z,2022-08-15T18:45:28Z,3709979311,178,,3702055519,56,Left,3702055521,140,70.7,3702055523,141,93.2,3702055527,213,1.0,3702055525,212,8.3,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303831,126,1,1,12,43,841zp0njrq63yv4fvw6lgf60q,1,70.7,93.2,2022-08-13T14:14:14.249Z,2022-08-15T18:45:38Z,3702055999,140,68.1,3702056001,141,89.7,3702055997,56,Left,3702056003,212,3.6,3709979825,178,,3702056005,213,3.9,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303919,127,1,1,12,45,841zp0njrq63yv4fvw6lgf60q,1,66.5,88.9,2022-08-13T14:14:16.357Z,2022-08-15T18:45:44Z,3702056473,140,89.8,3702056477,212,24.5,3702056475,141,87.8,3709980063,178,,3702056479,213,6.3,3702056471,56,Left,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303937,128,61,1,12,48,841zp0njrq63yv4fvw6lgf60q,0,92.8,88.7,2022-08-13T14:14:18.883Z,2022-08-15T18:45:48Z,3709980221,178,,3702056549,56,Left,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445303957,119,49,1,12,49,759fhii7hsnldanli06j5jmf6,1,10.5,6.1,2022-08-13T14:14:20.434Z,2022-08-15T18:46:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4y27uf869xrujogawxtl9q0a1,B. Mugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304121,120,1,1,12,52,759fhii7hsnldanli06j5jmf6,0,12.6,5.2,2022-08-13T14:14:22.592Z,2022-08-15T18:46:05Z,3702057549,140,50.2,3709980905,178,,3702057551,141,4.7,3702057545,155,,3702057557,1,,3702057553,212,39.5,3702057547,56,Right,3702057555,213,6.3,4y27uf869xrujogawxtl9q0a1,B. Mugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304107,129,8,1,12,54,841zp0njrq63yv4fvw6lgf60q,1,53.7,94.4,2022-08-13T14:14:25.421Z,2022-08-15T18:46:11Z,3709981117,178,,3702057483,56,Left,3703351331,383,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446786971,1550,43,1,12,54,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-08-13T14:14:25.433Z,2022-08-15T19:27:08Z,3710071881,144,82,3710070541,178,0,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304163,130,49,1,12,55,841zp0njrq63yv4fvw6lgf60q,1,50.4,94.2,2022-08-13T14:14:26.142Z,2022-08-15T18:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304207,131,1,1,12,55,841zp0njrq63yv4fvw6lgf60q,0,49,93.3,2022-08-13T14:14:26.453Z,2022-08-15T18:46:25Z,3702058001,213,0.4,3702057985,56,Left,3702057993,141,100.0,3702057983,157,,3702057997,212,15.2,3702058007,1,,3709981727,178,,3702057989,140,62.5,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304595,121,5,1,12,56,759fhii7hsnldanli06j5jmf6,1,38.8,-1.6,2022-08-13T14:14:26.657Z,2022-08-15T18:46:38Z,3702059947,56,Back,3702060075,233,132,3702059953,347,,,,,,,,,,,,,,,,,4y27uf869xrujogawxtl9q0a1,B. Mugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304219,132,5,1,12,56,841zp0njrq63yv4fvw6lgf60q,0,61.2,101.6,2022-08-13T14:14:26.657Z,2022-08-15T18:46:38Z,3702058037,347,,3702058033,56,Left,3702060125,233,121,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445304991,122,1,1,13,16,759fhii7hsnldanli06j5jmf6,1,38.3,0,2022-08-13T14:14:47.151Z,2022-08-15T18:48:04Z,3702062135,212,12.6,3702062127,107,,3702062133,141,15.6,3702062137,213,1.1,3702062131,140,43.5,3702062129,56,Back,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445550589,703,50,1,13,16,759fhii7hsnldanli06j5jmf6,1,43.6,25.9,2022-08-13T14:14:47.295Z,2022-08-15T22:59:01Z,3709144193,233,894,3703359721,286,,3703359719,56,Back,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445550699,894,7,1,13,17,841zp0njrq63yv4fvw6lgf60q,0,56.4,74.1,2022-08-13T14:14:47.516Z,2022-08-15T22:59:15Z,3703360393,285,,3709144187,233,703,3703360577,385,,3709984641,178,,3703360391,56,Center,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305011,123,3,1,13,18,759fhii7hsnldanli06j5jmf6,1,37.6,19.9,2022-08-13T14:14:48.806Z,2022-08-15T18:48:12Z,3709986225,178,,3702062237,56,Back,3702062429,233,133,3702062239,286,,3703360847,464,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305025,133,45,1,13,18,841zp0njrq63yv4fvw6lgf60q,0,62.4,80.1,2022-08-13T14:14:48.806Z,2022-08-15T18:48:13Z,3702062309,56,Left,3702062311,285,,3702062519,233,123,,,,,,,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305325,124,1,1,13,18,759fhii7hsnldanli06j5jmf6,1,35.7,21.2,2022-08-13T14:14:49.132Z,2022-08-15T18:48:18Z,3702063879,56,Back,3702063885,212,13.1,3702063887,213,1.5,3702063883,141,40.4,3709986455,178,,3702063881,140,36.0,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305435,125,1,1,13,27,759fhii7hsnldanli06j5jmf6,1,61.9,74.8,2022-08-13T14:14:57.869Z,2022-08-15T18:48:27Z,3709986879,178,,3702064491,212,11.8,3702064489,141,91.4,3702064485,56,Left,3702064487,140,65.2,3702064493,213,1.3,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305543,126,1,1,13,30,759fhii7hsnldanli06j5jmf6,1,67,94.2,2022-08-13T14:15:00.910Z,2022-08-15T18:48:32Z,3702065057,140,59.2,3702065055,56,Left,3702065063,213,3.6,3709987135,178,,3702065061,212,9.1,3702065059,141,88.3,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305591,127,1,1,13,33,759fhii7hsnldanli06j5jmf6,1,60.1,86.5,2022-08-13T14:15:03.751Z,2022-08-15T18:48:36Z,3702065325,141,95.0,3702065323,140,70.8,3709987293,178,,3702065327,212,12.6,3702065321,56,Left,3702065329,213,0.5,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305669,128,1,1,13,33,759fhii7hsnldanli06j5jmf6,1,70.5,95.4,2022-08-13T14:15:04.424Z,2022-08-15T18:48:42Z,3702065801,141,88.0,3702065809,213,3.7,3702065799,140,62.0,3702065797,56,Left,3709987437,178,,3702065803,212,10.2,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305717,129,1,1,13,36,759fhii7hsnldanli06j5jmf6,1,62.5,87.1,2022-08-13T14:15:07.139Z,2022-08-15T18:48:46Z,3702066139,141,70.8,3702066137,140,70.1,3702066143,213,5.3,3709987585,178,,3702066141,212,13.7,3702066135,56,Center,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305809,130,1,1,13,37,759fhii7hsnldanli06j5jmf6,1,70.1,70.8,2022-08-13T14:15:07.963Z,2022-08-15T18:48:51Z,3702066557,212,10.7,3702066553,140,67.1,3702066555,141,85.9,3702066559,213,1.9,3702066551,56,Left,3709987793,178,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305903,131,1,1,13,39,759fhii7hsnldanli06j5jmf6,1,67.3,86.8,2022-08-13T14:15:09.891Z,2022-08-15T18:48:56Z,3702067027,212,27.1,3702067023,140,93.0,3702067025,141,89.7,3709988045,178,,3702067029,213,0.1,3702067021,56,Left,3702067019,155,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445305979,132,1,1,13,42,759fhii7hsnldanli06j5jmf6,0,94.9,91.2,2022-08-13T14:15:13.102Z,2022-08-15T18:49:03Z,3703367559,225,,3703367561,386,,3702067451,56,Center,3709988385,178,,3702067459,213,4.4,3702067447,2,,3702067455,141,53.0,3703367563,72,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,3702067453,140,,3702067457,212,,,,,,,,,,,,,,,,,86.2,27.5,,,,,,,,,,,,,,
2445306097,134,8,1,13,44,841zp0njrq63yv4fvw6lgf60q,1,11.8,54.8,2022-08-13T14:15:14.734Z,2022-08-15T18:49:08Z,3703368637,385,,3709988683,178,,3702068065,56,Back,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445306051,133,6,1,13,45,759fhii7hsnldanli06j5jmf6,1,93.6,60.4,2022-08-13T14:15:16.345Z,2022-08-15T18:49:17Z,3702067835,56,Center,3702068181,233,135,3702067837,73,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445306107,135,6,1,13,45,841zp0njrq63yv4fvw6lgf60q,0,6.4,39.6,2022-08-13T14:15:16.345Z,2022-08-15T18:49:17Z,3702068113,56,Back,3702068235,233,133,3702068115,73,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
