id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/16/value,assist
2451477001,9,1,1,0,17,841zp0njrq63yv4fvw6lgf60q,1,36.9,62.9,2022-08-27T14:02:43.756Z,2022-08-27T20:24:55Z,3734810525,140,42.4,3734810527,141,94.5,3734810529,212,22.3,3734810523,56,Back,3734810531,213,1.3,3737319067,178,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477067,10,1,1,0,22,841zp0njrq63yv4fvw6lgf60q,1,36.1,90.2,2022-08-27T14:02:48.347Z,2022-08-27T20:25:02Z,3734810839,141,77.5,3734810841,212,13.4,3734810837,140,26.3,3734810843,213,3.8,3734810835,56,Back,3737319601,178,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477153,11,1,1,0,24,841zp0njrq63yv4fvw6lgf60q,1,25.7,73.9,2022-08-27T14:02:50.348Z,2022-08-27T20:25:12Z,3734811299,212,25.4,3737320335,178,,3734811293,56,Back,3734811295,140,24.7,3734811297,141,36.6,3734811301,213,4.7,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477247,12,1,1,0,27,841zp0njrq63yv4fvw6lgf60q,1,25.2,32.2,2022-08-27T14:02:53.278Z,2022-08-27T20:25:19Z,3734811759,141,6.8,3734811761,212,18.1,3734811757,140,30.2,3734811755,56,Back,3737320969,178,,3734811763,213,5.0,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477295,13,1,1,0,29,841zp0njrq63yv4fvw6lgf60q,0,32.5,6.5,2022-08-27T14:02:55.878Z,2022-08-27T20:25:26Z,3737321689,178,,3734812021,212,33.9,3734812013,140,63.6,3734812027,1,,3734812025,213,0.3,3734812007,155,,3734812011,56,Right,3734812017,141,20.1,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477371,3,1,1,0,31,besu5lkqmra07drq1czpr0tk4,0,37,87.7,2022-08-27T14:02:57.447Z,2022-08-27T20:29:13Z,3734812409,141,76.7,3734812405,56,Back,3734812407,140,42.5,3734812413,213,5.4,3734812411,212,9.4,3734812403,3,,3737322613,178,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452252603,1421,67,1,0,32,841zp0njrq63yv4fvw6lgf60q,1,57.8,22,2022-08-27T14:02:58.492Z,2022-08-28T09:33:23Z,3739002859,233,1061,,,,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452252601,1061,67,1,0,32,besu5lkqmra07drq1czpr0tk4,0,42.2,78,2022-08-27T14:02:58.493Z,2022-08-28T07:33:38Z,3739002867,233,1421,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477547,14,61,1,0,32,841zp0njrq63yv4fvw6lgf60q,0,59.6,24.6,2022-08-27T14:02:58.508Z,2022-08-28T09:33:23Z,3737343613,178,,3734813197,56,Center,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477471,4,49,1,0,34,besu5lkqmra07drq1czpr0tk4,1,47.2,73.8,2022-08-27T14:03:00.380Z,2022-08-28T07:34:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479379,8,3,1,0,34,besu5lkqmra07drq1czpr0tk4,1,47.6,67.9,2022-08-27T14:03:00.513Z,2022-08-27T20:36:17Z,3734822409,56,Back,3737345761,178,,3734822411,286,,3734827299,233,29,3736220045,464,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480201,29,45,1,0,34,841zp0njrq63yv4fvw6lgf60q,0,52.4,32.1,2022-08-27T14:03:00.513Z,2022-08-27T20:36:17Z,3734827389,233,8,3734826425,56,Center,3734826427,285,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452219277,791,43,1,0,35,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-08-27T14:03:01.503Z,2022-08-28T07:33:49Z,3738856057,233,972,3739003071,144,67,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452219273,972,43,1,0,35,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-08-27T14:03:01.504Z,2022-08-28T07:33:48Z,3739003055,144,67,3738856065,233,791,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477535,5,3,1,0,35,besu5lkqmra07drq1czpr0tk4,0,54.1,76.5,2022-08-27T14:03:01.625Z,2022-08-27T20:37:27Z,3734818203,233,15,3736220615,465,,3737349795,178,,3734813141,56,Center,3734813143,286,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477569,15,7,1,0,35,841zp0njrq63yv4fvw6lgf60q,0,45.9,23.5,2022-08-27T14:03:01.884Z,2022-08-27T20:37:33Z,3736220913,383,,3734818157,233,5,3734818097,285,,3734813321,56,Back,3737361045,178,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477705,17,49,1,0,36,841zp0njrq63yv4fvw6lgf60q,1,45.7,27,2022-08-27T14:03:02.283Z,2022-08-27T20:37:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477699,16,1,1,0,38,841zp0njrq63yv4fvw6lgf60q,1,45.6,18.9,2022-08-27T14:03:04.898Z,2022-08-27T20:38:17Z,3734813991,140,45.7,3734813989,56,Back,3734813995,212,5.5,3737383049,178,,3734813997,213,1.6,3734813993,141,27.0,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477911,18,1,1,0,40,841zp0njrq63yv4fvw6lgf60q,1,48.4,29.8,2022-08-27T14:03:06.429Z,2022-08-27T20:38:44Z,3734815009,140,64.3,3737385167,178,,3734815013,212,38.1,3734815015,213,1.1,3734815017,1,,3734815007,56,Left,3734815005,155,,3734815011,141,80.2,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451477995,19,1,1,0,47,841zp0njrq63yv4fvw6lgf60q,1,67.1,84.4,2022-08-27T14:03:13.649Z,2022-08-27T20:38:50Z,3734815449,212,6.2,3734815443,56,Left,3737385711,178,,3734815445,140,61.4,3734815447,141,82.3,3734815451,213,3.4,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478073,20,1,1,0,50,841zp0njrq63yv4fvw6lgf60q,1,66.5,83.9,2022-08-27T14:03:16.489Z,2022-08-27T20:39:04Z,3734815885,140,66.8,3734815887,141,91.8,3734815883,56,Left,3734815891,213,1.5,3737386619,178,,3734815889,212,5.4,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478141,21,1,1,0,52,841zp0njrq63yv4fvw6lgf60q,0,71.6,92.1,2022-08-27T14:03:18.969Z,2022-08-27T20:39:08Z,3734816195,2,,3736224427,72,,3736224425,224,,3734816209,141,82.9,3734816213,213,5.9,3734816201,155,,3737386955,178,,3734816205,56,Left,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,3734816207,140,85.2,3734816211,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478341,6,61,1,0,53,besu5lkqmra07drq1czpr0tk4,1,22.1,8.6,2022-08-27T14:03:19.408Z,2022-08-28T07:35:49Z,3739004873,15,,3737396293,178,,3734817193,56,Back,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478469,7,6,1,0,56,besu5lkqmra07drq1czpr0tk4,0,18.4,12.8,2022-08-27T14:03:22.330Z,2022-08-27T20:41:28Z,3734817767,73,,3734817765,56,Back,3734904657,233,22,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478191,22,6,1,0,56,841zp0njrq63yv4fvw6lgf60q,1,81.6,87.2,2022-08-27T14:03:22.330Z,2022-08-27T20:41:29Z,3734816429,56,Left,3734904619,233,7,3734816431,73,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479541,23,1,1,1,32,841zp0njrq63yv4fvw6lgf60q,0,99.5,99.5,2022-08-27T14:03:58.622Z,2022-08-27T20:42:06Z,3734823275,56,Center,3734823267,2,,3734823281,141,53.7,3734823273,223,,3734823287,213,4.5,3734823277,140,93.6,3734823269,6,,3737401357,178,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,3734823271,155,,3736226213,20,,3734823285,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479695,9,12,1,1,33,besu5lkqmra07drq1czpr0tk4,1,5.6,39.1,2022-08-27T14:03:59.733Z,2022-08-27T20:42:16Z,3734824053,212,19.9,3734824051,141,11.0,3737402069,388,,3734824055,213,5.0,3734824049,140,10.8,3734824047,56,Back,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479701,24,1,1,1,36,841zp0njrq63yv4fvw6lgf60q,0,91.2,84.1,2022-08-27T14:04:03.174Z,2022-08-27T20:42:22Z,3734824073,213,4.7,3734824061,2,,3734824067,140,90.7,3736227379,20,,3736227377,223,,3734824065,56,Center,3734824071,212,18.9,3734824063,155,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,3737402509,178,,3734824069,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479733,10,44,1,1,37,besu5lkqmra07drq1czpr0tk4,1,8.4,43.8,2022-08-27T14:04:03.932Z,2022-08-28T09:33:24Z,3734824221,56,Back,3734824277,233,25,3734824225,285,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479711,25,44,1,1,37,841zp0njrq63yv4fvw6lgf60q,0,91.6,56.2,2022-08-27T14:04:03.933Z,2022-08-27T20:42:32Z,3734824329,233,10,3734824111,56,Center,3734824113,286,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479771,11,12,1,1,37,besu5lkqmra07drq1czpr0tk4,1,7.1,43.9,2022-08-27T14:04:03.953Z,2022-08-28T09:33:24Z,3734824393,212,15.1,3734824387,56,Back,3734824437,15,,3737403879,178,,3734824391,141,65.4,3734824389,140,3.5,3734824395,213,1.8,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479791,26,44,1,1,39,841zp0njrq63yv4fvw6lgf60q,1,92.8,35.3,2022-08-27T14:04:05.992Z,2022-08-28T09:33:24Z,3734824487,286,,3734824485,56,Center,3734824729,233,12,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479827,12,44,1,1,39,besu5lkqmra07drq1czpr0tk4,0,7.2,64.7,2022-08-27T14:04:05.993Z,2022-08-27T20:42:52Z,3734824673,285,,3734824669,56,Back,3734824761,233,26,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479809,27,1,1,1,39,841zp0njrq63yv4fvw6lgf60q,0,89,36,2022-08-27T14:04:06.054Z,2022-08-28T09:33:25Z,3737404707,388,,3734824603,212,6.1,3734824599,141,44.6,3734824591,56,Center,3734824607,213,1.3,3734824589,3,,3734824595,140,90.7,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480075,13,12,1,1,41,besu5lkqmra07drq1czpr0tk4,1,5.3,68.5,2022-08-27T14:04:08.123Z,2022-08-27T20:43:12Z,3734825875,213,1.7,3734825941,167,,3737405629,388,,3734825863,56,Back,3734825871,141,100.0,3734825867,140,3.3,3734825873,212,22.1,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480079,14,5,1,1,45,besu5lkqmra07drq1czpr0tk4,0,5.5,101.1,2022-08-27T14:04:11.693Z,2022-08-27T20:43:19Z,3734825893,56,Back,3734826485,233,28,3734825895,347,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480179,28,5,1,1,45,841zp0njrq63yv4fvw6lgf60q,1,94.5,-1.1,2022-08-27T14:04:11.693Z,2022-08-27T20:43:19Z,3734826331,56,Right,3734826333,347,,3734826453,233,14,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480813,30,1,1,2,6,841zp0njrq63yv4fvw6lgf60q,1,88.9,0,2022-08-27T14:04:32.306Z,2022-08-27T20:43:34Z,3734829605,140,88.5,3734829607,141,5.2,3734829609,212,4.2,3734829611,213,1.7,3734829603,56,Right,3734829601,107,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480839,31,1,1,2,7,841zp0njrq63yv4fvw6lgf60q,1,88.4,5.3,2022-08-27T14:04:33.586Z,2022-08-27T20:43:39Z,3734829713,56,Right,3734829721,213,5.4,3734829717,141,1.6,3734829715,140,90.5,3734829719,212,3.3,3737407199,178,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480933,32,1,1,2,8,841zp0njrq63yv4fvw6lgf60q,1,90.5,1.6,2022-08-27T14:04:34.536Z,2022-08-27T20:43:49Z,3734830131,56,Right,3737407843,178,,3734830137,212,10.6,3734830135,141,6.8,3734830133,140,81.0,3734830139,213,2.8,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481075,33,1,1,2,9,841zp0njrq63yv4fvw6lgf60q,1,75.9,10.7,2022-08-27T14:04:36.226Z,2022-08-27T20:44:17Z,3737409003,178,,3734832799,210,13,3734830919,213,2.1,3734830913,140,68.7,3734830915,141,27.9,3734830917,212,13.9,3734830911,56,Center,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481091,34,13,1,2,13,841zp0njrq63yv4fvw6lgf60q,1,67.3,34.2,2022-08-27T14:04:39.667Z,2022-08-27T20:44:17Z,3734831809,72,,3734832875,103,61.1,3734830987,56,Center,3737409581,178,,3734832867,29,,3734832873,102,65.4,3734832883,230,98.8,3734832869,55,33,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,3734832877,215,,3734830985,18,,3734832865,77,,,3734830983,22,3734832885,231,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481131,15,5,1,2,15,besu5lkqmra07drq1czpr0tk4,1,-1,35.1,2022-08-27T14:04:41.536Z,2022-08-27T20:44:26Z,3734831325,233,35,3734831245,56,Back,3734831247,346,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481135,35,5,1,2,15,841zp0njrq63yv4fvw6lgf60q,0,101,64.9,2022-08-27T14:04:41.536Z,2022-08-27T20:44:26Z,3734831263,346,,3734831259,56,Center,3734831379,233,15,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
