id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2498511165,9,1,1,0,19,cnnku8uihko7u4th0fms4pvg6,1,66.1,67.2,2023-01-18T20:01:09.900Z,2023-01-19T01:38:04Z,3983911809,140,64.5,3983911807,56,Center,3984237009,178,,3983911811,141,23.1,3983911815,213,4.7,3983911813,212,30.0,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511195,10,1,1,0,22,cnnku8uihko7u4th0fms4pvg6,1,65,13.5,2023-01-18T20:01:12.587Z,2023-01-19T01:38:09Z,3983911963,56,Right,3983911967,141,4.4,3983911965,140,71.4,3983911969,212,9.1,3984237035,178,,3983911971,213,5.5,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511211,11,1,1,0,26,cnnku8uihko7u4th0fms4pvg6,0,73.2,24.3,2023-01-18T20:01:17.234Z,2023-01-19T01:38:13Z,3983912057,141,44.0,3983912055,140,96.5,3983912059,212,27.9,3984237055,178,,3983912061,213,0.5,3983912053,56,Center,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511213,3,52,1,0,29,enzoyc121va61wtmjf4cm7p3d,1,3.9,57.6,2023-01-18T20:01:19.990Z,2023-01-19T01:38:18Z,3984139529,376,,3984237075,178,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511441,4,1,1,0,55,enzoyc121va61wtmjf4cm7p3d,1,10.4,54.3,2023-01-18T20:01:45.992Z,2023-01-19T01:38:21Z,3984139793,189,,3983913323,123,,3983913333,213,5.0,3984237087,178,,3983913325,56,Back,3983913327,140,17.0,3983913329,141,17.1,3983913331,212,26.2,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511443,5,61,1,0,57,enzoyc121va61wtmjf4cm7p3d,1,17,17.1,2023-01-18T20:01:47.823Z,2023-01-19T01:38:27Z,3983913337,56,Back,3983913341,238,,3984139799,189,,3984237127,178,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511451,6,5,1,1,1,enzoyc121va61wtmjf4cm7p3d,0,28.2,-0.6,2023-01-18T20:01:52.413Z,2023-01-19T01:38:46Z,3983914567,233,16,3983913375,56,Back,3983913377,347,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511655,16,5,1,1,1,cnnku8uihko7u4th0fms4pvg6,1,71.8,100.6,2023-01-18T20:01:52.413Z,2023-01-19T01:38:46Z,3983914485,347,,3983914483,56,Left,3983914563,233,6,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511463,12,1,1,1,10,cnnku8uihko7u4th0fms4pvg6,0,74.4,100,2023-01-18T20:02:00.790Z,2023-01-19T01:38:52Z,3983913463,213,5.4,3983913943,107,,3983913459,141,69.9,3983913455,56,Center,3983913457,140,92.0,3983913461,212,28.3,3983913945,1,,3983914261,238,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511469,7,52,1,1,16,enzoyc121va61wtmjf4cm7p3d,1,10.6,33,2023-01-18T20:02:07.430Z,2023-01-19T01:38:56Z,3984237289,178,,3984139923,376,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511517,8,80,1,1,21,enzoyc121va61wtmjf4cm7p3d,0,13.8,39.2,2023-01-18T20:02:12.304Z,2023-01-19T01:39:01Z,3984237311,178,,,,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511583,9,1,1,1,28,enzoyc121va61wtmjf4cm7p3d,1,26.6,30.7,2023-01-18T20:02:19.040Z,2023-01-19T01:39:05Z,3983914075,140,61.3,3983914071,155,,3983914077,141,17.9,3983914079,212,37.5,3983914081,213,6.0,3983914073,56,Right,3983914083,1,,3984237333,178,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498552251,570,44,1,1,31,enzoyc121va61wtmjf4cm7p3d,1,60.4,13.6,2023-01-18T20:02:22.086Z,2023-01-19T05:34:33Z,3984140423,286,,3984188547,233,1104,3984140421,56,Right,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498552233,1104,44,1,1,31,cnnku8uihko7u4th0fms4pvg6,0,39.6,86.4,2023-01-18T20:02:22.087Z,2023-01-19T01:39:08Z,3984140315,56,Back,3984188551,233,570,3984140317,285,,,,,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511593,10,1,1,1,31,enzoyc121va61wtmjf4cm7p3d,1,61.3,17.9,2023-01-18T20:02:22.113Z,2023-01-19T05:34:33Z,3983914131,3,,3983914135,140,72.4,3983914139,212,15.0,3984140429,168,,3983914133,56,Center,3983914141,213,0.7,3983914137,141,31.9,3984237365,388,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511605,12,1,1,1,32,enzoyc121va61wtmjf4cm7p3d,0,72.4,31.9,2023-01-18T20:02:23.085Z,2023-01-19T01:39:33Z,3983914205,212,17.1,3983914207,213,5.5,3983914201,140,83.7,3984237439,178,,3983914203,141,13.8,3983914199,56,Right,3983914197,3,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511599,11,43,1,1,32,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-18T20:02:23.413Z,2023-01-18T20:04:07Z,3983914163,286,0,3983914161,56,Center,3983917321,144,44,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511579,13,43,1,1,32,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-01-18T20:02:23.414Z,2023-01-18T20:03:25Z,3983914175,233,11,3983914063,285,0,3983914061,56,Back,3983916037,144,44,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511623,14,12,1,1,34,cnnku8uihko7u4th0fms4pvg6,1,15.6,90.5,2023-01-18T20:02:24.908Z,2023-01-19T01:39:47Z,3983914285,213,0.7,3983914277,141,100.0,3984237471,178,,3983914269,56,Back,3983914303,167,,3983914283,212,12.1,3983914273,140,24.4,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511637,13,5,1,1,35,enzoyc121va61wtmjf4cm7p3d,1,73.8,-1.8,2023-01-18T20:02:26.231Z,2023-01-19T01:39:51Z,3983914377,233,15,3983914355,347,,3983914353,56,Right,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511627,15,5,1,1,35,cnnku8uihko7u4th0fms4pvg6,0,26.2,101.8,2023-01-18T20:02:26.231Z,2023-01-19T01:39:52Z,3983914287,56,Back,3983914289,347,,3983914381,233,13,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511729,14,1,1,1,57,enzoyc121va61wtmjf4cm7p3d,0,81.3,0,2023-01-18T20:02:47.617Z,2023-01-19T01:39:55Z,3983914943,56,Center,3983914959,1,,3983914955,213,1.3,3983914951,212,25.2,3983914947,141,33.6,3983914945,140,88.6,3983914941,107,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511735,17,44,1,1,58,cnnku8uihko7u4th0fms4pvg6,1,10.5,67.2,2023-01-18T20:02:49.453Z,2023-01-19T05:34:34Z,3983914979,285,,3983914977,56,Back,3983915005,233,15,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511739,15,44,1,1,58,enzoyc121va61wtmjf4cm7p3d,0,89.5,32.8,2023-01-18T20:02:49.454Z,2023-01-19T01:39:58Z,3983915001,56,Center,3983915003,286,,3983915055,233,17,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511741,18,12,1,1,58,cnnku8uihko7u4th0fms4pvg6,1,9.6,67.9,2023-01-18T20:02:49.524Z,2023-01-19T05:34:34Z,3983915085,15,,3983915017,213,3.5,3984237541,388,,3983915013,141,62.0,3983915009,56,Back,3983915077,167,,3983915011,140,0.0,3983915015,212,11.5,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511765,16,6,1,1,59,enzoyc121va61wtmjf4cm7p3d,1,94.6,35.8,2023-01-18T20:02:50.409Z,2023-01-19T01:40:05Z,3983915161,233,19,3983915143,75,,3983915141,56,Center,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511749,19,6,1,1,59,cnnku8uihko7u4th0fms4pvg6,0,5.4,64.2,2023-01-18T20:02:50.409Z,2023-01-19T01:40:05Z,3983915061,73,,3983915059,56,Back,3983915165,233,16,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511875,17,1,1,2,19,enzoyc121va61wtmjf4cm7p3d,1,99.5,0.5,2023-01-18T20:03:10.534Z,2023-01-19T05:34:35Z,3983915771,141,54.2,3983915775,213,1.7,3983915769,140,93.3,3983915765,223,,3983915761,6,,3983920377,210,15,3983915773,212,37.1,3983915763,155,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,1,3984237563,178,3984141281,72,3983915777,1,3983915767,56,Center,3983920379,154,3983915759,2,,,,,,,,,,,,,,,,,,,,,,,,
2498513421,40,44,1,2,21,enzoyc121va61wtmjf4cm7p3d,1,92.1,49.8,2023-01-18T20:03:12.091Z,2023-01-19T05:34:35Z,3983924789,233,45,3983924429,56,Center,3983924431,286,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498513331,45,44,1,2,21,cnnku8uihko7u4th0fms4pvg6,0,7.9,50.2,2023-01-18T20:03:12.092Z,2023-01-19T01:40:13Z,3983923865,285,,3983923863,56,Back,3983924797,233,40,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511889,18,15,1,2,21,enzoyc121va61wtmjf4cm7p3d,1,91.6,55.8,2023-01-18T20:03:12.119Z,2023-01-19T05:34:35Z,3983915825,56,Center,3983920393,103,19,3983918665,17,,3983920181,82,,3983920385,154,,3983920381,78,,3984237599,388,,3983920397,147,54.7,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,3983920173,25,3983920401,231,3983920387,55,3983920451,233,32,3983920399,230,3983920391,102,52.3,17,98.5,51.4,3983920395,146,93.7,3983920179,328,3983920175,15,3983920383,29,,,,,,,,,,,
2498512521,32,10,1,2,21,cnnku8uihko7u4th0fms4pvg6,1,7.4,51.6,2023-01-18T20:03:12.158Z,2023-01-19T01:40:48Z,3983919335,56,Back,3984237715,21,,3983919333,94,,3984237713,388,,3983920205,233,18,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511879,20,49,1,2,22,cnnku8uihko7u4th0fms4pvg6,1,11.2,60.8,2023-01-18T20:03:12.901Z,2023-01-19T01:40:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511899,21,1,1,2,23,cnnku8uihko7u4th0fms4pvg6,1,11.2,60.8,2023-01-18T20:03:13.644Z,2023-01-19T01:41:02Z,3983915891,141,26.8,3983915895,213,5.2,3984237741,178,,3983915893,212,25.7,3983915889,140,21.9,3983915887,56,Back,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511913,22,1,1,2,25,cnnku8uihko7u4th0fms4pvg6,0,21.9,26.8,2023-01-18T20:03:15.845Z,2023-01-19T01:41:06Z,3983915943,212,39.9,3983915937,56,Center,3983915939,140,56.0,3983915941,141,52.7,3983915947,1,,3983915945,213,0.5,3984237775,178,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511915,19,49,1,2,29,enzoyc121va61wtmjf4cm7p3d,1,44.3,49.4,2023-01-18T20:03:19.924Z,2023-01-19T01:41:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512017,20,1,1,2,29,enzoyc121va61wtmjf4cm7p3d,1,44.3,49.4,2023-01-18T20:03:20.429Z,2023-01-19T01:41:16Z,3983916487,56,Back,3983916489,140,12.1,3983916493,212,34.0,3983916497,1,,3983916495,213,3.3,3983916491,141,43.7,3984237827,178,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512039,21,1,1,2,49,enzoyc121va61wtmjf4cm7p3d,0,23,37.9,2023-01-18T20:03:40.187Z,2023-01-19T01:41:19Z,3983916657,56,Center,3983916655,155,,3983916659,140,89.7,3983916663,212,70.3,3983916665,213,6.2,3984237851,178,,3983916667,1,,3983916661,141,28.6,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498552679,571,44,1,2,52,enzoyc121va61wtmjf4cm7p3d,1,70.1,30.6,2023-01-18T20:03:42.761Z,2023-01-19T05:34:36Z,3984188555,233,1105,3984142747,286,,3984142745,56,Center,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498552683,1105,44,1,2,52,cnnku8uihko7u4th0fms4pvg6,0,29.9,69.4,2023-01-18T20:03:42.762Z,2023-01-19T01:41:22Z,3984188559,233,571,3984142757,285,,3984142755,56,Back,,,,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498552707,572,1,1,2,52,enzoyc121va61wtmjf4cm7p3d,0,60.8,24.5,2023-01-18T20:03:42.818Z,2023-01-19T05:34:36Z,3984142871,213,0.0,3984142861,168,,3984142867,141,25.4,3984142865,140,88.9,3984142869,212,29.5,3984237947,388,,3984142859,3,,3984142863,56,Center,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512041,23,49,1,2,54,cnnku8uihko7u4th0fms4pvg6,1,12.3,73.9,2023-01-18T20:03:45.046Z,2023-01-19T01:41:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512073,24,1,1,2,57,cnnku8uihko7u4th0fms4pvg6,0,8.5,91.8,2023-01-18T20:03:47.700Z,2023-01-19T01:41:46Z,3984237993,178,,3983916867,1,,3983916865,213,6.0,3983916861,141,74.7,3983916863,212,41.2,3983916857,56,Back,3983916855,157,,3983916859,140,46.1,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512087,22,4,1,3,0,enzoyc121va61wtmjf4cm7p3d,1,56,23.8,2023-01-18T20:03:50.597Z,2023-01-19T01:41:52Z,3983916929,294,,3983916927,13,,3983916935,286,,3983916931,56,Center,3983916933,152,,3983917351,233,25,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512163,25,4,1,3,0,cnnku8uihko7u4th0fms4pvg6,0,44,76.2,2023-01-18T20:03:50.598Z,2023-01-19T01:41:52Z,3983917349,285,,3983917347,152,,3983917345,56,Back,3983917341,13,,3984238025,178,,3983917343,294,,3983917355,233,22,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512189,23,1,1,3,20,enzoyc121va61wtmjf4cm7p3d,1,58.8,23.9,2023-01-18T20:04:10.833Z,2023-01-19T01:41:56Z,3983917509,213,5.5,3984238049,178,,3983917501,56,Right,3983917507,212,15.3,3983917505,141,7.6,3983917497,5,,3983917499,152,,3983917503,140,68.9,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
