id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/value
2502909567,7,61,1,0,9,enzoyc121va61wtmjf4cm7p3d,0,72,26.5,2023-02-01T19:46:50.130Z,2023-02-02T08:47:38Z,4007594953,178,,4006967347,56,Center,,,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909591,3,12,1,0,10,4qdzzur2cuuridyb0jso8mksi,1,12.2,75.6,2023-02-01T19:46:51.783Z,2023-02-02T06:16:30Z,4006967507,141,100.0,4006967505,140,37.1,4006967503,56,Back,4006967511,213,0.6,4006967509,212,31.7,4007594977,178,,4006967531,167,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909593,4,5,1,0,11,4qdzzur2cuuridyb0jso8mksi,0,37.8,101.6,2023-02-01T19:46:52.739Z,2023-02-02T06:16:33Z,4006967787,233,8,4006967513,56,Back,4006967515,347,,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909631,8,5,1,0,11,enzoyc121va61wtmjf4cm7p3d,1,62.2,-1.6,2023-02-01T19:46:52.739Z,2023-02-02T06:16:32Z,4006967729,56,Right,4006967757,233,4,4006967731,347,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909779,9,1,1,0,24,enzoyc121va61wtmjf4cm7p3d,1,63.4,0,2023-02-01T19:47:05.170Z,2023-02-02T06:16:34Z,4006968619,140,90.3,4006968615,107,,4006968621,141,9.1,4006968623,212,29.1,4006968625,213,0.2,4006968627,1,,4006968617,56,Right,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909781,10,50,1,0,31,enzoyc121va61wtmjf4cm7p3d,1,94.4,4.7,2023-02-01T19:47:12.979Z,2023-02-02T06:16:37Z,4006968635,56,Right,4006968639,286,,4006968741,233,5,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909783,5,7,1,0,32,4qdzzur2cuuridyb0jso8mksi,1,5.6,95.3,2023-02-01T19:47:13.149Z,2023-02-02T06:16:43Z,4007595119,178,,4006968687,233,10,4007374539,385,,4006968647,285,,4006968645,56,Back,4006968643,167,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909789,6,5,1,0,32,4qdzzur2cuuridyb0jso8mksi,0,4,101.6,2023-02-01T19:47:13.407Z,2023-02-02T06:16:46Z,4006969723,233,11,4006968681,56,Back,4006968683,347,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909995,11,5,1,0,32,enzoyc121va61wtmjf4cm7p3d,1,96,-1.6,2023-02-01T19:47:13.407Z,2023-02-02T06:16:45Z,4006969697,233,6,4006969689,56,Right,4006969691,347,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910033,12,1,1,0,53,enzoyc121va61wtmjf4cm7p3d,1,94.3,0,2023-02-01T19:47:34.512Z,2023-02-02T06:16:49Z,4006969941,213,2.3,4006969935,140,87.1,4006969933,56,Right,4006969931,107,,4006969937,141,11.9,4006969939,212,11.9,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910035,13,3,1,0,56,enzoyc121va61wtmjf4cm7p3d,0,88.4,9.2,2023-02-01T19:47:37.796Z,2023-02-02T06:16:55Z,4007595269,178,,4007374617,465,,4006969955,286,,4006969953,56,Right,4006970025,233,7,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910045,7,7,1,0,56,4qdzzur2cuuridyb0jso8mksi,0,11.6,90.8,2023-02-01T19:47:37.850Z,2023-02-02T06:17:04Z,4007374627,385,,4006970021,233,13,4006970003,285,,4006970001,56,Back,4007595365,178,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910055,8,45,1,0,58,4qdzzur2cuuridyb0jso8mksi,0,10.2,92.2,2023-02-01T19:47:39.201Z,2023-02-02T06:17:07Z,4006970053,56,Back,4006970055,285,,4006970163,233,14,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910065,14,3,1,0,58,enzoyc121va61wtmjf4cm7p3d,1,89.8,7.8,2023-02-01T19:47:39.201Z,2023-02-02T06:17:07Z,4007374691,465,,4006970147,233,8,4007595401,178,,4006970111,56,Right,4006970113,286,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910069,15,3,1,0,59,enzoyc121va61wtmjf4cm7p3d,0,89.4,9.4,2023-02-01T19:47:40.210Z,2023-02-02T06:17:17Z,4006970129,56,Right,4007374735,465,,4007595517,178,,4006970131,286,,4006970275,233,9,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910093,9,7,1,0,59,4qdzzur2cuuridyb0jso8mksi,0,10.6,90.6,2023-02-01T19:47:40.369Z,2023-02-02T06:17:19Z,4006970267,233,15,4007595545,178,,4006970263,285,,4007374753,385,,4006970259,56,Back,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910175,16,1,1,1,2,enzoyc121va61wtmjf4cm7p3d,1,93.8,5.9,2023-02-01T19:47:43.202Z,2023-02-02T06:17:24Z,4006970723,140,99.9,4006970727,212,26.8,4007595585,178,,4006970717,2,,4006970719,155,,4006970729,213,1.3,4006970721,56,Center,4007374837,224,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,4006970725,141,44.2,4007374839,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910279,18,81,1,1,3,enzoyc121va61wtmjf4cm7p3d,0,99.6,44.5,2023-02-01T19:47:44.636Z,2023-02-02T06:17:29Z,4006971429,273,,4006971427,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910171,10,5,1,1,4,4qdzzur2cuuridyb0jso8mksi,1,-1.4,59.6,2023-02-01T19:47:45.253Z,2023-02-02T06:17:33Z,4006970703,56,Back,4006970705,346,,4006970783,233,17,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910177,17,5,1,1,4,enzoyc121va61wtmjf4cm7p3d,0,101.4,40.4,2023-02-01T19:47:45.253Z,2023-02-02T06:17:33Z,4006970739,346,,4006970737,56,Center,4006970799,233,10,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910515,11,1,1,1,33,4qdzzur2cuuridyb0jso8mksi,0,3.8,54.6,2023-02-01T19:48:15.061Z,2023-02-02T06:17:35Z,4006972769,212,60.6,4006972767,141,82.7,4006972775,74,,4006972773,1,,4006972763,56,Left,4006972765,140,58.6,4006972761,124,,4006972771,213,0.3,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910581,19,1,1,1,36,enzoyc121va61wtmjf4cm7p3d,1,26.3,22.5,2023-02-01T19:48:17.472Z,2023-02-02T06:17:37Z,4006973059,140,43.6,4006973055,3,,4006973063,212,21.7,4006973065,213,5.7,4006973057,56,Back,4007595705,388,,4006973061,141,5.0,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910585,20,61,1,1,38,enzoyc121va61wtmjf4cm7p3d,0,43,3.1,2023-02-01T19:48:19.745Z,2023-02-02T06:17:40Z,4006973083,56,Back,4007595737,178,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910565,12,61,1,1,38,4qdzzur2cuuridyb0jso8mksi,1,52,96.2,2023-02-01T19:48:19.961Z,2023-02-02T06:17:49Z,4006972967,56,Left,4007595839,178,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910577,13,5,1,1,39,4qdzzur2cuuridyb0jso8mksi,0,54.6,101.4,2023-02-01T19:48:20.434Z,2023-02-02T06:17:55Z,4006973265,233,21,4006973033,56,Left,4006973035,347,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910593,21,5,1,1,39,enzoyc121va61wtmjf4cm7p3d,1,45.4,-1.4,2023-02-01T19:48:20.434Z,2023-02-02T06:17:54Z,4006973135,56,Back,4006973259,233,13,4006973137,347,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910649,22,1,1,1,44,enzoyc121va61wtmjf4cm7p3d,1,42.6,0,2023-02-01T19:48:25.734Z,2023-02-02T06:18:01Z,4006973409,212,11.0,4006973401,107,,4006973403,56,Back,4006973405,140,43.8,4006973413,213,1.5,4006973407,141,15.3,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503032597,876,83,1,1,46,4qdzzur2cuuridyb0jso8mksi,1,51.5,87.4,2023-02-01T19:48:27.886Z,2023-02-02T06:41:39Z,4007611243,399,93858,,,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910695,23,1,1,1,48,enzoyc121va61wtmjf4cm7p3d,1,47.4,15.8,2023-02-01T19:48:29.143Z,2023-02-02T06:18:14Z,4006973645,1,,4006973643,213,1.6,4006973641,212,39.3,4006973635,56,Back,4006973633,155,,4007595973,178,,4006973637,140,46.4,4006973639,141,73.6,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910737,24,1,1,1,51,enzoyc121va61wtmjf4cm7p3d,1,46.4,73.6,2023-02-01T19:48:32.594Z,2023-02-02T06:18:18Z,4006973877,213,3.6,4006973875,212,20.6,4006973873,141,61.2,4006973871,140,28.5,4006973869,56,Back,4007596125,178,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910789,25,1,1,1,54,enzoyc121va61wtmjf4cm7p3d,1,28.5,61.2,2023-02-01T19:48:35.701Z,2023-02-02T06:18:21Z,4007596171,178,,4006974169,213,4.2,4006974161,56,Back,4006974165,141,20.4,4006974163,140,13.5,4006974167,212,31.9,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910803,26,1,1,1,57,enzoyc121va61wtmjf4cm7p3d,0,14.3,13.1,2023-02-01T19:48:38.847Z,2023-02-02T06:18:23Z,4006974259,56,Back,4006974267,213,5.9,4006974271,1,,4006974261,140,33.8,4007596201,178,,4006974265,212,22.5,4006974263,141,0.0,4006974257,157,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910951,14,5,1,1,59,4qdzzur2cuuridyb0jso8mksi,1,62,101.2,2023-02-01T19:48:40.713Z,2023-02-02T06:18:26Z,4006975029,347,,4006975027,56,Left,4006975045,233,27,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910809,27,5,1,1,59,enzoyc121va61wtmjf4cm7p3d,0,38,-1.2,2023-02-01T19:48:40.713Z,2023-02-02T06:18:26Z,4006974287,347,,4006974285,56,Back,4006975079,233,14,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910971,15,1,1,2,13,4qdzzur2cuuridyb0jso8mksi,1,60,100,2023-02-01T19:48:54.794Z,2023-02-02T06:18:28Z,4006975169,141,73.5,4006975167,140,75.2,4006975175,1,,4006975173,213,5.4,4006975165,56,Center,4006975163,107,,4006975171,212,24.7,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910985,16,1,1,2,15,4qdzzur2cuuridyb0jso8mksi,0,75.7,71.1,2023-02-01T19:48:56.627Z,2023-02-02T06:18:32Z,4006975259,212,16.2,4007596301,178,,4006975249,155,,4006975261,213,5.8,4006975257,141,59.4,4006975255,140,89.1,4006975253,56,Center,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911003,28,12,1,2,17,enzoyc121va61wtmjf4cm7p3d,1,6,35.4,2023-02-01T19:48:58.553Z,2023-02-02T06:18:35Z,4006975353,141,0.0,4007596331,178,,4006975355,212,24.7,4006975351,140,3.6,4006975357,213,4.6,4006975349,56,Back,4006975405,167,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911187,17,5,1,2,19,4qdzzur2cuuridyb0jso8mksi,1,94.8,101,2023-02-01T19:49:00.177Z,2023-02-02T06:18:38Z,4006976365,233,29,4006976353,347,,4006976349,56,Left,,,,,,,,,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911009,29,5,1,2,19,enzoyc121va61wtmjf4cm7p3d,0,5.2,-1,2023-02-01T19:49:00.177Z,2023-02-02T06:18:38Z,4006976369,233,17,4006975391,347,,4006975389,56,Back,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911201,18,1,1,2,41,4qdzzur2cuuridyb0jso8mksi,1,91.6,100,2023-02-01T19:49:22.937Z,2023-02-02T06:18:39Z,4006976479,212,9.1,4006976481,213,5.0,4006976477,141,89.0,4006976473,56,Left,4006976475,140,94.2,4006976471,107,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911205,19,61,1,2,43,4qdzzur2cuuridyb0jso8mksi,0,93.8,89.4,2023-02-01T19:49:24.206Z,2023-02-02T06:18:48Z,4007596473,178,,4007596471,21,,4006976501,56,Left,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911245,20,5,1,2,44,4qdzzur2cuuridyb0jso8mksi,0,101.3,85.2,2023-02-01T19:49:25.451Z,2023-02-02T06:18:50Z,4006976775,233,30,4006976725,56,Left,4006976727,346,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911209,30,5,1,2,44,enzoyc121va61wtmjf4cm7p3d,1,-1.3,14.8,2023-02-01T19:49:25.451Z,2023-02-02T06:18:50Z,4006976517,56,Back,4006976759,233,20,4006976519,346,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911469,31,1,1,3,7,enzoyc121va61wtmjf4cm7p3d,0,5,45.7,2023-02-01T19:49:48.980Z,2023-02-02T06:18:53Z,4006977987,141,24.0,4006977983,56,Center,4006977985,140,64.3,4006977995,74,,4006977993,1,,4006977991,213,6.1,4006977981,124,,4006977989,212,64.0,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911497,21,1,1,3,11,4qdzzur2cuuridyb0jso8mksi,1,29.6,83.6,2023-02-01T19:49:52.225Z,2023-02-02T06:18:58Z,4007596599,388,,4006978131,3,,4006978141,213,6.2,4006978135,140,50.9,4006978133,56,Left,4006978137,141,80.5,4006978139,212,22.5,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911511,22,1,1,3,12,4qdzzur2cuuridyb0jso8mksi,0,51.6,80,2023-02-01T19:49:53.964Z,2023-02-02T06:19:01Z,4006978209,56,Center,4007596631,388,,4006978207,3,,4006978217,213,5.5,4006978213,141,70.6,4006978215,212,9.2,4006978211,140,57.9,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911529,32,8,1,3,14,enzoyc121va61wtmjf4cm7p3d,1,35.2,26.2,2023-02-01T19:49:55.295Z,2023-02-02T06:19:12Z,4007596759,178,,4007376531,385,,4006978285,56,Back,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911549,23,44,1,3,15,4qdzzur2cuuridyb0jso8mksi,1,58.2,76.3,2023-02-01T19:49:56.902Z,2023-02-02T08:47:39Z,4006978465,233,33,4006978355,56,Center,4006978357,286,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
