id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2475404961,5,1,1,0,26,muo4d1nfi1vgyvz5n07tjmoo,1,57,71.5,2022-10-22T13:59:50.979Z,2022-10-22T20:10:07Z,3862081191,213,2.6,3862081185,140,47.0,3862081183,56,Back,3862081187,141,81.1,3864444241,178,,3862081189,212,12.4,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405013,6,1,1,0,27,muo4d1nfi1vgyvz5n07tjmoo,1,46.3,82,2022-10-22T13:59:52.233Z,2022-10-22T20:10:12Z,3862081355,56,Back,3864444789,178,,3862081361,212,11.8,3862081363,213,2.6,3862081357,140,36.9,3862081359,141,91.5,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405101,7,1,1,0,29,muo4d1nfi1vgyvz5n07tjmoo,0,39,95.6,2022-10-22T13:59:53.789Z,2022-10-22T20:10:16Z,3862081677,141,63.9,3862081679,212,52.7,3862081681,213,5.9,3862081671,155,,3864445067,178,,3862081683,1,,3862081673,56,Center,3862081675,140,84.8,55p0px4ulmisr3btbblrexbyt,R. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405107,11,52,1,0,36,4qdzzur2cuuridyb0jso8mksi,1,14.2,35.8,2022-10-22T14:00:00.639Z,2022-10-22T20:10:24Z,3864445799,178,,3863436981,376,,,,,,,,,,,,,,,,,,,,day3njm5hkudffvdvccpopbyt,C. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405255,12,1,1,0,38,4qdzzur2cuuridyb0jso8mksi,1,14.4,36.9,2022-10-22T14:00:02.526Z,2022-10-22T20:10:34Z,3862082251,123,,3862082257,141,33.7,3862082259,212,6.3,3864446679,178,,3862082255,140,20.0,3862082253,56,Back,3862082261,213,5.9,,,,day3njm5hkudffvdvccpopbyt,C. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405281,13,1,1,0,41,4qdzzur2cuuridyb0jso8mksi,1,23.1,43.7,2022-10-22T14:00:05.695Z,2022-10-22T20:10:39Z,3862082373,213,1.4,3864447345,178,,3862082365,56,Back,3862082367,140,27.8,3862082371,212,22.9,3862082369,141,76.6,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405343,14,1,1,0,47,4qdzzur2cuuridyb0jso8mksi,0,34.8,90.8,2022-10-22T14:00:11.362Z,2022-10-22T20:10:45Z,3862082627,56,Left,3862082633,141,100.0,3862082635,212,54.2,3864447843,178,,3862082623,155,,3862082637,213,0.1,3862082639,1,,3862082631,140,86.0,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405749,8,5,1,0,51,muo4d1nfi1vgyvz5n07tjmoo,1,16,-1.5,2022-10-22T14:00:15.456Z,2022-10-22T20:10:56Z,3862084391,233,15,3862084369,56,Back,3862084371,347,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405345,15,5,1,0,51,4qdzzur2cuuridyb0jso8mksi,0,84,101.5,2022-10-22T14:00:15.456Z,2022-10-22T20:10:56Z,3862084395,233,8,3862082649,56,Left,3862082651,347,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405843,9,1,1,1,12,muo4d1nfi1vgyvz5n07tjmoo,1,23,0,2022-10-22T14:00:36.377Z,2022-10-22T20:11:20Z,3862084741,141,8.3,3862084739,140,36.4,3862084737,56,Back,3862084745,213,0.5,3862084735,107,,3862084743,212,15.7,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405869,10,1,1,1,13,muo4d1nfi1vgyvz5n07tjmoo,0,36.4,8.3,2022-10-22T14:00:38.060Z,2022-10-22T20:11:33Z,3864452079,388,,3862084879,212,10.6,3862084877,141,9.7,3862084871,168,,3862084881,213,0.1,3862084873,56,Back,3862084875,140,46.5,3862084869,3,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405931,17,49,1,1,15,4qdzzur2cuuridyb0jso8mksi,1,69.5,85.9,2022-10-22T14:00:40.217Z,2022-10-22T20:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475405927,16,1,1,1,16,4qdzzur2cuuridyb0jso8mksi,1,52.7,90.6,2022-10-22T14:00:40.292Z,2022-10-22T20:11:50Z,3864453759,178,,3862085123,141,85.3,3862085115,56,Left,3862085119,140,71.1,3862085129,212,19.7,3862085111,155,,3862085133,213,6.1,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475874011,754,83,1,1,21,muo4d1nfi1vgyvz5n07tjmoo,1,19.6,3,2022-10-22T14:00:45.435Z,2022-10-22T20:47:41Z,3864594695,399,210065,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406027,18,4,1,1,21,4qdzzur2cuuridyb0jso8mksi,1,82.8,98.1,2022-10-22T14:00:46.084Z,2022-10-22T20:11:56Z,3862085543,13,,3862085665,233,11,3862085551,286,,3862085545,294,,3862085547,56,Left,3862085549,152,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406033,11,4,1,1,21,muo4d1nfi1vgyvz5n07tjmoo,0,17.2,1.9,2022-10-22T14:00:46.085Z,2022-10-22T20:11:56Z,3864454385,178,,3862085571,294,,3862085577,285,,3862085575,152,,3862085569,13,,3862085573,56,Back,3862085699,233,18,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406829,19,1,1,1,52,4qdzzur2cuuridyb0jso8mksi,1,87.6,96.9,2022-10-22T14:01:16.964Z,2022-10-22T20:12:00Z,3862089341,56,Center,3862089339,152,,3862089337,5,,3862089347,141,70.2,3862089353,213,4.3,3864454797,178,,3862089351,212,20.1,3862089343,140,79.3,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406867,20,1,1,1,55,4qdzzur2cuuridyb0jso8mksi,1,80.3,74.2,2022-10-22T14:01:19.404Z,2022-10-22T20:12:13Z,3862089581,213,1.2,3862089577,141,94.4,3862089579,212,14.9,3864455883,178,,3862089575,140,85.8,3862089573,56,Left,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406935,21,1,1,1,56,4qdzzur2cuuridyb0jso8mksi,1,84.1,92.3,2022-10-22T14:01:21.038Z,2022-10-22T20:12:28Z,3862089955,155,,3862089959,140,87.5,3862089965,213,4.9,3863450835,20,,3862089961,141,62.1,3862089953,2,,3863450833,223,,3862089957,56,Center,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,3864457093,178,3862089963,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475406939,22,1,1,1,58,4qdzzur2cuuridyb0jso8mksi,0,87.2,62.5,2022-10-22T14:01:22.286Z,2022-10-22T20:12:33Z,3862098185,213,5.6,3862098183,212,5.7,3864457533,178,,3862098181,141,57.1,3862089983,56,Center,3862098177,168,,3862098179,140,91.3,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407115,13,61,1,1,58,muo4d1nfi1vgyvz5n07tjmoo,1,9.8,42.5,2022-10-22T14:01:22.920Z,2022-10-22T20:14:15Z,3864466527,178,,3862090893,56,Back,3864466525,15,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407061,23,1,1,2,0,4qdzzur2cuuridyb0jso8mksi,1,85.6,48.2,2022-10-22T14:01:24.416Z,2022-10-22T20:14:31Z,3862090719,140,84.1,3862090717,56,Center,3862090721,141,43.3,3862105793,210,15,3864467677,178,,3862090723,212,3.7,3862090725,213,4.3,3862105795,154,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407071,24,15,1,2,1,4qdzzur2cuuridyb0jso8mksi,1,84.3,43,2022-10-22T14:01:25.991Z,2022-10-22T20:14:32Z,3862105869,231,49.5,3862105859,103,19,3862105853,55,23,3862105867,230,99.3,3862105857,102,49.4,3862104443,24,,3862105863,146,87.7,3864468263,178,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,3862105849,29,3862090771,17,,,3862105865,147,44.4,3862104611,233,12,3862104445,20,3862105847,78,3862105861,328,3862104453,82,3862105851,154,3862090775,56,Center,,,,,,,,,,
2475407029,12,10,1,2,1,muo4d1nfi1vgyvz5n07tjmoo,1,14.3,58.7,2022-10-22T14:01:26.050Z,2022-10-22T20:14:39Z,3862090485,94,,3864468749,178,,3862090487,56,Back,3862104703,233,24,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408125,15,5,1,2,5,muo4d1nfi1vgyvz5n07tjmoo,0,11.6,101.8,2022-10-22T14:01:29.535Z,2022-10-22T20:14:42Z,3862095713,347,,3862096451,233,25,3862095711,56,Back,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407589,25,5,1,2,5,4qdzzur2cuuridyb0jso8mksi,1,88.4,-1.8,2022-10-22T14:01:29.535Z,2022-10-22T20:14:43Z,3862093099,56,Right,3862093101,347,,3862096395,233,15,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407747,26,1,1,2,17,4qdzzur2cuuridyb0jso8mksi,1,90.7,0,2022-10-22T14:01:41.270Z,2022-10-22T20:14:49Z,3862093809,140,80.3,3862093821,213,2.3,3862093817,212,16.5,3862093801,107,,3862093813,141,16.1,3862096211,189,,3862093805,56,Right,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407759,27,4,1,2,17,4qdzzur2cuuridyb0jso8mksi,1,80.8,15.4,2022-10-22T14:01:41.749Z,2022-10-22T20:14:58Z,3862094017,233,14,3862093885,265,,3862093883,152,,3862093881,56,Right,3862093887,286,,3862093879,13,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475407731,14,4,1,2,17,muo4d1nfi1vgyvz5n07tjmoo,0,19.2,84.6,2022-10-22T14:01:41.750Z,2022-10-22T20:14:58Z,3862093741,285,,3862093739,265,,3862093737,152,,3864470155,178,,3862093733,13,,3862093735,56,Back,3862094155,233,27,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409215,28,1,1,3,2,4qdzzur2cuuridyb0jso8mksi,0,79.6,16.5,2022-10-22T14:02:27.024Z,2022-10-22T20:15:02Z,3863457859,20,,3862101217,5,,3862101221,152,,3862101227,141,57.6,3862101231,213,1.1,3862101223,56,Center,3862101219,155,,3863457857,224,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,3864470527,178,3862101229,212,31.9,,3862101225,140,94.3,3862101215,2,,,,,,,,,,,,,,,,,,,,,,,,
2475409275,16,12,1,3,4,muo4d1nfi1vgyvz5n07tjmoo,1,8.2,43.3,2022-10-22T14:02:28.737Z,2022-10-22T20:15:27Z,3862101473,140,4.1,3862101475,141,47.5,3862101479,213,2.6,3862101477,212,5.2,3862101471,56,Back,3864472927,178,,,,,,,,55p0px4ulmisr3btbblrexbyt,R. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409283,17,10,1,3,5,muo4d1nfi1vgyvz5n07tjmoo,1,3.9,47.6,2022-10-22T14:02:29.486Z,2022-10-22T20:15:37Z,3863460363,376,,3862101497,182,,3862101499,56,Back,3862105401,139,,3862105721,179,,3863460361,174,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409793,18,12,1,3,6,muo4d1nfi1vgyvz5n07tjmoo,1,11.7,54.3,2022-10-22T14:02:31.081Z,2022-10-22T20:15:45Z,3862104089,140,38.3,3862104087,56,Back,3862104095,212,28.1,3864474269,178,,3862104097,213,6.2,3862104091,141,50.0,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409587,29,1,1,3,12,4qdzzur2cuuridyb0jso8mksi,0,56.4,47.9,2022-10-22T14:02:36.340Z,2022-10-22T20:15:49Z,3862102973,56,Right,3862102983,1,,3862102975,140,70.3,3864474623,178,,3862102979,212,36.6,3862102977,141,0.0,3862102981,213,5.1,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410247,19,5,1,3,15,muo4d1nfi1vgyvz5n07tjmoo,1,26,101,2022-10-22T14:02:40.070Z,2022-10-22T20:15:54Z,3862106373,347,,3862113711,233,30,3862106369,56,Back,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409591,30,5,1,3,15,4qdzzur2cuuridyb0jso8mksi,0,74,-1,2022-10-22T14:02:40.070Z,2022-10-22T20:15:54Z,3862103013,347,,3862113771,233,19,3862103009,56,Right,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410465,20,1,1,3,29,muo4d1nfi1vgyvz5n07tjmoo,1,22.2,100,2022-10-22T14:02:54.230Z,2022-10-22T20:16:05Z,3862107473,212,26.0,3862107475,213,3.9,3862107469,140,3.5,3862107467,56,Back,3862107465,107,,3862107477,1,,3862107471,141,75.4,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410727,21,1,1,3,39,muo4d1nfi1vgyvz5n07tjmoo,1,10.8,63.6,2022-10-22T14:03:04.196Z,2022-10-22T20:16:12Z,3862108805,155,,3864476735,178,,3862108815,213,5.7,3862108813,212,62.7,3862108811,141,12.2,3862108817,1,,3862108809,140,60.4,3862108807,56,Right,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410863,22,1,1,3,48,muo4d1nfi1vgyvz5n07tjmoo,1,65.7,3.8,2022-10-22T14:03:12.271Z,2022-10-22T20:16:23Z,3862109547,213,2.7,3862109541,140,58.9,3864477459,178,,3862109539,56,Right,3862109543,141,9.4,3862109545,212,8.1,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410897,23,1,1,3,50,muo4d1nfi1vgyvz5n07tjmoo,1,56.7,10.3,2022-10-22T14:03:14.921Z,2022-10-22T20:16:36Z,3862109721,141,18.9,3862109719,140,57.4,3862109717,56,Right,3862109725,213,1.4,3864478241,178,,3862109723,212,5.9,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410935,24,1,1,3,52,muo4d1nfi1vgyvz5n07tjmoo,1,57.4,18.9,2022-10-22T14:03:16.695Z,2022-10-22T20:16:49Z,3862109903,213,2.5,3862109897,140,54.1,3862109899,141,22.4,3862109895,56,Center,3862109901,212,4.2,3864479491,178,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
