id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2493048315,4,49,1,0,14,muo4d1nfi1vgyvz5n07tjmoo,1,53.4,44.3,2022-12-24T12:32:02.615Z,2022-12-24T17:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048323,5,1,1,0,14,muo4d1nfi1vgyvz5n07tjmoo,1,53.4,44.3,2022-12-24T12:32:02.620Z,2022-12-24T17:35:25Z,3955393155,178,,3955076089,140,68.9,3955076095,213,6.2,3955076087,56,Center,3955076091,141,42.4,3955076093,212,16.3,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048331,6,1,1,0,15,muo4d1nfi1vgyvz5n07tjmoo,1,68.9,42.4,2022-12-24T12:32:03.629Z,2022-12-24T17:35:29Z,3955076121,56,Center,3955076123,140,66.7,3955076129,213,4.5,3955076125,141,24.0,3955076127,212,12.7,3955393269,178,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048335,7,1,1,0,17,muo4d1nfi1vgyvz5n07tjmoo,1,66.6,23.7,2022-12-24T12:32:05.973Z,2022-12-24T17:35:34Z,3955076147,56,Right,3955076155,213,4.5,3955393337,178,,3955076151,141,4.6,3955076149,140,64.4,3955076153,212,13.2,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048341,8,1,1,0,19,muo4d1nfi1vgyvz5n07tjmoo,1,64.4,4.6,2022-12-24T12:32:08.121Z,2022-12-24T17:35:38Z,3955076185,140,89.1,3955076187,141,3.8,3955076191,213,6.3,3955076189,212,25.9,3955076183,56,Right,3955393399,178,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048345,9,1,1,0,23,muo4d1nfi1vgyvz5n07tjmoo,0,97.6,4.6,2022-12-24T12:32:11.539Z,2022-12-24T17:35:44Z,3955076199,2,,3955257755,224,,3955076205,140,98.7,3955076211,213,1.3,3955076213,236,,3955076219,286,,3955076215,233,8,3955257757,20,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,3955076207,141,10.7,3955393501,178,3955076209,212,4.3,3955076201,155,3955076203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048343,8,12,1,0,23,841zp0njrq63yv4fvw6lgf60q,1,3.2,87.7,2022-12-24T12:32:11.549Z,2022-12-24T17:35:47Z,3955076197,56,Back,3955076195,185,,3955076223,233,9,3955393541,178,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048349,9,6,1,0,23,841zp0njrq63yv4fvw6lgf60q,0,0.7,84,2022-12-24T12:32:12.372Z,2022-12-24T17:35:50Z,3955076265,233,10,3955076237,56,Back,3955076239,73,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048353,10,6,1,0,23,muo4d1nfi1vgyvz5n07tjmoo,1,99.3,16,2022-12-24T12:32:12.372Z,2022-12-24T17:35:50Z,3955076261,233,9,3955076257,75,,3955076255,56,Right,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048469,11,1,1,0,55,muo4d1nfi1vgyvz5n07tjmoo,1,99.5,0.5,2022-12-24T12:32:43.518Z,2022-12-24T17:35:52Z,3955076837,1,,3955076819,2,,3955076823,155,,3955076821,6,,3955076829,140,92.7,3955076833,212,46.9,3955076831,141,68.7,3955076827,56,Center,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,3955393655,178,,3955076835,213,3955257875,72,,3955076825,223,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048471,12,44,1,0,59,muo4d1nfi1vgyvz5n07tjmoo,1,91.5,57.8,2022-12-24T12:32:48.397Z,2022-12-24T17:35:56Z,3955076845,233,10,3955076841,56,Center,3955076843,286,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048465,10,44,1,0,59,841zp0njrq63yv4fvw6lgf60q,0,8.5,42.2,2022-12-24T12:32:48.398Z,2022-12-24T17:35:56Z,3955076805,285,,3955076803,56,Back,3955076849,233,12,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048479,13,1,1,1,0,muo4d1nfi1vgyvz5n07tjmoo,1,86.3,67.4,2022-12-24T12:32:48.525Z,2022-12-24T17:36:08Z,3955259677,140,93.9,3955076879,56,Center,3955262415,210,15,3955393757,388,,3955259679,141,61.2,3955259675,3,,3955262417,154,,3955259683,213,5.8,29zpgzbse1373d9bhj3l2ee39,C. Main,3955259681,212,9.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2493048483,14,15,1,1,0,muo4d1nfi1vgyvz5n07tjmoo,1,92.9,59.3,2022-12-24T12:32:49.307Z,2022-12-24T17:36:08Z,3955077175,100,,3955077093,233,11,3955077091,82,,3955077161,78,,3955077163,29,,3955393867,388,,3955077089,328,,3955077165,154,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,3955077171,102,51.4,3955077173,103,3955077167,55,13,3955077183,231,3955077181,230,99.1,19,,51.3,3955077085,17,3955077177,146,97.2,3955077081,25,3955077083,15,3955077179,147,54.5,3955076903,56,Center,,,,,,,,,
2493048477,11,10,1,1,1,841zp0njrq63yv4fvw6lgf60q,1,8.2,46,2022-12-24T12:32:49.505Z,2022-12-24T17:36:23Z,3955076873,94,,3955077097,233,14,3955076875,56,Back,3955394105,388,,3955394107,15,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048485,12,6,1,1,2,841zp0njrq63yv4fvw6lgf60q,0,3.4,38.6,2022-12-24T12:32:50.916Z,2022-12-24T17:36:26Z,3955076911,56,Back,3955076913,73,,3955076963,233,15,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048493,15,6,1,1,2,muo4d1nfi1vgyvz5n07tjmoo,1,96.6,61.4,2022-12-24T12:32:50.916Z,2022-12-24T17:36:26Z,3955076945,73,,3955076947,233,12,3955076943,56,Center,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048575,16,1,1,1,34,muo4d1nfi1vgyvz5n07tjmoo,1,99.5,0.5,2022-12-24T12:33:22.965Z,2022-12-24T17:36:43Z,3955077357,6,,3955077371,213,1.8,3955077373,1,,3955262899,72,,3955077365,140,91.8,3955077359,155,,3955077369,212,44.5,3955077361,223,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,3955077363,56,Center,3955394327,178,3955077355,2,,3955077367,141,,,,,,64.8,,,,,,,,,,,,,,,,,,,,,,,,
2493048577,17,1,1,1,37,muo4d1nfi1vgyvz5n07tjmoo,0,91.8,64.8,2022-12-24T12:33:26.122Z,2022-12-24T17:36:48Z,3955077395,213,3.6,3955077389,140,84.7,3955394357,388,,3955077393,212,8.2,3955077391,141,59.7,3955077385,3,,3955077387,56,Center,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048579,13,49,1,1,38,841zp0njrq63yv4fvw6lgf60q,1,14.8,39.8,2022-12-24T12:33:27.372Z,2022-12-24T17:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048593,14,1,1,1,42,841zp0njrq63yv4fvw6lgf60q,1,31.7,47.6,2022-12-24T12:33:30.593Z,2022-12-24T17:37:05Z,3955077457,140,38.9,3955077455,56,Back,3955077461,212,15.5,3955077463,213,1.1,3955077459,141,67.5,3955394585,178,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493110889,628,83,1,1,45,muo4d1nfi1vgyvz5n07tjmoo,1,57.3,37.6,2022-12-24T12:33:34.362Z,2022-12-24T18:23:52Z,3955419655,399,489674,,,,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048595,15,61,1,1,45,841zp0njrq63yv4fvw6lgf60q,0,43.3,62.3,2022-12-24T12:33:34.375Z,2022-12-24T17:37:13Z,3955394689,178,,3955077469,56,Back,,,,,,,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493110911,859,83,1,1,47,841zp0njrq63yv4fvw6lgf60q,1,53.2,52.3,2022-12-24T12:33:35.635Z,2022-12-24T18:24:12Z,3955419741,399,430123,,,,,,,,,,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048597,18,1,1,1,47,muo4d1nfi1vgyvz5n07tjmoo,0,46,47.3,2022-12-24T12:33:35.744Z,2022-12-24T17:37:20Z,3955077489,140,53.5,3955394815,178,,3955077495,213,6.2,3955077487,56,Center,3955077491,141,46.9,3955077493,212,7.9,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048603,16,1,1,1,48,841zp0njrq63yv4fvw6lgf60q,1,43.7,47.6,2022-12-24T12:33:36.927Z,2022-12-24T17:37:24Z,3955077537,213,5.2,3955077535,212,21.9,3955077529,56,Right,3955077533,141,18.9,3955077531,140,53.1,3955394903,178,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048609,17,1,1,1,57,841zp0njrq63yv4fvw6lgf60q,1,46.1,27.9,2022-12-24T12:33:45.567Z,2022-12-24T17:37:29Z,3955077565,213,2.2,3955077559,140,38.0,3955077561,141,43.4,3955077563,212,13.5,3955077557,56,Back,3955394965,178,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048617,18,1,1,1,59,841zp0njrq63yv4fvw6lgf60q,1,38.4,47.5,2022-12-24T12:33:48.374Z,2022-12-24T17:37:33Z,3955077613,140,56.2,3955077611,56,Center,3955077619,213,0.6,3955395011,178,,3955077617,212,23.2,3955077615,141,67.8,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048627,19,1,1,2,2,841zp0njrq63yv4fvw6lgf60q,1,56.5,71.2,2022-12-24T12:33:50.695Z,2022-12-24T17:37:48Z,3955077669,56,Left,3955077673,141,96.0,3955077671,140,60.7,3955395197,178,,3955077677,213,1.3,3955077675,212,17.4,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048629,20,3,1,2,7,841zp0njrq63yv4fvw6lgf60q,0,72.4,91.9,2022-12-24T12:33:55.578Z,2022-12-24T17:37:54Z,3955077681,56,Left,3955077683,286,,3955077693,233,19,3955263379,465,,3955395273,178,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048631,19,7,1,2,7,muo4d1nfi1vgyvz5n07tjmoo,0,27.6,8.1,2022-12-24T12:33:55.624Z,2022-12-24T17:37:59Z,3955077689,233,20,3955395299,178,,3955263431,383,,3955077687,285,,3955077685,56,Back,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493082469,844,61,1,2,7,841zp0njrq63yv4fvw6lgf60q,1,76.9,86.2,2022-12-24T12:33:55.665Z,2022-12-24T17:38:05Z,3955395369,178,,3955263841,56,Left,,,,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048633,20,49,1,2,9,muo4d1nfi1vgyvz5n07tjmoo,1,35.4,1.7,2022-12-24T12:33:57.980Z,2022-12-24T17:38:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048635,21,1,1,2,9,muo4d1nfi1vgyvz5n07tjmoo,0,35.6,1.7,2022-12-24T12:33:58.032Z,2022-12-24T17:38:16Z,3955078507,1,,3955395481,178,,3955077697,56,Right,3955077705,213,0.1,3955077699,140,68.5,3955077701,141,5.0,3955077703,212,34.6,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048647,21,49,1,2,14,841zp0njrq63yv4fvw6lgf60q,1,23.6,85,2022-12-24T12:34:03.316Z,2022-12-24T17:38:25Z,,,,,,,,,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048651,22,1,1,2,15,841zp0njrq63yv4fvw6lgf60q,1,26,82.9,2022-12-24T12:34:04.354Z,2022-12-24T17:38:28Z,3955077773,212,16.3,3955077771,141,91.2,3955395645,178,,3955077769,140,40.6,3955077775,213,0.4,3955077767,56,Back,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048663,23,1,1,2,18,841zp0njrq63yv4fvw6lgf60q,1,38.2,88,2022-12-24T12:34:06.608Z,2022-12-24T17:38:35Z,3955077849,213,3.8,3955077839,140,29.0,3955077841,141,76.6,3955395703,178,,3955077845,212,12.4,3955077835,56,Back,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048669,24,1,1,2,21,841zp0njrq63yv4fvw6lgf60q,1,26.9,74.1,2022-12-24T12:34:09.489Z,2022-12-24T17:38:39Z,3955077899,140,27.8,3955077903,212,26.3,3955077901,141,35.5,3955395735,178,,3955077897,56,Back,3955077905,213,4.7,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048683,25,1,1,2,24,841zp0njrq63yv4fvw6lgf60q,1,28.3,27,2022-12-24T12:34:12.806Z,2022-12-24T17:38:45Z,3955077989,141,8.3,3955395845,178,,3955077987,140,33.7,3955077985,56,Back,3955077991,212,13.9,3955077993,213,5.1,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048703,26,1,1,2,30,841zp0njrq63yv4fvw6lgf60q,1,37.5,7.9,2022-12-24T12:34:18.457Z,2022-12-24T17:38:48Z,3955078097,140,26.0,3955078095,56,Back,3955395957,178,,3955078103,213,2.9,3955078101,212,12.4,3955078099,141,12.0,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048723,27,1,1,2,32,841zp0njrq63yv4fvw6lgf60q,1,21.7,13.7,2022-12-24T12:34:20.930Z,2022-12-24T17:38:54Z,3955078247,213,2.2,3955078245,212,25.1,3955078239,56,Back,3955078243,141,44.3,3955078241,140,8.4,3955396061,178,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048737,28,1,1,2,39,841zp0njrq63yv4fvw6lgf60q,1,15.5,42.2,2022-12-24T12:34:27.826Z,2022-12-24T17:38:57Z,3955396117,178,,3955078305,56,Back,3955078307,140,26.4,3955078311,212,19.9,3955078313,213,5.3,3955078309,141,18.2,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048743,29,1,1,2,42,841zp0njrq63yv4fvw6lgf60q,1,27.9,14.3,2022-12-24T12:34:30.797Z,2022-12-24T17:39:01Z,3955396175,178,,3955078325,56,Back,3955078327,140,34.9,3955078331,212,10.0,3955078333,213,5.5,3955078329,141,4.3,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493048755,30,1,1,2,45,841zp0njrq63yv4fvw6lgf60q,1,34.9,4.3,2022-12-24T12:34:33.871Z,2022-12-24T17:39:04Z,3955078411,213,2.6,3955078403,56,Back,3955396197,178,,3955078409,212,11.4,3955078407,141,12.8,3955078405,140,25.5,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
