id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2484597649,7,1,1,0,18,c9ky1957qli8v2lylfga7io8b,1,57.8,76.7,2022-11-12T15:01:38.105Z,2022-11-12T19:24:09Z,3910443597,3,,3912253747,178,,3910443605,212,7.2,3910443599,56,Left,3910443601,140,63.6,3910443603,141,82.4,3910443607,213,0.6,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597659,8,61,1,0,19,c9ky1957qli8v2lylfga7io8b,0,63.6,82.4,2022-11-12T15:01:38.662Z,2022-11-12T19:24:19Z,3910443633,56,Left,3912254515,178,,,,,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597665,5,49,1,0,19,enzoyc121va61wtmjf4cm7p3d,1,39.4,22.8,2022-11-12T15:01:39.452Z,2022-11-12T19:24:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597709,6,1,1,0,19,enzoyc121va61wtmjf4cm7p3d,1,39.4,22.8,2022-11-12T15:01:39.508Z,2022-11-12T19:24:33Z,3910443885,212,21.3,3912255621,178,,3910443883,141,46.0,3910443887,213,2.3,3910443879,56,Back,3910443881,140,25.7,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597763,7,1,1,0,22,enzoyc121va61wtmjf4cm7p3d,1,25.7,46,2022-11-12T15:01:42.137Z,2022-11-12T19:24:41Z,3910444115,140,14.4,3910444121,212,12.0,3910444107,56,Back,3912256189,178,,3910444125,213,3.0,3910444117,141,48.8,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597771,8,1,1,0,23,enzoyc121va61wtmjf4cm7p3d,0,14.4,48.8,2022-11-12T15:01:42.797Z,2022-11-12T19:24:48Z,3910444163,56,Center,3910444171,213,6.2,3910444167,141,46.4,3910444161,155,,3912256683,178,,3910444169,212,37.6,3910444173,1,,3910444165,140,50.2,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597955,9,1,1,0,25,c9ky1957qli8v2lylfga7io8b,0,49.4,46.6,2022-11-12T15:01:44.707Z,2022-11-12T19:24:55Z,3910444997,56,Left,3910445009,213,0.6,3910445007,212,55.0,3910445003,141,91.7,3910444999,140,92.9,3912257179,178,,3910445011,1,,3910444995,157,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597991,9,50,1,0,30,enzoyc121va61wtmjf4cm7p3d,1,7.7,9.9,2022-11-12T15:01:49.906Z,2022-11-13T06:34:50Z,3912259315,285,,3910445253,233,10,3910445171,56,Back,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484597979,10,7,1,0,31,c9ky1957qli8v2lylfga7io8b,1,92.3,90.1,2022-11-12T15:01:50.729Z,2022-11-12T19:25:37Z,3910445237,233,9,3912259825,178,,3911835787,385,,3910445113,56,Left,3910453357,286,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598017,10,5,1,0,31,enzoyc121va61wtmjf4cm7p3d,1,-1,11.6,2022-11-12T15:01:51.516Z,2022-11-12T19:26:21Z,3910445301,56,Back,3910447567,233,11,3910445303,346,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598007,11,5,1,0,31,c9ky1957qli8v2lylfga7io8b,0,101,88.4,2022-11-12T15:01:51.516Z,2022-11-12T19:26:22Z,3910447507,346,,3910445267,56,Left,3910447593,233,10,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598933,11,1,1,1,6,enzoyc121va61wtmjf4cm7p3d,0,4.6,41.3,2022-11-12T15:02:26.197Z,2022-11-12T19:26:47Z,3910449513,212,70.1,3910449517,1,,3910449511,141,31.5,3910449505,155,,3910449507,56,Center,3910449503,124,,3910449509,140,71.1,3910449521,74,,91m838lynz6db94q8ufcqk91x,S. Walker,3910449515,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598945,12,44,1,1,8,c9ky1957qli8v2lylfga7io8b,1,34,67,2022-11-12T15:02:27.658Z,2022-11-13T10:26:15Z,3910449583,56,Back,3910453297,285,,3910449727,233,12,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598953,12,44,1,1,8,enzoyc121va61wtmjf4cm7p3d,0,66,33,2022-11-12T15:02:27.659Z,2022-11-12T19:27:25Z,3910449949,233,12,3910449611,56,Center,3910452417,286,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484598991,13,1,1,1,8,c9ky1957qli8v2lylfga7io8b,1,38.7,64.9,2022-11-12T15:02:27.692Z,2022-11-13T10:26:15Z,3910449835,140,51.7,3912268177,388,,3910449831,3,,3910449841,213,6.2,3910449833,56,Center,3910449839,212,13.7,3910449837,141,63.7,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599035,14,44,1,1,10,c9ky1957qli8v2lylfga7io8b,1,50.6,63.8,2022-11-12T15:02:30.058Z,2022-11-13T10:26:15Z,3910453213,286,,3910450093,56,Center,3910450269,233,13,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599061,13,44,1,1,10,enzoyc121va61wtmjf4cm7p3d,0,49.4,36.2,2022-11-12T15:02:30.059Z,2022-11-12T19:27:39Z,3912268645,285,,3910450219,56,Back,3910450303,233,14,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599127,15,1,1,1,10,c9ky1957qli8v2lylfga7io8b,1,49.7,58.8,2022-11-12T15:02:30.091Z,2022-11-13T10:26:16Z,3910450483,140,62.3,3910450475,3,,3912268993,388,,3910450485,141,49.4,3910450479,56,Center,3910450487,212,14.7,3910450489,213,5.8,3911837105,168,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599137,16,49,1,1,12,c9ky1957qli8v2lylfga7io8b,1,62,49.6,2022-11-12T15:02:31.676Z,2022-11-13T10:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112909,1280,67,1,1,12,c9ky1957qli8v2lylfga7io8b,1,63.5,49.4,2022-11-12T15:02:31.686Z,2022-11-13T10:26:16Z,3913192577,233,1187,,,,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485101727,874,43,1,1,12,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-12T15:02:31.687Z,2022-11-13T07:09:59Z,3913192513,144,67,3913155757,233,815,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112907,1187,67,1,1,12,enzoyc121va61wtmjf4cm7p3d,0,36.5,50.6,2022-11-12T15:02:31.687Z,2022-11-13T07:10:04Z,3913192581,233,1280,,,,,,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485101723,815,43,1,1,12,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-11-12T15:02:31.688Z,2022-11-13T07:10:00Z,3913155765,233,874,3913192523,144,67,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599245,17,1,1,1,14,c9ky1957qli8v2lylfga7io8b,1,62.9,41.5,2022-11-12T15:02:33.931Z,2022-11-12T19:27:59Z,3910451033,140,73.1,3910451037,212,15.4,3912269843,178,,3910451039,213,5.5,3910451031,56,Center,3910451035,141,25.2,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599283,18,1,1,1,17,c9ky1957qli8v2lylfga7io8b,0,81.2,17.1,2022-11-12T15:02:37.207Z,2022-11-12T19:28:11Z,3912270993,178,,3910451157,2,,3910451175,213,1.4,3910451173,212,26.9,3910451161,155,,3911837921,224,,3910451171,141,55.8,3910451167,140,86.7,cugnsf9b6g823srxuux5jnofe,J. Campbell,3911837923,20,,3910451163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599533,14,12,1,1,19,enzoyc121va61wtmjf4cm7p3d,1,11.5,35.1,2022-11-12T15:02:38.994Z,2022-11-13T10:38:05Z,3910452369,140,32.6,3910452373,212,22.2,3910452375,213,6.3,3912271615,178,,3910452367,56,Back,3910452371,141,34.7,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485157589,1326,1,1,1,22,c9ky1957qli8v2lylfga7io8b,1,68.1,64.3,2022-11-12T15:02:42.229Z,2022-11-13T10:37:50Z,3913404285,212,10.5,3913404291,178,,3913404279,56,Center,3913404287,213,4.5,3913404283,141,49.3,3913404281,140,65.7,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599517,19,1,1,1,24,c9ky1957qli8v2lylfga7io8b,1,63.3,44.8,2022-11-12T15:02:44.310Z,2022-11-12T19:29:19Z,3910452311,212,16.7,3910452313,213,2.2,3910452299,56,Center,3912275615,178,,3910452307,141,64.9,3910452303,140,54.1,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599541,20,1,1,1,27,c9ky1957qli8v2lylfga7io8b,0,55.8,67,2022-11-12T15:02:46.870Z,2022-11-12T19:29:27Z,3910452405,213,0.7,3912276115,178,,3910452389,56,Left,3910452397,141,87.7,3910452393,140,70.2,3910452401,212,20.7,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485102301,818,43,1,1,28,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-11-12T15:02:48.098Z,2022-11-13T07:10:22Z,3913192945,144,67,3913158017,233,888,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485102299,888,43,1,1,28,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-12T15:02:48.099Z,2022-11-13T07:10:22Z,3913158025,233,818,3913192933,144,67,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112999,1189,67,1,1,28,enzoyc121va61wtmjf4cm7p3d,1,29.7,17,2022-11-12T15:02:48.099Z,2022-11-13T10:26:17Z,3913193061,233,1282,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485112997,1282,67,1,1,28,c9ky1957qli8v2lylfga7io8b,0,70.3,83,2022-11-12T15:02:48.100Z,2022-11-13T07:10:28Z,3913193069,233,1189,,,,,,,,,,,,,,,,,,,,,,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599599,15,8,1,1,28,enzoyc121va61wtmjf4cm7p3d,1,28.7,23.6,2022-11-12T15:02:48.113Z,2022-11-13T10:26:17Z,3910452705,56,Back,3912277799,178,,3911838875,385,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599951,21,12,1,1,33,c9ky1957qli8v2lylfga7io8b,1,39.4,93.2,2022-11-12T15:02:52.921Z,2022-11-12T19:30:06Z,3910454567,167,,3910454421,213,1.0,3910454409,56,Back,3910454415,141,100.0,3912278743,21,,3910454411,140,43.3,3912278741,388,,3910454417,212,7.1,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599819,16,5,1,1,34,enzoyc121va61wtmjf4cm7p3d,1,63.6,-1.2,2022-11-12T15:02:54.211Z,2022-11-12T19:30:14Z,3910454691,233,22,3910453811,56,Right,3910453813,347,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599979,22,5,1,1,34,c9ky1957qli8v2lylfga7io8b,0,36.4,101.2,2022-11-12T15:02:54.211Z,2022-11-12T19:30:14Z,3910454529,347,,3910454523,56,Back,3910454701,233,16,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599883,17,1,1,1,36,enzoyc121va61wtmjf4cm7p3d,1,69.7,0,2022-11-12T15:02:56.478Z,2022-11-12T19:30:23Z,3910454089,56,Right,3910454097,213,2.2,3910454093,141,9.1,3910454091,140,64.7,3910454087,107,,3910454095,212,9.0,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599923,18,1,1,1,38,enzoyc121va61wtmjf4cm7p3d,1,64.7,9.1,2022-11-12T15:02:57.780Z,2022-11-12T19:30:31Z,3910454291,212,6.7,3910454287,140,71.0,3910454293,213,6.1,3912280585,178,,3910454289,141,7.6,3910454285,56,Right,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599963,19,1,1,1,39,enzoyc121va61wtmjf4cm7p3d,0,71,7.6,2022-11-12T15:02:59.568Z,2022-11-12T19:30:40Z,3912281219,178,,3910454463,213,2.0,3910454457,140,67.6,3910454459,141,20.0,3910454461,212,9.2,3910454455,56,Right,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600003,23,49,1,1,40,c9ky1957qli8v2lylfga7io8b,1,37.4,79.9,2022-11-12T15:03:00.557Z,2022-11-12T19:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600127,24,1,1,1,42,c9ky1957qli8v2lylfga7io8b,0,39.3,84.5,2022-11-12T15:03:02.455Z,2022-11-12T19:30:58Z,3910455247,140,85.9,3910455243,56,Center,3910455269,1,,3910455239,155,,3912282631,178,,3910455259,212,50.8,3910455265,213,6.0,3910455253,141,64.6,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600137,20,49,1,1,47,enzoyc121va61wtmjf4cm7p3d,1,13.5,36.1,2022-11-12T15:03:07.359Z,2022-11-12T19:31:06Z,,,,,,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600361,21,1,1,1,49,enzoyc121va61wtmjf4cm7p3d,1,13.6,36.1,2022-11-12T15:03:08.793Z,2022-11-12T19:31:11Z,3910456291,140,22.3,3910456289,56,Back,3910456297,213,1.2,3910456293,141,67.5,3912283619,178,,3910456295,212,23.2,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600429,22,1,1,1,55,enzoyc121va61wtmjf4cm7p3d,1,36.5,73,2022-11-12T15:03:14.728Z,2022-11-12T19:31:17Z,3912283879,178,,3910456553,212,22.4,3910456549,140,29.4,3910456551,141,41.9,3910456547,56,Back,3910456555,213,4.4,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600525,23,1,1,1,57,enzoyc121va61wtmjf4cm7p3d,1,29.5,41,2022-11-12T15:03:17.317Z,2022-11-12T19:31:22Z,3910457047,212,19.8,3910457043,140,35.6,3912284177,178,,3910457041,56,Back,3910457049,213,5.0,3910457045,141,13.4,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600573,24,1,1,2,0,enzoyc121va61wtmjf4cm7p3d,1,35.3,15.5,2022-11-12T15:03:19.699Z,2022-11-12T19:31:26Z,3910457297,56,Back,3910457307,213,1.1,3910457301,141,30.9,3910457299,140,40.9,3912284479,178,,3910457305,212,12.0,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
