id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,assist,qualifier/20/id,qualifier/20/qualifierId
2533653421,138,1,1,10,49,4qdzzur2cuuridyb0jso8mksi,1,63.2,91.8,2023-04-15T14:12:43.977Z,2023-04-16T02:16:59Z,4190399221,56,Left,4190399225,141,85.7,4190399229,213,6.1,4193624179,178,,4190399227,212,26.5,4190399223,140,88.1,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653465,139,1,1,10,51,4qdzzur2cuuridyb0jso8mksi,0,90.2,85.3,2023-04-15T14:12:46.260Z,2023-04-16T02:17:08Z,4191826317,72,,4190399429,56,Center,4190399431,140,90.8,4190399425,2,,4190399435,212,15.9,4193624479,178,,4191826315,224,,4190399433,141,62.0,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,4190399437,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653583,85,12,1,10,52,759fhii7hsnldanli06j5jmf6,1,10.3,32.1,2023-04-15T14:12:46.846Z,2023-04-16T02:17:12Z,4190400099,140,32.4,4190400107,212,23.4,4190400097,56,Back,4193624825,178,,4190400113,213,6.2,4190400103,141,27.9,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653557,140,44,1,10,54,4qdzzur2cuuridyb0jso8mksi,1,70.2,69.5,2023-04-15T14:12:48.907Z,2023-04-16T09:25:34Z,4190400263,233,86,4190399985,56,Center,4190399987,286,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653593,86,44,1,10,54,759fhii7hsnldanli06j5jmf6,0,29.8,30.5,2023-04-15T14:12:48.908Z,2023-04-16T02:17:21Z,4190400141,56,Back,4190400143,285,,4190400309,233,140,,,,,,,,,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653643,141,1,1,10,54,4qdzzur2cuuridyb0jso8mksi,0,72.7,66.9,2023-04-15T14:12:48.986Z,2023-04-16T09:25:34Z,4190400433,140,96.1,4190400437,212,24.6,4193625369,388,,4190400439,213,0.0,4190400429,3,,4190400435,141,68.4,4190400431,56,Center,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653675,87,52,1,11,7,759fhii7hsnldanli06j5jmf6,1,3,31.6,2023-04-15T14:13:02.297Z,2023-04-16T02:17:47Z,4193626141,178,,4191828625,376,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654473,88,1,1,11,18,759fhii7hsnldanli06j5jmf6,1,14.9,50.3,2023-04-15T14:13:13.252Z,2023-04-16T02:17:55Z,4190404633,123,,4193626347,178,,4190404649,1,,4190404637,56,Back,4190404647,213,5.3,4190404643,141,8.6,4190404639,140,31.5,4190404737,287,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,4190404645,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654849,89,1,1,11,26,759fhii7hsnldanli06j5jmf6,1,60.7,12.6,2023-04-15T14:13:21.478Z,2023-04-16T02:18:00Z,4190406613,141,4.7,4193626619,178,,4190406617,212,13.1,4190406619,213,5.9,4190406609,56,Right,4190406611,140,72.1,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654973,90,1,1,11,28,759fhii7hsnldanli06j5jmf6,1,72.1,4.7,2023-04-15T14:13:23.608Z,2023-04-16T02:18:06Z,4190407189,140,60.8,4193626793,178,,4190407191,141,15.2,4190407195,212,13.8,4190407187,56,Right,4190407201,213,2.6,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655037,91,1,1,11,32,759fhii7hsnldanli06j5jmf6,1,61.6,18.9,2023-04-15T14:13:26.743Z,2023-04-16T02:18:17Z,4190407479,141,5.2,4190407487,213,5.5,4190407483,212,13.1,4190407477,140,70.4,4193627317,178,,4190407473,56,Right,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655103,92,1,1,11,34,759fhii7hsnldanli06j5jmf6,1,70.9,7.3,2023-04-15T14:13:28.818Z,2023-04-16T02:18:23Z,4190407857,212,12.2,4190407853,140,60.9,4193627575,178,,4190407855,141,16.5,4190407851,56,Right,4190407859,213,2.6,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655301,93,1,1,11,36,759fhii7hsnldanli06j5jmf6,1,58.2,17.1,2023-04-15T14:13:30.847Z,2023-04-16T02:18:31Z,4190408907,212,25.3,4193627883,178,,4190408903,140,35.9,4190408911,213,2.8,4190408901,56,Back,4190408905,141,31.2,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655497,94,1,1,11,40,759fhii7hsnldanli06j5jmf6,1,37.3,30.7,2023-04-15T14:13:35.647Z,2023-04-16T02:18:37Z,4190409961,212,18.4,4190409959,141,7.3,4193628363,178,,4190409955,56,Back,4190409957,140,46.1,4190409963,213,5.2,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655653,95,1,1,11,45,759fhii7hsnldanli06j5jmf6,1,56.8,12.3,2023-04-15T14:13:40.423Z,2023-04-16T02:18:48Z,4190410797,213,2.7,4193629065,178,,4190410787,140,41.2,4190410791,212,18.1,4190410789,141,23.6,4190410785,56,Back,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655811,96,1,1,11,50,759fhii7hsnldanli06j5jmf6,1,44.5,17.1,2023-04-15T14:13:45.096Z,2023-04-16T02:18:54Z,4190411669,141,13.8,4190411671,212,45.1,4190411675,1,,4190411665,56,Right,4190411667,140,87.4,4190411663,155,,4193629429,178,,4190411673,213,6.2,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655831,97,44,1,11,53,759fhii7hsnldanli06j5jmf6,1,87,15.1,2023-04-15T14:13:47.897Z,2023-04-16T09:25:35Z,4190411781,286,,4190411925,233,142,4190411779,56,Right,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655795,142,44,1,11,53,4qdzzur2cuuridyb0jso8mksi,0,13,84.9,2023-04-15T14:13:47.898Z,2023-04-16T02:19:00Z,4190411583,285,,4190412001,233,97,4190411579,56,Back,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655881,98,1,1,11,53,759fhii7hsnldanli06j5jmf6,0,87.4,13.8,2023-04-15T14:13:47.926Z,2023-04-16T09:25:35Z,4190412035,140,79.2,4193630045,388,,4190412031,3,,4190412039,212,16.4,4190412033,56,Center,4190412041,213,2.1,4190412037,141,34.3,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656055,143,12,1,11,54,4qdzzur2cuuridyb0jso8mksi,1,21.5,69.3,2023-04-15T14:13:49.679Z,2023-04-16T02:19:12Z,4190412951,213,1.0,4190412949,212,12.2,4190412947,141,84.5,4193630321,178,,4190412941,56,Back,4190412943,140,27.6,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655969,99,1,1,11,57,759fhii7hsnldanli06j5jmf6,1,73,16.5,2023-04-15T14:13:51.939Z,2023-04-16T02:19:21Z,4193630813,178,,4190412499,141,10.9,4190412495,56,Right,4190412501,212,16.5,4190412497,140,88.3,4190412507,213,6.1,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656019,100,1,1,11,59,759fhii7hsnldanli06j5jmf6,0,89.2,11.3,2023-04-15T14:13:53.922Z,2023-04-16T02:19:30Z,4193631045,178,,4190412731,155,,4190412735,56,Center,4190412729,2,,4191834983,20,,4190412749,213,1.2,4191834981,224,,4190412739,140,98.2,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,4190413031,233,144,4190412741,141,4190412745,212,28.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656063,144,11,1,12,0,4qdzzur2cuuridyb0jso8mksi,1,3.2,50.1,2023-04-15T14:13:55.619Z,2023-04-16T02:19:37Z,4190413095,233,100,4190412981,56,Back,4193631591,388,,4190412983,88,,4191835293,378,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656147,145,1,1,12,2,4qdzzur2cuuridyb0jso8mksi,1,5.8,46.3,2023-04-15T14:13:57.395Z,2023-04-16T02:19:45Z,4190413545,287,,4190413397,56,Back,4190413403,212,37.5,4190413409,213,5.7,4190413411,1,,4190413395,123,,4190413399,140,34.9,4190413401,141,14.4,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4193631961,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656281,146,3,1,12,6,4qdzzur2cuuridyb0jso8mksi,0,39,5.3,2023-04-15T14:14:00.949Z,2023-04-16T02:19:49Z,4190414127,56,Back,4191836287,464,,4193632237,178,,4190414617,233,101,4190414131,286,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656323,101,7,1,12,6,759fhii7hsnldanli06j5jmf6,1,61,94.7,2023-04-15T14:14:01.009Z,2023-04-16T02:20:13Z,4191836435,385,,4190414361,167,,4190414365,285,,4190414585,233,146,4193633475,389,,4190414363,56,Left,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656345,102,5,1,12,7,759fhii7hsnldanli06j5jmf6,0,56,101.6,2023-04-15T14:14:02.544Z,2023-04-16T02:20:06Z,4190415361,233,147,4190414469,347,,4190414467,56,Left,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656495,147,5,1,12,7,4qdzzur2cuuridyb0jso8mksi,1,44,-1.6,2023-04-15T14:14:02.544Z,2023-04-16T02:20:06Z,4190415299,233,102,4190415183,347,,4190415179,56,Back,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656583,148,1,1,12,14,4qdzzur2cuuridyb0jso8mksi,1,41.9,0,2023-04-15T14:14:08.732Z,2023-04-16T02:20:19Z,4190415639,140,31.4,4190415653,213,2.8,4190415629,107,,4190415643,141,4.6,4190415649,212,11.8,4190415633,56,Back,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656891,149,1,1,12,16,4qdzzur2cuuridyb0jso8mksi,1,33,5.6,2023-04-15T14:14:11.059Z,2023-04-16T02:20:25Z,4190417293,56,Back,4193634301,178,,4190417297,141,15.3,4190417301,213,2.6,4190417295,140,21.8,4190417299,212,13.5,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656987,150,1,1,12,24,4qdzzur2cuuridyb0jso8mksi,0,46.3,31.3,2023-04-15T14:14:19.589Z,2023-04-16T02:20:31Z,4193634595,178,,4190417859,1,,4190417851,140,86.4,4190417855,212,55.1,4190417857,213,0.7,4190417847,56,Left,4190417843,155,,4190417853,141,83.5,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657033,103,8,1,12,27,759fhii7hsnldanli06j5jmf6,1,19,17.4,2023-04-15T14:14:22.680Z,2023-04-16T02:20:39Z,4190418105,15,,4190418041,56,Back,4193635037,388,,4191838425,385,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533925389,739,45,1,12,30,759fhii7hsnldanli06j5jmf6,0,3.2,7.2,2023-04-15T14:14:24.860Z,2023-04-16T02:20:46Z,4192698053,233,808,4191839863,56,Back,4191839865,285,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533925381,808,3,1,12,30,4qdzzur2cuuridyb0jso8mksi,1,96.8,92.8,2023-04-15T14:14:24.860Z,2023-04-16T02:20:45Z,4192698015,233,739,4191839835,56,Left,4191840251,464,,4191839839,286,,4193635491,178,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657225,151,1,1,12,31,4qdzzur2cuuridyb0jso8mksi,0,90.6,86.2,2023-04-15T14:14:26.499Z,2023-04-16T02:20:52Z,4191841373,223,,4190418939,2,,4190418953,141,46.6,4190418943,155,,4190418947,56,Center,4190418957,213,4.9,4190418955,212,27.4,4191841375,20,,319dgvwkm8di2r8oovefbxck5,A. Behich,4190418951,140,95.5,4193635929,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657301,104,44,1,12,33,759fhii7hsnldanli06j5jmf6,1,4.4,50.3,2023-04-15T14:14:27.971Z,2023-04-16T09:25:35Z,4190419259,285,,4190419315,233,152,4190419257,56,Back,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657243,152,44,1,12,33,4qdzzur2cuuridyb0jso8mksi,0,95.6,49.7,2023-04-15T14:14:27.972Z,2023-04-16T02:21:01Z,4190419013,286,,4190419365,233,104,4190419009,56,Center,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657331,105,12,1,12,33,759fhii7hsnldanli06j5jmf6,1,5.3,50.9,2023-04-15T14:14:28.040Z,2023-04-16T09:25:36Z,4193637099,178,,4190419447,212,4.1,4190419443,140,9.0,4190419445,141,52.8,4190419441,56,Back,4190419507,15,,4190419449,213,0.3,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657535,106,12,1,12,34,759fhii7hsnldanli06j5jmf6,1,9,52.8,2023-04-15T14:14:29.250Z,2023-04-16T02:21:20Z,4190420501,140,25.9,4190420511,213,5.5,4190420499,56,Back,4193637621,178,,4190420503,141,28.5,4190420507,212,24.2,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657563,153,13,1,12,42,4qdzzur2cuuridyb0jso8mksi,1,79.5,61.2,2023-04-15T14:14:37.430Z,2023-04-16T02:21:26Z,4190420637,18,,4190421395,72,,4191845829,86,,4190420633,22,,4190425149,458,,4190425143,103,56.9,4190420641,56,Center,4190425151,230,98.6,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,4193637927,178,,4190425155,231,4190425145,215,,,50.7,4190425141,102,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657549,107,5,1,12,44,759fhii7hsnldanli06j5jmf6,1,-1.3,45.4,2023-04-15T14:14:38.889Z,2023-04-16T02:21:32Z,4190421043,233,154,4190420577,346,,4190420575,56,Back,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657605,154,5,1,12,44,4qdzzur2cuuridyb0jso8mksi,0,101.3,54.6,2023-04-15T14:14:38.889Z,2023-04-16T02:21:32Z,4190421135,233,107,4190420879,346,,4190420877,56,Center,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659597,108,1,1,13,30,759fhii7hsnldanli06j5jmf6,0,4.6,59,2023-04-15T14:15:25.690Z,2023-04-16T02:21:40Z,4190431297,74,,4190431275,140,61.8,4190431271,124,,4190431291,1,,4190431273,56,Left,4190431281,212,64.4,4190431285,213,0.4,4190431277,141,93.2,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659611,155,44,1,13,34,4qdzzur2cuuridyb0jso8mksi,1,38.6,6.9,2023-04-15T14:15:28.948Z,2023-04-16T09:25:36Z,4190431337,56,Back,4190431673,233,109,4190431339,285,,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659659,109,44,1,13,34,759fhii7hsnldanli06j5jmf6,0,61.4,93.1,2023-04-15T14:15:28.949Z,2023-04-16T02:21:51Z,4190431735,233,155,4190431549,286,,4190431547,56,Left,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659635,156,61,1,13,34,4qdzzur2cuuridyb0jso8mksi,1,39.1,7.1,2023-04-15T14:15:28.995Z,2023-04-16T09:25:36Z,4190431475,56,Back,4193640225,388,,4193640223,15,,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659743,110,1,1,13,36,759fhii7hsnldanli06j5jmf6,1,73.3,81.8,2023-04-15T14:15:31.061Z,2023-04-16T02:22:12Z,4190432091,212,16.1,4190432085,56,Center,4190432089,141,73.2,4193640817,178,,4190432093,213,3.5,4190432087,140,59.0,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659763,111,1,1,13,37,759fhii7hsnldanli06j5jmf6,0,58.9,73.2,2023-04-15T14:15:31.751Z,2023-04-16T02:22:22Z,4190432113,56,Center,4193641399,178,,4190432117,141,46.7,4190432123,1,,4190432121,213,5.7,4190432119,212,34.6,4190432111,155,,4190432115,140,87.0,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659731,157,52,1,13,40,4qdzzur2cuuridyb0jso8mksi,1,9.7,49,2023-04-15T14:15:34.883Z,2023-04-16T02:22:29Z,4193641787,178,,4191854675,378,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660017,158,1,1,13,41,4qdzzur2cuuridyb0jso8mksi,1,11.8,53,2023-04-15T14:15:35.891Z,2023-04-16T02:22:34Z,4190433341,56,Back,4190433345,141,85.7,4193642075,178,,4190433349,213,1.0,4190433343,140,26.7,4190433339,123,,4190433347,212,27.2,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660085,159,1,1,13,47,4qdzzur2cuuridyb0jso8mksi,1,27.8,89.9,2023-04-15T14:15:41.871Z,2023-04-16T02:22:41Z,4190433657,141,96.2,4190433663,213,0.4,4190433653,56,Back,4190433659,212,11.1,4190433655,140,37.6,4193642391,178,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660201,160,1,1,13,48,4qdzzur2cuuridyb0jso8mksi,1,37.6,96.2,2023-04-15T14:15:43.212Z,2023-04-16T02:22:47Z,4190434273,213,3.6,4190434267,140,24.8,4193642855,178,,4190434269,141,86.8,4190434271,212,14.9,4190434265,56,Back,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660273,161,1,1,13,50,4qdzzur2cuuridyb0jso8mksi,0,24.6,90.5,2023-04-15T14:15:45.208Z,2023-04-16T02:22:58Z,4190434667,1,,4190434653,155,,4193643271,178,,4190434657,56,Center,4190434663,212,43.0,4190434665,213,5.8,4190434661,141,60.0,4190434659,140,60.5,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660325,112,61,1,13,52,759fhii7hsnldanli06j5jmf6,1,37.5,30.7,2023-04-15T14:15:47.302Z,2023-04-16T02:23:09Z,4193644007,178,,4193644005,15,,4190434985,56,Back,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660363,113,49,1,13,54,759fhii7hsnldanli06j5jmf6,1,36.8,42.2,2023-04-15T14:15:49.532Z,2023-04-16T02:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660531,114,1,1,13,55,759fhii7hsnldanli06j5jmf6,1,36.8,42.2,2023-04-15T14:15:50.307Z,2023-04-16T02:23:26Z,4190436083,213,0.0,4190436075,56,Back,4193644901,178,,4190436079,141,42.8,4190436081,212,11.6,4190436077,140,47.8,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660649,115,1,1,13,59,759fhii7hsnldanli06j5jmf6,1,41.3,40.9,2023-04-15T14:15:54.342Z,2023-04-16T02:23:29Z,4190436771,56,Back,4193645311,178,,4190436775,141,14.4,4190436779,213,4.8,4190436777,212,18.1,4190436773,140,42.3,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660677,116,1,1,14,3,759fhii7hsnldanli06j5jmf6,0,55.5,12.5,2023-04-15T14:15:58.387Z,2023-04-16T02:23:36Z,4190436935,213,0.2,4190436931,141,15.2,4190436927,56,Right,4190436929,140,66.0,4190436933,212,11.2,4193645577,178,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660691,162,8,1,14,3,4qdzzur2cuuridyb0jso8mksi,1,41,80.5,2023-04-15T14:15:58.572Z,2023-04-16T02:23:42Z,4190437003,56,Back,4191858213,384,,4193645791,178,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660759,163,49,1,14,5,4qdzzur2cuuridyb0jso8mksi,1,39.9,86.3,2023-04-15T14:15:59.823Z,2023-04-16T02:23:48Z,,,,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660809,164,1,1,14,5,4qdzzur2cuuridyb0jso8mksi,0,41.7,83.3,2023-04-15T14:16:00.675Z,2023-04-16T02:23:54Z,4190437573,56,Center,4190437581,213,5.7,4190437577,141,62.9,4193646279,178,,4190437575,140,61.2,4190437579,212,24.7,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660837,117,49,1,14,7,759fhii7hsnldanli06j5jmf6,1,42.6,26.5,2023-04-15T14:16:02.321Z,2023-04-16T02:24:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660983,118,1,1,14,8,759fhii7hsnldanli06j5jmf6,1,41.1,29.1,2023-04-15T14:16:03.102Z,2023-04-16T02:24:06Z,4190438423,212,12.6,4190438415,56,Center,4193646967,178,,4190438419,140,52.0,4190438421,141,21.2,4190438425,213,5.8,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661075,119,1,1,14,12,759fhii7hsnldanli06j5jmf6,1,47.9,24.8,2023-04-15T14:16:07.122Z,2023-04-16T02:24:12Z,4190438879,213,4.7,4190438875,141,3.8,4190438871,56,Back,4193647305,178,,4190438873,140,47.7,4190438877,212,14.3,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
