id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value
2467213257,5,5,1,0,22,87coxipr6ls77tnlba3eselx0,1,56.2,101.5,2022-10-04T18:48:11.344Z,2022-10-05T04:06:49Z,3818639143,233,7,3818637093,56,Left,3818637095,347,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213115,7,5,1,0,22,759fhii7hsnldanli06j5jmf6,0,43.8,-1.5,2022-10-04T18:48:11.344Z,2022-10-05T04:06:49Z,3818636367,347,,3818636365,56,Back,3818639171,233,5,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213455,6,1,1,0,43,87coxipr6ls77tnlba3eselx0,1,51.2,100,2022-10-04T18:48:32.715Z,2022-10-05T04:07:03Z,3818638313,107,,3818638323,213,6.2,3818638321,212,30.3,3818638319,141,97.5,3818638315,56,Left,3818638325,1,,3818638317,140,79.9,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213465,7,44,1,0,45,87coxipr6ls77tnlba3eselx0,1,82.9,96.3,2022-10-04T18:48:34.662Z,2022-10-05T05:10:59Z,3818638379,56,Left,3818638381,286,,3818638417,233,8,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213449,8,44,1,0,45,759fhii7hsnldanli06j5jmf6,0,17.1,3.7,2022-10-04T18:48:34.663Z,2022-10-05T04:07:13Z,3818638291,285,,3818638427,233,7,3818638289,56,Back,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213519,10,61,1,0,45,87coxipr6ls77tnlba3eselx0,0,82.4,96.6,2022-10-04T18:48:34.696Z,2022-10-05T05:10:59Z,3818638671,56,Left,3819700251,178,,3819700249,15,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213617,9,5,1,0,47,759fhii7hsnldanli06j5jmf6,1,11.9,-1.5,2022-10-04T18:48:36.012Z,2022-10-05T04:07:47Z,3818639227,56,Back,3818639259,233,11,3818639229,347,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213529,11,5,1,0,47,87coxipr6ls77tnlba3eselx0,0,88.1,101.5,2022-10-04T18:48:36.012Z,2022-10-05T04:07:47Z,3818639277,233,9,3818638729,347,,3818638727,56,Left,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213479,8,43,1,0,49,87coxipr6ls77tnlba3eselx0,1,0,0,2022-10-04T18:48:38.370Z,2022-10-04T18:48:44Z,3818638459,212,0,3818638853,144,1,3818638457,141,97.5,3818638451,56,Left,3818638461,213,3.1,3818638453,140,79.9,3818638447,3,0,3818638449,168,0,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213489,9,43,1,0,50,87coxipr6ls77tnlba3eselx0,1,0,0,2022-10-04T18:48:39.131Z,2022-10-04T18:48:40Z,3818638495,56,Left,3818638571,144,61,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213635,10,1,1,0,59,759fhii7hsnldanli06j5jmf6,1,8.3,0,2022-10-04T18:48:48.184Z,2022-10-05T04:07:56Z,3818639339,212,15.3,3818639325,107,,3818639337,141,16.2,3818639341,213,0.9,3818639329,56,Back,3818639333,140,16.8,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213707,11,1,1,1,0,759fhii7hsnldanli06j5jmf6,1,16.8,16.1,2022-10-04T18:48:49.334Z,2022-10-05T04:08:10Z,3819700713,388,,3818639723,141,8.9,3818639715,56,Back,3818639727,213,3.9,3818639719,140,11.9,3818639725,212,7.1,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213739,12,1,1,1,2,759fhii7hsnldanli06j5jmf6,1,14,6.5,2022-10-04T18:48:51.716Z,2022-10-05T04:08:17Z,3818639877,212,37.1,3818639871,56,Back,3818639875,141,12.9,3819700817,178,,3818639881,213,0.1,3818639873,140,49.1,3818639885,1,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467431447,1082,67,1,1,4,759fhii7hsnldanli06j5jmf6,1,48.9,13.8,2022-10-04T18:48:53.269Z,2022-10-05T07:02:44Z,3819862731,233,1155,,,,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467431445,1155,67,1,1,4,87coxipr6ls77tnlba3eselx0,0,51.1,86.2,2022-10-04T18:48:53.270Z,2022-10-05T06:48:59Z,3819862741,233,1082,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213751,13,1,1,1,4,759fhii7hsnldanli06j5jmf6,0,49.2,12.9,2022-10-04T18:48:53.278Z,2022-10-05T07:02:44Z,3818639927,140,68.7,3819701049,178,,3818639931,212,20.8,3818639925,56,Right,3818639929,141,18.6,3818639933,213,0.2,3818639923,168,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213777,12,49,1,1,6,87coxipr6ls77tnlba3eselx0,1,31.5,73.8,2022-10-04T18:48:55.390Z,2022-10-05T04:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213869,13,1,1,1,6,87coxipr6ls77tnlba3eselx0,1,31.5,73.8,2022-10-04T18:48:55.597Z,2022-10-05T04:09:17Z,3818640571,213,3.8,3818640569,212,24.1,3818640565,140,13.8,3818640567,141,51.3,3818640563,56,Back,3819701453,178,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213913,14,1,1,1,13,87coxipr6ls77tnlba3eselx0,1,16,51.8,2022-10-04T18:49:02.049Z,2022-10-05T04:09:28Z,3819701595,178,,3818640759,56,Back,3818640757,155,,3818640763,141,83.3,3818640761,140,47.0,3818640767,213,0.6,3818640769,1,,3818640765,212,39.0,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213969,15,1,1,1,15,87coxipr6ls77tnlba3eselx0,1,47,83.3,2022-10-04T18:49:04.899Z,2022-10-05T04:09:47Z,3818641049,141,78.7,3818641045,56,Center,3818641053,213,6.1,3818641047,140,67.1,3818641043,3,,3818641051,212,21.3,3819701827,388,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213971,16,61,1,1,17,87coxipr6ls77tnlba3eselx0,0,67.1,78.7,2022-10-04T18:49:06.207Z,2022-10-05T04:10:14Z,3819702167,178,,3818641061,56,Center,,,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467213979,14,49,1,1,19,759fhii7hsnldanli06j5jmf6,1,14.3,14.1,2022-10-04T18:49:08.548Z,2022-10-05T04:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214041,15,1,1,1,21,759fhii7hsnldanli06j5jmf6,1,12.2,5.5,2022-10-04T18:49:10.489Z,2022-10-05T04:10:42Z,3818641439,56,Back,3818641449,212,8.5,3818641453,213,0.5,3818641441,140,19.5,3818641443,141,11.0,3819702579,178,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214087,16,1,1,1,22,759fhii7hsnldanli06j5jmf6,1,19.5,11.1,2022-10-04T18:49:11.888Z,2022-10-05T04:10:50Z,3818641681,213,6.1,3818641673,56,Back,3818641677,141,8.3,3818641679,212,9.7,3819702759,178,,3818641675,140,28.6,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214109,17,1,1,1,24,759fhii7hsnldanli06j5jmf6,1,28.5,7.6,2022-10-04T18:49:13.088Z,2022-10-05T04:11:06Z,3818641799,213,2.2,3818641795,141,23.0,3818641791,56,Back,3818641797,212,12.9,3818641793,140,21.4,3819702989,178,,,,,,,,cb01n06n2ihlil5hf6q7u04tm,J. Efford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214139,18,1,1,1,26,759fhii7hsnldanli06j5jmf6,1,20.3,24,2022-10-04T18:49:15.499Z,2022-10-05T04:11:16Z,3819703079,178,,3818641973,140,6.7,3818641979,213,2.4,3818641975,141,44.6,3818641971,56,Back,3818641977,212,20.0,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214183,19,1,1,1,28,759fhii7hsnldanli06j5jmf6,1,6.7,44.6,2022-10-04T18:49:17.430Z,2022-10-05T04:11:29Z,3818642203,140,20.2,3819703227,178,,3818642207,212,34.3,3818642211,1,,3818642199,56,Back,3818642205,141,90.5,3818642209,213,1.1,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214213,20,1,1,1,31,759fhii7hsnldanli06j5jmf6,0,23.2,90,2022-10-04T18:49:20.689Z,2022-10-05T04:11:37Z,3818642363,56,Left,3819703325,178,,3818642369,212,36.1,3818642365,140,57.2,3818642379,1,,3818642367,141,82.4,3818642375,213,6.1,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214225,17,49,1,1,33,87coxipr6ls77tnlba3eselx0,1,39.2,26.7,2022-10-04T18:49:22.696Z,2022-10-05T04:11:58Z,,,,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214295,18,1,1,1,34,87coxipr6ls77tnlba3eselx0,1,39.2,26.7,2022-10-04T18:49:23.739Z,2022-10-05T04:12:05Z,3818642817,140,57.7,3818642823,213,5.7,3818642815,56,Right,3819703581,178,,3818642821,212,23.9,3818642819,141,6.2,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214355,19,1,1,1,36,87coxipr6ls77tnlba3eselx0,1,61.1,6.8,2022-10-04T18:49:25.850Z,2022-10-05T04:12:16Z,3818643163,141,28.2,3818643159,56,Back,3819703701,178,,3818643165,212,42.9,3818643169,1,,3818643167,213,2.8,3818643161,140,22.7,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214387,20,1,1,1,40,87coxipr6ls77tnlba3eselx0,1,22.7,28.2,2022-10-04T18:49:29.871Z,2022-10-05T04:12:24Z,3818643391,212,11.1,3819703765,178,,3818643387,140,33.2,3818643389,141,29.7,3818643385,56,Back,3818643393,213,0.1,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214393,21,3,1,1,42,87coxipr6ls77tnlba3eselx0,0,35.8,26.5,2022-10-04T18:49:31.651Z,2022-10-05T04:12:52Z,3818643419,56,Back,3818643703,233,21,3819704061,178,,3819326163,464,,3818643707,286,,,,,,,,,,,bpbwue9gbmi9dd3wf7klkgdm1,B. Paton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214427,21,7,1,1,42,759fhii7hsnldanli06j5jmf6,1,64.2,73.5,2022-10-04T18:49:31.678Z,2022-10-05T04:13:09Z,3819704135,178,,3818643597,285,,3819326287,384,,3818643663,233,21,3818643595,56,Center,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214435,22,61,1,1,42,759fhii7hsnldanli06j5jmf6,1,61.4,73.2,2022-10-04T18:49:31.962Z,2022-10-05T04:13:22Z,3819704339,178,,3818643633,56,Center,,,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214455,23,49,1,1,43,759fhii7hsnldanli06j5jmf6,1,64.6,66.9,2022-10-04T18:49:32.299Z,2022-10-05T05:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214459,24,1,1,1,45,759fhii7hsnldanli06j5jmf6,0,64.6,66.9,2022-10-04T18:49:34.384Z,2022-10-05T04:13:38Z,3818643745,213,0.5,3818643739,140,72.1,3818643741,141,73.0,3818643737,56,Center,3818643743,212,8.9,3819704547,178,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214463,22,49,1,1,47,87coxipr6ls77tnlba3eselx0,1,18.8,32.1,2022-10-04T18:49:36.140Z,2022-10-05T04:14:10Z,,,,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214489,23,1,1,1,47,87coxipr6ls77tnlba3eselx0,0,18.8,32.1,2022-10-04T18:49:36.181Z,2022-10-05T04:14:00Z,3818643893,140,63.5,3819704711,178,,3818643907,1,,3818643895,141,44.6,3818643899,212,47.7,3818643889,157,,3818643891,56,Center,3818643903,213,0.2,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214537,25,1,1,1,50,759fhii7hsnldanli06j5jmf6,1,33.5,61.5,2022-10-04T18:49:39.022Z,2022-10-05T04:14:24Z,3818644125,212,14.1,3818644117,56,Back,3818644129,213,5.0,3819705091,178,,3818644115,3,,3818644119,140,37.4,3818644123,141,41.6,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214543,26,49,1,1,51,759fhii7hsnldanli06j5jmf6,1,35.8,40.4,2022-10-04T18:49:40.862Z,2022-10-05T04:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214615,27,1,1,1,51,759fhii7hsnldanli06j5jmf6,1,35.8,40.4,2022-10-04T18:49:40.913Z,2022-10-05T04:14:45Z,3818644499,56,Back,3818644503,140,12.2,3819705315,178,,3818644507,141,42.1,3818644511,212,24.8,3818644515,213,3.1,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214645,28,1,1,1,55,759fhii7hsnldanli06j5jmf6,0,14.1,41.5,2022-10-04T18:49:44.371Z,2022-10-05T04:14:54Z,3818644677,141,62.0,3818644671,157,,3819705401,178,,3818644675,140,54.2,3818644683,1,,3818644679,212,44.4,3818644681,213,0.3,3818644673,56,Center,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214697,24,1,1,1,57,87coxipr6ls77tnlba3eselx0,0,39.5,35.8,2022-10-04T18:49:46.923Z,2022-10-05T04:15:19Z,3818644961,212,22.4,3818644963,213,0.2,3818644957,140,60.3,3818644959,141,43.3,3819705631,388,,3818644955,56,Center,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214741,29,1,1,2,0,759fhii7hsnldanli06j5jmf6,1,39.5,63.9,2022-10-04T18:49:49.562Z,2022-10-05T04:15:27Z,3818645203,56,Center,3819705743,178,,3818645209,212,18.2,3818645205,140,54.3,3818645207,141,77.9,3818645211,213,0.5,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467214795,30,1,1,2,1,759fhii7hsnldanli06j5jmf6,1,53.8,78.2,2022-10-04T18:49:50.584Z,2022-10-05T04:15:35Z,3818645497,212,16.4,3818645491,56,Back,3818645495,141,93.9,3818645499,213,2.4,3819705827,178,,3818645493,140,41.9,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
