id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2521557349,6,4,1,0,11,besu5lkqmra07drq1czpr0tk4,1,24.6,68.1,2023-03-18T15:00:01.989Z,2023-03-19T01:00:28Z,4105368805,285,,4105368801,152,,4105368799,56,Back,4105368809,233,6,4105368797,13,,4105368803,265,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557341,6,4,1,0,11,87coxipr6ls77tnlba3eselx0,0,75.4,31.9,2023-03-18T15:00:01.990Z,2023-03-19T01:00:28Z,4105368769,56,Center,4105368771,152,,4105368775,286,,4105368827,233,6,4108205457,178,,4105368767,13,,4105368773,265,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557847,7,1,1,0,34,besu5lkqmra07drq1czpr0tk4,0,24.9,70.6,2023-03-18T15:00:25.811Z,2023-03-19T01:00:32Z,4105371043,1,,4105371031,152,,4105371029,157,,4105371027,5,,4105371041,213,0.1,4105371033,56,Left,4105371035,140,75.2,4105371037,141,80.2,cgu73urupkapqq9bnl17s8tt5,S. George,4105371039,212,53.2,4108205791,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522214471,771,43,1,0,38,87coxipr6ls77tnlba3eselx0,1,0,0,2023-03-18T15:00:28.985Z,2023-03-19T12:10:06Z,4109372435,144,67,4108897575,233,797,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522214467,797,43,1,0,38,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-03-18T15:00:28.986Z,2023-03-19T12:10:06Z,4109372411,144,67,4108897585,233,771,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557861,7,8,1,0,38,87coxipr6ls77tnlba3eselx0,1,29.7,25.8,2023-03-18T15:00:28.993Z,2023-03-19T08:19:35Z,4107271529,385,,4105371095,56,Back,4108207927,178,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557929,8,1,1,0,39,87coxipr6ls77tnlba3eselx0,0,30.9,11.6,2023-03-18T15:00:30.031Z,2023-03-19T01:01:08Z,4105371433,213,0.7,4105371425,56,Back,4105371427,140,46.9,4108208371,178,,4105371429,141,30.9,4105371423,155,,4105371431,212,21.3,,,,156hlg4mne48ct15fm5qtpjo5,G. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558107,8,1,1,0,42,besu5lkqmra07drq1czpr0tk4,0,52.1,67.8,2023-03-18T15:00:32.972Z,2023-03-19T01:01:11Z,4105372317,213,6.1,4108208605,178,,4105372307,157,,4105372311,140,97.5,4105372315,212,48.3,4105372309,56,Center,4105372313,141,56.0,4105372319,1,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558117,9,52,1,0,47,87coxipr6ls77tnlba3eselx0,1,2,44.9,2023-03-18T15:00:38.314Z,2023-03-19T01:01:17Z,4108209001,388,,4107273341,378,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558229,10,80,1,0,51,87coxipr6ls77tnlba3eselx0,0,7.9,40.6,2023-03-18T15:00:42.709Z,2023-03-19T01:01:22Z,4108209291,178,,,,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558409,11,1,1,0,54,87coxipr6ls77tnlba3eselx0,0,12.9,33.9,2023-03-18T15:00:45.051Z,2023-03-19T01:01:27Z,4105373603,56,Right,4105373609,212,50.5,4105373613,1,,4105373611,213,5.9,4105373607,141,7.0,4108209679,178,,4105373605,140,57.7,4105373601,155,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558417,9,44,1,0,57,besu5lkqmra07drq1czpr0tk4,1,44.3,92.6,2023-03-18T15:00:48.122Z,2023-03-19T08:19:35Z,4105373781,233,12,4105373637,56,Back,4105373639,285,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558431,12,44,1,0,57,87coxipr6ls77tnlba3eselx0,0,55.7,7.4,2023-03-18T15:00:48.123Z,2023-03-19T01:01:32Z,4105373693,286,,4105373689,56,Right,4105373731,233,9,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671255,365,1,1,0,57,besu5lkqmra07drq1czpr0tk4,0,46.2,91.1,2023-03-18T15:00:48.134Z,2023-03-19T08:19:36Z,4105969345,141,91.8,4105969341,56,Back,4105969339,3,,4105969347,212,2.1,4108210261,388,,4105969349,213,0.2,4105969343,140,48.1,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558503,13,61,1,0,57,87coxipr6ls77tnlba3eselx0,1,57.1,5.5,2023-03-18T15:00:48.198Z,2023-03-19T01:01:51Z,4108210885,15,,4105373969,56,Right,4108210887,388,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558515,14,1,1,0,59,87coxipr6ls77tnlba3eselx0,0,37.6,12.9,2023-03-18T15:00:50.695Z,2023-03-19T12:10:45Z,4109374769,178,,4105374047,212,12.0,4105374045,141,7.1,4107281841,3,,4105374041,56,Back,4105374043,140,48.4,4105374049,213,5.9,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558475,10,1,1,1,0,besu5lkqmra07drq1czpr0tk4,0,53.5,81.8,2023-03-18T15:00:51.748Z,2023-03-19T01:02:33Z,4105373873,212,16.5,4105373867,140,68.8,4105373861,3,,4105373865,56,Left,4105373871,141,87.2,4108213017,388,,4105373875,213,0.2,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558571,15,1,1,1,2,87coxipr6ls77tnlba3eselx0,0,35.8,10.9,2023-03-18T15:00:53.764Z,2023-03-19T01:02:38Z,4105374343,140,68.7,4105374351,1,,4105374349,213,0.3,4105374347,212,36.3,4105374339,155,,4105374341,56,Center,4105374345,141,27.3,4108213301,178,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558643,11,1,1,1,4,besu5lkqmra07drq1czpr0tk4,1,31.3,69.1,2023-03-18T15:00:55.732Z,2023-03-19T01:02:43Z,4105374755,56,Left,4105374763,213,0.3,4105374757,140,69.2,4108213679,178,,4105374759,141,85.4,4105374765,1,,4105374753,3,,4105374761,212,41.3,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558649,12,44,1,1,7,besu5lkqmra07drq1czpr0tk4,1,66.9,88.6,2023-03-18T15:00:58.002Z,2023-03-19T08:19:36Z,4105374787,56,Left,4105374831,233,16,4105374789,286,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558637,16,44,1,1,7,87coxipr6ls77tnlba3eselx0,0,33.1,11.4,2023-03-18T15:00:58.003Z,2023-03-19T01:02:46Z,4105374885,233,12,4105374727,285,,4105374725,56,Back,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558677,13,1,1,1,7,besu5lkqmra07drq1czpr0tk4,0,69.2,85.4,2023-03-18T15:00:58.020Z,2023-03-19T08:19:36Z,4105374951,3,,4105374963,213,0.1,4105374961,212,11.7,4105374953,168,,4108214343,388,,4105374957,140,80.3,4105374955,56,Left,4105374959,141,87.4,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558811,17,1,1,1,9,87coxipr6ls77tnlba3eselx0,1,25.5,5.5,2023-03-18T15:01:00.173Z,2023-03-19T01:02:56Z,4105375639,140,3.1,4105375641,141,28.3,4105375645,213,2.6,4105375643,212,28.2,4105375637,56,Back,4108214569,178,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558855,18,1,1,1,12,87coxipr6ls77tnlba3eselx0,0,2.9,28.5,2023-03-18T15:01:03.264Z,2023-03-19T01:03:01Z,4105375905,141,0.0,4105375911,212,27.6,4105375915,213,5.5,4105375887,56,Back,4105375897,140,20.9,4108214939,178,,4105375919,1,,4105375883,157,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558921,14,5,1,1,15,besu5lkqmra07drq1czpr0tk4,1,84.4,101.2,2023-03-18T15:01:06.179Z,2023-03-19T01:03:03Z,4105376179,347,,4105376177,56,Left,4105376255,233,19,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558867,19,5,1,1,15,87coxipr6ls77tnlba3eselx0,0,15.6,-1.2,2023-03-18T15:01:06.179Z,2023-03-19T01:03:03Z,4105375949,56,Back,4105375951,347,,4105376303,233,14,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559301,15,1,1,1,28,besu5lkqmra07drq1czpr0tk4,1,89.8,100,2023-03-18T15:01:19.262Z,2023-03-19T01:03:06Z,4105377949,141,93.2,4105377957,213,4.2,4105377943,107,,4105377945,56,Left,4105377947,140,86.5,4105377953,212,6.5,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559341,16,1,1,1,29,besu5lkqmra07drq1czpr0tk4,1,86.5,93.2,2023-03-18T15:01:20.269Z,2023-03-19T07:51:46Z,4105378149,56,Left,4105378151,140,94.2,4105378155,212,8.1,4105378157,213,0.1,4108899261,388,,4105378153,141,94.2,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559365,17,1,1,1,30,besu5lkqmra07drq1czpr0tk4,1,94.2,94.2,2023-03-18T15:01:21.851Z,2023-03-19T01:03:17Z,4105378261,213,3.1,4105378253,56,Left,4105378259,212,5.2,4105378257,141,94.7,4105378251,3,,4108215913,388,,4105378255,140,89.3,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559535,18,1,1,1,32,besu5lkqmra07drq1czpr0tk4,0,81.5,95.8,2023-03-18T15:01:23.732Z,2023-03-19T01:03:23Z,4105379141,212,3.3,4105379139,141,92.1,4105379143,213,5.4,4105379131,56,Left,4108216385,178,,4105379135,140,83.6,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521920215,752,61,1,1,32,87coxipr6ls77tnlba3eselx0,1,17.1,6.9,2023-03-18T15:01:23.742Z,2023-03-19T13:19:39Z,4107295679,56,Back,4108218673,178,,,,,,,,,,,,,,,,,,,,156hlg4mne48ct15fm5qtpjo5,G. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559609,19,15,1,1,35,besu5lkqmra07drq1czpr0tk4,1,82.3,70.8,2023-03-18T15:01:26.679Z,2023-03-19T01:04:22Z,4107299297,458,,4105393065,233,20,4105379527,56,Center,4105394419,215,,4105392993,82,,4105394429,231,51.3,4105394427,230,99.1,4105394425,147,69.5,db1hineo65ck1zyg8kjtl5iad,C. Montaño,4105392989,20,,4105394423,146,83.6,4105387799,18,4105394413,103,19,4105394379,76,4105394407,102,52.6,4105387797,22,4108219853,178,,,,,,,,,,,,,,,,,,,,,
2521559521,20,10,1,1,35,87coxipr6ls77tnlba3eselx0,1,16.3,29.2,2023-03-18T15:01:26.722Z,2023-03-19T01:04:26Z,4108220163,178,,4105379039,56,Back,4105379035,94,,4105393129,233,19,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559615,20,13,1,1,36,besu5lkqmra07drq1czpr0tk4,1,87.3,54.1,2023-03-18T15:01:27.130Z,2023-03-19T01:04:37Z,4105395313,15,,4105379557,22,,4105397351,147,58.3,4105379559,17,,4105397357,231,52.0,4105397335,73,,4108220837,178,,4105395319,153,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,4105397355,230,98.9,4105397337,102,59.8,4105397339,103,4105397347,146,98.8,4105379561,56,4105395317,328,,4105397345,458,,,8.3,Center,,,,,,,,,,,,,,,,,,,
2521559593,21,52,1,1,38,87coxipr6ls77tnlba3eselx0,1,3.5,40,2023-03-18T15:01:29.572Z,2023-03-19T01:04:44Z,4108221211,388,,4107302115,378,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560199,22,2,1,1,52,87coxipr6ls77tnlba3eselx0,1,9.6,34.2,2023-03-18T15:01:43.329Z,2023-03-19T01:04:53Z,4105386935,189,,4108221833,178,,4105382387,56,Center,4105382397,1,,4105382389,140,82.8,4105393329,7,2r9hayi0ybenx2bj3hrhzbb9x,4105382391,141,51.5,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565347,24,55,1,1,52,besu5lkqmra07drq1czpr0tk4,1,26.8,49.4,2023-03-18T15:01:43.330Z,2023-03-19T01:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561075,21,43,1,1,59,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-03-18T15:01:49.945Z,2023-03-18T15:04:07Z,4105409051,144,59,4105386793,56,Back,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561089,22,27,1,2,12,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-03-18T15:02:03.680Z,2023-03-19T01:04:57Z,4105386923,233,23,4105402953,53,z1apq9hkjp8l8jhpegacpwid,4105402951,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560999,23,27,1,2,12,87coxipr6ls77tnlba3eselx0,1,0,0,2023-03-18T15:02:03.680Z,2023-03-19T01:04:57Z,4105386395,53,2r9hayi0ybenx2bj3hrhzbb9x,4105386993,233,22,4105386393,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562209,24,43,1,2,50,87coxipr6ls77tnlba3eselx0,1,0,0,2023-03-18T15:02:41.702Z,2023-03-18T15:02:48Z,4105393881,144,28,4105392657,55,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565253,23,28,1,4,10,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-03-18T15:04:01.384Z,2023-03-19T01:05:07Z,4105408029,55,22,4105408231,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565287,25,28,1,4,10,87coxipr6ls77tnlba3eselx0,1,0,0,2023-03-18T15:04:01.384Z,2023-03-19T01:05:06Z,4105408295,233,23,4105408135,55,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565749,25,1,1,4,19,besu5lkqmra07drq1czpr0tk4,0,24.5,50.9,2023-03-18T15:04:10.112Z,2023-03-19T01:05:13Z,4105410485,1,,4105410477,141,82.3,4105410455,5,,4105410463,241,,4105410481,212,59.7,4108222973,178,,4105410469,56,Left,4105410473,140,77.6,cgu73urupkapqq9bnl17s8tt5,S. George,4107314121,157,,4105410483,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565809,26,44,1,4,22,87coxipr6ls77tnlba3eselx0,1,27.5,13.6,2023-03-18T15:04:13.367Z,2023-03-19T08:19:37Z,4105410751,56,Back,4105410931,233,26,4105410753,285,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521565797,26,44,1,4,22,besu5lkqmra07drq1czpr0tk4,0,72.5,86.4,2023-03-18T15:04:13.368Z,2023-03-19T01:05:18Z,4105410697,56,Left,4105411081,233,26,4105410699,286,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
