id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2533493405,6,5,1,0,12,c9ky1957qli8v2lylfga7io8b,1,78.1,102,2023-04-15T11:32:16.006Z,2023-04-16T05:36:58Z,4189574505,56,Left,4189574521,233,7,4189574507,347,,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493155,7,5,1,0,12,1hcbcuu846pa3iw6qskiws1cu,0,21.9,-2,2023-04-15T11:32:16.006Z,2023-04-16T05:36:58Z,4189573255,56,Back,4189574551,233,6,4189573257,347,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493439,7,1,1,0,30,c9ky1957qli8v2lylfga7io8b,0,80.7,100,2023-04-15T11:32:33.699Z,2023-04-16T05:37:03Z,4189574659,213,5.2,4189574655,141,70.5,4189574649,107,,4189574651,56,Center,4189574657,212,23.7,4189574653,140,90.4,4189574661,1,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493459,8,12,1,0,32,1hcbcuu846pa3iw6qskiws1cu,1,12.7,47.2,2023-04-15T11:32:35.693Z,2023-04-16T05:37:08Z,4189574743,141,43.1,4189574747,213,6.1,4194000663,388,,4189574739,56,Back,4189574785,15,,4189574741,140,26.3,4189574745,212,14.5,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493493,8,61,1,0,32,c9ky1957qli8v2lylfga7io8b,0,76.4,68.7,2023-04-15T11:32:36.422Z,2023-04-16T05:37:14Z,4189574905,56,Center,4194000747,178,,,,,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493499,9,52,1,0,34,1hcbcuu846pa3iw6qskiws1cu,1,3.3,46.4,2023-04-15T11:32:38.444Z,2023-04-16T05:37:17Z,4191510725,378,,4194000817,178,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493623,10,1,1,0,40,1hcbcuu846pa3iw6qskiws1cu,1,11.9,50,2023-04-15T11:32:44.257Z,2023-04-16T05:37:20Z,4189575525,123,,4189575531,141,76.3,4189575535,213,0.9,4189575529,140,24.8,4189575527,56,Back,4189575533,212,22.4,4194000861,178,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493629,11,4,1,0,45,1hcbcuu846pa3iw6qskiws1cu,1,41.4,85.8,2023-04-15T11:32:48.558Z,2023-04-16T05:37:25Z,4189576431,152,,4189621049,233,10,4189576433,265,,4189576429,13,,4189621053,286,,4189575545,56,Back,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493825,10,4,1,0,45,c9ky1957qli8v2lylfga7io8b,0,58.6,14.2,2023-04-15T11:32:48.559Z,2023-04-16T05:37:25Z,4194000961,178,,4189576487,13,,4189576495,285,,4189576491,152,,4189576493,265,,4189621097,233,11,4189576489,56,Right,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533493655,9,43,1,0,46,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-15T11:32:49.606Z,2023-04-15T11:36:44Z,4189575677,141,8.9,4189575681,213,5.7,4189575673,56,Back,4189575679,212,9.2,4189589545,144,1,4189575675,140,40.6,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494007,12,1,1,1,12,1hcbcuu846pa3iw6qskiws1cu,1,36.3,83.6,2023-04-15T11:33:16.085Z,2023-04-16T05:37:29Z,4189577455,213,3.7,4194001019,178,,4189577449,140,13.4,4189577451,141,59.7,4189577445,152,,4189577447,56,Back,4189577443,5,,4189577453,212,29.0,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494029,13,1,1,1,17,1hcbcuu846pa3iw6qskiws1cu,1,19.6,55.7,2023-04-15T11:33:20.598Z,2023-04-16T05:37:31Z,4189577571,212,11.1,4189577567,140,24.0,4189577565,56,Back,4194001075,178,,4189577573,213,1.1,4189577569,141,70.6,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494059,14,1,1,1,19,1hcbcuu846pa3iw6qskiws1cu,1,24.8,72,2023-04-15T11:33:23.352Z,2023-04-16T05:37:33Z,4189577723,212,22.5,4189577719,140,40.6,4189577717,56,Back,4194001079,178,,4189577721,141,49.7,4189577725,213,5.5,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494089,15,1,1,1,21,1hcbcuu846pa3iw6qskiws1cu,1,40.7,48.5,2023-04-15T11:33:25.259Z,2023-04-16T05:37:36Z,4189577897,212,21.3,4189577893,140,22.6,4189577899,213,3.6,4189577895,141,34.2,4194001131,178,,4189577891,56,Back,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494105,16,1,1,1,24,1hcbcuu846pa3iw6qskiws1cu,1,22.2,32.8,2023-04-15T11:33:28.161Z,2023-04-16T05:37:41Z,4189577959,140,60.3,4189577967,1,,4189577963,212,40.4,4189577955,155,,4194001215,178,,4189577957,56,Center,4189577965,213,6.1,4189577961,141,24.9,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494137,17,1,1,1,26,1hcbcuu846pa3iw6qskiws1cu,1,60.3,24.9,2023-04-15T11:33:29.784Z,2023-04-16T05:37:50Z,4189578133,141,15.9,4189578129,56,Right,4189578137,213,4.1,4194001367,178,,4189578135,212,7.2,4189578131,140,56.6,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494149,18,3,1,1,30,1hcbcuu846pa3iw6qskiws1cu,0,72.8,4.9,2023-04-15T11:33:34.240Z,2023-04-16T05:38:03Z,4194001609,178,,4189578211,56,Right,4191530403,464,,4189578517,233,12,4189578213,286,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494197,12,7,1,1,32,c9ky1957qli8v2lylfga7io8b,1,27.2,95.1,2023-04-15T11:33:35.919Z,2023-04-16T05:38:07Z,4189578503,285,,4194001671,178,,4189578513,233,18,4191530507,384,,4189578501,56,Back,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494203,13,49,1,1,33,c9ky1957qli8v2lylfga7io8b,1,28.8,89.4,2023-04-15T11:33:36.860Z,2023-04-16T05:38:12Z,,,,,,,,,,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494255,14,1,1,1,33,c9ky1957qli8v2lylfga7io8b,1,28.8,89.4,2023-04-15T11:33:36.890Z,2023-04-16T05:38:17Z,4189578745,213,5.6,4189578741,141,75.6,4189578735,56,Back,4189578739,140,39.7,4194001833,178,,4189578743,212,14.8,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494173,11,43,1,1,33,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-15T11:33:37.454Z,2023-04-15T11:34:22Z,4189578351,56,Back,4189578355,140,29.8,4189578361,213,3.7,4189580745,144,1,4189578359,212,0.1,4189578357,141,94.4,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533539883,341,1,1,1,34,c9ky1957qli8v2lylfga7io8b,1,34.3,90.5,2023-04-15T11:33:38.206Z,2023-04-16T05:38:23Z,4189811747,212,13.1,4194001947,178,,4189811743,140,35.9,4189811741,56,Back,4189811745,141,71.4,4189811749,213,4.8,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534322183,724,67,1,1,36,c9ky1957qli8v2lylfga7io8b,1,38.4,72.8,2023-04-15T11:33:39.976Z,2023-04-16T07:47:04Z,4194022243,233,899,,,,,,,,,,,,,,,,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534322181,899,67,1,1,36,1hcbcuu846pa3iw6qskiws1cu,0,61.6,27.2,2023-04-15T11:33:39.977Z,2023-04-16T05:58:11Z,4194022273,233,724,,,,,,,,,,,,,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494343,15,1,1,1,36,c9ky1957qli8v2lylfga7io8b,1,39.9,73.3,2023-04-15T11:33:40.038Z,2023-04-16T07:47:04Z,4194002067,178,,4189579205,140,48.6,4189579209,212,9.6,4189812309,168,,4189579211,213,6.0,4189579203,56,Back,4189579207,141,68.8,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494521,17,4,1,1,40,c9ky1957qli8v2lylfga7io8b,1,43.4,68.4,2023-04-15T11:33:43.563Z,2023-04-16T05:38:32Z,4189580073,56,Back,4189620445,286,,4189580077,265,,4189580075,152,,4189621115,233,20,4189580071,13,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494541,20,4,1,1,40,1hcbcuu846pa3iw6qskiws1cu,0,56.6,31.6,2023-04-15T11:33:43.564Z,2023-04-16T05:38:32Z,4189580187,56,Center,4194002137,178,,4189621147,233,17,4189580191,265,,4189580189,152,,4189580193,285,,4189580185,13,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494287,19,43,1,1,42,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-04-15T11:33:45.536Z,2023-04-15T11:34:15Z,4189578871,56,Back,4189580309,144,8,,,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494375,16,43,1,1,47,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-15T11:33:50.822Z,2023-04-15T11:34:14Z,4189580245,144,1,4189579355,140,67.4,4189579359,212,23.8,4189579361,213,0.5,4189579357,141,85.3,4189579353,56,Left,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494633,18,27,1,2,14,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-15T11:34:18.134Z,2023-04-16T05:39:04Z,4189580935,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533494691,21,27,1,2,14,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-04-15T11:34:18.134Z,2023-04-16T05:39:03Z,4189580917,41,Injury,4189580955,233,18,4189580919,53,ey5m0gz111sobrykgcrpt45at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496109,22,18,1,4,18,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-04-15T11:36:22.137Z,2023-04-16T05:39:07Z,4189587793,41,,4189587827,55,23,4189587797,59,2,4189587795,44,Defender,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496111,23,19,1,4,18,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-04-15T11:36:22.138Z,2023-04-16T05:39:08Z,4189587809,41,,4189587815,59,12,4189587823,55,22,4189587819,293,2,4189587821,44,Midfielder,4189587817,292,5,4189587813,145,2,,,,9voc3iwmlxkuuln6h03j0fqzu,N. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496143,19,28,1,4,24,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-15T11:36:27.732Z,2023-04-16T05:39:17Z,4189588035,233,24,4189587989,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496151,24,28,1,4,24,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-04-15T11:36:27.732Z,2023-04-16T05:39:17Z,4189588011,55,21,4189588059,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496341,20,1,1,4,30,c9ky1957qli8v2lylfga7io8b,0,48.5,66.7,2023-04-15T11:36:34.210Z,2023-04-16T05:39:23Z,4189588973,155,,4189620843,152,,4189588983,213,5.9,4189588979,141,36.4,4189588985,1,,4189588981,212,51.1,4194003023,178,,4189588975,56,Center,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,4189620841,5,4189588977,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496333,25,44,1,4,33,1hcbcuu846pa3iw6qskiws1cu,1,9.8,63.5,2023-04-15T11:36:36.644Z,2023-04-16T07:47:04Z,4189588927,285,,4189589123,233,21,4189588925,56,Back,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496347,21,44,1,4,33,c9ky1957qli8v2lylfga7io8b,0,90.2,36.5,2023-04-15T11:36:36.645Z,2023-04-16T05:39:28Z,4189589009,56,Center,4189589011,286,,4189589133,233,25,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496359,26,12,1,4,33,1hcbcuu846pa3iw6qskiws1cu,1,12.5,63.4,2023-04-15T11:36:36.709Z,2023-04-16T07:47:05Z,4189589053,212,10.8,4189589047,56,Back,4189589097,15,,4189589049,140,18.7,4189589051,141,50.7,4194003117,388,,4189589055,213,5.4,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496411,27,1,1,4,34,1hcbcuu846pa3iw6qskiws1cu,1,18.7,50.7,2023-04-15T11:36:38.100Z,2023-04-16T05:39:38Z,4189589317,213,1.0,4194003237,178,,4189589313,141,68.4,4189589307,3,,4189589309,56,Back,4189589315,212,14.4,4189589311,140,26.2,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496419,28,49,1,4,36,1hcbcuu846pa3iw6qskiws1cu,1,26.2,69.4,2023-04-15T11:36:39.538Z,2023-04-16T05:39:56Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496473,29,1,1,4,36,1hcbcuu846pa3iw6qskiws1cu,0,25.8,73.4,2023-04-15T11:36:39.613Z,2023-04-16T05:40:01Z,4189595375,213,1.0,4189595371,141,95.4,4189589567,56,Back,4194003639,388,,4189595367,157,,4189595373,212,18.0,4189595369,140,35.3,4189595377,1,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533867971,712,49,1,4,40,c9ky1957qli8v2lylfga7io8b,1,55,2.9,2023-04-15T11:36:43.731Z,2023-04-16T05:40:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496585,22,1,1,4,40,c9ky1957qli8v2lylfga7io8b,1,55.7,1.4,2023-04-15T11:36:43.777Z,2023-04-16T05:40:12Z,4189590135,140,24.9,4189590141,213,2.6,4189590139,212,37.8,4194003769,178,,4189590133,56,Back,4189590143,1,,4189590137,141,30.1,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496655,23,1,1,4,48,c9ky1957qli8v2lylfga7io8b,1,26.5,30.4,2023-04-15T11:36:51.900Z,2023-04-16T05:40:15Z,4189590529,56,Center,4189590537,213,0.4,4189590533,141,60.6,4189590539,1,,4189590527,155,,4194003811,178,,4189590535,212,51.7,4189590531,140,71.7,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496665,24,44,1,4,51,c9ky1957qli8v2lylfga7io8b,1,71.8,62,2023-04-15T11:36:54.932Z,2023-04-16T07:47:05Z,4189590573,56,Center,4189590597,233,30,4189590575,286,,,,,,,,,,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496649,30,44,1,4,51,1hcbcuu846pa3iw6qskiws1cu,0,28.2,38,2023-04-15T11:36:54.933Z,2023-04-16T05:40:21Z,4189590501,285,,4189590639,233,24,4189590499,56,Back,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533496681,25,1,1,4,51,c9ky1957qli8v2lylfga7io8b,0,70.8,59.9,2023-04-15T11:36:55.001Z,2023-04-16T07:47:05Z,4189590685,140,73.8,4189590681,3,,4189590689,212,12.3,4194003905,388,,4189590691,213,5.0,4189590683,56,Center,4189590687,141,42.4,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
