id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,qualifier/13/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472053959,5,1,1,0,6,c9ky1957qli8v2lylfga7io8b,1,59.5,14,2022-10-15T14:01:03.203Z,2022-10-15T23:39:42Z,3846409105,178,,3844383665,213,1.1,3844383657,140,65.3,3844383655,56,Center,3844383663,212,12.8,3844383659,141,30.6,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054039,6,1,1,0,10,c9ky1957qli8v2lylfga7io8b,1,68.2,45.6,2022-10-15T14:01:06.643Z,2022-10-15T23:39:41Z,3844384059,140,74.1,3846409237,178,,3844384063,212,27.4,3844384061,141,84.8,3844384057,56,Left,3844384065,213,1.3,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054115,7,1,1,0,13,c9ky1957qli8v2lylfga7io8b,1,77,80.4,2022-10-15T14:01:10.471Z,2022-10-15T23:39:40Z,3845769795,72,,3845769791,224,,3844384501,140,90.1,3844384497,155,,3844384509,213,5.1,3844384503,141,24.6,3846409491,178,,3844384511,1,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,3844384495,2,3844384507,212,40.4,3844384499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054137,8,1,1,0,16,c9ky1957qli8v2lylfga7io8b,0,91.2,26.8,2022-10-15T14:01:13.113Z,2022-10-15T23:39:39Z,3844384637,212,8.1,3844384633,140,88.0,3844384639,213,2.0,3844384635,141,37.7,3844384631,56,Center,3846409797,178,,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472448633,978,67,1,0,17,dvnjvad3p09dugr79gktlrtll,1,13,61.6,2022-10-15T14:01:14.072Z,2022-10-15T23:39:39Z,3846503789,233,805,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472448629,805,67,1,0,17,c9ky1957qli8v2lylfga7io8b,0,87,38.4,2022-10-15T14:01:14.073Z,2022-10-15T23:39:39Z,3846503839,233,978,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054211,7,8,1,0,17,dvnjvad3p09dugr79gktlrtll,1,11.4,60.4,2022-10-15T14:01:14.121Z,2022-10-15T23:39:38Z,3844384975,56,Back,3846410837,178,,3845770793,385,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054193,9,61,1,0,17,c9ky1957qli8v2lylfga7io8b,1,87.8,38.6,2022-10-15T14:01:14.311Z,2022-10-15T23:39:38Z,3844384877,56,Center,3846411089,178,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054311,8,12,1,0,18,dvnjvad3p09dugr79gktlrtll,1,8.3,59.4,2022-10-15T14:01:14.784Z,2022-10-15T23:39:37Z,3844385543,141,75.9,3846411441,178,,3844385541,140,26.7,3844385547,213,0.5,3844385545,212,22.3,3844385539,56,Back,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054283,10,1,1,0,21,c9ky1957qli8v2lylfga7io8b,0,65,31,2022-10-15T14:01:17.642Z,2022-10-15T23:39:37Z,3844385361,56,Right,3844385381,213,5.6,3844385357,155,,3846411607,178,,3844385365,140,78.3,3844385375,212,18.4,3844385369,141,13.4,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054359,9,1,1,0,22,dvnjvad3p09dugr79gktlrtll,1,21,83.2,2022-10-15T14:01:19.291Z,2022-10-15T23:39:37Z,3844385795,140,36.8,3844385797,141,91.8,3844385791,3,,3846411739,388,,3844385799,212,17.6,3844385793,56,Back,3844385801,213,0.3,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054391,10,1,1,0,24,dvnjvad3p09dugr79gktlrtll,1,36.7,91.5,2022-10-15T14:01:20.764Z,2022-10-15T23:39:36Z,3844385937,140,33.8,3844385935,56,Back,3846412129,21,,3844385943,212,3.5,3844385939,141,89.1,3846412125,178,,3844385947,213,3.6,,,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054401,11,49,1,0,24,dvnjvad3p09dugr79gktlrtll,1,37.1,90.9,2022-10-15T14:01:21.112Z,2022-10-15T23:39:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054753,12,1,1,0,33,dvnjvad3p09dugr79gktlrtll,1,79.7,84.5,2022-10-15T14:01:29.793Z,2022-10-15T23:46:52Z,3844387657,155,,3845776699,20,,3844387667,213,5.2,3844420721,154,,3844420719,210,15,3844387661,140,91.8,3844387655,2,,3844387665,212,29.6,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,3845776697,223,3844387659,56,Center,3846412753,178,,1,3844387663,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054773,13,44,1,0,34,dvnjvad3p09dugr79gktlrtll,1,90.2,46.3,2022-10-15T14:01:31.183Z,2022-10-15T23:39:33Z,3844387757,56,Center,3844387759,286,,3844966891,233,341,,,,,,,,,,,,,,,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472163581,341,44,1,0,34,c9ky1957qli8v2lylfga7io8b,0,9.8,53.7,2022-10-15T14:01:31.184Z,2022-10-15T23:39:32Z,3844966411,285,,3844966409,56,Back,3844966905,233,13,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054783,14,15,1,0,34,dvnjvad3p09dugr79gktlrtll,1,88.7,47.5,2022-10-15T14:01:31.272Z,2022-10-15T23:46:53Z,3844420773,147,51.2,3844420763,102,52.0,3845795365,22,,3844389167,15,,3844389207,233,11,3844420749,29,,3844420771,146,97.3,3844420757,55,12,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,3844420767,103,3844420769,391,,3844420745,76,,,3844387799,17,,7.6,3844389173,328,3846413351,388,3844420751,154,3844387801,56,Center,,,,,,,,,,,,,,,,,,,
2472054777,11,10,1,0,36,c9ky1957qli8v2lylfga7io8b,1,1.3,50.7,2022-10-15T14:01:32.746Z,2022-10-15T23:39:31Z,3844387777,178,,3845798681,377,,3844388523,177,,3844387781,56,Back,3844387779,182,,3844389359,233,14,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054805,12,52,1,0,36,c9ky1957qli8v2lylfga7io8b,1,1.2,50.8,2022-10-15T14:01:32.877Z,2022-10-15T23:39:31Z,3846414153,178,,3845798901,377,,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055121,13,1,1,0,39,c9ky1957qli8v2lylfga7io8b,0,11.3,53.2,2022-10-15T14:01:35.758Z,2022-10-15T23:39:31Z,3844389295,56,Back,3844389293,123,,3844389299,141,100.0,3844389297,140,28.9,3846414405,178,,3844389301,212,37.8,3844389967,189,,3844389305,1,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,3844390307,287,3844389303,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055137,14,5,1,0,43,c9ky1957qli8v2lylfga7io8b,0,32.4,101.5,2022-10-15T14:01:39.530Z,2022-10-15T18:58:07Z,3844391249,233,15,3844389403,347,,3844389399,56,Back,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055495,15,5,1,0,43,dvnjvad3p09dugr79gktlrtll,1,67.6,-1.5,2022-10-15T14:01:39.530Z,2022-10-15T18:58:07Z,3844391131,347,,3844391219,233,14,3844391129,56,Right,,,,,,,,,,,,,,,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055535,16,1,1,0,54,dvnjvad3p09dugr79gktlrtll,1,61.1,0,2022-10-15T14:01:50.655Z,2022-10-15T23:39:30Z,3844391331,56,Back,3844391335,141,12.3,3844391329,107,,3844391337,212,25.7,3844391341,1,,3844391339,213,2.8,3844391333,140,38.3,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055625,17,1,1,0,56,dvnjvad3p09dugr79gktlrtll,1,41.7,13.4,2022-10-15T14:01:52.606Z,2022-10-15T23:39:30Z,3844391781,140,44.4,3844391779,56,Back,3844391785,212,28.4,3844391783,141,54.9,3846415003,178,,3844391789,213,1.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055675,18,1,1,0,59,dvnjvad3p09dugr79gktlrtll,1,48,54.5,2022-10-15T14:01:56.218Z,2022-10-15T23:39:29Z,3844392025,141,80.3,3844392027,212,18.5,3844392021,56,Left,3846415175,178,,3844392023,140,53.7,3844392031,213,1.2,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055769,19,1,1,1,1,dvnjvad3p09dugr79gktlrtll,1,52.5,76.5,2022-10-15T14:01:58.189Z,2022-10-15T23:39:28Z,3844392503,141,95.9,3844392499,56,Left,3844392509,212,23.4,3844392501,140,70.9,3844392511,213,0.6,3846415307,178,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055801,20,1,1,1,4,dvnjvad3p09dugr79gktlrtll,1,65.8,92.2,2022-10-15T14:02:00.753Z,2022-10-15T23:39:28Z,3844392653,141,77.9,3844392657,213,5.0,3844392655,212,10.3,3844392651,140,69.0,3846415701,178,,3844392649,56,Center,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055859,21,1,1,1,4,dvnjvad3p09dugr79gktlrtll,0,64.8,84.3,2022-10-15T14:02:01.211Z,2022-10-15T23:39:27Z,3844392893,212,7.4,3844392887,56,Center,3844392891,141,75.3,3846416215,178,,3844392989,156,,3844392895,213,4.1,3844392889,140,60.9,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055895,15,49,1,1,6,c9ky1957qli8v2lylfga7io8b,1,46.3,23.9,2022-10-15T14:02:03.122Z,2022-10-15T23:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056081,16,1,1,1,7,c9ky1957qli8v2lylfga7io8b,1,45.1,18.8,2022-10-15T14:02:04.047Z,2022-10-15T23:39:26Z,3844393813,141,3.4,3846416873,178,,3844393811,140,54.1,3844393817,213,5.4,3844393807,56,Right,3844393815,212,14.1,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056223,17,3,1,1,12,c9ky1957qli8v2lylfga7io8b,1,59.8,5.9,2022-10-15T14:02:08.547Z,2022-10-15T23:39:25Z,3845802653,464,,3844394435,286,,3844394545,233,22,3846417615,178,,3844394433,56,Right,,,,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056095,22,45,1,1,12,dvnjvad3p09dugr79gktlrtll,0,40.2,94.1,2022-10-15T14:02:08.547Z,2022-10-15T23:39:25Z,3844394577,233,17,3844393863,285,,3844393861,56,Back,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056233,18,61,1,1,14,c9ky1957qli8v2lylfga7io8b,0,69.5,20.2,2022-10-15T14:02:11.467Z,2022-10-15T23:39:23Z,3846418233,178,,3844394471,56,Right,,,,,,,,,,,,,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056401,24,4,1,1,16,dvnjvad3p09dugr79gktlrtll,1,25.4,71.2,2022-10-15T14:02:12.746Z,2022-10-15T23:39:22Z,3844395431,233,19,3844395239,285,,3844395235,56,Back,3844395237,152,,3844395233,295,,3844395231,13,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056389,19,4,1,1,16,c9ky1957qli8v2lylfga7io8b,0,74.6,28.8,2022-10-15T14:02:12.747Z,2022-10-15T23:39:22Z,3844395185,286,,3846418501,178,,3844395179,295,,3844395181,56,Center,3844395183,152,,3844395177,13,,3844395521,233,24,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056379,23,43,1,1,16,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-10-15T14:02:13.059Z,2022-10-15T14:03:37Z,3844411057,144,7,3844395139,56,Back,3844395141,285,0,3844395261,233,18,,,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057027,25,1,1,1,35,dvnjvad3p09dugr79gktlrtll,1,29.7,64.9,2022-10-15T14:02:31.742Z,2022-10-15T23:39:21Z,3844398365,56,Back,3844398367,140,36.0,3844398373,212,6.6,3844398361,5,,3844398369,141,63.9,3844398363,152,,3846418699,178,,3844398377,213,6.2,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057341,26,1,1,1,37,dvnjvad3p09dugr79gktlrtll,1,36.6,58.8,2022-10-15T14:02:34.001Z,2022-10-15T23:39:20Z,3844399963,212,18.6,3844399953,56,Back,3844399965,213,4.2,3844399961,141,34.9,3844399955,140,27.9,3846420815,178,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057587,27,1,1,1,43,dvnjvad3p09dugr79gktlrtll,1,42.3,25,2022-10-15T14:02:40.231Z,2022-10-15T23:39:19Z,3844401181,140,70.2,3844401173,196,,3844401179,56,Left,3844401187,212,54.2,3844401185,141,92.1,3844401191,1,,3846421075,178,,3844401171,155,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,3844401189,213,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057663,28,1,1,1,49,dvnjvad3p09dugr79gktlrtll,1,68.4,85.9,2022-10-15T14:02:46.186Z,2022-10-15T23:39:17Z,3844401593,212,10.0,3846421325,178,,3844401587,140,63.0,3844401597,213,4.1,3844401591,141,73.8,3844401583,56,Center,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057731,29,1,1,1,51,dvnjvad3p09dugr79gktlrtll,1,62.2,80.2,2022-10-15T14:02:47.741Z,2022-10-15T23:39:17Z,3844401943,140,60.7,3844401949,213,4.6,3846421583,178,,3844401939,56,Center,3844401947,212,12.7,3844401945,141,61.7,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057829,30,1,1,1,52,dvnjvad3p09dugr79gktlrtll,1,59.7,62.7,2022-10-15T14:02:48.933Z,2022-10-15T23:39:16Z,3844402411,140,51.9,3846421689,178,,3844402417,213,3.0,3844402415,212,8.3,3844402413,141,64.2,3844402409,56,Center,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057945,31,1,1,1,54,dvnjvad3p09dugr79gktlrtll,1,50.6,58.9,2022-10-15T14:02:51.142Z,2022-10-15T23:39:16Z,3846421761,178,,3844402993,212,28.6,3844402987,56,Right,3844402991,141,17.1,3844402995,213,4.8,3844402989,140,53.3,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058083,32,1,1,1,57,dvnjvad3p09dugr79gktlrtll,1,53.8,20.6,2022-10-15T14:02:54.037Z,2022-10-15T23:39:15Z,3844403603,213,5.9,3844403597,140,74.0,3844403595,56,Right,3844403601,212,23.3,3846421805,178,,3844403599,141,6.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
