id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2462193893,680,43,1,7,4,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-09-18T11:09:09.461Z,2022-09-18T18:10:03Z,3791881493,399,74471,3791882131,144,83,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814721,100,1,1,7,6,dvnjvad3p09dugr79gktlrtll,1,57,11.7,2022-09-18T11:09:10.627Z,2022-09-18T17:45:23Z,3789865973,141,5.5,3791805627,178,,3789865975,212,4.2,3789865977,213,4.7,3789865969,56,Right,3789865971,140,56.8,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814759,101,1,1,7,7,dvnjvad3p09dugr79gktlrtll,1,56.8,5.3,2022-09-18T11:09:11.754Z,2022-09-18T17:45:29Z,3789866125,141,19.4,3789866127,212,20.6,3789866123,140,39.4,3789866129,213,2.7,3789866121,56,Back,3791806223,178,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814843,102,1,1,7,10,dvnjvad3p09dugr79gktlrtll,1,37.8,19.8,2022-09-18T11:09:15.499Z,2022-09-18T17:45:34Z,3789866541,212,10.9,3789866539,141,31.3,3789866535,56,Back,3789866537,140,45.0,3789866543,213,0.8,3791806657,178,,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814873,103,1,1,7,17,dvnjvad3p09dugr79gktlrtll,1,44.1,49.1,2022-09-18T11:09:21.749Z,2022-09-18T17:45:39Z,3791807055,178,,3789866689,141,84.5,3789866691,212,29.9,3789866693,213,0.9,3789866685,56,Left,3789866687,140,61.0,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814909,104,1,1,7,20,dvnjvad3p09dugr79gktlrtll,1,62.4,88.9,2022-09-18T11:09:25.070Z,2022-09-18T17:45:46Z,3789866859,212,16.1,3791807713,178,,3789866855,140,67.6,3789866857,141,66.7,3789866861,213,5.1,3789866853,56,Center,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814913,105,61,1,7,21,dvnjvad3p09dugr79gktlrtll,0,67.6,66.7,2022-09-18T11:09:25.967Z,2022-09-18T17:45:53Z,3789866867,56,Center,3791808319,178,,,,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814927,54,49,1,7,23,muo4d1nfi1vgyvz5n07tjmoo,1,18.2,47.5,2022-09-18T11:09:27.739Z,2022-09-18T17:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814947,55,1,1,7,23,muo4d1nfi1vgyvz5n07tjmoo,0,18.2,47.5,2022-09-18T11:09:27.749Z,2022-09-18T17:46:02Z,3791808989,178,,3789866999,1,,3789866991,140,45.1,3789866989,56,Back,3789866987,157,,3789866995,212,39.4,3789866997,213,5.5,3789866993,141,7.0,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462194643,1635,67,1,7,26,dvnjvad3p09dugr79gktlrtll,1,56.1,77,2022-09-18T11:09:31.498Z,2022-09-18T18:20:18Z,3791885903,233,685,,,,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462194635,685,67,1,7,26,muo4d1nfi1vgyvz5n07tjmoo,0,43.9,23,2022-09-18T11:09:31.499Z,2022-09-18T18:11:09Z,3791885929,233,1635,,,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814951,106,8,1,7,26,dvnjvad3p09dugr79gktlrtll,1,55.3,78.5,2022-09-18T11:09:31.530Z,2022-09-18T18:20:19Z,3790656103,385,,3789867005,56,Center,3791809629,178,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462194917,690,67,1,7,28,muo4d1nfi1vgyvz5n07tjmoo,1,34.1,12.8,2022-09-18T11:09:32.729Z,2022-09-18T18:20:19Z,3791887441,233,1640,,,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462194913,1640,67,1,7,28,dvnjvad3p09dugr79gktlrtll,0,65.9,87.2,2022-09-18T11:09:32.730Z,2022-09-18T18:11:40Z,3791887455,233,690,,,,,,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461814965,56,8,1,7,28,muo4d1nfi1vgyvz5n07tjmoo,1,33,10.7,2022-09-18T11:09:32.779Z,2022-09-18T18:20:20Z,3791810079,178,,3789867057,56,Back,3790656687,383,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815027,57,1,1,7,31,muo4d1nfi1vgyvz5n07tjmoo,0,54.9,24.6,2022-09-18T11:09:36.319Z,2022-09-18T17:46:25Z,3789867341,56,Right,3789867349,212,7.1,3789867351,213,5.7,3791810823,178,,3789867345,140,60.4,3789867347,141,18.5,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815031,107,1,1,7,32,dvnjvad3p09dugr79gktlrtll,1,22.8,76.4,2022-09-18T11:09:36.607Z,2022-09-18T17:46:35Z,3789867381,212,2.6,3789867369,56,Back,3789867363,3,,3791811595,178,,3789867385,213,5.3,3789867373,140,24.2,3789867377,141,73.3,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815039,108,61,1,7,32,dvnjvad3p09dugr79gktlrtll,1,24.2,73.3,2022-09-18T11:09:37.040Z,2022-09-18T17:46:40Z,3789867407,56,Back,3791811941,178,,,,,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815057,109,1,1,7,32,dvnjvad3p09dugr79gktlrtll,1,23.9,76.7,2022-09-18T11:09:37.552Z,2022-09-18T18:37:09Z,3789867469,141,77.2,3789867471,212,11.0,3789867473,213,0.0,3791813115,178,,3789867465,56,Back,3789867467,140,34.4,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815063,110,49,1,7,34,dvnjvad3p09dugr79gktlrtll,1,41.7,79.3,2022-09-18T11:09:39.249Z,2022-09-18T17:48:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815153,111,1,1,7,38,dvnjvad3p09dugr79gktlrtll,1,53.3,70.8,2022-09-18T11:09:43.150Z,2022-09-18T17:48:56Z,3789867925,213,3.5,3789867923,212,18.6,3791818551,178,,3789867917,140,36.4,3789867915,56,Back,3789867921,141,62.4,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815171,112,1,1,7,40,dvnjvad3p09dugr79gktlrtll,1,39.4,55.7,2022-09-18T11:09:45.319Z,2022-09-18T17:48:15Z,3789868019,212,16.1,3789868013,56,Back,3791819775,178,,3789868021,213,5.0,3789868015,140,43.4,3789868017,141,32.8,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815223,113,1,1,7,42,dvnjvad3p09dugr79gktlrtll,1,43.7,30.1,2022-09-18T11:09:47.560Z,2022-09-18T17:49:26Z,3789868239,141,18.9,3791825405,178,,3789868247,213,5.9,3789868243,212,22.5,3789868235,56,Right,3789868237,140,63.9,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815255,114,1,1,7,46,dvnjvad3p09dugr79gktlrtll,1,65.6,14.4,2022-09-18T11:09:50.780Z,2022-09-18T17:49:33Z,3789868375,141,10.7,3789868377,212,20.7,3789868373,140,85.2,3791825981,178,,3789868379,213,6.2,3789868371,56,Right,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815271,115,1,1,7,48,dvnjvad3p09dugr79gktlrtll,1,85.9,10,2022-09-18T11:09:53.091Z,2022-09-18T17:49:41Z,3789868447,212,5.8,3789868445,141,18.3,3789868443,140,84.5,3789868449,213,1.8,3789868441,56,Right,3791826533,178,,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815309,116,1,1,7,49,dvnjvad3p09dugr79gktlrtll,1,84.6,18,2022-09-18T11:09:54.159Z,2022-09-18T17:51:01Z,3789868587,212,6.0,3789868585,141,11.0,3789868583,140,81.2,3789868589,213,4.1,3789868581,56,Right,3791832535,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815319,117,1,1,7,52,dvnjvad3p09dugr79gktlrtll,0,72.2,26.7,2022-09-18T11:09:56.837Z,2022-09-18T17:51:09Z,3789868645,212,12.5,3789868647,213,0.4,3789868637,155,,3789868643,141,34.6,3791832867,178,,3789868639,56,Center,3789868641,140,83.0,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815339,58,12,1,7,52,muo4d1nfi1vgyvz5n07tjmoo,1,12.8,59.7,2022-09-18T11:09:57.408Z,2022-09-18T17:51:19Z,3791833403,388,,3789868723,15,,3789868711,140,33.5,3789868715,212,22.0,3789868717,213,6.1,3789868709,56,Back,3789868713,141,54.3,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815361,118,61,1,7,54,dvnjvad3p09dugr79gktlrtll,0,65.1,65.2,2022-09-18T11:09:59.501Z,2022-09-18T17:51:52Z,3791835109,178,,3789868817,56,Center,,,,,,,,,,,,,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462196015,704,67,1,7,56,muo4d1nfi1vgyvz5n07tjmoo,1,27.4,40.6,2022-09-18T11:10:01.098Z,2022-09-18T18:20:20Z,3791893037,233,1693,,,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462196009,1693,67,1,7,56,dvnjvad3p09dugr79gktlrtll,0,72.6,59.4,2022-09-18T11:10:01.099Z,2022-09-18T18:13:24Z,3791893047,233,704,,,,,,,,,,,,,,,,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815383,59,1,1,7,56,muo4d1nfi1vgyvz5n07tjmoo,0,25.1,37.7,2022-09-18T11:10:01.124Z,2022-09-18T18:20:21Z,3789868925,233,119,3789868929,286,,3789868893,212,3.3,3789868891,141,39.5,3789868899,1,,3789868923,236,,3789868889,140,28.0,3791835561,178,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,3789868885,157,,3789868887,56,3789868895,213,Back,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815369,119,74,1,7,56,dvnjvad3p09dugr79gktlrtll,1,65.8,66.7,2022-09-18T11:10:01.272Z,2022-09-18T17:52:03Z,3789868847,56,Center,3791835831,178,,3789868849,285,,3789868945,233,59,,,,,,,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815425,120,1,1,7,59,dvnjvad3p09dugr79gktlrtll,1,70,75.6,2022-09-18T11:10:03.760Z,2022-09-18T18:09:54Z,3789869089,213,5.4,3789869079,155,,3789869081,56,Center,3789869085,141,46.4,3789869087,212,26.5,3789869077,2,,3789870553,210,13,3790664971,72,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,3789870555,154,,3789869083,140,3791836167,178,86.7,,1,3790664969,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815435,121,44,1,8,0,dvnjvad3p09dugr79gktlrtll,1,87.8,43.1,2022-09-18T11:10:05.084Z,2022-09-18T18:09:54Z,3789869155,233,60,3789869119,56,Center,3789869123,286,,,,,,,,,,,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815429,60,44,1,8,0,muo4d1nfi1vgyvz5n07tjmoo,0,12.2,56.9,2022-09-18T11:10:05.085Z,2022-09-18T17:52:16Z,3789869103,285,,3789869161,233,121,3789869101,56,Back,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815437,122,13,1,8,0,dvnjvad3p09dugr79gktlrtll,1,89.9,41.9,2022-09-18T11:10:05.104Z,2022-09-18T18:09:55Z,3789869129,17,,3789870281,15,,3789870573,154,,3789869127,22,,3789870585,103,54.2,3789870587,230,98.9,3789870589,231,47.1,3789870571,29,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,3791837027,388,,3789869131,56,3789870285,328,Center,,,3789870575,55,120,3789870581,102,40.8,3789870569,87,,,,,,,,,,,,,,,,,,,,
2461815459,61,5,1,8,1,muo4d1nfi1vgyvz5n07tjmoo,1,-0.5,62.4,2022-09-18T11:10:06.088Z,2022-09-18T17:52:25Z,3789869245,233,123,3789869239,56,Back,3789869241,346,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815447,123,5,1,8,1,dvnjvad3p09dugr79gktlrtll,0,100.5,37.6,2022-09-18T11:10:06.088Z,2022-09-18T17:52:26Z,3789869181,56,Center,3789869261,233,61,3789869183,346,,,,,,,,,,,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815455,124,43,1,8,3,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-18T11:10:08.186Z,2022-09-18T11:10:16Z,3789869233,213,4.9,3789869221,3,0,3789869697,144,1,3789869229,141,40.6,3789869223,168,0,3789869227,140,100.0,3789869225,56,Center,3789869231,212,3.2,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815493,125,43,1,8,6,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-18T11:10:11.281Z,2022-09-18T11:10:18Z,3789869353,56,Center,3789869783,144,5,3789869355,346,0,,,,,,,,,,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815881,62,1,1,8,30,muo4d1nfi1vgyvz5n07tjmoo,0,5,48.4,2022-09-18T11:10:34.741Z,2022-09-18T17:52:31Z,3789871069,213,0.4,3789871061,56,Left,3789871071,1,,3789871075,74,,3789871059,124,,3789871065,141,87.5,3789871067,212,73.2,3789871063,140,70.0,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815885,126,44,1,8,33,dvnjvad3p09dugr79gktlrtll,1,29.6,14.2,2022-09-18T11:10:38.210Z,2022-09-18T18:09:55Z,3789871083,285,,3789871081,56,Back,3789871133,233,63,,,,,,,,,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815891,63,44,1,8,33,muo4d1nfi1vgyvz5n07tjmoo,0,70.4,85.8,2022-09-18T11:10:38.211Z,2022-09-18T17:52:38Z,3789871183,233,126,3789871113,286,,3789871111,56,Left,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815899,127,1,1,8,33,dvnjvad3p09dugr79gktlrtll,1,27.9,20.7,2022-09-18T11:10:38.280Z,2022-09-18T18:09:56Z,3789871157,3,,3791838247,388,,3789871161,140,36.0,3789871159,56,Back,3789871167,213,6.2,3789871165,212,8.6,3789871163,141,19.4,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815905,128,49,1,8,35,dvnjvad3p09dugr79gktlrtll,1,35.1,28.8,2022-09-18T11:10:39.741Z,2022-09-18T17:52:48Z,,,,,,,,,,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815927,129,1,1,8,36,dvnjvad3p09dugr79gktlrtll,1,35.3,28.5,2022-09-18T11:10:41.218Z,2022-09-18T17:52:56Z,3789871281,140,36.2,3789871279,56,Back,3791839075,178,,3789871283,141,18.3,3789871285,212,7.0,3789871287,213,4.8,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461815973,130,1,1,8,37,dvnjvad3p09dugr79gktlrtll,1,36.2,18.3,2022-09-18T11:10:42.531Z,2022-09-18T17:53:01Z,3789871535,213,2.9,3789871533,212,13.4,3789871529,140,23.9,3789871527,56,Back,3791839333,178,,3789871531,141,23.7,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816011,131,1,1,8,40,dvnjvad3p09dugr79gktlrtll,1,23.7,24,2022-09-18T11:10:45.167Z,2022-09-18T17:53:07Z,3789871705,141,55.7,3789871697,56,Back,3791839703,178,,3789871711,213,1.4,3789871709,212,22.0,3789871701,140,27.7,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816071,132,1,1,8,42,dvnjvad3p09dugr79gktlrtll,1,28.1,63.7,2022-09-18T11:10:47.282Z,2022-09-18T17:53:13Z,3789871965,141,82.1,3789871967,212,19.5,3789871963,140,42.4,3789871969,213,0.7,3789871961,56,Back,3791840057,178,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816099,133,1,1,8,47,dvnjvad3p09dugr79gktlrtll,1,58.6,84.7,2022-09-18T11:10:52.321Z,2022-09-18T17:53:21Z,3789872097,141,66.9,3789872095,140,56.7,3789872101,213,4.5,3791840663,178,,3789872091,56,Center,3789872099,212,12.3,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816129,134,1,1,8,50,dvnjvad3p09dugr79gktlrtll,1,60.8,62.1,2022-09-18T11:10:55.206Z,2022-09-18T17:53:26Z,3789872241,56,Back,3791840923,178,,3789872249,212,17.4,3789872253,213,3.9,3789872243,140,48.4,3789872247,141,45.1,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816141,135,1,1,8,53,dvnjvad3p09dugr79gktlrtll,1,53.5,46.3,2022-09-18T11:10:58.199Z,2022-09-18T17:53:31Z,3791841293,178,,3789872347,213,1.4,3789872345,212,14.4,3789872343,141,67.2,3789872337,56,Center,3789872341,140,55.4,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816165,136,1,1,8,55,dvnjvad3p09dugr79gktlrtll,1,57.5,72,2022-09-18T11:11:00.213Z,2022-09-18T17:53:35Z,3789872453,213,0.8,3789872447,140,69.7,3789872445,56,Left,3789872449,141,90.8,3791841491,178,,3789872451,212,18.1,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816195,137,1,1,8,57,dvnjvad3p09dugr79gktlrtll,1,68.8,85.7,2022-09-18T11:11:02.532Z,2022-09-18T17:53:40Z,3789872559,212,19.4,3789872553,56,Center,3789872561,213,4.3,3789872557,141,60.0,3791841781,178,,3789872555,140,60.8,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816215,138,1,1,9,0,dvnjvad3p09dugr79gktlrtll,1,61.9,56.6,2022-09-18T11:11:04.700Z,2022-09-18T17:53:46Z,3789872651,56,Center,3789872659,213,0.1,3791842057,178,,3789872653,140,69.7,3789872655,141,58.1,3789872657,212,8.3,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816255,139,1,1,9,1,dvnjvad3p09dugr79gktlrtll,1,69.7,58.1,2022-09-18T11:11:06.435Z,2022-09-18T17:53:54Z,3789872729,141,64.0,3789872731,212,6.4,3791842441,178,,3789872725,56,Center,3789872727,140,64.9,3789872733,213,2.5,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816281,140,1,1,9,3,dvnjvad3p09dugr79gktlrtll,1,64.9,64,2022-09-18T11:11:07.750Z,2022-09-18T17:53:59Z,3791842679,178,,3789872839,213,1.2,3789872831,56,Center,3789872837,212,10.7,3789872835,141,78.4,3789872833,140,69.0,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816293,141,1,1,9,6,dvnjvad3p09dugr79gktlrtll,1,69,78.4,2022-09-18T11:11:10.814Z,2022-09-18T17:54:04Z,3789872905,213,4.2,3789872903,212,10.4,3789872897,56,Center,3791842965,178,,3789872899,140,63.8,3789872901,141,65.4,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816339,142,1,1,9,8,dvnjvad3p09dugr79gktlrtll,1,62.7,62.7,2022-09-18T11:11:12.894Z,2022-09-18T17:54:10Z,3789873123,213,4.2,3789873119,141,45.1,3791843147,178,,3789873121,212,13.5,3789873117,140,56.7,3789873115,56,Center,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816427,143,1,1,9,10,dvnjvad3p09dugr79gktlrtll,1,56.7,43.9,2022-09-18T11:11:15.252Z,2022-09-18T17:54:15Z,3789873469,141,8.6,3791843281,178,,3789873471,212,26.5,3789873473,213,5.2,3789873467,140,67.5,3789873465,56,Right,,,,,,,9z5mgvlru0x1bl4lhwe1irw15,S. Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816437,144,1,1,9,15,dvnjvad3p09dugr79gktlrtll,1,63.3,27.7,2022-09-18T11:11:20.112Z,2022-09-18T17:54:19Z,3791843447,178,,3789873539,212,3.4,3789873541,213,2.3,3789873533,56,Center,3789873537,141,31.3,3789873535,140,61.0,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816467,145,1,1,9,17,dvnjvad3p09dugr79gktlrtll,1,61.4,28.8,2022-09-18T11:11:22.253Z,2022-09-18T17:54:24Z,3791843821,178,,3789873687,56,Center,3789873693,212,13.4,3789873697,213,6.1,3789873691,141,25.8,3789873689,140,74.0,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816495,146,1,1,9,19,dvnjvad3p09dugr79gktlrtll,1,74,25.8,2022-09-18T11:11:23.752Z,2022-09-18T17:54:29Z,3789873815,140,70.7,3789873817,141,23.1,3789873821,213,3.6,3789873813,56,Center,3789873819,212,3.9,3791844031,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461816537,147,1,1,9,20,dvnjvad3p09dugr79gktlrtll,1,70.7,23.1,2022-09-18T11:11:25.071Z,2022-09-18T17:54:33Z,3791844225,178,,3789874029,213,5.3,3789874023,140,77.6,3789874025,141,5.3,3789874027,212,14.1,3789874019,56,Right,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
