id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2442501947,12,1,1,0,53,841zp0njrq63yv4fvw6lgf60q,1,32.4,93.9,2022-08-06T14:04:37.438Z,2022-08-07T03:49:52Z,3687122765,56,Back,3687122767,140,19.7,3687122773,213,3.6,3687122771,212,14.8,3687122769,141,84.5,3690376607,178,,3687122763,152,,3687122761,5,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501985,13,1,1,0,55,841zp0njrq63yv4fvw6lgf60q,1,28.4,78.9,2022-08-06T14:04:39.899Z,2022-08-07T03:49:55Z,3687122971,56,Back,3687122973,140,25.2,3687122979,213,4.6,3687122977,212,31.7,3690376695,178,,3687122975,141,32.6,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502071,14,1,1,0,58,841zp0njrq63yv4fvw6lgf60q,1,25.2,28.7,2022-08-06T14:04:42.607Z,2022-08-07T03:49:59Z,3690376837,178,,3687123457,141,10.9,3687123455,140,29.9,3687123453,56,Back,3687123461,213,5.1,3687123459,212,13.1,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502135,15,1,1,1,2,841zp0njrq63yv4fvw6lgf60q,0,34.3,6.1,2022-08-06T14:04:46.203Z,2022-08-07T03:50:03Z,3690376977,178,,3687123759,141,10.7,3687123763,213,0.1,3687123761,212,31.0,3687123757,140,63.7,3687123755,56,Right,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502153,12,61,1,1,3,muo4d1nfi1vgyvz5n07tjmoo,1,32.3,90.5,2022-08-06T14:04:47.263Z,2022-08-07T03:50:14Z,3690377521,178,,3687123827,56,Back,,,,,,,,,,,,,,,,,,,55p0px4ulmisr3btbblrexbyt,R. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502249,13,49,1,1,4,muo4d1nfi1vgyvz5n07tjmoo,1,23.7,80.4,2022-08-06T14:04:48.465Z,2022-08-07T03:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502371,14,1,1,1,5,muo4d1nfi1vgyvz5n07tjmoo,1,23.7,80.4,2022-08-06T14:04:49.848Z,2022-08-07T03:50:24Z,3687124911,213,5.8,3687124909,212,12.8,3690378027,178,,3687124903,56,Back,3687124905,140,34.7,3687124907,141,72.3,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502407,15,1,1,1,7,muo4d1nfi1vgyvz5n07tjmoo,0,35.4,71.4,2022-08-06T14:04:51.062Z,2022-08-07T03:50:27Z,3687125089,141,100.0,3690378201,178,,3687125081,56,Back,3687125093,213,1.4,3687125091,212,20.6,3687125087,140,39.7,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502515,16,5,1,1,9,841zp0njrq63yv4fvw6lgf60q,1,59,-0.6,2022-08-06T14:04:53.377Z,2022-08-07T03:50:31Z,3687125709,233,16,3687125643,347,,3687125641,56,Right,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502411,16,5,1,1,9,muo4d1nfi1vgyvz5n07tjmoo,0,41,100.6,2022-08-06T14:04:53.377Z,2022-08-07T03:50:31Z,3687125745,233,16,3687125109,56,Back,3687125111,347,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502655,17,1,1,1,13,841zp0njrq63yv4fvw6lgf60q,1,55.1,0,2022-08-06T14:04:57.772Z,2022-08-07T03:50:36Z,3687126341,1,,3687126331,56,Back,3687126333,140,32.8,3687126339,213,2.9,3687126329,107,,3687126337,212,24.4,3687126335,141,9.9,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502779,18,1,1,1,18,841zp0njrq63yv4fvw6lgf60q,1,33.3,12.7,2022-08-06T14:05:02.177Z,2022-08-07T03:50:40Z,3687127005,212,22.7,3687127007,213,2.2,3687126999,56,Back,3690378739,178,,3687127003,141,40.0,3687127001,140,20.8,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502923,19,1,1,1,21,841zp0njrq63yv4fvw6lgf60q,1,22.4,40,2022-08-06T14:05:05.263Z,2022-08-07T03:50:43Z,3687127679,141,78.9,3687127683,213,1.3,3687127681,212,27.2,3687127675,56,Back,3690378881,178,,3687127677,140,28.6,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503049,20,1,1,1,24,841zp0njrq63yv4fvw6lgf60q,1,29.4,79.4,2022-08-06T14:05:08.354Z,2022-08-07T03:50:46Z,3687128347,140,39.3,3687128351,141,97.7,3687128359,213,0.9,3687128343,56,Back,3690378993,178,,3687128355,212,16.2,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503185,21,1,1,1,28,841zp0njrq63yv4fvw6lgf60q,1,40.7,93.4,2022-08-06T14:05:12.133Z,2022-08-07T03:50:52Z,3687128989,56,Back,3687128997,213,4.3,3687128991,140,33.1,3687128993,141,63.9,3690379277,178,,3687128995,212,21.6,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503217,22,1,1,1,30,841zp0njrq63yv4fvw6lgf60q,0,32.9,60.4,2022-08-06T14:05:14.321Z,2022-08-07T03:50:58Z,3687129133,212,15.4,3687129125,140,33.4,3690379515,178,,3687129129,141,37.8,3687129137,213,4.7,3687129119,56,Back,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503335,17,8,1,1,31,muo4d1nfi1vgyvz5n07tjmoo,1,68.1,62.4,2022-08-06T14:05:15.429Z,2022-08-07T03:51:03Z,3690379719,178,,3688322639,383,,3687129741,56,Center,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503327,23,1,1,1,32,841zp0njrq63yv4fvw6lgf60q,0,29.7,27.8,2022-08-06T14:05:16.525Z,2022-08-07T03:51:10Z,3687129689,56,Back,3687129697,213,6.0,3690379969,178,,3687129695,212,14.5,3687129693,141,22.2,3687129691,140,43.0,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503401,18,49,1,1,34,muo4d1nfi1vgyvz5n07tjmoo,1,65.2,90.3,2022-08-06T14:05:18.372Z,2022-08-07T03:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503587,19,1,1,1,38,muo4d1nfi1vgyvz5n07tjmoo,1,62.3,87,2022-08-06T14:05:22.248Z,2022-08-07T03:51:27Z,3690380631,178,,3687131043,155,,3687131049,141,70.7,3687131055,1,,3687131053,213,6.0,3687131051,212,38.6,3687131047,140,97.5,3687131045,56,Center,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503769,20,1,1,1,42,muo4d1nfi1vgyvz5n07tjmoo,1,98.2,73.5,2022-08-06T14:05:26.234Z,2022-08-07T03:51:30Z,3687131991,140,90.4,3687131993,141,85.5,3687131995,212,11.6,3690380791,178,,3687131997,213,2.4,3687131989,56,Left,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503771,21,1,1,1,47,muo4d1nfi1vgyvz5n07tjmoo,0,88.6,90.5,2022-08-06T14:05:31.155Z,2022-08-07T03:51:39Z,3687132003,155,,3687132001,2,,3688325389,223,,3687132011,212,2.8,3687132009,141,86.4,3690381157,178,,3688325393,20,,3687132015,213,4.6,29zpgzbse1373d9bhj3l2ee39,C. Main,3687132007,140,88.4,3687132005,56,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503847,24,8,1,1,47,841zp0njrq63yv4fvw6lgf60q,1,12.1,9,2022-08-06T14:05:31.297Z,2022-08-07T03:51:42Z,3690381337,178,,3687132437,56,Back,3688326191,383,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443114169,573,67,1,1,48,muo4d1nfi1vgyvz5n07tjmoo,1,96,62.8,2022-08-06T14:05:32.926Z,2022-08-07T08:48:02Z,3690433875,233,986,,,,,,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443114163,986,67,1,1,48,841zp0njrq63yv4fvw6lgf60q,0,4,37.2,2022-08-06T14:05:32.927Z,2022-08-07T04:18:42Z,3690433889,233,573,,,,,,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503873,22,61,1,1,49,muo4d1nfi1vgyvz5n07tjmoo,0,95.9,62.4,2022-08-06T14:05:32.949Z,2022-08-07T08:48:02Z,3687132599,56,Center,3690381569,178,,,,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503901,25,49,1,1,49,841zp0njrq63yv4fvw6lgf60q,1,4,32.1,2022-08-06T14:05:33.332Z,2022-08-07T03:51:53Z,,,,,,,,,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503989,26,1,1,1,51,841zp0njrq63yv4fvw6lgf60q,0,6.3,31.9,2022-08-06T14:05:35.165Z,2022-08-07T03:51:56Z,3687133157,212,24.8,3687133155,141,23.3,3687133151,56,Back,3687133153,140,29.3,3690381891,178,,3687133159,213,6.0,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442504029,23,8,1,1,53,muo4d1nfi1vgyvz5n07tjmoo,1,70.2,79.4,2022-08-06T14:05:37.018Z,2022-08-07T03:52:01Z,3687133333,56,Left,3688327035,383,,3690382133,178,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442504043,24,49,1,1,53,muo4d1nfi1vgyvz5n07tjmoo,1,69.3,81,2022-08-06T14:05:37.836Z,2022-08-07T03:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
