id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/14/value
2468779499,1,34,16,0,0,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-08T13:06:44.647Z,2022-10-08T13:06:44Z,3826915547,130,8,3826915555,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826915553,197,1981,3826915541,30,"4gxuw581mvfnr6qr3aobbjyt, blmo7wrka5yrcckuu9owlwx5h, egfrwjjbl6fom2rwi5jpzzfmx, 5z0g3l4s56p11t3wgrpjhko9h, 201zg5m6q6zjj43w8jlf5cgrt, 8qv2da4sxpuw4h44jm4dz2j85, cb01n06n2ihlil5hf6q7u04tm, cl8lua6yep85vpl25pdi0wfzd, aiacgvdwjvt1te2ndnbk95lg5, 6axbj3uylrbf0l29vj3vdmd3p, dkk86y8pa3svtz43c0m55qn6x, 360az753k9ihh8el5ysdjoe6t, 5j7ekg9k304y36twun3me2w2d, 4y27uf869xrujogawxtl9q0a1, 1vgtiwnof0l89l62t6e1thgx5, 6yr5rwfdnz02psz22acr43z6d, 4vnpdi15nazck2sywdgkve2cq, kmyde3h3kx3tyx5b4m2oglt6, eghu03zhii5vbr655sub8xmmt, 3sk52j2sm7jvmytofzefc5boq",3826915549,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826915545,59,"1, 16, 24, 27, 15, 4, 11, 8, 9, 7, 29, 21, 2, 5, 6, 13, 17, 18, 23, 26",3826915543,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3826915551,194,4gxuw581mvfnr6qr3aobbjyt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468786607,1,34,16,0,0,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-10-08T13:15:26.692Z,2022-10-08T14:30:50Z,3826953093,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826953081,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3826953089,194,bu7u0edo60hpre8wkhgw79gwl,3826953087,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826953091,197,1993,3826953083,59,"1, 12, 3, 6, 5, 4, 77, 11, 99, 32, 23, 7, 10, 13, 16, 18, 20, 22, 24, 25",3826953085,130,7,3826953079,30,"bu7u0edo60hpre8wkhgw79gwl, cs5ejx87ge8am8ir8w0lj4wk5, 5f1erzxtvzncvf1wtqnv3fgmh, cxxhe0dwp3wi35c28spse4l7u, 87dk4hxfl302jn9iu3vr9pckp, e98evrjmtbjwjrmvlhu1hn36d, 4xbvoe0viskrxc7jiyd1iapcl, afowz5wysshf6f5mj5iz1t5h, 3je3s65vdag4qctd9q0ku8z8q, cugnsf9b6g823srxuux5jnofe, dnnv0ts8b4ov8id729wyoeuax, 89df7o58mynvgjs0xlq4zh71l, 9eglkkpww5oem5vdrmf8q2bu2, 86k8csy6no8avlq6bdk43f36x, atx6lc3lltktph9wnqv5oihg5, fx0i4f70a096eya9f6irwdt5, 7io59zk29vhvyueadmkotzeqy, 3jppvkr0tv7r8lwraqvc7wtlh, 47wddacm2cmbifzhdkr79mk7p, 82m1eir9istcl9x5srqdrtca2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824713,2,32,1,0,0,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-08T14:01:15.488Z,2022-10-08T14:01:15Z,3827148005,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824725,2,32,1,0,0,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-10-08T14:01:15.488Z,2022-10-08T19:19:02Z,3827148063,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824777,3,1,1,0,0,759fhii7hsnldanli06j5jmf6,1,50.2,49.7,2022-10-08T14:01:15.528Z,2022-10-08T19:39:42Z,3827148329,56,Back,3827148337,213,3.1,3827148331,140,37.6,3827148339,279,S,3827148335,212,13.3,3827148333,141,51.0,3829307733,178,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824877,4,1,1,0,2,759fhii7hsnldanli06j5jmf6,1,37.7,49.1,2022-10-08T14:01:17.722Z,2022-10-08T19:39:47Z,3827148801,56,Left,3827148809,213,0.8,3827148807,212,42.7,3827148811,1,,3827148799,155,,3829308025,178,,3827148803,140,66.2,3827148805,141,93.8,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079719,698,43,1,0,5,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-08T14:01:20.500Z,2022-10-08T16:47:11Z,3828507203,144,5,3828506853,56,Left,3828506855,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079569,696,44,1,0,5,759fhii7hsnldanli06j5jmf6,1,64.7,94.5,2022-10-08T14:01:20.603Z,2022-10-09T07:16:18Z,3828506007,56,Left,3828506009,286,,3829183577,233,814,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079585,814,44,1,0,5,c9ky1957qli8v2lylfga7io8b,0,35.3,5.5,2022-10-08T14:01:20.604Z,2022-10-08T19:39:56Z,3828506077,285,,3828506075,56,Back,3829183611,233,696,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079715,697,1,1,0,5,759fhii7hsnldanli06j5jmf6,0,64.7,94.5,2022-10-08T14:01:20.625Z,2022-10-09T07:16:18Z,3828506835,141,100.0,3828506833,140,70.3,3829309131,388,,3828506837,212,7.5,3828506831,56,Left,3828506839,213,0.7,3828506829,3,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
