id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2475409033,3,61,1,0,18,besu5lkqmra07drq1czpr0tk4,1,52.3,9.4,2022-10-22T14:02:24.635Z,2022-10-22T20:18:37Z,3862100337,56,Right,3864488309,178,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409253,9,1,1,0,21,cnnku8uihko7u4th0fms4pvg6,0,46,52.7,2022-10-22T14:02:27.583Z,2022-10-22T20:18:40Z,3862101395,212,64.4,3862101397,213,5.8,3862101399,1,,3862101385,56,Right,3862101383,155,,3862101391,141,9.2,3864488627,178,,3862101387,140,100.0,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409285,4,5,1,0,25,besu5lkqmra07drq1czpr0tk4,1,-0.9,85.8,2022-10-22T14:02:32.077Z,2022-10-22T20:18:43Z,3862101549,233,10,3862101501,56,Back,3862101503,346,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409265,10,5,1,0,25,cnnku8uihko7u4th0fms4pvg6,0,100.9,14.2,2022-10-22T14:02:32.077Z,2022-10-22T20:18:43Z,3862101437,346,,3862101435,56,Right,3862101585,233,4,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410725,5,1,1,0,57,besu5lkqmra07drq1czpr0tk4,1,4.6,50.7,2022-10-22T14:03:03.928Z,2022-10-22T20:18:46Z,3862108793,141,3.4,3862108795,212,75.6,3862108799,1,,3862108797,213,5.8,3862108803,74,,3862108791,140,69.8,3862108789,56,Right,3862108787,124,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410733,6,50,1,1,4,besu5lkqmra07drq1czpr0tk4,1,70.6,4.9,2022-10-22T14:03:10.485Z,2022-10-22T20:18:54Z,3862109121,233,11,3862108849,56,Right,3862108851,286,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410759,11,7,1,1,5,cnnku8uihko7u4th0fms4pvg6,1,29.4,95.1,2022-10-22T14:03:11.394Z,2022-10-22T20:18:58Z,3862108993,285,,3863450857,385,,3862108987,167,,3864490097,178,,3862109069,233,6,3862108991,56,Back,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411175,7,5,1,1,5,besu5lkqmra07drq1czpr0tk4,1,67,-1.7,2022-10-22T14:03:11.613Z,2022-10-22T20:19:06Z,3862111185,233,12,3862111107,56,Right,3862111111,347,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410767,12,5,1,1,5,cnnku8uihko7u4th0fms4pvg6,0,33,101.7,2022-10-22T14:03:11.613Z,2022-10-22T20:19:07Z,3862109031,347,,3862109029,56,Back,3862111289,233,7,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411349,8,1,1,1,17,besu5lkqmra07drq1czpr0tk4,1,68.3,0,2022-10-22T14:03:24.064Z,2022-10-22T20:19:16Z,3862111999,56,Right,3862112003,141,7.1,3862111997,107,,3862112005,212,17.7,3862112007,213,0.4,3862112001,140,84.1,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475996539,761,67,1,1,19,besu5lkqmra07drq1czpr0tk4,1,87.9,9.2,2022-10-22T14:03:25.628Z,2022-10-23T05:04:27Z,3865272195,233,2131,,,,,,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475996537,2131,67,1,1,19,cnnku8uihko7u4th0fms4pvg6,0,12.1,90.8,2022-10-22T14:03:25.629Z,2022-10-23T04:29:55Z,3865272199,233,761,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411363,9,3,1,1,20,besu5lkqmra07drq1czpr0tk4,0,91.1,7.6,2022-10-22T14:03:27.323Z,2022-10-22T20:19:36Z,3862112373,233,13,3862112105,286,,3864492563,178,,3862112103,56,Right,3863452055,464,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411395,13,7,1,1,21,cnnku8uihko7u4th0fms4pvg6,1,8.9,92.4,2022-10-22T14:03:27.372Z,2022-10-22T20:19:42Z,3864493043,178,,3862112253,167,,3862112255,56,Back,3863452299,385,,3862112309,233,9,3862112257,285,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412089,10,5,1,1,22,besu5lkqmra07drq1czpr0tk4,1,92.6,-1.6,2022-10-22T14:03:28.633Z,2022-10-22T20:19:46Z,3862115759,347,,3862115755,56,Right,3862115851,233,14,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411407,14,5,1,1,22,cnnku8uihko7u4th0fms4pvg6,0,7.4,101.6,2022-10-22T14:03:28.633Z,2022-10-22T20:19:47Z,3862112285,56,Back,3862115939,233,10,3862112289,347,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412211,11,1,1,1,42,besu5lkqmra07drq1czpr0tk4,0,94.9,0,2022-10-22T14:03:48.384Z,2022-10-22T20:19:53Z,3862116491,140,96.9,3862116489,56,Center,3862116487,107,,3862116493,141,37.0,3862116495,212,26.4,3862116499,1,,3862116497,213,1.5,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412251,15,12,1,1,44,cnnku8uihko7u4th0fms4pvg6,1,5.3,59,2022-10-22T14:03:50.452Z,2022-10-22T20:20:32Z,3862116759,141,57.3,3864496089,388,,3862116757,140,28.1,3862116813,15,,3862116761,212,24.0,3862116755,56,Back,3862116763,213,6.2,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412405,12,13,1,1,47,besu5lkqmra07drq1czpr0tk4,1,78.9,33.6,2022-10-22T14:03:54.015Z,2022-10-22T20:20:37Z,3862117579,18,,3862117581,56,Center,3862119867,458,,3862119859,102,57.3,3862119861,103,61.1,3862119869,230,97.8,3862123725,22,,3863455927,108,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,3862119863,215,3862119871,231,47.8,3862119857,77,3864496279,178,3862119855,20,,,,,,,,,,,,,,,,,,,,,,,,
2475412435,13,5,1,1,49,besu5lkqmra07drq1czpr0tk4,0,100.9,56.6,2022-10-22T14:03:55.962Z,2022-10-22T20:20:41Z,3862202171,233,86,3862117781,56,Center,3862117785,346,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428429,86,5,1,1,49,cnnku8uihko7u4th0fms4pvg6,1,-0.9,43.4,2022-10-22T14:03:55.962Z,2022-10-22T20:20:40Z,3862201093,346,,3862202045,233,13,3862201089,56,Back,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412667,16,1,1,1,53,cnnku8uihko7u4th0fms4pvg6,1,4.3,46.4,2022-10-22T14:04:00.226Z,2022-10-22T20:20:45Z,3862242259,124,,3862119013,213,5.3,3862242261,237,,3862119005,56,Back,3862119011,212,13.0,3862119007,140,11.6,3862119009,141,30.9,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412779,17,1,1,1,55,cnnku8uihko7u4th0fms4pvg6,1,11.6,30.9,2022-10-22T14:04:02.149Z,2022-10-22T20:20:48Z,3862119585,213,5.5,3862119577,56,Back,3862119583,212,19.6,3862119581,141,11.0,3862119579,140,25.1,3864496695,178,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475412863,18,1,1,2,0,cnnku8uihko7u4th0fms4pvg6,1,31.7,11.4,2022-10-22T14:04:06.343Z,2022-10-22T20:20:53Z,3862120033,56,Back,3862120041,213,1.2,3862120035,140,37.3,3862120039,212,14.8,3864496961,178,,3862120037,141,31.3,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413195,19,1,1,2,2,cnnku8uihko7u4th0fms4pvg6,1,37.3,31.3,2022-10-22T14:04:08.477Z,2022-10-22T20:20:56Z,3862121711,56,Back,3862121719,213,2.9,3862121717,212,7.5,3864497205,178,,3862121715,141,33.4,3862121713,140,30.3,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413291,20,1,1,2,9,cnnku8uihko7u4th0fms4pvg6,1,45.1,31.6,2022-10-22T14:04:16.295Z,2022-10-22T20:21:00Z,3862122191,141,5.6,3864497355,178,,3862122189,140,57.1,3862122187,56,Right,3862122195,213,5.3,3862122193,212,21.7,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413465,21,1,1,2,12,cnnku8uihko7u4th0fms4pvg6,1,53.7,9.2,2022-10-22T14:04:18.937Z,2022-10-22T20:21:04Z,3862123045,140,35.6,3862123043,56,Back,3864497603,178,,3862123049,212,20.2,3862123047,141,19.2,3862123051,213,2.8,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413757,22,1,1,2,16,cnnku8uihko7u4th0fms4pvg6,1,40.6,25.8,2022-10-22T14:04:22.347Z,2022-10-22T20:21:08Z,3862124591,56,Left,3864497747,178,,3862124589,196,,3862124595,141,91.8,3862124601,1,,3862124597,212,55.1,3862124587,155,,3862124593,140,71.0,alzo6b4olqf8djtphk32e0f3e,L. King,3862124599,213,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2475413859,23,1,1,2,22,cnnku8uihko7u4th0fms4pvg6,1,88,85.9,2022-10-22T14:04:28.945Z,2022-10-23T05:04:28Z,3862125149,213,4.9,3862125143,140,93.3,3862127611,154,,3862125137,2,,3863459597,72,,3863459595,224,,3862125147,212,26.3,3864498023,178,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,3862125145,141,3862125139,155,,3862127609,210,3862125141,56,,,48.1,1,13,Center,,,,,,,,,,,,,,,,,,,,
2475413879,24,44,1,2,23,cnnku8uihko7u4th0fms4pvg6,1,94.4,49.8,2022-10-22T14:04:30.246Z,2022-10-23T05:04:28Z,3862125215,56,Center,3862125217,286,,3862125359,233,14,,,,,,,,,,,,,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413889,14,44,1,2,23,besu5lkqmra07drq1czpr0tk4,0,5.6,50.2,2022-10-22T14:04:30.247Z,2022-10-22T20:21:20Z,3862125399,233,24,3862125283,285,,3862125281,56,Back,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413883,25,13,1,2,23,cnnku8uihko7u4th0fms4pvg6,1,93.3,48.1,2022-10-22T14:04:30.317Z,2022-10-23T05:04:29Z,3862127677,231,50.4,3862125241,22,,3862127671,214,,3862127673,230,98.1,3862126141,15,,3862127659,29,,3862125243,17,,3863461961,83,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,3862127669,103,3862127663,55,23,3862125245,56,3864498849,388,3862127667,102,8.3,,Center,,57.1,3862127661,154,3862126145,328,,,,,,,,,,,,,,,
2475413931,15,5,1,2,25,besu5lkqmra07drq1czpr0tk4,1,-1.4,42.6,2022-10-22T14:04:31.613Z,2022-10-22T20:21:31Z,3862125501,346,,3862125689,233,26,3862125499,56,Back,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413945,26,5,1,2,25,cnnku8uihko7u4th0fms4pvg6,0,101.4,57.4,2022-10-22T14:04:31.613Z,2022-10-22T20:21:31Z,3862125535,346,,3862125757,233,15,3862125533,56,Center,,,,,,,,,,,,,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415069,16,1,1,2,50,besu5lkqmra07drq1czpr0tk4,0,4.7,49.6,2022-10-22T14:04:56.496Z,2022-10-22T20:21:35Z,3862131271,124,,3862131287,74,,3862131283,1,,3862131273,56,Right,3862131275,140,60.4,3862131279,212,61.9,3862131281,213,5.9,3862131277,141,19.7,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415083,27,44,1,2,53,cnnku8uihko7u4th0fms4pvg6,1,39.2,75.2,2022-10-22T14:05:00.073Z,2022-10-23T05:04:29Z,3862131597,233,17,3862131343,285,,3862131337,56,Back,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415101,17,44,1,2,53,besu5lkqmra07drq1czpr0tk4,0,60.8,24.8,2022-10-22T14:05:00.074Z,2022-10-22T20:21:44Z,3862131433,56,Center,3862131435,286,,3862131719,233,27,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415109,28,1,1,2,53,cnnku8uihko7u4th0fms4pvg6,0,38.9,70.2,2022-10-22T14:05:00.092Z,2022-10-23T05:04:30Z,3862131461,141,67.3,3862131455,3,,3862131459,140,43.2,3862131457,56,Back,3862131465,213,5.9,3862131463,212,4.9,3864499983,178,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475884415,609,67,1,2,54,besu5lkqmra07drq1czpr0tk4,1,56.6,27.1,2022-10-22T14:05:00.757Z,2022-10-23T05:04:30Z,3864647537,233,1262,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475884409,1262,67,1,2,54,cnnku8uihko7u4th0fms4pvg6,0,43.4,72.9,2022-10-22T14:05:00.758Z,2022-10-22T21:01:37Z,3864647549,233,609,,,,,,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415165,18,61,1,2,54,besu5lkqmra07drq1czpr0tk4,1,56,17.9,2022-10-22T14:05:00.768Z,2022-10-23T05:04:30Z,3864500785,178,,3862131763,56,Right,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415277,19,1,1,2,56,besu5lkqmra07drq1czpr0tk4,0,51.7,28.6,2022-10-22T14:05:03.065Z,2022-10-22T20:22:08Z,3864500967,178,,3862132339,212,16.7,3862132337,141,15.0,3862132341,213,5.7,3862132335,140,65.0,3862132333,56,Right,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475996745,2132,67,1,2,57,cnnku8uihko7u4th0fms4pvg6,1,35.9,84.6,2022-10-22T14:05:04.197Z,2022-10-23T05:04:31Z,3865273045,233,762,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475996743,762,67,1,2,57,besu5lkqmra07drq1czpr0tk4,0,64.1,15.4,2022-10-22T14:05:04.198Z,2022-10-23T04:30:33Z,3865273053,233,2132,,,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475415359,29,1,1,2,57,cnnku8uihko7u4th0fms4pvg6,0,34.2,74.8,2022-10-22T14:05:04.214Z,2022-10-23T05:04:31Z,3862132809,213,4.6,3862132797,140,31.7,3862132791,56,Back,3862132789,157,,3864501355,178,,3862132811,1,,3862132805,212,29.3,3862132801,141,31.9,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475885095,611,43,1,2,57,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-10-22T14:05:04.222Z,2022-10-22T21:02:48Z,3864650747,233,1297,3864650895,144,67,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475885087,1297,43,1,2,57,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-22T14:05:04.223Z,2022-10-22T21:02:48Z,3864650871,144,67,3864650767,233,611,,,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
