id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2442496955,9,1,1,0,12,dvnjvad3p09dugr79gktlrtll,1,34.8,46,2022-08-06T14:02:01.608Z,2022-08-06T19:26:55Z,3687097841,212,26.9,3687097835,56,Back,3687097843,213,2.6,3687097849,156,,3687097839,141,67.7,3688967547,178,,3687097837,140,13.4,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497089,10,1,1,0,15,dvnjvad3p09dugr79gktlrtll,1,13.4,69.9,2022-08-06T14:02:04.737Z,2022-08-06T19:27:00Z,3687098467,140,24.4,3687098471,212,16.2,3687098469,141,86.6,3687098473,213,0.8,3687098465,56,Back,3688967817,178,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497233,11,1,1,0,22,dvnjvad3p09dugr79gktlrtll,1,25.4,84.9,2022-08-06T14:02:10.986Z,2022-08-06T19:27:06Z,3687099155,140,54.3,3687099157,141,67.4,3687099163,1,,3687099161,213,5.9,3688968187,178,,3687099159,212,32.6,3687099153,56,Center,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442589943,504,1,1,0,23,dvnjvad3p09dugr79gktlrtll,1,57.8,63,2022-08-06T14:02:11.818Z,2022-08-06T19:27:13Z,3687589115,56,Center,3688968741,178,,3687589121,212,8.5,3687589123,213,0.8,3687589117,140,63.3,3687589119,141,72.2,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442589949,505,1,1,0,23,dvnjvad3p09dugr79gktlrtll,0,63.3,72.2,2022-08-06T14:02:12.487Z,2022-08-06T19:27:19Z,3688969105,178,,3687589157,56,Center,3687589161,140,71.4,3687589165,141,63.5,3687589167,212,10.4,3687589171,213,5.7,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497179,3,61,1,0,24,87coxipr6ls77tnlba3eselx0,1,37.6,40.4,2022-08-06T14:02:13.056Z,2022-08-06T19:27:29Z,3688969777,178,,3687098907,56,Back,3688969775,21,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497265,4,49,1,0,25,87coxipr6ls77tnlba3eselx0,1,27.9,31.9,2022-08-06T14:02:14.447Z,2022-08-06T19:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497347,5,1,1,0,25,87coxipr6ls77tnlba3eselx0,0,27.9,31.9,2022-08-06T14:02:14.487Z,2022-08-06T19:27:39Z,3687099743,213,6.1,3687099735,56,Right,3687099741,212,60.2,3688970403,178,,3687099737,140,84.2,3687099739,141,15.2,3687099733,157,,3687099745,1,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497407,12,49,1,0,30,dvnjvad3p09dugr79gktlrtll,1,15,89,2022-08-06T14:02:19.607Z,2022-08-06T19:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497517,13,1,1,0,31,dvnjvad3p09dugr79gktlrtll,1,15,89,2022-08-06T14:02:20.317Z,2022-08-06T19:27:49Z,3687100575,212,7.8,3687100573,141,95.3,3687100569,56,Back,3687100571,140,21.2,3688970997,178,,3687100577,213,0.6,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497583,14,1,1,0,34,dvnjvad3p09dugr79gktlrtll,1,21.3,90.5,2022-08-06T14:02:22.855Z,2022-08-06T19:27:55Z,3687100865,141,81.8,3688971451,178,,3687100867,212,15.2,3687100861,56,Back,3687100869,213,3.5,3687100863,140,8.0,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497773,15,1,1,0,36,dvnjvad3p09dugr79gktlrtll,1,10.6,78.2,2022-08-06T14:02:25.647Z,2022-08-06T19:27:59Z,3687101819,140,23.0,3687101825,213,5.2,3687101817,56,Back,3687101823,212,28.3,3687101821,141,41.3,3688971741,178,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497885,16,1,1,0,44,dvnjvad3p09dugr79gktlrtll,1,32,35.6,2022-08-06T14:02:33.215Z,2022-08-06T19:28:04Z,3687102393,212,7.2,3688972047,178,,3687102375,56,Back,3687102379,140,38.3,3687102387,141,39.8,3687102395,213,0.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442871281,560,83,1,0,46,87coxipr6ls77tnlba3eselx0,1,60.2,59.9,2022-08-06T14:02:34.816Z,2022-08-06T19:57:18Z,3689093093,399,107695,,,,,,,,,,,,,,,,,,,,,,bed0m5tw305n4c60cuqlhrkd1,D. Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497915,17,1,1,0,46,dvnjvad3p09dugr79gktlrtll,1,39,41.8,2022-08-06T14:02:34.826Z,2022-08-06T19:28:09Z,3687102541,213,2.0,3688972351,178,,3687102535,140,30.5,3687102539,212,19.9,3687102533,56,Back,3687102537,141,68.0,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497975,18,1,1,0,49,dvnjvad3p09dugr79gktlrtll,1,31,68.6,2022-08-06T14:02:37.816Z,2022-08-06T19:28:29Z,3687102875,56,Back,3687102881,212,14.6,3687102879,141,90.0,3687102877,140,32.2,3688973543,178,,3687102883,213,1.5,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498299,19,1,1,0,51,dvnjvad3p09dugr79gktlrtll,1,32.5,87.2,2022-08-06T14:02:40.131Z,2022-08-06T19:28:45Z,3688974365,178,,3687104365,213,4.0,3687104357,56,Back,3687104363,212,13.8,3687104359,140,23.7,3687104361,141,72.2,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498337,20,1,1,0,56,dvnjvad3p09dugr79gktlrtll,1,39.8,76.2,2022-08-06T14:02:45.617Z,2022-08-06T19:28:51Z,3687104543,141,80.7,3687104535,56,Back,3687104537,140,41.9,3688974787,178,,3687104547,213,0.9,3687104545,212,3.8,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498391,21,1,1,0,59,dvnjvad3p09dugr79gktlrtll,1,41.9,80.7,2022-08-06T14:02:48.106Z,2022-08-06T19:28:54Z,3687104809,212,12.8,3687104811,213,3.4,3688974945,178,,3687104801,56,Back,3687104807,141,76.7,3687104805,140,30.0,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498467,22,1,1,1,1,dvnjvad3p09dugr79gktlrtll,1,30.2,77.1,2022-08-06T14:02:50.607Z,2022-08-06T19:28:58Z,3687105229,140,53.2,3687105233,212,27.3,3688975169,178,,3687105231,141,95.9,3687105227,56,Left,3687105235,213,0.5,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498529,23,1,1,1,5,dvnjvad3p09dugr79gktlrtll,0,53.2,95.9,2022-08-06T14:02:54.026Z,2022-08-06T19:29:00Z,3687105559,140,78.2,3687105561,141,84.0,3687105557,56,Left,3687105563,212,27.5,3687105565,213,6.0,3688975333,178,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498571,6,12,1,1,6,87coxipr6ls77tnlba3eselx0,1,26.5,17.9,2022-08-06T14:02:55.488Z,2022-08-06T19:29:09Z,3687105837,167,,3687105791,213,5.6,3687105785,140,40.8,3687105783,56,Back,3688975801,178,,3687105789,212,19.8,3687105787,141,0.0,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498577,7,5,1,1,9,87coxipr6ls77tnlba3eselx0,0,38.1,-1.6,2022-08-06T14:02:58.133Z,2022-08-06T19:29:14Z,3687105819,347,,3687108257,233,24,3687105817,56,Back,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499065,24,5,1,1,9,dvnjvad3p09dugr79gktlrtll,1,61.9,101.6,2022-08-06T14:02:58.133Z,2022-08-06T19:29:13Z,3687108131,347,,3687108129,56,Left,3687108221,233,7,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499099,25,1,1,1,23,dvnjvad3p09dugr79gktlrtll,1,57.2,100,2022-08-06T14:03:11.818Z,2022-08-06T19:29:28Z,3687108285,107,,3687108299,141,88.5,3687108305,213,5.2,3687108291,56,Left,3687108295,140,61.9,3687108301,212,10.1,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499137,26,1,1,1,24,dvnjvad3p09dugr79gktlrtll,1,61.9,88.5,2022-08-06T14:03:12.858Z,2022-08-06T19:29:33Z,3687108503,212,7.2,3688977393,178,,3687108499,140,58.2,3687108501,141,97.5,3687108497,56,Left,3687108507,213,2.1,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499185,27,1,1,1,26,dvnjvad3p09dugr79gktlrtll,1,58.2,97.5,2022-08-06T14:03:14.796Z,2022-08-06T19:29:37Z,3687108789,213,4.1,3687108783,140,53.7,3688977589,178,,3687108787,212,8.4,3687108779,56,Left,3687108785,141,87.2,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499331,28,1,1,1,27,dvnjvad3p09dugr79gktlrtll,1,53.7,87.2,2022-08-06T14:03:16.528Z,2022-08-06T19:29:42Z,3687109533,213,4.4,3687109529,141,47.2,3688977869,178,,3687109531,212,28.2,3687109527,140,46.7,3687109525,56,Back,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499419,29,1,1,1,33,dvnjvad3p09dugr79gktlrtll,1,57.8,29.9,2022-08-06T14:03:22.487Z,2022-08-06T19:29:46Z,3687109993,140,64.2,3687109991,56,Right,3687109997,141,10.7,3687110003,213,5.2,3688978145,178,,3687110001,212,14.7,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499547,30,1,1,1,36,dvnjvad3p09dugr79gktlrtll,1,62.3,13.6,2022-08-06T14:03:25.407Z,2022-08-06T19:29:52Z,3687110523,212,12.7,3687110527,213,0.3,3687110521,141,19.7,3687110519,140,73.7,3687110517,56,Right,3688978601,178,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499609,31,1,1,1,37,dvnjvad3p09dugr79gktlrtll,1,73.7,19.7,2022-08-06T14:03:26.408Z,2022-08-06T19:29:58Z,3687110841,141,26.9,3688979035,178,,3687110843,212,14.0,3687110839,140,61.2,3688477607,156,,3687110845,213,2.8,3687110837,56,Center,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499637,32,1,1,1,39,dvnjvad3p09dugr79gktlrtll,1,60.7,29.7,2022-08-06T14:03:28.107Z,2022-08-06T19:30:02Z,3687110975,212,23.2,3687110971,140,52.3,3688979295,178,,3687110977,213,2.0,3687110973,141,61.2,3687110969,56,Center,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499739,33,43,1,1,42,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-08-06T14:03:31.543Z,2022-08-06T14:54:02Z,3687111493,141,68.9,3687111491,140,51.9,3687111497,213,1.8,3687111489,56,Center,3687593545,144,1,3687111495,212,19.8,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499911,34,1,1,1,45,dvnjvad3p09dugr79gktlrtll,1,60.1,78.6,2022-08-06T14:03:34.147Z,2022-08-06T19:30:07Z,3687112271,56,Left,3687112273,140,70.4,3687112279,212,15.7,3688979573,178,,3687112281,213,0.8,3687112275,141,95.4,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442872533,572,83,1,1,49,87coxipr6ls77tnlba3eselx0,1,30.1,12.8,2022-08-06T14:03:38.538Z,2022-08-06T19:59:35Z,3689099639,399,442967,,,,,,,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500023,35,1,1,1,49,dvnjvad3p09dugr79gktlrtll,1,64.9,91.2,2022-08-06T14:03:38.567Z,2022-08-06T19:30:13Z,3687112865,56,Left,3687112877,213,3.5,3687112867,140,54.7,3687112871,212,11.5,3688979965,178,,3687112869,141,84.9,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500135,36,1,1,1,54,dvnjvad3p09dugr79gktlrtll,1,58.6,70.2,2022-08-06T14:03:43.656Z,2022-08-06T19:30:17Z,3687113419,212,6.9,3687113413,56,Left,3687113417,141,79.7,3688980173,178,,3687113421,213,1.9,3687113415,140,56.3,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500163,37,1,1,1,55,dvnjvad3p09dugr79gktlrtll,1,56.3,79.7,2022-08-06T14:03:44.408Z,2022-08-06T19:30:25Z,3687113569,212,5.9,3687113563,141,71.0,3687113573,213,4.8,3687113559,56,Center,3687113561,140,56.7,3688980587,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500235,38,1,1,1,56,dvnjvad3p09dugr79gktlrtll,1,56.7,71,2022-08-06T14:03:45.367Z,2022-08-06T19:30:31Z,3687113927,141,78.8,3687113931,213,1.5,3687113925,140,57.2,3688980875,178,,3687113929,212,5.3,3687113923,56,Center,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500259,39,1,1,1,57,dvnjvad3p09dugr79gktlrtll,1,57.7,77.7,2022-08-06T14:03:45.837Z,2022-08-06T19:30:38Z,3687114055,140,57.2,3687114053,56,Center,3687114059,212,7.4,3687114061,213,4.6,3687114057,141,66.9,3688981337,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500421,40,1,1,2,0,dvnjvad3p09dugr79gktlrtll,1,57.2,66,2022-08-06T14:03:49.237Z,2022-08-06T19:30:42Z,3687114865,140,54.1,3688981643,178,,3687114867,141,41.6,3687114871,213,4.5,3687114863,56,Center,3687114869,212,16.9,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500523,41,1,1,2,5,dvnjvad3p09dugr79gktlrtll,1,62.6,32.3,2022-08-06T14:03:54.566Z,2022-08-06T19:30:46Z,3687115427,140,51.6,3687115431,212,12.3,3687115429,141,26.0,3687115433,213,3.5,3688981877,178,,3687115425,56,Center,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500589,42,1,1,2,7,dvnjvad3p09dugr79gktlrtll,1,55.6,33.1,2022-08-06T14:03:56.276Z,2022-08-06T19:30:49Z,3687115841,213,1.9,3687115827,140,50.9,3688982057,178,,3687115823,56,Center,3687115833,141,57.2,3687115839,212,17.1,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500673,43,1,1,2,11,dvnjvad3p09dugr79gktlrtll,1,52.2,53.7,2022-08-06T14:04:00.356Z,2022-08-06T19:30:53Z,3687116295,141,36.1,3688982281,178,,3687116291,56,Center,3687116297,212,12.3,3687116293,140,55.1,3687116299,213,5.0,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500723,44,1,1,2,14,dvnjvad3p09dugr79gktlrtll,1,58.8,31.9,2022-08-06T14:04:03.067Z,2022-08-06T19:30:56Z,3687116575,213,0.9,3688982591,178,,3687116569,140,69.9,3687116573,212,18.2,3687116571,141,52.4,3687116567,56,Center,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500739,45,1,1,2,15,dvnjvad3p09dugr79gktlrtll,0,69.9,52.4,2022-08-06T14:04:04.217Z,2022-08-06T20:00:53Z,3688983343,178,,3687116665,141,44.9,3687116863,286,,3687116857,236,,3687116669,213,5.7,3687116663,140,77.1,3687116859,233,8,3687116667,212,9.1,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,3687116661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
