id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2526487969,6,1,1,0,13,enzoyc121va61wtmjf4cm7p3d,1,83.8,0,2023-04-01T14:02:21.440Z,2023-04-02T03:46:04Z,4152288513,140,65.8,4152299795,210,15,4152288509,107,,4152288511,56,Right,4152288519,213,2.7,4152288515,141,11.6,4152288517,212,21.0,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487977,7,15,1,0,17,enzoyc121va61wtmjf4cm7p3d,1,78.2,31.2,2023-04-01T14:02:24.643Z,2023-04-02T03:46:05Z,4152299971,231,48.7,4152299961,146,88.0,4152299949,29,,4152299951,55,6,4152299963,147,40.1,4152288563,22,,4152299947,78,,4152298461,72,,9coe01drgpmlz3ee9qfond815,L. Mayo,,4156041639,178,4152299967,230,98.2,4152288567,18,4152298513,233,6,4152299955,102,51.0,4152299957,103,19,4152298465,82,4152288569,56,Center,4152299959,215,,,,,,,,,,,,,,,
2526488015,6,10,1,0,17,1hcbcuu846pa3iw6qskiws1cu,1,14.5,66,2023-04-01T14:02:24.923Z,2023-04-02T03:46:10Z,4152298571,233,7,4156041805,178,,4152288745,56,Back,4152288743,94,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488205,7,1,1,0,19,1hcbcuu846pa3iw6qskiws1cu,1,15.6,36,2023-04-01T14:02:26.721Z,2023-04-02T03:46:19Z,4152289637,140,28.5,4152289635,56,Back,4152289639,141,37.4,4152289643,213,0.1,4152289633,3,,4152289641,212,13.6,4156042155,178,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488215,8,3,1,0,21,1hcbcuu846pa3iw6qskiws1cu,0,29.4,38.8,2023-04-01T14:02:28.961Z,2023-04-02T03:46:31Z,4152289689,285,,4153631943,465,,4152289737,211,,4152289685,56,Back,4156042551,178,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488195,8,43,1,0,23,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-01T14:02:30.869Z,2023-04-01T16:37:23Z,4153632133,144,49,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488255,9,43,1,0,24,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-01T14:02:32.180Z,2023-04-01T14:02:39Z,4152289841,56,Center,4152290883,144,61,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527267599,1037,83,1,0,25,1hcbcuu846pa3iw6qskiws1cu,1,38.7,17.2,2023-04-01T14:02:32.979Z,2023-04-02T09:16:46Z,4156483757,399,230097,,,,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488349,10,1,1,0,25,enzoyc121va61wtmjf4cm7p3d,1,62.8,83,2023-04-01T14:02:32.991Z,2023-04-02T03:46:52Z,4152290317,140,70.9,4156043151,178,,4152290315,56,Center,4152290321,141,77.9,4152290327,213,5.9,4152290325,212,9.2,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488383,11,3,1,0,26,enzoyc121va61wtmjf4cm7p3d,0,70.8,78.4,2023-04-01T14:02:33.916Z,2023-04-02T03:47:02Z,4153633083,465,,4152290459,286,,4152290453,56,Center,4156043491,178,,4152290485,211,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488403,9,49,1,0,29,1hcbcuu846pa3iw6qskiws1cu,1,13.5,22.2,2023-04-01T14:02:37.032Z,2023-04-02T03:47:11Z,,,,,,,,,,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488483,10,1,1,0,30,1hcbcuu846pa3iw6qskiws1cu,0,10.8,16.8,2023-04-01T14:02:38.013Z,2023-04-02T03:47:27Z,4152291201,286,,4152290939,56,Back,4156044277,178,,4152291195,236,,4152290943,141,14.3,4152291197,233,12,4152290941,140,14.4,4152290947,213,5.9,emglo360rdevds650u33d2odl,T. Sibbick,,4152290945,212,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,
2526488521,12,74,1,0,30,enzoyc121va61wtmjf4cm7p3d,1,86.7,86.5,2023-04-01T14:02:38.056Z,2023-04-02T03:47:35Z,4156044455,178,,4152291265,233,10,4152291107,285,,4152291105,56,Left,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527268293,784,83,1,0,34,enzoyc121va61wtmjf4cm7p3d,1,95.5,78.4,2023-04-01T14:02:41.727Z,2023-04-02T09:17:46Z,4156486605,399,246148,,,,,,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488647,11,1,1,0,34,1hcbcuu846pa3iw6qskiws1cu,1,3.9,19.7,2023-04-01T14:02:41.791Z,2023-04-02T03:47:49Z,4152291733,140,8.2,4152291741,1,,4152291729,157,,4152291735,141,12.2,4152291737,212,6.8,4152291731,56,Back,4156044681,178,,4152291739,213,5.4,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488665,12,61,1,0,34,1hcbcuu846pa3iw6qskiws1cu,1,8.2,12.2,2023-04-01T14:02:42.231Z,2023-04-02T03:47:55Z,4156044835,178,,4156044833,21,,4152291801,56,Back,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488755,13,1,1,0,36,1hcbcuu846pa3iw6qskiws1cu,0,18.1,21.6,2023-04-01T14:02:43.832Z,2023-04-02T03:48:01Z,4152292259,212,18.0,4152292239,140,26.3,4152292263,213,5.2,4152292227,157,,4152292251,141,0.0,4152292273,1,,4156044991,178,,4152292235,56,Back,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489517,13,5,1,0,38,enzoyc121va61wtmjf4cm7p3d,1,72.7,101.8,2023-04-01T14:02:45.903Z,2023-04-02T03:48:07Z,4152296057,233,14,4152296029,347,,4152296027,56,Left,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488773,14,5,1,0,38,1hcbcuu846pa3iw6qskiws1cu,0,27.3,-1.8,2023-04-01T14:02:45.903Z,2023-04-02T03:48:07Z,4152296101,233,13,4152292325,347,,4152292323,56,Back,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489623,14,1,1,0,59,enzoyc121va61wtmjf4cm7p3d,0,71,100,2023-04-01T14:03:06.905Z,2023-04-02T03:48:14Z,4152296537,56,Center,4152296535,107,,4152296539,140,96.5,4152296543,212,34.4,4152296541,141,70.2,4152296547,1,,4152296545,213,5.6,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489641,15,61,1,1,1,1hcbcuu846pa3iw6qskiws1cu,1,6.3,27.3,2023-04-01T14:03:09.246Z,2023-04-02T03:48:25Z,4156045947,178,,4152296585,56,Back,4156045941,21,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489711,15,13,1,1,2,enzoyc121va61wtmjf4cm7p3d,1,97.3,63.5,2023-04-01T14:03:10.425Z,2023-04-02T03:48:37Z,4153639905,160,,4152306071,72,,4152307077,83,,4152307089,231,52.5,4152307083,328,,4156046389,178,,4152296997,56,Center,4152307085,458,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,4152296995,65,4152307087,230,99.5,4152307079,102,4152307081,103,6.9,,,,,,,,,,,,,,,57.3,,,,,,,,,,,,,
2526489739,16,5,1,1,3,enzoyc121va61wtmjf4cm7p3d,0,101.3,59.1,2023-04-01T14:03:10.853Z,2023-04-02T03:48:46Z,4152297595,233,16,4152297153,56,Center,4152297155,346,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489827,16,5,1,1,3,1hcbcuu846pa3iw6qskiws1cu,1,-1.3,40.9,2023-04-01T14:03:10.853Z,2023-04-02T03:48:45Z,4152297549,346,,4152297563,233,16,4152297547,56,Back,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490505,17,1,1,1,22,1hcbcuu846pa3iw6qskiws1cu,1,4.3,48.5,2023-04-01T14:03:29.878Z,2023-04-02T03:48:52Z,4152300861,140,8.4,4152300867,213,1.0,4152300871,237,,4152300865,212,8.2,4152300857,124,,4152300859,56,Back,4152300863,141,58.8,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490567,18,1,1,1,24,1hcbcuu846pa3iw6qskiws1cu,1,8.4,58.8,2023-04-01T14:03:31.850Z,2023-04-02T03:49:03Z,4152301205,140,14.7,4152301209,141,96.3,4152301201,56,Back,4156047365,178,,4152301217,213,1.3,4152301215,212,26.3,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490685,19,1,1,1,26,1hcbcuu846pa3iw6qskiws1cu,1,14.7,95.9,2023-04-01T14:03:34.406Z,2023-04-02T03:49:12Z,4152301753,56,Back,4156047715,178,,4152301761,213,5.7,4152301759,212,24.1,4152301755,140,34.2,4152301757,141,77.3,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490731,20,1,1,1,29,1hcbcuu846pa3iw6qskiws1cu,0,34.2,77.3,2023-04-01T14:03:37.235Z,2023-04-02T03:49:26Z,4156048127,178,,4152302055,140,29.1,4152302077,213,2.3,4152302049,56,Back,4152302071,212,7.8,4152302065,141,85.7,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490757,17,49,1,1,31,enzoyc121va61wtmjf4cm7p3d,1,67.5,24,2023-04-01T14:03:39.151Z,2023-04-02T03:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490869,18,61,1,1,33,enzoyc121va61wtmjf4cm7p3d,0,67,25.9,2023-04-01T14:03:40.642Z,2023-04-02T03:49:53Z,4156048883,178,,4152302713,56,Center,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490883,21,49,1,1,33,1hcbcuu846pa3iw6qskiws1cu,1,31.5,72,2023-04-01T14:03:41.264Z,2023-04-02T09:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491053,22,4,1,1,37,1hcbcuu846pa3iw6qskiws1cu,1,43,47.4,2023-04-01T14:03:44.791Z,2023-04-02T03:50:14Z,4152303591,265,,4152303589,152,,4152304215,233,19,4152303587,56,Back,4152303593,286,,4152303585,13,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491141,19,4,1,1,37,enzoyc121va61wtmjf4cm7p3d,0,57,52.6,2023-04-01T14:03:44.792Z,2023-04-02T03:50:14Z,4152304055,285,,4156049473,178,,4152304263,233,22,4152304051,152,,4152304053,265,,4152304049,56,Center,4152304047,13,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491661,23,1,1,1,52,1hcbcuu846pa3iw6qskiws1cu,1,43.5,46,2023-04-01T14:03:59.610Z,2023-04-02T03:50:17Z,4152306743,5,,4152306751,141,75.3,4156049539,178,,4152306755,213,2.1,4152306745,152,,4152306747,56,Back,4152306753,212,22.6,4152306805,189,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,4152306749,140,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,,,,,,
2526491829,24,1,1,1,55,1hcbcuu846pa3iw6qskiws1cu,1,32.6,70.3,2023-04-01T14:04:02.800Z,2023-04-02T03:50:23Z,4152307605,213,3.6,4152307599,141,51.0,4152307601,212,28.0,4152307595,56,Back,4152307597,140,9.0,4156049719,178,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492045,25,1,1,1,59,1hcbcuu846pa3iw6qskiws1cu,1,11.6,46.7,2023-04-01T14:04:06.793Z,2023-04-02T03:50:28Z,4152308617,155,,4152308641,1,,4152308639,213,0.8,4152308625,56,Back,4156049883,178,,4152308637,212,40.6,4152308635,141,91.4,4152308629,140,37.2,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527270355,813,83,1,2,3,enzoyc121va61wtmjf4cm7p3d,1,62.6,9.4,2023-04-01T14:04:10.604Z,2023-04-02T09:20:58Z,4156494891,399,96306,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492057,26,61,1,2,3,1hcbcuu846pa3iw6qskiws1cu,0,37.5,93,2023-04-01T14:04:10.613Z,2023-04-02T09:20:51Z,4156050203,178,,4152308687,56,Back,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492479,20,5,1,2,3,enzoyc121va61wtmjf4cm7p3d,1,60.8,-1.6,2023-04-01T14:04:11.561Z,2023-04-02T03:50:56Z,4152310831,56,Right,4152310899,233,27,4152310835,347,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492069,27,5,1,2,3,1hcbcuu846pa3iw6qskiws1cu,0,39.2,101.6,2023-04-01T14:04:11.561Z,2023-04-02T03:50:56Z,4152308731,347,,4152308727,56,Back,4152310955,233,20,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492623,21,1,1,2,16,enzoyc121va61wtmjf4cm7p3d,1,59.6,0,2023-04-01T14:04:23.813Z,2023-04-02T03:51:02Z,4152311557,212,29.4,4152311555,141,18.2,4152311559,213,2.7,4152311551,56,Back,4152311561,1,,4152311549,107,,4152311553,140,34.6,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492733,22,1,1,2,19,enzoyc121va61wtmjf4cm7p3d,1,35.8,25.9,2023-04-01T14:04:27.194Z,2023-04-02T03:51:06Z,4152312065,140,35.4,4152312071,141,66.9,4152312061,56,Back,4152312075,212,27.9,4152312077,213,1.6,4156051251,178,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492931,23,1,1,2,23,enzoyc121va61wtmjf4cm7p3d,0,38.4,68.1,2023-04-01T14:04:30.971Z,2023-04-02T03:51:12Z,4156051461,178,,4152313065,212,66.8,4152313067,213,0.2,4152313053,155,,4152313069,1,,4152313059,140,100.0,4152313063,141,86.2,4152313055,56,Left,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492943,24,5,1,2,27,enzoyc121va61wtmjf4cm7p3d,0,101.1,86.6,2023-04-01T14:04:35.412Z,2023-04-02T03:51:17Z,4152313115,56,Left,4152313315,233,28,4152313119,346,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526492953,28,5,1,2,27,1hcbcuu846pa3iw6qskiws1cu,1,-1.1,13.4,2023-04-01T14:04:35.412Z,2023-04-02T03:51:17Z,4152313171,346,,4152313281,233,24,4152313163,56,Back,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526493805,29,1,1,2,47,1hcbcuu846pa3iw6qskiws1cu,1,3.7,49.1,2023-04-01T14:04:55.549Z,2023-04-02T03:51:33Z,4152317527,212,52.3,4152317531,1,,4152317509,124,,4152317513,155,,4152317529,213,6.2,4152317537,74,,4152317521,140,53.2,4152317517,56,Center,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,4152317523,141,,,,,,,,,,,,,,,,,,,,,,40.1,,,,,,,,,,,,,,
