id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533629677,6,61,1,0,31,ez46dadmx0virt38cgeq2n6pf,1,32.9,8.5,2023-04-15T14:02:01.609Z,2023-04-16T02:37:11Z,4193673173,15,,4193673175,178,,4190276115,56,Back,,,,,,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629759,6,1,1,0,31,besu5lkqmra07drq1czpr0tk4,0,66.4,89.9,2023-04-15T14:02:01.696Z,2023-04-16T02:38:46Z,4190276497,212,4.0,4190276499,213,2.7,4190276493,140,63.0,4190276495,141,92.6,4190276491,56,Left,4193673469,178,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629851,7,1,1,0,32,besu5lkqmra07drq1czpr0tk4,1,63.7,92,2023-04-15T14:02:02.884Z,2023-04-16T02:36:50Z,4190276979,140,57.2,4193679893,178,,4190276981,141,95.9,4190276977,56,Left,4190276985,213,2.8,4190276983,212,7.3,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629861,8,1,1,0,33,besu5lkqmra07drq1czpr0tk4,0,57.2,95.9,2023-04-15T14:02:03.986Z,2023-04-16T02:38:55Z,4190277041,212,16.5,4190277039,141,83.8,4190277033,155,,4190277035,56,Left,4190277043,213,5.8,4190277037,140,70.8,4193683405,178,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629911,7,1,1,0,37,ez46dadmx0virt38cgeq2n6pf,1,19,27.3,2023-04-15T14:02:07.451Z,2023-04-16T02:37:34Z,4190277279,3,,4193680933,178,,4190277287,140,20.8,4190277283,56,Back,4190277291,141,15.2,4190277293,212,8.4,4190277295,213,4.9,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629921,8,44,1,0,38,ez46dadmx0virt38cgeq2n6pf,1,26.1,14.4,2023-04-15T14:02:08.801Z,2023-04-16T09:26:05Z,4190277577,233,9,4190277323,285,,4190277321,56,Back,,,,,,,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629961,9,44,1,0,38,besu5lkqmra07drq1czpr0tk4,0,73.9,85.6,2023-04-15T14:02:08.802Z,2023-04-16T02:39:09Z,4190277491,56,Left,4190277493,286,,4190277621,233,8,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533629941,9,1,1,0,38,ez46dadmx0virt38cgeq2n6pf,0,20.8,15.2,2023-04-15T14:02:08.868Z,2023-04-16T09:26:05Z,4193683987,388,,4190277413,140,25.2,4190277411,56,Back,4190277407,3,,4190277417,212,5.0,4190277409,168,,4190277415,141,12.3,4190277419,213,5.9,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534363421,834,67,1,0,39,besu5lkqmra07drq1czpr0tk4,1,66.2,85.8,2023-04-15T14:02:09.746Z,2023-04-16T09:26:05Z,4194225029,233,827,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534363419,827,67,1,0,39,ez46dadmx0virt38cgeq2n6pf,0,33.8,14.2,2023-04-15T14:02:09.747Z,2023-04-16T08:43:36Z,4194225037,233,834,,,,,,,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630045,10,1,1,0,39,besu5lkqmra07drq1czpr0tk4,1,66.2,85.3,2023-04-15T14:02:09.766Z,2023-04-16T09:26:06Z,4190277853,212,2.9,4193684439,178,,4190277855,213,0.4,4190277847,56,Left,4190277849,140,68.8,4190277851,141,86.8,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534363517,828,83,1,0,41,ez46dadmx0virt38cgeq2n6pf,1,30.5,15.4,2023-04-15T14:02:11.487Z,2023-04-16T08:43:55Z,4194225367,399,230073,,,,,,,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630097,11,1,1,0,43,besu5lkqmra07drq1czpr0tk4,1,68.8,86.8,2023-04-15T14:02:13.334Z,2023-04-16T02:39:43Z,4193685197,178,,4190278093,140,77.1,4190278105,212,10.1,4190278109,213,0.5,4190278089,56,Left,4190278101,141,94.2,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630153,12,1,1,0,43,besu5lkqmra07drq1czpr0tk4,1,77.1,94.2,2023-04-15T14:02:14.015Z,2023-04-16T02:39:49Z,4190278361,213,5.3,4190278357,141,83.5,4190278355,140,81.3,4190278359,212,8.5,4190278353,56,Left,4193685451,178,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630239,13,1,1,0,45,besu5lkqmra07drq1czpr0tk4,1,81.3,83.6,2023-04-15T14:02:15.436Z,2023-04-16T02:39:56Z,4190278781,213,1.8,4190278777,141,89.9,4190278775,140,80.5,4193685671,178,,4190278779,212,4.4,4190278773,56,Left,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630313,14,1,1,0,49,besu5lkqmra07drq1czpr0tk4,1,80.5,92.7,2023-04-15T14:02:19.346Z,2023-04-16T02:40:25Z,4190279179,56,Left,4190279185,212,8.6,4193686613,178,,4190279183,141,88.0,4190279189,213,5.9,4190279181,140,88.1,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630327,15,61,1,0,49,besu5lkqmra07drq1czpr0tk4,0,88.9,88.7,2023-04-15T14:02:19.976Z,2023-04-16T02:40:33Z,4190279251,56,Left,4193686861,21,,4193686863,178,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630331,10,49,1,0,51,ez46dadmx0virt38cgeq2n6pf,1,5.6,10.1,2023-04-15T14:02:21.366Z,2023-04-16T02:40:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630391,11,1,1,0,52,ez46dadmx0virt38cgeq2n6pf,1,4.7,5.2,2023-04-15T14:02:22.444Z,2023-04-16T02:40:46Z,4190279577,212,12.1,4193687295,178,,4190279575,141,1.3,4190279573,140,15.9,4190279579,213,6.1,4190279581,1,,4190279569,157,,4190279571,56,Back,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630419,12,1,1,0,53,ez46dadmx0virt38cgeq2n6pf,1,15.9,1.3,2023-04-15T14:02:23.427Z,2023-04-16T02:41:27Z,4190279731,140,10.5,4190279729,56,Back,4193688835,178,,4190279741,213,2.4,4190279733,141,8.3,4190279737,212,7.4,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630475,13,1,1,0,53,ez46dadmx0virt38cgeq2n6pf,0,10.5,8.3,2023-04-15T14:02:23.446Z,2023-04-16T02:42:18Z,4190280007,141,11.1,4190280005,140,14.6,4190280003,56,Back,4190280009,212,4.7,4190280011,213,0.4,4193690805,178,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630461,16,61,1,0,54,besu5lkqmra07drq1czpr0tk4,1,83.2,92.3,2023-04-15T14:02:24.646Z,2023-04-16T02:42:41Z,4193691627,178,,4190279939,56,Left,4193691625,21,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630661,14,1,1,0,58,ez46dadmx0virt38cgeq2n6pf,1,20.7,16.7,2023-04-15T14:02:28.166Z,2023-04-16T02:42:51Z,4193692053,178,,4190280981,141,7.3,4190280983,212,8.4,4190280985,213,5.4,4190280977,56,Back,4190280979,140,25.9,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534365171,831,67,1,0,59,ez46dadmx0virt38cgeq2n6pf,1,25.8,6.8,2023-04-15T14:02:29.322Z,2023-04-16T09:26:06Z,4194232735,233,844,,,,,,,,,,,,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534365165,844,67,1,0,59,besu5lkqmra07drq1czpr0tk4,0,74.2,93.2,2023-04-15T14:02:29.323Z,2023-04-16T08:49:16Z,4194232775,233,831,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630675,15,61,1,0,59,ez46dadmx0virt38cgeq2n6pf,0,24,9.2,2023-04-15T14:02:30.016Z,2023-04-16T09:26:07Z,4193692693,178,,4190281011,56,Back,,,,,,,,,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630703,17,49,1,1,0,besu5lkqmra07drq1czpr0tk4,1,73.5,92.1,2023-04-15T14:02:30.134Z,2023-04-16T02:43:18Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630781,18,3,1,1,2,besu5lkqmra07drq1czpr0tk4,0,79.4,93.2,2023-04-15T14:02:33.035Z,2023-04-16T02:43:25Z,4193693343,178,,4190281549,56,Left,4190281553,286,,4190281587,211,,4191627647,465,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630799,16,49,1,1,4,ez46dadmx0virt38cgeq2n6pf,1,8.1,11.7,2023-04-15T14:02:34.922Z,2023-04-16T02:43:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630873,17,1,1,1,6,ez46dadmx0virt38cgeq2n6pf,0,5.7,13.7,2023-04-15T14:02:36.899Z,2023-04-16T02:43:40Z,4190281935,56,Back,4190281939,141,13.7,4190281941,212,2.0,4190281937,140,7.6,4193693871,178,,4190282173,286,,4190282155,236,,4190282159,233,19,2ezi9zjj3pmt475woji11gi51,D. Wright,4190281943,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630911,19,74,1,1,6,besu5lkqmra07drq1czpr0tk4,1,93.3,82.9,2023-04-15T14:02:36.955Z,2023-04-16T02:43:46Z,4190282105,56,Left,4190282197,233,17,4190282107,285,,4193694125,178,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534365491,834,67,1,1,8,ez46dadmx0virt38cgeq2n6pf,1,6.4,23.4,2023-04-15T14:02:38.309Z,2023-04-16T09:26:07Z,4194234209,233,846,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534365483,846,67,1,1,8,besu5lkqmra07drq1czpr0tk4,0,93.6,76.6,2023-04-15T14:02:38.310Z,2023-04-16T08:50:02Z,4194234217,233,834,,,,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631141,18,12,1,1,8,ez46dadmx0virt38cgeq2n6pf,1,5.5,24.9,2023-04-15T14:02:38.348Z,2023-04-16T09:26:07Z,4190283151,213,5.7,4190283145,140,6.9,4190283149,212,1.7,4190283143,56,Back,4190283147,141,23.6,4193695093,178,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631779,21,61,1,1,8,besu5lkqmra07drq1czpr0tk4,1,91.3,87.4,2023-04-15T14:02:38.386Z,2023-04-16T02:44:23Z,4190286493,56,Left,4193695721,178,,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631233,19,5,1,1,10,ez46dadmx0virt38cgeq2n6pf,1,12.9,-1.7,2023-04-15T14:02:40.437Z,2023-04-16T02:42:00Z,4190283627,347,,4190283625,56,Back,4190285579,233,20,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631579,20,5,1,1,10,besu5lkqmra07drq1czpr0tk4,0,87.1,101.7,2023-04-15T14:02:40.437Z,2023-04-16T02:41:59Z,4190285493,56,Left,4190285495,347,,4190285631,233,19,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631891,20,1,1,1,32,ez46dadmx0virt38cgeq2n6pf,0,19.1,0,2023-04-15T14:03:02.939Z,2023-04-16T02:44:31Z,4190287017,141,7.7,4190287019,212,11.4,4190287013,56,Back,4190287015,140,28.0,4190287021,213,0.6,4190287011,107,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631933,22,44,1,1,34,besu5lkqmra07drq1czpr0tk4,1,73.2,92.8,2023-04-15T14:03:05.074Z,2023-04-16T09:26:08Z,4190287191,56,Left,4190287195,286,,4190287325,233,21,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631903,21,44,1,1,34,ez46dadmx0virt38cgeq2n6pf,0,26.8,7.2,2023-04-15T14:03:05.075Z,2023-04-16T02:44:37Z,4190287447,233,22,4190287059,56,Back,4190287061,285,,,,,,,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631977,23,1,1,1,35,besu5lkqmra07drq1czpr0tk4,1,74.9,94.4,2023-04-15T14:03:05.110Z,2023-04-16T09:26:08Z,4190287383,56,Left,4193696385,388,,4190287381,3,,4190287385,140,78.9,4190287391,213,0,4190287389,212,4.2,4190287387,141,94.4,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632039,24,49,1,1,36,besu5lkqmra07drq1czpr0tk4,1,77.2,90.5,2023-04-15T14:03:06.087Z,2023-04-16T02:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632199,25,1,1,1,38,besu5lkqmra07drq1czpr0tk4,1,77.2,90.5,2023-04-15T14:03:08.599Z,2023-04-16T02:45:25Z,4190288549,141,96.2,4190288545,56,Left,4190288551,212,6.3,4190288547,140,81.9,4193697845,178,,4190288553,213,0.7,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632303,26,3,1,1,42,besu5lkqmra07drq1czpr0tk4,0,86.8,88.2,2023-04-15T14:03:12.307Z,2023-04-16T02:45:48Z,4193698693,178,,4191629935,465,,4190289121,56,Left,4190289299,233,22,4190289123,286,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632243,22,7,1,1,43,ez46dadmx0virt38cgeq2n6pf,0,13.2,11.8,2023-04-15T14:03:13.593Z,2023-04-16T02:45:53Z,4190289231,233,26,4190288801,56,Back,4193698877,178,,4191630119,385,,4190288803,285,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632321,25,49,1,1,43,ez46dadmx0virt38cgeq2n6pf,1,9.7,26.1,2023-04-15T14:03:14.003Z,2023-04-16T02:46:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632309,24,1,1,1,43,ez46dadmx0virt38cgeq2n6pf,1,9.4,25.2,2023-04-15T14:03:14.035Z,2023-04-16T02:46:14Z,4190289153,212,9.0,4190289155,213,6.1,4193699659,178,,4190289151,141,22.5,4190289149,140,17.8,4190289147,56,Back,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632289,23,43,1,1,45,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-04-15T14:03:15.102Z,2023-04-15T14:03:23Z,4190289035,285,0,4190289033,56,Back,4190290467,144,7,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
