id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2495597215,388,61,1,0,42,besu5lkqmra07drq1czpr0tk4,1,23.8,67.8,2023-01-07T14:59:50.192Z,2023-01-07T21:26:08Z,3969545905,178,,3969545903,15,,3968558297,56,Back,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541171,8,68,1,1,19,besu5lkqmra07drq1czpr0tk4,0,0,0,2023-01-07T15:00:26.702Z,2023-01-07T21:26:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541165,8,68,1,1,19,87coxipr6ls77tnlba3eselx0,1,0,0,2023-01-07T15:00:26.807Z,2023-01-07T21:26:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541187,9,1,1,1,20,87coxipr6ls77tnlba3eselx0,1,85.8,2.5,2023-01-07T15:00:27.843Z,2023-01-07T21:26:38Z,3968257061,212,6.6,3968257063,213,0.8,3968257055,56,Right,3968257059,141,9.7,3969546773,178,,3968257057,140,90.0,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541193,10,61,1,1,21,87coxipr6ls77tnlba3eselx0,0,90.9,10.1,2023-01-07T15:00:28.792Z,2023-01-07T21:27:02Z,3968257083,56,Right,3969547679,178,,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541189,9,49,1,1,22,besu5lkqmra07drq1czpr0tk4,1,4.5,76.7,2023-01-07T15:00:30.266Z,2023-01-07T21:27:13Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541207,10,1,1,1,24,besu5lkqmra07drq1czpr0tk4,0,8.8,72.3,2023-01-07T15:00:31.604Z,2023-01-07T21:27:25Z,3968257169,213,5.7,3968257165,141,40.1,3968257167,212,37.1,3968257159,157,,3968257163,140,37.3,3968257171,1,,3968257161,56,Back,3969548445,178,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541283,11,49,1,1,27,87coxipr6ls77tnlba3eselx0,1,70.6,86.5,2023-01-07T15:00:34.384Z,2023-01-07T22:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541315,12,1,1,1,32,87coxipr6ls77tnlba3eselx0,0,73,93,2023-01-07T15:00:40.102Z,2023-01-07T21:27:55Z,3968257701,233,11,3969549545,178,,3968257671,141,89.0,3968257705,286,,3968257675,213,5.6,3968257669,140,75.9,3968257673,212,4.1,3968257699,236,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,3968257667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541307,11,74,1,1,32,besu5lkqmra07drq1czpr0tk4,1,33.9,18.9,2023-01-07T15:00:40.123Z,2023-01-07T21:28:06Z,3968257619,285,,3968257617,56,Back,3968257713,233,12,3969550023,178,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541359,12,49,1,1,36,besu5lkqmra07drq1czpr0tk4,1,15.8,32.1,2023-01-07T15:00:43.514Z,2023-01-07T21:28:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541365,13,1,1,1,36,besu5lkqmra07drq1czpr0tk4,1,15.8,32.1,2023-01-07T15:00:43.605Z,2023-01-07T21:28:23Z,3968257875,56,Back,3968257879,141,43.0,3968257877,140,4.5,3968257881,212,14.0,3968257883,213,2.6,3969550737,178,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541399,14,1,1,1,37,besu5lkqmra07drq1czpr0tk4,0,4.5,43,2023-01-07T15:00:44.761Z,2023-01-07T21:28:28Z,3968258001,157,,3968258011,141,49.4,3969550895,178,,3968258003,56,Back,3968258023,1,,3968258007,140,45.1,3968258019,213,0.1,3968258015,212,42.9,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541427,13,1,1,1,40,87coxipr6ls77tnlba3eselx0,0,48,45.2,2023-01-07T15:00:47.369Z,2023-01-07T21:28:35Z,3968258183,212,27.9,3968258181,141,62.4,3968258173,56,Center,3968258167,3,,3968258177,140,72.1,3968258185,213,0.4,3969551197,178,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541481,15,1,1,1,42,besu5lkqmra07drq1czpr0tk4,0,27.6,37.3,2023-01-07T15:00:49.926Z,2023-01-07T21:28:40Z,3968258465,56,Center,3968258475,1,,3968258469,141,26.1,3969551407,178,,3968258467,140,59.9,3968258473,213,6.1,3968258463,157,,3968258471,212,34.8,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541561,14,1,1,1,45,87coxipr6ls77tnlba3eselx0,1,30,70.9,2023-01-07T15:00:52.653Z,2023-01-07T21:29:15Z,3968258843,213,5.7,3968258837,140,44.5,3969552085,388,,3968258839,141,56.7,3968258835,56,Back,3968258841,212,18.0,3968258833,3,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541565,15,44,1,1,47,87coxipr6ls77tnlba3eselx0,1,48.6,59.6,2023-01-07T15:00:55.240Z,2023-01-08T09:42:43Z,3968258849,285,,3968258847,56,Back,3968258929,233,16,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541513,16,44,1,1,47,besu5lkqmra07drq1czpr0tk4,0,51.4,40.4,2023-01-07T15:00:55.241Z,2023-01-07T21:29:25Z,3968258965,286,,3968258637,56,Center,3968258961,233,15,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541599,16,1,1,1,47,87coxipr6ls77tnlba3eselx0,0,44.5,56.7,2023-01-07T15:00:55.300Z,2023-01-08T09:42:44Z,3968259003,56,Back,3968259013,212,4.3,3969552985,388,,3968258999,3,,3968259009,141,59.4,3968259005,140,48.2,3968259015,213,0.4,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541531,17,61,1,1,47,besu5lkqmra07drq1czpr0tk4,1,47.4,37.6,2023-01-07T15:00:55.308Z,2023-01-07T21:29:43Z,3968258711,56,Back,3969553417,15,,3969553419,388,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541577,18,1,1,1,49,besu5lkqmra07drq1czpr0tk4,1,40.1,42.2,2023-01-07T15:00:56.570Z,2023-01-07T21:29:49Z,3968258897,213,0.5,3968258889,56,Back,3968258891,140,49.5,3969553567,178,,3968258893,141,49.4,3968258895,212,11.0,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541603,20,1,1,1,50,besu5lkqmra07drq1czpr0tk4,1,52.6,50.7,2023-01-07T15:00:57.745Z,2023-01-07T21:29:54Z,3968259017,56,Center,3968259019,140,67.6,3968259025,213,6.0,3968259021,141,44.0,3969553695,178,,3968259023,212,16.4,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541591,19,43,1,1,51,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-01-07T15:00:58.429Z,2023-01-07T18:05:53Z,3969123737,144,49,,,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541675,21,1,1,1,51,besu5lkqmra07drq1czpr0tk4,1,67.6,44,2023-01-07T15:00:58.832Z,2023-01-07T21:30:05Z,3968259333,141,73.8,3969554099,178,,3968259329,56,Center,3968259331,140,76.8,3968259335,212,22.4,3968259337,213,1.1,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541681,22,1,1,1,55,besu5lkqmra07drq1czpr0tk4,0,86.5,79.1,2023-01-07T15:01:02.930Z,2023-01-07T21:30:12Z,3968259363,56,Center,3968259639,233,17,3968259371,213,5.3,3968259643,286,,3968259369,212,3.7,3969124339,224,,3968259637,236,,3968259365,140,88.6,1swg0twoet2to70z38wo78b1l,J. Penrice,3969124341,72,,3969554399,178,3968259359,2,3968259367,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541677,17,12,1,1,55,87coxipr6ls77tnlba3eselx0,1,13.3,27,2023-01-07T15:01:02.953Z,2023-01-07T21:30:20Z,3969554737,178,,3968259635,185,,3968259341,56,Back,3968259645,233,22,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541741,18,5,1,1,57,87coxipr6ls77tnlba3eselx0,0,21.8,-2,2023-01-07T15:01:04.672Z,2023-01-07T21:30:31Z,3968261575,233,23,3968259615,56,Back,3968259619,347,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541861,23,5,1,1,57,besu5lkqmra07drq1czpr0tk4,1,78.2,102,2023-01-07T15:01:04.672Z,2023-01-07T21:30:30Z,3968260209,347,,3968261543,233,18,3968260207,56,Left,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541985,24,1,1,2,12,besu5lkqmra07drq1czpr0tk4,1,84.4,100,2023-01-07T15:01:19.785Z,2023-01-07T21:30:39Z,3968260851,107,,3968260853,56,Left,3968260861,213,5.3,3968260857,141,88.7,3968260859,212,10.5,3968260855,140,89.5,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495541989,25,3,1,2,13,besu5lkqmra07drq1czpr0tk4,0,94.1,95.1,2023-01-07T15:01:20.845Z,2023-01-07T21:31:10Z,3968261075,233,19,3968260877,56,Left,3969556367,178,,3968260879,286,,3969126757,465,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542007,19,7,1,2,16,87coxipr6ls77tnlba3eselx0,1,5.9,4.9,2023-01-07T15:01:24.157Z,2023-01-07T21:31:23Z,3969556735,178,,3968260991,285,,3969126635,385,,3968260985,167,,3968261037,233,25,3968260989,56,Back,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542015,20,5,1,2,17,87coxipr6ls77tnlba3eselx0,0,9.1,-1.2,2023-01-07T15:01:25.027Z,2023-01-07T21:31:33Z,3968261611,233,26,3968261019,56,Back,3968261023,347,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542111,26,5,1,2,17,besu5lkqmra07drq1czpr0tk4,1,90.9,101.2,2023-01-07T15:01:25.027Z,2023-01-07T21:31:33Z,3968261509,347,,3968261603,233,20,3968261507,56,Left,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542155,27,1,1,2,25,besu5lkqmra07drq1czpr0tk4,1,83.2,100,2023-01-07T15:01:33.011Z,2023-01-07T21:31:36Z,3968261737,107,,3968261743,141,91.7,3968261741,140,76.9,3968261739,56,Left,3968261745,212,9.5,3968261747,213,3.9,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542179,28,1,1,2,26,besu5lkqmra07drq1czpr0tk4,1,76.9,91.7,2023-01-07T15:01:34Z,2023-01-07T21:31:44Z,3968261859,56,Left,3968261867,213,0.9,3968261865,212,4.5,3969557447,178,,3968261861,140,79.6,3968261863,141,96.8,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542185,30,50,1,2,27,besu5lkqmra07drq1czpr0tk4,1,81.8,96.5,2023-01-07T15:01:34.765Z,2023-01-07T21:32:08Z,3968261875,56,Left,3968262265,233,21,3968261877,286,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542227,21,7,1,2,28,87coxipr6ls77tnlba3eselx0,0,18.2,3.5,2023-01-07T15:01:35.520Z,2023-01-07T21:32:12Z,3968262087,285,,3969127523,383,,3968262233,233,30,3969558349,178,,3968262085,56,Back,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495793057,840,67,1,2,29,besu5lkqmra07drq1czpr0tk4,1,86.7,97.4,2023-01-07T15:01:36.338Z,2023-01-08T09:42:44Z,3969611093,233,945,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495793055,945,67,1,2,29,87coxipr6ls77tnlba3eselx0,0,13.3,2.6,2023-01-07T15:01:36.339Z,2023-01-07T22:34:32Z,3969611101,233,840,,,,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542191,31,50,1,2,29,besu5lkqmra07drq1czpr0tk4,1,83.4,95.4,2023-01-07T15:01:36.346Z,2023-01-08T09:42:45Z,3968262291,233,22,3968261903,56,Left,3968261905,286,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495542233,22,7,1,2,29,87coxipr6ls77tnlba3eselx0,1,16.6,4.6,2023-01-07T15:01:37.252Z,2023-01-07T21:32:30Z,3969558819,178,,3968262277,233,31,3969127697,385,,3968262131,56,Back,3968262129,167,,3968262133,285,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
