id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2501352453,6,1,1,0,16,c9ky1957qli8v2lylfga7io8b,1,44.2,90.6,2023-01-28T15:02:08.197Z,2023-01-29T11:43:03Z,3998762983,212,5.7,3998762979,141,86.9,3998762975,56,Back,3998762977,140,39.3,4001212147,178,,3998762989,213,3.6,,,,,,,31qdomyqdjk440v2ons5vc7o5,A. McGeady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352465,7,61,1,0,16,c9ky1957qli8v2lylfga7io8b,0,39.3,86.9,2023-01-28T15:02:08.632Z,2023-01-29T02:43:23Z,3998763045,56,Back,4001212159,178,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352471,6,49,1,0,17,841zp0njrq63yv4fvw6lgf60q,1,58.6,9.2,2023-01-28T15:02:09.588Z,2023-01-29T02:43:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352499,7,1,1,0,17,841zp0njrq63yv4fvw6lgf60q,0,58.6,9.2,2023-01-28T15:02:09.633Z,2023-01-29T02:43:38Z,3998763171,140,63.6,3998763175,212,5.3,4001212201,178,,3998763169,56,Right,3998763173,141,9.4,3998763177,213,0.0,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352493,8,61,1,0,17,c9ky1957qli8v2lylfga7io8b,1,42.1,89.3,2023-01-28T15:02:09.723Z,2023-01-29T02:43:43Z,4001212229,178,,3998763139,56,Back,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352565,8,1,1,0,20,841zp0njrq63yv4fvw6lgf60q,1,65.1,9.8,2023-01-28T15:02:11.913Z,2023-01-29T02:43:48Z,3998763465,141,4.1,3998763461,56,Right,3998763469,213,3.5,4001212325,178,,3998763463,140,56.2,3998763467,212,10.1,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352729,9,1,1,0,21,841zp0njrq63yv4fvw6lgf60q,1,54.1,4.1,2023-01-28T15:02:13.193Z,2023-01-29T02:43:51Z,3998764445,212,11.1,3998764441,140,43.6,3998764443,141,6.5,3998764447,213,3.0,3998764439,56,Back,4001212391,178,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352737,9,45,1,0,26,c9ky1957qli8v2lylfga7io8b,0,43.3,89.6,2023-01-28T15:02:17.874Z,2023-01-29T02:44:04Z,3998764623,233,10,3998764495,285,,3998764493,56,Back,,,,,,,,,,,,,,,,31qdomyqdjk440v2ons5vc7o5,A. McGeady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352759,10,3,1,0,26,841zp0njrq63yv4fvw6lgf60q,1,56.7,10.4,2023-01-28T15:02:17.874Z,2023-01-29T02:44:03Z,3998764567,233,9,3998764563,56,Right,4001212483,178,,3999995053,464,,3998764565,286,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352869,11,1,1,0,27,841zp0njrq63yv4fvw6lgf60q,1,57.6,8.5,2023-01-28T15:02:18.885Z,2023-01-29T02:44:08Z,3998765177,212,5.8,3998765173,140,62.2,4001212519,178,,3998765179,213,5.7,3998765171,56,Right,3998765175,141,3.7,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352921,12,1,1,0,31,841zp0njrq63yv4fvw6lgf60q,1,56.5,25.3,2023-01-28T15:02:23.175Z,2023-01-29T02:44:13Z,3998765403,212,8.5,3998765393,56,Center,3998765405,213,1.6,3998765401,141,37.7,3998765395,140,55.9,4001212557,178,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353065,13,1,1,0,33,841zp0njrq63yv4fvw6lgf60q,1,54.7,36.9,2023-01-28T15:02:25.215Z,2023-01-29T02:44:18Z,3998766055,213,2.2,3998766051,141,56.6,3998766049,140,45.1,3998766047,56,Back,3998766053,212,16.8,4001212577,178,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353093,14,1,1,0,38,841zp0njrq63yv4fvw6lgf60q,1,61.8,74.7,2023-01-28T15:02:30.656Z,2023-01-29T02:44:22Z,3998766203,56,Left,3998766207,141,92.0,3998766205,140,61.5,3998766211,213,1.6,4001212597,178,,3998766209,212,11.8,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353123,15,1,1,0,40,841zp0njrq63yv4fvw6lgf60q,1,61.5,94.2,2023-01-28T15:02:32.417Z,2023-01-29T02:44:26Z,3998766379,56,Left,3998766383,141,95.4,3998766387,213,0.1,3998766385,212,10.2,3998766381,140,71.2,4001212627,178,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353143,16,1,1,0,41,841zp0njrq63yv4fvw6lgf60q,0,69.4,94,2023-01-28T15:02:33.365Z,2023-01-29T02:44:32Z,4001212673,178,,3998767885,212,5.2,3998767881,140,74.4,3998767869,168,,3998767883,141,94.0,3998767887,213,0.0,3998766491,56,Left,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353167,10,61,1,0,41,c9ky1957qli8v2lylfga7io8b,1,32.3,4.6,2023-01-28T15:02:33.405Z,2023-01-29T02:44:33Z,3998766617,56,Back,4001212677,178,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353203,11,5,1,0,42,c9ky1957qli8v2lylfga7io8b,0,33.4,-1.4,2023-01-28T15:02:34.646Z,2023-01-29T02:44:41Z,3998767993,233,17,3998766809,56,Back,3998766813,347,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353387,17,5,1,0,42,841zp0njrq63yv4fvw6lgf60q,1,66.6,101.4,2023-01-28T15:02:34.646Z,2023-01-29T02:44:40Z,3998767909,233,11,3998767761,347,,3998767759,56,Left,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353539,18,1,1,0,49,841zp0njrq63yv4fvw6lgf60q,1,67.4,100,2023-01-28T15:02:41.306Z,2023-01-29T02:44:45Z,3998768469,141,92.3,3998768465,56,Left,3998768461,107,,3998768471,212,6.9,3998768467,140,64.0,3998768473,213,4.2,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353579,19,1,1,0,50,841zp0njrq63yv4fvw6lgf60q,1,63.1,92.7,2023-01-28T15:02:42.426Z,2023-01-29T02:44:51Z,3998768649,141,96.3,3998768651,212,6.2,4001212773,178,,3998768645,56,Left,3998768653,213,0.4,3998768647,140,68.5,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353593,20,3,1,0,52,841zp0njrq63yv4fvw6lgf60q,0,71.1,95.4,2023-01-28T15:02:43.886Z,2023-01-29T02:44:54Z,3998768723,56,Left,3998768861,233,12,3998768725,286,,4001212795,178,,4000000015,465,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353555,12,7,1,0,52,c9ky1957qli8v2lylfga7io8b,1,28.9,4.6,2023-01-28T15:02:44.056Z,2023-01-29T02:44:59Z,3998768531,56,Back,4000000357,385,,4001212827,178,,3998768819,233,20,3998768529,167,,3998768533,285,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353791,13,5,1,0,53,c9ky1957qli8v2lylfga7io8b,0,31,-1.2,2023-01-28T15:02:44.857Z,2023-01-29T02:45:02Z,3998770623,233,21,3998769571,56,Back,3998769573,347,,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354005,21,5,1,0,53,841zp0njrq63yv4fvw6lgf60q,1,69,101.2,2023-01-28T15:02:44.857Z,2023-01-29T02:45:02Z,3998770473,56,Left,3998770475,347,,3998770581,233,13,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354095,22,1,1,1,6,841zp0njrq63yv4fvw6lgf60q,1,78.3,100,2023-01-28T15:02:58.707Z,2023-01-29T02:45:04Z,3998770889,141,85.7,3998770891,212,13.5,3998770887,140,87.1,3998770897,213,5.5,3998770879,107,,3998770883,56,Left,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354121,23,61,1,1,8,841zp0njrq63yv4fvw6lgf60q,0,87.1,85.7,2023-01-28T15:02:59.814Z,2023-01-29T02:45:08Z,3998771021,56,Left,4001212909,388,,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354111,14,49,1,1,8,c9ky1957qli8v2lylfga7io8b,1,12.2,14.3,2023-01-28T15:03:00.787Z,2023-01-29T02:45:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354163,15,12,1,1,9,c9ky1957qli8v2lylfga7io8b,1,12,16.1,2023-01-28T15:03:00.817Z,2023-01-29T02:45:18Z,3998771243,212,19.6,3998771247,213,5.6,3998771239,140,26.8,3998771241,141,0.0,3998771755,167,,4001212977,178,,3998771237,56,Back,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354167,16,5,1,1,11,c9ky1957qli8v2lylfga7io8b,0,25.4,-1.5,2023-01-28T15:03:03.217Z,2023-01-29T02:45:22Z,3998771263,347,,3998771261,56,Back,3998771545,233,24,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354211,24,5,1,1,11,841zp0njrq63yv4fvw6lgf60q,1,74.6,101.5,2023-01-28T15:03:03.217Z,2023-01-29T02:45:22Z,3998771477,56,Left,3998771535,233,16,3998771479,347,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354367,25,1,1,1,13,841zp0njrq63yv4fvw6lgf60q,1,78.3,100,2023-01-28T15:03:05.777Z,2023-01-29T02:45:27Z,3998772259,140,75.1,3998772265,213,3.9,3998772261,141,96.3,3998772257,56,Left,3998772253,107,,3998772263,212,4.8,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354391,26,1,1,1,14,841zp0njrq63yv4fvw6lgf60q,0,70,89.1,2023-01-28T15:03:06.699Z,2023-01-29T02:45:31Z,3998772383,212,4.3,3998772379,140,73.7,4001213073,178,,3998772377,56,Left,3998772381,141,91.8,3998772385,213,0.4,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354383,17,49,1,1,15,c9ky1957qli8v2lylfga7io8b,1,32.2,10,2023-01-28T15:03:07.738Z,2023-01-29T02:45:35Z,,,,,,,,,,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354439,18,1,1,1,16,c9ky1957qli8v2lylfga7io8b,1,32.2,10,2023-01-28T15:03:07.869Z,2023-01-29T02:45:40Z,3998772615,141,5.6,3998772611,56,Back,3998772619,213,6.0,3998772613,140,42.3,4001213117,178,,3998772617,212,11.0,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354523,19,1,1,1,18,c9ky1957qli8v2lylfga7io8b,1,39.4,5.3,2023-01-28T15:03:10.768Z,2023-01-29T02:45:45Z,3998773059,56,Back,3998773061,140,35.2,3998773065,212,9.3,3998773067,213,2.1,4001213145,178,,3998773063,141,17.4,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354491,27,43,1,1,20,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-01-28T15:03:12.617Z,2023-01-28T15:03:22Z,3998772875,286,0,3998772871,56,Left,3998774345,144,7,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354623,20,1,1,1,21,c9ky1957qli8v2lylfga7io8b,1,32.3,15.6,2023-01-28T15:03:13.729Z,2023-01-29T02:45:49Z,3998773609,56,Back,3998773615,212,6.0,3998773611,140,30.9,3998773617,213,4.5,3998773613,141,7.0,4001213187,178,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354681,21,1,1,1,24,c9ky1957qli8v2lylfga7io8b,0,36.8,5.5,2023-01-28T15:03:16.455Z,2023-01-29T02:45:52Z,3998773849,213,0.1,4001213193,178,,3998773845,141,7.6,3998773841,56,Right,3998773847,212,20.0,3998773843,140,55.8,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354719,28,8,1,1,25,841zp0njrq63yv4fvw6lgf60q,1,39.7,90.9,2023-01-28T15:03:17.249Z,2023-01-29T02:45:56Z,3998773995,56,Back,4001213233,178,,4000025869,384,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354769,29,49,1,1,28,841zp0njrq63yv4fvw6lgf60q,1,29.1,69.3,2023-01-28T15:03:20.160Z,2023-01-29T02:45:59Z,,,,,,,,,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354951,30,1,1,1,30,841zp0njrq63yv4fvw6lgf60q,0,29.8,49.6,2023-01-28T15:03:21.935Z,2023-01-29T02:46:02Z,3998775015,141,22.2,3998775009,56,Back,4001213257,178,,3998775019,213,5.2,3998775013,140,39.0,3998775017,212,21.0,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501852915,822,43,1,1,31,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-01-28T15:03:23.738Z,2023-01-29T08:05:58Z,4001452507,144,67,4001437353,233,817,,,,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501852911,817,43,1,1,31,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-01-28T15:03:23.739Z,2023-01-29T08:05:58Z,4001452525,144,67,4001437373,233,822,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501858269,912,67,1,1,31,c9ky1957qli8v2lylfga7io8b,1,56.1,77.6,2023-01-28T15:03:23.788Z,2023-01-29T08:16:50Z,4001454277,233,916,,,,,,,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501858265,916,67,1,1,31,841zp0njrq63yv4fvw6lgf60q,0,43.9,22.4,2023-01-28T15:03:23.789Z,2023-01-29T08:09:29Z,4001454287,233,912,,,,,,,,,,,,,,,,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354915,22,8,1,1,31,c9ky1957qli8v2lylfga7io8b,1,55.6,78.5,2023-01-28T15:03:23.792Z,2023-01-29T08:16:51Z,4000027829,384,,4001213295,178,,3998774843,56,Center,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
