id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value,qualifier/13/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/14/value,assist
2494655611,3,49,1,0,14,c9ky1957qli8v2lylfga7io8b,1,15.1,28.5,2023-01-02T15:02:59.783Z,2023-01-03T04:52:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655663,4,1,1,0,14,c9ky1957qli8v2lylfga7io8b,1,15,31.2,2023-01-02T15:02:59.807Z,2023-01-03T04:52:44Z,3964267211,178,,3963587831,141,11.4,3963587827,56,Back,3963587833,212,13.9,3963587829,140,18.2,3963587835,213,5.0,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655685,5,1,1,0,17,c9ky1957qli8v2lylfga7io8b,1,20.5,5.2,2023-01-02T15:03:02.527Z,2023-01-03T04:52:50Z,3963587945,141,11.8,3963587947,212,19.9,3963587949,213,0.2,3964267271,178,,3963587943,140,39.0,3963587941,56,Back,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655713,6,1,1,0,18,c9ky1957qli8v2lylfga7io8b,1,43.8,14.1,2023-01-02T15:03:03.695Z,2023-01-03T04:52:55Z,3963588083,140,43.6,3963588081,56,Back,3963588089,213,4.7,3963588085,141,4.0,3964267315,178,,3963588087,212,6.9,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655743,7,1,1,0,20,c9ky1957qli8v2lylfga7io8b,0,43.8,3.5,2023-01-02T15:03:05.078Z,2023-01-03T04:53:25Z,3964267523,178,,3963588241,212,17.9,3963588243,213,0.2,3963588239,141,8.8,3963588235,56,Right,3963588237,140,60.5,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655753,9,49,1,0,22,1hcbcuu846pa3iw6qskiws1cu,1,38.6,92.9,2023-01-02T15:03:07.404Z,2023-01-03T04:53:38Z,,,,,,,,,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655769,10,1,1,0,23,1hcbcuu846pa3iw6qskiws1cu,0,34.3,96.4,2023-01-02T15:03:08.803Z,2023-01-03T04:53:43Z,3963588351,56,Back,3963588353,140,44.0,3963588355,141,94.2,3963588357,212,10.3,3964267689,178,,3963588359,213,6.1,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655787,8,1,1,0,24,c9ky1957qli8v2lylfga7io8b,1,54,7.4,2023-01-02T15:03:09.294Z,2023-01-03T04:53:50Z,3963588441,56,Right,3963588443,140,65.4,3964267745,178,,3963588445,141,9.4,3963588447,212,12.0,3963588449,213,0.1,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655791,9,49,1,0,24,c9ky1957qli8v2lylfga7io8b,1,65.3,9.5,2023-01-02T15:03:09.846Z,2023-01-03T04:53:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655805,10,4,1,0,26,c9ky1957qli8v2lylfga7io8b,1,62.9,11.1,2023-01-02T15:03:11.449Z,2023-01-03T04:54:00Z,3963588669,233,11,3963588513,56,Right,3963588511,13,,3963588517,265,,3963588515,152,,3963588519,286,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655825,11,4,1,0,26,1hcbcuu846pa3iw6qskiws1cu,0,37.1,88.9,2023-01-02T15:03:11.450Z,2023-01-03T04:53:59Z,3963588657,265,,3963588655,152,,3963588659,285,,3963588689,233,10,3964267843,178,,3963588653,56,Back,3963588651,13,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656111,11,1,1,0,48,c9ky1957qli8v2lylfga7io8b,1,64.6,13.7,2023-01-02T15:03:33.421Z,2023-01-03T04:54:06Z,3963590029,155,,3963590041,213,0.4,3963590031,152,,3963590033,56,Center,3963590027,5,,3963590035,140,89.3,3963590037,141,28.3,3963590039,212,27.8,afowz5wysshf6f5mj5iz1t5h,J. Newell,3964267909,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656175,12,1,1,0,53,c9ky1957qli8v2lylfga7io8b,1,92.6,16.4,2023-01-02T15:03:37.898Z,2023-01-03T04:54:09Z,3963590323,141,4.1,3964267941,178,,3963590315,56,Right,3963590329,212,19.6,3963590331,213,3.6,3963590319,140,75.7,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656185,13,1,1,0,57,c9ky1957qli8v2lylfga7io8b,0,77.2,4.3,2023-01-02T15:03:42.477Z,2023-01-03T04:54:16Z,3963590363,140,79.2,3963590423,286,,3964268029,178,,3963590361,56,Right,3963590365,141,5.9,3963590419,233,12,3963590367,212,2.4,3963590417,236,,afowz5wysshf6f5mj5iz1t5h,J. Newell,3963590369,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656197,12,74,1,0,57,1hcbcuu846pa3iw6qskiws1cu,1,20.5,96.2,2023-01-02T15:03:42.517Z,2023-01-03T04:54:19Z,3963590385,56,Back,3963590387,285,,3963590429,233,13,3964268065,178,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656203,13,5,1,0,57,1hcbcuu846pa3iw6qskiws1cu,0,21.1,101.5,2023-01-02T15:03:42.838Z,2023-01-03T04:54:25Z,3963590447,347,,3963590445,56,Back,3963591339,233,15,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656403,15,5,1,0,57,c9ky1957qli8v2lylfga7io8b,1,78.9,-1.5,2023-01-02T15:03:42.838Z,2023-01-03T04:54:25Z,3963591303,347,,3963591301,56,Right,3963591317,233,13,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656187,14,43,1,0,59,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-01-02T15:03:44.134Z,2023-01-02T15:04:07Z,3963591215,144,61,3963590377,56,Right,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656465,16,1,1,1,27,c9ky1957qli8v2lylfga7io8b,0,80.5,0,2023-01-02T15:04:12.639Z,2023-01-03T04:54:28Z,3963591579,140,89.4,3963591583,141,36.1,3963591587,212,27.3,3963591573,56,Center,3963591593,1,,3963591591,213,1.2,3963591571,107,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656479,14,12,1,1,29,1hcbcuu846pa3iw6qskiws1cu,1,9.5,60.4,2023-01-02T15:04:14.491Z,2023-01-03T04:54:33Z,3963591727,15,,3963591673,56,Back,3963591677,141,60.0,3963591675,140,21.6,3963591681,213,6.3,3964268201,388,,3963591679,212,12.7,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656495,17,44,1,1,31,c9ky1957qli8v2lylfga7io8b,1,77.8,41.9,2023-01-02T15:04:16.257Z,2023-01-03T09:30:11Z,3963591761,286,,3963591759,56,Center,3963591879,233,15,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656505,15,44,1,1,31,1hcbcuu846pa3iw6qskiws1cu,0,22.2,58.1,2023-01-02T15:04:16.258Z,2023-01-03T04:54:36Z,3963591819,56,Back,3963591923,233,17,3963591821,285,,,,,,,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656511,18,1,1,1,31,c9ky1957qli8v2lylfga7io8b,1,78.6,40.6,2023-01-02T15:04:16.313Z,2023-01-03T09:30:11Z,3963591861,213,0.3,3964268259,388,,3963591853,56,Center,3963591851,3,,3963591857,141,41.7,3963591855,140,80.8,3963591859,212,2.4,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657521,28,1,1,1,32,c9ky1957qli8v2lylfga7io8b,0,79.5,43.9,2023-01-02T15:04:17.054Z,2023-01-03T04:54:46Z,3963596941,168,,3963596943,56,Center,3964268313,178,,3963596945,140,92.5,3963596947,141,49.5,3963596949,212,14.2,3963596951,213,0.3,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656589,16,49,1,1,34,1hcbcuu846pa3iw6qskiws1cu,1,0.8,57.6,2023-01-02T15:04:19.078Z,2023-01-03T04:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656601,17,1,1,1,35,1hcbcuu846pa3iw6qskiws1cu,0,1.3,57.7,2023-01-02T15:04:20.600Z,2023-01-03T04:55:02Z,3963592317,141,74.6,3963592315,140,4.0,3964268419,178,,3963592319,212,11.8,3963592323,1,,3963592321,213,1.3,3963592311,157,,3963592313,56,Back,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494734505,826,8,1,1,36,c9ky1957qli8v2lylfga7io8b,1,94.2,30.3,2023-01-02T15:04:21.358Z,2023-01-03T04:55:07Z,3964268475,178,,3964013755,56,Center,3964013805,383,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656621,19,49,1,1,38,c9ky1957qli8v2lylfga7io8b,1,93.2,7.9,2023-01-02T15:04:23.411Z,2023-01-03T04:55:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656649,18,45,1,1,40,1hcbcuu846pa3iw6qskiws1cu,0,6,83.4,2023-01-02T15:04:25.706Z,2023-01-03T04:55:42Z,3963592555,56,Back,3963592557,285,,3963592771,233,20,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656683,20,3,1,1,40,c9ky1957qli8v2lylfga7io8b,1,94,16.6,2023-01-02T15:04:25.706Z,2023-01-03T04:55:42Z,3963592741,286,,3964013831,465,,3964268741,178,,3963592761,233,18,3963592739,56,Right,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656701,21,1,1,1,43,c9ky1957qli8v2lylfga7io8b,0,95.8,25.6,2023-01-02T15:04:28.563Z,2023-01-03T04:55:45Z,3963592813,56,Center,3963592821,213,2.4,3964268763,178,,3963592819,212,9.6,3963592817,141,34.8,3963592815,140,88.9,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494659099,54,8,1,1,44,1hcbcuu846pa3iw6qskiws1cu,1,7.7,63.1,2023-01-02T15:04:29.018Z,2023-01-03T04:56:10Z,3964014005,385,,3964268923,178,,3963604897,56,Back,,,,,,,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656721,19,49,1,1,44,1hcbcuu846pa3iw6qskiws1cu,1,6.2,70.2,2023-01-02T15:04:29.518Z,2023-01-03T04:56:15Z,,,,,,,,,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656709,22,43,1,1,45,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-01-02T15:04:30.477Z,2023-01-02T15:06:36Z,3963601569,144,61,3963592843,56,Center,,,,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656807,20,1,1,1,45,1hcbcuu846pa3iw6qskiws1cu,1,6.2,70.2,2023-01-02T15:04:30.765Z,2023-01-03T04:56:19Z,3963593335,212,4.6,3963593337,213,1.2,3964269001,178,,3963593329,56,Back,3963593331,140,7.9,3963593333,141,76.4,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494783653,864,83,1,1,49,c9ky1957qli8v2lylfga7io8b,1,92.4,8.1,2023-01-02T15:04:33.921Z,2023-01-03T05:26:41Z,3964284501,399,58453,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656837,21,1,1,1,49,1hcbcuu846pa3iw6qskiws1cu,0,9.6,93.6,2023-01-02T15:04:33.959Z,2023-01-03T04:56:25Z,3963593469,212,11.5,3963593467,141,100.0,3963593465,140,19.4,3963593463,56,Back,3963593461,157,,3964269057,178,,3963593473,1,,3963593471,213,0.5,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656843,22,5,1,1,51,1hcbcuu846pa3iw6qskiws1cu,0,21,101.1,2023-01-02T15:04:36.850Z,2023-01-03T04:56:28Z,3963593499,347,,3963593497,56,Back,3963594069,233,23,,,,,,,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656963,23,5,1,1,51,c9ky1957qli8v2lylfga7io8b,1,79,-1.1,2023-01-02T15:04:36.850Z,2023-01-03T04:56:27Z,3963594061,347,,3963594059,56,Right,3963594065,233,22,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656985,24,1,1,2,4,c9ky1957qli8v2lylfga7io8b,1,80.6,0,2023-01-02T15:04:48.953Z,2023-01-03T04:56:31Z,3963594191,212,21.2,3963594187,140,61.6,3963594193,213,2.8,3963594185,56,Right,3963594189,141,9.2,3963594183,107,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657079,25,1,1,2,7,c9ky1957qli8v2lylfga7io8b,1,59.4,21.3,2023-01-02T15:04:51.966Z,2023-01-03T04:56:40Z,3963594669,212,18.7,3963594667,141,41.2,3963594665,140,47.1,3963594663,56,Back,3964269161,178,,3963594671,213,2.3,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657139,26,1,1,2,15,c9ky1957qli8v2lylfga7io8b,1,33.4,56.4,2023-01-02T15:04:59.956Z,2023-01-03T04:56:44Z,3963594995,213,3.5,3964269187,178,,3963594989,140,18.2,3963594991,141,47.6,3963594987,56,Back,3963594993,212,17.0,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657205,27,1,1,2,21,c9ky1957qli8v2lylfga7io8b,0,21.9,44.8,2023-01-02T15:05:05.971Z,2023-01-03T04:56:48Z,3963595365,56,Center,3963595367,140,85.1,3963595377,1,,3963595375,213,0.2,3964269237,178,,3963595371,141,66.9,3963595373,212,68.0,3963595363,155,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657223,23,52,1,2,25,1hcbcuu846pa3iw6qskiws1cu,1,12.4,33.9,2023-01-02T15:05:10.527Z,2023-01-03T04:56:51Z,3964014391,377,,3964269259,178,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
