id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId
2440923607,201,1,1,27,53,muo4d1nfi1vgyvz5n07tjmoo,0,94.8,23.7,2022-07-31T14:29:01.186Z,2022-08-01T04:35:09Z,3678756085,140,94.9,3678756091,213,1.6,3678756081,155,,3679850305,387,,3680485037,178,,3678756079,2,,3679850303,225,,3678756089,212,36.0,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,3678756093,1,3678756087,141,76.7,3678756083,56,3679850307,20,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2440923605,247,49,1,27,56,759fhii7hsnldanli06j5jmf6,1,6.7,26.4,2022-07-31T14:29:04.746Z,2022-08-01T04:35:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923647,248,12,1,27,56,759fhii7hsnldanli06j5jmf6,1,6.7,26.4,2022-07-31T14:29:04.849Z,2022-08-01T04:35:26Z,3678756361,212,59.3,3678756357,140,62.7,3678756359,141,37.6,3678756363,213,0.1,3680485189,178,,3678756355,56,Center,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923623,202,49,1,28,1,muo4d1nfi1vgyvz5n07tjmoo,1,45.6,65.2,2022-07-31T14:29:09.184Z,2022-08-01T04:35:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923645,203,1,1,28,3,muo4d1nfi1vgyvz5n07tjmoo,0,44.9,65.8,2022-07-31T14:29:12.084Z,2022-08-01T04:35:36Z,3678756341,155,,3678756343,56,Right,3678756347,141,14.4,3680485279,178,,3678756349,212,59.3,3678756353,1,,3678756345,140,90.5,3678756351,213,5.7,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923663,249,12,1,28,6,759fhii7hsnldanli06j5jmf6,1,13.4,82,2022-07-31T14:29:15.066Z,2022-08-01T04:35:45Z,3678756429,141,100.0,3678756427,140,27.5,3680485353,21,,3678756425,56,Back,3678756453,167,,3680485351,388,,3678756431,212,19.7,3678756433,213,0.7,1uu6iy1n107p6o82uhzp9jcut,J. Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923715,204,5,1,28,9,muo4d1nfi1vgyvz5n07tjmoo,1,72.6,-1.4,2022-07-31T14:29:17.734Z,2022-08-01T04:35:52Z,3678756737,233,250,3678756729,56,Right,3678756731,347,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923665,250,5,1,28,9,759fhii7hsnldanli06j5jmf6,0,27.4,101.4,2022-07-31T14:29:17.734Z,2022-08-01T04:35:53Z,3678756741,233,204,3678756445,347,,3678756443,56,Back,,,,,,,,,,,,,,,,1uu6iy1n107p6o82uhzp9jcut,J. Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923725,205,1,1,28,22,muo4d1nfi1vgyvz5n07tjmoo,1,73.6,0,2022-07-31T14:29:31.005Z,2022-08-01T04:36:00Z,3678756779,141,11.7,3678756785,213,0.7,3678756777,140,85.0,3678756775,56,Right,3678756781,212,15.1,3678756773,107,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923739,206,1,1,28,23,muo4d1nfi1vgyvz5n07tjmoo,1,84.2,11.4,2022-07-31T14:29:32.044Z,2022-08-01T04:36:10Z,3678756861,141,3.8,3678756863,212,8.3,3678756857,56,Right,3680485529,178,,3678756883,156,,3678756865,213,3.8,3678756859,140,78.0,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923749,207,1,1,28,26,muo4d1nfi1vgyvz5n07tjmoo,1,77.8,3.8,2022-07-31T14:29:35.097Z,2022-08-01T04:36:15Z,3678756945,212,7.0,3678756939,56,Right,3680485581,178,,3678756947,213,1.4,3678756943,141,14.0,3678756941,140,78.7,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923753,208,1,1,28,28,muo4d1nfi1vgyvz5n07tjmoo,0,77.9,20.7,2022-07-31T14:29:37.161Z,2022-08-01T04:36:23Z,3678756963,56,Center,3678756967,141,26.7,3678756969,212,4.3,3678756971,213,1.3,3680485639,178,,3678756965,140,79.1,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923765,251,8,1,28,29,759fhii7hsnldanli06j5jmf6,1,27.1,75.1,2022-07-31T14:29:37.349Z,2022-08-01T04:36:27Z,3679850929,385,,3678757033,56,Back,3680485659,178,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923789,209,3,1,28,31,muo4d1nfi1vgyvz5n07tjmoo,1,69.6,29.3,2022-07-31T14:29:39.387Z,2022-08-01T04:36:40Z,3678757139,286,,3678757137,56,Center,3679851283,464,,3678757141,233,252,3680485773,178,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923781,252,45,1,28,31,759fhii7hsnldanli06j5jmf6,0,30.4,70.7,2022-07-31T14:29:39.387Z,2022-08-01T04:36:41Z,3678757119,56,Back,3678757121,285,,3678757147,233,209,,,,,,,,,,,,,,,,eghu03zhii5vbr655sub8xmmt,J. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923805,210,1,1,28,32,muo4d1nfi1vgyvz5n07tjmoo,1,73,29.1,2022-07-31T14:29:40.907Z,2022-08-01T04:37:07Z,3678757247,141,5.6,3680485969,178,,3678757249,212,17.5,3678757245,140,79.9,3678757251,213,5.1,3678757243,56,Right,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923807,211,3,1,28,37,muo4d1nfi1vgyvz5n07tjmoo,0,89.4,8,2022-07-31T14:29:46.088Z,2022-08-01T04:37:19Z,3680486059,178,,3679851789,465,,3678757255,56,Right,3678757355,233,253,3678757257,286,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923821,253,7,1,28,38,759fhii7hsnldanli06j5jmf6,0,10.6,92,2022-07-31T14:29:46.401Z,2022-08-01T04:37:25Z,3678757323,233,211,3678757321,285,,3680486125,178,,3678757319,56,Back,3679851735,383,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441252229,1350,67,1,28,39,muo4d1nfi1vgyvz5n07tjmoo,1,95.1,9.7,2022-07-31T14:29:47.365Z,2022-08-01T07:22:20Z,3680558223,233,1289,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441252223,1289,67,1,28,39,759fhii7hsnldanli06j5jmf6,0,4.9,90.3,2022-07-31T14:29:47.366Z,2022-08-01T06:58:43Z,3680558235,233,1350,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923839,212,1,1,28,39,muo4d1nfi1vgyvz5n07tjmoo,1,91.4,11.1,2022-07-31T14:29:47.379Z,2022-08-01T07:22:20Z,3678757405,140,82.8,3678757409,212,9.1,3678757407,141,13.1,3678757403,56,Right,3680486187,178,,3678757411,213,3.0,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923857,213,1,1,28,41,muo4d1nfi1vgyvz5n07tjmoo,0,82.1,11.6,2022-07-31T14:29:49.421Z,2022-08-01T04:37:39Z,3680486237,178,,3679851895,224,,3678757481,140,91.3,3678757475,2,,3678757485,212,29.1,3679851897,20,,3678757483,141,51.9,3678757487,213,1.2,3jyid2g273zr668fxeeplegnp,R. Strain,3678757479,56,3678757477,155,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923873,254,12,1,28,43,759fhii7hsnldanli06j5jmf6,1,8.3,46,2022-07-31T14:29:51.303Z,2022-08-01T04:37:46Z,3678757563,140,15.1,3678757625,15,,3678757559,56,Back,3680486293,388,,3678757569,212,8.9,3678757571,213,5.6,3678757567,141,38.2,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923925,214,1,1,28,46,muo4d1nfi1vgyvz5n07tjmoo,1,80.7,68.5,2022-07-31T14:29:54.634Z,2022-08-01T04:37:58Z,3678757875,56,Left,3678757877,140,94.5,3678757879,141,80.9,3680486365,178,,3678757883,213,0.5,3678757881,212,16.8,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923937,215,1,1,28,50,muo4d1nfi1vgyvz5n07tjmoo,1,94.6,85.4,2022-07-31T14:29:58.525Z,2022-08-01T04:38:09Z,3680486473,178,,3678757943,212,9.6,3678757939,140,86.5,3678757945,213,2.7,3678757941,141,91.8,3678757937,56,Left,,,,,,,e6533sc7r8o043y5bgozlvt3o,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923959,216,1,1,28,51,muo4d1nfi1vgyvz5n07tjmoo,0,86.7,91.8,2022-07-31T14:29:59.546Z,2022-08-01T04:38:18Z,3679852305,224,,3678758073,56,Center,3678758077,141,45.5,3678758079,212,31.5,3678758071,155,,3678758069,2,,3679852307,72,,3678758081,213,4.8,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,3678758075,140,3680486529,178,,,,,,,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923953,255,44,1,28,53,759fhii7hsnldanli06j5jmf6,1,11.7,53,2022-07-31T14:30:01.256Z,2022-08-01T07:22:21Z,3678758041,56,Back,3678758043,285,,3678758127,233,217,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923961,217,44,1,28,53,muo4d1nfi1vgyvz5n07tjmoo,0,88.3,47,2022-07-31T14:30:01.257Z,2022-08-01T04:38:25Z,3678758085,56,Center,3678758147,233,255,3678758087,286,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923963,256,12,1,28,53,759fhii7hsnldanli06j5jmf6,1,11.7,51.6,2022-07-31T14:30:01.299Z,2022-08-01T07:22:21Z,3678758095,141,39.2,3678758097,212,12.6,3678758101,15,,3678758099,213,5.5,3678758091,56,Back,3678758093,140,20.6,3680486721,388,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923975,257,1,1,28,55,759fhii7hsnldanli06j5jmf6,1,20.6,39.2,2022-07-31T14:30:03.413Z,2022-08-01T04:38:43Z,3678758177,213,5.4,3678758163,3,,3680486777,388,,3678758165,56,Back,3678758167,140,23.8,3678758171,212,5.2,3678758169,141,33.3,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440923981,258,49,1,28,56,759fhii7hsnldanli06j5jmf6,1,23.9,33.1,2022-07-31T14:30:04.808Z,2022-08-01T04:38:50Z,,,,,,,,,,,,,,,,,,,,,,,,,eghu03zhii5vbr655sub8xmmt,J. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924061,259,1,1,28,56,759fhii7hsnldanli06j5jmf6,0,23.9,33.1,2022-07-31T14:30:04.832Z,2022-08-01T04:38:57Z,3678758627,56,Center,3678758635,213,0.4,3679852683,157,,3678758629,140,67.4,3678758637,1,,3678758633,212,49.1,3678758631,141,59.4,3680486905,178,,eghu03zhii5vbr655sub8xmmt,J. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924017,218,49,1,29,0,muo4d1nfi1vgyvz5n07tjmoo,1,34,48.2,2022-07-31T14:30:09.021Z,2022-08-01T04:39:13Z,,,,,,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924059,219,1,1,29,3,muo4d1nfi1vgyvz5n07tjmoo,1,36.4,51.3,2022-07-31T14:30:11.598Z,2022-08-01T04:39:25Z,3678758617,212,47.7,3680487155,178,,3678758619,213,0.6,3678758609,155,,3678758615,141,93.0,3678758621,1,,3678758611,56,Left,3678758613,140,72.9,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924065,220,1,1,29,5,muo4d1nfi1vgyvz5n07tjmoo,0,72.9,93,2022-07-31T14:30:14.175Z,2022-08-01T04:39:31Z,3678758661,212,5.9,3678758663,213,4.3,3678758653,3,,3678758657,140,70.6,3678758659,141,85.1,3680487217,178,,3678758655,56,Left,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924075,261,49,1,29,7,759fhii7hsnldanli06j5jmf6,1,32,16.5,2022-07-31T14:30:15.415Z,2022-08-01T04:39:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924083,262,1,1,29,7,759fhii7hsnldanli06j5jmf6,1,32,16.5,2022-07-31T14:30:15.446Z,2022-08-01T04:39:47Z,3680487363,178,,3678758763,155,,3678758773,213,6.0,3678758767,140,42.4,3678758769,141,11.0,3678758771,212,11.5,3678758765,56,Back,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924069,260,43,1,29,7,759fhii7hsnldanli06j5jmf6,1,0,0,2022-07-31T14:30:15.879Z,2022-07-31T14:30:30Z,3678758685,140,31.9,3678758687,141,16.5,3678758689,212,8.2,3678758691,213,0.9,3678759117,144,1,3678758681,3,0,3678758683,56,Back,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924087,263,1,1,29,9,759fhii7hsnldanli06j5jmf6,1,41.9,11.6,2022-07-31T14:30:17.954Z,2022-08-01T04:40:00Z,3680487451,178,,3678758805,213,4.1,3678758797,56,Back,3678758799,140,39.9,3678758803,212,3.6,3678758801,141,7.3,,,,,,,eghu03zhii5vbr655sub8xmmt,J. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924103,264,1,1,29,11,759fhii7hsnldanli06j5jmf6,1,39.9,7.3,2022-07-31T14:30:19.666Z,2022-08-01T04:40:05Z,3678758925,213,6.2,3678758923,212,18.2,3678758917,56,Right,3678758919,140,57.2,3678758921,141,5.3,3680487483,178,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924105,265,50,1,29,15,759fhii7hsnldanli06j5jmf6,1,65.6,13.6,2022-07-31T14:30:23.566Z,2022-08-01T04:40:12Z,3678759015,233,221,3678758935,286,,3678758933,56,Right,,,,,,,,,,,,,,,,eghu03zhii5vbr655sub8xmmt,J. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924115,221,7,1,29,15,muo4d1nfi1vgyvz5n07tjmoo,1,34.4,86.4,2022-07-31T14:30:24.013Z,2022-08-01T04:40:19Z,3678758995,285,,3679852929,384,,3678758997,233,265,3680487567,178,,3678758993,56,Back,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924117,222,49,1,29,16,muo4d1nfi1vgyvz5n07tjmoo,1,39.6,77.8,2022-07-31T14:30:24.338Z,2022-08-01T04:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924137,223,1,1,29,19,muo4d1nfi1vgyvz5n07tjmoo,1,40.1,77.8,2022-07-31T14:30:27.979Z,2022-08-01T04:40:41Z,3678759121,140,41.5,3678759123,141,63.0,3678759119,56,Back,3678759125,212,10.2,3678759127,213,4.9,3680487701,178,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924157,224,1,1,29,21,muo4d1nfi1vgyvz5n07tjmoo,1,41.3,62,2022-07-31T14:30:29.525Z,2022-08-01T04:40:50Z,3680487747,178,,3678759233,212,25.0,3678759231,141,25.2,3678759235,213,4.7,3678759227,56,Back,3678759229,140,41.1,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924221,225,1,1,29,25,muo4d1nfi1vgyvz5n07tjmoo,1,42,14.6,2022-07-31T14:30:33.716Z,2022-08-01T04:41:00Z,3678759609,213,6.2,3678759607,212,53.5,3678759605,141,7.0,3678759611,1,,3680487807,178,,3678759603,140,92.7,3678759601,56,Right,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924239,226,1,1,29,33,muo4d1nfi1vgyvz5n07tjmoo,0,91.5,5.9,2022-07-31T14:30:41.427Z,2022-08-01T04:41:08Z,3678759709,213,2.0,3678759707,212,8.7,3678759705,141,17.7,3678759703,140,88.3,3680487865,178,,3678759701,56,Right,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924235,266,49,1,29,34,759fhii7hsnldanli06j5jmf6,1,10.6,92.3,2022-07-31T14:30:42.741Z,2022-08-01T04:41:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924243,267,50,1,29,34,759fhii7hsnldanli06j5jmf6,1,11.4,87.6,2022-07-31T14:30:42.789Z,2022-08-01T04:41:48Z,3678759739,285,,3678759737,56,Back,3678759859,233,227,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924255,227,7,1,29,34,muo4d1nfi1vgyvz5n07tjmoo,0,88.6,12.4,2022-07-31T14:30:43.013Z,2022-08-01T04:41:40Z,3678759801,56,Right,3678759803,286,,3678759833,233,267,3680488085,178,,3679853331,383,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440926715,317,61,1,29,34,759fhii7hsnldanli06j5jmf6,1,11,85,2022-07-31T14:30:43.121Z,2022-08-01T04:42:22Z,3680488205,178,,3678773533,56,Back,,,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924261,228,49,1,29,35,muo4d1nfi1vgyvz5n07tjmoo,1,93.6,24.7,2022-07-31T14:30:44.072Z,2022-08-01T04:42:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924287,229,1,1,29,38,muo4d1nfi1vgyvz5n07tjmoo,1,95.5,31.8,2022-07-31T14:30:46.329Z,2022-08-01T04:43:10Z,3678759969,56,Center,3678759971,140,94.8,3678759975,212,6.6,3678767029,154,,3678767027,210,15,3680488465,178,,3678759973,141,41.5,3678865085,195,,3jyid2g273zr668fxeeplegnp,R. Strain,3678759977,213,,,,,,,,1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924295,230,15,1,29,38,muo4d1nfi1vgyvz5n07tjmoo,1,93.2,44.2,2022-07-31T14:30:46.750Z,2022-08-01T04:43:10Z,3678760013,56,Center,3678767049,29,,3678767047,80,,3680488527,178,,3678766837,233,268,3678767051,154,,3678766819,82,,3678767063,100,,e6533sc7r8o043y5bgozlvt3o,A. Greive,3678767067,147,3678767071,231,48.2,3678767069,230,3678766813,20,,44.9,3678767053,55,3678767061,328,,3678766815,17,,3678760009,22,,3678767057,102,3678767065,146,3678767059,103,19,,,,229,,99.1,48.2,94.5,,
2440924309,268,10,1,29,38,759fhii7hsnldanli06j5jmf6,1,8.3,51.2,2022-07-31T14:30:46.765Z,2022-08-01T04:43:03Z,3678766855,233,230,3680488591,178,,3678760093,94,,3678760095,56,Back,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441252475,1351,43,1,29,40,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T14:30:48.321Z,2022-08-01T07:00:38Z,3680560059,144,82,3680559873,178,0,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924343,231,61,1,29,40,muo4d1nfi1vgyvz5n07tjmoo,1,94,52.4,2022-07-31T14:30:48.323Z,2022-08-01T04:43:22Z,3678760241,56,Center,3680488699,178,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924349,232,14,1,29,41,muo4d1nfi1vgyvz5n07tjmoo,1,92.1,53.3,2022-07-31T14:30:49.709Z,2022-08-01T07:38:07Z,3678761335,230,98.8,3678761327,55,231,3678761105,72,,3678760281,22,,3680488855,178,,3678761331,102,54.8,3678761323,74,,3678760283,17,,3jyid2g273zr668fxeeplegnp,R. Strain,3678761325,29,3678761337,231,50.2,3678761333,103,3678760287,56,,,,,,,,,,,,,,,,,,,,,,,,,Center,39.9,,,,
2440924351,233,5,1,29,42,muo4d1nfi1vgyvz5n07tjmoo,0,101.2,48.4,2022-07-31T14:30:50.620Z,2022-08-01T04:44:03Z,3678760307,56,Center,3678760311,346,,3678766455,233,296,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440925425,296,5,1,29,42,759fhii7hsnldanli06j5jmf6,1,-1.2,51.6,2022-07-31T14:30:50.620Z,2022-08-01T04:44:02Z,3678766237,56,Back,3678766239,346,,3678766429,233,233,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924551,269,1,1,30,5,759fhii7hsnldanli06j5jmf6,1,4.2,48.4,2022-07-31T14:31:13.578Z,2022-08-01T03:35:28Z,3678761401,56,Back,3678761403,140,16.0,3678761407,212,15.2,3678766937,189,,3678761409,213,5.7,3678766851,124,,3678766853,237,,3678761405,141,35.5,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924557,270,1,1,30,6,759fhii7hsnldanli06j5jmf6,1,16,35.5,2022-07-31T14:31:14.189Z,2022-08-01T03:35:47Z,3678766977,189,,3680452329,178,,3678761429,140,13.2,3678761435,213,1.8,3678761427,56,Back,3678761431,141,53.9,3678761433,212,12.9,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924603,271,1,1,30,11,759fhii7hsnldanli06j5jmf6,1,24,53.7,2022-07-31T14:31:19.369Z,2022-08-01T03:35:57Z,3678761671,141,5.6,3680452367,178,,3678761667,140,56.0,3678761683,1,,3678761665,56,Right,3678761675,212,46.9,3678761679,213,5.5,3678761661,155,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924611,272,1,1,30,14,759fhii7hsnldanli06j5jmf6,1,56,5.6,2022-07-31T14:31:22.824Z,2022-08-01T03:36:05Z,3678761741,56,Back,3678761743,140,47.0,3680452393,178,,3678761745,141,15.6,3678761747,212,11.6,3678761749,213,2.5,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440924615,273,1,1,30,15,759fhii7hsnldanli06j5jmf6,0,47,15.6,2022-07-31T14:31:24.029Z,2022-08-01T03:36:16Z,3678761775,212,22.5,3678761777,213,6.2,3678761771,140,68.4,3678761769,56,Right,3678761767,155,,3678761773,141,12.9,3680452447,178,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
