id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/16/value,qualifier/17/value
2475408493,9,1,1,0,14,841zp0njrq63yv4fvw6lgf60q,0,39.2,91.4,2022-10-22T14:02:07.399Z,2022-10-22T19:45:17Z,3862097543,141,87.4,3864330717,178,,3862097547,213,6.2,3862097537,155,,3862097545,212,38.7,3862097549,1,,3862097541,140,76.0,3862097539,56,Left,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408561,3,1,1,0,16,759fhii7hsnldanli06j5jmf6,1,37.8,18.8,2022-10-22T14:02:09.309Z,2022-10-22T19:45:27Z,3862097891,212,10.0,3862097883,140,43.4,3864331537,178,,3862097887,141,30.7,3862097893,213,0.9,3862097875,3,,3862097879,56,Back,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408567,4,49,1,0,18,759fhii7hsnldanli06j5jmf6,1,35.8,24.9,2022-10-22T14:02:11.113Z,2022-10-22T19:45:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408623,5,1,1,0,18,759fhii7hsnldanli06j5jmf6,1,35.8,24.9,2022-10-22T14:02:11.134Z,2022-10-22T19:45:48Z,3864333485,388,,3862098163,213,2.2,3862098161,212,15.0,3862098157,140,26.9,3862098155,56,Back,3862098159,141,42.1,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408679,6,1,1,0,18,759fhii7hsnldanli06j5jmf6,1,28,38.3,2022-10-22T14:02:11.911Z,2022-10-22T19:45:57Z,3862098459,212,20.8,3862098455,140,28.3,3864334241,178,,3862098457,141,7.7,3862098461,213,4.7,3862098453,56,Back,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475408713,7,1,1,0,22,759fhii7hsnldanli06j5jmf6,1,28.3,7.7,2022-10-22T14:02:15.831Z,2022-10-22T19:46:03Z,3862098663,140,22.8,3864334691,178,,3862098661,56,Back,3862098669,213,2.2,3862098665,141,20.3,3862098667,212,10.3,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409009,8,1,1,0,24,759fhii7hsnldanli06j5jmf6,1,23.2,20.3,2022-10-22T14:02:17.310Z,2022-10-22T19:46:09Z,3862100243,56,Back,3862100245,140,9.4,3862100249,212,29.4,3862100251,213,2.1,3862100247,141,57.9,3864335169,178,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409161,9,1,1,0,32,759fhii7hsnldanli06j5jmf6,1,8.8,50.7,2022-10-22T14:02:25.102Z,2022-10-22T19:46:14Z,3862100923,56,Back,3862100931,213,5.4,3864335583,178,,3862100935,1,,3862100921,155,,3862100925,140,30.6,3862100929,212,37.6,3862100927,141,6.8,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409311,10,1,1,0,34,759fhii7hsnldanli06j5jmf6,1,32.6,5.9,2022-10-22T14:02:28.002Z,2022-10-22T19:46:21Z,3862101639,212,18.0,3862101635,140,41.5,3862101641,213,1.0,3862101631,3,,3862101637,141,28.5,3862101633,56,Back,3864336129,178,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409325,11,1,1,0,36,759fhii7hsnldanli06j5jmf6,0,41.3,28.6,2022-10-22T14:02:29.909Z,2022-10-22T19:46:31Z,3862101719,213,2.7,3862101715,212,1.6,3862101705,56,Back,3864337019,178,,3862101709,140,39.9,3862101713,141,29.5,,,,,,,3sk52j2sm7jvmytofzefc5boq,R. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409257,10,61,1,0,36,841zp0njrq63yv4fvw6lgf60q,1,62,72.6,2022-10-22T14:02:29.936Z,2022-10-22T19:46:42Z,3862101405,56,Center,3864337921,178,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409819,12,1,1,0,40,759fhii7hsnldanli06j5jmf6,1,29.9,47.3,2022-10-22T14:02:33.211Z,2022-10-22T19:47:12Z,3862104193,212,23.5,3862104189,140,7.6,3862104187,56,Back,3862104195,213,3.1,3862104191,141,50.4,3864340265,178,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475409991,13,1,1,0,52,759fhii7hsnldanli06j5jmf6,1,14.5,47.9,2022-10-22T14:02:45.292Z,2022-10-22T19:47:15Z,3862105091,1,,3864340607,178,,3862105083,140,58.3,3862105087,212,56.0,3862105079,157,,3862105081,56,Left,3862105089,213,0.6,3862105085,141,94.8,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475410153,14,1,1,0,57,759fhii7hsnldanli06j5jmf6,1,44.4,93.8,2022-10-22T14:02:50.412Z,2022-10-22T19:47:19Z,3862105903,213,3.4,3864340879,178,,3862105893,141,90.3,3862105885,56,Back,3862105889,140,36.9,3862105897,212,8.2,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411247,15,1,1,0,58,759fhii7hsnldanli06j5jmf6,1,36.9,90.3,2022-10-22T14:02:51.153Z,2022-10-22T19:47:27Z,3864341563,178,,3862111473,141,82.9,3862111471,140,55.0,3862111475,212,19.7,3862111469,56,Left,3862111477,213,6.0,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411191,11,68,1,1,31,841zp0njrq63yv4fvw6lgf60q,0,0,0,2022-10-22T14:03:24.454Z,2022-10-22T19:47:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411257,16,68,1,1,31,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-22T14:03:24.455Z,2022-10-22T19:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411399,17,1,1,1,34,759fhii7hsnldanli06j5jmf6,1,43.8,93.3,2022-10-22T14:03:27.875Z,2022-10-22T19:48:00Z,3862112263,56,Left,3862112265,140,59.3,3862112269,212,16.8,3864344319,178,,3862112267,141,86.9,3862112271,213,6.0,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411439,18,1,1,1,35,759fhii7hsnldanli06j5jmf6,0,59.3,86.9,2022-10-22T14:03:28.745Z,2022-10-22T19:48:06Z,3862112407,141,93.8,3864344923,178,,3862112409,212,8.1,3862112401,56,Left,3862112411,213,0.6,3862112403,140,65.6,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411513,12,1,1,1,36,841zp0njrq63yv4fvw6lgf60q,0,38.1,9.4,2022-10-22T14:03:29.776Z,2022-10-22T19:48:10Z,3862112773,213,0.0,3862112763,157,,3864345223,178,,3862112767,140,68.5,3862112775,1,,3862112771,212,31.9,3862112765,56,Right,3862112769,141,9.5,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411649,19,1,1,1,41,759fhii7hsnldanli06j5jmf6,0,29.3,79.6,2022-10-22T14:03:34.545Z,2022-10-22T19:48:17Z,3864345811,178,,3862113459,212,22.0,3862113455,140,33.7,3862113461,213,4.9,3862113457,141,47.9,3862113453,56,Back,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411733,13,61,1,1,42,841zp0njrq63yv4fvw6lgf60q,1,66.7,55.4,2022-10-22T14:03:35.397Z,2022-10-22T19:48:25Z,3864346521,15,,3864346525,178,,3862113889,56,Center,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411771,15,49,1,1,43,841zp0njrq63yv4fvw6lgf60q,1,63.3,59.1,2022-10-22T14:03:36.277Z,2022-10-22T19:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411843,16,1,1,1,44,841zp0njrq63yv4fvw6lgf60q,0,63.4,59.6,2022-10-22T14:03:37.707Z,2022-10-22T19:48:39Z,3862114377,141,28.9,3862114379,212,44.7,3862114367,155,,3862114375,140,100.0,3862114381,213,5.8,3864347659,178,,3862114371,56,Center,3862114383,1,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411747,14,43,1,1,45,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-10-22T14:03:38.769Z,2022-10-22T14:03:44Z,3862113943,56,Center,3862114841,144,61,,,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411849,17,5,1,1,49,841zp0njrq63yv4fvw6lgf60q,0,101.3,25.1,2022-10-22T14:03:42.097Z,2022-10-22T19:49:09Z,3862114427,346,,3862114421,56,Center,3862114751,233,20,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475411875,20,5,1,1,49,759fhii7hsnldanli06j5jmf6,1,-1.3,74.9,2022-10-22T14:03:42.097Z,2022-10-22T19:49:09Z,3862114679,233,17,3862114553,56,Back,3862114555,346,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413065,21,1,1,2,15,759fhii7hsnldanli06j5jmf6,0,4.7,54.2,2022-10-22T14:04:08.790Z,2022-10-22T19:49:15Z,3862121127,1,,3862121121,141,77.9,3862121125,213,0.3,3862121131,74,,3862121111,124,,3862121119,140,61.0,3862121123,212,61.3,3862121115,56,Center,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413081,18,44,1,2,19,841zp0njrq63yv4fvw6lgf60q,1,38.6,26.2,2022-10-22T14:04:12.271Z,2022-10-23T07:08:36Z,3862121349,233,22,3862121181,56,Back,3862121189,285,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413071,22,44,1,2,19,759fhii7hsnldanli06j5jmf6,0,61.4,73.8,2022-10-22T14:04:12.272Z,2022-10-22T19:49:21Z,3862121161,286,,3862121499,233,18,3862121159,56,Center,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413123,19,1,1,2,19,841zp0njrq63yv4fvw6lgf60q,1,41,28.1,2022-10-22T14:04:12.321Z,2022-10-23T07:08:36Z,3862121417,56,Back,3864351561,388,,3862121419,140,37.2,3862121423,212,4.2,3862121415,3,,3862121427,213,2.8,3862121421,141,29.9,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413155,20,49,1,2,20,841zp0njrq63yv4fvw6lgf60q,1,45.5,13.2,2022-10-22T14:04:13.630Z,2022-10-23T07:12:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413347,21,1,1,2,23,841zp0njrq63yv4fvw6lgf60q,1,44.7,6.2,2022-10-22T14:04:16.241Z,2022-10-22T19:49:46Z,3864352895,178,,3862122465,56,Back,3862122477,141,4.7,3862122479,212,23.9,3862122481,213,3.2,3862122471,140,22.0,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413563,22,1,1,2,26,841zp0njrq63yv4fvw6lgf60q,1,20.4,6.7,2022-10-22T14:04:19.420Z,2022-10-22T19:49:51Z,3862123553,140,4.4,3864353233,178,,3862123551,56,Back,3862123555,141,42.2,3862123559,213,2.2,3862123557,212,29.4,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413671,23,1,1,2,30,841zp0njrq63yv4fvw6lgf60q,0,7.7,47.5,2022-10-22T14:04:23.711Z,2022-10-22T19:49:59Z,3862124173,56,Center,3864353993,178,,3862124181,212,57.0,3862124175,140,62.0,3862124185,213,0.0,3862124171,157,,3862124189,1,,3862124177,141,48.5,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413745,23,1,1,2,33,759fhii7hsnldanli06j5jmf6,0,36.9,48.2,2022-10-22T14:04:26.561Z,2022-10-22T19:50:04Z,3862124541,56,Center,3862124539,3,,3862124545,141,28.0,3862124549,212,22.3,3864354483,178,,3862124543,140,53.6,3862124553,213,5.6,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413833,24,1,1,2,34,841zp0njrq63yv4fvw6lgf60q,0,47.4,64.6,2022-10-22T14:04:27.721Z,2022-10-22T19:50:10Z,3862125007,140,76.1,3864355189,178,,3862125013,213,0.3,3862125009,141,76.0,3862125005,56,Center,3862125011,212,31.1,3862125003,155,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413885,24,1,1,2,37,759fhii7hsnldanli06j5jmf6,1,26.9,18.9,2022-10-22T14:04:30.502Z,2022-10-22T19:50:16Z,3862125265,213,4.2,3862125257,140,22.3,3862125261,212,10.0,3862125255,56,Back,3862125259,141,6.1,3862125253,3,,3864355691,388,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475413891,25,49,1,2,39,759fhii7hsnldanli06j5jmf6,1,19.8,1.7,2022-10-22T14:04:32.312Z,2022-10-22T19:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414031,26,1,1,2,39,759fhii7hsnldanli06j5jmf6,1,19.8,1.9,2022-10-22T14:04:32.732Z,2022-10-22T19:50:31Z,3862125991,141,17.1,3862125983,56,Back,3862125995,212,11.5,3864356799,178,,3862125999,213,2.0,3862125987,140,14.9,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414105,27,1,1,2,41,759fhii7hsnldanli06j5jmf6,0,15.8,17.7,2022-10-22T14:04:34.633Z,2022-10-22T19:50:37Z,3862126387,212,44.7,3864357163,178,,3862126381,140,58.2,3862126393,213,6.2,3862126379,56,Right,3863473765,157,,3862126397,1,,3862126383,141,11.6,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414137,25,49,1,2,44,841zp0njrq63yv4fvw6lgf60q,1,44.8,89.9,2022-10-22T14:04:37.853Z,2022-10-22T19:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414249,26,3,1,2,46,841zp0njrq63yv4fvw6lgf60q,0,40.4,85.2,2022-10-22T14:04:39.819Z,2022-10-22T19:50:56Z,3863481857,465,,3862127021,56,Back,3864358779,178,,3862136481,286,,3864198225,233,28,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475414295,28,7,1,2,46,759fhii7hsnldanli06j5jmf6,0,59.6,14.8,2022-10-22T14:04:39.871Z,2022-10-22T19:51:00Z,3862127267,56,Right,3864359245,178,,3862127269,285,,3864198207,233,26,3863482771,383,,,,,,,,,,,3sk52j2sm7jvmytofzefc5boq,R. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
