id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2461975189,4,5,1,0,11,1hcbcuu846pa3iw6qskiws1cu,0,37,-2,2022-09-18T14:03:31.451Z,2022-09-19T02:48:19Z,3790693371,347,,3790693933,233,7,3790693369,56,Back,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975291,7,5,1,0,11,759fhii7hsnldanli06j5jmf6,1,63,102,2022-09-18T14:03:31.451Z,2022-09-19T02:48:19Z,3790693891,233,4,3790693871,56,Left,3790693873,347,,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975351,8,1,1,0,18,759fhii7hsnldanli06j5jmf6,1,58.7,100,2022-09-18T14:03:37.948Z,2022-09-19T02:48:28Z,3790694193,140,66.0,3790694191,56,Center,3790694197,212,20.2,3790694189,107,,3790694199,213,5.1,3790694195,141,74.5,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975411,9,1,1,0,20,759fhii7hsnldanli06j5jmf6,0,66.4,70.3,2022-09-18T14:03:39.939Z,2022-09-19T02:48:36Z,3790694453,155,,3790694461,141,8.5,3790694467,1,,3790694465,213,5.4,3790694455,196,,3790694459,140,100.0,3793102987,178,,3790694457,56,Right,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,3790694463,212,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975409,5,5,1,0,25,1hcbcuu846pa3iw6qskiws1cu,1,-0.6,94.2,2022-09-18T14:03:45.160Z,2022-09-19T02:48:42Z,3790694539,233,10,3790694443,346,,3790694441,56,Back,,,,,,,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975417,10,5,1,0,25,759fhii7hsnldanli06j5jmf6,0,100.6,5.8,2022-09-18T14:03:45.160Z,2022-09-19T02:48:41Z,3790694559,233,5,3790694493,346,,3790694491,56,Right,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975675,6,1,1,0,37,1hcbcuu846pa3iw6qskiws1cu,1,5,52.7,2022-09-18T14:03:57.531Z,2022-09-19T02:48:46Z,3790695813,237,,3790695803,140,14.3,3790695799,124,,3790695809,213,5.2,3790695805,141,27.3,3790695801,56,Back,3790695807,212,19.8,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975727,7,1,1,0,42,1hcbcuu846pa3iw6qskiws1cu,1,17.8,24.9,2022-09-18T14:04:01.946Z,2022-09-19T02:48:51Z,3790696081,141,5.2,3790696085,212,13.9,3793103141,178,,3790696089,213,4.4,3790696073,56,Back,3790696077,140,14.1,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975745,8,1,1,0,44,1hcbcuu846pa3iw6qskiws1cu,0,16.8,4,2022-09-18T14:04:03.963Z,2022-09-19T02:48:56Z,3793103217,178,,3790696223,140,36.2,3790696227,212,20.6,3790696221,56,Back,3790696219,155,,3790696225,141,8.5,3790696229,213,0.1,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975851,11,2,1,0,45,759fhii7hsnldanli06j5jmf6,1,55.2,86.9,2022-09-18T14:04:05.397Z,2022-09-19T02:49:12Z,3790696825,3,,3790696831,141,92.1,3790696829,140,67.4,3790696827,56,Left,3793103441,178,,3790696823,7,6axbj3uylrbf0l29vj3vdmd3p,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975967,10,55,1,0,45,1hcbcuu846pa3iw6qskiws1cu,1,23.9,5.3,2022-09-18T14:04:05.398Z,2022-09-19T02:49:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462426923,861,43,1,0,48,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:04:08.508Z,2022-09-19T07:35:06Z,3793362969,144,82,3793185683,178,0,,,,,,,,,,,,,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461975817,9,43,1,0,48,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:04:08.602Z,2022-09-18T14:04:16Z,3790696633,213,0.4,3790697275,144,1,3790696627,140,33.3,3790696625,56,Back,3790696631,212,9.8,3790696629,141,10.4,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462426947,862,43,1,0,49,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:04:09.048Z,2022-09-19T07:35:07Z,3793185791,178,0,3793362979,144,82,,,,,,,,,,,,,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976375,11,1,1,1,12,1hcbcuu846pa3iw6qskiws1cu,1,25.6,5.9,2022-09-18T14:04:31.657Z,2022-09-19T02:49:15Z,3790699853,5,,3790699861,141,31.5,3793103513,178,,3790699865,213,2.2,3790699855,241,,3790699859,140,13.1,3790699857,56,Back,3790699863,212,21.8,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976397,12,3,1,1,17,1hcbcuu846pa3iw6qskiws1cu,1,33.5,28.2,2022-09-18T14:04:37.088Z,2022-09-19T02:49:23Z,3793103611,178,,3790700025,286,,3790700021,233,12,3790699985,56,Back,3791431593,465,,,,,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976383,12,45,1,1,17,759fhii7hsnldanli06j5jmf6,0,66.5,71.8,2022-09-18T14:04:37.088Z,2022-09-19T02:49:24Z,3790700029,233,12,3790699911,285,,3790699909,56,Center,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976415,13,1,1,1,18,1hcbcuu846pa3iw6qskiws1cu,1,36.8,29.4,2022-09-18T14:04:38.320Z,2022-09-19T02:49:28Z,3793103711,178,,3790700093,213,5.7,3790700091,212,12.1,3790700087,140,46.1,3790700089,141,18.9,3790700085,56,Back,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976457,14,1,1,1,19,1hcbcuu846pa3iw6qskiws1cu,1,46.1,18.9,2022-09-18T14:04:39.359Z,2022-09-19T02:49:35Z,3793103829,178,,3790700307,140,52.2,3790700317,213,0.6,3790700305,56,Center,3790700309,141,25.3,3790700313,212,7.7,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976479,15,1,1,1,20,1hcbcuu846pa3iw6qskiws1cu,1,52.2,25.3,2022-09-18T14:04:40.128Z,2022-09-19T02:49:43Z,3790704511,156,,3790700463,56,Back,3793103961,178,,3790700471,213,3.8,3790700469,212,8.8,3790700465,140,45.7,3790700467,141,17.1,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427427,867,67,1,1,20,1hcbcuu846pa3iw6qskiws1cu,1,52,25.1,2022-09-18T14:04:40.147Z,2022-09-19T07:34:27Z,3793187835,233,905,,,,,,,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427425,905,67,1,1,20,759fhii7hsnldanli06j5jmf6,0,48,74.9,2022-09-18T14:04:40.148Z,2022-09-19T04:21:09Z,3793187839,233,867,,,,,,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976495,16,1,1,1,21,1hcbcuu846pa3iw6qskiws1cu,0,46,18.5,2022-09-18T14:04:40.880Z,2022-09-19T07:34:28Z,3790700555,213,1.2,3790700545,155,,3793104017,178,,3790700557,1,,3790700551,141,74.4,3790700553,212,41.3,3790700547,56,Center,3790700549,140,61.5,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976491,13,49,1,1,22,759fhii7hsnldanli06j5jmf6,1,39.1,38.6,2022-09-18T14:04:42.559Z,2022-09-19T02:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976505,14,1,1,1,23,759fhii7hsnldanli06j5jmf6,0,39.1,38.6,2022-09-18T14:04:43.619Z,2022-09-19T02:49:59Z,3790700819,286,,3790700607,56,Back,3790700611,141,41.5,3790700609,140,42.8,3790700615,213,0.5,3790700811,236,,3793104173,178,,3790700813,233,17,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,3790700613,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976535,17,74,1,1,24,1hcbcuu846pa3iw6qskiws1cu,1,59,68.2,2022-09-18T14:04:43.690Z,2022-09-19T02:50:04Z,3790700783,285,,3790700781,56,Center,3793104297,178,,3790700859,233,14,,,,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976587,18,1,1,1,25,1hcbcuu846pa3iw6qskiws1cu,1,67.8,64.8,2022-09-18T14:04:44.687Z,2022-09-19T02:50:11Z,3790701167,3,,3790701175,212,6.4,3790701177,213,2.1,3790701171,140,64.9,3793104427,178,,3790701169,56,Center,3790701173,141,73.0,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976591,19,61,1,1,25,1hcbcuu846pa3iw6qskiws1cu,0,64.8,72.6,2022-09-18T14:04:45.088Z,2022-09-19T02:50:19Z,3790701191,56,Center,3793104555,178,,,,,,,,,,,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976565,15,49,1,1,27,759fhii7hsnldanli06j5jmf6,1,21.8,22.8,2022-09-18T14:04:47.282Z,2022-09-19T02:50:27Z,,,,,,,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976585,16,50,1,1,27,759fhii7hsnldanli06j5jmf6,1,23.6,14.1,2022-09-18T14:04:47.308Z,2022-09-19T02:50:36Z,3790701151,56,Back,3790707103,233,26,3790701153,285,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461977749,26,7,1,1,28,1hcbcuu846pa3iw6qskiws1cu,0,76.4,85.9,2022-09-18T14:04:48.278Z,2022-09-19T02:50:43Z,3790707051,286,,3791437185,383,,3793104997,389,,3790707049,56,Left,3790707053,233,16,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462465845,1511,67,1,1,28,759fhii7hsnldanli06j5jmf6,1,24.1,15.9,2022-09-18T14:04:48.371Z,2022-09-19T08:07:09Z,3793373057,233,1384,,,,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462465843,1384,67,1,1,28,1hcbcuu846pa3iw6qskiws1cu,0,75.9,84.1,2022-09-18T14:04:48.372Z,2022-09-19T07:44:24Z,3793373063,233,1511,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976589,17,61,1,1,28,759fhii7hsnldanli06j5jmf6,1,22.7,20.6,2022-09-18T14:04:48.385Z,2022-09-19T08:07:09Z,3793105081,178,,3790701189,56,Back,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976609,18,5,1,1,30,759fhii7hsnldanli06j5jmf6,0,21.6,-1.4,2022-09-18T14:04:50.555Z,2022-09-19T02:50:54Z,3790701309,56,Back,3790701313,347,,3790701681,233,20,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976673,20,5,1,1,30,1hcbcuu846pa3iw6qskiws1cu,1,78.4,101.4,2022-09-18T14:04:50.555Z,2022-09-19T02:50:54Z,3790701669,233,18,3790701633,347,,3790701629,56,Left,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976719,21,1,1,1,35,1hcbcuu846pa3iw6qskiws1cu,1,78.9,100,2022-09-18T14:04:54.909Z,2022-09-19T02:51:02Z,3790701899,212,9.2,3790701895,140,75.5,3790701891,107,,3790701897,141,88.6,3790701901,213,4.3,3790701893,56,Left,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976727,22,3,1,1,35,1hcbcuu846pa3iw6qskiws1cu,0,79.8,88.2,2022-09-18T14:04:55.258Z,2022-09-19T02:51:19Z,3790701917,286,,3791441195,465,,3793105723,178,,3790701913,56,Left,3792156935,233,19,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976745,19,7,1,1,37,759fhii7hsnldanli06j5jmf6,1,20.2,11.8,2022-09-18T14:04:57.208Z,2022-09-19T02:51:24Z,3791441569,383,,3790701983,285,,3790702017,233,22,3790701981,56,Back,3793105827,178,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427701,869,43,1,1,37,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:04:57.468Z,2022-09-19T07:32:44Z,3793189011,233,907,3793360153,144,67,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427699,907,43,1,1,37,759fhii7hsnldanli06j5jmf6,1,0,0,2022-09-18T14:04:57.469Z,2022-09-19T07:32:43Z,3793189015,233,869,3793360135,144,67,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462463247,1500,43,1,1,37,759fhii7hsnldanli06j5jmf6,1,0,0,2022-09-18T14:04:57.499Z,2022-09-19T07:32:45Z,3793360173,144,82,3793359651,178,0,,,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976803,21,49,1,1,38,759fhii7hsnldanli06j5jmf6,1,23.2,18.6,2022-09-18T14:04:58.050Z,2022-09-19T04:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427721,870,43,1,1,38,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:04:58.329Z,2022-09-19T07:35:24Z,3793189085,178,0,3793363275,144,82,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461976801,20,43,1,1,39,759fhii7hsnldanli06j5jmf6,1,0,0,2022-09-18T14:04:59.553Z,2022-09-18T14:07:15Z,3790702229,141,18.6,3790702231,212,6.0,3790702225,56,Back,3790702227,140,23.2,3790717155,144,1,3790702233,213,0.6,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427755,871,43,1,1,39,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:04:59.578Z,2022-09-19T07:35:27Z,3793363303,144,82,3793189243,178,0,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462427767,872,43,1,1,41,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-09-18T14:05:00.708Z,2022-09-19T07:35:28Z,3793363335,144,82,3793189303,178,0,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
