id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2481791915,108,5,1,19,20,4qdzzur2cuuridyb0jso8mksi,1,38.2,-2,2022-11-05T15:19:40.962Z,2022-11-05T18:50:32Z,3895804999,347,,3895805073,233,193,3895804997,56,Back,,,,,,,,,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481791301,193,5,1,19,20,dvnjvad3p09dugr79gktlrtll,0,61.8,102,2022-11-05T15:19:40.962Z,2022-11-05T18:50:32Z,3895801753,347,,3895805119,233,108,3895801751,56,Left,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481792069,109,27,1,19,24,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:19:44.154Z,2022-11-05T18:50:46Z,3895874057,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481791933,194,27,1,19,24,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:19:44.154Z,2022-11-05T18:50:46Z,3895805095,41,Injury,3895874015,233,109,3895805097,53,84aebyqt0y9r2jjml4u1z0ij9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481792811,110,43,1,20,19,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:20:39.787Z,2022-11-05T15:20:46Z,3895809643,55,109,3895810399,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794853,195,43,1,21,38,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:21:58.894Z,2022-11-05T15:22:12Z,3895823205,144,28,3895821003,55,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794905,196,43,1,21,40,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:22:00.301Z,2022-11-05T15:22:06Z,3895821303,286,0,3895822281,144,50,3895821301,56,Center,,,,,,,,,,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794489,112,28,1,21,47,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:22:07.644Z,2022-11-05T18:50:55Z,3895874213,233,197,3895818949,55,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795267,197,28,1,21,47,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:22:07.644Z,2022-11-05T18:50:55Z,3895823345,55,194,3895874121,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795345,114,1,1,21,49,4qdzzur2cuuridyb0jso8mksi,1,42.5,0,2022-11-05T15:22:09.089Z,2022-11-06T00:39:26Z,3895823835,141,24.1,3895823833,140,40.1,3895823837,212,17.9,3895823831,56,Back,3895823839,213,1.7,3895823829,107,,3895825441,189,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795355,115,61,1,21,49,4qdzzur2cuuridyb0jso8mksi,1,45.9,16.6,2022-11-05T15:22:09.165Z,2022-11-06T00:39:26Z,3895825885,189,,3895823929,238,,3897037519,178,,3895823891,56,Back,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795399,198,49,1,21,52,dvnjvad3p09dugr79gktlrtll,1,16.4,72.6,2022-11-05T15:22:12.148Z,2022-11-06T00:39:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795465,199,1,1,21,54,dvnjvad3p09dugr79gktlrtll,1,16.1,66.9,2022-11-05T15:22:14.355Z,2022-11-06T00:39:25Z,3895824537,1,,3895824533,212,41.3,3897038831,178,,3895824527,56,Back,3895824535,213,5.2,3895824529,140,33.0,3895824531,141,12.0,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795521,200,1,1,21,58,dvnjvad3p09dugr79gktlrtll,1,37.5,24.5,2022-11-05T15:22:18.794Z,2022-11-06T00:39:24Z,3895824815,140,56.2,3895824821,213,5.9,3895824813,56,Right,3895824817,141,11.4,3895824819,212,21.6,3897039167,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795573,201,1,1,22,0,dvnjvad3p09dugr79gktlrtll,1,51.3,9.3,2022-11-05T15:22:20.724Z,2022-11-06T00:39:23Z,3895825121,141,15.9,3895825117,56,Back,3897039259,178,,3895825119,140,36.5,3895825125,213,2.9,3895825123,212,16.2,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795723,202,1,1,22,3,dvnjvad3p09dugr79gktlrtll,1,39.1,25.3,2022-11-05T15:22:23.409Z,2022-11-06T00:39:22Z,3895825923,212,29.5,3897039393,178,,3895825925,213,1.8,3895825919,140,32.4,3895825917,56,Back,3895825921,141,67.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795811,203,1,1,22,8,dvnjvad3p09dugr79gktlrtll,1,44,57,2022-11-05T15:22:28.223Z,2022-11-06T00:39:21Z,3895826339,141,16.1,3897039487,178,,3895826343,213,4.9,3895826335,56,Back,3895826341,212,28.1,3895826337,140,47.7,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795973,204,1,1,22,11,dvnjvad3p09dugr79gktlrtll,1,50.6,22.8,2022-11-05T15:22:31.998Z,2022-11-06T00:39:19Z,3895827251,213,1.8,3895827241,56,Back,3895827249,212,20.9,3897039857,178,,3895827245,140,45.3,3895827247,141,52.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796013,205,1,1,22,16,dvnjvad3p09dugr79gktlrtll,1,47,43.3,2022-11-05T15:22:36.437Z,2022-11-06T00:39:18Z,3895827441,212,16.7,3895827435,56,Center,3895827437,140,55.2,3897039961,178,,3895827439,141,22.2,3895827443,213,5.3,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796077,206,1,1,22,18,dvnjvad3p09dugr79gktlrtll,1,54.4,21.1,2022-11-05T15:22:39.020Z,2022-11-06T00:39:18Z,3895827817,140,65.3,3895827821,212,15.0,3895827815,56,Right,3895827823,213,5.6,3895827819,141,6.8,3897040089,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796133,207,1,1,22,20,dvnjvad3p09dugr79gktlrtll,1,61.7,7.4,2022-11-05T15:22:40.852Z,2022-11-06T00:39:17Z,3895828067,212,16.5,3895828063,140,47.4,3895828065,141,17.3,3897040195,178,,3895828069,213,2.7,3895828061,56,Back,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796219,208,1,1,22,23,dvnjvad3p09dugr79gktlrtll,1,49.3,22.2,2022-11-05T15:22:43.276Z,2022-11-06T00:39:16Z,3895828497,56,Back,3895828501,141,55.5,3897040315,178,,3895828503,212,22.9,3895828499,140,45.9,3895828505,213,1.7,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796279,209,1,1,22,25,dvnjvad3p09dugr79gktlrtll,1,47.8,56.3,2022-11-05T15:22:45.865Z,2022-11-06T00:39:15Z,3897040469,178,,3895828837,140,53.8,3895828841,212,13.3,3895828835,56,Center,3895828843,213,1.1,3895828839,141,73.6,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796383,210,1,1,22,27,dvnjvad3p09dugr79gktlrtll,1,50.9,72.4,2022-11-05T15:22:48.061Z,2022-11-06T00:39:15Z,3895829361,141,56.6,3895829371,213,4.3,3895829359,140,46.0,3895829355,56,Back,3897040745,178,,3895829367,212,11.9,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796493,211,1,1,22,31,dvnjvad3p09dugr79gktlrtll,1,51.5,50.4,2022-11-05T15:22:51.483Z,2022-11-06T00:39:14Z,3895829923,213,5.1,3897040977,178,,3895829919,141,21.3,3895829917,140,58.7,3895829921,212,21.2,3895829915,56,Center,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796535,212,1,1,22,34,dvnjvad3p09dugr79gktlrtll,1,58.2,20.9,2022-11-05T15:22:54.795Z,2022-11-06T00:39:13Z,3895830157,56,Right,3895830163,212,17.2,3897041197,178,,3895830159,140,73.5,3895830165,213,5.9,3895830161,141,11.9,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796597,213,1,1,22,36,dvnjvad3p09dugr79gktlrtll,1,68.5,12.7,2022-11-05T15:22:56.780Z,2022-11-06T00:39:13Z,3897041331,178,,3895830469,213,2.8,3895830461,56,Right,3895830467,212,14.1,3895830463,140,55.7,3895830465,141,18.9,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796667,214,1,1,22,39,dvnjvad3p09dugr79gktlrtll,1,55.6,24.4,2022-11-05T15:22:59.446Z,2022-11-06T00:39:11Z,3895830855,213,1.8,3897041413,178,,3895830845,56,Center,3895830853,212,16.1,3895830849,140,52.6,3895830851,141,47.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796733,215,1,1,22,41,dvnjvad3p09dugr79gktlrtll,1,50.6,49.4,2022-11-05T15:23:01.438Z,2022-11-06T00:39:11Z,3895831285,212,17.7,3895831271,56,Center,3895831283,141,70.9,3897041733,178,,3895831289,213,1.0,3895831277,140,60.1,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796871,216,1,1,22,45,dvnjvad3p09dugr79gktlrtll,1,68,86.7,2022-11-05T15:23:05.344Z,2022-11-06T00:39:09Z,3895832103,56,Left,3895832113,213,1.1,3895832107,140,70.4,3897042001,178,,3895832111,212,6.0,3895832109,141,94.7,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796899,217,1,1,22,50,dvnjvad3p09dugr79gktlrtll,0,66.3,84.2,2022-11-05T15:23:10.809Z,2022-11-06T00:39:07Z,3895832255,212,2.9,3895832245,140,66.3,3895832487,236,,3895832249,141,79.9,3895832259,213,4.7,3895832489,233,116,3895832241,56,Left,3895832493,286,,a1q1se1i8ih65e94xswacghk9,Jota,3897042601,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796923,116,74,1,22,50,4qdzzur2cuuridyb0jso8mksi,1,32.6,17.8,2022-11-05T15:23:11.026Z,2022-11-06T00:39:06Z,3895832377,56,Back,3895832379,285,,3895832553,233,217,3897042719,178,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482050959,742,43,1,22,51,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:23:11.320Z,2022-11-05T19:27:29Z,3897173287,178,0,3897178077,144,82,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796967,117,61,1,22,51,4qdzzur2cuuridyb0jso8mksi,0,33.1,17.7,2022-11-05T15:23:11.325Z,2022-11-06T00:39:06Z,3895832609,56,Back,3897042937,178,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482052197,1497,67,1,22,52,dvnjvad3p09dugr79gktlrtll,1,65.2,82.8,2022-11-05T15:23:12.284Z,2022-11-06T00:39:06Z,3897180083,233,747,,,,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482052193,747,67,1,22,52,4qdzzur2cuuridyb0jso8mksi,0,34.8,17.2,2022-11-05T15:23:12.285Z,2022-11-06T00:39:05Z,3897180099,233,1497,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481796927,218,61,1,22,52,dvnjvad3p09dugr79gktlrtll,1,65.8,82.9,2022-11-05T15:23:12.311Z,2022-11-06T00:39:05Z,3895832397,56,Left,3897043055,178,,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797043,219,1,1,22,54,dvnjvad3p09dugr79gktlrtll,1,51.1,82.3,2022-11-05T15:23:14.887Z,2022-11-06T00:39:05Z,3895833033,213,6.0,3895833025,141,78.2,3895833019,56,Center,3897044717,178,,3895833021,140,61.1,3895833029,212,10.9,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797055,220,50,1,22,55,dvnjvad3p09dugr79gktlrtll,1,56,80.2,2022-11-05T15:23:15.862Z,2022-11-06T00:39:04Z,3895833283,233,118,3895833107,286,,3895833105,56,Left,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797071,118,7,1,22,56,4qdzzur2cuuridyb0jso8mksi,0,44,19.8,2022-11-05T15:23:16.647Z,2022-11-06T00:39:04Z,3895833193,56,Back,3895833195,285,,3896771119,384,,3895833201,233,220,3897045173,178,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797161,221,1,1,22,58,dvnjvad3p09dugr79gktlrtll,1,49.4,97.1,2022-11-05T15:23:18.943Z,2022-11-06T00:39:03Z,3895833721,56,Back,3895833729,213,3.3,3895833725,141,95.0,3897045557,178,,3895833723,140,41.1,3895833727,212,8.8,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797211,222,1,1,23,1,dvnjvad3p09dugr79gktlrtll,1,39.8,79.8,2022-11-05T15:23:22.036Z,2022-11-06T00:39:03Z,3895834045,212,30.0,3895834039,56,Back,3895834043,141,36.3,3895834047,213,4.5,3895834041,140,35.0,3897045689,178,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797321,223,1,1,23,4,dvnjvad3p09dugr79gktlrtll,1,38.9,38.8,2022-11-05T15:23:24.853Z,2022-11-06T00:39:02Z,3895834635,140,60.1,3897045893,178,,3895834645,213,5.5,3895834631,56,Right,3895834639,141,5.3,3895834643,212,31.9,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797421,224,1,1,23,9,dvnjvad3p09dugr79gktlrtll,1,60.2,16.3,2022-11-05T15:23:29.177Z,2022-11-06T00:39:01Z,3897045983,178,,3895835147,141,30.9,3895835143,56,Back,3895835145,140,47.0,3895835149,212,17.0,3895835151,213,2.5,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797503,225,1,1,23,12,dvnjvad3p09dugr79gktlrtll,1,49,39.4,2022-11-05T15:23:32.087Z,2022-11-06T00:39:00Z,3895835539,141,78.2,3895835547,213,1.3,3897046207,178,,3895835541,212,27.7,3895835535,56,Center,3895835537,140,56.9,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797613,226,1,1,23,15,dvnjvad3p09dugr79gktlrtll,1,56.5,65.6,2022-11-05T15:23:35.142Z,2022-11-06T00:38:59Z,3897046377,178,,3895836065,213,5.8,3895836063,212,15.2,3895836057,56,Center,3895836061,141,54.5,3895836059,140,69.1,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482053077,748,43,1,23,17,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:23:37.381Z,2022-11-05T19:29:58Z,3897187099,144,83,3897184861,399,126789,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482053553,752,83,1,23,17,4qdzzur2cuuridyb0jso8mksi,1,34.4,49.8,2022-11-05T15:23:37.381Z,2022-11-06T00:38:58Z,3897187377,399,126789,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797651,227,1,1,23,17,dvnjvad3p09dugr79gktlrtll,1,65.6,50.2,2022-11-05T15:23:37.415Z,2022-11-06T00:38:58Z,3895836251,212,16.4,3895836249,141,69.9,3895836253,213,2.2,3897046551,178,,3895836247,140,56.6,3895836245,56,Center,,,,,,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797787,228,1,1,23,20,dvnjvad3p09dugr79gktlrtll,1,53.4,73.2,2022-11-05T15:23:40.352Z,2022-11-06T00:38:58Z,3895836961,56,Left,3895836969,213,0.7,3895836963,140,63.6,3895836967,212,14.3,3897046791,178,,3895836965,141,87.2,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797819,229,1,1,23,24,dvnjvad3p09dugr79gktlrtll,1,66.5,89,2022-11-05T15:23:44.702Z,2022-11-06T00:38:56Z,3895837147,212,10.2,3895837143,140,76.1,3895837145,141,86.5,3897046897,178,,3895837149,213,6.1,3895837141,56,Left,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797853,230,1,1,23,25,dvnjvad3p09dugr79gktlrtll,1,73.7,84.7,2022-11-05T15:23:45.610Z,2022-11-06T00:38:55Z,3895837307,56,Left,3895837313,212,6.1,3895837315,213,1.1,3897047151,178,,3895837309,140,76.4,3895837311,141,92.7,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797919,231,1,1,23,26,dvnjvad3p09dugr79gktlrtll,1,76.1,98.9,2022-11-05T15:23:46.608Z,2022-11-06T00:38:55Z,3895837687,56,Center,3895837691,140,79.5,3895837703,213,4.9,3897047317,178,,3895837697,141,75.4,3895837701,212,16.4,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797943,232,1,1,23,28,dvnjvad3p09dugr79gktlrtll,0,81.1,77.6,2022-11-05T15:23:48.170Z,2022-11-06T00:38:54Z,3895837791,140,91.7,3897047623,178,,3895837795,212,12.2,3895837789,56,Left,3895837797,213,0.4,3895837793,141,85.0,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482054393,754,67,1,23,29,4qdzzur2cuuridyb0jso8mksi,1,8.1,18.7,2022-11-05T15:23:49.685Z,2022-11-06T00:38:54Z,3897191691,233,1599,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482054383,1599,67,1,23,29,dvnjvad3p09dugr79gktlrtll,0,91.9,81.3,2022-11-05T15:23:49.686Z,2022-11-06T00:38:53Z,3897191711,233,754,,,,,,,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798075,119,8,1,23,29,4qdzzur2cuuridyb0jso8mksi,1,8.7,19.2,2022-11-05T15:23:49.708Z,2022-11-06T00:38:53Z,3896773007,385,,3897047839,389,,3895838477,56,Back,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798085,120,81,1,23,31,4qdzzur2cuuridyb0jso8mksi,0,0.5,0.5,2022-11-05T15:23:51.141Z,2022-11-05T18:56:05Z,3895838533,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798099,121,6,1,23,31,4qdzzur2cuuridyb0jso8mksi,0,0,5.6,2022-11-05T15:23:51.210Z,2022-11-05T18:56:10Z,3895838585,56,Back,3895839117,73,,3895839255,233,233,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798115,233,6,1,23,31,dvnjvad3p09dugr79gktlrtll,1,100,94.4,2022-11-05T15:23:51.210Z,2022-11-05T18:56:09Z,3895838667,73,,3895838663,56,Left,3895839209,233,121,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798323,234,1,1,23,42,dvnjvad3p09dugr79gktlrtll,1,99.5,99.5,2022-11-05T15:24:02.810Z,2022-11-05T18:56:14Z,3895839871,6,,3897048485,178,,3895839879,212,7.8,3895839873,56,Left,3895839881,213,3.5,3895839877,141,95.0,3895839875,140,92.7,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798353,235,1,1,23,45,dvnjvad3p09dugr79gktlrtll,1,90,96.6,2022-11-05T15:24:05.293Z,2022-11-06T00:38:52Z,3895840049,140,76.0,3895840051,141,89.4,3897048969,178,,3895840055,213,3.5,3895840047,56,Left,3895840053,212,15.5,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798397,236,1,1,23,47,dvnjvad3p09dugr79gktlrtll,1,76.9,90.7,2022-11-05T15:24:07.564Z,2022-11-06T00:38:51Z,3897049281,178,,3895840277,141,82.0,3895840285,213,3.5,3895840269,56,Left,3895840271,140,63.3,3895840283,212,15.5,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798555,237,1,1,23,49,dvnjvad3p09dugr79gktlrtll,1,68.5,80,2022-11-05T15:24:09.707Z,2022-11-06T00:38:50Z,3897050077,178,,3895841051,141,92.9,3895841049,140,74.5,3895841053,212,10.8,3895841047,56,Left,3895841055,213,0.9,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798715,238,1,1,23,54,dvnjvad3p09dugr79gktlrtll,1,80.2,88.9,2022-11-05T15:24:14.841Z,2022-11-06T00:38:48Z,3895841799,141,94.8,3895841791,56,Left,3895841803,212,4.1,3895841807,213,1.4,3897050439,178,,3895841795,140,80.9,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798751,239,1,1,24,0,dvnjvad3p09dugr79gktlrtll,1,83.2,87.7,2022-11-05T15:24:20.330Z,2022-11-06T00:38:45Z,3895842025,140,79.1,3895842033,213,4.3,3895842023,56,Center,3895842027,141,71.8,3895842031,212,11.6,3897050821,178,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
