id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526487787,7,44,1,0,6,ez46dadmx0virt38cgeq2n6pf,1,58.1,26,2023-04-01T14:02:16.332Z,2023-04-02T09:16:09Z,4152287545,286,,4152287615,233,5,4152287543,56,Center,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487747,5,44,1,0,6,841zp0njrq63yv4fvw6lgf60q,0,41.9,74,2023-04-01T14:02:16.333Z,2023-04-01T22:37:24Z,4152287405,285,,4152287401,56,Back,4152287669,233,7,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487811,8,1,1,0,7,ez46dadmx0virt38cgeq2n6pf,0,60.6,24.1,2023-04-01T14:02:16.412Z,2023-04-02T09:16:09Z,4152287687,141,22.5,4152287689,212,8.2,4152287685,140,68.3,4152287691,213,6.1,4152287681,3,,4152287683,56,Center,4155130351,388,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487861,7,61,1,0,8,841zp0njrq63yv4fvw6lgf60q,1,41.7,71.7,2023-04-01T14:02:17.958Z,2023-04-01T22:37:44Z,4152287999,56,Back,4155130841,388,,4155130839,15,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487911,8,1,1,0,9,841zp0njrq63yv4fvw6lgf60q,0,34.5,76.9,2023-04-01T14:02:18.987Z,2023-04-01T22:37:52Z,4152288247,140,63.5,4152288245,56,Center,4152288249,141,74.4,4152326843,155,,4152288253,213,6.2,4155131201,178,,4152288251,212,30.5,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487895,9,1,1,0,11,ez46dadmx0virt38cgeq2n6pf,1,44,25.8,2023-04-01T14:02:20.656Z,2023-04-01T22:38:01Z,4152288187,140,67.1,4152288191,212,25.6,4152288185,56,Right,4152288193,213,6.0,4152288189,141,13.8,4152288183,3,,4155131657,178,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487853,6,43,1,0,11,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-04-01T14:02:21.294Z,2023-04-01T14:05:44Z,4152325733,144,44,4152287971,285,0,4152287969,56,Back,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487931,10,61,1,0,12,ez46dadmx0virt38cgeq2n6pf,0,67.1,13.8,2023-04-01T14:02:22.066Z,2023-04-01T22:38:06Z,4155131821,178,,4152288315,56,Right,,,,,,,,,,,,,,,,,,,744enw7o0c1i9a1b0qjihgjqh,Z. Rudden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487963,9,49,1,0,13,841zp0njrq63yv4fvw6lgf60q,1,47,86.8,2023-04-01T14:02:23.021Z,2023-04-01T22:38:09Z,,,,,,,,,,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527022575,698,83,1,0,15,ez46dadmx0virt38cgeq2n6pf,1,58.3,4,2023-04-01T14:02:25.083Z,2023-04-01T23:00:13Z,4155178813,399,74265,,,,,,,,,,,,,,,,,,,,,,744enw7o0c1i9a1b0qjihgjqh,Z. Rudden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487997,10,1,1,0,15,841zp0njrq63yv4fvw6lgf60q,0,43.6,96.2,2023-04-01T14:02:25.182Z,2023-04-01T22:38:14Z,4152288655,212,1.8,4152288645,56,Back,4152288649,140,45.3,4152288657,213,6.2,4152288653,141,96.0,4155132113,178,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488173,12,61,1,0,15,ez46dadmx0virt38cgeq2n6pf,1,54.3,4.3,2023-04-01T14:02:25.301Z,2023-04-01T22:38:18Z,4155132261,178,,4152289489,56,Right,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488607,11,5,1,0,16,841zp0njrq63yv4fvw6lgf60q,1,44,102,2023-04-01T14:02:25.961Z,2023-04-01T22:38:22Z,4152291539,56,Back,4152291541,347,,4152338873,233,13,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488245,13,5,1,0,16,ez46dadmx0virt38cgeq2n6pf,0,56,-2,2023-04-01T14:02:25.961Z,2023-04-01T22:38:22Z,4152289791,56,Right,4152338989,233,11,4152289799,347,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488001,11,43,1,0,16,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-04-01T14:02:26.304Z,2023-04-01T15:05:24Z,4152923857,144,44,4152288681,56,Right,4152288683,286,0,,,,,,,,,,,,,,,,744enw7o0c1i9a1b0qjihgjqh,Z. Rudden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488689,12,1,1,0,32,841zp0njrq63yv4fvw6lgf60q,0,45.7,100,2023-04-01T14:02:42.317Z,2023-04-01T22:38:28Z,4152291897,141,91.4,4152291901,213,6.0,4152291899,212,25.2,4152291895,140,68.8,4152291903,1,,4152291889,107,,4152291893,56,Left,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488749,14,1,1,0,34,ez46dadmx0virt38cgeq2n6pf,0,30.2,8.6,2023-04-01T14:02:44.246Z,2023-04-01T22:38:34Z,4152292187,141,15.9,4152292191,212,12.7,4152292185,140,41.3,4155132865,388,,4152292177,3,,4152292181,56,Back,4152292195,213,0.4,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488837,13,1,1,0,36,841zp0njrq63yv4fvw6lgf60q,0,55.8,72.3,2023-04-01T14:02:45.804Z,2023-04-01T22:38:40Z,4155133065,388,,4152292617,155,,4152292623,140,74.0,4152292621,56,Left,4152292625,141,81.1,4152292629,213,0.3,4152292627,212,20.0,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488871,15,44,1,0,38,ez46dadmx0virt38cgeq2n6pf,1,28.6,19.2,2023-04-01T14:02:47.951Z,2023-04-02T09:16:10Z,4152292773,56,Back,4152293127,233,14,4152292775,285,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488857,14,44,1,0,38,841zp0njrq63yv4fvw6lgf60q,0,71.4,80.8,2023-04-01T14:02:47.952Z,2023-04-01T22:38:44Z,4152292731,286,,4152292727,56,Left,4152293349,233,15,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488915,16,1,1,0,38,ez46dadmx0virt38cgeq2n6pf,0,31.2,19.5,2023-04-01T14:02:48.083Z,2023-04-02T09:16:10Z,4155133411,388,,4152292987,212,7.0,4152292979,3,,4152292991,213,6.2,4152292985,141,18.6,4152292983,140,37.8,4152292981,56,Back,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489017,15,1,1,0,41,841zp0njrq63yv4fvw6lgf60q,0,75.1,96.6,2023-04-01T14:02:51.349Z,2023-04-01T22:38:53Z,4152293543,212,4.6,4152293537,140,79.5,4155133651,178,,4152293545,213,6.2,4152293539,141,95.9,4152293535,56,Left,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489007,17,49,1,0,42,ez46dadmx0virt38cgeq2n6pf,1,20.1,3.2,2023-04-01T14:02:51.598Z,2023-04-01T22:38:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489129,18,1,1,0,43,ez46dadmx0virt38cgeq2n6pf,0,20.1,2.9,2023-04-01T14:02:53.018Z,2023-04-01T22:39:00Z,4152294043,213,0.1,4152294041,212,27.9,4152294033,157,,4152294035,56,Back,4152294039,141,5.0,4155133943,178,,4152294045,1,,4152294037,140,46.6,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489259,16,1,1,0,46,841zp0njrq63yv4fvw6lgf60q,0,58.6,92.9,2023-04-01T14:02:55.485Z,2023-04-01T22:39:05Z,4152294663,141,82.7,4152294659,56,Left,4152294661,140,65.4,4152294657,3,,4155134123,388,,4152294667,213,5.5,4152294665,212,10.0,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489309,19,1,1,0,48,ez46dadmx0virt38cgeq2n6pf,1,38.3,15.6,2023-04-01T14:02:58.004Z,2023-04-01T22:39:22Z,4152294897,213,1.8,4152294895,212,6.0,4155134813,178,,4152294893,141,24.3,4152294889,56,Back,4152294891,140,37.2,4152294887,3,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489337,20,1,1,0,49,ez46dadmx0virt38cgeq2n6pf,1,37.2,24.3,2023-04-01T14:02:58.725Z,2023-04-01T22:39:26Z,4155134999,178,,4152295051,140,39.3,4152295049,56,Back,4152295053,141,8.0,4152295059,213,4.9,4152295055,212,11.3,4153721561,155,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489387,21,1,1,0,51,ez46dadmx0virt38cgeq2n6pf,1,39.3,8,2023-04-01T14:03:00.478Z,2023-04-01T22:39:29Z,4152295331,56,Right,4155135139,178,,4152295333,140,53.6,4152295339,213,0.3,4152295335,141,15.2,4152295337,212,15.8,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489427,22,1,1,0,52,ez46dadmx0virt38cgeq2n6pf,1,54.6,15.9,2023-04-01T14:03:01.941Z,2023-04-01T22:39:34Z,4152295541,141,9.8,4152295543,212,6.6,4152295537,56,Back,4152295545,213,3.8,4152295539,140,49.7,4155135285,178,,,,,,,,744enw7o0c1i9a1b0qjihgjqh,Z. Rudden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489551,23,1,1,0,54,ez46dadmx0virt38cgeq2n6pf,0,55.3,7.9,2023-04-01T14:03:03.610Z,2023-04-01T22:39:37Z,4152296195,140,90.5,4152296199,212,37.4,4152296203,1,,4152296201,213,0.2,4152296197,141,16.4,4152296193,56,Right,4155135407,178,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527023015,967,67,1,0,57,841zp0njrq63yv4fvw6lgf60q,1,9.6,86.2,2023-04-01T14:03:07.077Z,2023-04-02T09:16:11Z,4155181077,233,701,,,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527023009,701,67,1,0,57,ez46dadmx0virt38cgeq2n6pf,0,90.4,13.8,2023-04-01T14:03:07.078Z,2023-04-01T23:01:35Z,4155181081,233,967,,,,,,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489593,18,61,1,0,57,841zp0njrq63yv4fvw6lgf60q,0,10.1,87.4,2023-04-01T14:03:07.090Z,2023-04-02T09:16:11Z,4152296383,56,Back,4155135711,178,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489557,17,43,1,0,58,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-04-01T14:03:07.758Z,2023-04-01T14:03:14Z,4152297421,144,49,,,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489727,19,6,1,0,59,841zp0njrq63yv4fvw6lgf60q,0,4.1,89.2,2023-04-01T14:03:08.704Z,2023-04-01T22:39:45Z,4152297077,56,Back,4152297079,73,,4152297189,233,24,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526489659,24,6,1,0,59,ez46dadmx0virt38cgeq2n6pf,1,95.9,10.8,2023-04-01T14:03:08.704Z,2023-04-01T22:39:45Z,4152296669,56,Right,4152296671,75,,4152297147,233,19,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490721,25,1,1,1,25,ez46dadmx0virt38cgeq2n6pf,1,99.5,0.5,2023-04-01T14:03:34.649Z,2023-04-01T22:39:55Z,4152301983,155,,4152301981,6,,4152301985,224,,4152315457,210,15,4153726119,20,,4152301989,140,90.4,4152301979,2,,4152301995,213,1.9,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,1,4152301991,141,44.2,4155136007,178,4152301993,212,31.2,4152301987,56,Center,4152315461,154,,,,,,,,,,,,,,,,,,,,,,,
2526490729,26,15,1,1,26,ez46dadmx0virt38cgeq2n6pf,1,90.4,44.2,2023-04-01T14:03:36.209Z,2023-04-01T22:39:55Z,4152315509,103,5.1,4152333687,233,21,4152315495,80,,4152302059,56,Center,4152308717,25,,4152302053,17,,4152315501,154,,4152315503,55,25,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,4152315497,29,,4155136175,178,4152315507,102,46.8,4152315511,328,,4152315513,146,98.5,4152315515,147,48.9,4152308719,20,,,,,,,,,,,,,,,,,
2526491003,21,10,1,1,27,841zp0njrq63yv4fvw6lgf60q,1,0.8,54.6,2023-04-01T14:03:36.882Z,2023-04-01T22:39:58Z,4152303339,182,,4152303335,178,,4152303341,56,Back,4153727887,376,,4152312867,233,26,4152303333,173,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527023101,702,67,1,1,28,ez46dadmx0virt38cgeq2n6pf,1,96.2,32,2023-04-01T14:03:38.283Z,2023-04-02T09:16:11Z,4155181561,233,968,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527023099,968,67,1,1,28,841zp0njrq63yv4fvw6lgf60q,0,3.8,68,2023-04-01T14:03:38.284Z,2023-04-01T23:01:57Z,4155181573,233,702,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526490991,27,15,1,1,28,ez46dadmx0virt38cgeq2n6pf,1,96.6,31.3,2023-04-01T14:03:38.300Z,2023-04-02T09:16:12Z,4152321975,147,44.4,4155136567,178,,4152321967,102,46.4,4152312715,233,20,4152321973,146,99.3,4152321971,458,,4152303273,62,,4152312669,20,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,4152312665,25,,4152303277,56,4152321969,103,10.1,4152321965,80,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2526490983,20,10,1,1,29,841zp0njrq63yv4fvw6lgf60q,1,0.3,52.1,2023-04-01T14:03:38.683Z,2023-04-01T22:40:13Z,4152303217,173,,4153729947,376,,4152303221,182,,4152303225,56,Back,4152305643,179,,4152312755,233,27,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491569,23,61,1,1,30,841zp0njrq63yv4fvw6lgf60q,0,2.6,53.7,2023-04-01T14:03:40.078Z,2023-04-01T22:40:31Z,4152306287,56,Back,4155137251,389,,4155137249,21,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491033,22,6,1,1,31,841zp0njrq63yv4fvw6lgf60q,0,0.7,60.6,2023-04-01T14:03:41.219Z,2023-04-01T22:40:36Z,4152303501,56,Back,4152303503,73,,4152303693,233,28,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491065,28,6,1,1,31,ez46dadmx0virt38cgeq2n6pf,1,99.3,39.4,2023-04-01T14:03:41.219Z,2023-04-01T22:40:35Z,4152303627,56,Center,4152303643,233,22,4152303631,75,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491643,29,1,1,1,50,ez46dadmx0virt38cgeq2n6pf,0,99.5,0.5,2023-04-01T14:03:59.581Z,2023-04-01T22:40:40Z,4152306665,56,Center,4152306673,212,28.8,4152306669,141,40.4,4152306667,140,90.2,4152306677,213,1.9,4155137529,178,,4152306657,2,,4153735731,20,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,4152306663,224,,4152306659,6,4152306661,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
