id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2492694107,8,1,1,0,17,dvnjvad3p09dugr79gktlrtll,0,39.9,5.3,2022-12-21T19:46:21.065Z,2022-12-22T06:05:57Z,3953218501,56,Back,3953218509,213,2.1,3953218505,141,22.5,3953218507,212,13.2,3953505597,178,,3953218503,140,34.1,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694111,4,8,1,0,17,besu5lkqmra07drq1czpr0tk4,1,64.2,80.5,2022-12-21T19:46:21.531Z,2022-12-22T06:05:56Z,3953218515,56,Left,3953499609,383,,3953505609,178,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694131,9,1,1,0,18,dvnjvad3p09dugr79gktlrtll,1,39.6,22.3,2022-12-21T19:46:22.474Z,2022-12-22T06:05:56Z,3953218611,141,56.7,3953218613,212,25.1,3953505637,178,,3953218615,213,1.9,3953218607,56,Back,3953218609,140,31.0,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694143,10,1,1,0,22,dvnjvad3p09dugr79gktlrtll,1,32.3,54.1,2022-12-21T19:46:25.846Z,2022-12-22T06:05:55Z,3953218685,212,29.8,3953218679,56,Left,3953505663,178,,3953218687,213,0.6,3953218681,140,55.6,3953218683,141,79.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694193,11,1,1,0,25,dvnjvad3p09dugr79gktlrtll,1,58.4,81,2022-12-21T19:46:29.007Z,2022-12-22T06:05:54Z,3953218893,56,Left,3953505679,178,,3953218897,141,95.1,3953218901,213,0.5,3953218895,140,74.1,3953218899,212,19.1,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694199,12,1,1,0,32,dvnjvad3p09dugr79gktlrtll,0,82.5,83.1,2022-12-21T19:46:36.651Z,2022-12-22T06:05:49Z,3953218941,213,4.9,3953218933,56,Center,3953499747,72,,3953218935,140,85.8,3953505709,178,,3953218939,212,22.4,3953218929,2,,3953499745,224,,a1q1se1i8ih65e94xswacghk9,Jota,3953218937,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694217,5,12,1,0,34,besu5lkqmra07drq1czpr0tk4,1,9.9,47.3,2022-12-21T19:46:38Z,2022-12-22T06:05:49Z,3953505763,178,,3953219045,213,0.2,3953219039,140,17.1,3953219041,141,50.0,3953219043,212,7.8,3953219037,56,Back,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694227,6,12,1,0,35,besu5lkqmra07drq1czpr0tk4,1,14.8,46.2,2022-12-21T19:46:39.135Z,2022-12-22T06:05:48Z,3953219089,213,5.4,3953219103,167,,3953219085,141,0.0,3953219087,212,41.3,3953219081,56,Back,3953505811,178,,3953219083,140,38.8,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694229,7,5,1,0,38,besu5lkqmra07drq1czpr0tk4,0,40.5,-1.4,2022-12-21T19:46:42.478Z,2022-12-22T00:33:23Z,3953219511,233,13,3953219097,347,,3953219095,56,Back,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694309,13,5,1,0,38,dvnjvad3p09dugr79gktlrtll,1,59.5,101.4,2022-12-21T19:46:42.478Z,2022-12-22T00:33:23Z,3953219487,56,Left,3953219489,347,,3953219491,233,7,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694339,14,1,1,0,55,dvnjvad3p09dugr79gktlrtll,1,67.2,100,2022-12-21T19:46:59.471Z,2022-12-22T06:05:48Z,3953219713,141,88.9,3953219711,140,63.1,3953219717,213,4.3,3953219709,56,Left,3953219707,107,,3953219715,212,9.7,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694351,15,1,1,0,56,dvnjvad3p09dugr79gktlrtll,1,68.6,88.2,2022-12-21T19:47:00.422Z,2022-12-22T06:05:47Z,3953219783,140,64.0,3953219781,56,Left,3953219787,212,7.6,3953219789,213,2.3,3953505869,178,,3953219785,141,96.9,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694371,16,1,1,0,58,dvnjvad3p09dugr79gktlrtll,1,66.9,97.4,2022-12-21T19:47:02.038Z,2022-12-22T06:05:46Z,3953219937,141,90.0,3953219935,140,60.6,3953219939,212,8.3,3953219933,56,Left,3953505941,178,,3953219941,213,3.8,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694381,17,1,1,0,59,dvnjvad3p09dugr79gktlrtll,1,63.4,91.9,2022-12-21T19:47:03.448Z,2022-12-22T06:05:46Z,3953505961,178,,3953220005,213,3.1,3953220001,141,93.3,3953219997,56,Back,3953219999,140,46.2,3953220003,212,18.1,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694413,18,1,1,1,1,dvnjvad3p09dugr79gktlrtll,1,45.7,95.9,2022-12-21T19:47:05.328Z,2022-12-22T06:05:45Z,3953220217,141,62.7,3953220221,213,4.6,3953220219,212,22.7,3953220215,140,43.2,3953505981,178,,3953220213,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694429,19,2,1,1,8,dvnjvad3p09dugr79gktlrtll,1,57.3,35.2,2022-12-21T19:47:12.189Z,2022-12-22T06:05:43Z,3953220315,140,75.2,3953220309,7,a1q1se1i8ih65e94xswacghk9,3953220317,141,88.7,3953220311,1,,3953220313,56,Left,3953505999,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694437,8,55,1,1,8,besu5lkqmra07drq1czpr0tk4,1,28.5,29.4,2022-12-21T19:47:12.190Z,2022-12-22T06:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694571,9,1,1,1,39,besu5lkqmra07drq1czpr0tk4,1,20,25.1,2022-12-21T19:47:43.402Z,2022-12-22T06:05:42Z,3953221103,212,52.5,3953221097,56,Center,3953221107,1,,3953221093,157,,3953221099,140,69.8,3953221095,241,,3953221101,141,31.3,3953506037,178,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,3953221091,5,,3953221105,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694575,10,61,1,1,42,besu5lkqmra07drq1czpr0tk4,0,69.6,21.2,2022-12-21T19:47:46.574Z,2022-12-22T06:05:42Z,3953506091,178,,3953221123,56,Center,3953506089,21,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694589,20,4,1,1,44,dvnjvad3p09dugr79gktlrtll,1,31.3,78.4,2022-12-21T19:47:48.518Z,2022-12-22T06:05:41Z,3953580181,285,,3953221197,294,,3953221199,56,Back,3953221195,13,,3953221201,152,,3953221245,233,11,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694595,11,4,1,1,44,besu5lkqmra07drq1czpr0tk4,0,68.7,21.6,2022-12-21T19:47:48.519Z,2022-12-22T06:05:41Z,3953221227,294,,3953221249,233,20,3953221229,56,Center,3953221225,13,,3953580179,286,,3953506099,178,,3953221231,152,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694647,21,1,1,1,58,dvnjvad3p09dugr79gktlrtll,1,40.4,68,2022-12-21T19:48:02.555Z,2022-12-22T06:05:40Z,3953221537,152,,3953221547,213,0.8,3953506157,178,,3953221539,56,Left,3953221545,212,25.7,3953221535,5,,3953221543,141,94.8,3953221551,189,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,3953221541,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694653,22,1,1,2,1,dvnjvad3p09dugr79gktlrtll,0,58.8,90.8,2022-12-21T19:48:05.607Z,2022-12-22T06:05:39Z,3953221573,212,16.5,3953221567,56,Left,3953221575,213,6.0,3953506173,178,,3953221571,141,83.9,3953221569,140,73.9,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694657,12,61,1,2,2,besu5lkqmra07drq1czpr0tk4,1,30.1,14.4,2022-12-21T19:48:06.086Z,2022-12-22T06:05:39Z,3953221583,56,Back,3953506193,178,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694659,23,1,1,2,4,dvnjvad3p09dugr79gktlrtll,0,64.8,90.4,2022-12-21T19:48:08.422Z,2022-12-22T06:05:39Z,3953221603,141,100.0,3953221601,140,68.8,3953506241,178,,3953221607,213,1.1,3953221605,212,8.9,3953221599,56,Left,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694665,13,5,1,2,6,besu5lkqmra07drq1czpr0tk4,1,33.1,-1.7,2022-12-21T19:48:10.499Z,2022-12-22T00:35:30Z,3953221649,56,Back,3953221653,233,24,3953221651,347,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694661,24,5,1,2,6,dvnjvad3p09dugr79gktlrtll,0,66.9,101.7,2022-12-21T19:48:10.499Z,2022-12-22T00:35:30Z,3953221673,233,13,3953221617,56,Left,3953221619,347,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694731,14,1,1,2,24,besu5lkqmra07drq1czpr0tk4,1,35.9,0,2022-12-21T19:48:28.147Z,2022-12-22T06:05:38Z,3953222047,140,43.0,3953222045,56,Back,3953222049,141,16.2,3953222043,107,,3953222051,212,14.0,3953222053,213,1.0,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694741,15,1,1,2,25,besu5lkqmra07drq1czpr0tk4,1,37,13.8,2022-12-21T19:48:29.214Z,2022-12-22T06:05:38Z,3953222105,212,7.0,3953222107,213,5.0,3953222101,140,39.0,3953506279,178,,3953222103,141,4.0,3953222099,56,Back,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694745,16,1,1,2,26,besu5lkqmra07drq1czpr0tk4,1,33,3,2022-12-21T19:48:30.163Z,2022-12-22T06:05:37Z,3953222121,56,Back,3953222123,140,44.0,3953222119,155,,3953222125,141,25.3,3953222129,213,0.9,3953506299,178,,3953222127,212,19.1,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694747,17,44,1,2,29,besu5lkqmra07drq1czpr0tk4,1,40.6,29.4,2022-12-21T19:48:33.061Z,2022-12-22T06:05:37Z,3953222137,285,,3953222135,56,Back,3953222141,233,25,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694743,25,44,1,2,29,dvnjvad3p09dugr79gktlrtll,0,59.4,70.6,2022-12-21T19:48:33.062Z,2022-12-22T06:05:36Z,3953222115,56,Center,3953222147,233,17,3953222117,286,,,,,,,,,,,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694749,18,1,1,2,29,besu5lkqmra07drq1czpr0tk4,0,40.5,28.2,2022-12-21T19:48:33.129Z,2022-12-22T06:05:36Z,3953222157,141,35.5,3953222159,212,17.5,3953222155,140,56.5,3953222161,213,0.3,3953506329,388,,3953222153,56,Center,3953222151,3,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694753,26,49,1,2,31,dvnjvad3p09dugr79gktlrtll,1,44.3,59.8,2022-12-21T19:48:35.174Z,2022-12-22T06:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694769,27,1,1,2,31,dvnjvad3p09dugr79gktlrtll,1,43.6,58.8,2022-12-21T19:48:35.278Z,2022-12-22T06:05:35Z,3953222275,141,60.8,3953222279,213,3.1,3953222277,212,25.8,3953222271,56,Back,3953222273,140,19.1,3953506371,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694775,28,1,1,2,35,dvnjvad3p09dugr79gktlrtll,1,21.4,59.1,2022-12-21T19:48:38.805Z,2022-12-22T06:05:34Z,3953222309,140,29.3,3953506395,178,,3953222307,56,Back,3953222315,213,1.0,3953222313,212,16.6,3953222311,141,80.3,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694801,29,1,1,2,37,dvnjvad3p09dugr79gktlrtll,1,28.7,77.4,2022-12-21T19:48:41.087Z,2022-12-22T06:05:33Z,3953222437,213,4.9,3953222429,56,Back,3953222433,141,34.6,3953222431,140,35.2,3953506401,178,,3953222435,212,29.9,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694811,30,1,1,2,40,dvnjvad3p09dugr79gktlrtll,1,39.5,39.5,2022-12-21T19:48:44.176Z,2022-12-22T06:05:32Z,3953222497,212,20.0,3953506421,178,,3953222495,141,18.5,3953222499,213,5.5,3953222493,140,52.9,3953222491,56,Right,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694831,31,1,1,2,42,dvnjvad3p09dugr79gktlrtll,0,52.1,16.4,2022-12-21T19:48:46.737Z,2022-12-22T06:05:31Z,3953506445,178,,3953222613,140,81.6,3953222611,56,Center,3953222609,155,,3953222617,212,48.4,3953222621,1,,3953222619,213,0.9,3953222615,141,71.1,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694847,19,1,1,2,46,besu5lkqmra07drq1czpr0tk4,1,18.5,32.4,2022-12-21T19:48:49.956Z,2022-12-22T06:05:31Z,3953222693,140,15.4,3953222691,56,Back,3953506473,388,,3953222697,212,10.6,3953222695,141,47.2,3953222689,3,,3953222699,213,1.9,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694849,20,49,1,2,47,besu5lkqmra07drq1czpr0tk4,1,14.7,48.9,2022-12-21T19:48:51.109Z,2022-12-22T06:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694861,21,1,1,2,47,besu5lkqmra07drq1czpr0tk4,0,14.7,48.9,2022-12-21T19:48:51.130Z,2022-12-22T06:05:30Z,3953222751,212,23.5,3953222743,157,,3953222753,213,5.9,3953222755,1,,3953506501,178,,3953222747,140,35.8,3953222749,141,37.3,3953222745,56,Back,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694873,32,1,1,2,49,dvnjvad3p09dugr79gktlrtll,1,64.9,63.1,2022-12-21T19:48:52.902Z,2022-12-22T06:05:29Z,3953222827,140,68.5,3953222825,56,Center,3953222829,141,78.1,3953222831,212,10.9,3953222833,213,1.2,3953506531,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694877,33,49,1,2,50,dvnjvad3p09dugr79gktlrtll,1,68.1,80.7,2022-12-21T19:48:54.736Z,2022-12-22T06:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694897,34,1,1,2,53,dvnjvad3p09dugr79gktlrtll,1,73.9,89.4,2022-12-21T19:48:56.835Z,2022-12-22T06:05:28Z,3953222925,212,11.5,3953222927,213,4.3,3953222921,140,69.6,3953506581,178,,3953222919,56,Center,3953222923,141,73.9,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694913,35,1,1,2,54,dvnjvad3p09dugr79gktlrtll,1,73.3,80.9,2022-12-21T19:48:58.526Z,2022-12-22T06:05:27Z,3953222989,141,92.3,3953222985,56,Left,3953222987,140,69.9,3953222991,212,8.5,3953506611,178,,3953222993,213,2.0,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492694927,36,1,1,2,56,dvnjvad3p09dugr79gktlrtll,1,73.4,92.9,2022-12-21T19:49:00.433Z,2022-12-22T06:05:26Z,3953223045,212,17.3,3953223039,56,Center,3953223047,213,4.3,3953506625,178,,3953223041,140,66.6,3953223043,141,69.7,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
