id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2440232029,171,7,1,18,29,4qdzzur2cuuridyb0jso8mksi,0,87.8,91.8,2022-07-30T14:18:45.079Z,2022-07-31T03:08:25Z,3676960601,383,,3675010431,233,157,3677669893,178,,3675010223,56,Left,3675083673,286,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232025,156,49,1,18,29,enzoyc121va61wtmjf4cm7p3d,1,13.3,8.9,2022-07-30T14:18:45.163Z,2022-07-31T03:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232099,158,1,1,18,30,enzoyc121va61wtmjf4cm7p3d,1,13.3,8.9,2022-07-30T14:18:45.470Z,2022-07-31T03:08:49Z,3675010573,140,7.7,3675010575,141,7.9,3675010571,56,Back,3677670587,178,,3675010579,213,3.3,3675010577,212,5.9,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232197,159,1,1,18,33,enzoyc121va61wtmjf4cm7p3d,1,7.7,7.9,2022-07-30T14:18:48.930Z,2022-07-31T03:08:57Z,3677670853,178,,3675011085,213,1.8,3675011081,141,38.3,3675011083,212,21.4,3675011079,140,2.3,3675011077,56,Back,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232255,160,1,1,18,35,enzoyc121va61wtmjf4cm7p3d,0,3.7,38.8,2022-07-30T14:18:50.545Z,2022-07-31T03:09:14Z,3675011383,56,Center,3675011391,213,6.2,3677671161,178,,3675011393,1,,3675011381,157,,3675011385,140,56.9,3675011389,212,56.0,3675011387,141,32.8,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232273,172,49,1,18,38,4qdzzur2cuuridyb0jso8mksi,1,42.9,74.7,2022-07-30T14:18:53.760Z,2022-07-31T03:09:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232405,173,1,1,18,39,4qdzzur2cuuridyb0jso8mksi,1,42.9,74.7,2022-07-30T14:18:55.112Z,2022-07-31T03:09:27Z,3675012141,141,25.3,3675012151,213,4.6,3675012135,56,Back,3675012147,212,33.7,3677671413,178,,3675012157,1,,3675012137,140,40.4,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232471,174,1,1,18,44,4qdzzur2cuuridyb0jso8mksi,1,52.5,21.6,2022-07-30T14:18:59.573Z,2022-07-31T03:09:36Z,3675012483,212,13.9,3677671591,178,,3675012481,141,7.3,3675012485,213,5.5,3675012479,140,61.9,3675012477,56,Right,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232527,175,1,1,18,45,4qdzzur2cuuridyb0jso8mksi,1,62.6,5.6,2022-07-30T14:19:01.087Z,2022-07-31T03:09:48Z,3677671823,178,,3675012849,213,3.1,3675012847,212,7.6,3675012845,141,6.1,3675012841,56,Right,3675012843,140,55.4,,,,,,,74w7u994c832ya17u9g7nkh04,M. Anim Cudjoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232573,176,1,1,18,48,4qdzzur2cuuridyb0jso8mksi,1,55.4,6.1,2022-07-30T14:19:03.625Z,2022-07-31T03:09:58Z,3675013069,213,2.4,3675013057,56,Back,3677671949,178,,3675013059,140,45.7,3675013065,212,13.9,3675013061,141,20.1,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232771,177,1,1,18,49,4qdzzur2cuuridyb0jso8mksi,1,45.7,20.1,2022-07-30T14:19:05.185Z,2022-07-31T03:10:05Z,3677672097,178,,3675014097,56,Back,3675014099,140,32.8,3675014105,213,2.7,3675014101,141,30.3,3675014103,212,15.2,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440232917,178,1,1,18,56,4qdzzur2cuuridyb0jso8mksi,1,46.5,51.8,2022-07-30T14:19:11.745Z,2022-07-31T03:10:14Z,3675015019,212,27.5,3675015017,141,90.5,3677672263,178,,3675015015,140,54.1,3675015011,56,Left,3675015023,213,1.3,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233153,179,1,1,19,2,4qdzzur2cuuridyb0jso8mksi,1,45.4,88.3,2022-07-30T14:19:17.615Z,2022-07-31T03:10:19Z,3675016351,212,17.4,3675016345,56,Back,3675016353,213,3.7,3675016347,140,31.4,3675016349,141,74.7,3677672375,178,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233189,180,1,1,19,5,4qdzzur2cuuridyb0jso8mksi,1,31.4,74.7,2022-07-30T14:19:20.413Z,2022-07-31T03:10:25Z,3677672563,178,,3675016581,141,38.2,3675016585,212,25.1,3675016579,140,28.0,3675016577,56,Back,3675016589,213,4.6,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233281,181,1,1,19,10,4qdzzur2cuuridyb0jso8mksi,1,28,37.4,2022-07-30T14:19:25.840Z,2022-07-31T03:10:31Z,3675017035,141,33.3,3675017031,56,Back,3675017033,140,43.9,3675017037,212,16.9,3675017039,213,6.1,3677672651,178,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233301,182,1,1,19,11,4qdzzur2cuuridyb0jso8mksi,1,43.9,33.3,2022-07-30T14:19:27.249Z,2022-07-31T03:10:39Z,3675017171,213,4.6,3675017163,56,Back,3677672883,178,,3675017165,140,42.3,3675017169,212,18.2,3675017167,141,6.7,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233459,183,1,1,19,13,4qdzzur2cuuridyb0jso8mksi,1,42.3,6.7,2022-07-30T14:19:29.245Z,2022-07-31T03:10:46Z,3675018045,141,7.9,3675018041,140,63.8,3675018051,213,0.0,3677673129,178,,3675018049,212,22.6,3675018039,56,Right,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233475,184,3,1,19,19,4qdzzur2cuuridyb0jso8mksi,0,73.6,5.3,2022-07-30T14:19:34.477Z,2022-07-31T03:12:46Z,3675018331,286,,3676381751,465,,3675018327,233,161,3677674061,178,,3675018115,56,Right,,,,,,,,,,74w7u994c832ya17u9g7nkh04,M. Anim Cudjoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233485,161,7,1,19,20,enzoyc121va61wtmjf4cm7p3d,1,26.4,94.7,2022-07-30T14:19:35.791Z,2022-07-31T03:12:56Z,3677677071,178,,3676381685,383,,3675018183,285,,3675018269,233,184,3675018181,56,Back,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233501,162,49,1,19,21,enzoyc121va61wtmjf4cm7p3d,1,20.3,93.9,2022-07-30T14:19:36.947Z,2022-07-31T03:13:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233531,163,1,1,19,21,enzoyc121va61wtmjf4cm7p3d,1,20.3,93.9,2022-07-30T14:19:37.079Z,2022-07-31T03:13:47Z,3675018423,141,85.7,3675018431,213,5.9,3675018425,212,14.8,3675018421,140,33.4,3677678847,178,,3675018419,56,Back,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233727,164,1,1,19,23,enzoyc121va61wtmjf4cm7p3d,1,34.6,88,2022-07-30T14:19:39.015Z,2022-07-31T03:13:58Z,3675019423,212,20.7,3677679153,178,,3675019425,213,0.2,3675019421,141,95.0,3675019419,140,53.8,3675019417,56,Left,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233737,165,50,1,19,26,enzoyc121va61wtmjf4cm7p3d,1,43,98.8,2022-07-30T14:19:42.098Z,2022-07-31T03:14:18Z,3675019461,56,Back,3675020361,233,185,3675019463,286,,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233881,185,7,1,19,26,4qdzzur2cuuridyb0jso8mksi,1,57,1.2,2022-07-30T14:19:42.164Z,2022-07-31T03:14:28Z,3675020263,56,Right,3675020265,285,,3675020261,167,,3676383087,384,,3675020299,233,165,3677680019,178,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440234135,187,3,1,19,29,4qdzzur2cuuridyb0jso8mksi,0,41,2.6,2022-07-30T14:19:44.774Z,2022-07-31T03:14:47Z,3675021701,211,,3677680633,178,,3675021639,286,,3675021637,56,Back,3676383541,464,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440234311,166,5,1,19,29,enzoyc121va61wtmjf4cm7p3d,1,57.5,101.4,2022-07-30T14:19:45.128Z,2022-07-31T03:15:03Z,3675022617,347,,3675022615,56,Left,3675022713,233,186,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440233911,186,5,1,19,29,4qdzzur2cuuridyb0jso8mksi,0,42.5,-1.4,2022-07-30T14:19:45.128Z,2022-07-31T03:15:04Z,3675020443,347,,3675020441,56,Back,3675022737,233,166,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440234477,167,1,1,19,50,enzoyc121va61wtmjf4cm7p3d,1,45.4,100,2022-07-30T14:20:05.539Z,2022-07-31T03:17:28Z,3675023517,141,80.5,3675023519,212,20.5,3675023513,56,Left,3675023521,213,5.5,3675023511,107,,3675023515,140,59.1,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440234493,168,4,1,19,51,enzoyc121va61wtmjf4cm7p3d,1,62.2,76.7,2022-07-30T14:20:07.275Z,2022-07-31T03:17:36Z,3675023831,233,188,3675023623,152,,3675023621,56,Center,3675023625,265,,3675023619,13,,3675023627,286,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440234511,188,4,1,19,51,4qdzzur2cuuridyb0jso8mksi,0,37.8,23.3,2022-07-30T14:20:07.276Z,2022-07-31T03:17:36Z,3675023743,265,,3675023741,152,,3675023889,233,168,3675023745,285,,3677685937,178,,3675023737,13,,3675023739,56,Back,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440235511,169,1,1,20,28,enzoyc121va61wtmjf4cm7p3d,0,60.9,78.5,2022-07-30T14:20:43.402Z,2022-07-31T03:17:45Z,3675029037,213,5.7,3675029039,1,,3675029017,155,,3675029019,152,,3676384975,72,,3675029343,233,190,3675029035,212,43.4,3675029015,5,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,3675029029,140,95.0,3676384973,224,,3677686237,178,3675029025,56,Center,3675029013,2,,,,3675029033,141,42.5,,,,,,,,,,,,,,,,
2440235555,190,11,1,20,30,4qdzzur2cuuridyb0jso8mksi,1,2.8,56.9,2022-07-30T14:20:45.432Z,2022-07-31T03:17:51Z,3675029397,233,169,3675029289,88,,3677686501,388,,3676385191,378,,3675029285,56,Back,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236085,192,1,1,20,41,4qdzzur2cuuridyb0jso8mksi,1,10.7,62.7,2022-07-30T14:20:57.341Z,2022-07-31T03:18:09Z,3677687223,178,,3675037337,1,,3675037797,189,,3675037335,213,0.6,3675037331,141,91.9,3675037329,140,36.2,3675037333,212,33.3,3675037325,56,Back,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,3675037321,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236195,193,1,1,20,46,4qdzzur2cuuridyb0jso8mksi,1,38.7,94.8,2022-07-30T14:21:01.827Z,2022-07-31T03:18:36Z,3675032761,140,25.1,3675032765,212,18.6,3675032759,56,Back,3675032763,141,77.2,3677688133,178,,3675032767,213,3.8,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236027,191,43,1,20,47,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T14:21:02.711Z,2022-07-30T14:21:36Z,3675036475,144,52,,,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236313,194,1,1,20,49,4qdzzur2cuuridyb0jso8mksi,1,25.9,75.6,2022-07-30T14:21:05.047Z,2022-07-31T03:18:42Z,3675033381,141,54.8,3675033385,212,16.0,3675033393,213,5.2,3675033375,56,Back,3677688395,178,,3675033379,140,33.0,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236353,195,1,1,20,51,4qdzzur2cuuridyb0jso8mksi,1,33.2,50.9,2022-07-30T14:21:07.176Z,2022-07-31T03:18:46Z,3675033573,140,42.9,3675033575,141,22.3,3675033571,56,Back,3677688525,178,,3675033579,213,5.2,3675033577,212,22.0,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440489541,763,1,1,20,57,4qdzzur2cuuridyb0jso8mksi,1,56.2,18.7,2022-07-30T14:21:12.701Z,2022-07-31T03:19:03Z,3677689249,178,,3676415565,140,58.2,3676415571,213,4.9,3676415563,56,Right,3676415569,212,9.8,3676415567,141,4.6,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236439,196,1,1,20,59,4qdzzur2cuuridyb0jso8mksi,1,63.5,4.3,2022-07-30T14:21:15.190Z,2022-07-31T03:19:12Z,3675033993,212,21.4,3675033991,141,33.3,3675033995,213,2.0,3675033987,56,Center,3675033989,140,55.5,3677689677,178,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236481,197,1,1,21,3,4qdzzur2cuuridyb0jso8mksi,1,62.5,18.5,2022-07-30T14:21:18.905Z,2022-07-31T03:19:34Z,3675034269,140,73.4,3675034267,56,Center,3675034271,141,23.9,3675034275,213,0.3,3677690187,178,,3675034273,212,12.0,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236519,198,1,1,21,5,4qdzzur2cuuridyb0jso8mksi,1,73.6,23.7,2022-07-30T14:21:21.366Z,2022-07-31T03:19:47Z,3675034495,140,66.0,3675034493,56,Center,3675034497,141,27.7,3675034499,212,8.4,3677691105,178,,3675034501,213,2.8,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236769,199,1,1,21,8,4qdzzur2cuuridyb0jso8mksi,1,66,27.7,2022-07-30T14:21:23.686Z,2022-07-31T03:19:53Z,3677691195,178,,3675035787,196,,3675035789,56,Left,3675035797,213,1.6,3675035799,1,,3675035793,141,97.1,3675035795,212,47.2,3675035791,140,64.9,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236839,200,1,1,21,16,4qdzzur2cuuridyb0jso8mksi,0,65.8,86,2022-07-30T14:21:31.492Z,2022-07-31T03:19:58Z,3675036191,56,Center,3675036195,141,68.5,3675036193,140,93.1,3675036197,212,31.0,3677691405,178,,3675036199,213,5.9,,,,,,,74w7u994c832ya17u9g7nkh04,M. Anim Cudjoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440236825,170,52,1,21,19,enzoyc121va61wtmjf4cm7p3d,1,3.5,32.1,2022-07-30T14:21:35.203Z,2022-07-31T03:20:12Z,3677691807,178,,3676418991,376,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237045,171,1,1,21,21,enzoyc121va61wtmjf4cm7p3d,1,3.5,32.1,2022-07-30T14:21:36.540Z,2022-07-31T03:21:47Z,3675037275,56,Back,3675037273,123,,3675037285,212,23.4,3675037281,141,58.5,3677695789,178,,3675037279,140,17.8,3675037289,213,0.9,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237075,172,1,1,21,24,enzoyc121va61wtmjf4cm7p3d,1,24.4,73.5,2022-07-30T14:21:40.034Z,2022-07-31T03:22:00Z,3675037483,212,27.6,3675037485,213,5.8,3675037481,141,56.3,3677696231,178,,3675037479,140,48.2,3675037477,56,Back,3675037973,189,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237079,173,61,1,21,27,enzoyc121va61wtmjf4cm7p3d,1,48.2,56.3,2022-07-30T14:21:43.059Z,2022-07-31T03:22:13Z,3675037505,56,Back,3675037551,189,,3677696677,178,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237071,201,49,1,21,28,4qdzzur2cuuridyb0jso8mksi,1,32.2,39.4,2022-07-30T14:21:44.264Z,2022-07-31T03:22:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237141,202,1,1,21,30,4qdzzur2cuuridyb0jso8mksi,1,32.2,39.4,2022-07-30T14:21:45.805Z,2022-07-31T03:22:26Z,3677697207,178,,3675037889,213,5.0,3675037887,212,22.1,3675037883,140,38.4,3675037885,141,8.3,3675037881,56,Back,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237185,203,1,1,21,33,4qdzzur2cuuridyb0jso8mksi,1,38.6,8.8,2022-07-30T14:21:48.918Z,2022-07-31T03:22:30Z,3675038153,141,33.0,3677697421,178,,3675038155,212,17.5,3675038151,140,44.2,3675038149,56,Back,3675038157,213,1.2,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237321,204,1,1,21,36,4qdzzur2cuuridyb0jso8mksi,1,47.1,32.2,2022-07-30T14:21:51.549Z,2022-07-31T03:22:38Z,3675038951,56,Back,3675038955,141,7.6,3677697657,178,,3675038953,140,40.8,3675038957,212,18.0,3675038959,213,4.3,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237425,205,1,1,21,41,4qdzzur2cuuridyb0jso8mksi,1,40.7,12.6,2022-07-30T14:21:56.572Z,2022-07-31T03:22:52Z,3677698213,178,,3675039469,213,6.1,3675039467,212,22.8,3675039465,141,7.7,3675039461,56,Right,3675039463,140,62.2,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237445,206,1,1,21,42,4qdzzur2cuuridyb0jso8mksi,1,62.2,7.7,2022-07-30T14:21:57.951Z,2022-07-31T03:23:07Z,3675039619,213,1.7,3675039617,212,12.4,3677698869,178,,3675039613,140,61.1,3675039611,56,Center,3675039615,141,25.9,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237569,207,1,1,21,45,4qdzzur2cuuridyb0jso8mksi,1,61.1,25.9,2022-07-30T14:22:01.014Z,2022-07-31T03:23:16Z,3675040325,212,15.4,3675040321,141,7.1,3677699295,178,,3675040315,56,Right,3675040329,213,5.3,3675040317,140,69.2,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237659,208,3,1,21,51,4qdzzur2cuuridyb0jso8mksi,0,98,9.4,2022-07-30T14:22:06.590Z,2022-07-31T03:23:29Z,3675040829,56,Right,3676421249,465,,3675040959,286,,3677699839,178,,3675040961,233,174,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237669,174,7,1,21,51,enzoyc121va61wtmjf4cm7p3d,1,2,90.6,2022-07-30T14:22:06.691Z,2022-07-31T03:23:36Z,3676421733,385,,3675040917,233,208,3677700161,178,,3675040869,285,,3675040867,56,Back,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440237673,175,52,1,21,54,enzoyc121va61wtmjf4cm7p3d,1,0.8,62.7,2022-07-30T14:22:09.441Z,2022-07-31T03:23:47Z,3677700647,178,,3676422037,376,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238117,176,80,1,22,11,enzoyc121va61wtmjf4cm7p3d,0,14.4,65.5,2022-07-30T14:22:26.608Z,2022-07-31T03:24:21Z,3677702029,178,,,,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238301,177,1,1,22,15,enzoyc121va61wtmjf4cm7p3d,0,13.6,64.9,2022-07-30T14:22:30.906Z,2022-07-31T03:24:27Z,3677702231,178,,3675044277,198,,3675044297,212,56.1,3675044279,56,Center,3675044275,157,,3675044301,213,6.3,3675044305,1,,3675044293,141,64.5,91m838lynz6db94q8ufcqk91x,S. Walker,3675044285,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238395,209,1,1,22,18,4qdzzur2cuuridyb0jso8mksi,0,21.6,29.5,2022-07-30T14:22:34.269Z,2022-07-31T03:24:35Z,3677702521,388,,3675044747,141,44.0,3675044749,212,35.5,3675044743,56,Center,3675044753,1,,3675044751,213,0.3,3675044741,3,,3675044745,140,54.1,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238449,178,1,1,22,21,enzoyc121va61wtmjf4cm7p3d,0,45,50.4,2022-07-30T14:22:37.058Z,2022-07-31T03:24:43Z,3675045031,56,Center,3675045035,141,65.5,3675045033,140,60.6,3675045037,212,19.3,3675045039,213,0.6,3677702823,388,,3675045029,3,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238501,210,1,1,22,23,4qdzzur2cuuridyb0jso8mksi,1,33,29.1,2022-07-30T14:22:38.980Z,2022-07-31T03:24:50Z,3677703117,388,,3675045279,140,52.2,3675045289,213,0.6,3675045275,56,Center,3675045283,141,48.7,3675045285,212,24.2,3675045273,3,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238541,211,1,1,22,25,4qdzzur2cuuridyb0jso8mksi,1,52.9,50.3,2022-07-30T14:22:40.932Z,2022-07-31T03:25:01Z,3675045501,141,53.7,3675045505,213,3.0,3677703515,178,,3675045497,56,Back,3675045499,140,34.2,3675045503,212,19.8,3675045495,3,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238549,212,49,1,22,27,4qdzzur2cuuridyb0jso8mksi,1,34.2,53.7,2022-07-30T14:22:42.862Z,2022-07-31T03:25:08Z,,,,,,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238597,213,1,1,22,28,4qdzzur2cuuridyb0jso8mksi,0,34.2,54,2022-07-30T14:22:43.884Z,2022-07-31T03:25:13Z,3675045779,212,39.3,3675045777,141,100.0,3675045775,140,55.6,3675045783,1,,3677703917,178,,3675045773,56,Left,3675045781,213,1.0,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440238769,179,5,1,22,30,enzoyc121va61wtmjf4cm7p3d,1,43.2,-1.4,2022-07-30T14:22:45.794Z,2022-07-31T03:25:20Z,3675046679,347,,3675046677,56,Back,3675046725,233,214,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
