id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/14/value,keyPass,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2461082283,153,49,1,17,29,c9ky1957qli8v2lylfga7io8b,1,34.3,33.7,2022-09-17T14:21:20.776Z,2022-09-17T21:26:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082373,154,1,1,17,29,c9ky1957qli8v2lylfga7io8b,1,32.9,37.1,2022-09-17T14:21:20.834Z,2022-09-17T21:26:27Z,3785969253,212,20.7,3785969245,56,Back,3785969255,213,2.9,3788212655,178,,3785969251,141,44.5,3785969249,140,13.8,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082549,155,1,1,17,33,c9ky1957qli8v2lylfga7io8b,1,14.1,44.5,2022-09-17T14:21:24.423Z,2022-09-17T21:26:33Z,3785970217,140,25.3,3785970215,56,Back,3788212837,178,,3785970225,213,0.9,3785970221,212,20.1,3785970219,141,68.4,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082737,156,1,1,17,37,c9ky1957qli8v2lylfga7io8b,1,29.8,76.6,2022-09-17T14:21:28.452Z,2022-09-17T21:26:39Z,3785971227,56,Back,3785971231,141,67.9,3788213039,178,,3785971233,212,10.9,3785971229,140,38.5,3785971235,213,5.7,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082749,157,50,1,17,40,c9ky1957qli8v2lylfga7io8b,1,53.8,78.2,2022-09-17T14:21:31.064Z,2022-09-17T21:26:51Z,3785971263,286,,3785971415,233,116,3785971257,56,Center,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082757,116,7,1,17,41,841zp0njrq63yv4fvw6lgf60q,1,46.2,21.8,2022-09-17T14:21:32.436Z,2022-09-17T21:27:02Z,3788213689,178,,3785971375,233,157,3787144791,384,,3785971311,285,,3785971309,56,Back,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082765,117,49,1,17,42,841zp0njrq63yv4fvw6lgf60q,1,40.4,13.8,2022-09-17T14:21:33.502Z,2022-09-17T21:27:11Z,,,,,,,,,,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082779,118,1,1,17,43,841zp0njrq63yv4fvw6lgf60q,1,40.8,14.1,2022-09-17T14:21:34.157Z,2022-09-17T21:27:16Z,3785971431,141,20.6,3785971427,56,Back,3785971429,140,46.7,3788214141,178,,3785971435,213,0.6,3785971433,212,7.6,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082845,119,1,1,17,43,841zp0njrq63yv4fvw6lgf60q,1,46.7,20.6,2022-09-17T14:21:34.861Z,2022-09-17T21:27:21Z,3785971719,140,39.6,3785971721,141,29.5,3788214293,178,,3785971725,213,2.5,3785971723,212,9.6,3785971717,56,Back,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082967,120,1,1,17,45,841zp0njrq63yv4fvw6lgf60q,1,37.2,33,2022-09-17T14:21:36.721Z,2022-09-17T21:27:30Z,3785972371,141,55.2,3785972367,56,Back,3788214605,178,,3785972373,212,15.8,3785972375,213,1.9,3785972369,140,32.6,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083089,121,1,1,17,49,841zp0njrq63yv4fvw6lgf60q,1,42.8,66.7,2022-09-17T14:21:39.942Z,2022-09-17T21:27:36Z,3785973051,56,Left,3788214797,178,,3785973059,213,0.7,3785973053,140,58.4,3785973057,212,22.0,3785973055,141,88.3,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083101,122,61,1,17,51,841zp0njrq63yv4fvw6lgf60q,0,70.9,92.3,2022-09-17T14:21:42.188Z,2022-09-17T21:27:57Z,3785973107,56,Left,3788215293,178,,,,,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083111,158,61,1,17,53,c9ky1957qli8v2lylfga7io8b,0,20.7,5.8,2022-09-17T14:21:44.102Z,2022-09-17T21:28:04Z,3788215475,178,,3785973179,56,Back,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083259,123,1,1,17,56,841zp0njrq63yv4fvw6lgf60q,0,97.7,87.5,2022-09-17T14:21:47.528Z,2022-09-17T21:28:13Z,3787146441,72,,3785974029,56,Center,3788215649,178,,3785974033,140,96.5,3785974051,213,4.7,3785974041,141,57.0,3787146439,224,,3785974047,212,20.8,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,3785974025,155,,3785974023,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083287,159,52,1,17,57,c9ky1957qli8v2lylfga7io8b,1,3.7,47.8,2022-09-17T14:21:48.694Z,2022-09-17T21:28:22Z,3788215867,178,,3787146673,376,,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083523,160,1,1,18,1,c9ky1957qli8v2lylfga7io8b,1,13,43.6,2022-09-17T14:21:52.502Z,2022-09-17T21:28:28Z,3785975481,123,,3785975491,212,32.5,3788216067,178,,3785975493,213,0.9,3785975495,1,,3785975485,140,32.4,3785975483,56,Back,3785975487,141,80.8,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083779,161,1,1,18,6,c9ky1957qli8v2lylfga7io8b,1,32.4,80.8,2022-09-17T14:21:57.702Z,2022-09-17T21:28:40Z,3788216453,178,,3785977073,140,82.3,3785977093,1,,3785977083,212,53.5,3785977089,213,0.2,3785977067,56,Left,3785977063,155,,3785977079,141,96.8,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083793,162,4,1,18,11,c9ky1957qli8v2lylfga7io8b,1,83.8,95.9,2022-09-17T14:22:02.605Z,2022-09-17T21:28:56Z,3785977149,286,,3785977141,13,,3785977145,56,Left,3785977147,152,,3785977143,294,,3785977235,233,124,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083757,124,4,1,18,11,841zp0njrq63yv4fvw6lgf60q,0,16.2,4.1,2022-09-17T14:22:02.606Z,2022-09-17T21:28:55Z,3788216831,178,,3785977333,233,162,3785976955,13,,3785976969,285,,3785976963,294,,3785976967,152,,3785976965,56,Back,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085251,163,1,1,18,54,c9ky1957qli8v2lylfga7io8b,1,84.9,96.2,2022-09-17T14:22:45.182Z,2022-09-17T21:29:11Z,3785985399,5,,3785985405,56,Center,3785985397,2,,3785985413,212,29.7,3785985403,152,,3787148721,20,,3785989403,154,,3785989401,210,13,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,3785985401,155,,3785985411,141,53.9,3788217113,178,3787148719,223,3785985417,213,5.0,,,3785985407,140,91.9,,,,,,,,,,,,,,,,,,,1,,,,
2461085261,164,13,1,18,55,c9ky1957qli8v2lylfga7io8b,1,91.9,52.7,2022-09-17T14:22:46.567Z,2022-09-17T21:29:11Z,3785989439,55,163,3785986803,15,,3785985483,56,Center,3785989455,230,98.2,3788217227,388,,3785989437,154,,3785989457,231,50.4,3785989447,102,51.4,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,3785989451,103,63.9,3785985481,17,,3785989433,74,3785986797,24,3785986809,328,,,,3785989435,29,,,,,,,,,,,,,,,,,,,,,,,,
2461085223,125,5,1,18,56,841zp0njrq63yv4fvw6lgf60q,1,-1.6,51.4,2022-09-17T14:22:47.369Z,2022-09-17T21:29:15Z,3785985667,233,165,3785985285,346,,3785985283,56,Back,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085279,165,5,1,18,56,c9ky1957qli8v2lylfga7io8b,0,101.6,48.6,2022-09-17T14:22:47.369Z,2022-09-17T21:29:15Z,3785985571,56,Center,3785985687,233,125,3785985573,346,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086075,126,1,1,19,18,841zp0njrq63yv4fvw6lgf60q,1,4.6,46.9,2022-09-17T14:23:09.791Z,2022-09-17T21:29:26Z,3785990037,212,21.9,3785990033,140,22.3,3785990029,124,,3785990035,141,30.0,3785990043,237,,3785990031,56,Back,3785990039,213,5.7,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086145,127,1,1,19,20,841zp0njrq63yv4fvw6lgf60q,0,22.5,29.1,2022-09-17T14:23:11.664Z,2022-09-17T21:29:36Z,3785990481,212,34.0,3785990489,1,,3785990479,141,31.0,3785990477,140,54.9,3785990475,56,Center,3785990485,213,0.0,3788217945,178,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086161,166,49,1,19,23,c9ky1957qli8v2lylfga7io8b,1,40.5,74.1,2022-09-17T14:23:14.245Z,2022-09-17T21:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086283,167,1,1,19,23,c9ky1957qli8v2lylfga7io8b,1,40.5,74.1,2022-09-17T14:23:14.325Z,2022-09-17T21:30:45Z,3785991207,141,58.1,3785991213,213,4.6,3785991203,140,39.4,3788219621,178,,3785991209,212,10.9,3785991201,56,Back,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086337,168,1,1,19,26,c9ky1957qli8v2lylfga7io8b,0,41.1,57.3,2022-09-17T14:23:17.669Z,2022-09-17T21:30:54Z,3785991469,155,,3785991475,141,87.7,3785991481,1,,3785991477,212,36.3,3785991473,140,69.5,3785991479,213,0.6,3788219865,178,,3785991471,56,Left,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086355,128,49,1,19,28,841zp0njrq63yv4fvw6lgf60q,1,37.7,14.3,2022-09-17T14:23:19.158Z,2022-09-17T21:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086697,129,1,1,19,34,841zp0njrq63yv4fvw6lgf60q,1,55.2,10.3,2022-09-17T14:23:25.793Z,2022-09-17T21:31:08Z,3788220277,178,,3785993511,213,3.0,3785993509,212,10.8,3785993507,141,12.8,3785993503,56,Back,3785993505,140,45.0,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086839,130,2,1,19,37,841zp0njrq63yv4fvw6lgf60q,1,45.7,7,2022-09-17T14:23:28.208Z,2022-09-17T21:31:13Z,3788220363,178,,3785994213,141,8.5,3785994207,7,5frjqqf0jvbqw8ag00pktw8yy,3785994209,56,Right,3785994211,140,75.5,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086749,169,55,1,19,37,c9ky1957qli8v2lylfga7io8b,1,32.9,91.5,2022-09-17T14:23:28.209Z,2022-09-17T21:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087123,170,1,1,19,47,c9ky1957qli8v2lylfga7io8b,1,28.9,88,2022-09-17T14:23:38.392Z,2022-09-17T21:31:26Z,3785995767,241,,3785995771,56,Back,3785995779,141,69.4,3785995781,212,13.6,3785995783,213,4.3,3788220645,178,,3785995761,5,,3785995775,140,24.2,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087225,171,1,1,19,49,c9ky1957qli8v2lylfga7io8b,1,24.2,69.4,2022-09-17T14:23:40.279Z,2022-09-17T21:31:29Z,3785996331,140,24.4,3785996329,56,Back,3785996335,212,20.7,3788220749,178,,3785996333,141,38.9,3785996337,213,4.7,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087367,172,1,1,19,53,c9ky1957qli8v2lylfga7io8b,1,27.3,43.6,2022-09-17T14:23:44.566Z,2022-09-17T21:31:34Z,3785997155,213,1.4,3785997153,212,18.5,3785997147,56,Back,3788220811,178,,3785997149,140,31.0,3785997151,141,70.2,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087473,173,1,1,19,57,c9ky1957qli8v2lylfga7io8b,1,34.7,67.9,2022-09-17T14:23:48.581Z,2022-09-17T21:31:41Z,3785997719,56,Back,3785997733,213,4.6,3788220983,178,,3785997727,141,36.9,3785997723,140,32.9,3785997731,212,21.2,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087639,174,1,1,20,1,c9ky1957qli8v2lylfga7io8b,1,35.8,34.2,2022-09-17T14:23:51.885Z,2022-09-17T21:31:48Z,3785998605,140,40.4,3785998615,212,20.4,3788221127,178,,3785998617,213,5.0,3785998601,56,Back,3785998611,141,5.0,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087787,175,1,1,20,4,c9ky1957qli8v2lylfga7io8b,1,43.4,5.3,2022-09-17T14:23:55.644Z,2022-09-17T21:31:58Z,3785999505,140,58.3,3788221393,178,,3785999513,213,0.7,3785999509,141,23.0,3785999501,56,Center,3785999511,212,19.7,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087807,176,1,1,20,9,c9ky1957qli8v2lylfga7io8b,0,59.8,12.2,2022-09-17T14:24:00.572Z,2022-09-17T21:32:05Z,3785999617,56,Right,3788221611,178,,3787155739,213,5.2,3787155735,141,4.0,3787560807,286,,3787560983,233,131,3787560805,236,,3787155733,140,62.7,dnnv0ts8b4ov8id729wyoeuax,É. Youan,3787155737,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087803,131,74,1,20,9,841zp0njrq63yv4fvw6lgf60q,1,39.8,89.2,2022-09-17T14:24:00.663Z,2022-09-17T21:32:09Z,3785999577,56,Back,3788221757,178,,3787561035,233,176,3785999579,285,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087839,177,61,1,20,10,c9ky1957qli8v2lylfga7io8b,1,57.9,8.8,2022-09-17T14:24:00.864Z,2022-09-17T21:32:16Z,3785999761,56,Right,3788221967,178,,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087913,132,1,1,20,11,841zp0njrq63yv4fvw6lgf60q,0,38.7,84.1,2022-09-17T14:24:02.255Z,2022-09-17T21:32:30Z,3788222253,178,,3786000111,56,Back,3787157439,213,1.7,3787157431,157,,3787157435,141,96.6,3787157437,212,8.5,3787157433,140,38.0,3787157441,1,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087899,178,61,1,20,11,c9ky1957qli8v2lylfga7io8b,1,58.9,3.8,2022-09-17T14:24:02.315Z,2022-09-17T21:32:45Z,3788222397,178,,3786000043,56,Right,,,,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088253,133,5,1,20,12,841zp0njrq63yv4fvw6lgf60q,1,40.6,101.6,2022-09-17T14:24:03.023Z,2022-09-17T21:32:52Z,3786002107,347,,3786002273,233,179,3786002105,56,Back,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087921,179,5,1,20,12,c9ky1957qli8v2lylfga7io8b,0,59.4,-1.6,2022-09-17T14:24:03.023Z,2022-09-17T21:32:53Z,3786002343,233,133,3786000159,347,,3786000157,56,Right,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088653,134,1,1,20,35,841zp0njrq63yv4fvw6lgf60q,0,42.6,100,2022-09-17T14:24:25.880Z,2022-09-17T21:33:02Z,3786004521,213,6.1,3786004519,212,25.3,3786004511,107,,3786004515,140,66.2,3786004513,56,Left,3786004517,141,94.5,3786004523,1,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088723,180,1,1,20,37,c9ky1957qli8v2lylfga7io8b,1,31.4,8,2022-09-17T14:24:27.925Z,2022-09-17T21:33:09Z,3786004881,212,10.0,3786004879,141,11.0,3788223277,178,,3786004875,56,Back,3786004877,140,40.7,3786004873,3,,3786004883,213,0.2,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088775,181,1,1,20,38,c9ky1957qli8v2lylfga7io8b,1,40.7,11,2022-09-17T14:24:29.782Z,2022-09-17T21:33:16Z,3786005149,140,40.8,3788223433,178,,3786005151,141,17.0,3786005145,3,,3786005155,213,1.5,3786005147,56,Back,3786005153,212,4.1,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088783,182,49,1,20,39,c9ky1957qli8v2lylfga7io8b,1,40.8,17,2022-09-17T14:24:30.764Z,2022-09-17T21:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461659185,1197,43,1,20,42,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-09-17T14:24:32.887Z,2022-09-18T04:12:52Z,3789130991,178,0,3789131273,144,82,,,,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088989,183,61,1,20,43,c9ky1957qli8v2lylfga7io8b,1,43.6,12.2,2022-09-17T14:24:34.127Z,2022-09-17T21:33:56Z,3788224335,389,,3786006353,56,Back,,,,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089293,184,4,1,20,43,c9ky1957qli8v2lylfga7io8b,1,45.2,11.4,2022-09-17T14:24:34.757Z,2022-09-17T21:34:06Z,3786969915,286,,3786021685,265,,3786392095,233,135,3786008033,152,,3786008021,13,,3786008029,56,Back,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088961,135,4,1,20,43,841zp0njrq63yv4fvw6lgf60q,0,54.8,88.6,2022-09-17T14:24:34.758Z,2022-09-17T21:34:05Z,3786006249,265,,3788224569,178,,3786392063,233,184,3786006233,13,,3786006239,56,Left,3786006245,152,,3786970015,285,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089363,185,1,1,20,54,c9ky1957qli8v2lylfga7io8b,0,43.6,12.2,2022-09-17T14:24:45.547Z,2022-09-17T21:34:20Z,3786392393,152,,3788224871,178,,3786008451,56,Center,3786008459,213,0.4,3786008449,155,,3786331193,189,,3786008457,212,25.5,3786008453,140,66.2,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,3786008455,141,25.8,3786392391,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089333,136,1,1,20,55,841zp0njrq63yv4fvw6lgf60q,0,27.6,82,2022-09-17T14:24:46.756Z,2022-09-17T21:34:30Z,3788225127,178,,3786351185,212,10.4,3786351187,213,0.1,3786351183,141,82.8,3786008287,56,Back,3786351181,140,37.5,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089435,186,1,1,20,56,c9ky1957qli8v2lylfga7io8b,1,63.8,21.9,2022-09-17T14:24:47.824Z,2022-09-17T21:34:43Z,3788225415,178,,3786008899,140,68.1,3786008911,213,6.0,3786008901,141,20.3,3786008907,212,4.6,3786008893,3,,3786008897,56,Right,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089479,187,1,1,20,58,c9ky1957qli8v2lylfga7io8b,1,68.1,20.3,2022-09-17T14:24:49.033Z,2022-09-17T21:34:57Z,3786009163,213,5.5,3786009159,141,4.9,3786009157,140,77.5,3786009161,212,14.4,3786009155,56,Right,3788225815,178,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089465,137,45,1,20,59,841zp0njrq63yv4fvw6lgf60q,0,24,92,2022-09-17T14:24:50.043Z,2022-09-17T21:35:40Z,3786009067,285,,3786009065,56,Back,3786009609,233,188,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089539,188,3,1,20,59,c9ky1957qli8v2lylfga7io8b,1,76,8,2022-09-17T14:24:50.043Z,2022-09-17T21:35:40Z,3787159567,465,,3786009575,233,137,3786009505,56,Right,3786009511,286,,3788225993,178,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089559,138,45,1,21,1,841zp0njrq63yv4fvw6lgf60q,0,13.1,93,2022-09-17T14:24:52.669Z,2022-09-17T21:35:34Z,3786009671,285,,3786009667,56,Back,3786009965,233,189,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089595,189,3,1,21,1,c9ky1957qli8v2lylfga7io8b,1,86.9,7,2022-09-17T14:24:52.669Z,2022-09-17T21:35:34Z,3786009843,56,Right,3786009847,286,,3787159739,465,,3788226823,178,,3786009907,233,138,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461089703,190,1,1,21,4,c9ky1957qli8v2lylfga7io8b,1,92.1,15.5,2022-09-17T14:24:54.974Z,2022-09-17T21:36:13Z,3786010399,140,76.1,3786010401,141,45.5,3788227307,178,,3786089201,210,15,3786010397,56,Center,3786010405,213,2.3,3786010403,212,26.4,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2461089721,191,15,1,21,6,c9ky1957qli8v2lylfga7io8b,1,76.1,45.5,2022-09-17T14:24:57.120Z,2022-09-17T21:36:14Z,3786089253,215,,3786089245,102,53.5,3786089231,76,,3786087925,233,139,3786087841,72,,3786010495,56,Center,3786089261,230,98.0,3786087853,82,,cugnsf9b6g823srxuux5jnofe,J. Campbell,3786089235,29,,3786089259,147,48.7,3786089255,328,3786089239,55,3786010493,18,,,190,3786089263,231,48.9,3786010487,22,3786089257,146,85.8,3788227723,178,3786089249,103,19,,,,,,,,,,,,,
2461089713,139,10,1,21,6,841zp0njrq63yv4fvw6lgf60q,1,14.3,51,2022-09-17T14:24:57.397Z,2022-09-17T21:36:22Z,3786010427,94,,3786010431,56,Back,3788228031,178,,3786087947,233,191,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
