id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2483696705,8,44,1,0,28,4qdzzur2cuuridyb0jso8mksi,1,44.7,88.4,2022-11-09T19:47:12.244Z,2022-11-10T06:52:13Z,3905748665,56,Back,3905748667,285,,3905748753,233,10,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696711,10,44,1,0,28,enzoyc121va61wtmjf4cm7p3d,0,55.3,11.6,2022-11-09T19:47:12.245Z,2022-11-10T05:10:16Z,3905748679,286,,3905748767,233,8,3905748677,56,Right,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696737,9,1,1,0,28,4qdzzur2cuuridyb0jso8mksi,1,46,88.9,2022-11-09T19:47:12.309Z,2022-11-10T06:52:13Z,3905748815,140,49.7,3905748807,3,,3905748825,212,13.5,3906585149,388,,3905748811,56,Back,3905748821,141,69.9,3905748829,213,5.0,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696743,10,49,1,0,29,4qdzzur2cuuridyb0jso8mksi,1,49.4,68.8,2022-11-09T19:47:13.474Z,2022-11-10T05:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696771,11,1,1,0,29,4qdzzur2cuuridyb0jso8mksi,1,49.4,68.8,2022-11-09T19:47:13.761Z,2022-11-10T05:10:26Z,3905748971,212,8.4,3905748973,213,4.3,3905748965,56,Back,3905748969,141,57.5,3906585239,178,,3905748967,140,46.1,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696773,12,50,1,0,31,4qdzzur2cuuridyb0jso8mksi,1,42.7,55.2,2022-11-09T19:47:15.373Z,2022-11-10T05:10:34Z,3905749265,233,11,3905748983,286,,3905748981,56,Back,,,,,,,,,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696827,11,7,1,0,31,enzoyc121va61wtmjf4cm7p3d,0,57.3,44.8,2022-11-09T19:47:15.791Z,2022-11-10T05:10:37Z,3905749209,56,Center,3905749211,285,,3906303203,385,,3905749253,233,12,3906585379,178,,,,,,,,,,,dggymph6p6xe8s3h2hae5p5g5,B. Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696843,12,45,1,0,34,enzoyc121va61wtmjf4cm7p3d,0,63,39,2022-11-09T19:47:18.323Z,2022-11-10T05:10:41Z,3905749305,56,Center,3905749419,233,13,3905749307,285,,,,,,,,,,,,,,,,,dggymph6p6xe8s3h2hae5p5g5,B. Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696859,13,3,1,0,34,4qdzzur2cuuridyb0jso8mksi,1,37,61,2022-11-09T19:47:18.323Z,2022-11-10T05:10:41Z,3905749369,56,Back,3905749409,233,12,3906585409,178,,3906303589,464,,3905749371,286,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696897,14,1,1,0,35,4qdzzur2cuuridyb0jso8mksi,0,33,77.2,2022-11-09T19:47:19.703Z,2022-11-10T05:10:44Z,3905749593,213,0.4,3905749589,141,91.5,3906585447,178,,3905749585,56,Left,3905749587,140,57.9,3905749591,212,27.9,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696913,13,49,1,0,39,enzoyc121va61wtmjf4cm7p3d,1,31,12.3,2022-11-09T19:47:23.593Z,2022-11-10T05:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483696961,14,1,1,0,39,enzoyc121va61wtmjf4cm7p3d,1,30.3,6.7,2022-11-09T19:47:23.654Z,2022-11-10T05:10:57Z,3905749843,56,Back,3905749851,213,1.9,3906585591,178,,3905749847,141,29.4,3905749845,140,25.5,3905749849,212,16.2,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697059,15,1,1,0,41,enzoyc121va61wtmjf4cm7p3d,1,25.5,29.4,2022-11-09T19:47:25.714Z,2022-11-10T05:11:18Z,3905750305,212,18.1,3905750307,213,2.6,3905750301,140,10.4,3905750303,141,42.1,3906585821,178,,3905750299,56,Back,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697151,16,1,1,0,47,enzoyc121va61wtmjf4cm7p3d,0,11.4,39.7,2022-11-09T19:47:31.344Z,2022-11-10T05:11:27Z,3905750643,212,55.5,3905750635,157,,3906585927,178,,3905750645,213,6.2,3905750639,140,64.2,3905750641,141,35.5,3905750647,1,,3905750637,56,Center,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697189,15,44,1,0,50,4qdzzur2cuuridyb0jso8mksi,1,34.4,68.9,2022-11-09T19:47:34.273Z,2022-11-10T06:52:13Z,3905750793,285,,3905750791,56,Back,3905750815,233,17,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697161,17,44,1,0,50,enzoyc121va61wtmjf4cm7p3d,0,65.6,31.1,2022-11-09T19:47:34.274Z,2022-11-10T05:11:31Z,3905750939,233,15,3905750701,286,,3905750697,56,Center,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697199,16,1,1,0,50,4qdzzur2cuuridyb0jso8mksi,1,33.5,72.1,2022-11-09T19:47:34.353Z,2022-11-10T06:52:14Z,3905750857,56,Center,3906586009,388,,3905750863,212,22.1,3905750859,140,53.6,3905750855,3,,3905750865,213,6.0,3905750861,141,62.5,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697227,17,49,1,0,51,4qdzzur2cuuridyb0jso8mksi,1,39.7,71.8,2022-11-09T19:47:35.723Z,2022-11-10T05:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483859059,931,43,1,0,52,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-11-09T19:47:36.714Z,2022-11-10T07:42:43Z,3906696271,144,83,3906601219,399,232930,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697287,18,1,1,0,55,4qdzzur2cuuridyb0jso8mksi,1,33.2,58.5,2022-11-09T19:47:38.946Z,2022-11-10T05:11:52Z,3905751261,212,17.9,3906586209,178,,3905751263,213,4.6,3905751257,140,32.0,3905751255,56,Back,3905751259,141,32.2,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697317,19,1,1,0,56,4qdzzur2cuuridyb0jso8mksi,1,32,32.1,2022-11-09T19:47:40.341Z,2022-11-10T05:11:56Z,3906586267,178,,3905751399,56,Back,3905751401,140,41.8,3905751407,213,0.5,3905751405,212,11.5,3905751403,141,39.5,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697403,20,1,1,0,57,4qdzzur2cuuridyb0jso8mksi,1,41.3,38.3,2022-11-09T19:47:41.131Z,2022-11-10T05:12:00Z,3905751825,213,4.5,3906586339,178,,3905751821,141,8.3,3905751817,56,Back,3905751823,212,20.7,3905751819,140,38.0,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697455,18,45,1,1,0,enzoyc121va61wtmjf4cm7p3d,0,49.2,92,2022-11-09T19:47:44.426Z,2022-11-10T05:12:03Z,3905752253,233,21,3905752059,56,Back,3905752061,285,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697483,21,3,1,1,0,4qdzzur2cuuridyb0jso8mksi,1,50.8,8,2022-11-09T19:47:44.426Z,2022-11-10T05:12:03Z,3906586375,178,,3905752207,286,,3905752205,56,Right,3906305549,465,,3905752237,233,18,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697519,22,1,1,1,6,4qdzzur2cuuridyb0jso8mksi,1,62.8,6.5,2022-11-09T19:47:50.633Z,2022-11-10T05:12:06Z,3905752343,213,2.5,3905752337,140,56.6,3905752341,212,8.3,3906586405,178,,3905752339,141,14.1,3905752335,56,Right,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697573,23,1,1,1,8,4qdzzur2cuuridyb0jso8mksi,1,56.1,15.6,2022-11-09T19:47:52.783Z,2022-11-10T05:12:10Z,3905752593,213,4.4,3905752589,141,4.0,3906586463,178,,3905752585,56,Right,3905752591,212,8.4,3905752587,140,53.3,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697613,24,1,1,1,12,4qdzzur2cuuridyb0jso8mksi,1,51.4,7.9,2022-11-09T19:47:56.447Z,2022-11-10T05:12:14Z,3906586523,178,,3905752757,141,40.1,3905752755,140,33.8,3905752761,213,2.3,3905752753,56,Back,3905752759,212,28.7,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697689,25,1,1,1,15,4qdzzur2cuuridyb0jso8mksi,1,31.1,43.9,2022-11-09T19:47:59.697Z,2022-11-10T05:12:18Z,3905753153,141,73.9,3905753151,140,37.0,3905753157,213,1.3,3906586603,178,,3905753155,212,21.3,3905753149,56,Back,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697719,26,1,1,1,22,4qdzzur2cuuridyb0jso8mksi,1,44.2,80,2022-11-09T19:48:06.343Z,2022-11-10T05:12:22Z,3905753353,141,57.5,3906586643,178,,3905753351,140,61.1,3905753357,213,5.6,3905753349,56,Center,3905753355,212,23.4,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697745,27,1,1,1,23,4qdzzur2cuuridyb0jso8mksi,1,61.1,55.5,2022-11-09T19:48:07.855Z,2022-11-10T05:12:31Z,3905753493,56,Center,3905753501,213,0.6,3905753497,141,62.3,3906586763,388,,3905753499,212,8.0,3905753495,140,67.3,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697809,28,1,1,1,25,4qdzzur2cuuridyb0jso8mksi,1,70.6,66.7,2022-11-09T19:48:09.756Z,2022-11-10T05:12:37Z,3905753833,213,0.4,3906586845,178,,3905753827,140,83.0,3905753829,141,75.3,3905753831,212,14.3,3905753825,56,Center,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697835,29,1,1,1,28,4qdzzur2cuuridyb0jso8mksi,1,88.5,80.5,2022-11-09T19:48:12.056Z,2022-11-10T05:12:42Z,3905753975,140,79.9,3906586915,178,,3905753979,212,15.9,3905753977,141,61.2,3905753981,213,4.1,3905753973,56,Center,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483859299,776,67,1,1,29,4qdzzur2cuuridyb0jso8mksi,1,78.9,59.1,2022-11-09T19:48:13.635Z,2022-11-10T06:52:14Z,3906602117,233,932,,,,,,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483859297,932,67,1,1,29,enzoyc121va61wtmjf4cm7p3d,0,21.1,40.9,2022-11-09T19:48:13.636Z,2022-11-10T05:39:37Z,3906602127,233,776,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697841,30,61,1,1,29,4qdzzur2cuuridyb0jso8mksi,0,79.9,61.2,2022-11-09T19:48:13.658Z,2022-11-10T06:52:14Z,3906586973,178,,3905753999,56,Center,,,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483859341,933,67,1,1,30,enzoyc121va61wtmjf4cm7p3d,1,11.9,44.5,2022-11-09T19:48:14.428Z,2022-11-10T06:52:15Z,3906602291,233,779,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483859339,779,67,1,1,30,4qdzzur2cuuridyb0jso8mksi,0,88.1,55.5,2022-11-09T19:48:14.429Z,2022-11-10T05:39:54Z,3906602303,233,933,,,,,,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697885,19,12,1,1,30,enzoyc121va61wtmjf4cm7p3d,1,10.6,41.5,2022-11-09T19:48:14.448Z,2022-11-10T06:52:15Z,3906587025,178,,3905754203,213,5.3,3905754199,141,0.0,3905754233,167,,3905754201,212,36.5,3905754195,56,Back,3905754197,140,31.3,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697889,20,5,1,1,34,enzoyc121va61wtmjf4cm7p3d,0,30.7,-1.8,2022-11-09T19:48:17.875Z,2022-11-10T05:12:55Z,3905754217,56,Back,3905755785,233,31,3905754219,347,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698189,31,5,1,1,34,4qdzzur2cuuridyb0jso8mksi,1,69.3,101.8,2022-11-09T19:48:17.875Z,2022-11-10T05:12:54Z,3905755701,347,,3905755765,233,20,3905755699,56,Left,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698209,32,1,1,1,49,4qdzzur2cuuridyb0jso8mksi,1,68.7,100,2022-11-09T19:48:33.390Z,2022-11-10T05:13:04Z,3905755825,140,51.3,3905755829,212,20.1,3905755831,213,3.6,3905755813,107,,3905755827,141,89.6,3905755823,56,Left,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
