id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2481395403,7,44,1,0,19,enzoyc121va61wtmjf4cm7p3d,1,54.2,94.9,2022-11-04T19:47:40.141Z,2022-11-05T08:37:47Z,3893749243,286,,3893749239,56,Left,3893749279,233,5,,,,,,,,,,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395407,5,44,1,0,19,besu5lkqmra07drq1czpr0tk4,0,45.8,5.1,2022-11-04T19:47:40.142Z,2022-11-05T05:53:01Z,3893749283,233,7,3893749245,56,Back,3893749247,285,,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395479,8,1,1,0,20,enzoyc121va61wtmjf4cm7p3d,0,55.4,93,2022-11-04T19:47:40.240Z,2022-11-05T08:37:47Z,3893749595,56,Back,3893749597,140,43.7,3893749593,3,,3893749603,212,12.5,3893749601,141,89.7,3893749605,213,3.3,3894362595,388,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395549,6,4,1,0,21,besu5lkqmra07drq1czpr0tk4,1,56,7.4,2022-11-04T19:47:41.384Z,2022-11-05T05:53:11Z,3893749989,294,,3893749987,13,,3893750003,233,9,3893749993,152,,3893749995,286,,3893749991,56,Right,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395483,9,4,1,0,21,enzoyc121va61wtmjf4cm7p3d,0,44,92.6,2022-11-04T19:47:41.385Z,2022-11-05T05:53:11Z,3893750013,233,6,3893749641,285,,3893749635,294,,3893749639,152,,3894362739,178,,3893749633,13,,3893749637,56,Back,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395895,7,1,1,0,50,besu5lkqmra07drq1czpr0tk4,1,54.2,5.3,2022-11-04T19:48:11.127Z,2022-11-05T05:53:34Z,3893751721,212,55.2,3893751715,56,Center,3893751719,141,70.0,3893751713,152,,3893751709,155,,3893751725,1,,3893751723,213,0.9,3894363087,178,,ddnwckj55fg870otjg9w9xyad,S. Kelly,3893751711,196,3893751717,140,85.9,3893751707,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395903,8,44,1,0,53,besu5lkqmra07drq1czpr0tk4,1,85.9,66.8,2022-11-04T19:48:13.802Z,2022-11-05T08:37:47Z,3893751793,286,,3893751799,233,10,3893751791,56,Center,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395875,10,44,1,0,53,enzoyc121va61wtmjf4cm7p3d,0,14.1,33.2,2022-11-04T19:48:13.803Z,2022-11-05T05:53:42Z,3893751823,233,8,3893751617,56,Back,3893751619,285,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395927,9,1,1,0,53,besu5lkqmra07drq1czpr0tk4,0,85.9,70,2022-11-04T19:48:13.863Z,2022-11-05T08:37:48Z,3893751913,140,100.0,3893751917,212,18.1,3893751919,213,0.5,3893751915,141,82.4,3893751911,56,Left,3893751909,3,,3894363233,388,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395931,10,5,1,0,56,besu5lkqmra07drq1czpr0tk4,0,101.3,82.1,2022-11-04T19:48:16.656Z,2022-11-05T05:53:51Z,3893751929,56,Left,3893751931,346,,3893751973,233,11,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481395889,11,5,1,0,56,enzoyc121va61wtmjf4cm7p3d,1,-1.3,17.9,2022-11-04T19:48:16.656Z,2022-11-05T05:53:52Z,3893751955,233,10,3893751685,346,,3893751683,56,Back,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396221,12,1,1,1,20,enzoyc121va61wtmjf4cm7p3d,0,4.3,46.3,2022-11-04T19:48:40.956Z,2022-11-05T05:53:57Z,3893753627,1,,3893753623,212,72.2,3893753629,74,,3893753621,141,31.8,3893753625,213,6.1,3893753617,56,Center,3893753619,140,72.4,3893753615,124,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396283,11,1,1,1,24,besu5lkqmra07drq1czpr0tk4,1,34.2,69,2022-11-04T19:48:44.439Z,2022-11-05T05:54:08Z,3893753963,213,5.8,3894363463,178,,3893753943,3,,3893753947,56,Center,3893753959,212,25.5,3893753955,141,50.3,3893753951,140,55.3,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396285,12,44,1,1,27,besu5lkqmra07drq1czpr0tk4,1,54,47.6,2022-11-04T19:48:47.283Z,2022-11-05T08:37:48Z,3893754027,233,13,3893753967,56,Center,3893753969,286,,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396275,13,44,1,1,27,enzoyc121va61wtmjf4cm7p3d,0,46,52.4,2022-11-04T19:48:47.284Z,2022-11-05T05:54:14Z,3893753919,285,,3893754055,233,12,3893753917,56,Back,,,,,,,,,,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396343,13,1,1,1,27,besu5lkqmra07drq1czpr0tk4,1,55.3,50.3,2022-11-04T19:48:47.398Z,2022-11-05T08:37:48Z,3893754239,3,,3894363697,388,,3893754245,141,41.9,3893754249,213,4.2,3893754241,56,Center,3893754243,140,52.3,3893754247,212,6.5,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472545,770,1,1,1,29,besu5lkqmra07drq1czpr0tk4,0,50.4,45.8,2022-11-04T19:48:49.284Z,2022-11-05T05:54:28Z,3894363747,178,,3894166703,212,17.5,3894166705,213,6.0,3894166701,141,39.2,3894166697,56,Center,3894166699,140,66.5,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396367,14,43,1,1,29,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-04T19:48:49.307Z,2022-11-05T09:33:21Z,3894365511,178,0,3893754353,213,5.9,3893754347,140,64.2,3893754351,212,13.4,3894637245,144,1,3893754345,56,Center,3893754349,141,34.9,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396313,14,61,1,1,29,enzoyc121va61wtmjf4cm7p3d,1,42.1,60.8,2022-11-04T19:48:49.747Z,2022-11-05T05:54:35Z,3894363875,178,,3893754101,56,Back,,,,,,,,,,,,,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396337,15,49,1,1,30,enzoyc121va61wtmjf4cm7p3d,1,35.1,64.8,2022-11-04T19:48:50.755Z,2022-11-05T05:54:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396407,16,1,1,1,30,enzoyc121va61wtmjf4cm7p3d,0,35.1,64.8,2022-11-04T19:48:50.847Z,2022-11-05T05:54:40Z,3893754561,157,,3893754563,56,Left,3893754567,140,86.4,3894363993,178,,3893754577,1,,3893754573,212,55.2,3893754575,213,0.2,3893754571,141,82.3,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396417,15,49,1,1,35,besu5lkqmra07drq1czpr0tk4,1,19.1,14.1,2022-11-04T19:48:55.232Z,2022-11-05T05:57:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481514467,786,67,1,1,35,besu5lkqmra07drq1czpr0tk4,1,15,19.9,2022-11-04T19:48:55.297Z,2022-11-05T08:37:49Z,3894397585,233,818,,,,,,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481514459,818,67,1,1,35,enzoyc121va61wtmjf4cm7p3d,0,85,80.1,2022-11-04T19:48:55.298Z,2022-11-05T06:16:46Z,3894397589,233,786,,,,,,,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396439,16,1,1,1,36,besu5lkqmra07drq1czpr0tk4,0,21.3,11.1,2022-11-04T19:48:56.969Z,2022-11-05T05:57:34Z,3893754725,141,8.9,3893754729,212,7.1,3893754721,56,Back,3893754731,213,6.1,3893754723,140,27.9,3894365813,178,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396447,17,61,1,1,36,enzoyc121va61wtmjf4cm7p3d,1,73.2,91.7,2022-11-04T19:48:57.154Z,2022-11-05T05:57:39Z,3894365863,178,,3893754765,56,Left,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396509,17,5,1,1,40,besu5lkqmra07drq1czpr0tk4,1,-1.3,6.4,2022-11-04T19:49:00.408Z,2022-11-05T05:57:42Z,3893755117,56,Back,3893755245,233,18,3893755207,346,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396465,18,5,1,1,40,enzoyc121va61wtmjf4cm7p3d,0,101.3,93.6,2022-11-04T19:49:00.408Z,2022-11-05T05:57:43Z,3893754853,346,,3893754851,56,Left,3893755249,233,17,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396755,18,1,1,2,4,besu5lkqmra07drq1czpr0tk4,1,3.4,47.9,2022-11-04T19:49:24.724Z,2022-11-05T05:57:49Z,3893756469,124,,3893756485,74,,3893756481,1,,3893756473,140,65.2,3893756477,212,65.9,3893756479,213,6.1,3893756471,56,Center,3893756475,141,31.2,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396759,19,44,1,2,7,besu5lkqmra07drq1czpr0tk4,1,68.6,23.1,2022-11-04T19:49:28.066Z,2022-11-05T08:37:50Z,3893756501,233,19,3893756499,286,,3893756497,56,Center,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396751,19,44,1,2,7,enzoyc121va61wtmjf4cm7p3d,0,31.4,76.9,2022-11-04T19:49:28.067Z,2022-11-05T05:57:54Z,3893756519,233,19,3893756455,285,,3893756453,56,Back,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396767,20,1,1,2,7,besu5lkqmra07drq1czpr0tk4,0,65.2,31.2,2022-11-04T19:49:28.152Z,2022-11-05T08:37:50Z,3893756545,3,,3893756549,56,Center,3893756551,140,74.9,3893756555,212,25.3,3893756557,213,1.2,3893756547,168,,3893756553,141,65.2,3894365987,388,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481514929,819,67,1,2,9,enzoyc121va61wtmjf4cm7p3d,1,26,69.5,2022-11-04T19:49:29.695Z,2022-11-05T08:37:50Z,3894400133,233,788,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481514923,788,67,1,2,9,besu5lkqmra07drq1czpr0tk4,0,74,30.5,2022-11-04T19:49:29.696Z,2022-11-05T06:17:37Z,3894400157,233,819,,,,,,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396757,20,1,1,2,9,enzoyc121va61wtmjf4cm7p3d,0,26.2,69.7,2022-11-04T19:49:29.708Z,2022-11-05T05:58:07Z,3893756487,56,Back,3893756489,140,34.3,3894366043,178,,3893756491,141,62.9,3893756495,213,5.8,3893756493,212,9.7,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396787,22,61,1,2,9,besu5lkqmra07drq1czpr0tk4,0,67.4,33.8,2022-11-04T19:49:30.128Z,2022-11-05T05:58:13Z,3894366081,178,,3893756643,56,Center,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396785,21,43,1,2,12,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-04T19:49:32.671Z,2022-11-04T19:49:59Z,3893756633,140,68.5,3893758013,144,1,3893756637,212,9.9,3893756635,141,54.5,3893756631,56,Center,3893756639,213,4.0,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396771,21,49,1,2,12,enzoyc121va61wtmjf4cm7p3d,1,34.3,44.3,2022-11-04T19:49:32.833Z,2022-11-05T05:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396821,22,1,1,2,12,enzoyc121va61wtmjf4cm7p3d,0,34.8,42.2,2022-11-04T19:49:32.977Z,2022-11-05T05:58:20Z,3894366129,178,,3893756799,213,6.0,3893756793,212,37.0,3893756783,56,Center,3893756803,1,,3893756789,141,26.8,3893756785,140,68.6,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396889,24,1,1,2,16,besu5lkqmra07drq1czpr0tk4,1,31.4,73.2,2022-11-04T19:49:36.489Z,2022-11-05T05:58:32Z,3894366203,178,,3893757181,213,3.3,3893757179,212,22.8,3893757175,140,10.0,3893757173,56,Back,3893757177,141,67.6,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396847,23,49,1,2,16,besu5lkqmra07drq1czpr0tk4,1,31.4,73.2,2022-11-04T19:49:36.502Z,2022-11-05T05:58:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396901,25,1,1,2,18,besu5lkqmra07drq1czpr0tk4,0,10,67.6,2022-11-04T19:49:39.120Z,2022-11-05T05:58:36Z,3893757263,56,Left,3893757281,1,,3893757265,140,61.7,3893757269,141,100.0,3893757261,157,,3894366241,178,,3893757277,213,0.4,3893757273,212,59.0,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396987,23,5,1,2,22,enzoyc121va61wtmjf4cm7p3d,1,37.2,-1.5,2022-11-04T19:49:42.242Z,2022-11-05T05:58:38Z,3893757889,347,,3893757887,56,Back,3893757969,233,26,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481396907,26,5,1,2,22,besu5lkqmra07drq1czpr0tk4,0,62.8,101.5,2022-11-04T19:49:42.242Z,2022-11-05T05:58:39Z,3893757301,56,Left,3893757303,347,,3893757987,233,23,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481397059,24,1,1,2,40,enzoyc121va61wtmjf4cm7p3d,0,57.5,0,2022-11-04T19:50:00.770Z,2022-11-05T05:58:44Z,3893758329,141,11.3,3893758325,56,Right,3893758333,213,0.7,3893758323,107,,3893758331,212,12.4,3893758327,140,66.5,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481397091,27,44,1,2,42,besu5lkqmra07drq1czpr0tk4,1,29.7,89.8,2022-11-04T19:50:02.936Z,2022-11-05T08:37:51Z,3893758473,285,,3893758471,56,Back,3893758479,233,25,,,,,,,,,,,,,,,,7hzc2m8h1ufacyazzxp1ove1h,J. Longridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
