id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2441301651,974,67,1,0,11,1hcbcuu846pa3iw6qskiws1cu,0,57,91.3,2022-07-30T14:01:05.617Z,2022-08-01T10:45:01Z,3680808687,233,812,,,,,,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201627,7,1,1,0,11,87coxipr6ls77tnlba3eselx0,0,44.2,8.9,2022-07-30T14:01:05.632Z,2022-08-01T12:16:04Z,3674844965,157,,3680779821,178,,3674844971,141,0.0,3674844975,213,6.0,3674844969,140,68.0,3674844967,56,Right,3674844977,1,,3674844973,212,25.9,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201631,8,43,1,0,15,87coxipr6ls77tnlba3eselx0,1,0,0,2022-07-30T14:01:09.112Z,2022-07-30T14:01:58Z,3674844989,56,Right,3674850035,144,61,,,,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201763,4,5,1,0,17,1hcbcuu846pa3iw6qskiws1cu,1,32.7,101,2022-07-30T14:01:11.951Z,2022-08-01T10:14:52Z,3674845731,347,,3674845745,233,9,3674845729,56,Back,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201655,9,5,1,0,17,87coxipr6ls77tnlba3eselx0,0,67.3,-1,2022-07-30T14:01:11.951Z,2022-08-01T10:14:53Z,3674845115,56,Right,3674845117,347,,3674845799,233,4,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201803,5,1,1,0,26,1hcbcuu846pa3iw6qskiws1cu,1,28.3,100,2022-07-30T14:01:20.882Z,2022-08-01T10:14:55Z,3674845919,56,Back,3674845921,140,28.8,3674845927,212,6.7,3674845925,141,91.5,3674845929,213,4.8,3674845917,107,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201837,6,1,1,0,27,1hcbcuu846pa3iw6qskiws1cu,1,28.8,91.5,2022-07-30T14:01:21.708Z,2022-08-01T10:15:00Z,3674846093,213,2.5,3674846091,212,4.9,3680779949,178,,3674846089,141,96.0,3674846085,56,Back,3674846087,140,25.1,,,,,,,awaksdyk1jcvvmlq85x7gcout,P. Haring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201865,7,1,1,0,28,1hcbcuu846pa3iw6qskiws1cu,0,25.2,96,2022-07-30T14:01:22.542Z,2022-08-01T10:15:06Z,3680780057,178,,3674846243,213,6.3,3674846231,155,,3674846237,141,95.3,3674846239,212,21.6,3674846235,140,45.8,3674846233,56,Back,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201881,10,44,1,0,30,87coxipr6ls77tnlba3eselx0,1,54.3,4.8,2022-07-30T14:01:24.235Z,2022-08-01T12:16:04Z,3674848091,233,8,3674846323,56,Right,3674846327,286,,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201873,8,44,1,0,30,1hcbcuu846pa3iw6qskiws1cu,0,45.7,95.2,2022-07-30T14:01:24.236Z,2022-08-01T10:15:11Z,3674846281,56,Back,3674848205,233,10,3674846283,285,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201889,11,1,1,0,30,87coxipr6ls77tnlba3eselx0,0,54.6,5.3,2022-07-30T14:01:24.253Z,2022-08-01T12:16:05Z,3674846363,213,1.0,3674846357,140,60.8,3680780207,388,,3674846353,3,,3674846355,56,Right,3674846359,141,20.0,3674846361,212,11.9,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201909,10,1,1,0,31,1hcbcuu846pa3iw6qskiws1cu,0,39.4,74.3,2022-07-30T14:01:25.756Z,2022-08-01T10:15:18Z,3680780261,388,,3674846435,3,,3674846439,140,57.3,3674846441,141,85.8,3674846443,212,20.4,3674846445,213,0.4,3674846437,56,Left,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201897,9,43,1,0,31,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-07-30T14:01:25.858Z,2022-07-30T16:11:26Z,3674846389,213,4.3,3674846385,141,74.3,3675807573,144,1,3674846383,140,39.4,3674846381,56,Back,3674846387,212,15.8,3674846379,3,0,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201963,12,1,1,0,33,87coxipr6ls77tnlba3eselx0,0,42.6,5.8,2022-07-30T14:01:27.479Z,2022-08-01T10:15:22Z,3674846717,140,65.3,3680780323,178,,3674846723,213,0.2,3674846721,212,24.1,3674846719,141,11.3,3674846715,56,Right,3674846713,3,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440201995,11,1,1,0,34,1hcbcuu846pa3iw6qskiws1cu,0,36.4,82.7,2022-07-30T14:01:29.036Z,2022-08-01T10:15:27Z,3674846893,213,6.1,3674846877,56,Center,3674846871,3,,3680780389,388,,3674846881,140,57.0,3674846889,212,21.9,3674846885,141,77.3,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440202027,13,8,1,0,35,87coxipr6ls77tnlba3eselx0,1,47.2,15.5,2022-07-30T14:01:29.899Z,2022-08-01T10:15:37Z,3674847051,56,Back,3680780547,178,,3676476793,383,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440202033,14,49,1,0,37,87coxipr6ls77tnlba3eselx0,1,47.2,15.5,2022-07-30T14:01:31.633Z,2022-08-01T10:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440202179,15,1,1,0,37,87coxipr6ls77tnlba3eselx0,0,47.2,15.5,2022-07-30T14:01:31.690Z,2022-08-01T10:15:50Z,3674847707,56,Right,3674847715,213,6.2,3674847713,212,56.2,3674847709,140,100.0,3674847717,1,,3674847705,155,,3674847711,141,9.1,3680780707,178,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440202167,12,5,1,0,42,1hcbcuu846pa3iw6qskiws1cu,1,-0.9,92,2022-07-30T14:01:37.009Z,2022-08-01T10:15:52Z,3674847665,56,Back,3674847773,233,16,3674847667,346,,,,,,,,,,,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440202185,16,5,1,0,42,87coxipr6ls77tnlba3eselx0,0,100.9,8,2022-07-30T14:01:37.009Z,2022-08-01T10:15:52Z,3674847825,233,12,3674847735,346,,3674847733,56,Right,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203201,13,27,1,1,24,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-07-30T14:02:18.832Z,2022-08-01T10:15:55Z,3676481431,201,,3674853149,233,17,3676481433,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203237,17,27,1,1,24,87coxipr6ls77tnlba3eselx0,1,0,0,2022-07-30T14:02:18.832Z,2022-08-01T10:15:55Z,3676481969,203,,3674853193,233,13,3676481967,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203499,14,28,1,1,33,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-07-30T14:02:27.456Z,2022-08-01T10:15:57Z,3674854657,233,18,3674854565,55,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203361,18,28,1,1,33,87coxipr6ls77tnlba3eselx0,1,0,0,2022-07-30T14:02:27.456Z,2022-08-01T10:15:57Z,3674854699,233,14,3674853773,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203713,15,1,1,1,42,1hcbcuu846pa3iw6qskiws1cu,1,4.2,46.9,2022-07-30T14:02:36.067Z,2022-08-01T10:16:02Z,3674855549,124,,3674855551,56,Back,3674855565,237,,3674855561,213,4.9,3674855555,141,33.8,3674855553,140,5.8,3674855559,212,9.1,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203803,16,1,1,1,44,1hcbcuu846pa3iw6qskiws1cu,1,6.3,33.1,2022-07-30T14:02:38.167Z,2022-08-01T10:16:06Z,3674856023,141,4.9,3674856025,212,20.8,3680781019,178,,3674856019,56,Back,3674856027,213,5.1,3674856021,140,13.9,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203809,17,1,1,1,47,1hcbcuu846pa3iw6qskiws1cu,0,13.9,3.4,2022-07-30T14:02:41.381Z,2022-08-01T10:16:09Z,3680781089,178,,3674856069,212,3.5,3674856065,141,3.8,3674856063,140,17.2,3674856061,56,Back,3674856071,213,0.1,3674856363,286,,3674856359,233,19,emglo360rdevds650u33d2odl,T. Sibbick,3674856355,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203845,19,74,1,1,47,87coxipr6ls77tnlba3eselx0,1,84.7,98.7,2022-07-30T14:02:41.396Z,2022-08-01T10:16:13Z,3674856407,233,17,3674856253,56,Left,3674856255,285,,3680781149,178,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204197,18,5,1,1,48,1hcbcuu846pa3iw6qskiws1cu,1,21.8,-1.7,2022-07-30T14:02:42.410Z,2022-08-01T10:16:15Z,3674858275,347,,3674858273,56,Back,3674858285,233,20,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440203857,20,5,1,1,48,87coxipr6ls77tnlba3eselx0,0,78.2,101.7,2022-07-30T14:02:42.410Z,2022-08-01T10:16:15Z,3674856377,347,,3674856375,56,Left,3674858329,233,18,,,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204267,19,1,1,2,3,1hcbcuu846pa3iw6qskiws1cu,0,25.6,0,2022-07-30T14:02:57.373Z,2022-08-01T10:16:19Z,3674858647,141,8.5,3674858641,107,,3674858653,1,,3674858643,56,Right,3674858645,140,60.1,3674858651,213,0.2,3674858649,212,36.9,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204375,21,1,1,2,6,87coxipr6ls77tnlba3eselx0,1,39.3,95,2022-07-30T14:03:00.759Z,2022-08-01T10:16:26Z,3680781345,388,,3674859211,3,,3674859217,141,87.7,3674859221,213,6.0,3674859219,212,17.2,3674859213,56,Left,3674859215,140,55.0,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204397,22,1,1,2,8,87coxipr6ls77tnlba3eselx0,0,55,87.7,2022-07-30T14:03:02.621Z,2022-08-01T10:16:32Z,3674859331,140,62.0,3674859337,213,0.5,3674859329,56,Left,3674859325,3,,3674859327,168,,3674859333,141,93.2,3674859335,212,8.2,3680781435,388,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204545,20,1,1,2,9,1hcbcuu846pa3iw6qskiws1cu,0,38.6,18.4,2022-07-30T14:03:03.507Z,2022-08-01T10:16:42Z,3674860165,157,,3674860169,140,80.2,3674860167,56,Center,3674860177,1,,3674860171,141,58.8,3674860173,212,51.6,3680781563,178,,3674860175,213,0.6,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204549,23,49,1,2,11,87coxipr6ls77tnlba3eselx0,1,19.7,42.8,2022-07-30T14:03:05.555Z,2022-08-01T10:46:33Z,,,,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204655,24,1,1,2,15,87coxipr6ls77tnlba3eselx0,0,19.7,42.8,2022-07-30T14:03:09.137Z,2022-08-01T10:16:55Z,3674860751,56,Back,3674860757,212,36.3,3674862809,155,,3674860755,141,14.7,3674860753,140,49.1,3674860759,213,5.7,3674860761,1,,3680781813,178,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204707,21,1,1,2,16,1hcbcuu846pa3iw6qskiws1cu,0,54.7,83.3,2022-07-30T14:03:10.987Z,2022-08-01T10:17:02Z,3680781933,178,,3674861023,141,59.1,3674861025,212,29.7,3674861029,1,,3674861013,56,Center,3674861007,157,,3674861019,140,78.2,3674861027,213,5.7,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204783,25,1,1,2,19,87coxipr6ls77tnlba3eselx0,1,22.6,36.4,2022-07-30T14:03:13.795Z,2022-08-01T11:26:29Z,3674861431,3,,3680864941,178,,3674861437,141,54.8,3674861435,140,44.8,3674861433,56,Back,3674861439,212,26.5,3674861441,213,0.5,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441310591,919,43,1,2,19,87coxipr6ls77tnlba3eselx0,1,0,0,2022-07-30T14:03:13.854Z,2022-08-01T11:20:47Z,3680859089,178,0,3680859133,144,82,,,,,,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204793,26,61,1,2,21,87coxipr6ls77tnlba3eselx0,0,44.8,54.8,2022-07-30T14:03:15.845Z,2022-08-01T10:17:19Z,3680782253,21,,3680782255,178,,3674861497,56,Back,,,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204835,22,4,1,2,23,1hcbcuu846pa3iw6qskiws1cu,1,60.4,55,2022-07-30T14:03:17.288Z,2022-08-01T10:17:25Z,3674862205,233,27,3674861759,13,,3674861767,286,,3674861761,56,Center,3674861765,265,,3674861763,152,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440204899,27,4,1,2,23,87coxipr6ls77tnlba3eselx0,0,39.6,45,2022-07-30T14:03:17.289Z,2022-08-01T10:17:25Z,3674862095,152,,3674862093,56,Back,3674862099,285,,3680782343,178,,3674862245,233,22,3674862091,13,,3674862097,265,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440281713,495,1,1,2,37,1hcbcuu846pa3iw6qskiws1cu,1,61.5,57.9,2022-07-30T14:03:31.051Z,2022-08-01T10:17:28Z,3675282523,189,,3675282333,5,,3675282009,140,53.7,3675282013,212,13.4,3675282007,56,Center,3675282335,152,,3680782365,178,,3675282011,141,73.5,awaksdyk1jcvvmlq85x7gcout,P. Haring,3675282015,213,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440205309,23,1,1,2,37,1hcbcuu846pa3iw6qskiws1cu,1,53.9,68,2022-07-30T14:03:31.928Z,2022-08-01T10:17:33Z,3680782441,178,,3674864317,141,94.2,3674864319,212,19.0,3674864313,56,Left,3674864315,140,60.1,3674864321,213,1.2,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440205375,24,1,1,2,40,1hcbcuu846pa3iw6qskiws1cu,1,60.1,94.2,2022-07-30T14:03:34.538Z,2022-08-01T10:17:38Z,3674864657,212,18.1,3674864651,140,44.7,3674864649,56,Back,3674864663,213,3.6,3674864653,141,82.2,3680782519,178,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440205551,25,1,1,2,47,1hcbcuu846pa3iw6qskiws1cu,0,62.5,73.1,2022-07-30T14:03:41.903Z,2022-08-01T10:17:43Z,3674865665,213,5.4,3674865663,212,42.7,3680782553,178,,3674865657,56,Center,3674865655,155,,3674865659,140,87.2,3674865667,1,,3674865661,141,23.2,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440205573,28,44,1,2,50,87coxipr6ls77tnlba3eselx0,1,13,78.6,2022-07-30T14:03:44.939Z,2022-08-01T12:16:05Z,3674865843,233,26,3674865801,56,Back,3674865807,285,,,,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
