id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2451478057,6,56,1,0,13,759fhii7hsnldanli06j5jmf6,1,0,0,2022-08-27T14:03:17.632Z,2022-08-28T02:52:59Z,3734815803,56,Back,,,,,,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478077,6,5,1,0,14,enzoyc121va61wtmjf4cm7p3d,0,101.2,10.5,2022-08-27T14:03:18.175Z,2022-08-28T02:53:03Z,3734815897,56,Right,3734816031,233,7,3734815901,346,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451478089,7,5,1,0,14,759fhii7hsnldanli06j5jmf6,1,-1.2,89.5,2022-08-27T14:03:18.175Z,2022-08-28T02:53:02Z,3734815955,56,Back,3734816005,233,6,3734815957,346,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479203,8,1,1,0,39,759fhii7hsnldanli06j5jmf6,0,4.7,50.6,2022-08-27T14:03:43.908Z,2022-08-28T02:53:05Z,3734821523,124,,3734821557,74,,3734821531,56,Right,3734821543,212,59.2,3734821551,1,,3734821537,140,52.8,3734821539,141,5.2,3734821547,213,5.7,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479183,7,44,1,0,43,enzoyc121va61wtmjf4cm7p3d,1,47,93.6,2022-08-27T14:03:47.389Z,2022-08-28T05:37:55Z,3734821413,285,,3734835857,233,9,3734821411,56,Back,,,,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479223,9,44,1,0,43,759fhii7hsnldanli06j5jmf6,0,53,6.4,2022-08-27T14:03:47.390Z,2022-08-28T02:53:11Z,3734821639,56,Right,3734835905,233,7,3734821641,286,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479275,8,1,1,0,43,enzoyc121va61wtmjf4cm7p3d,1,46.7,92.9,2022-08-27T14:03:47.450Z,2022-08-28T05:37:56Z,3734821893,3,,3734821905,212,23.8,3734821897,140,65.0,3734821901,141,72.3,3734821895,56,Center,3734821909,213,5.7,3738573611,388,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479283,9,49,1,0,45,enzoyc121va61wtmjf4cm7p3d,1,65,72.3,2022-08-27T14:03:49.459Z,2022-08-28T02:58:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479391,10,1,1,0,46,enzoyc121va61wtmjf4cm7p3d,1,65,72.3,2022-08-27T14:03:50.488Z,2022-08-28T02:58:42Z,3738580659,178,,3734822471,56,Left,3734822475,141,95.6,3734822473,140,86.7,3734822479,213,0.6,3734822477,212,27.8,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479413,11,1,1,0,50,enzoyc121va61wtmjf4cm7p3d,0,85.5,94.8,2022-08-27T14:03:54.677Z,2022-08-28T02:58:54Z,3734822757,233,10,3734822615,56,Left,3734822755,236,,3734822761,286,,3734822623,213,5.2,3734822617,140,86.8,3734822619,141,90.6,3734822621,212,3.2,n4ml5xifvll22bpq68ld4auh,O. Shaw,3738584375,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479427,10,74,1,0,50,759fhii7hsnldanli06j5jmf6,1,15.2,5.2,2022-08-27T14:03:54.860Z,2022-08-28T02:59:01Z,3734822703,56,Back,3734822705,285,,3734822831,233,11,3738584625,178,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479447,11,5,1,0,51,759fhii7hsnldanli06j5jmf6,0,16.2,-1.6,2022-08-27T14:03:55.261Z,2022-08-28T02:59:05Z,3734823249,233,12,3734822803,56,Back,3734822805,347,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479525,12,5,1,0,51,enzoyc121va61wtmjf4cm7p3d,1,83.8,101.6,2022-08-27T14:03:55.261Z,2022-08-28T02:59:05Z,3734823171,347,,3734823167,56,Left,3734823215,233,11,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479567,13,1,1,0,54,enzoyc121va61wtmjf4cm7p3d,1,84.7,100,2022-08-27T14:03:58.108Z,2022-08-28T02:59:43Z,3734823419,107,,3734823425,140,87.7,3734823423,56,Left,3734823431,213,5.2,3734823427,141,93.0,3734823429,212,6.5,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479625,14,1,1,0,55,enzoyc121va61wtmjf4cm7p3d,1,87.7,93,2022-08-27T14:03:59.423Z,2022-08-28T02:59:49Z,3738586189,178,,3734823721,141,99.3,3734823723,212,4.6,3734823719,140,86.0,3734823725,213,2.0,3734823717,56,Left,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479647,15,1,1,0,57,enzoyc121va61wtmjf4cm7p3d,0,87.2,95.1,2022-08-27T14:04:01.343Z,2022-08-28T02:59:52Z,3734823795,140,87.9,3734825281,286,,3734823801,213,5.0,3734823789,2,,3734823791,155,,3736109279,20,,3738586271,178,,3736109277,223,,n4ml5xifvll22bpq68ld4auh,O. Shaw,3734823793,56,Left,3734823797,141,91.8,3734823799,212,2.4,3734825273,233,12,3734825269,236,,,,,,,,,,,,,,,,,,,,,,,,
2451479651,12,12,1,0,57,759fhii7hsnldanli06j5jmf6,1,14.1,10.1,2022-08-27T14:04:01.412Z,2022-08-28T02:59:55Z,3734823815,56,Back,3738586327,178,,3734825409,233,15,3734825153,185,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452207983,909,67,1,0,59,enzoyc121va61wtmjf4cm7p3d,1,87.3,93.6,2022-08-27T14:04:03.621Z,2022-08-28T05:37:56Z,3738804655,233,781,,,,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452207979,781,67,1,0,59,759fhii7hsnldanli06j5jmf6,0,12.7,6.4,2022-08-27T14:04:03.622Z,2022-08-28T04:58:00Z,3738804665,233,909,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479841,16,61,1,1,1,enzoyc121va61wtmjf4cm7p3d,0,97.3,82.4,2022-08-27T14:04:05.847Z,2022-08-28T03:00:02Z,3738586563,178,,3734824735,56,Left,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479857,13,5,1,1,2,759fhii7hsnldanli06j5jmf6,1,-1,22.2,2022-08-27T14:04:06.892Z,2022-08-28T03:00:07Z,3734824821,346,,3734825103,233,17,3734824819,56,Back,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451479903,17,5,1,1,2,enzoyc121va61wtmjf4cm7p3d,0,101,77.8,2022-08-27T14:04:06.892Z,2022-08-28T03:00:06Z,3734825125,233,13,3734825007,56,Center,3734825009,346,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480883,14,1,1,1,26,759fhii7hsnldanli06j5jmf6,0,4.6,45.7,2022-08-27T14:04:30.438Z,2022-08-28T03:00:20Z,3734829883,56,Center,3734829885,140,69.9,3734829891,213,6.2,3734829889,212,69.1,3734829887,141,33.6,3734829893,1,,3734829881,124,,3734829897,74,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480871,18,44,1,1,29,enzoyc121va61wtmjf4cm7p3d,1,30.4,65.6,2022-08-27T14:04:33.926Z,2022-08-28T05:37:57Z,3734830049,233,15,3734829853,56,Back,3734829855,285,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480895,15,44,1,1,29,759fhii7hsnldanli06j5jmf6,0,69.6,34.4,2022-08-27T14:04:33.927Z,2022-08-28T03:00:25Z,3734830247,233,18,3734829937,286,,3734829935,56,Center,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480939,19,1,1,1,29,enzoyc121va61wtmjf4cm7p3d,0,26.9,67,2022-08-27T14:04:33.971Z,2022-08-28T05:37:57Z,3734830181,140,36.2,3734830185,212,9.8,3734830183,141,67.0,3738587351,388,,3734830187,213,0,3734830179,56,Back,3734830177,3,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451480987,16,44,1,1,31,759fhii7hsnldanli06j5jmf6,1,56.2,27.8,2022-08-27T14:04:35.830Z,2022-08-28T05:37:58Z,3734830481,286,,3734830763,233,20,3734830479,56,Center,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481017,20,44,1,1,31,enzoyc121va61wtmjf4cm7p3d,0,43.8,72.2,2022-08-27T14:04:35.831Z,2022-08-28T03:00:33Z,3734830603,56,Back,3734830605,285,,3734830723,233,16,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582589,365,1,1,1,31,759fhii7hsnldanli06j5jmf6,0,54.5,37,2022-08-27T14:04:35.875Z,2022-08-28T05:37:58Z,3735365171,140,58.2,3738587619,388,,3735365169,56,Center,3735365173,141,36.9,3735365175,212,3.9,3735365165,3,,3735365177,213,6.3,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481097,21,61,1,1,31,enzoyc121va61wtmjf4cm7p3d,1,42,72.9,2022-08-27T14:04:35.889Z,2022-08-28T03:00:51Z,3738588063,388,,3738588061,15,,3734831043,56,Back,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481103,22,49,1,1,33,enzoyc121va61wtmjf4cm7p3d,1,44.3,76.6,2022-08-27T14:04:37.175Z,2022-08-28T03:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481133,23,1,1,1,33,enzoyc121va61wtmjf4cm7p3d,0,44.3,76.6,2022-08-27T14:04:37.199Z,2022-08-28T03:01:25Z,3734831251,140,54.6,3738588895,178,,3734831249,56,Center,3734831257,213,5.3,3734831253,141,52.2,3734831255,212,19.8,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481089,17,49,1,1,34,759fhii7hsnldanli06j5jmf6,1,46,48.4,2022-08-27T14:04:38.521Z,2022-08-28T03:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481351,18,1,1,1,35,759fhii7hsnldanli06j5jmf6,1,46,48.4,2022-08-27T14:04:40.046Z,2022-08-28T03:05:00Z,3734832333,1,,3734832321,141,26.1,3734832317,56,Center,3734832319,140,85.6,3734832325,212,44.3,3738589151,178,,3734832315,155,,3734832329,213,5.9,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481431,19,3,1,1,38,759fhii7hsnldanli06j5jmf6,0,86.8,27.6,2022-08-27T14:04:42.734Z,2022-08-28T03:05:08Z,3734832879,233,25,3734832733,56,Center,3734832741,286,,3736120321,465,,3738595939,178,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481395,25,7,1,1,39,enzoyc121va61wtmjf4cm7p3d,0,13.2,72.4,2022-08-27T14:04:43.339Z,2022-08-28T03:05:18Z,3738596173,178,,3734832579,285,,3734832577,56,Back,3738596177,21,,3736120789,385,,3735367273,233,19,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452208809,802,43,1,1,39,759fhii7hsnldanli06j5jmf6,1,0,0,2022-08-27T14:04:43.459Z,2022-08-28T05:01:46Z,3738809249,178,0,3738809529,144,82,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481441,20,15,1,1,40,759fhii7hsnldanli06j5jmf6,1,85.8,31.3,2022-08-27T14:04:44.483Z,2022-08-28T03:05:24Z,3734832803,22,,3734835353,233,26,3735367863,458,,3734835223,147,46.9,3738596315,178,,3734833535,72,,3734832809,56,Center,3734835217,102,48.2,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,3734835219,103,10.1,3734835221,146,98.9,3736121601,328,,3734832805,63,,3734835207,78,,,,,,,,,,,,,,,,,,,,,,,,
2451481539,26,10,1,1,40,enzoyc121va61wtmjf4cm7p3d,1,2,49.4,2022-08-27T14:04:45.057Z,2022-08-28T03:05:28Z,3734834695,233,20,3736121897,376,,3734833337,182,,3734833339,56,Back,3736121895,177,,3734834549,179,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481337,24,43,1,1,41,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-08-27T14:04:45.464Z,2022-08-27T14:04:52Z,3734833851,144,61,3734832245,56,Back,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451481569,27,52,1,1,43,enzoyc121va61wtmjf4cm7p3d,1,2.9,48.7,2022-08-27T14:04:47.144Z,2022-08-28T03:05:35Z,3736123291,376,,3738596557,389,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451482331,28,1,1,2,1,enzoyc121va61wtmjf4cm7p3d,0,12,46.2,2022-08-27T14:05:05.441Z,2022-08-28T03:05:42Z,3734837527,56,Back,3734837529,140,34.6,3734837531,141,37.5,3734837525,123,,3738596747,178,,3734837535,212,24.5,3734840393,189,,3734837539,213,6.0,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451482293,21,61,1,2,2,759fhii7hsnldanli06j5jmf6,0,39.9,77,2022-08-27T14:05:07.080Z,2022-08-28T03:06:37Z,3738598033,178,,3734837319,56,Back,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451482423,29,1,1,2,6,enzoyc121va61wtmjf4cm7p3d,0,73.4,36.9,2022-08-27T14:05:10.210Z,2022-08-28T03:06:42Z,3734837951,141,60.3,3736127245,4,,3734837943,56,Center,3738598171,178,,3734837947,140,88.1,3734837959,213,0.8,3734837955,212,22.2,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452209261,820,43,1,2,7,759fhii7hsnldanli06j5jmf6,1,0,0,2022-08-27T14:05:11.806Z,2022-08-28T07:20:46Z,3738811853,233,929,3738989945,144,67,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452209259,929,43,1,2,7,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-08-27T14:05:11.807Z,2022-08-28T07:20:45Z,3738989921,144,67,3738811861,233,820,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451482433,22,8,1,2,7,759fhii7hsnldanli06j5jmf6,1,13.9,42.4,2022-08-27T14:05:11.832Z,2022-08-28T05:37:59Z,3738598353,178,,3734838005,56,Back,3736127655,385,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
