id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/17/value,qualifier/12/value,qualifier/18/value
2521407047,18,61,1,1,24,cnnku8uihko7u4th0fms4pvg6,0,48,76.4,2023-03-18T12:33:29.217Z,2023-03-18T18:13:22Z,4106877149,388,,4104589707,56,Back,,,,,,,,,,,,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407075,8,1,1,1,25,759fhii7hsnldanli06j5jmf6,1,44.8,23.9,2023-03-18T12:33:30.411Z,2023-03-18T18:13:28Z,4104589841,141,6.4,4106877823,388,,4104589843,212,12.0,4104589839,140,45.9,4104589837,56,Back,4104589835,3,,4104589845,213,4.8,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407079,9,1,1,1,26,759fhii7hsnldanli06j5jmf6,0,45.9,6.4,2023-03-18T12:33:31.460Z,2023-03-18T18:13:32Z,4104589853,56,Right,4104589861,213,0.2,4106878239,178,,4104589859,212,18.3,4104589857,141,12.9,4104589855,140,62.8,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407077,19,49,1,1,27,cnnku8uihko7u4th0fms4pvg6,1,40.6,87.8,2023-03-18T12:33:32.463Z,2023-03-18T18:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407099,20,1,1,1,29,cnnku8uihko7u4th0fms4pvg6,1,40.6,89.3,2023-03-18T12:33:33.875Z,2023-03-18T18:13:39Z,4104589965,213,0.6,4106878911,178,,4104589959,140,43.5,4104589957,56,Back,4104589961,141,92.3,4104589963,212,3.7,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407121,21,1,1,1,30,cnnku8uihko7u4th0fms4pvg6,1,43.5,92.3,2023-03-18T12:33:34.840Z,2023-03-18T18:13:45Z,4104590071,56,Back,4104590073,140,35.7,4104590079,213,3.6,4106879401,178,,4104590077,212,9.4,4104590075,141,85.6,,,,,,,1o7uvhqqueh716napx4qpq99m,R. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407165,22,1,1,1,31,cnnku8uihko7u4th0fms4pvg6,1,35.7,85.6,2023-03-18T12:33:36.297Z,2023-03-18T18:13:49Z,4104590315,212,14.1,4106879777,178,,4104590317,213,5.0,4104590309,56,Back,4104590313,141,65.7,4104590311,140,39.5,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407237,23,1,1,1,33,cnnku8uihko7u4th0fms4pvg6,1,43.8,63.4,2023-03-18T12:33:38.227Z,2023-03-18T18:13:53Z,4106880109,178,,4104590659,141,34.6,4104590663,213,4.9,4104590661,212,19.8,4104590655,56,Back,4104590657,140,46.4,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407263,24,1,1,1,38,cnnku8uihko7u4th0fms4pvg6,1,60.9,34,2023-03-18T12:33:43.486Z,2023-03-18T18:14:02Z,4106880953,178,,4104590801,140,56.6,4104590799,56,Center,4104590803,141,39.4,4104590805,212,5.8,4104590807,213,2.5,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407305,25,1,1,1,40,cnnku8uihko7u4th0fms4pvg6,1,53.5,41.2,2023-03-18T12:33:45.398Z,2023-03-18T18:14:06Z,4104591011,212,13.5,4104591013,213,4.9,4104591009,141,21.9,4106881315,178,,4104591007,140,56.5,4104591005,56,Center,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407327,26,1,1,1,45,cnnku8uihko7u4th0fms4pvg6,1,59,13.8,2023-03-18T12:33:49.993Z,2023-03-18T18:14:09Z,4104591107,212,15.1,4104591105,141,31.8,4106881623,178,,4104591109,213,0.9,4104591103,140,67.4,4104591101,56,Center,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407353,27,1,1,1,46,cnnku8uihko7u4th0fms4pvg6,1,67.6,33.1,2023-03-18T12:33:51.586Z,2023-03-18T18:14:14Z,4104591243,56,Center,4106882077,178,,4104591245,140,71.3,4104591251,213,0.6,4104591249,212,4.7,4104591247,141,37.1,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407357,28,1,1,1,48,cnnku8uihko7u4th0fms4pvg6,0,64,31.5,2023-03-18T12:33:53.577Z,2023-03-18T18:14:26Z,4104591271,212,2.8,4104591273,213,4.0,4104591265,56,Center,4104591267,140,62.3,4104591397,236,,4106883569,178,,4104591269,141,28.3,4104591399,233,10,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,4104591403,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407385,10,74,1,1,48,759fhii7hsnldanli06j5jmf6,1,38,68.8,2023-03-18T12:33:53.675Z,2023-03-18T18:14:30Z,4104591371,56,Back,4104591373,285,,4106884239,178,,4104591411,233,28,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407439,29,1,1,1,53,cnnku8uihko7u4th0fms4pvg6,1,67.7,80.5,2023-03-18T12:33:57.791Z,2023-03-18T18:14:35Z,4104591665,141,92.7,4104591667,212,10.4,4106884805,178,,4104591669,213,0.9,4104591661,56,Left,4104591663,140,73.6,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407451,30,1,1,1,56,cnnku8uihko7u4th0fms4pvg6,0,76.9,92.7,2023-03-18T12:34:01.051Z,2023-03-18T18:14:40Z,4104591771,212,36.7,4104591767,140,96.6,4104591763,56,Center,4106885283,178,,4104591757,2,,4104591773,213,5.3,4104591759,155,,4106037797,224,,1o7uvhqqueh716napx4qpq99m,R. Yılmaz,4106037803,72,4104591775,1,4104591769,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407459,11,52,1,1,58,759fhii7hsnldanli06j5jmf6,1,3.5,51,2023-03-18T12:34:03.108Z,2023-03-18T18:14:44Z,4106038539,377,,4106885693,388,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407641,12,80,1,2,12,759fhii7hsnldanli06j5jmf6,0,14.3,43.3,2023-03-18T12:34:16.822Z,2023-03-18T18:14:50Z,4106886177,178,,,,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407697,13,1,1,2,14,759fhii7hsnldanli06j5jmf6,0,19.6,36.6,2023-03-18T12:34:19.364Z,2023-03-18T18:14:53Z,4104593067,140,87.6,4104593525,1,,4104593065,56,Right,4104593073,213,6.0,4104593071,212,73.6,4104593069,141,10.6,4104593063,155,,4106886405,178,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407775,31,49,1,2,20,cnnku8uihko7u4th0fms4pvg6,1,18.2,91.4,2023-03-18T12:34:25.242Z,2023-03-18T18:15:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407829,32,1,1,2,20,cnnku8uihko7u4th0fms4pvg6,0,12.7,92,2023-03-18T12:34:25.290Z,2023-03-18T18:15:04Z,4104593765,212,19.3,4104593767,213,0.4,4104593759,56,Back,4106887343,178,,4104593769,1,,4104593757,157,,4104593761,140,29.9,4104593763,141,100.0,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408051,14,5,1,2,22,759fhii7hsnldanli06j5jmf6,1,68.2,-2,2023-03-18T12:34:27.531Z,2023-03-18T18:15:07Z,4104594809,347,,4104594807,56,Right,4104594837,233,33,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521407833,33,5,1,2,22,cnnku8uihko7u4th0fms4pvg6,0,31.8,102,2023-03-18T12:34:27.531Z,2023-03-18T18:15:07Z,4104594853,233,14,4104593785,56,Back,4104593787,347,,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408067,15,1,1,2,34,759fhii7hsnldanli06j5jmf6,1,66.4,0,2023-03-18T12:34:38.871Z,2023-03-18T18:15:12Z,4104594881,212,16.1,4104594883,213,2.7,4104594877,140,52.7,4104594875,56,Right,4104594873,107,,4104594879,141,8.6,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408097,16,1,1,2,36,759fhii7hsnldanli06j5jmf6,1,52.7,8.6,2023-03-18T12:34:41.108Z,2023-03-18T18:15:15Z,4104595021,140,42.9,4104595023,141,17.6,4104595019,56,Back,4104595027,213,2.6,4106888183,178,,4104595025,212,12.0,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408131,17,1,1,2,37,759fhii7hsnldanli06j5jmf6,1,42.9,17.6,2023-03-18T12:34:42.686Z,2023-03-18T18:15:18Z,4104595189,141,22.7,4104595193,213,0.3,4104595191,212,13.1,4104595187,140,54.9,4106888505,178,,4104595185,56,Center,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408193,18,1,1,2,40,759fhii7hsnldanli06j5jmf6,1,55.2,24,2023-03-18T12:34:44.943Z,2023-03-18T18:15:22Z,4104595483,212,37.8,4104595481,141,16.1,4104595477,56,Right,4104595475,155,,4106888823,178,,4104595479,140,90.8,4104595487,1,,4104595485,213,6.1,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408239,19,1,1,2,44,759fhii7hsnldanli06j5jmf6,1,92.9,26,2023-03-18T12:34:49.149Z,2023-03-18T18:15:35Z,4106889397,178,,4104597731,210,16,4104595717,140,93.2,4104597733,154,,4104595715,56,Center,4104595721,212,18.2,4104595719,141,52.8,4104595723,213,1.6,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,4104597735,22,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521408243,20,16,1,2,45,759fhii7hsnldanli06j5jmf6,1,93.7,53,2023-03-18T12:34:50.491Z,2023-03-18T18:15:36Z,4104597801,214,,4104597819,375,02:45.410,4104597775,20,,4104597791,102,53.3,4106053045,17,,4104597783,55,19,4104595739,22,,4104595743,56,Center,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,4106890255,178,4104597781,154,4104597811,231,50.9,,4104597809,230,98.5,4104597777,76,4106053047,395,98.9,4106053049,396,51.4,4104597797,103,8.9,4104597815,374,2023-03-18 12:34:50.186,4104597807,328,4104597779,29,,,,,,
2521409631,34,1,1,4,24,cnnku8uihko7u4th0fms4pvg6,1,49.9,50,2023-03-18T12:36:29.298Z,2023-03-18T18:15:43Z,4104602495,56,Back,4104602497,140,33.3,4104602505,279,G,4106890949,178,,4104602499,141,53.4,4104602503,213,3.0,4104602501,212,17.6,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
