id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2508087691,7,1,1,0,8,759fhii7hsnldanli06j5jmf6,0,60.5,67.3,2023-02-15T19:47:42.922Z,2023-02-16T05:29:09Z,4034164097,155,,4034164107,213,0.4,4035004589,178,,4034164105,212,14.1,4034164101,140,72.7,4034164103,141,76.1,4034164099,56,Center,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087695,6,1,1,0,10,muo4d1nfi1vgyvz5n07tjmoo,1,34.1,31.8,2023-02-15T19:47:44.228Z,2023-02-16T05:29:13Z,4034164129,140,38.1,4034164135,212,4.3,4034164125,56,Back,4034164131,141,33.1,4034164137,213,0.2,4035004953,178,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087697,7,49,1,0,10,muo4d1nfi1vgyvz5n07tjmoo,1,38.3,33.1,2023-02-15T19:47:44.864Z,2023-02-16T05:29:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087715,8,1,1,0,12,muo4d1nfi1vgyvz5n07tjmoo,1,37.6,29.4,2023-02-15T19:47:46.048Z,2023-02-16T05:29:24Z,4034164261,213,4.3,4034164257,141,14.7,4035005057,178,,4034164255,140,33.5,4034164253,56,Back,4034164259,212,10.9,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087721,9,1,1,0,13,muo4d1nfi1vgyvz5n07tjmoo,0,33.5,14.7,2023-02-15T19:47:47.149Z,2023-02-16T05:29:27Z,4034164279,56,Back,4034164283,141,20.7,4034164285,212,11.9,4034164281,140,44.1,4035005067,178,,4034164287,213,0.4,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087725,8,49,1,0,14,759fhii7hsnldanli06j5jmf6,1,62.6,76.3,2023-02-15T19:47:48.300Z,2023-02-16T05:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087781,9,1,1,0,15,759fhii7hsnldanli06j5jmf6,1,60.5,77.6,2023-02-15T19:47:49.129Z,2023-02-16T05:29:44Z,4034164587,212,11.6,4034164589,213,1.3,4034164585,141,93.8,4034164581,56,Left,4034164583,140,63.9,4035005189,178,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087795,10,1,1,0,17,759fhii7hsnldanli06j5jmf6,0,63.6,94.8,2023-02-15T19:47:51.457Z,2023-02-16T05:29:50Z,4034164637,212,24.3,4035005221,178,,4034164639,213,5.5,4034164629,155,,4034164635,141,69.0,4034164631,56,Center,4034164633,140,79.6,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087815,10,1,1,0,19,muo4d1nfi1vgyvz5n07tjmoo,1,21.9,34,2023-02-15T19:47:53.442Z,2023-02-16T05:29:56Z,4034164745,56,Back,4034164743,3,,4034164749,141,30.1,4034164747,140,34.5,4035005299,178,,4034164751,212,13.5,4034164753,213,6.1,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087819,11,49,1,0,21,muo4d1nfi1vgyvz5n07tjmoo,1,34.5,30.1,2023-02-15T19:47:55.342Z,2023-02-16T05:30:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087879,12,1,1,0,21,muo4d1nfi1vgyvz5n07tjmoo,0,34.6,30.1,2023-02-15T19:47:55.376Z,2023-02-16T05:30:10Z,4034165133,56,Right,4034165131,155,,4034165135,140,78.5,4034165139,212,50.9,4034165143,1,,4034165141,213,5.8,4034165137,141,0.0,4035005419,178,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087917,11,5,1,0,28,759fhii7hsnldanli06j5jmf6,1,24.8,101.6,2023-02-15T19:48:02.123Z,2023-02-16T05:30:13Z,4034165399,233,13,4034165365,56,Back,4034165367,347,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508087883,13,5,1,0,28,muo4d1nfi1vgyvz5n07tjmoo,0,75.2,-1.6,2023-02-15T19:48:02.123Z,2023-02-16T05:30:14Z,4034165155,347,,4034165153,56,Right,4034165419,233,11,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088043,12,1,1,0,42,759fhii7hsnldanli06j5jmf6,0,28.1,100,2023-02-15T19:48:16.063Z,2023-02-16T05:30:18Z,4034166061,213,5.8,4034166059,212,17.6,4034166057,141,90.6,4034166051,107,,4034166055,140,43.3,4034166053,56,Back,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088065,14,1,1,0,43,muo4d1nfi1vgyvz5n07tjmoo,0,58.7,12,2023-02-15T19:48:17.952Z,2023-02-16T05:30:22Z,4035005547,388,,4034166187,141,14.6,4034166179,3,,4034166195,213,0.2,4034166191,212,9.1,4034166181,56,Right,4034166183,140,67.2,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088077,13,44,1,0,45,759fhii7hsnldanli06j5jmf6,1,32.8,81.8,2023-02-15T19:48:19.253Z,2023-02-16T06:24:57Z,4034166271,233,15,4034166239,56,Back,4034166245,285,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088071,15,44,1,0,45,muo4d1nfi1vgyvz5n07tjmoo,0,67.2,18.2,2023-02-15T19:48:19.254Z,2023-02-16T05:30:26Z,4034166347,233,13,4034166221,56,Right,4034166223,286,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088083,14,1,1,0,45,759fhii7hsnldanli06j5jmf6,1,35.2,81.8,2023-02-15T19:48:19.286Z,2023-02-16T06:24:58Z,4034166291,141,72.1,4034166295,213,5.2,4034166285,3,,4034166293,212,7.3,4035005611,388,,4034166289,140,38.2,4034166287,56,Back,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088129,15,1,1,0,46,759fhii7hsnldanli06j5jmf6,1,34.3,70.5,2023-02-15T19:48:20.648Z,2023-02-16T05:30:32Z,4034166593,140,41.9,4034166591,56,Back,4034166595,141,79.6,4035005635,178,,4034166601,213,0.7,4034166597,212,10.1,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088147,16,1,1,0,47,759fhii7hsnldanli06j5jmf6,1,41.9,79.6,2023-02-15T19:48:21.848Z,2023-02-16T05:30:38Z,4034166749,140,53.6,4034166745,3,,4035005683,388,,4034166757,213,0.2,4034166747,56,Left,4034166751,141,84.2,4034166753,212,12.7,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088169,17,1,1,0,50,759fhii7hsnldanli06j5jmf6,1,54.1,85.1,2023-02-15T19:48:24.628Z,2023-02-16T05:30:45Z,4034166869,140,57.6,4035005745,178,,4034166867,56,Left,4034166873,212,8.0,4034166875,213,1.1,4034166871,141,95.6,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088193,18,1,1,0,52,759fhii7hsnldanli06j5jmf6,1,57.6,95.6,2023-02-15T19:48:26.587Z,2023-02-16T05:30:49Z,4034166989,141,76.4,4034166985,56,Center,4034166991,212,36.4,4034166995,1,,4034166993,213,5.9,4035005767,178,,4034166987,140,90.0,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088223,19,1,1,0,55,759fhii7hsnldanli06j5jmf6,1,89.5,74.7,2023-02-15T19:48:29.461Z,2023-02-16T05:30:56Z,4034167175,213,4.8,4034167171,141,19.1,4034167173,212,38.1,4034167167,56,Right,4034167177,1,,4035005819,178,,4034167169,140,93.9,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088231,20,1,1,1,0,759fhii7hsnldanli06j5jmf6,0,94,18,2023-02-15T19:48:34.687Z,2023-02-16T05:30:59Z,4034610821,20,,4034167209,2,,4034167217,140,95.1,4034610819,224,,4034167223,213,1.4,4034167221,212,6.0,4034167213,56,Center,4034167211,155,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,4034167219,141,26.7,4035005833,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088249,16,61,1,1,0,muo4d1nfi1vgyvz5n07tjmoo,1,11,73.8,2023-02-15T19:48:34.912Z,2023-02-16T05:31:09Z,4035005889,388,,4035005887,21,,4034167321,56,Back,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088269,17,6,1,1,2,muo4d1nfi1vgyvz5n07tjmoo,0,8,73.6,2023-02-15T19:48:36.724Z,2023-02-16T05:31:19Z,4034167437,73,,4034167477,233,21,4034167435,56,Back,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088259,21,6,1,1,2,759fhii7hsnldanli06j5jmf6,1,92,26.4,2023-02-15T19:48:36.724Z,2023-02-16T05:31:19Z,4034167379,56,Center,4034167473,233,17,4034167385,75,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088681,22,1,1,1,35,759fhii7hsnldanli06j5jmf6,0,99.5,0.5,2023-02-15T19:49:09.781Z,2023-02-16T05:31:24Z,4035006033,178,,4034169601,1,,4034169589,223,,4034169599,213,1.7,4034169595,141,56.4,4034169591,56,Center,4034169585,6,,4034169593,140,95.8,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,4034169583,2,,4034169615,233,18,4034611247,72,4034169587,155,4034169597,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,
2508088677,18,11,1,1,37,muo4d1nfi1vgyvz5n07tjmoo,1,3.9,41.5,2023-02-15T19:49:11.886Z,2023-02-16T05:31:26Z,4034169633,233,22,4034169569,88,,4035006065,388,,4034611481,378,,4034169567,56,Back,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088759,19,1,1,1,41,muo4d1nfi1vgyvz5n07tjmoo,1,14.3,32.7,2023-02-15T19:49:15.853Z,2023-02-16T05:31:31Z,4034169959,123,,4035006115,178,,4034169967,212,16.7,4034169969,213,5.6,4034169963,140,26.6,4034169965,141,17.1,4034169961,56,Back,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088799,20,1,1,1,46,muo4d1nfi1vgyvz5n07tjmoo,0,40.2,11,2023-02-15T19:49:20.852Z,2023-02-16T05:31:36Z,4034170179,140,88.6,4035006161,178,,4034170183,212,51.4,4034170181,141,21.9,4034170185,213,0.1,4034170175,155,,4034170187,1,,4034170177,56,Center,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088817,23,52,1,1,52,759fhii7hsnldanli06j5jmf6,1,10.8,75.3,2023-02-15T19:49:26.279Z,2023-02-16T05:31:43Z,4034611723,376,,4035006239,178,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508088927,24,80,1,2,3,759fhii7hsnldanli06j5jmf6,0,13.1,49.1,2023-02-15T19:49:37.357Z,2023-02-16T05:31:46Z,4035006271,178,,,,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089025,25,1,1,2,13,759fhii7hsnldanli06j5jmf6,0,18.4,50,2023-02-15T19:49:47.117Z,2023-02-16T05:31:50Z,4035006307,178,,4034171373,213,6.3,4034171375,1,,4034171371,212,50.8,4034171367,140,66.8,4034171369,141,49.3,4034171365,56,Center,4034171363,155,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089061,21,1,1,2,16,muo4d1nfi1vgyvz5n07tjmoo,0,35.6,42.8,2023-02-15T19:49:50.891Z,2023-02-16T05:31:55Z,4034171543,3,,4034171561,213,0.5,4034171549,56,Back,4035006353,178,,4034171557,141,53.4,4034171559,212,15.4,4034171553,140,48.6,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508169385,780,44,1,2,18,759fhii7hsnldanli06j5jmf6,1,60,35.2,2023-02-15T19:49:52.746Z,2023-02-16T06:24:58Z,4034612599,286,,4034685021,233,911,4034612597,56,Center,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508169395,911,44,1,2,18,muo4d1nfi1vgyvz5n07tjmoo,0,40,64.8,2023-02-15T19:49:52.747Z,2023-02-16T05:32:03Z,4034685029,233,780,4034612645,285,,4034612643,56,Back,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089085,26,1,1,2,18,759fhii7hsnldanli06j5jmf6,0,55.6,47.3,2023-02-15T19:49:52.751Z,2023-02-16T06:24:58Z,4034171699,212,14.2,4034171693,56,Center,4034171691,3,,4034171695,140,68.8,4034171701,213,6.1,4035006553,388,,4034171697,141,42.7,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089101,22,49,1,2,21,muo4d1nfi1vgyvz5n07tjmoo,1,37,49.7,2023-02-15T19:49:55.852Z,2023-02-16T05:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089127,23,1,1,2,22,muo4d1nfi1vgyvz5n07tjmoo,0,37,49.7,2023-02-15T19:49:56.654Z,2023-02-16T05:32:21Z,4034171903,141,0.0,4034171901,140,35.2,4034171897,155,,4034171907,212,35.2,4035006789,178,,4034171913,1,,4034171911,213,4.7,4034171899,56,Back,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089131,24,5,1,2,26,muo4d1nfi1vgyvz5n07tjmoo,0,33.4,-2,2023-02-15T19:50:00.896Z,2023-02-16T05:32:33Z,4034172149,233,27,4034171915,56,Back,4034171917,347,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089167,27,5,1,2,26,759fhii7hsnldanli06j5jmf6,1,66.6,102,2023-02-15T19:50:00.896Z,2023-02-16T05:32:32Z,4034172109,56,Left,4034172133,233,24,4034172111,347,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089183,28,1,1,2,28,759fhii7hsnldanli06j5jmf6,1,68.3,100,2023-02-15T19:50:02.814Z,2023-02-16T05:32:37Z,4034172199,212,9.5,4034172191,107,,4034172195,140,72.1,4034172201,213,5.1,4034172193,56,Left,4034172197,141,89.4,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089211,29,1,1,2,29,759fhii7hsnldanli06j5jmf6,1,72.1,89.1,2023-02-15T19:50:03.842Z,2023-02-16T05:32:45Z,4035007029,178,,4034172329,141,94.5,4034172331,212,4.9,4034172325,56,Left,4034172333,213,2.3,4034172327,140,69.0,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508089217,25,45,1,2,31,muo4d1nfi1vgyvz5n07tjmoo,0,34.4,4.6,2023-02-15T19:50:05.278Z,2023-02-16T05:33:58Z,4034172363,285,,4034172361,56,Back,4034172461,233,30,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
