id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/14/value,assist
2495571085,283,1,1,24,15,1hcbcuu846pa3iw6qskiws1cu,1,71.3,86.6,2023-01-07T15:27:17.686Z,2023-01-08T05:48:20Z,3969845961,178,,3968417705,140,72.8,3968417715,213,1.2,3968417713,212,4.6,3968417701,56,Left,3968417709,141,93.0,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571121,284,1,1,24,19,1hcbcuu846pa3iw6qskiws1cu,1,74.1,93.8,2023-01-07T15:27:22.400Z,2023-01-08T05:48:25Z,3968417911,56,Left,3968417919,213,3.5,3968417913,140,63.2,3968417917,212,12.4,3969846043,178,,3968417915,141,86.6,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571137,285,1,1,24,21,1hcbcuu846pa3iw6qskiws1cu,1,63.2,86.6,2023-01-07T15:27:23.465Z,2023-01-08T05:48:30Z,3969846085,178,,3968418003,212,6.7,3968418001,141,93.8,3968417999,140,67.6,3968418005,213,0.8,3968417997,56,Left,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571161,286,1,1,24,22,1hcbcuu846pa3iw6qskiws1cu,1,67.6,93.8,2023-01-07T15:27:24.693Z,2023-01-08T05:48:35Z,3968418127,213,3.8,3968418117,141,90.5,3969846127,178,,3968418113,140,64.8,3968418109,56,Left,3968418121,212,3.7,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571193,287,1,1,24,24,1hcbcuu846pa3iw6qskiws1cu,0,65.6,89,2023-01-07T15:27:26.802Z,2023-01-08T05:48:37Z,3968418337,1,,3968418335,213,5.2,3968418327,56,Center,3968418325,155,,3968418331,141,45.4,3968418333,212,33.5,3968418329,140,80.5,3969846139,178,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571227,122,1,1,24,27,muo4d1nfi1vgyvz5n07tjmoo,1,19.2,59,2023-01-07T15:27:29.485Z,2023-01-08T05:48:42Z,3968418533,213,5.5,3968418529,141,27.9,3968418531,212,30.7,3968418523,3,,3968418527,140,40.4,3969846183,388,,3968418525,56,Back,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571247,123,1,1,24,29,muo4d1nfi1vgyvz5n07tjmoo,1,40.4,27.9,2023-01-07T15:27:31.694Z,2023-01-08T05:48:46Z,3969846229,388,,3968418643,141,18.0,3968418641,140,34.0,3968418639,56,Back,3968418645,212,9.5,3968418637,3,,3968418647,213,3.9,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571307,124,1,1,24,30,muo4d1nfi1vgyvz5n07tjmoo,1,34,18,2023-01-07T15:27:32.812Z,2023-01-08T05:48:50Z,3969846257,388,,3968418989,56,Back,3968419001,212,5.0,3968418997,141,23.3,3968419003,213,0.8,3968418985,3,,3968418993,140,37.3,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571311,125,49,1,24,33,muo4d1nfi1vgyvz5n07tjmoo,1,37.3,23.3,2023-01-07T15:27:35.980Z,2023-01-08T05:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571359,126,1,1,24,34,muo4d1nfi1vgyvz5n07tjmoo,1,36.8,23.1,2023-01-07T15:27:37.369Z,2023-01-08T05:49:36Z,3968419255,212,10.0,3968419257,213,4.4,3968419249,56,Back,3968419251,140,34.0,3969846675,178,,3968419253,141,9.1,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571421,127,1,1,24,36,muo4d1nfi1vgyvz5n07tjmoo,0,34,9.1,2023-01-07T15:27:38.639Z,2023-01-08T05:49:45Z,3968419611,213,0.6,3968419603,56,Center,3969846731,178,,3968419609,212,59.5,3968419613,1,,3968419601,157,,3968419605,140,82.1,3968419607,141,55.4,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571459,288,1,1,24,40,1hcbcuu846pa3iw6qskiws1cu,1,19.3,48.7,2023-01-07T15:27:42.998Z,2023-01-08T05:49:50Z,3969846765,388,,3968419783,213,5.1,3968419775,56,Back,3968419781,212,10.3,3968419777,140,23.1,3968419773,3,,3968419779,141,34.8,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571465,289,49,1,24,42,1hcbcuu846pa3iw6qskiws1cu,1,24.1,33.4,2023-01-07T15:27:45.103Z,2023-01-08T05:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571519,290,1,1,24,44,1hcbcuu846pa3iw6qskiws1cu,1,27,24.7,2023-01-07T15:27:46.588Z,2023-01-08T05:50:01Z,3968420111,141,27.3,3968420119,1,,3968420117,213,0.0,3968420115,212,38.5,3968420107,140,63.6,3969846879,178,,3968420105,56,Center,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571529,291,1,1,24,45,1hcbcuu846pa3iw6qskiws1cu,0,63.6,27.3,2023-01-07T15:27:47.970Z,2023-01-08T05:50:04Z,3968420175,140,59.1,3969846913,178,,3968420181,213,4.5,3968420177,141,0.0,3968420179,212,20.3,3968420173,56,Right,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571701,128,5,1,24,46,muo4d1nfi1vgyvz5n07tjmoo,1,41.4,101.8,2023-01-07T15:27:49.269Z,2023-01-08T05:50:06Z,3968421187,233,292,3968421117,347,,3968421113,56,Back,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571537,292,5,1,24,46,1hcbcuu846pa3iw6qskiws1cu,0,58.6,-1.8,2023-01-07T15:27:49.269Z,2023-01-08T05:50:07Z,3968421215,233,128,3968420201,347,,3968420199,56,Right,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571901,129,1,1,25,6,muo4d1nfi1vgyvz5n07tjmoo,1,44.1,100,2023-01-07T15:28:09.250Z,2023-01-08T05:50:09Z,3968422235,56,Center,3968422245,1,,3968422237,140,68.1,3968422241,212,32.1,3968422239,141,72.1,3968422243,213,5.6,3968422233,107,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571961,130,1,1,25,9,muo4d1nfi1vgyvz5n07tjmoo,1,67.8,71.1,2023-01-07T15:28:12.173Z,2023-01-08T05:50:14Z,3969847057,178,,3968422489,141,63.9,3968422493,213,3.7,3968422485,56,Center,3968422487,140,60.1,3968422491,212,9.5,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572003,131,1,1,25,12,muo4d1nfi1vgyvz5n07tjmoo,1,57.2,61.5,2023-01-07T15:28:14.503Z,2023-01-08T05:50:17Z,3968422755,1,,3969847079,178,,3968422749,141,11.4,3968422747,140,54.4,3968422745,56,Right,3968422751,212,34.2,3968422753,213,4.6,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572007,132,61,1,25,13,muo4d1nfi1vgyvz5n07tjmoo,0,58.8,8.2,2023-01-07T15:28:16.192Z,2023-01-08T05:50:36Z,3969847263,178,,3968422759,56,Right,,,,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572027,293,1,1,25,15,1hcbcuu846pa3iw6qskiws1cu,0,41.9,92.1,2023-01-07T15:28:17.554Z,2023-01-08T05:50:39Z,3968422871,141,100.0,3968422869,140,51.9,3968422875,213,0.6,3968422867,56,Left,3968422873,212,12.5,3969847299,178,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572167,133,5,1,25,17,muo4d1nfi1vgyvz5n07tjmoo,1,43.8,-2,2023-01-07T15:28:19.694Z,2023-01-08T05:50:40Z,3968423667,347,,3968423679,233,294,3968423665,56,Back,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572033,294,5,1,25,17,1hcbcuu846pa3iw6qskiws1cu,0,56.2,102,2023-01-07T15:28:19.694Z,2023-01-08T05:50:41Z,3968422905,347,,3968423717,233,133,3968422903,56,Left,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572425,134,1,1,25,33,muo4d1nfi1vgyvz5n07tjmoo,1,52.9,0,2023-01-07T15:28:36.017Z,2023-01-08T05:50:44Z,3968425105,212,24.1,3968425109,1,,3968425101,140,68.8,3968425107,213,0.8,3968425097,107,,3968425103,141,23.9,3968425099,56,Center,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495843147,1549,83,1,25,36,1hcbcuu846pa3iw6qskiws1cu,1,37.2,84,2023-01-07T15:28:38.779Z,2023-01-08T06:22:11Z,3969863637,399,566184,,,,,,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572431,135,1,1,25,38,muo4d1nfi1vgyvz5n07tjmoo,0,59.3,11.8,2023-01-07T15:28:40.910Z,2023-01-08T05:50:49Z,3968428747,236,,3968425133,56,Right,3968428729,213,3.2,3968428725,141,11.6,3968428727,212,2.1,3968428753,286,,3968428749,233,295,3969847439,389,,4g4zufvyime7qp4ks4badls0k,A. Greive,3968428723,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572423,295,74,1,25,38,1hcbcuu846pa3iw6qskiws1cu,1,40.8,92,2023-01-07T15:28:40.964Z,2023-01-08T05:50:54Z,3968425087,56,Back,3968428467,285,,3969847503,178,,3968428789,233,135,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572497,137,1,1,25,39,muo4d1nfi1vgyvz5n07tjmoo,0,57.4,25.2,2023-01-07T15:28:42.176Z,2023-01-08T05:51:00Z,3968425493,213,4.9,3968425487,141,0.0,3968425485,140,61.1,3968426921,3,,3968425483,56,Right,3969847561,388,,3968425489,212,18.9,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572485,136,43,1,25,42,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-01-07T15:28:44.952Z,2023-01-07T15:28:50Z,3968425437,347,0,3968425697,144,5,3968425435,56,Right,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572501,138,5,1,25,44,muo4d1nfi1vgyvz5n07tjmoo,0,61.4,-2,2023-01-07T15:28:47.250Z,2023-01-08T05:51:03Z,3968425511,347,,3968425509,56,Right,3968425905,233,296,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572575,296,5,1,25,44,1hcbcuu846pa3iw6qskiws1cu,1,38.6,102,2023-01-07T15:28:47.250Z,2023-01-08T05:51:02Z,3968425873,56,Back,3968425889,233,138,3968425875,347,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572593,297,1,1,25,48,1hcbcuu846pa3iw6qskiws1cu,1,38.2,100,2023-01-07T15:28:51.190Z,2023-01-08T05:51:07Z,3968425961,140,26.1,3968425959,56,Back,3968425969,212,21.1,3968425971,213,4.1,3968425963,141,77.3,3968426005,189,,3968425957,107,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572627,298,1,1,25,50,1hcbcuu846pa3iw6qskiws1cu,1,26.1,77.3,2023-01-07T15:28:52.794Z,2023-01-08T05:51:11Z,3968426213,56,Back,3968426221,213,4.9,3968426219,212,24.1,3969847699,178,,3968426217,141,42.2,3968426215,140,29.4,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572683,299,1,1,25,53,1hcbcuu846pa3iw6qskiws1cu,1,29.4,42.2,2023-01-07T15:28:55.695Z,2023-01-08T05:51:14Z,3968426507,56,Back,3968426515,213,5.2,3968426509,140,41.0,3968426513,212,26.1,3969847729,178,,3968426511,141,8.3,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572729,300,1,1,25,56,1hcbcuu846pa3iw6qskiws1cu,0,53,6.1,2023-01-07T15:28:59.178Z,2023-01-08T05:51:17Z,3968426777,212,31.6,3969847741,178,,3968426775,141,25.3,3968426771,56,Center,3968426769,155,,3968426779,213,0.4,3968426773,140,80.4,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572797,139,1,1,25,59,muo4d1nfi1vgyvz5n07tjmoo,1,19.7,73,2023-01-07T15:29:01.474Z,2023-01-08T05:51:23Z,3968427191,56,Back,3968427199,213,1.3,3968427193,140,23.8,3969847831,178,,3968427197,212,15.8,3968427195,141,95.3,3968427189,3,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572801,140,49,1,26,1,muo4d1nfi1vgyvz5n07tjmoo,1,27.9,96.5,2023-01-07T15:29:03.819Z,2023-01-08T05:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572821,141,1,1,26,2,muo4d1nfi1vgyvz5n07tjmoo,0,29,96.8,2023-01-07T15:29:05.286Z,2023-01-08T05:51:33Z,3968427317,140,34.8,3968427323,213,6.2,3968427315,56,Back,3968427319,141,96.5,3968427321,212,6.1,3969847889,178,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572833,301,8,1,26,3,1hcbcuu846pa3iw6qskiws1cu,1,63.2,4.7,2023-01-07T15:29:05.759Z,2023-01-08T05:51:36Z,3968427357,56,Right,3969192955,383,,3969847909,178,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573069,142,5,1,26,5,muo4d1nfi1vgyvz5n07tjmoo,1,39.7,101.2,2023-01-07T15:29:08.320Z,2023-01-08T05:51:38Z,3968428713,347,,3968428759,233,302,3968428711,56,Back,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572859,302,5,1,26,5,1hcbcuu846pa3iw6qskiws1cu,0,60.3,-1.2,2023-01-07T15:29:08.320Z,2023-01-08T05:51:38Z,3968427483,347,,3968428805,233,142,3968427481,56,Right,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573321,143,1,1,26,36,muo4d1nfi1vgyvz5n07tjmoo,0,48.9,100,2023-01-07T15:29:38.975Z,2023-01-08T05:27:08Z,3968430195,213,5.9,3968430189,140,76.2,3968430197,1,,3968430193,212,30.4,3968430185,107,,3968430191,141,86.3,3968430187,56,Left,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573359,303,1,1,26,38,1hcbcuu846pa3iw6qskiws1cu,1,24.8,8,2023-01-07T15:29:40.930Z,2023-01-08T05:27:11Z,3968430371,212,14.8,3968430369,141,23.0,3968430373,213,0.8,3968430363,3,,3969829251,388,,3968430365,56,Back,3968430367,140,35.0,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573363,304,49,1,26,40,1hcbcuu846pa3iw6qskiws1cu,1,35,22.2,2023-01-07T15:29:43.089Z,2023-01-08T05:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573391,305,1,1,26,43,1hcbcuu846pa3iw6qskiws1cu,1,33,19.2,2023-01-07T15:29:45.481Z,2023-01-08T05:27:18Z,3969829323,178,,3968430531,141,23.7,3968430523,56,Back,3968430539,213,2.8,3968430535,212,8.3,3968430527,140,25.7,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573419,306,1,1,26,44,1hcbcuu846pa3iw6qskiws1cu,1,26.5,28,2023-01-07T15:29:47.434Z,2023-01-08T05:27:21Z,3969829343,178,,3968430657,212,12.2,3968430649,56,Back,3968430653,141,44.2,3968430651,140,21.4,3968430661,213,2.0,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573535,307,1,1,26,47,1hcbcuu846pa3iw6qskiws1cu,1,23.1,45.8,2023-01-07T15:29:49.699Z,2023-01-08T05:27:25Z,3968431207,213,1.0,3968431205,212,30.0,3968431203,141,83.0,3968431199,56,Back,3968431201,140,38.5,3969829401,178,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573597,308,1,1,26,52,1hcbcuu846pa3iw6qskiws1cu,1,56.5,87.2,2023-01-07T15:29:55.087Z,2023-01-08T05:27:29Z,3968431627,141,95.4,3968431625,140,68.9,3969829427,178,,3968431629,212,14.2,3968431631,213,0.4,3968431623,56,Left,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573635,309,1,1,26,57,1hcbcuu846pa3iw6qskiws1cu,1,72.9,96.2,2023-01-07T15:29:59.931Z,2023-01-08T05:27:33Z,3968431871,140,76.8,3968431869,56,Left,3968431873,141,95.0,3968431877,213,6.1,3968431875,212,4.2,3969829463,178,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573641,310,50,1,26,58,1hcbcuu846pa3iw6qskiws1cu,1,76.6,93.4,2023-01-07T15:30:00.936Z,2023-01-08T05:27:40Z,3968431915,286,,3968431993,233,144,3968431913,56,Left,,,,,,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573645,144,7,1,26,58,muo4d1nfi1vgyvz5n07tjmoo,1,23.4,6.6,2023-01-07T15:30:01.111Z,2023-01-08T05:27:47Z,3969829679,178,,3968431927,56,Back,3969195799,385,,3968431923,167,,3968431983,233,310,3968431929,285,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573653,145,5,1,26,59,muo4d1nfi1vgyvz5n07tjmoo,0,21.7,-2,2023-01-07T15:30:01.956Z,2023-01-08T05:27:51Z,3968432205,233,311,3968431967,347,,3968431965,56,Back,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573685,311,5,1,26,59,1hcbcuu846pa3iw6qskiws1cu,1,78.3,102,2023-01-07T15:30:01.956Z,2023-01-08T05:27:51Z,3968432193,233,145,3968432149,347,,3968432147,56,Left,,,,,,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573707,312,1,1,27,3,1hcbcuu846pa3iw6qskiws1cu,1,77.8,100,2023-01-07T15:30:05.587Z,2023-01-08T05:27:53Z,3968432297,213,3.7,3968432289,141,92.6,3968432283,56,Left,3968432279,107,,3968432287,140,68.7,3968432293,212,11.5,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573723,313,1,1,27,5,1hcbcuu846pa3iw6qskiws1cu,1,68.7,92.6,2023-01-07T15:30:07.611Z,2023-01-08T05:27:56Z,3968432415,212,2.7,3968432405,140,71.3,3968432419,213,0,3969829883,178,,3968432409,141,92.6,3968432401,56,Left,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573749,314,1,1,27,6,1hcbcuu846pa3iw6qskiws1cu,1,71.1,92.6,2023-01-07T15:30:08.825Z,2023-01-08T05:28:02Z,3968432535,140,68.5,3968432541,213,4.3,3968432539,212,6.4,3968432537,141,84.1,3969829955,178,,3968432533,56,Left,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573769,315,1,1,27,7,1hcbcuu846pa3iw6qskiws1cu,1,68.5,84.1,2023-01-07T15:30:10.089Z,2023-01-08T05:28:06Z,3968432631,212,8.2,3968432623,140,64.9,3968432619,56,Left,3969830033,178,,3968432627,141,94.8,3968432635,213,2.0,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573803,316,1,1,27,8,1hcbcuu846pa3iw6qskiws1cu,1,64.9,94.8,2023-01-07T15:30:10.905Z,2023-01-08T05:28:08Z,3968432807,56,Left,3968432817,212,6.9,3969830057,178,,3968432813,141,94.2,3968432809,140,71.5,3968432819,213,6.2,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573853,317,1,1,27,10,1hcbcuu846pa3iw6qskiws1cu,1,71.4,94.1,2023-01-07T15:30:12.769Z,2023-01-08T05:28:14Z,3968433125,56,Left,3968433127,140,62.3,3968433135,141,94.2,3968433145,213,3.1,3968433141,212,9.6,3969830153,178,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573865,146,45,1,27,13,muo4d1nfi1vgyvz5n07tjmoo,0,15.3,4.4,2023-01-07T15:30:15.997Z,2023-01-08T05:28:32Z,3968433187,285,,3968433185,56,Back,3968433367,233,318,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573891,318,3,1,27,13,1hcbcuu846pa3iw6qskiws1cu,1,84.7,95.6,2023-01-07T15:30:15.997Z,2023-01-08T05:28:32Z,3969196525,465,,3969830329,178,,3968433363,233,146,3968433311,56,Left,3968433313,286,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573895,319,61,1,27,14,1hcbcuu846pa3iw6qskiws1cu,0,94.5,94.8,2023-01-07T15:30:17.156Z,2023-01-08T05:28:40Z,3968433333,56,Left,3969830383,178,,,,,,,,,,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573901,147,5,1,27,17,muo4d1nfi1vgyvz5n07tjmoo,1,-1.2,12.3,2023-01-07T15:30:20.376Z,2023-01-08T05:28:42Z,3968433453,233,320,3968433357,346,,3968433355,56,Back,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573911,320,5,1,27,17,1hcbcuu846pa3iw6qskiws1cu,0,101.2,87.7,2023-01-07T15:30:20.376Z,2023-01-08T05:28:41Z,3968433395,346,,3968433393,56,Left,3968433465,233,147,,,,,,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
