id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2494655717,5,1,1,0,29,muo4d1nfi1vgyvz5n07tjmoo,0,33.4,93.5,2023-01-02T15:03:04.911Z,2023-01-03T03:30:52Z,3963588111,141,88.0,3963588109,140,44.2,3963588107,56,Back,3963588115,213,6.0,3964243457,178,,3963588113,212,11.9,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655737,7,49,1,0,30,enzoyc121va61wtmjf4cm7p3d,1,56.8,16.8,2023-01-02T15:03:05.599Z,2023-01-03T03:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655793,8,1,1,0,31,enzoyc121va61wtmjf4cm7p3d,0,56.8,16.8,2023-01-02T15:03:06.762Z,2023-01-03T03:31:01Z,3963588481,212,24.6,3964243483,178,,3963588473,155,,3963588483,213,0.5,3963588479,141,34.6,3963588477,140,77.2,3963588475,56,Center,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656829,23,43,1,0,31,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-02T15:03:07.505Z,2023-01-02T19:17:57Z,3963593445,56,Right,3964083905,144,61,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655771,6,44,1,0,32,muo4d1nfi1vgyvz5n07tjmoo,1,25.9,65.6,2023-01-02T15:03:08.486Z,2023-01-03T04:51:26Z,3963588365,56,Back,3963588571,233,9,3963588367,285,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655799,9,44,1,0,32,enzoyc121va61wtmjf4cm7p3d,0,74.1,34.4,2023-01-02T15:03:08.487Z,2023-01-03T03:31:05Z,3963588499,286,,3963588497,56,Center,3963588607,233,6,,,,,,,,,,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655807,7,1,1,0,32,muo4d1nfi1vgyvz5n07tjmoo,1,29.1,65.8,2023-01-02T15:03:08.557Z,2023-01-03T04:51:26Z,3963588531,213,1.0,3963588525,140,34.7,3964243509,388,,3963588527,141,79.6,3963588529,212,11.1,3963588521,3,,3963588523,56,Back,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494785977,966,67,1,0,34,muo4d1nfi1vgyvz5n07tjmoo,1,34.1,79.6,2023-01-02T15:03:10.483Z,2023-01-03T07:01:16Z,3964294997,233,1880,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494785973,1880,67,1,0,34,enzoyc121va61wtmjf4cm7p3d,0,65.9,20.4,2023-01-02T15:03:10.484Z,2023-01-03T05:51:50Z,3964295009,233,966,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655817,8,1,1,0,34,muo4d1nfi1vgyvz5n07tjmoo,0,33,79.8,2023-01-02T15:03:10.488Z,2023-03-03T14:39:59Z,3963588589,213,3.1,3963588581,56,Back,3963588587,212,10.3,3963588585,141,80.8,3964243541,178,,3963588591,1,,3963588583,140,23.2,3963588579,157,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655827,9,1,1,0,37,muo4d1nfi1vgyvz5n07tjmoo,0,27.3,85.1,2023-01-02T15:03:12.784Z,2023-01-03T03:31:25Z,3963588683,213,0.4,3964243545,388,,3963588677,140,34.5,3963588679,141,90.0,3963588675,56,Back,3963588681,212,8.3,3963588673,3,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655831,10,44,1,0,38,enzoyc121va61wtmjf4cm7p3d,1,65.2,12.2,2023-01-02T15:03:13.990Z,2023-01-03T04:51:27Z,3963588697,56,Right,3963588699,286,,3963588757,233,10,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655837,10,44,1,0,38,muo4d1nfi1vgyvz5n07tjmoo,0,34.8,87.8,2023-01-02T15:03:13.991Z,2023-01-03T03:31:29Z,3963588729,285,,3963588727,56,Back,3963588819,233,10,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655851,11,1,1,0,38,enzoyc121va61wtmjf4cm7p3d,0,65,14.4,2023-01-02T15:03:14.016Z,2023-01-03T04:51:27Z,3963588775,140,88.0,3963588773,56,Right,3963588781,212,24.2,3963588777,141,12.5,3963588771,3,,3964243573,388,,3963588783,213,6.2,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655871,11,49,1,0,41,muo4d1nfi1vgyvz5n07tjmoo,1,16,91.5,2023-01-02T15:03:16.911Z,2023-01-03T03:31:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655921,12,1,1,0,41,muo4d1nfi1vgyvz5n07tjmoo,1,16,91.5,2023-01-02T15:03:16.953Z,2023-01-03T03:31:43Z,3963589063,157,,3963589073,213,0.1,3963589065,56,Back,3963589071,212,29.9,3963589077,1,,3964243599,178,,3963589069,141,97.7,3963589067,140,44.2,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655929,13,61,1,0,43,muo4d1nfi1vgyvz5n07tjmoo,0,44.2,97.7,2023-01-02T15:03:19.141Z,2023-01-03T03:31:48Z,3964243607,178,,3963589119,56,Back,,,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655939,12,49,1,0,46,enzoyc121va61wtmjf4cm7p3d,1,35.8,9.1,2023-01-02T15:03:22.453Z,2023-01-03T03:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655983,13,1,1,0,46,enzoyc121va61wtmjf4cm7p3d,1,35.8,9.1,2023-01-02T15:03:22.512Z,2023-01-03T03:31:58Z,3963589405,212,31.2,3963589399,56,Back,3963589403,141,37.7,3963589401,140,12.6,3963589407,213,2.5,3964243629,178,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656069,14,2,1,0,48,enzoyc121va61wtmjf4cm7p3d,1,15,31.2,2023-01-02T15:03:24.432Z,2023-03-03T14:41:38Z,3964243639,178,,3963589815,140,63.4,3963589813,56,Right,3963589817,141,7.5,3963589811,1,,3963589809,7,9z0xcc7yot7royqle0nn6fdn9,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656053,14,55,1,0,48,muo4d1nfi1vgyvz5n07tjmoo,1,37.6,74,2023-01-02T15:03:24.433Z,2023-03-03T14:42:00Z,3963589803,189,,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656123,15,1,1,0,58,muo4d1nfi1vgyvz5n07tjmoo,0,33.9,93.9,2023-01-02T15:03:33.601Z,2023-03-03T14:42:12Z,3963590085,5,,3963590093,140,66.4,3963590089,241,,3963590087,157,,3964243645,178,,3963590175,189,,3963590101,1,,3963590097,212,61.3,ewlrnu90xe2127a1erxlz29qt,C. Dunne,3963590099,213,5.3,3963590091,56,Right,3963590095,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,
2494656113,16,49,1,1,0,enzoyc121va61wtmjf4cm7p3d,1,36.5,73,2023-01-02T15:03:36.449Z,2023-01-03T03:32:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656109,15,43,1,1,2,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-02T15:03:37.635Z,2023-01-02T19:21:18Z,3964086329,144,8,3963590025,56,Back,,,,,,,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656173,16,45,1,1,4,muo4d1nfi1vgyvz5n07tjmoo,0,48.8,21.8,2023-01-02T15:03:39.606Z,2023-01-03T03:32:17Z,3963590311,56,Back,3963590373,233,17,3963590313,285,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656165,17,3,1,1,4,enzoyc121va61wtmjf4cm7p3d,1,51.2,78.2,2023-01-02T15:03:39.606Z,2023-01-03T03:32:16Z,3964086465,465,,3964243663,178,,3963590299,286,,3963590297,56,Center,3963590357,233,16,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656169,18,61,1,1,4,enzoyc121va61wtmjf4cm7p3d,0,53.5,74.1,2023-01-02T15:03:40.407Z,2023-01-03T03:32:25Z,3963590301,56,Center,3964243681,178,,,,,,,,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656189,17,49,1,1,6,muo4d1nfi1vgyvz5n07tjmoo,1,36.6,16.1,2023-01-02T15:03:42.009Z,2023-01-03T03:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656229,18,1,1,1,7,muo4d1nfi1vgyvz5n07tjmoo,1,34.3,13.7,2023-01-02T15:03:43.470Z,2023-01-03T03:32:38Z,3963590553,212,13.2,3964243695,178,,3963590555,213,5.7,3963590549,140,44.5,3963590547,56,Back,3963590551,141,2.3,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656233,19,4,1,1,10,muo4d1nfi1vgyvz5n07tjmoo,1,42.8,4.2,2023-01-02T15:03:45.902Z,2023-01-03T03:32:45Z,3963590567,13,,3963590569,56,Back,3963590629,233,19,3963590571,152,,3963590573,265,,3963590575,286,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656239,19,4,1,1,10,enzoyc121va61wtmjf4cm7p3d,0,57.2,95.8,2023-01-02T15:03:45.903Z,2023-01-03T03:32:44Z,3963590607,152,,3963590609,265,,3963590611,285,,3963590637,233,19,3963590605,56,Left,3964243699,178,,3963590603,13,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656507,20,1,1,1,37,muo4d1nfi1vgyvz5n07tjmoo,0,41.2,6.1,2023-01-02T15:04:13.479Z,2023-01-03T03:32:47Z,3964243705,178,,3963591829,152,,3963591827,157,,3963591841,213,0.9,3963591835,140,72.5,3963591825,5,,3963591845,1,,3963591837,141,62.3,b3rry494s23b8elnqn3b5s5x,T. Carson,3963591831,56,Center,3963591839,212,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656547,20,44,1,1,41,enzoyc121va61wtmjf4cm7p3d,1,27.3,42.2,2023-01-02T15:04:17.022Z,2023-01-03T04:51:27Z,3963592031,233,21,3963592025,56,Back,3963592027,285,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656513,21,44,1,1,41,muo4d1nfi1vgyvz5n07tjmoo,0,72.7,57.8,2023-01-02T15:04:17.023Z,2023-01-03T03:32:51Z,3963591873,56,Center,3963592043,233,20,3963591875,286,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656559,21,1,1,1,41,enzoyc121va61wtmjf4cm7p3d,0,27.1,46.7,2023-01-02T15:04:17.059Z,2023-01-03T04:51:28Z,3963592097,213,0.9,3963592091,140,33.4,3963592095,212,11.2,3964243713,388,,3963592093,141,59.9,3963592089,56,Back,3963592087,3,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656607,22,1,1,1,44,muo4d1nfi1vgyvz5n07tjmoo,1,68.1,37.1,2023-01-02T15:04:20.225Z,2023-01-03T03:32:58Z,3964243717,178,,3963592359,213,4.4,3963592357,212,14.5,3963592351,56,Right,3963592353,140,64.1,3963592355,141,16.7,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656659,23,2,1,1,47,muo4d1nfi1vgyvz5n07tjmoo,1,67.4,19.4,2023-01-02T15:04:23.121Z,2023-03-03T14:44:32Z,3963592605,1,,3963592613,141,59.9,3964243721,178,,3964087007,224,,3964087009,20,,3963592603,7,8fsd4fp4wx5o8oqmwdf9ppl91,3963592609,56,Center,3963592607,2,,3jyid2g273zr668fxeeplegnp,R. Strain,3963592611,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656689,22,55,1,1,47,enzoyc121va61wtmjf4cm7p3d,1,14,46.2,2023-01-02T15:04:23.122Z,2023-03-03T14:44:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657059,24,1,1,2,18,enzoyc121va61wtmjf4cm7p3d,0,13.8,34,2023-01-02T15:04:53.652Z,2023-01-03T03:33:04Z,3963594563,212,52.4,3963594553,157,,3963594557,56,Center,3963594551,5,,3963594559,140,63.2,3963594565,213,0.1,3963594555,241,,3963594567,1,,91m838lynz6db94q8ufcqk91x,S. Walker,3964243729,178,,3963594561,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657061,24,1,1,2,20,muo4d1nfi1vgyvz5n07tjmoo,0,33.3,47,2023-01-02T15:04:56.543Z,2023-01-03T03:33:09Z,3963594581,140,68.2,3963594589,1,,3963594587,213,0.5,3963594579,56,Center,3963594577,3,,3963594583,141,75.4,3964243747,388,,3963594585,212,41.4,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657091,25,1,1,2,22,enzoyc121va61wtmjf4cm7p3d,1,32.5,32.5,2023-01-02T15:04:58.553Z,2023-01-03T03:33:15Z,3964243751,388,,3963594713,3,,3963594723,213,5.2,3963594715,56,Back,3963594719,141,12.0,3963594717,140,39.2,3963594721,212,15.6,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657095,26,43,1,2,25,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-02T15:05:01.524Z,2023-01-02T15:05:19Z,3963595885,144,49,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657111,27,1,1,2,26,enzoyc121va61wtmjf4cm7p3d,0,39,12.2,2023-01-02T15:05:01.822Z,2023-01-03T03:33:19Z,3963594855,140,49.4,3963594853,56,Back,3963594861,213,6.1,3963595081,233,26,3963594859,212,11.0,3963594857,141,9.8,3964243755,178,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657121,25,61,1,2,27,muo4d1nfi1vgyvz5n07tjmoo,0,56.1,96,2023-01-02T15:05:02.782Z,2023-01-03T03:33:26Z,3964243771,178,,3963594893,56,Left,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657155,28,1,1,2,29,enzoyc121va61wtmjf4cm7p3d,0,37.7,8.6,2023-01-02T15:05:05.474Z,2023-03-03T18:04:17Z,3963595065,213,0.2,4068241297,236,,4068241299,286,,3963595057,141,9.1,3963595049,56,Back,3963595053,140,39.8,3963595061,212,2.2,4068241167,157,,4rsnyz3019rgfjdil1zs024t1,J. Wright,4068241169,1,,4068662081,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657147,26,74,1,2,29,muo4d1nfi1vgyvz5n07tjmoo,1,64.3,93.9,2023-01-02T15:05:05.507Z,2023-01-03T03:33:33Z,3963595109,233,28,3964243779,178,,3963595027,56,Left,3963595029,285,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657201,29,1,1,2,31,enzoyc121va61wtmjf4cm7p3d,0,32.4,15.2,2023-01-02T15:05:06.897Z,2023-01-03T03:33:37Z,3963595335,212,34.8,3963595333,141,36.7,3963595329,56,Center,3963595327,157,,3964243787,178,,3963595339,1,,3963595337,213,0.4,3963595331,140,62.5,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
