id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist
2530260411,124,1,1,13,52,1hcbcuu846pa3iw6qskiws1cu,1,68.4,92.1,2023-04-08T14:16:20.756Z,2023-04-08T14:16:22Z,4172355165,141,97.8,4172355167,212,6.6,4172355163,140,73.5,4172355161,56,Left,4172355169,213,0.6,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260437,125,1,1,13,54,1hcbcuu846pa3iw6qskiws1cu,1,73.5,97.8,2023-04-08T14:16:22.180Z,2023-04-08T14:16:23Z,4172355319,213,4.8,4172355311,56,Left,4172355313,140,74.7,4172355317,212,10.5,4172355315,141,82.4,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260499,126,1,1,13,55,1hcbcuu846pa3iw6qskiws1cu,1,76,83.8,2023-04-08T14:16:23.604Z,2023-04-08T14:16:25Z,4172355629,141,93.8,4172355631,212,15.3,4172355625,56,Left,4172355627,140,89.1,4172355633,213,0.5,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260533,127,1,1,13,57,1hcbcuu846pa3iw6qskiws1cu,0,89.2,93.9,2023-04-08T14:16:25.748Z,2023-04-08T17:52:06Z,4172355793,213,4.5,4172355787,140,85.2,4173384187,72,,4173384185,224,,4172355783,56,Center,4172355777,2,,4172355791,212,18.6,4172355789,141,67.3,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260589,85,12,1,13,58,muo4d1nfi1vgyvz5n07tjmoo,1,10.1,35.5,2023-04-08T14:16:26.142Z,2023-04-08T17:52:13Z,4172356131,141,0.0,4172356129,140,24.7,4172356139,213,5.3,4172356127,56,Back,4172356135,212,29.8,4172356167,167,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260591,86,5,1,14,1,muo4d1nfi1vgyvz5n07tjmoo,0,24.1,-2,2023-04-08T14:16:29.167Z,2023-04-08T14:16:34Z,4172356143,347,,4172356141,56,Back,4172356685,233,128,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260685,128,5,1,14,1,1hcbcuu846pa3iw6qskiws1cu,1,75.9,102,2023-04-08T14:16:29.167Z,2023-04-08T14:17:37Z,4172356625,56,Left,4172356627,347,,4172356645,233,86,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260759,129,1,1,14,5,1hcbcuu846pa3iw6qskiws1cu,1,72.7,100,2023-04-08T14:16:33.876Z,2023-04-08T14:16:38Z,4172357013,141,87.8,4172357015,212,29.5,4172357009,56,Back,4172357017,213,3.5,4172357011,140,46.2,4172357019,1,,4172357007,107,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260797,130,1,1,14,9,1hcbcuu846pa3iw6qskiws1cu,1,46,87.5,2023-04-08T14:16:37.892Z,2023-04-08T14:16:39Z,4172357213,141,76.1,4172357211,140,56.9,4172357217,213,5.7,4172357209,56,Center,4172357215,212,13.8,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260861,131,1,1,14,11,1hcbcuu846pa3iw6qskiws1cu,1,57.7,80.8,2023-04-08T14:16:39.668Z,2023-04-08T14:16:42Z,4172357573,140,58.7,4172357575,141,96.3,4172357577,212,10.6,4172357571,56,Left,4172357579,213,1.5,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261007,132,1,1,14,14,1hcbcuu846pa3iw6qskiws1cu,1,56.1,90.9,2023-04-08T14:16:42.612Z,2023-04-08T14:16:48Z,4172358287,56,Back,4172358285,196,,4172358293,212,50.9,4172358295,213,4.4,4172358279,155,,4172358297,1,,4172358291,141,19.7,4172358289,140,41.2,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261075,133,1,1,14,19,1hcbcuu846pa3iw6qskiws1cu,1,40.1,16.8,2023-04-08T14:16:47.892Z,2023-04-08T14:16:50Z,4172358625,212,12.9,4172358619,56,Back,4172358631,213,1.9,4172358623,141,34.9,4172358621,140,36.4,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261153,134,1,1,14,22,1hcbcuu846pa3iw6qskiws1cu,1,36.4,34.9,2023-04-08T14:16:50.709Z,2023-04-08T14:16:53Z,4172358967,212,22.6,4172358959,140,35.4,4172358963,141,68.1,4172358971,213,1.6,4172358957,56,Back,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261209,135,1,1,14,25,1hcbcuu846pa3iw6qskiws1cu,1,37.5,75.1,2023-04-08T14:16:53.780Z,2023-04-08T14:16:56Z,4172359329,213,1.0,4172359321,56,Back,4172359327,212,18.6,4172359325,141,97.8,4172359323,140,47.4,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261327,136,1,1,14,28,1hcbcuu846pa3iw6qskiws1cu,1,54.2,98.3,2023-04-08T14:16:56.676Z,2023-04-08T14:17:02Z,4172359907,155,,4172359913,141,75.1,4172359919,1,,4172359911,140,95.5,4172359917,213,5.9,4172359909,56,Center,4172359915,212,46.1,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261333,137,3,1,14,34,1hcbcuu846pa3iw6qskiws1cu,0,96.6,75.4,2023-04-08T14:17:02.116Z,2023-04-08T17:52:38Z,4173386073,464,,4172360263,233,87,4172359943,286,,4172359941,56,Center,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261367,87,7,1,14,34,muo4d1nfi1vgyvz5n07tjmoo,1,3.4,24.6,2023-04-08T14:17:02.117Z,2023-04-08T17:52:40Z,4173386161,383,,4172360131,56,Back,4172360197,233,137,4172360129,167,,4172360133,285,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261377,88,6,1,14,34,muo4d1nfi1vgyvz5n07tjmoo,0,1.6,22.8,2023-04-08T14:17:02.948Z,2023-04-08T17:53:16Z,4172360291,73,,4172360147,56,Back,4172360387,233,138,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261407,138,6,1,14,34,1hcbcuu846pa3iw6qskiws1cu,1,98.4,77.2,2023-04-08T14:17:02.948Z,2023-04-08T14:17:05Z,4172360357,233,88,4172360313,73,,4172360311,56,Center,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261815,139,1,1,14,55,1hcbcuu846pa3iw6qskiws1cu,0,99.5,99.5,2023-04-08T14:17:23.572Z,2023-04-08T17:53:18Z,4172362399,141,60.2,4172362391,155,,4172362403,213,4.6,4172362389,6,,4172362393,223,,4172362387,2,,4173388757,20,,4172362397,140,95.9,6a7br2t45mam4765clafr0lp1,J. Grant,4172362401,212,27.0,4172362395,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2530261843,89,12,1,14,57,muo4d1nfi1vgyvz5n07tjmoo,1,3.3,44.6,2023-04-08T14:17:25.629Z,2023-04-08T14:17:29Z,4172362561,140,26.7,4172362557,56,Back,4172362651,167,,4172362563,141,0.0,4172362801,15,,4172362565,212,40.1,4172362567,213,5.4,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261849,90,5,1,14,59,muo4d1nfi1vgyvz5n07tjmoo,0,30,-2,2023-04-08T14:17:27.247Z,2023-04-08T14:17:36Z,4172363611,233,140,4172362611,347,,4172362609,56,Back,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262025,140,5,1,14,59,1hcbcuu846pa3iw6qskiws1cu,1,70,102,2023-04-08T14:17:27.247Z,2023-04-08T14:17:37Z,4172363581,233,90,4172363547,347,,4172363545,56,Left,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262171,141,1,1,15,7,1hcbcuu846pa3iw6qskiws1cu,1,63.4,100,2023-04-08T14:17:35.460Z,2023-04-08T14:17:42Z,4172364367,141,72.4,4172364365,140,52.3,4172364363,56,Center,4172364373,1,,4172364371,213,4.2,4172364369,212,23.3,4172364361,107,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262247,142,1,1,15,14,1hcbcuu846pa3iw6qskiws1cu,1,52.5,56.6,2023-04-08T14:17:42.644Z,2023-04-08T14:17:45Z,4172364775,56,Back,4172364789,213,4.3,4172364787,212,17.7,4172364779,140,45.6,4172364783,141,32.8,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262301,143,1,1,15,17,1hcbcuu846pa3iw6qskiws1cu,1,47.8,44.2,2023-04-08T14:17:45.700Z,2023-04-08T14:17:48Z,4172365059,212,14.5,4172365053,56,Back,4172365057,141,63.7,4172365061,213,2.0,4172365055,140,42.2,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262373,144,1,1,15,19,1hcbcuu846pa3iw6qskiws1cu,1,42.8,64.2,2023-04-08T14:17:47.970Z,2023-04-08T14:17:50Z,4172365369,213,5.5,4172365357,56,Back,4172365363,141,56.0,4172365359,140,48.4,4172365367,212,8.1,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262431,145,1,1,15,21,1hcbcuu846pa3iw6qskiws1cu,1,48.6,55.7,2023-04-08T14:17:49.924Z,2023-04-08T14:17:51Z,4172365669,213,2.8,4172365657,56,Back,4172365665,141,65.1,4172365659,140,33.5,4172365667,212,17.1,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262489,146,1,1,15,23,1hcbcuu846pa3iw6qskiws1cu,1,33.5,65.1,2023-04-08T14:17:51.716Z,2023-04-08T14:17:54Z,4172365915,212,12.9,4172365909,56,Back,4172365917,213,4.3,4172365911,140,28.8,4172365913,141,47.6,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262541,147,1,1,15,26,1hcbcuu846pa3iw6qskiws1cu,1,30.5,40.9,2023-04-08T14:17:54.292Z,2023-04-08T14:17:56Z,4172366203,212,19.6,4172366205,213,5.1,4172366193,56,Back,4172366197,141,14.1,4172366195,140,37.3,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262577,148,1,1,15,28,1hcbcuu846pa3iw6qskiws1cu,1,39.2,13.4,2023-04-08T14:17:56.532Z,2023-04-08T14:17:58Z,4172366393,141,18.9,4172366399,212,27.1,4172366407,213,0.1,4172366381,56,Right,4172366389,140,64.8,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262649,149,1,1,15,29,1hcbcuu846pa3iw6qskiws1cu,1,64.8,18.9,2023-04-08T14:17:57.940Z,2023-04-08T14:18:00Z,4172366783,56,Right,4172366789,212,6.8,4172366785,140,58.4,4172366787,141,17.6,4172366791,213,3.3,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262693,150,1,1,15,30,1hcbcuu846pa3iw6qskiws1cu,1,58.4,17.6,2023-04-08T14:17:58.660Z,2023-04-08T17:53:54Z,4172367007,56,Right,4172367013,212,2.5,4172367011,141,14.9,4172367009,140,60.0,4172367015,213,5.5,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262727,151,1,1,15,32,1hcbcuu846pa3iw6qskiws1cu,1,58.8,16.2,2023-04-08T14:18:00.828Z,2023-04-08T17:53:55Z,4172367165,212,16.3,4172367167,213,1.9,4172367161,140,53.7,4172367157,56,Center,4172367163,141,38.8,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262851,152,1,1,15,35,1hcbcuu846pa3iw6qskiws1cu,1,52.7,42.5,2023-04-08T14:18:03.092Z,2023-04-08T14:18:06Z,4172367611,56,Left,4172367619,213,1.2,4172367615,141,86.8,4172367617,212,32.3,4172367621,1,,4172367613,140,63.9,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262887,153,1,1,15,37,1hcbcuu846pa3iw6qskiws1cu,0,72.1,85.9,2023-04-08T14:18:05.403Z,2023-04-08T17:54:08Z,4172367757,212,24.4,4172367761,213,5.5,4173391727,224,,4172367753,141,60.6,4172367749,140,88.6,4172367745,155,,4172367747,56,Center,4173391729,72,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,4172367743,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262915,91,12,1,15,38,muo4d1nfi1vgyvz5n07tjmoo,1,12.8,47.3,2023-04-08T14:18:06.229Z,2023-04-08T17:54:06Z,4172367905,56,Back,4172367977,15,,4172367911,212,12.7,4172367907,140,23.1,4172367913,213,0.5,4172367909,141,57.0,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262939,92,49,1,15,40,muo4d1nfi1vgyvz5n07tjmoo,1,22.9,56.7,2023-04-08T14:18:08.061Z,2023-04-08T17:54:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530262957,93,1,1,15,41,muo4d1nfi1vgyvz5n07tjmoo,0,22.9,56.7,2023-04-08T14:18:09.230Z,2023-04-08T17:54:19Z,4172368157,213,0.4,4172368155,212,18.7,4172368147,157,,4172368159,1,,4172368153,141,68.5,4172368149,56,Back,4172368151,140,39.0,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263003,154,61,1,15,43,1hcbcuu846pa3iw6qskiws1cu,1,61.6,32.8,2023-04-08T14:18:11.420Z,2023-04-08T17:54:31Z,4172368353,56,Center,,,,,,,,,,,,,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263041,155,49,1,15,44,1hcbcuu846pa3iw6qskiws1cu,1,64.4,29.5,2023-04-08T14:18:12.572Z,2023-04-08T17:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263075,156,1,1,15,45,1hcbcuu846pa3iw6qskiws1cu,1,64.4,29.5,2023-04-08T14:18:13.795Z,2023-04-08T14:18:14Z,4172368669,140,57.8,4172368671,141,34.8,4172368673,212,7.8,4172368675,213,2.7,4172368667,56,Center,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263099,157,1,1,15,46,1hcbcuu846pa3iw6qskiws1cu,1,57.7,34.8,2023-04-08T14:18:14.723Z,2023-04-08T14:18:15Z,4172368805,140,69.5,4172368811,213,0.2,4172368807,141,37.6,4172368803,56,Center,4172368809,212,12.5,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263129,158,1,1,15,47,1hcbcuu846pa3iw6qskiws1cu,1,69.5,37.6,2023-04-08T14:18:15.619Z,2023-04-08T14:18:17Z,4172368955,56,Right,4172368961,212,19.3,4172368963,213,4.5,4172368957,140,65.3,4172368989,156,,4172368959,141,10.0,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263241,159,1,1,15,53,1hcbcuu846pa3iw6qskiws1cu,1,68.9,3.2,2023-04-08T14:18:21.764Z,2023-04-08T14:18:22Z,4172369603,141,10.0,4172369601,140,70.1,4172369607,213,1.3,4172369599,56,Right,4172369605,212,4.8,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263265,160,1,1,15,54,1hcbcuu846pa3iw6qskiws1cu,1,70.1,10,2023-04-08T14:18:22.676Z,2023-04-08T14:18:23Z,4172369729,141,19.4,4172369731,212,11.4,4172369733,213,0.6,4172369727,140,79.1,4172369725,56,Right,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263295,161,1,1,15,55,1hcbcuu846pa3iw6qskiws1cu,1,79.1,19.5,2023-04-08T14:18:23.780Z,2023-04-08T14:18:25Z,4172369903,56,Center,4172369909,212,12.1,4172369907,141,25.2,4172369905,140,68.2,4172369911,213,2.8,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263327,162,1,1,15,57,1hcbcuu846pa3iw6qskiws1cu,1,67.6,22.7,2023-04-08T14:18:25.268Z,2023-04-08T14:18:27Z,4172370101,141,4.6,4172370103,212,19.3,4172370095,56,Right,4172370105,213,5.6,4172370099,140,81.7,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263345,163,1,1,15,59,1hcbcuu846pa3iw6qskiws1cu,0,81.7,4.6,2023-04-08T14:18:27.109Z,2023-04-08T14:18:27Z,4172370175,213,0.5,4172370167,56,Right,4172370173,212,3.5,4172370169,140,84.6,4172370171,141,7.0,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263353,94,8,1,15,59,muo4d1nfi1vgyvz5n07tjmoo,1,19.1,87.4,2023-04-08T14:18:27.541Z,2023-04-08T17:55:32Z,4172370205,56,Back,4173397275,383,,,,,,,,,,,,,,,,,,,,5d5ed49lj51ognhobfni5ngx6,T. Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263361,95,49,1,16,0,muo4d1nfi1vgyvz5n07tjmoo,1,19.1,89.3,2023-04-08T14:18:28.189Z,2023-04-08T14:18:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5d5ed49lj51ognhobfni5ngx6,T. Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263425,96,1,1,16,1,muo4d1nfi1vgyvz5n07tjmoo,0,19.9,96.8,2023-04-08T14:18:29.245Z,2023-04-08T17:55:40Z,4172370529,212,5.0,4172370531,213,6.2,4172370523,56,Back,4172370527,141,95.9,4172370525,140,24.6,,,,,,,,,,5d5ed49lj51ognhobfni5ngx6,T. Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263431,164,61,1,16,2,1hcbcuu846pa3iw6qskiws1cu,1,77.4,5.2,2023-04-08T14:18:30.644Z,2023-04-08T14:18:30Z,4172370549,56,Right,,,,,,,,,,,,,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263479,165,49,1,16,4,1hcbcuu846pa3iw6qskiws1cu,1,54.3,28.9,2023-04-08T14:18:32.756Z,2023-04-08T14:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263511,166,1,1,16,5,1hcbcuu846pa3iw6qskiws1cu,1,54.3,28.9,2023-04-08T14:18:33.220Z,2023-04-08T14:18:35Z,4172370947,141,42.7,4172370945,140,46.6,4172370949,212,12.4,4172370951,213,2.3,4172370943,56,Back,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263581,167,1,1,16,7,1hcbcuu846pa3iw6qskiws1cu,1,46.6,51.8,2023-04-08T14:18:35.620Z,2023-04-08T14:18:40Z,4172371337,140,62.7,4172371341,141,92.7,4172371343,212,32.5,4172371333,56,Left,4172371345,213,1.0,4172371347,1,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263649,168,1,1,16,12,1hcbcuu846pa3iw6qskiws1cu,1,66.7,90,2023-04-08T14:18:40.548Z,2023-04-08T14:18:43Z,4172371723,141,71.7,4172371721,140,48.1,4172371727,213,3.7,4172371719,56,Back,4172371725,212,23.2,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263703,169,1,1,16,15,1hcbcuu846pa3iw6qskiws1cu,1,52.5,71.4,2023-04-08T14:18:43.620Z,2023-04-08T14:18:46Z,4172371979,141,44.6,4172371981,212,19.6,4172371983,213,4.3,4172371977,140,45.7,4172371975,56,Back,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263783,170,1,1,16,18,1hcbcuu846pa3iw6qskiws1cu,1,46.2,44.8,2023-04-08T14:18:46.163Z,2023-04-08T14:18:50Z,4172372373,56,Center,4172372381,213,0,4172372379,212,9.6,4172372375,140,55.3,4172372377,141,44.8,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263873,171,1,1,16,21,1hcbcuu846pa3iw6qskiws1cu,1,53.1,41.2,2023-04-08T14:18:50.036Z,2023-04-08T14:18:54Z,4172372883,212,24.8,4172372881,141,9.5,4172372879,140,64.7,4172372877,56,Right,4172372885,213,5.2,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263933,172,1,1,16,26,1hcbcuu846pa3iw6qskiws1cu,1,61.8,29.4,2023-04-08T14:18:54.468Z,2023-04-08T14:18:57Z,4172373173,212,11.6,4172373169,140,52.8,4172373171,141,39.2,4172373175,213,2.5,4172373167,56,Center,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530263993,173,1,1,16,29,1hcbcuu846pa3iw6qskiws1cu,1,51.8,34.2,2023-04-08T14:18:57.444Z,2023-04-08T14:19:00Z,4172373519,56,Right,4172373525,212,26.6,4172373527,213,5.4,4172373521,140,68.2,4172373523,141,4.3,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530264027,174,1,1,16,32,1hcbcuu846pa3iw6qskiws1cu,1,69.9,4.9,2023-04-08T14:19:00.756Z,2023-04-08T17:56:56Z,4172373695,213,0.8,4172373687,56,Center,4172373693,212,24.8,4172373689,140,87.1,4172373691,141,30.0,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530460573,946,1,1,16,33,1hcbcuu846pa3iw6qskiws1cu,0,85.9,25.9,2023-04-08T14:19:01.398Z,2023-04-08T17:57:17Z,4173402433,168,,4173402443,213,1.2,4173402435,56,Center,4173402437,140,86.5,4173402439,141,28.5,4173402441,212,1.9,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530264053,97,61,1,16,34,muo4d1nfi1vgyvz5n07tjmoo,1,13.6,67.6,2023-04-08T14:19:02.721Z,2023-04-08T17:57:18Z,4172373823,56,Back,,,,,,,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530264097,175,15,1,16,36,1hcbcuu846pa3iw6qskiws1cu,1,88.6,29.4,2023-04-08T14:19:04.188Z,2023-04-08T17:57:30Z,4172375781,147,36.8,4172375773,102,51.0,4172374009,63,,4172374011,56,Center,4172374007,22,,4172375785,231,45.3,4172374677,82,,4172374705,233,98,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,4172375777,458,,4172375775,103,4172375779,146,4172375783,230,98.1,,4172375771,78,92.5,19,,4172374673,72,,,,,,,,,,,,,
2530264113,98,10,1,16,36,muo4d1nfi1vgyvz5n07tjmoo,1,10.4,63.9,2023-04-08T14:19:04.288Z,2023-04-08T17:57:19Z,4172374105,94,,4172374743,233,175,4172374107,56,Back,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
