id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2465492591,1,34,16,0,0,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-10-01T13:15:31.729Z,2022-10-01T14:05:54Z,3809357131,59,"24, 25, 22, 16, 5, 2, 15, 33, 10, 9, 17, 1, 3, 7, 47, 11, 21, 23, 28, 99",3809357139,197,7011,3809357129,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3809357141,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3809357127,30,"26hokry025pgjx5bn7ljlkatx, 16x7shxmsfll6pytg8b8v0dbe, su2h9bv6nhltjjkbz5s7lrdh, c4kxfrbrfedilykhbyak3e579, 53y4n4h9zi3d1l1f9jb9ytxhx, 6o62deaqwdcrllc91hz09cct1, 7ie1bwuj4e18xy9bl6mszwt1, el8iinhsb8c12kgvng4idutat, 5frjqqf0jvbqw8ag00pktw8yy, 8cpd4je0ku8wjumqeh3ruv10p, 1doiom8yk2hn6sn6orlcfypjp, 6xvw6n5wq8bcgg01i87rbfsgl, 4e49434kkv98sjq1byj8rnkh6, 1naidcngjv592t1hgd78yy8oa, 24m5n6juwg7cyd2h54efevl04, bkehljspqbj6tz0peqjivkvai, 34f03siv3fwkjgxy0d036ncru, 9imvdvv7wnaknh1bc4ocun78q, eh244gs179rv5hxz3oisx8d90, dnv51o5kbp3627cjdl5yxks7p",3809357137,194,53y4n4h9zi3d1l1f9jb9ytxhx,3809357133,130,2,3809357135,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492641,1,34,16,0,0,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-10-01T13:15:35.671Z,2022-10-01T14:05:52Z,3809357423,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3809357409,30,"1fkrvnzbrb9s0qojjhc8edpm1, 9coe01drgpmlz3ee9qfond815, 1wmfn9bky6owvj3jc4iftsxnu, 2spu2yn887lywqw2vrg3evhlh, 2c89yb9spduwcxl7lrhckru1h, 4rsnyz3019rgfjdil1zs024t1, 6ta1shg2pfj5cchdod1xdtvbp, atf7aycphllb4i8h9jnld4bmd, 71xg650qcs8yibhrumgvdejth, ek2ub5dvlisn73a45n3gwj2s5, n4ml5xifvll22bpq68ld4auh, aqt5c6bvjkbaw56lq7t69kjjd, 8q0nnrx7ru205zepoqv7lm579, dggymph6p6xe8s3h2hae5p5g5, 9z0xcc7yot7royqle0nn6fdn9, 91m838lynz6db94q8ufcqk91x, 3svpmpx5tb4ekuewkh79l2up5, b3s3d69kycsfhgk4fslp7s1d5, bl8p4bg9mwh2ugsxgg4x0pzo5, ezeh61gnr3b1b33rlhdg459be",3809357411,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3809357419,194,2spu2yn887lywqw2vrg3evhlh,3809357413,59,"1, 2, 33, 4, 5, 19, 10, 17, 26, 31, 9, 3, 7, 8, 11, 20, 21, 27, 28, 32",3809357417,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3809357421,197,1978,3809357415,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538483,2,32,1,0,0,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-10-01T14:02:14.192Z,2022-10-01T14:02:14Z,3809588415,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538509,2,32,1,0,0,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-10-01T14:02:14.192Z,2022-10-01T19:59:09Z,3809588521,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538607,3,1,1,0,0,enzoyc121va61wtmjf4cm7p3d,1,50.1,50.1,2022-10-01T14:02:14.251Z,2022-10-02T04:19:04Z,3809589027,278,,3809589023,213,3.4,3809589019,141,48.1,3809589025,279,S,3812057577,178,,3809589021,212,6.1,3809589017,140,44.4,3809589015,56,Back,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538777,4,1,1,0,1,enzoyc121va61wtmjf4cm7p3d,1,44.4,48.1,2022-10-01T14:02:16.042Z,2022-10-01T20:06:45Z,3809589923,213,1.9,3809589919,141,84.5,3809589917,140,36.3,3809589921,212,26.2,3809589915,56,Back,3812058691,178,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538819,5,1,1,0,6,enzoyc121va61wtmjf4cm7p3d,1,45.6,88.3,2022-10-01T14:02:20.920Z,2022-10-01T20:06:54Z,3809590131,140,57.8,3809590129,56,Left,3812059251,178,,3809590133,141,82.6,3809590137,213,6.0,3809590135,212,13.4,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539269,6,1,1,0,7,enzoyc121va61wtmjf4cm7p3d,0,57.8,82.6,2022-10-01T14:02:21.797Z,2022-10-01T20:07:02Z,3809592089,213,3.8,3809592081,56,Center,3809592085,141,76.6,3809592083,140,52.6,3809592087,212,6.8,3812059711,178,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538831,3,49,1,0,8,841zp0njrq63yv4fvw6lgf60q,1,51.4,32.8,2022-10-01T14:02:22.597Z,2022-10-01T20:07:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539027,4,1,1,0,9,841zp0njrq63yv4fvw6lgf60q,1,49.3,34.9,2022-10-01T14:02:23.690Z,2022-10-01T20:07:16Z,3809591035,140,49.4,3812060559,178,,3809591037,141,76.1,3809591033,56,Back,3809591041,213,1.6,3809591039,212,28.0,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
