id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509791775,216,1,1,21,44,1hcbcuu846pa3iw6qskiws1cu,1,3.7,45.5,2023-02-19T12:23:39.387Z,2023-02-20T06:11:11Z,4043199645,212,35.5,4043199639,56,Back,4043199637,155,,4045785563,178,,4043199641,140,20.8,4043199643,141,90.5,4043199647,213,1.0,4043199649,1,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510303301,914,83,1,21,48,759fhii7hsnldanli06j5jmf6,1,77.8,7.4,2023-02-19T12:23:43.607Z,2023-02-20T07:22:06Z,4045862783,399,96306,,,,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791797,217,1,1,21,50,1hcbcuu846pa3iw6qskiws1cu,1,30.2,87.7,2023-02-19T12:23:45.292Z,2023-02-20T06:11:21Z,4043199755,56,Back,4043199759,141,68.5,4043199761,212,13.2,4045785703,178,,4043199757,140,28.4,4043199763,213,4.6,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510095525,1001,3,1,21,52,1hcbcuu846pa3iw6qskiws1cu,0,30.5,74.9,2023-02-19T12:23:47.080Z,2023-02-20T06:11:26Z,4044753051,56,Back,4044753053,285,,4044753055,465,,4045785745,178,,4044753057,467,5z0g3l4s56p11t3wgrpjhko9h,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791799,218,4,1,21,52,1hcbcuu846pa3iw6qskiws1cu,1,30.6,70.8,2023-02-19T12:23:47.891Z,2023-02-20T06:11:32Z,4043199775,285,,4043199771,152,,4043199783,233,179,4043199773,265,,4043199769,56,Back,4043199767,13,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791791,179,4,1,21,52,759fhii7hsnldanli06j5jmf6,0,69.4,29.2,2023-02-19T12:23:47.892Z,2023-02-20T06:11:31Z,4043199741,265,,4043199735,13,,4043199789,233,218,4043199743,286,,4045785791,178,,4043199739,152,,4043199737,56,Center,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791827,219,1,1,21,56,1hcbcuu846pa3iw6qskiws1cu,1,25.2,88.3,2023-02-19T12:23:51.693Z,2023-02-20T06:11:39Z,4043199937,152,,4043199939,56,Back,4043201061,189,,4043199945,212,15.0,4045785901,178,,4043199947,213,4.6,4043199943,141,66.3,4043199941,140,24.3,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,4043199935,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791849,220,1,1,21,59,1hcbcuu846pa3iw6qskiws1cu,1,24.3,66.3,2023-02-19T12:23:54.531Z,2023-02-20T06:11:44Z,4043200071,213,4.7,4043200063,56,Back,4043200067,141,25.8,4043200069,212,27.5,4043200065,140,24.4,4045785965,178,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791949,221,1,1,22,4,1hcbcuu846pa3iw6qskiws1cu,1,21.2,27,2023-02-19T12:23:59.242Z,2023-02-20T06:12:31Z,4045786543,178,,4043200555,212,17.4,4043200551,140,23.9,4043200553,141,52.2,4043200549,56,Back,4043200557,213,1.4,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509812921,485,1,1,22,6,1hcbcuu846pa3iw6qskiws1cu,1,24.4,49.6,2023-02-19T12:24:01.693Z,2023-02-20T06:12:43Z,4043300673,140,30.4,4043300671,56,Back,4043300679,213,6.3,4043300677,212,6.3,4043300675,141,49.4,4045786699,178,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791959,222,1,1,22,8,1hcbcuu846pa3iw6qskiws1cu,1,30.1,47.2,2023-02-19T12:24:03.342Z,2023-02-20T06:13:50Z,4043200615,141,50.7,4043200613,140,22.7,4045786845,178,,4043200611,56,Back,4043200619,213,2.8,4043200617,212,8.1,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791969,223,1,1,22,10,1hcbcuu846pa3iw6qskiws1cu,1,22.7,50.7,2023-02-19T12:24:05.623Z,2023-02-20T06:13:56Z,4043200663,56,Back,4043200671,213,3.2,4043200667,141,48.4,4045786911,178,,4043200669,212,20.8,4043200665,140,2.9,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791985,224,1,1,22,12,1hcbcuu846pa3iw6qskiws1cu,1,2.9,48.4,2023-02-19T12:24:07.144Z,2023-02-20T06:14:01Z,4043200775,212,18.1,4043200771,140,15.1,4043200773,141,67.3,4043200769,56,Back,4043200777,213,0.8,4045786979,178,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509791993,225,1,1,22,15,1hcbcuu846pa3iw6qskiws1cu,1,15.1,67.3,2023-02-19T12:24:10.816Z,2023-02-20T06:14:06Z,4043200807,140,28.5,4043200819,213,6.3,4045787875,178,,4043200803,56,Back,4043200811,141,66.9,4043200815,212,14.1,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792001,226,1,1,22,16,1hcbcuu846pa3iw6qskiws1cu,0,28.5,66.9,2023-02-19T12:24:12.034Z,2023-02-20T06:14:10Z,4043200855,213,6.2,4043200853,212,15.5,4043200851,141,64.8,4045787967,178,,4043200847,56,Back,4043200849,140,43.2,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792007,180,49,1,22,18,759fhii7hsnldanli06j5jmf6,1,59.9,47.3,2023-02-19T12:24:14.055Z,2023-02-20T06:14:18Z,,,,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792031,181,1,1,22,20,759fhii7hsnldanli06j5jmf6,1,56.7,49,2023-02-19T12:24:15.072Z,2023-02-20T06:14:23Z,4045788147,178,,4043200993,56,Back,4043200997,141,28.0,4043200995,140,42.8,4043201001,212,20.4,4043201003,213,3.9,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792123,182,1,1,22,23,759fhii7hsnldanli06j5jmf6,1,41.2,31.2,2023-02-19T12:24:18.273Z,2023-02-20T06:14:29Z,4043201531,212,23.3,4043201525,56,Back,4043201533,213,2.7,4043201529,141,46.6,4043201527,140,21.4,4045788225,178,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792145,183,1,1,22,41,759fhii7hsnldanli06j5jmf6,0,25.5,30.1,2023-02-19T12:24:36.929Z,2023-02-20T06:14:38Z,4043201685,140,80.3,4043201691,213,6.3,4043201689,212,57.6,4043201687,141,27.7,4043201693,1,,4043201683,56,Center,4043201681,155,,4045788381,178,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792157,228,1,1,22,45,1hcbcuu846pa3iw6qskiws1cu,1,21.4,74.5,2023-02-19T12:24:40.248Z,2023-02-20T06:14:48Z,4043201745,3,,4043201755,213,3.4,4045788565,178,,4043201751,141,69.7,4043201753,212,15.0,4043201749,140,7.5,4043201747,56,Back,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792161,229,52,1,22,46,1hcbcuu846pa3iw6qskiws1cu,1,7.5,69.7,2023-02-19T12:24:41.714Z,2023-02-20T06:14:51Z,4045788629,178,,4044756297,377,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792261,230,1,1,22,56,1hcbcuu846pa3iw6qskiws1cu,1,12.9,58.1,2023-02-19T12:24:51.753Z,2023-02-20T06:15:00Z,4043202315,141,50.1,4043202311,56,Back,4045788757,178,,4043202313,140,15.1,4043202317,212,5.9,4043202309,123,,4043202319,213,5.1,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792269,231,1,1,23,0,1hcbcuu846pa3iw6qskiws1cu,0,14.9,47.5,2023-02-19T12:24:55.293Z,2023-02-20T06:15:04Z,4043202375,213,5.8,4043202359,155,,4043202373,212,48.4,4043202371,141,14.1,4043202363,56,Right,4043202367,140,55.6,4045788817,178,,4043202377,1,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792287,185,1,1,23,2,759fhii7hsnldanli06j5jmf6,1,45.6,89.6,2023-02-19T12:24:57.945Z,2023-02-20T06:15:09Z,4043202445,141,79.1,4043202439,3,,4043202443,140,55.4,4043202441,56,Left,4043202449,213,5.7,4045788911,388,,4043202447,212,12.5,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792303,186,1,1,23,4,759fhii7hsnldanli06j5jmf6,1,55.4,79.1,2023-02-19T12:24:59.176Z,2023-02-20T06:15:26Z,4043202543,213,1.3,4043202535,56,Left,4043202541,212,11.8,4043202533,3,,4043202537,140,58.8,4045789173,388,,4043202539,141,95.6,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792317,187,49,1,23,6,759fhii7hsnldanli06j5jmf6,1,58.8,95.6,2023-02-19T12:25:01.600Z,2023-02-20T06:15:31Z,,,,,,,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792359,188,1,1,23,9,759fhii7hsnldanli06j5jmf6,1,67.4,92.4,2023-02-19T12:25:04.918Z,2023-02-20T06:15:37Z,4043202803,56,Center,4043202811,213,5.1,4043202809,212,28.5,4043202807,141,54.2,4043202805,140,78.6,4045789337,178,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792365,189,1,1,23,13,759fhii7hsnldanli06j5jmf6,0,78.5,55.8,2023-02-19T12:25:08.775Z,2023-02-20T06:15:42Z,4043202833,212,17.4,4043202831,141,80.8,4045789405,178,,4043202827,56,Left,4043202829,140,75.1,4043202835,213,1.8,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792391,232,49,1,23,14,1hcbcuu846pa3iw6qskiws1cu,1,28.7,19.2,2023-02-19T12:25:09.815Z,2023-02-20T06:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792407,233,1,1,23,14,1hcbcuu846pa3iw6qskiws1cu,1,28.7,19.2,2023-02-19T12:25:09.844Z,2023-02-20T06:16:04Z,4043203075,141,25.6,4043203079,213,1.5,4045789711,178,,4043203077,212,4.4,4043203073,140,28.9,4043203071,56,Back,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792423,234,1,1,23,18,1hcbcuu846pa3iw6qskiws1cu,0,31.4,25.8,2023-02-19T12:25:13.746Z,2023-02-20T06:16:15Z,4043203165,212,64.1,4045789871,178,,4043203155,155,,4043203163,141,100.0,4043203157,196,,4043203159,56,Left,4043203161,140,67.4,4043203169,1,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,4043203167,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792543,190,5,1,23,23,759fhii7hsnldanli06j5jmf6,1,34.3,-1.4,2023-02-19T12:25:19.002Z,2023-02-20T06:16:20Z,4043203779,56,Back,4043203781,347,,4043203785,233,235,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792427,235,5,1,23,23,1hcbcuu846pa3iw6qskiws1cu,0,65.7,101.4,2023-02-19T12:25:19.002Z,2023-02-20T06:16:21Z,4043203799,233,190,4043203179,347,,4043203177,56,Left,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792575,191,1,1,23,41,759fhii7hsnldanli06j5jmf6,0,34.2,0,2023-02-19T12:25:36.883Z,2023-02-20T06:16:34Z,4043203971,213,0.3,4043203963,56,Right,4043203961,107,,4043203969,212,20.6,4043203967,141,8.0,4043203965,140,52.8,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792567,236,1,1,23,43,1hcbcuu846pa3iw6qskiws1cu,0,45.5,91.5,2023-02-19T12:25:38.506Z,2023-02-20T06:16:48Z,4045790331,178,,4043203925,212,11.8,4043203917,3,,4043203919,56,Back,4043203927,213,4.6,4043203923,141,74.2,4043203921,140,44.3,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792631,192,1,1,23,45,759fhii7hsnldanli06j5jmf6,1,56.8,21.9,2023-02-19T12:25:40.115Z,2023-02-20T06:16:55Z,4043204185,141,20.0,4043204183,140,51.3,4043204181,56,Right,4043204189,213,3.4,4045790457,178,,4043204187,212,5.9,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792645,193,1,1,23,46,759fhii7hsnldanli06j5jmf6,0,49.1,17.9,2023-02-19T12:25:41.487Z,2023-02-20T06:17:05Z,4043204231,56,Right,4043204233,140,50.2,4043204255,236,,4043204237,212,1.3,4045790633,178,,4043204239,213,0.5,4043204235,141,18.9,4043204263,286,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,4043204259,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792609,237,74,1,23,46,1hcbcuu846pa3iw6qskiws1cu,1,53.1,72.3,2023-02-19T12:25:41.598Z,2023-02-20T06:17:33Z,4043204089,56,Center,4043204091,285,,4043204271,233,193,4045790989,389,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792653,194,4,1,23,48,759fhii7hsnldanli06j5jmf6,1,49.3,21.4,2023-02-19T12:25:43.996Z,2023-02-20T06:17:38Z,4043204291,152,,4043204289,56,Back,4043204287,13,,4043204293,265,,4043204295,286,,4043204301,233,238,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792639,238,4,1,23,48,1hcbcuu846pa3iw6qskiws1cu,0,50.7,78.6,2023-02-19T12:25:43.997Z,2023-02-20T06:17:37Z,4043204215,13,,4043204225,265,,4043204311,233,194,4043204223,152,,4043204227,285,,4045791063,178,,4043204219,56,Center,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792745,195,1,1,24,2,759fhii7hsnldanli06j5jmf6,1,49.8,18.8,2023-02-19T12:25:57.896Z,2023-02-20T06:17:42Z,4043204855,140,52.2,4045791139,178,,4043204861,213,5.0,4043204859,212,7.8,4043204849,5,,4043204857,141,8.0,4043204853,56,Right,4043204851,152,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792761,196,1,1,24,4,759fhii7hsnldanli06j5jmf6,0,52.6,7.7,2023-02-19T12:25:59.992Z,2023-02-20T06:17:46Z,4043204931,141,4.0,4043204933,212,16.5,4045791165,178,,4043204935,213,6.1,4043204929,140,68.1,4043204927,56,Right,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792771,239,49,1,24,6,1hcbcuu846pa3iw6qskiws1cu,1,27.5,95,2023-02-19T12:26:01.268Z,2023-02-20T06:17:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792829,240,1,1,24,7,1hcbcuu846pa3iw6qskiws1cu,1,33.7,93,2023-02-19T12:26:02.946Z,2023-02-20T06:17:55Z,4043205237,213,4.7,4043205233,141,80.6,4043205231,140,33.5,4043205229,56,Back,4045791301,178,,4043205235,212,8.4,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792875,241,1,1,24,12,1hcbcuu846pa3iw6qskiws1cu,1,37.5,56.6,2023-02-19T12:26:07.521Z,2023-02-20T06:18:03Z,4043205499,141,11.9,4045791445,178,,4043205497,140,45.9,4043205501,212,31.6,4043205495,56,Back,4043205503,213,5.0,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792879,242,1,1,24,15,1hcbcuu846pa3iw6qskiws1cu,0,53.1,10.7,2023-02-19T12:26:10.102Z,2023-02-20T06:18:13Z,4043205525,212,9.5,4045791629,178,,4043205523,141,19.2,4043205521,140,60.3,4043205527,213,0.7,4043205519,56,Right,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792883,197,49,1,24,16,759fhii7hsnldanli06j5jmf6,1,43.1,75,2023-02-19T12:26:11.923Z,2023-02-20T06:18:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792943,198,1,1,24,18,759fhii7hsnldanli06j5jmf6,1,43.7,71.4,2023-02-19T12:26:13.218Z,2023-02-20T06:18:26Z,4043205835,213,5.7,4045791775,178,,4043205827,56,Center,4043205829,140,67.6,4043205833,212,29.3,4043205831,141,49.1,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792981,199,1,1,24,24,759fhii7hsnldanli06j5jmf6,1,66.5,50.1,2023-02-19T12:26:19.304Z,2023-02-20T06:18:37Z,4043206045,212,28.7,4043206039,56,Left,4043206043,141,91.8,4045791901,178,,4043206041,140,70.9,4043206047,213,1.4,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509792999,200,1,1,24,29,759fhii7hsnldanli06j5jmf6,1,72.6,88.1,2023-02-19T12:26:24.601Z,2023-02-20T06:18:41Z,4043206107,212,11.5,4043206109,213,0.5,4043206101,56,Left,4043206103,140,82.3,4045791957,178,,4043206105,141,95.9,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793025,201,1,1,24,31,759fhii7hsnldanli06j5jmf6,1,81.9,94.7,2023-02-19T12:26:26.356Z,2023-02-20T06:18:46Z,4045792051,178,,4043206235,141,87.7,4043206231,56,Left,4043206233,140,70.0,4043206237,212,13.4,4043206239,213,3.5,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793051,202,1,1,24,33,759fhii7hsnldanli06j5jmf6,1,70,87.7,2023-02-19T12:26:28.466Z,2023-02-20T06:18:50Z,4043206333,213,3.5,4043206325,56,Left,4043206331,212,11.6,4045792093,178,,4043206327,140,59.5,4043206329,141,82.4,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793077,203,1,1,24,35,759fhii7hsnldanli06j5jmf6,1,58.8,81.4,2023-02-19T12:26:30.779Z,2023-02-20T06:19:00Z,4043206475,140,45.5,4045792213,178,,4043206481,213,4.0,4043206473,56,Back,4043206477,141,58.1,4043206479,212,21.1,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793097,204,1,1,24,39,759fhii7hsnldanli06j5jmf6,1,45.6,56.9,2023-02-19T12:26:34.297Z,2023-02-20T06:19:03Z,4045792247,178,,4043206595,212,25.8,4043206591,140,51.0,4043206589,56,Left,4043206593,141,93.9,4043206599,213,1.3,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793117,205,1,1,24,42,759fhii7hsnldanli06j5jmf6,1,51.2,93.9,2023-02-19T12:26:37.409Z,2023-02-20T06:19:10Z,4043206667,212,17.4,4043206669,213,5.7,4045792359,178,,4043206661,56,Left,4043206663,140,65.2,4043206665,141,80.2,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793131,206,1,1,24,45,759fhii7hsnldanli06j5jmf6,1,65.1,80.8,2023-02-19T12:26:40.136Z,2023-02-20T06:19:26Z,4045792573,178,,4043206749,212,10.2,4043206747,141,93.9,4043206743,56,Left,4043206751,213,2.1,4043206745,140,60.3,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793143,207,1,1,24,45,759fhii7hsnldanli06j5jmf6,0,60.4,93.6,2023-02-19T12:26:41.027Z,2023-02-20T06:19:31Z,4043206815,155,,4043206819,140,81.2,4043206827,212,31.5,4043206817,56,Center,4043206829,213,5.5,4045792611,178,,4043206823,141,60.3,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793165,243,44,1,24,48,1hcbcuu846pa3iw6qskiws1cu,1,19.2,35.8,2023-02-19T12:26:43.064Z,2023-02-20T10:21:06Z,4043206937,233,208,4043206911,56,Back,4043206913,285,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793153,208,44,1,24,48,759fhii7hsnldanli06j5jmf6,0,80.8,64.2,2023-02-19T12:26:43.065Z,2023-02-20T06:19:38Z,4043206869,286,,4043206867,56,Center,4043206919,233,243,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793167,244,61,1,24,48,1hcbcuu846pa3iw6qskiws1cu,1,19.7,31.8,2023-02-19T12:26:43.214Z,2023-02-20T10:21:06Z,4045792997,15,,4045792999,388,,4043206923,56,Back,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793177,245,52,1,24,49,1hcbcuu846pa3iw6qskiws1cu,1,12.7,29.2,2023-02-19T12:26:44.797Z,2023-02-20T06:20:03Z,4045793095,178,,4044761857,377,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793155,209,43,1,24,50,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-19T12:26:46.010Z,2023-02-19T12:27:03Z,4043207377,144,61,4043206871,56,Center,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793209,246,1,1,24,56,1hcbcuu846pa3iw6qskiws1cu,1,15.2,37.1,2023-02-19T12:26:51.740Z,2023-02-20T06:20:06Z,4043207133,123,,4043207139,141,68.5,4043207137,140,20.2,4043207141,212,22.0,4043207135,56,Back,4043207143,213,1.3,4045793125,178,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793235,247,1,1,24,59,1hcbcuu846pa3iw6qskiws1cu,1,20.2,68.5,2023-02-19T12:26:54.383Z,2023-02-20T06:20:11Z,4043207255,56,Back,4045793189,178,,4043207259,141,54.0,4043207261,212,13.4,4043207263,213,5.5,4043207257,140,28.8,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
