id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2443358571,98,5,1,10,32,besu5lkqmra07drq1czpr0tk4,1,-0.9,33,2022-08-07T14:12:31.361Z,2022-08-08T03:51:08Z,3691661743,233,109,3691661703,56,Back,3691661705,346,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443358563,109,5,1,10,32,4qdzzur2cuuridyb0jso8mksi,0,100.9,67,2022-08-07T14:12:31.361Z,2022-08-08T03:51:09Z,3691661683,346,,3691661681,56,Center,3691661783,233,98,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443358857,99,1,1,10,54,besu5lkqmra07drq1czpr0tk4,0,4.9,47.2,2022-08-07T14:12:53.696Z,2022-08-08T03:51:13Z,3691663191,56,Center,3691663195,141,43.3,3691663205,74,,3691663201,1,,3691663189,124,,3691663197,212,55.0,3691663199,213,6.2,3691663193,140,57.2,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443358927,111,1,1,10,57,4qdzzur2cuuridyb0jso8mksi,0,43.9,51.8,2022-08-07T14:12:56.810Z,2022-08-08T03:51:20Z,3691663533,56,Center,3691663543,213,0.1,3691663539,141,57.8,3691663537,140,86.5,3693756441,388,,3691663531,3,,3691663541,212,44.9,3691663545,1,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443358941,100,52,1,11,2,besu5lkqmra07drq1czpr0tk4,1,13.9,34.6,2022-08-07T14:13:01.543Z,2022-08-08T03:51:24Z,3693756515,178,,3692192261,377,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443358993,101,80,1,11,5,besu5lkqmra07drq1czpr0tk4,0,13.9,34.6,2022-08-07T14:13:04.631Z,2022-08-08T03:51:35Z,3693756661,178,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359137,102,1,1,11,10,besu5lkqmra07drq1czpr0tk4,1,14.3,33.6,2022-08-07T14:13:09.719Z,2022-08-08T03:51:39Z,3691664575,157,,3691664577,198,,3691664581,140,69.8,3691664579,56,Center,3693756721,178,,3691664589,1,,3691664587,213,0.0,3691664583,141,34.3,cgu73urupkapqq9bnl17s8tt5,S. George,3691664585,212,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359143,103,61,1,11,13,besu5lkqmra07drq1czpr0tk4,0,68.8,34,2022-08-07T14:13:12.471Z,2022-08-08T03:51:47Z,3691664621,56,Center,3693756829,178,,3693756827,21,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359153,112,49,1,11,15,4qdzzur2cuuridyb0jso8mksi,1,43.4,69.4,2022-08-07T14:13:14.951Z,2022-08-08T03:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359199,113,1,1,11,15,4qdzzur2cuuridyb0jso8mksi,1,42.3,71.5,2022-08-07T14:13:14.990Z,2022-08-08T03:52:01Z,3691664877,56,Back,3691664881,141,66.3,3691664885,213,5.5,3691664879,140,45.7,3693757065,178,,3691664883,212,5.0,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359267,114,1,1,11,19,4qdzzur2cuuridyb0jso8mksi,1,41.7,62.9,2022-08-07T14:13:18.646Z,2022-08-08T03:52:08Z,3691665233,213,4.8,3691665227,140,46.3,3691665229,141,8.6,3691665225,56,Back,3691665231,212,37.2,3691665235,1,,3693757173,178,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359289,115,1,1,11,23,4qdzzur2cuuridyb0jso8mksi,1,45.1,10,2022-08-07T14:13:22.381Z,2022-08-08T03:52:13Z,3691665341,213,6.0,3691665335,140,58.6,3693757273,178,,3691665337,141,3.8,3691665339,212,14.8,3691665333,56,Right,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359321,116,1,1,11,24,4qdzzur2cuuridyb0jso8mksi,1,58.6,3.8,2022-08-07T14:13:23.540Z,2022-08-08T03:52:18Z,3691665491,212,17.1,3691665485,56,Back,3691665489,141,4.1,3693757399,178,,3691665487,140,42.3,3691665493,213,3.1,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359349,117,1,1,11,26,4qdzzur2cuuridyb0jso8mksi,1,41.9,5.9,2022-08-07T14:13:25.800Z,2022-08-08T03:52:26Z,3691665651,212,23.6,3691665645,56,Back,3691665647,140,35.7,3691665649,141,39.2,3691665653,213,1.9,3693757539,178,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359393,118,1,1,11,32,4qdzzur2cuuridyb0jso8mksi,1,36.7,37.9,2022-08-07T14:13:31.855Z,2022-08-08T03:52:29Z,3691665905,213,0.4,3691665901,141,54.9,3691665899,140,60.6,3693757601,178,,3691665903,212,27.6,3691665897,56,Center,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359405,119,1,1,11,35,4qdzzur2cuuridyb0jso8mksi,0,59.9,59,2022-08-07T14:13:34.234Z,2022-08-08T03:52:37Z,3691665969,212,29.8,3691665967,141,100.0,3691665971,213,1.8,3691665963,56,Left,3693757711,178,,3691665965,140,54.5,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359581,104,5,1,11,37,besu5lkqmra07drq1czpr0tk4,1,45,-1.8,2022-08-07T14:13:36.954Z,2022-08-08T03:52:43Z,3691666803,347,,3691666801,56,Back,3691666847,233,120,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359407,120,5,1,11,37,4qdzzur2cuuridyb0jso8mksi,0,55,101.8,2022-08-07T14:13:36.954Z,2022-08-08T03:52:43Z,3691665975,347,,3691665973,56,Left,3691666871,233,104,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359631,105,1,1,11,51,besu5lkqmra07drq1czpr0tk4,1,47.7,0,2022-08-07T14:13:50.948Z,2022-08-08T03:52:49Z,3691667105,213,0.3,3691667101,141,5.2,3691667099,140,61.1,3691667097,56,Right,3691667103,212,14.6,3691667095,107,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359639,106,1,1,11,53,besu5lkqmra07drq1czpr0tk4,0,61.1,5.2,2022-08-07T14:13:53.081Z,2022-08-08T03:52:55Z,3691667133,212,7.6,3691667127,56,Right,3691667129,140,54.1,3693757975,388,,3691667131,141,2.6,3691667135,213,3.4,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359641,121,8,1,11,54,4qdzzur2cuuridyb0jso8mksi,1,43.4,94.2,2022-08-07T14:13:53.202Z,2022-08-08T03:53:48Z,3692196765,385,,3693758597,178,,3691667137,56,Back,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359697,107,5,1,11,54,besu5lkqmra07drq1czpr0tk4,1,55.5,-1.6,2022-08-07T14:13:53.721Z,2022-08-08T03:53:56Z,3691667461,56,Right,3691667485,233,122,3691667463,347,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359655,122,5,1,11,54,4qdzzur2cuuridyb0jso8mksi,0,44.5,101.6,2022-08-07T14:13:53.721Z,2022-08-08T03:53:56Z,3691667231,56,Back,3691667233,347,,3691667497,233,107,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359771,108,1,1,12,3,besu5lkqmra07drq1czpr0tk4,0,56.4,0,2022-08-07T14:14:02.870Z,2022-08-08T03:53:59Z,3691667819,141,18.9,3691667825,1,,3691667821,212,23.8,3691667817,140,74.9,3691667813,107,,3691667815,56,Right,3691667823,213,0.6,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359777,123,8,1,12,5,4qdzzur2cuuridyb0jso8mksi,1,22.8,75.3,2022-08-07T14:14:04.231Z,2022-08-08T03:54:09Z,3691667861,56,Back,3691667911,15,,3692752513,384,,3693758893,178,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359841,124,49,1,12,7,4qdzzur2cuuridyb0jso8mksi,1,30,44,2022-08-07T14:14:06.558Z,2022-08-08T03:54:16Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359861,125,1,1,12,8,4qdzzur2cuuridyb0jso8mksi,1,30,43.9,2022-08-07T14:14:08.092Z,2022-08-08T03:54:24Z,3693759133,178,,3691668271,212,12.7,3691668267,140,31.4,3691668269,141,62.4,3691668265,56,Back,3691668273,213,1.5,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359877,126,1,1,12,10,4qdzzur2cuuridyb0jso8mksi,1,31.2,63.1,2022-08-07T14:14:09.543Z,2022-08-08T03:54:30Z,3691668381,212,23.8,3691668379,141,28.8,3693759251,178,,3691668375,140,26.6,3691668371,56,Back,3691668383,213,4.5,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359925,127,1,1,12,13,4qdzzur2cuuridyb0jso8mksi,1,24.6,26.7,2022-08-07T14:14:12.456Z,2022-08-08T03:54:33Z,3691668667,213,1.9,3691668663,141,45.8,3693759313,178,,3691668659,56,Back,3691668661,140,20.8,3691668665,212,13.6,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443359963,128,1,1,12,16,4qdzzur2cuuridyb0jso8mksi,1,26.2,41.9,2022-08-07T14:14:15.735Z,2022-08-08T03:54:36Z,3691668883,141,21.6,3693759383,178,,3691668885,212,23.3,3691668887,213,5.6,3691668881,140,44.1,3691668879,56,Back,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360001,129,1,1,12,18,4qdzzur2cuuridyb0jso8mksi,1,44.2,21.8,2022-08-07T14:14:17.203Z,2022-08-08T03:54:42Z,3691669085,56,Back,3693759495,178,,3691669091,212,9.4,3691669093,213,3.8,3691669087,140,37.1,3691669089,141,13.4,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360041,130,1,1,12,21,4qdzzur2cuuridyb0jso8mksi,1,32.9,17.7,2022-08-07T14:14:20.630Z,2022-08-08T03:54:48Z,3691669283,212,37.5,3691669275,155,,3691669287,1,,3693759559,178,,3691669277,56,Back,3691669281,141,72.7,3691669285,213,1.6,3691669279,140,30.9,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360059,131,1,1,12,25,4qdzzur2cuuridyb0jso8mksi,1,30.6,74.8,2022-08-07T14:14:24.390Z,2022-08-08T03:54:51Z,3693759609,178,,3691669425,141,95.9,3691669421,56,Back,3691669423,140,38.9,3691669429,213,1.0,3691669427,212,16.8,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360143,132,1,1,12,27,4qdzzur2cuuridyb0jso8mksi,1,42,95.7,2022-08-07T14:14:26.855Z,2022-08-08T03:54:54Z,3691669853,213,4.5,3693759661,178,,3691669847,140,32.9,3691669849,141,39.7,3691669855,1,,3691669851,212,39.3,3691669845,56,Back,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360173,133,1,1,12,35,4qdzzur2cuuridyb0jso8mksi,1,44.3,26.1,2022-08-07T14:14:34.592Z,2022-08-08T03:55:00Z,3691670017,213,5.4,3693759731,178,,3691670013,141,3.2,3691670009,56,Right,3691670011,140,56.5,3691670015,212,20.2,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360209,134,1,1,12,39,4qdzzur2cuuridyb0jso8mksi,1,57.7,5.2,2022-08-07T14:14:38.688Z,2022-08-08T03:55:02Z,3691670237,213,1.2,3691670229,56,Center,3691670233,141,24.9,3693759751,178,,3691670231,140,63.4,3691670235,212,14.7,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360263,135,1,1,12,42,4qdzzur2cuuridyb0jso8mksi,1,62.2,20.7,2022-08-07T14:14:41.641Z,2022-08-08T03:55:04Z,3691670513,212,12.1,3693759783,178,,3691670509,140,55.8,3691670511,141,5.9,3691670515,213,4.1,3691670507,56,Right,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360317,136,1,1,12,46,4qdzzur2cuuridyb0jso8mksi,1,55.5,18,2022-08-07T14:14:45.487Z,2022-08-08T03:55:07Z,3691670753,56,Back,3691670759,212,35.4,3691670761,213,2.2,3691670757,141,61.5,3691670763,1,,3693759833,178,,3691670755,140,37.0,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360345,137,1,1,12,49,4qdzzur2cuuridyb0jso8mksi,1,37.7,63.1,2022-08-07T14:14:48.351Z,2022-08-08T03:55:12Z,3693759909,178,,3691670903,140,46.4,3691670907,212,18.6,3691670909,213,1.1,3691670905,141,86.9,3691670901,56,Back,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360391,138,1,1,12,51,4qdzzur2cuuridyb0jso8mksi,1,46.4,80.6,2022-08-07T14:14:50.839Z,2022-08-08T03:55:17Z,3691671123,213,5.5,3691671115,56,Center,3691671121,212,25.8,3691671119,141,53.9,3691671117,140,63.9,3693759981,178,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360799,142,50,1,12,54,4qdzzur2cuuridyb0jso8mksi,1,64.9,54.6,2022-08-07T14:14:53.243Z,2022-08-08T03:55:26Z,3691673253,286,,3691675049,233,109,3691673251,56,Center,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360397,109,7,1,12,54,besu5lkqmra07drq1czpr0tk4,0,35.1,45.4,2022-08-07T14:14:53.398Z,2022-08-08T03:55:30Z,3691671145,56,Back,3691675035,233,142,3693760173,178,,3691671147,285,,3692203647,383,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360407,139,1,1,12,55,4qdzzur2cuuridyb0jso8mksi,1,63.1,60.9,2022-08-07T14:14:55.161Z,2022-08-08T03:55:33Z,3693760195,178,,3691671221,140,71.7,3691671219,56,Center,3691671225,141,68.7,3691671233,213,0.5,3691671229,212,10.5,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360475,140,1,1,12,57,4qdzzur2cuuridyb0jso8mksi,0,77.6,71.5,2022-08-07T14:14:56.767Z,2022-08-08T03:55:39Z,3691671589,213,0.1,3691671587,212,25.3,3691671583,140,100.0,3693760279,178,,3691671585,141,73.9,3691671581,56,Center,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360479,110,5,1,13,1,besu5lkqmra07drq1czpr0tk4,1,-1.4,25.8,2022-08-07T14:15:00.271Z,2022-08-08T03:55:46Z,3691671633,233,141,3691671609,56,Back,3691671611,346,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360483,141,5,1,13,1,4qdzzur2cuuridyb0jso8mksi,0,101.4,74.2,2022-08-07T14:15:00.271Z,2022-08-08T03:55:46Z,3691671619,346,,3691671641,233,110,3691671617,56,Center,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360849,111,1,1,13,28,besu5lkqmra07drq1czpr0tk4,0,4.8,47.5,2022-08-07T14:15:27.887Z,2022-08-08T03:55:53Z,3691673471,124,,3691673475,140,64.3,3691673483,1,,3691673477,141,68.8,3691673479,212,64.1,3691673485,74,,3691673481,213,0.2,3691673473,56,Center,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360867,143,1,1,13,31,4qdzzur2cuuridyb0jso8mksi,1,38.4,32.7,2022-08-07T14:15:30.902Z,2022-08-08T03:55:58Z,3691673619,212,16.9,3691673621,213,1.9,3691673617,141,56.3,3691673613,56,Back,3691673615,140,33.5,3691673611,3,,3693760505,388,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360893,144,49,1,13,33,4qdzzur2cuuridyb0jso8mksi,1,32.1,53.4,2022-08-07T14:15:32.866Z,2022-08-08T03:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360921,145,1,1,13,33,4qdzzur2cuuridyb0jso8mksi,1,32.1,53.4,2022-08-07T14:15:32.908Z,2022-08-08T03:56:14Z,3691673841,3,,3691673845,56,Back,3691673851,212,21.2,3693760643,178,,3691673849,141,49.3,3691673847,140,12.1,3691673853,213,3.3,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360923,146,52,1,13,35,4qdzzur2cuuridyb0jso8mksi,1,11,50.6,2022-08-07T14:15:34.929Z,2022-08-08T03:56:17Z,3692208831,377,,3693760697,178,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443360959,147,1,1,13,36,4qdzzur2cuuridyb0jso8mksi,1,11.5,52.7,2022-08-07T14:15:35.675Z,2022-08-08T03:56:21Z,3691674035,141,85.4,3691674031,56,Back,3691674033,140,26.9,3693760743,178,,3691674037,212,27.5,3691674029,123,,3691674039,213,0.9,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361053,148,1,1,13,40,4qdzzur2cuuridyb0jso8mksi,1,28.6,84.1,2022-08-07T14:15:40.152Z,2022-08-08T03:56:23Z,3691674485,56,Back,3691674495,1,,3691674487,140,37.1,3691674489,141,13.5,3691674483,196,,3691674493,213,4.9,3693760783,178,,3691674481,155,,629dgygro5n41ce8ulov5wwl,S. McMann,3691674491,212,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361123,149,1,1,13,45,4qdzzur2cuuridyb0jso8mksi,0,44.4,10.6,2022-08-07T14:15:44.733Z,2022-08-08T03:56:28Z,3691674813,1,,3692210201,155,,3693760855,178,,3691674805,140,88.2,3691674803,56,Right,3691674809,212,46.7,3691674807,141,0.0,3691674811,213,6.1,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361311,112,5,1,13,50,besu5lkqmra07drq1czpr0tk4,1,10.2,101.6,2022-08-07T14:15:49.624Z,2022-08-08T03:56:37Z,3691675851,233,150,3691675835,347,,3691675831,56,Back,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361125,150,5,1,13,50,4qdzzur2cuuridyb0jso8mksi,0,89.8,-1.6,2022-08-07T14:15:49.624Z,2022-08-08T03:56:37Z,3691674827,347,,3691674825,56,Right,3691675855,233,112,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361339,113,1,1,14,12,besu5lkqmra07drq1czpr0tk4,1,18.9,100,2022-08-07T14:16:11.243Z,2022-08-08T03:56:43Z,3691675983,107,,3691675993,213,6.1,3691675987,140,35.6,3691675989,141,97.7,3691675985,56,Back,3691675991,212,17.7,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361363,114,1,1,14,13,besu5lkqmra07drq1czpr0tk4,1,35.4,97.7,2022-08-07T14:16:12.966Z,2022-08-08T03:56:56Z,3691676153,56,Back,3691676159,212,5.4,3691676149,3,,3691676161,213,5.7,3691676157,141,93.0,3691676155,140,39.6,3691676151,168,,3693761159,388,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361365,115,50,1,14,16,besu5lkqmra07drq1czpr0tk4,1,43,92,2022-08-07T14:16:15.680Z,2022-08-08T03:57:29Z,3691676273,233,151,3691676167,286,,3691676165,56,Back,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361377,151,7,1,14,16,4qdzzur2cuuridyb0jso8mksi,1,57,8,2022-08-07T14:16:15.797Z,2022-08-08T03:57:34Z,3691676231,285,,3693761341,178,,3691676267,233,115,3691676229,56,Right,3692216007,384,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361407,153,61,1,14,16,4qdzzur2cuuridyb0jso8mksi,1,51.3,9.2,2022-08-07T14:16:15.891Z,2022-08-08T03:57:39Z,3693761657,178,,3691676381,56,Right,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361421,154,49,1,14,17,4qdzzur2cuuridyb0jso8mksi,1,56.5,12.2,2022-08-07T14:16:16.839Z,2022-08-08T03:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361433,155,1,1,14,17,4qdzzur2cuuridyb0jso8mksi,1,56.5,12.2,2022-08-07T14:16:16.976Z,2022-08-08T03:58:00Z,3693761975,178,,3691676491,141,3.1,3691676495,213,4.3,3691676493,212,6.7,3691676487,56,Right,3691676489,140,54.0,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443762703,1444,43,1,14,17,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-08-07T14:16:17.106Z,2022-08-08T06:46:53Z,3693856575,178,0,3693856649,144,82,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361405,152,43,1,14,18,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-08-07T14:16:17.416Z,2022-08-07T14:17:12Z,3691680403,144,7,3691676379,285,0,3691676375,56,Right,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361447,156,1,1,14,19,4qdzzur2cuuridyb0jso8mksi,0,54.5,4.1,2022-08-07T14:16:18.463Z,2022-08-08T03:58:12Z,3691676579,56,Center,3691676581,140,85.5,3691676585,212,35.8,3691676577,155,,3693762165,178,,3691676587,213,0.4,3691676589,1,,3691676583,141,26.1,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361475,116,1,1,14,21,besu5lkqmra07drq1czpr0tk4,1,17.6,70.2,2022-08-07T14:16:21.158Z,2022-08-08T07:03:34Z,3693866049,178,,3691676727,213,1.4,3691676723,141,84.4,3691676717,3,,3691676721,140,19.6,3691676725,212,9.9,3691676719,56,Back,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443361493,117,1,1,14,24,besu5lkqmra07drq1czpr0tk4,0,19.6,84.4,2022-08-07T14:16:23.553Z,2022-08-08T03:58:26Z,3691676797,213,0.5,3691676789,56,Back,3691676799,1,,3691676787,157,,3691676793,141,100.0,3693762337,178,,3691676795,212,23.0,3691676791,140,38.5,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
