id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2443214845,5,1,1,0,13,c9ky1957qli8v2lylfga7io8b,1,20.5,33,2022-08-07T11:01:02.718Z,2022-08-07T17:56:50Z,3690911041,56,Back,3692516383,178,,3690911043,140,11.2,3690911045,141,34.5,3690911049,213,3.0,3690911047,212,9.8,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214861,6,1,1,0,14,c9ky1957qli8v2lylfga7io8b,1,11.2,34.5,2022-08-07T11:01:03.697Z,2022-08-07T17:57:02Z,3692516663,178,,3690911137,141,11.7,3690911139,212,19.1,3690911135,140,21.9,3690911133,56,Back,3690911141,213,5.3,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214883,7,1,1,0,16,c9ky1957qli8v2lylfga7io8b,1,21.9,11.7,2022-08-07T11:01:05.618Z,2022-08-07T17:57:16Z,3690911263,212,9.4,3690911267,213,5.7,3690911255,56,Back,3690911259,141,3.8,3690911257,140,29.3,3692516941,178,,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739165,837,43,1,0,17,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-08-07T11:01:06.409Z,2022-08-08T03:43:27Z,3693750723,144,82,3693750655,178,0,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214895,8,1,1,0,19,c9ky1957qli8v2lylfga7io8b,1,31.9,3.5,2022-08-07T11:01:08.306Z,2022-08-07T17:57:25Z,3690911329,212,28.6,3690911327,141,15.5,3690911331,213,0.3,3690911323,56,Right,3690911325,140,58.0,3690911321,155,,3692517077,178,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214909,9,1,1,0,21,c9ky1957qli8v2lylfga7io8b,0,58,15.5,2022-08-07T11:01:09.937Z,2022-08-07T17:57:38Z,3690911407,213,4.0,3690911403,141,5.9,3690911397,3,,3690911399,56,Right,3690911405,212,8.4,3690911401,140,52.9,3692517315,388,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214915,8,49,1,0,22,1hcbcuu846pa3iw6qskiws1cu,1,38.5,89.7,2022-08-07T11:01:11.628Z,2022-08-08T05:51:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214925,9,1,1,0,24,1hcbcuu846pa3iw6qskiws1cu,0,40.9,95.9,2022-08-07T11:01:13.481Z,2022-08-07T17:57:59Z,3690911509,286,,3690911465,213,6.2,3690911463,212,5.2,3690911503,236,,3692517807,178,,3690911505,233,10,3690911457,56,Back,3690911459,140,45.8,6a7br2t45mam4765clafr0lp1,J. Grant,3690911461,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214931,10,74,1,0,24,c9ky1957qli8v2lylfga7io8b,1,51.9,4.7,2022-08-07T11:01:13.498Z,2022-08-07T17:58:10Z,3690911537,233,9,3690911497,56,Right,3690911499,285,,3692518007,178,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214941,10,5,1,0,24,1hcbcuu846pa3iw6qskiws1cu,1,47.2,101.4,2022-08-07T11:01:13.801Z,2022-08-07T17:58:18Z,3690911569,233,11,3690911547,56,Back,3690911549,347,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443214943,11,5,1,0,24,c9ky1957qli8v2lylfga7io8b,0,52.8,-1.4,2022-08-07T11:01:13.801Z,2022-08-07T17:58:17Z,3690911553,347,,3690911551,56,Right,3690911581,233,10,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215031,11,1,1,0,38,1hcbcuu846pa3iw6qskiws1cu,0,51.3,100,2022-08-07T11:01:26.888Z,2022-08-07T17:58:23Z,3690912029,56,Center,3690912025,107,,3690912039,213,5.0,3690912037,212,28.8,3690912033,140,59.4,3690912041,1,,3690912035,141,60.5,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739365,840,67,1,0,40,c9ky1957qli8v2lylfga7io8b,1,43.3,17.3,2022-08-07T11:01:28.877Z,2022-08-08T06:19:32Z,3693752467,233,739,,,,,,,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739361,739,67,1,0,40,1hcbcuu846pa3iw6qskiws1cu,0,56.7,82.7,2022-08-07T11:01:28.878Z,2022-08-08T03:46:02Z,3693752479,233,840,,,,,,,,,,,,,,,,,,,,,,5v4a80qx7x0s2d1dyl9n76y1h,L. Boyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215041,12,1,1,0,40,c9ky1957qli8v2lylfga7io8b,1,41.4,37.4,2022-08-07T11:01:28.920Z,2022-08-08T06:19:33Z,3690912091,141,27.1,3692518547,178,,3690912087,56,Back,3690912089,140,48.4,3690912093,212,10.2,3690912095,213,5.5,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215045,13,61,1,0,40,c9ky1957qli8v2lylfga7io8b,0,48.4,27.1,2022-08-07T11:01:29.269Z,2022-08-07T17:59:05Z,3691596443,56,Back,3692518989,178,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443747733,979,67,1,0,41,1hcbcuu846pa3iw6qskiws1cu,1,41.8,71.8,2022-08-07T11:01:30.613Z,2022-08-08T06:19:33Z,3693790993,233,1190,,,,,,,,,,,,,,,,,,,,,,awaksdyk1jcvvmlq85x7gcout,P. Haring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443747731,1190,67,1,0,41,c9ky1957qli8v2lylfga7io8b,0,58.2,28.2,2022-08-07T11:01:30.614Z,2022-08-08T04:43:25Z,3693791005,233,979,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215091,12,1,1,0,41,1hcbcuu846pa3iw6qskiws1cu,0,40.9,73,2022-08-07T11:01:30.639Z,2022-08-08T06:19:33Z,3691596319,286,,3690912315,213,4.8,3690912313,212,2.4,3690912311,141,69.5,3691596317,236,,3690912305,56,Back,3692245343,233,814,3690912309,140,41.0,awaksdyk1jcvvmlq85x7gcout,P. Haring,3692519517,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443345811,814,74,1,0,41,c9ky1957qli8v2lylfga7io8b,1,57.4,25.7,2022-08-07T11:01:30.674Z,2022-08-07T17:59:49Z,3692245377,233,12,3691596119,56,Center,3691596121,285,,3692519669,389,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215079,14,43,1,0,45,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-08-07T11:01:33.995Z,2022-08-07T11:01:37Z,3690912429,144,61,3690912251,56,Center,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215125,14,1,1,0,46,1hcbcuu846pa3iw6qskiws1cu,1,30.2,25.6,2022-08-07T11:01:34.934Z,2022-08-07T18:00:03Z,3690912507,213,5.7,3690912499,56,Right,3690912505,212,27.2,3692520027,178,,3690912503,141,5.2,3690912501,140,52.5,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215095,13,43,1,0,46,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-08-07T11:01:34.955Z,2022-08-07T13:48:18Z,3691597757,144,49,,,,,,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215135,15,1,1,0,48,1hcbcuu846pa3iw6qskiws1cu,0,52.6,8,2022-08-07T11:01:37.379Z,2022-08-07T18:00:13Z,3690912563,141,15.8,3690912565,212,19.5,3690912567,213,0.3,3692520213,178,,3690912555,155,,3690912561,140,70.5,3690912559,56,Right,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215151,16,1,1,0,49,c9ky1957qli8v2lylfga7io8b,0,28.1,89,2022-08-07T11:01:38.769Z,2022-08-07T18:00:21Z,3690912653,141,82.6,3690912655,212,5.0,3692520377,388,,3690912647,3,,3690912649,56,Back,3690912657,213,5.2,3690912651,140,30.4,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739569,850,67,1,0,51,c9ky1957qli8v2lylfga7io8b,1,29.9,80.9,2022-08-07T11:01:40.790Z,2022-08-08T06:19:34Z,3693754325,233,747,,,,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739567,747,67,1,0,51,1hcbcuu846pa3iw6qskiws1cu,0,70.1,19.1,2022-08-07T11:01:40.791Z,2022-08-08T03:48:38Z,3693754349,233,850,,,,,,,,,,,,,,,,,,,,,,5v4a80qx7x0s2d1dyl9n76y1h,L. Boyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215139,15,61,1,0,52,c9ky1957qli8v2lylfga7io8b,0,24.2,74.8,2022-08-07T11:01:40.971Z,2022-08-08T06:19:34Z,3692521043,178,,3692521041,21,,3690912587,56,Back,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443346575,709,44,1,0,52,1hcbcuu846pa3iw6qskiws1cu,1,69.3,23.6,2022-08-07T11:01:41.539Z,2022-08-08T06:19:34Z,3691600455,286,,3692245167,233,815,3691600453,56,Center,,,,,,,,,,,,,,,,5v4a80qx7x0s2d1dyl9n76y1h,L. Boyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443346415,815,44,1,0,52,c9ky1957qli8v2lylfga7io8b,0,30.7,76.4,2022-08-07T11:01:41.540Z,2022-08-07T18:01:11Z,3692245197,233,709,3691599353,56,Back,3691599355,285,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215165,16,1,1,0,52,1hcbcuu846pa3iw6qskiws1cu,1,69.1,24.1,2022-08-07T11:01:41.666Z,2022-08-08T06:19:35Z,3690912707,140,76.4,3690912715,213,0.7,3690912703,3,,3690912705,56,Center,3690912709,141,33.7,3690912711,212,10.1,3692521567,178,,,,,5v4a80qx7x0s2d1dyl9n76y1h,L. Boyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215171,17,1,1,0,53,1hcbcuu846pa3iw6qskiws1cu,0,78.2,35.5,2022-08-07T11:01:42.679Z,2022-08-07T18:01:45Z,3692522153,178,,3691112751,140,90.9,3690912737,56,Center,3691112753,141,50.7,3691112749,155,,3691112757,212,16.9,3691112759,213,0.7,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739629,851,43,1,0,57,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-08-07T11:01:46.713Z,2022-08-08T03:49:24Z,3693754705,178,0,3693754899,144,82,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215185,17,52,1,1,1,c9ky1957qli8v2lylfga7io8b,1,7.6,32.5,2022-08-07T11:01:50.420Z,2022-08-07T18:02:08Z,3692522629,178,,3691600465,376,,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215243,18,80,1,1,7,c9ky1957qli8v2lylfga7io8b,0,12.1,36.1,2022-08-07T11:01:56.671Z,2022-08-07T18:02:25Z,3692523133,178,,,,,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215305,19,1,1,1,11,c9ky1957qli8v2lylfga7io8b,0,14.8,31.8,2022-08-07T11:02:00.182Z,2022-08-07T18:02:33Z,3690913521,56,Center,3690913519,155,,3690913531,1,,3690913529,213,6.2,3692523267,178,,3690913527,212,59.8,3690913525,141,28.6,3690913523,140,71.7,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215333,18,1,1,1,14,1hcbcuu846pa3iw6qskiws1cu,1,29,72.9,2022-08-07T11:02:03.731Z,2022-08-07T18:02:45Z,3690913661,3,,3690913669,212,22.8,3690913667,141,67.9,3690913671,213,3.3,3690913665,140,7.5,3690913663,56,Back,3692523583,388,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215335,19,52,1,1,16,1hcbcuu846pa3iw6qskiws1cu,1,7.5,67.9,2022-08-07T11:02:05.472Z,2022-08-07T18:02:54Z,3691600959,376,,3692523855,178,,,,,,,,,,,,,,,,,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215409,20,1,1,1,21,1hcbcuu846pa3iw6qskiws1cu,1,8.6,56.9,2022-08-07T11:02:10.543Z,2022-08-07T18:03:04Z,3690914081,212,20.0,3692524179,178,,3690914075,56,Back,3690914073,123,,3690914079,141,29.8,3690914083,213,5.1,3690914077,140,16.0,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215429,21,1,1,1,24,1hcbcuu846pa3iw6qskiws1cu,1,22.8,25.5,2022-08-07T11:02:13.522Z,2022-08-07T18:03:12Z,3690914169,140,31.9,3690914167,56,Back,3692524447,178,,3690914171,141,2.8,3690914173,212,18.2,3690914175,213,5.3,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215475,22,1,1,1,27,1hcbcuu846pa3iw6qskiws1cu,0,31.9,2.8,2022-08-07T11:02:15.923Z,2022-08-07T18:03:17Z,3692524647,178,,3690914289,155,,3690914291,56,Right,3690914293,140,76.8,3690914295,141,9.4,3690914299,213,0.1,3690914297,212,47.4,3690914301,1,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215471,20,49,1,1,31,c9ky1957qli8v2lylfga7io8b,1,27.1,90.6,2022-08-07T11:02:20.522Z,2022-08-08T05:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215491,21,1,1,1,32,c9ky1957qli8v2lylfga7io8b,1,21.7,87.8,2022-08-07T11:02:21.515Z,2022-08-07T18:03:46Z,3690914391,212,9.1,3690914385,56,Back,3690914393,213,5.5,3690914387,140,28.1,3690914389,141,78.7,3692525565,178,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739761,857,43,1,1,33,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-08-07T11:02:22.501Z,2022-08-08T03:50:40Z,3693755829,144,82,3693755799,178,0,,,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215519,22,1,1,1,33,c9ky1957qli8v2lylfga7io8b,1,28.1,78.7,2022-08-07T11:02:22.512Z,2022-08-07T18:04:04Z,3690914539,56,Back,3690914541,140,29.8,3690914545,212,11.3,3690914543,141,95.1,3692526001,178,,3690914547,213,1.4,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443739745,856,43,1,1,33,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-08-07T11:02:22.525Z,2022-08-08T03:50:30Z,3693755701,144,82,3693755657,178,0,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215545,23,1,1,1,38,c9ky1957qli8v2lylfga7io8b,1,37.1,94.5,2022-08-07T11:02:27.163Z,2022-08-07T18:04:15Z,3690914671,56,Back,3692526229,178,,3690914675,141,86.5,3690914673,140,21.9,3690914679,213,3.5,3690914677,212,16.9,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443215581,24,1,1,1,40,c9ky1957qli8v2lylfga7io8b,1,21.9,86.5,2022-08-07T11:02:29.584Z,2022-08-07T18:04:22Z,3690914919,56,Back,3690914921,140,8.7,3690914923,141,49.4,3690914925,212,28.8,3690914927,213,4.2,3692526415,178,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
