id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515077091,5,1,1,0,10,c9ky1957qli8v2lylfga7io8b,0,65.2,66.6,2023-03-04T15:04:04.163Z,2023-03-04T15:04:06Z,4071046293,212,29.8,4071046295,213,0.9,4071046291,141,100.0,4071046285,155,,4071046287,56,Left,4071046289,140,82.2,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077103,6,5,1,0,12,c9ky1957qli8v2lylfga7io8b,0,82.1,101.8,2023-03-04T15:04:06.776Z,2023-03-04T15:04:10Z,4071046359,347,,4071047023,233,6,4071046353,56,Left,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077191,6,5,1,0,12,besu5lkqmra07drq1czpr0tk4,1,17.9,-1.8,2023-03-04T15:04:06.776Z,2023-03-04T15:52:03Z,4071046855,347,,4071046929,233,6,4071046853,56,Back,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077659,7,1,1,0,25,besu5lkqmra07drq1czpr0tk4,0,22.4,0,2023-03-04T15:04:19.855Z,2023-03-04T15:04:22Z,4071049369,107,,4071049379,213,0.5,4071049377,212,19.1,4071049371,56,Back,4071049375,141,11.1,4071049373,140,38.6,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077689,8,44,1,0,28,c9ky1957qli8v2lylfga7io8b,1,59.4,91.8,2023-03-04T15:04:22.123Z,2023-03-04T15:04:23Z,4071049535,286,,4071049625,233,8,4071049533,56,Left,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077671,8,44,1,0,28,besu5lkqmra07drq1czpr0tk4,0,40.6,8.2,2023-03-04T15:04:22.124Z,2023-03-04T15:04:24Z,4071049429,56,Back,4071049689,233,8,4071049433,285,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077735,9,1,1,0,28,c9ky1957qli8v2lylfga7io8b,1,57.5,94.7,2023-03-04T15:04:22.692Z,2023-03-04T15:04:24Z,4071049777,141,81.1,4071049779,212,9.4,4071049781,213,4.9,4071049773,56,Left,4071049771,3,,4071049775,140,58.9,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077749,10,49,1,0,30,c9ky1957qli8v2lylfga7io8b,1,58.9,81.1,2023-03-04T15:04:24.084Z,2023-03-04T15:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077851,11,1,1,0,31,c9ky1957qli8v2lylfga7io8b,0,62.3,79.9,2023-03-04T15:04:24.995Z,2023-03-04T15:04:32Z,4071050347,56,Center,4071050349,140,100.0,4071050357,1,,4071050353,212,40.8,4071050345,155,,4071050355,213,6.3,4071050351,141,78.1,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077857,9,5,1,0,33,besu5lkqmra07drq1czpr0tk4,1,-1.1,21.9,2023-03-04T15:04:27.022Z,2023-03-04T15:52:03Z,4071050383,56,Back,4071050481,233,12,4071050385,346,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515077869,12,5,1,0,33,c9ky1957qli8v2lylfga7io8b,0,101.1,78.1,2023-03-04T15:04:27.022Z,2023-03-04T15:04:28Z,4071050523,233,9,4071050435,346,,4071050433,56,Center,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078339,10,1,1,0,42,besu5lkqmra07drq1czpr0tk4,1,3.1,45.8,2023-03-04T15:04:36.629Z,2023-03-04T15:04:41Z,4071052959,237,,4071052947,56,Back,4071052949,140,8.4,4071052955,213,1.3,4071052951,141,71.4,4071052953,212,18.3,4071052945,124,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078465,11,1,1,0,47,besu5lkqmra07drq1czpr0tk4,0,20.5,90.5,2023-03-04T15:04:41.052Z,2023-03-04T15:04:44Z,4071053647,141,100.0,4071053641,155,,4071053645,140,63.5,4071053653,1,,4071053649,212,45.8,4071053643,56,Left,4071053651,213,0.2,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078485,12,5,1,0,50,besu5lkqmra07drq1czpr0tk4,0,63.3,101.5,2023-03-04T15:04:44.159Z,2023-03-04T15:04:46Z,4071054055,233,13,4071053747,347,,4071053745,56,Left,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515078535,13,5,1,0,50,c9ky1957qli8v2lylfga7io8b,1,36.7,-1.5,2023-03-04T15:04:44.159Z,2023-03-04T15:52:04Z,4071053985,347,,4071054033,233,12,4071053983,56,Back,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079255,14,1,1,1,9,c9ky1957qli8v2lylfga7io8b,0,39.1,0,2023-03-04T15:05:03.532Z,2023-03-04T15:05:05Z,4071057705,56,Right,4071057707,140,60.2,4071057701,107,,4071057723,1,,4071057709,141,10.3,4071057719,213,0.4,4071057715,212,23.7,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079369,13,1,1,1,12,besu5lkqmra07drq1czpr0tk4,0,36.9,92.4,2023-03-04T15:05:06.573Z,2023-03-04T15:05:09Z,4071058233,3,,4071058247,212,22.0,4071058249,213,5.5,4071058243,141,70.2,4071058239,140,52.1,4071058237,56,Center,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079381,15,44,1,1,13,c9ky1957qli8v2lylfga7io8b,1,44.3,30.6,2023-03-04T15:05:07.627Z,2023-03-04T15:05:09Z,4071058289,56,Back,4071058291,285,,4071058551,233,14,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079387,14,44,1,1,13,besu5lkqmra07drq1czpr0tk4,0,55.7,69.4,2023-03-04T15:05:07.628Z,2023-03-04T15:05:10Z,4071058675,233,15,4071058311,56,Center,4071058313,286,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079411,16,1,1,1,14,c9ky1957qli8v2lylfga7io8b,0,40.8,31.3,2023-03-04T15:05:08.235Z,2023-03-04T15:05:09Z,4071058469,141,39.1,4071058475,213,0.5,4071058459,56,Back,4071058473,212,10.5,4071058455,3,,4071058463,140,49.4,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079525,15,1,1,1,17,besu5lkqmra07drq1czpr0tk4,1,36.5,67.8,2023-03-04T15:05:11.076Z,2023-03-04T15:05:12Z,4071059065,213,5.7,4071059061,141,60.9,4071059063,212,8.3,4071059057,56,Back,4071059059,140,43.0,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080131,20,49,1,1,17,besu5lkqmra07drq1czpr0tk4,1,48.8,54,2023-03-04T15:05:11.492Z,2023-03-04T15:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079539,16,1,1,1,17,besu5lkqmra07drq1czpr0tk4,0,40.9,63.6,2023-03-04T15:05:11.594Z,2023-03-04T15:52:12Z,4071059215,236,,4071059159,140,48.6,4071059157,56,Back,4071059163,212,9.5,4071059217,233,17,4071059165,213,5.7,4071059161,141,56.3,4071059221,286,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079503,17,74,1,1,17,c9ky1957qli8v2lylfga7io8b,1,44.8,44.3,2023-03-04T15:05:11.595Z,2023-03-04T15:05:13Z,4071059273,233,16,4071058929,285,,4071058927,56,Back,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079681,20,49,1,1,18,c9ky1957qli8v2lylfga7io8b,1,45.2,48.5,2023-03-04T15:05:12.627Z,2023-03-04T15:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079631,17,45,1,1,19,besu5lkqmra07drq1czpr0tk4,0,49.6,47.3,2023-03-04T15:05:13.587Z,2023-03-04T15:05:16Z,4071059675,285,,4071059807,233,18,4071059673,56,Back,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079611,18,3,1,1,19,c9ky1957qli8v2lylfga7io8b,1,50.4,52.7,2023-03-04T15:05:13.587Z,2023-03-04T15:05:16Z,4071059739,233,17,4071059595,56,Center,4071059597,286,,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079671,19,1,1,1,21,c9ky1957qli8v2lylfga7io8b,1,55.6,67.3,2023-03-04T15:05:15.059Z,2023-03-04T15:05:16Z,4071059855,140,57.9,4071059853,56,Left,4071059857,141,90.0,4071059859,212,15.6,4071059861,213,1.4,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079845,21,1,1,1,24,c9ky1957qli8v2lylfga7io8b,1,70,95.6,2023-03-04T15:05:18.891Z,2023-03-04T15:05:21Z,4071060927,141,96.5,4071060929,212,18.1,4071060925,140,87.2,4071060931,213,0.0,4071060923,56,Left,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079853,22,3,1,1,27,c9ky1957qli8v2lylfga7io8b,0,91.8,96.2,2023-03-04T15:05:21.771Z,2023-03-04T15:05:23Z,4071061185,233,18,4071060955,56,Left,4071060957,286,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079881,18,7,1,1,27,besu5lkqmra07drq1czpr0tk4,0,8.2,3.8,2023-03-04T15:05:21.772Z,2023-03-04T15:05:23Z,4071061145,233,22,4071061107,56,Back,4071061109,285,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079909,23,61,1,1,28,c9ky1957qli8v2lylfga7io8b,1,87.2,96.5,2023-03-04T15:05:22.608Z,2023-03-04T15:06:33Z,4071061281,56,Left,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079897,19,5,1,1,29,besu5lkqmra07drq1czpr0tk4,1,-0.9,7.9,2023-03-04T15:05:23.548Z,2023-03-04T15:05:25Z,4071061233,346,,4071061231,56,Back,4071061743,233,24,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515079975,24,5,1,1,29,c9ky1957qli8v2lylfga7io8b,0,100.9,92.1,2023-03-04T15:05:23.548Z,2023-03-04T15:52:04Z,4071061589,56,Left,4071061817,233,19,4071061593,346,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080831,21,1,1,1,48,besu5lkqmra07drq1czpr0tk4,1,3.9,43,2023-03-04T15:05:42.916Z,2023-03-04T17:05:55Z,4071066053,213,5.6,4071066045,56,Back,4071066051,212,36.3,4071066055,1,,4071066043,124,,4071066049,141,9.8,4071066047,140,31.0,4071066059,237,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515080975,22,1,1,1,51,besu5lkqmra07drq1czpr0tk4,1,37.1,13.4,2023-03-04T15:05:45.492Z,2023-03-04T15:05:49Z,4071066729,141,16.2,4071066727,140,80.7,4071066741,1,,4071066737,213,0.0,4071066725,56,Right,4071066731,212,45.8,4071066723,155,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081143,23,1,1,1,55,besu5lkqmra07drq1czpr0tk4,1,84.3,22.8,2023-03-04T15:05:49.228Z,2023-03-04T15:06:20Z,4071067485,213,2.4,4071067481,141,32.7,4071067483,212,9.5,4071073167,210,15,4071067479,140,77.9,4071067477,56,Center,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081163,24,15,1,1,58,besu5lkqmra07drq1czpr0tk4,1,92.2,37.9,2023-03-04T15:05:52.803Z,2023-03-04T15:06:21Z,4071073281,146,93.7,4071073291,231,48.2,4071073263,29,,4071071475,233,25,4071073283,147,39.7,4071073277,103,19,4071067591,56,Center,4071073257,80,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,4071073275,102,47.4,4071067589,17,4071073271,55,23,4071073287,230,99.1,4071071439,82,4071073279,215,4071067587,22,4071071427,72,,,,,,,,,,,,,,,
2515081231,25,10,1,1,58,c9ky1957qli8v2lylfga7io8b,1,7.4,60.6,2023-03-04T15:05:52.903Z,2023-03-04T15:06:13Z,4071067951,56,Back,4071071533,233,24,4071067949,94,,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081249,25,6,1,2,0,besu5lkqmra07drq1czpr0tk4,1,96.8,33.6,2023-03-04T15:05:54.340Z,2023-03-04T15:05:57Z,4071068043,75,,4071068041,56,Center,4071068257,233,26,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515081265,26,6,1,2,0,c9ky1957qli8v2lylfga7io8b,0,3.2,66.4,2023-03-04T15:05:54.340Z,2023-03-04T15:51:11Z,4071068341,233,25,4071068105,56,Back,4071068107,73,,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082323,26,1,1,2,25,besu5lkqmra07drq1czpr0tk4,0,99.5,0.5,2023-03-04T15:06:19.780Z,2023-03-04T15:07:01Z,4071073643,6,,4071073653,140,87.5,4071073641,2,,4071073645,155,,4071073669,1,,4071073657,141,56.7,4071073661,212,40.2,4071073665,213,1.9,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,4071073647,224,,4071073649,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2515082277,27,44,1,2,27,c9ky1957qli8v2lylfga7io8b,1,11.7,42.8,2023-03-04T15:06:21.370Z,2023-03-04T15:06:24Z,4071073371,56,Back,4071073373,285,,4071073815,233,27,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082341,27,44,1,2,27,besu5lkqmra07drq1czpr0tk4,0,88.3,57.2,2023-03-04T15:06:21.371Z,2023-03-04T15:06:57Z,4071073753,286,,4071073751,56,Center,4071073849,233,27,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082317,28,12,1,2,27,c9ky1957qli8v2lylfga7io8b,1,10.9,42.4,2023-03-04T15:06:21.699Z,2023-03-04T15:06:23Z,4071073601,141,39.5,4071073607,213,6.1,4071073605,212,9.7,4071073737,15,,4071073599,140,19.9,4071073597,56,Back,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082385,28,44,1,2,30,besu5lkqmra07drq1czpr0tk4,1,71.4,59.5,2023-03-04T15:06:24.177Z,2023-03-04T15:06:25Z,4071073945,286,,4071073941,56,Center,4071074007,233,29,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082377,29,44,1,2,30,c9ky1957qli8v2lylfga7io8b,0,28.6,40.5,2023-03-04T15:06:24.178Z,2023-03-04T15:06:25Z,4071073913,285,,4071074053,233,28,4071073911,56,Back,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515082545,29,1,1,2,30,besu5lkqmra07drq1czpr0tk4,1,76.4,58.5,2023-03-04T15:06:24.682Z,2023-03-04T15:11:40Z,4071074789,213,6.0,4071074787,212,9.9,4071074779,3,,4071086741,210,13,4071074781,56,Center,4071074785,141,54.6,4071074783,140,85.5,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
