id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2448425191,82,1,1,10,34,besu5lkqmra07drq1czpr0tk4,1,32.8,95.6,2022-08-20T14:12:06.711Z,2022-08-21T09:29:32Z,3718629787,213,6.0,3718629781,140,67.8,3718629779,56,Left,3718629783,141,82.3,3718629777,157,,3718629791,1,,3718629785,212,37.8,3722428275,178,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425207,83,44,1,10,36,besu5lkqmra07drq1czpr0tk4,1,68.6,81.2,2022-08-20T14:12:09.155Z,2022-08-21T09:40:26Z,3718629863,286,,3718630063,233,110,3718629861,56,Left,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425225,110,44,1,10,36,759fhii7hsnldanli06j5jmf6,0,31.4,18.8,2022-08-20T14:12:09.156Z,2022-08-21T09:29:38Z,3718630111,233,83,3718629949,56,Back,3718629951,285,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425211,84,61,1,10,36,besu5lkqmra07drq1czpr0tk4,0,67.8,82.3,2022-08-20T14:12:09.200Z,2022-08-21T09:40:26Z,3722429289,15,,3718629881,56,Left,3722429291,388,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448652091,810,1,1,10,38,759fhii7hsnldanli06j5jmf6,1,30.3,17.6,2022-08-20T14:12:10.411Z,2022-08-21T09:30:29Z,3719817483,141,36.3,3719817479,56,Back,3719817481,140,28.9,3719817487,213,1.7,3722430827,178,,3719817485,212,12.8,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425265,111,49,1,10,38,759fhii7hsnldanli06j5jmf6,1,35.7,33.6,2022-08-20T14:12:10.856Z,2022-08-21T09:30:39Z,,,,,,,,,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425297,112,1,1,10,40,759fhii7hsnldanli06j5jmf6,1,35.7,33.6,2022-08-20T14:12:12.685Z,2022-08-21T09:30:43Z,3718630321,56,Back,3718630323,140,35.0,3718630329,213,4.6,3718630327,212,6.3,3718630325,141,24.4,3722431443,178,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425453,113,1,1,10,41,759fhii7hsnldanli06j5jmf6,1,35,24.4,2022-08-20T14:12:13.522Z,2022-08-21T09:30:46Z,3718631171,213,1.4,3718631169,212,47.8,3718631173,1,,3718631167,141,93.8,3718631161,196,,3722431577,178,,3718631159,155,,3718631163,56,Back,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,3718631165,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425563,114,1,1,10,47,759fhii7hsnldanli06j5jmf6,1,44.1,93.8,2022-08-20T14:12:19.389Z,2022-08-21T09:30:54Z,3718631721,213,4.5,3718631717,212,10.2,3718631713,141,79.0,3718631711,140,42.5,3722431943,178,,3718631709,56,Back,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425693,115,1,1,10,50,759fhii7hsnldanli06j5jmf6,1,44.5,82.4,2022-08-20T14:12:23.082Z,2022-08-21T09:30:57Z,3718632325,141,75.9,3722432065,178,,3718632329,213,3.5,3718632327,212,12.0,3718632321,56,Back,3718632323,140,33.9,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425749,116,1,1,10,54,759fhii7hsnldanli06j5jmf6,1,36.5,72.4,2022-08-20T14:12:26.357Z,2022-08-21T09:31:01Z,3718632611,212,11.6,3718632613,213,0.5,3718632605,56,Back,3718632607,140,46.1,3718632609,141,80.9,3722432261,178,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448425929,117,1,1,10,56,759fhii7hsnldanli06j5jmf6,1,48.2,79.1,2022-08-20T14:12:28.585Z,2022-08-21T09:31:04Z,3718633375,212,56.1,3718633365,196,,3718633373,141,5.9,3722432363,178,,3718633371,140,72.8,3718633369,56,Right,3718633377,213,5.2,3718633379,1,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,3718633361,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426055,118,1,1,11,1,759fhii7hsnldanli06j5jmf6,1,71,12.3,2022-08-20T14:12:33.325Z,2022-08-21T09:31:14Z,3718633961,140,61.6,3718633957,56,Right,3718633969,213,3.0,3718633967,212,9.9,3722432947,178,,3718633965,141,13.7,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426101,119,1,1,11,3,759fhii7hsnldanli06j5jmf6,1,52.2,18.2,2022-08-20T14:12:36.074Z,2022-08-21T09:31:19Z,3718634251,212,15.7,3718634253,213,2.7,3718634247,140,38.4,3718634249,141,27.0,3722433217,178,,3718634245,56,Back,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426291,120,1,1,11,5,759fhii7hsnldanli06j5jmf6,1,37.6,26.8,2022-08-20T14:12:37.802Z,2022-08-21T09:31:29Z,3718635239,56,Back,3718635241,140,23.9,3718635251,212,31.8,3718635255,213,2.0,3722433719,178,,3718635247,141,68.5,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426351,121,1,1,11,10,759fhii7hsnldanli06j5jmf6,1,24.2,67.2,2022-08-20T14:12:43.126Z,2022-08-21T09:31:53Z,3722434731,178,,3718635585,213,5.0,3718635575,56,Back,3718635577,140,32.3,3718635579,141,28.6,3718635581,212,27.6,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426477,122,1,1,11,14,759fhii7hsnldanli06j5jmf6,1,36.7,25.3,2022-08-20T14:12:46.642Z,2022-08-21T09:31:58Z,3718636239,56,Back,3718636253,212,12.5,3718636243,140,38.2,3718636249,141,7.1,3718636257,213,4.8,3722434935,178,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426683,123,1,1,11,16,759fhii7hsnldanli06j5jmf6,0,40.7,6.8,2022-08-20T14:12:48.886Z,2022-08-21T09:32:01Z,3718637335,141,4.4,3718637329,155,,3718637337,212,48.2,3718637339,213,6.2,3718637341,1,,3718637333,140,86.6,3722435087,178,,3718637331,56,Right,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449145523,980,67,1,11,20,besu5lkqmra07drq1czpr0tk4,1,12.6,95.5,2022-08-20T14:12:52.787Z,2022-08-21T10:10:34Z,3722503705,233,1171,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449148289,1023,43,1,11,20,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-08-20T14:12:52.788Z,2022-08-21T10:10:18Z,3722517047,144,82,3722516861,178,0,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449145519,1171,67,1,11,20,759fhii7hsnldanli06j5jmf6,0,87.4,4.5,2022-08-20T14:12:52.788Z,2022-08-21T10:04:11Z,3722503723,233,980,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426817,85,12,1,11,22,besu5lkqmra07drq1czpr0tk4,1,6.3,93.8,2022-08-20T14:12:54.280Z,2022-08-21T09:32:14Z,3718637965,140,6.0,3718638413,397,,3722435663,178,,3718637963,56,Back,3718637971,213,1.8,3718638415,233,124,3718637969,212,1.3,3718637967,141,95.7,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426761,124,74,1,11,22,759fhii7hsnldanli06j5jmf6,1,94.6,5.5,2022-08-20T14:12:54.353Z,2022-08-21T09:32:24Z,3718638431,233,85,3718637725,285,,3718637723,56,Right,3722436201,178,,3718638247,397,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426831,86,5,1,11,22,besu5lkqmra07drq1czpr0tk4,1,-1.1,93.2,2022-08-20T14:12:55.100Z,2022-08-21T09:32:30Z,3718638075,233,125,3718638035,346,,3718638033,56,Back,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448426795,125,5,1,11,22,759fhii7hsnldanli06j5jmf6,0,101.1,6.8,2022-08-20T14:12:55.100Z,2022-08-21T09:32:30Z,3718637877,346,,3718637875,56,Right,3718638135,233,86,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448427853,87,1,1,11,54,besu5lkqmra07drq1czpr0tk4,1,4.8,49.3,2022-08-20T14:13:26.339Z,2022-08-21T09:32:33Z,3718643333,141,25.2,3718643331,140,63.2,3718643329,56,Center,3718643337,213,6.0,3718643343,74,,3718643339,1,,3718643327,124,,3718643335,212,63.5,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448427867,88,44,1,11,57,besu5lkqmra07drq1czpr0tk4,1,63.2,23.7,2022-08-20T14:13:29.315Z,2022-08-21T09:40:27Z,3718643413,286,,3718643411,56,Center,3718643563,233,126,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448427881,126,44,1,11,57,759fhii7hsnldanli06j5jmf6,0,36.8,76.3,2022-08-20T14:13:29.316Z,2022-08-21T09:32:50Z,3718643655,233,88,3718643477,56,Back,3718643479,285,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448427893,89,1,1,11,57,besu5lkqmra07drq1czpr0tk4,0,63.2,25.2,2022-08-20T14:13:29.354Z,2022-08-21T09:40:27Z,3718643537,3,,3718643543,140,65.5,3722437083,388,,3718643541,56,Center,3718643539,168,,3718643547,212,2.8,3718643549,213,5.7,3718643545,141,23.0,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448427909,127,61,1,11,57,759fhii7hsnldanli06j5jmf6,1,36.9,77.8,2022-08-20T14:13:29.393Z,2022-08-21T09:32:58Z,3718643625,56,Back,3722437621,15,,3722437623,388,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428217,90,5,1,11,58,besu5lkqmra07drq1czpr0tk4,1,60.9,-2,2022-08-20T14:13:31.195Z,2022-08-21T09:33:00Z,3718645333,233,128,3718645281,347,,3718645279,56,Right,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428145,128,5,1,11,58,759fhii7hsnldanli06j5jmf6,0,39.1,102,2022-08-20T14:13:31.195Z,2022-08-21T09:33:01Z,3718644897,347,,3718645357,233,90,3718644895,56,Back,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428273,91,1,1,12,9,besu5lkqmra07drq1czpr0tk4,1,61.5,0,2022-08-20T14:13:41.531Z,2022-08-21T09:33:04Z,3718645617,213,1.2,3718645613,141,12.2,3718645611,140,65.1,3718645609,56,Right,3718645607,107,,3718645615,212,9.9,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428405,92,1,1,12,10,besu5lkqmra07drq1czpr0tk4,1,65.1,12.2,2022-08-20T14:13:43.042Z,2022-08-21T09:33:09Z,3718646281,56,Right,3718646283,140,62.3,3718646289,212,4.1,3718646287,141,7.9,3722438075,178,,3718646291,213,3.9,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428413,93,50,1,12,12,besu5lkqmra07drq1czpr0tk4,1,61.9,2.1,2022-08-20T14:13:44.318Z,2022-08-21T09:33:29Z,3718646343,286,,3718646341,56,Right,3718646571,233,129,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428419,129,7,1,12,12,759fhii7hsnldanli06j5jmf6,1,38.1,97.9,2022-08-20T14:13:44.945Z,2022-08-21T09:33:36Z,3718646385,285,,3718646511,233,93,3718646383,56,Back,3718646379,167,,3722439307,178,,3719817497,385,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428459,94,5,1,12,13,besu5lkqmra07drq1czpr0tk4,1,62.2,-1.8,2022-08-20T14:13:45.660Z,2022-08-21T09:33:41Z,3718646679,233,130,3718646635,347,,3718646633,56,Right,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428431,130,5,1,12,13,759fhii7hsnldanli06j5jmf6,0,37.8,101.8,2022-08-20T14:13:45.660Z,2022-08-21T09:33:41Z,3718646447,56,Back,3718646449,347,,3718646707,233,94,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428561,95,1,1,12,15,besu5lkqmra07drq1czpr0tk4,1,63.9,0,2022-08-20T14:13:47.696Z,2022-08-21T09:33:44Z,3718647269,213,1.2,3718647267,212,17.6,3718647249,107,,3718647263,141,22.1,3718647259,140,70.6,3718647255,56,Center,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428581,96,1,1,12,17,besu5lkqmra07drq1czpr0tk4,1,70.6,22.1,2022-08-20T14:13:50.106Z,2022-08-21T09:34:04Z,3718647387,213,4.3,3722440047,178,,3718647383,141,15.2,3718647379,56,Right,3718647385,212,5.0,3718647381,140,68.9,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428645,97,1,1,12,19,besu5lkqmra07drq1czpr0tk4,1,68.9,15.2,2022-08-20T14:13:51.538Z,2022-08-21T09:34:08Z,3718647689,212,11.0,3718647687,141,7.6,3718647683,56,Right,3722440627,178,,3718647691,213,3.6,3718647685,140,59.6,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428705,98,1,1,12,21,besu5lkqmra07drq1czpr0tk4,0,59.6,7.6,2022-08-20T14:13:53.423Z,2022-08-21T09:34:14Z,3718647983,212,43.8,3718647977,56,Right,3718647981,141,14.4,3718647979,140,100.0,3718647987,1,,3722440983,178,,3718647985,213,0.1,3718647975,155,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428719,99,5,1,12,25,besu5lkqmra07drq1czpr0tk4,0,101.2,14,2022-08-20T14:13:57.415Z,2022-08-21T09:34:18Z,3718648333,233,131,3718648081,56,Right,3718648083,346,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428755,131,5,1,12,25,759fhii7hsnldanli06j5jmf6,1,-1.2,86,2022-08-20T14:13:57.415Z,2022-08-21T09:34:18Z,3718648295,233,99,3718648239,56,Back,3718648241,346,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429623,132,1,1,12,40,759fhii7hsnldanli06j5jmf6,1,4.1,50.3,2022-08-20T14:14:12.906Z,2022-08-21T09:34:24Z,3718653189,124,,3718653195,141,74.1,3718653203,237,,3718653193,140,14.9,3718653191,56,Back,3718653197,212,19.8,3718653199,213,1.0,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429679,133,1,1,12,48,759fhii7hsnldanli06j5jmf6,0,39.4,75.1,2022-08-20T14:14:21.220Z,2022-08-21T09:34:29Z,3718653507,155,,3722441723,178,,3718653515,141,66.9,3718653521,1,,3718653517,212,42.4,3718653519,213,6.2,3718653513,140,79.4,3718653511,56,Center,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429705,100,1,1,12,51,besu5lkqmra07drq1czpr0tk4,0,18.7,31.6,2022-08-20T14:14:23.860Z,2022-08-21T09:34:40Z,3718653685,212,8.7,3718653687,213,5.0,3718653677,3,,3718653683,141,19.2,3718653681,140,20.7,3722442135,388,,3718653679,56,Back,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429945,134,1,1,12,56,759fhii7hsnldanli06j5jmf6,0,98.6,85.7,2022-08-20T14:14:28.595Z,2022-08-21T09:34:44Z,3718654943,141,58.3,3719831115,72,,3718654937,155,,3718654939,56,Center,3718654941,140,100.0,3718654947,213,4.8,3722442401,178,,3719831113,224,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,3718654945,212,18.8,3718654935,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430015,101,5,1,12,58,besu5lkqmra07drq1czpr0tk4,1,-1.4,48.8,2022-08-20T14:14:30.965Z,2022-08-21T09:34:56Z,3718655315,346,,3718655313,56,Back,3718655497,233,135,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430029,135,5,1,12,58,759fhii7hsnldanli06j5jmf6,0,101.4,51.2,2022-08-20T14:14:30.965Z,2022-08-21T09:34:55Z,3718655529,233,101,3718655383,56,Center,3718655385,346,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431087,102,1,1,13,28,besu5lkqmra07drq1czpr0tk4,0,4.6,46.7,2022-08-20T14:15:01.148Z,2022-08-21T09:35:05Z,3718660975,237,,3718660965,141,0.0,3718660967,212,74.0,3718660971,1,,3718660969,213,5.8,3718660959,155,,3718660963,140,67.8,3718660957,124,,cgu73urupkapqq9bnl17s8tt5,S. George,3718660961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431093,103,5,1,13,33,besu5lkqmra07drq1czpr0tk4,0,65.6,-1.6,2022-08-20T14:15:05.362Z,2022-08-21T09:35:15Z,3718661497,233,136,3718661001,56,Right,3718661003,347,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431143,136,5,1,13,33,759fhii7hsnldanli06j5jmf6,1,34.4,101.6,2022-08-20T14:15:05.362Z,2022-08-21T09:35:14Z,3718661253,347,,3718661251,56,Back,3718661343,233,103,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431407,137,1,1,13,39,759fhii7hsnldanli06j5jmf6,1,33,100,2022-08-20T14:15:11.876Z,2022-08-21T09:35:24Z,3718662595,140,18.1,3718662599,212,16.9,3718662597,141,92.6,3718662591,107,,3718662601,213,3.5,3718662593,56,Back,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431499,138,1,1,13,41,759fhii7hsnldanli06j5jmf6,1,15.8,92.3,2022-08-20T14:15:13.787Z,2022-08-21T09:35:28Z,3718663127,56,Back,3718663129,140,7.3,3718663131,141,62.0,3718663133,212,22.5,3722444317,178,,3718663135,213,4.3,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431649,139,1,1,13,44,759fhii7hsnldanli06j5jmf6,1,8.7,57.3,2022-08-20T14:15:16.988Z,2022-08-21T09:35:31Z,3722444411,178,,3718663819,213,5.4,3718663817,212,29.5,3718663811,56,Back,3718663813,140,25.7,3718663815,141,22.8,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431747,140,1,1,13,48,759fhii7hsnldanli06j5jmf6,1,26.8,22.8,2022-08-20T14:15:20.848Z,2022-08-21T09:35:34Z,3718664387,213,1.5,3718664389,1,,3722444539,178,,3718664377,196,,3718664379,56,Back,3718664381,140,30.9,3718664375,155,,3718664385,212,46.9,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,3718664383,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431907,141,1,1,13,52,759fhii7hsnldanli06j5jmf6,1,29.4,91.7,2022-08-20T14:15:24.538Z,2022-08-21T09:35:38Z,3718665309,140,25.0,3718665307,56,Back,3722444677,178,,3718665317,213,4.4,3718665313,212,13.7,3718665311,141,72.7,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432001,142,1,1,13,57,759fhii7hsnldanli06j5jmf6,1,36.7,66.3,2022-08-20T14:15:29.254Z,2022-08-21T09:35:43Z,3722444911,178,,3718665783,140,30.0,3718665781,56,Back,3718665787,212,18.6,3718665789,213,4.3,3718665785,141,40.9,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432081,143,1,1,14,0,759fhii7hsnldanli06j5jmf6,1,30.3,40.3,2022-08-20T14:15:32.354Z,2022-08-21T09:35:45Z,3718666193,56,Back,3722444997,178,,3718666197,141,69.0,3718666205,213,1.4,3718666195,140,33.4,3718666201,212,19.8,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432145,144,1,1,14,3,759fhii7hsnldanli06j5jmf6,1,33.9,69.4,2022-08-20T14:15:35.483Z,2022-08-21T09:35:47Z,3718666535,56,Back,3722445045,178,,3718666539,141,83.5,3718666541,212,10.7,3718666543,213,1.1,3718666537,140,38.5,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432199,145,1,1,14,4,759fhii7hsnldanli06j5jmf6,1,38.6,83.9,2022-08-20T14:15:37.220Z,2022-08-21T09:35:54Z,3718666825,140,46.2,3722445393,178,,3718666833,213,5.4,3718666823,56,Back,3718666829,212,12.7,3718666827,141,69.3,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432295,146,1,1,14,6,759fhii7hsnldanli06j5jmf6,0,52.3,71.4,2022-08-20T14:15:39.137Z,2022-08-21T09:35:58Z,3718667291,213,0.5,3718667285,140,67.8,3718667289,212,18.8,3718667287,141,85.1,3722445563,178,,3718667283,56,Left,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432303,106,61,1,14,7,besu5lkqmra07drq1czpr0tk4,1,31.9,17.9,2022-08-20T14:15:40.147Z,2022-08-21T09:36:09Z,3718667327,56,Back,3722446053,389,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432265,104,43,1,14,9,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-08-20T14:15:41.300Z,2022-08-20T14:15:59Z,3718670619,144,45,3718667145,285,0,3718667143,56,Back,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
