id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,keyPass,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2494644113,1,34,16,0,0,759fhii7hsnldanli06j5jmf6,1,0,0,2023-01-02T14:03:52.964Z,2023-01-02T15:02:56Z,3963531833,130,4,3963531829,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3963531837,194,4gxuw581mvfnr6qr3aobbjyt,3963531835,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3963531831,59,"1, 16, 24, 27, 15, 4, 18, 8, 9, 29, 7, 2, 6, 13, 17, 20, 26, 36, 38, 47",3963531839,197,16503,3963531841,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3963531827,30,"4gxuw581mvfnr6qr3aobbjyt, blmo7wrka5yrcckuu9owlwx5h, egfrwjjbl6fom2rwi5jpzzfmx, 5z0g3l4s56p11t3wgrpjhko9h, 201zg5m6q6zjj43w8jlf5cgrt, 8qv2da4sxpuw4h44jm4dz2j85, kmyde3h3kx3tyx5b4m2oglt6, cl8lua6yep85vpl25pdi0wfzd, aiacgvdwjvt1te2ndnbk95lg5, dkk86y8pa3svtz43c0m55qn6x, 6axbj3uylrbf0l29vj3vdmd3p, 5j7ekg9k304y36twun3me2w2d, 1vgtiwnof0l89l62t6e1thgx5, 6yr5rwfdnz02psz22acr43z6d, 4vnpdi15nazck2sywdgkve2cq, bmyfnz8nkem6q0oa2q0h3ioa2, 3sk52j2sm7jvmytofzefc5boq, cfjerpzkgle5dquubfp5o5ul0, 9785y6kolfs8e6yxbl7o4xzis, d2b02lofzdrlxuxfi66cn9h5g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494645393,1,34,16,0,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-01-02T14:08:37.233Z,2023-01-02T14:37:39Z,3963538149,130,4,3963538155,197,1999,3963538157,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3963538153,194,z1apq9hkjp8l8jhpegacpwid,3963538145,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",3963538151,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3963538147,59,"1, 2, 11, 24, 6, 15, 22, 17, 9, 7, 29, 3, 5, 10, 16, 25, 31, 32, 33",3963538143,30,"cgu73urupkapqq9bnl17s8tt5, z1apq9hkjp8l8jhpegacpwid, db1hineo65ck1zyg8kjtl5iad, ddnwckj55fg870otjg9w9xyad, 9ykuo0c905u48vd44wxgb6jth, 9mgoxb4nlse8gjbmcs0nh0dex, 91z7xt6xuwgzt0jyg5owh6yfp, 1mbcl4xzln2fyj0o3aapdhdrd, b0fuw7r17cq41awaoydw9bjl5, 8gh8ocvon1ht6yxxdxaisfa39, 1swg0twoet2to70z38wo78b1l, 7hzc2m8h1ufacyazzxp1ove1h, dm0ktjgadvf89t9zsqybufnxl, e3wuwgyb0acsca2fw0l7fq7rp, elmr3dbzcn0od1mflq6mc02ui, 8d9kq8ab5olsc1w1swicqemay, 6xxz0du2vvp6farrdvs02e8k5, ejo44v1xeqrf9wsc1q3td4ul1, 73grc910ff9auyze63pgtoet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655245,2,32,1,0,0,759fhii7hsnldanli06j5jmf6,1,0,0,2023-01-02T15:02:12.768Z,2023-01-02T15:02:14Z,3963585751,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655243,2,32,1,0,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-01-02T15:02:12.768Z,2023-01-02T20:46:36Z,3963585749,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655253,3,1,1,0,0,759fhii7hsnldanli06j5jmf6,1,49.9,50.3,2023-01-02T15:02:12.881Z,2023-01-03T04:04:35Z,3963585795,213,3.1,3963585789,140,39.5,3964249867,178,,3963585793,212,10.9,3963585797,279,S,3963585791,141,50.9,3963585787,56,Back,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655267,4,1,1,0,2,759fhii7hsnldanli06j5jmf6,0,27.5,43.1,2023-01-02T15:02:15.485Z,2023-01-03T04:04:40Z,3963585875,141,72.3,3963585877,212,43.5,3963585873,140,64.4,3963585881,1,,3963585879,213,0.5,3963585869,157,,3963585871,56,Center,3964249887,178,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655265,3,44,1,0,5,besu5lkqmra07drq1czpr0tk4,1,33.1,28.6,2023-01-02T15:02:18.627Z,2023-01-03T05:50:40Z,3963585913,233,5,3963585865,285,,3963585863,56,Back,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655271,5,44,1,0,5,759fhii7hsnldanli06j5jmf6,0,66.9,71.4,2023-01-02T15:02:18.628Z,2023-01-03T04:04:47Z,3963585889,56,Center,3963585891,286,,3963585917,233,3,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655273,4,1,1,0,5,besu5lkqmra07drq1czpr0tk4,0,30.5,29.8,2023-01-02T15:02:18.654Z,2023-01-03T05:50:41Z,3963585895,56,Back,3963585903,213,5.9,3964249921,388,,3963585893,3,,3963585897,140,41.1,3963585899,141,23.7,3963585901,212,11.9,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494655283,6,1,1,0,8,759fhii7hsnldanli06j5jmf6,0,56.7,77.2,2023-01-02T15:02:21.186Z,2023-01-03T04:05:06Z,3963585963,212,7.7,3963585957,56,Center,3963585961,141,69.3,3963585955,3,,3963585959,140,61.9,3963585965,213,5.5,3964249961,178,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
