id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/15/value
2534449569,309,45,1,27,56,dvnjvad3p09dugr79gktlrtll,0,62.2,70.8,2023-04-16T11:28:56.166Z,2023-04-16T17:48:55Z,4194657709,285,,4194657707,56,Center,4194657755,233,173,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449595,174,1,1,27,57,enzoyc121va61wtmjf4cm7p3d,1,34.6,32.2,2023-04-16T11:28:57.173Z,2023-04-16T17:49:03Z,4194657847,56,Back,4194657853,212,16.2,4194657855,213,0.9,4196543571,178,,4194657851,141,50.6,4194657849,140,44.4,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449631,175,1,1,28,0,enzoyc121va61wtmjf4cm7p3d,1,45.4,52.5,2023-04-16T11:29:00.257Z,2023-04-16T17:49:06Z,4194657985,155,,4194657993,212,36.8,4194657997,1,,4194657989,140,73.6,4196543901,178,,4194657995,213,0.6,4194657991,141,84.7,4194657987,56,Left,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449637,176,61,1,28,2,enzoyc121va61wtmjf4cm7p3d,0,75.8,73.2,2023-04-16T11:29:02.508Z,2023-04-16T17:49:11Z,4196544191,178,,4194658011,56,Center,,,,,,,,,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534831527,1579,67,1,28,4,dvnjvad3p09dugr79gktlrtll,1,20.1,32.3,2023-04-16T11:29:04.207Z,2023-04-16T18:13:12Z,4196629685,233,761,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534831519,761,67,1,28,4,enzoyc121va61wtmjf4cm7p3d,0,79.9,67.7,2023-04-16T11:29:04.208Z,2023-04-16T18:13:10Z,4196629713,233,1579,,,,,,,,,,,,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449649,310,1,1,28,4,dvnjvad3p09dugr79gktlrtll,0,21.3,28.8,2023-04-16T11:29:04.298Z,2023-04-16T18:13:13Z,4194658043,140,26.7,4196252247,236,,4196544447,178,,4194658039,157,,4194658049,213,5.7,4194658051,1,,4194658041,56,Back,4194658045,141,23.7,cksi669gcnskpytzh70a43it,C. Starfelt,4194658047,212,6.6,4196252249,286,4196263939,233,,,,,,,,,,,,,,,625,,,,,,,,,,,,,,
2534762495,625,74,1,28,4,enzoyc121va61wtmjf4cm7p3d,1,81.5,67.4,2023-04-16T11:29:04.336Z,2023-04-16T17:49:18Z,4196251847,285,,4196544603,178,,4196263947,233,310,4196251845,56,Center,,,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449679,177,1,1,28,7,enzoyc121va61wtmjf4cm7p3d,0,72.3,72.9,2023-04-16T11:29:07.198Z,2023-04-16T17:49:24Z,4194658153,213,6.1,4194658147,140,96.8,4196545143,178,,4194658145,56,Center,4194658151,212,26.3,4194658149,141,65.1,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449681,311,52,1,28,9,dvnjvad3p09dugr79gktlrtll,1,3.7,37.1,2023-04-16T11:29:09.477Z,2023-04-16T17:49:35Z,4196545511,389,,4196266219,376,,,,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449751,312,1,1,28,17,dvnjvad3p09dugr79gktlrtll,1,14,47.9,2023-04-16T11:29:17.166Z,2023-04-16T17:49:44Z,4194658455,141,69.9,4194658449,123,,4194658451,56,Back,4194658459,213,0.8,4194658447,189,,4196546429,178,,4194658453,140,28.1,4194658457,212,21.0,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449779,313,1,1,28,23,dvnjvad3p09dugr79gktlrtll,1,36.3,80.9,2023-04-16T11:29:23.184Z,2023-04-16T17:49:40Z,4194658561,212,23.7,4194658557,140,57.2,4194658555,56,Left,4194658559,141,94.1,4196546155,178,,4194658563,213,0.4,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449807,314,1,1,28,26,dvnjvad3p09dugr79gktlrtll,1,58.6,94.1,2023-04-16T11:29:26.463Z,2023-04-16T17:49:50Z,4194658687,141,88.3,4194658689,212,18.7,4194658683,56,Back,4194658691,213,3.4,4196546843,178,,4194658685,140,41.2,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449875,315,1,1,28,29,dvnjvad3p09dugr79gktlrtll,1,41.7,83,2023-04-16T11:29:28.644Z,2023-04-16T17:49:54Z,4194658969,56,Back,4194658977,213,4.6,4194658973,141,39.7,4194658975,212,29.7,4194658971,140,38.3,4196547097,178,,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449897,316,1,1,28,35,dvnjvad3p09dugr79gktlrtll,1,45.7,30.6,2023-04-16T11:29:35.435Z,2023-04-16T17:49:57Z,4194659085,56,Back,4194659093,213,1.6,4194659089,141,70.9,4196547385,178,,4194659087,140,45.7,4194659091,212,27.4,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449915,317,1,1,28,38,dvnjvad3p09dugr79gktlrtll,1,46.7,72.1,2023-04-16T11:29:37.543Z,2023-04-16T17:50:00Z,4196547585,178,,4194659187,213,0.6,4194659183,141,79.1,4194659179,56,Left,4194659185,212,8.5,4194659181,140,53.4,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449931,318,1,1,28,39,dvnjvad3p09dugr79gktlrtll,1,53.4,79.1,2023-04-16T11:29:38.660Z,2023-04-16T17:50:05Z,4196547993,178,,4194659259,140,40.8,4194659267,212,17.3,4194659263,141,62.7,4194659255,56,Back,4194659271,213,3.8,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449937,319,1,1,28,41,dvnjvad3p09dugr79gktlrtll,1,40.8,62.7,2023-04-16T11:29:40.693Z,2023-04-16T17:50:08Z,4194659303,141,29.7,4194659307,213,4.8,4194659301,140,42.8,4194659305,212,22.5,4196548165,178,,4194659299,56,Back,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449949,320,1,1,28,43,dvnjvad3p09dugr79gktlrtll,1,42.8,29.7,2023-04-16T11:29:43.006Z,2023-04-16T17:50:12Z,4194659357,140,51.7,4194659361,212,19.6,4194659363,213,5.2,4194659359,141,4.4,4194659355,56,Right,4196548437,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449973,321,1,1,28,44,dvnjvad3p09dugr79gktlrtll,1,51.7,4.4,2023-04-16T11:29:44.220Z,2023-04-16T17:50:16Z,4194659487,56,Back,4194659491,141,25.5,4194659495,213,2.2,4194659489,140,42.2,4196548721,178,,4194659493,212,17.5,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449983,322,1,1,28,48,dvnjvad3p09dugr79gktlrtll,1,45,33.9,2023-04-16T11:29:47.566Z,2023-04-16T17:50:19Z,4194659549,213,0.2,4194659541,56,Center,4196549003,178,,4194659545,141,37.3,4194659547,212,14.9,4194659543,140,59.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449989,323,1,1,28,49,dvnjvad3p09dugr79gktlrtll,0,59,37.3,2023-04-16T11:29:48.821Z,2023-04-16T17:50:24Z,4196549331,178,,4194659599,212,7.1,4194659601,213,2.1,4194659595,140,55.6,4194659593,56,Center,4194659597,141,46.3,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534449985,178,61,1,28,49,enzoyc121va61wtmjf4cm7p3d,1,47.9,52.1,2023-04-16T11:29:49.145Z,2023-04-16T17:50:29Z,4194659573,56,Back,4196549731,178,,,,,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450013,324,1,1,28,51,dvnjvad3p09dugr79gktlrtll,1,53,53,2023-04-16T11:29:50.875Z,2023-04-16T17:50:33Z,4194659701,141,76.9,4194659705,213,1.0,4194659699,140,63.8,4194659703,212,19.8,4196550019,178,,4194659697,56,Center,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450015,325,1,1,28,52,dvnjvad3p09dugr79gktlrtll,1,63.8,76.9,2023-04-16T11:29:51.793Z,2023-04-16T17:50:37Z,4194659729,213,2.8,4194659725,141,82.6,4194659721,56,Left,4194659723,140,54.6,4194659727,212,10.4,4196550251,178,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450019,326,1,1,28,54,dvnjvad3p09dugr79gktlrtll,1,54.6,82.6,2023-04-16T11:29:53.544Z,2023-04-16T17:50:41Z,4194659773,56,Center,4194659777,141,56.4,4196550575,178,,4194659781,213,4.7,4194659779,212,17.8,4194659775,140,53.6,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450069,327,1,1,28,55,dvnjvad3p09dugr79gktlrtll,1,53.7,52.4,2023-04-16T11:29:55.421Z,2023-04-16T17:50:44Z,4194659959,212,12.9,4196550697,178,,4194659955,141,33.4,4194659949,56,Center,4194659951,140,53.2,4194659961,213,4.7,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450115,328,1,1,29,1,dvnjvad3p09dugr79gktlrtll,1,65.5,11.3,2023-04-16T11:30:00.995Z,2023-04-16T17:50:48Z,4194660189,56,Right,4194660197,213,5.6,4194660193,141,6.4,4194660191,140,69.2,4194660195,212,5.1,4196550915,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450135,329,1,1,29,6,dvnjvad3p09dugr79gktlrtll,1,69.7,32.8,2023-04-16T11:30:05.885Z,2023-04-16T17:50:56Z,4194660267,56,Center,4194660271,141,51.6,4194660275,213,1.2,4194660269,140,74.1,4194660273,212,13.6,4196551297,178,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450145,330,1,1,29,7,dvnjvad3p09dugr79gktlrtll,0,74.6,53.1,2023-04-16T11:30:07.511Z,2023-04-16T17:50:59Z,4194660331,56,Center,4194660335,141,60.8,4194660339,213,0.4,4194660337,212,14.7,4196551487,178,,4194660333,140,87.7,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450183,179,1,1,29,9,enzoyc121va61wtmjf4cm7p3d,0,9.5,35.2,2023-04-16T11:30:08.621Z,2023-04-16T17:51:04Z,4194660507,141,48.1,4194660503,56,Back,4196551793,178,,4194660513,1,,4194660511,213,0.2,4194660509,212,40.8,4194660505,140,47.4,4194660501,157,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450193,331,1,1,29,13,dvnjvad3p09dugr79gktlrtll,1,55,56.9,2023-04-16T11:30:12.623Z,2023-04-16T17:51:08Z,4194660561,141,37.4,4196552051,178,,4194660565,213,3.9,4194660557,56,Back,4194660559,140,40.5,4194660563,212,20.2,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450227,332,1,1,29,17,dvnjvad3p09dugr79gktlrtll,1,44.5,36.1,2023-04-16T11:30:16.917Z,2023-04-16T17:51:11Z,4194660723,140,46.7,4194660727,212,24.8,4196552189,178,,4194660729,213,1.5,4194660725,141,72.4,4194660721,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450267,333,1,1,29,20,dvnjvad3p09dugr79gktlrtll,1,53.3,78.5,2023-04-16T11:30:20.384Z,2023-04-16T17:51:15Z,4196552311,178,,4194660891,141,83.3,4194660895,213,0.2,4194660887,56,Left,4194660893,212,13.6,4194660889,140,65.9,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450279,334,1,1,29,22,dvnjvad3p09dugr79gktlrtll,1,69.4,89.4,2023-04-16T11:30:21.547Z,2023-04-16T17:51:28Z,4194660977,212,11.9,4196552571,178,,4194660973,140,59.4,4194660979,213,3.6,4194660975,141,81.1,4194660971,56,Left,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450321,335,1,1,29,25,dvnjvad3p09dugr79gktlrtll,1,59.8,75.1,2023-04-16T11:30:25.394Z,2023-04-16T17:51:31Z,4196553241,178,,4194661159,140,47.3,4194661163,212,24.8,4194661165,213,4.2,4194661161,141,44.2,4194661157,56,Back,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450339,336,1,1,29,32,dvnjvad3p09dugr79gktlrtll,1,54.5,32.5,2023-04-16T11:30:31.958Z,2023-04-16T17:51:34Z,4194661259,212,23.2,4194661255,140,55.4,4196553375,178,,4194661257,141,66.6,4194661253,56,Center,4194661261,213,1.5,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450349,337,1,1,29,34,dvnjvad3p09dugr79gktlrtll,1,57.1,73.9,2023-04-16T11:30:34.086Z,2023-04-16T17:51:36Z,4194661303,56,Center,4194661307,141,75.0,4196553545,178,,4194661309,212,8.7,4194661311,213,0.1,4194661305,140,65.4,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450355,338,1,1,29,35,dvnjvad3p09dugr79gktlrtll,1,65.9,74.8,2023-04-16T11:30:34.939Z,2023-04-16T17:51:41Z,4194661351,213,3.2,4194661349,212,11.4,4194661345,140,55.0,4194661343,56,Center,4196553855,178,,4194661347,141,74.5,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450361,339,1,1,29,37,dvnjvad3p09dugr79gktlrtll,1,55,70.2,2023-04-16T11:30:36.556Z,2023-04-16T17:51:51Z,4196554447,178,,4194661391,140,55.2,4194661395,212,25.3,4194661393,141,33.0,4194661397,213,4.7,4194661389,56,Center,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450393,340,1,1,29,39,dvnjvad3p09dugr79gktlrtll,1,58.5,27.4,2023-04-16T11:30:38.998Z,2023-04-16T17:51:54Z,4194661529,141,11.9,4194661533,213,5.3,4194661525,56,Right,4196554651,178,,4194661527,140,65.1,4194661531,212,12.6,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450409,341,1,1,29,41,dvnjvad3p09dugr79gktlrtll,1,67.3,9.1,2023-04-16T11:30:41.350Z,2023-04-16T17:51:58Z,4194661657,56,Right,4196554987,178,,4194661665,213,5.1,4194661661,141,1.6,4194661663,212,5.6,4194661659,140,69.4,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450431,342,1,1,29,45,dvnjvad3p09dugr79gktlrtll,1,64.9,4.6,2023-04-16T11:30:45.073Z,2023-04-16T17:52:12Z,4194661753,213,1.7,4194661747,140,63.3,4194661745,56,Center,4196555745,178,,4194661749,141,24.0,4194661751,212,13.3,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450453,343,1,1,29,46,dvnjvad3p09dugr79gktlrtll,1,63.3,24,2023-04-16T11:30:46.101Z,2023-04-16T17:52:16Z,4196556067,178,,4194661835,141,24.0,4194661831,56,Center,4194661839,213,3.1,4194661847,156,,4194661837,212,8.5,4194661833,140,55.2,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450495,344,1,1,29,49,dvnjvad3p09dugr79gktlrtll,1,54.6,24.9,2023-04-16T11:30:48.704Z,2023-04-16T17:52:20Z,4194662009,140,54.4,4194662015,213,1.6,4194662011,141,52.8,4194662007,56,Center,4196556325,178,,4194662013,212,19.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450511,345,1,1,29,51,dvnjvad3p09dugr79gktlrtll,1,54.7,60.6,2023-04-16T11:30:50.871Z,2023-04-16T17:52:23Z,4194662081,141,71.1,4194662085,213,1.1,4194662079,140,58.6,4194662083,212,8.2,4194662077,56,Center,4196556507,178,,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450521,346,1,1,29,52,dvnjvad3p09dugr79gktlrtll,1,58.8,71.1,2023-04-16T11:30:51.629Z,2023-04-16T17:52:28Z,4194662121,140,54.9,4194662125,212,5.5,4196556777,178,,4194662123,141,65.8,4194662119,56,Center,4194662127,213,3.9,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450553,347,1,1,29,53,dvnjvad3p09dugr79gktlrtll,0,54.9,65.8,2023-04-16T11:30:53.484Z,2023-04-16T17:52:32Z,4194662227,140,69.8,4194662231,212,25.3,4194662229,141,36.6,4194662233,213,5.4,4194662225,56,Center,4196557005,178,,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450533,180,61,1,29,55,enzoyc121va61wtmjf4cm7p3d,0,23.8,67.6,2023-04-16T11:30:54.803Z,2023-04-16T17:52:37Z,4196557327,178,,4194662169,56,Back,,,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450589,348,1,1,29,57,dvnjvad3p09dugr79gktlrtll,1,71,33.9,2023-04-16T11:30:56.787Z,2023-04-16T17:52:43Z,4194662407,213,0.8,4196557739,178,,4194662403,141,55.2,4194662405,212,20.9,4194662399,56,Center,4194662401,140,85.3,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450593,349,61,1,29,58,dvnjvad3p09dugr79gktlrtll,0,86.5,56,2023-04-16T11:30:57.757Z,2023-04-16T17:52:49Z,4194662419,56,Center,4196558165,178,,,,,,,,,,,,,,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450575,181,49,1,29,59,enzoyc121va61wtmjf4cm7p3d,1,6.9,37.4,2023-04-16T11:30:59.138Z,2023-04-16T17:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450625,182,1,1,30,0,enzoyc121va61wtmjf4cm7p3d,1,4.9,35.1,2023-04-16T11:31:00.187Z,2023-04-16T17:31:52Z,4194662555,140,19.4,4194662559,212,26.1,4196467455,178,,4194662561,213,5.3,4194662557,141,4.0,4194662553,56,Back,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450627,183,61,1,30,2,enzoyc121va61wtmjf4cm7p3d,0,19.5,3.8,2023-04-16T11:31:02.225Z,2023-04-16T17:31:57Z,4196467879,178,,4194662565,56,Back,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450633,184,5,1,30,2,enzoyc121va61wtmjf4cm7p3d,0,23.5,-1.8,2023-04-16T11:31:02.470Z,2023-04-16T17:32:00Z,4194662591,347,,4194662589,56,Back,4194664659,233,350,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450997,350,5,1,30,2,dvnjvad3p09dugr79gktlrtll,1,76.5,101.8,2023-04-16T11:31:02.470Z,2023-04-16T17:32:00Z,4194664651,233,184,4194664637,347,,4194664635,56,Left,,,,,,,,,,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450737,185,18,1,30,15,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:31:14.574Z,2023-04-16T17:32:06Z,4194663203,55,186,4194663163,44,Midfielder,4194663161,42,,4194663165,59,15,,,,,,,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450743,186,19,1,30,15,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:31:14.575Z,2023-04-16T17:32:06Z,4194663187,292,7,4194663191,44,Midfielder,4194663183,145,11,4194663179,42,,4194663185,59,4,4194663193,55,185,4194663189,293,4,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534451295,189,43,1,30,25,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:31:25.142Z,2023-04-16T11:32:27Z,4194666175,30,"91m838lynz6db94q8ufcqk91x, 9coe01drgpmlz3ee9qfond815, bt4n55baiq4m30oyc0v833omi, 2707xag1w0czgk17kz84632ms, 2c89yb9spduwcxl7lrhckru1h, 5h9myriisqh4v99oka6gwey8l, 9z0xcc7yot7royqle0nn6fdn9, 4rsnyz3019rgfjdil1zs024t1, dzs6o86mv89839vlz2qswhuj9, aqt5c6bvjkbaw56lq7t69kjjd, 2spu2yn887lywqw2vrg3evhlh, 1fkrvnzbrb9s0qojjhc8edpm1, 6ta1shg2pfj5cchdod1xdtvbp, 9hnkwvq81pd0bkovc17lqhf4l, atf7aycphllb4i8h9jnld4bmd, 3svpmpx5tb4ekuewkh79l2up5, 2ytdtlvxm0ba22gsmk6vu4vhm, 8p1pe1wpwy9o3p2n9imr2k5ck",4194666181,130,2,4194666179,59,"20, 2, 24, 34, 5, 22, 11, 19, 23, 3, 4, 1, 10, 16, 17, 21, 25, 29",4194666185,194,2c89yb9spduwcxl7lrhckru1h,4194667393,144,40,4194666183,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4194666177,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450839,187,18,1,30,30,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:31:30.415Z,2023-04-16T17:32:09Z,4194663793,55,188,4194663689,44,Forward,4194663691,59,26,4194663685,42,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534450843,188,19,1,30,30,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:31:30.416Z,2023-04-16T17:32:09Z,4194663751,44,Defender,4194663749,293,5,4194663741,145,10,4194663745,292,4,4194663743,59,3,4194663733,42,,4194663753,55,187,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
