id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value
2484489083,6,1,1,0,33,cnnku8uihko7u4th0fms4pvg6,1,26.7,87.2,2022-11-12T12:33:04.353Z,2022-11-12T20:39:02Z,3909888517,56,Back,3909888519,140,32.7,3909888525,213,5.8,3912510825,178,,3909888521,141,82.1,3909888523,212,7.2,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489089,7,49,1,0,33,cnnku8uihko7u4th0fms4pvg6,1,32.7,81.5,2022-11-12T12:33:05.237Z,2022-11-12T20:39:11Z,,,,,,,,,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489107,8,1,1,0,35,cnnku8uihko7u4th0fms4pvg6,0,30.1,74.7,2022-11-12T12:33:06.667Z,2022-11-12T20:39:16Z,3912511751,178,,3909888623,56,Back,3909888627,141,65.1,3909888631,213,5.2,3909888629,212,7.3,3909888625,140,33.2,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485044639,609,67,1,0,36,muo4d1nfi1vgyvz5n07tjmoo,1,66.6,36.2,2022-11-12T12:33:07.757Z,2022-11-13T10:51:34Z,3912857831,233,1014,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485044637,1014,67,1,0,36,cnnku8uihko7u4th0fms4pvg6,0,33.4,63.8,2022-11-12T12:33:07.758Z,2022-11-13T01:03:51Z,3912857847,233,609,,,,,,,,,,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489113,6,8,1,0,36,muo4d1nfi1vgyvz5n07tjmoo,1,63.9,33,2022-11-12T12:33:07.806Z,2022-11-13T10:51:35Z,3909888657,56,Center,3911949975,384,,3912512295,178,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489131,7,49,1,0,37,muo4d1nfi1vgyvz5n07tjmoo,1,64,33.3,2022-11-12T12:33:08.898Z,2022-11-12T20:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489179,8,1,1,0,39,muo4d1nfi1vgyvz5n07tjmoo,1,71.7,38.6,2022-11-12T12:33:10.352Z,2022-11-12T20:39:39Z,3912512839,178,,3909888923,56,Center,3909889789,210,15,3909888927,141,58.7,3909888929,212,14.3,3909888925,140,75.8,3909888931,213,1.3,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489185,9,15,1,0,40,muo4d1nfi1vgyvz5n07tjmoo,1,81.8,63.9,2022-11-12T12:33:12.029Z,2022-11-12T20:39:40Z,3909889805,103,19,3911951699,78,,3909889803,102,49.0,3909889807,215,,3909889799,55,8,3909889283,82,,3911951701,328,,3909889275,72,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,3909889809,146,84.2,3909888957,56,Center,3909889327,233,9,3909889795,29,3912513273,178,3909888953,22,3909889815,231,52.3,3909889811,147,61.9,3909889813,230,97.8,3909888955,18,,,,,,,,,,,,,,,,
2484489191,9,10,1,0,40,cnnku8uihko7u4th0fms4pvg6,1,15.8,44.2,2022-11-12T12:33:12.132Z,2022-11-12T20:39:44Z,3912513555,178,,3909888977,94,,3909889357,233,9,3909888983,56,Back,,,,,,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489243,10,5,1,0,43,muo4d1nfi1vgyvz5n07tjmoo,1,92.5,101.5,2022-11-12T12:33:15.247Z,2022-11-12T20:39:54Z,3909889237,56,Left,3909889319,233,10,3909889239,347,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489219,10,5,1,0,43,cnnku8uihko7u4th0fms4pvg6,0,7.5,-1.5,2022-11-12T12:33:15.247Z,2022-11-12T20:39:54Z,3909889151,347,,3909889347,233,10,3909889149,56,Back,,,,,,,,,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489495,11,1,1,1,11,muo4d1nfi1vgyvz5n07tjmoo,1,89.5,100,2022-11-12T12:33:42.367Z,2022-11-12T20:40:15Z,3909890559,213,4.8,3909890555,141,58.7,3909890557,212,29.4,3909890561,1,,3909890553,140,92.0,3909890551,56,Center,3909890549,107,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489499,12,44,1,1,12,muo4d1nfi1vgyvz5n07tjmoo,1,90,59.7,2022-11-12T12:33:44.234Z,2022-11-13T10:51:35Z,3909890577,56,Center,3909890579,286,,3909890731,233,11,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489533,11,44,1,1,12,cnnku8uihko7u4th0fms4pvg6,0,10,40.3,2022-11-12T12:33:44.235Z,2022-11-12T20:40:20Z,3909890713,56,Back,3909890717,285,,3909890735,233,12,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489561,13,1,1,1,13,muo4d1nfi1vgyvz5n07tjmoo,0,90.3,62,2022-11-12T12:33:44.266Z,2022-11-13T10:51:35Z,3909890861,56,Center,3912516269,388,,3909890863,140,90.3,3909890867,212,1.4,3909890859,168,,3909890869,213,4.7,3909890865,141,60.0,3909890857,3,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484523813,471,61,1,1,13,cnnku8uihko7u4th0fms4pvg6,1,9,40.4,2022-11-12T12:33:44.315Z,2022-11-12T20:40:40Z,3910062337,56,Back,3912516965,388,,3912516963,15,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489571,14,13,1,1,15,muo4d1nfi1vgyvz5n07tjmoo,1,86.9,47.2,2022-11-12T12:33:46.371Z,2022-11-12T20:40:48Z,3909892727,75,,3909891931,153,,3910063687,458,,3909891927,72,,3912517313,178,,3909892747,391,,3909892741,103,12.5,3909892755,231,49.1,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,3909891925,160,,3909890901,17,,3909892753,230,98.2,3909892737,102,3909890903,56,3909892749,146,3909892751,147,39.7,,,,,,,,,35.3,Center,92.1,,,,,,,,,,,,,
2484489629,13,4,1,1,16,cnnku8uihko7u4th0fms4pvg6,1,8.4,57.4,2022-11-12T12:33:47.845Z,2022-11-12T20:41:03Z,3909891195,285,,3909891187,13,,3909891275,233,15,3909891193,265,,3909891189,56,Back,3909891191,152,,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489645,15,4,1,1,16,muo4d1nfi1vgyvz5n07tjmoo,0,91.6,42.6,2022-11-12T12:33:47.846Z,2022-11-12T20:41:03Z,3909891295,233,13,3912517997,178,,3909891251,265,,3909891249,152,,3909891245,13,,3909891253,286,,3909891247,56,Center,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484489545,12,43,1,1,17,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-11-12T12:33:48.318Z,2022-11-12T12:34:53Z,3909894191,144,10,3909890791,56,Back,3909890789,94,0,,,,,,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490009,14,1,1,1,48,cnnku8uihko7u4th0fms4pvg6,1,9.5,51.5,2022-11-12T12:34:19.622Z,2022-11-12T20:41:27Z,3909892911,152,,3909892913,56,Back,3909892921,213,1.3,3912519373,178,,3909892917,141,72.7,3909892919,212,15.0,3909892915,140,13.5,3909892909,5,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490077,15,1,1,1,53,cnnku8uihko7u4th0fms4pvg6,1,24.3,60.9,2022-11-12T12:34:24.764Z,2022-11-12T20:41:32Z,3909893255,213,4.7,3909893241,56,Back,3909893253,212,31.1,3912519717,178,,3909893245,140,25.4,3909893249,141,15.2,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490091,16,1,1,1,59,cnnku8uihko7u4th0fms4pvg6,1,44,8.5,2022-11-12T12:34:31.058Z,2022-11-12T20:41:39Z,3912520097,178,,3909893325,56,Right,3909893329,141,14.9,3909893331,212,26.5,3909893327,140,68.9,3909893333,213,0.2,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490117,17,1,1,2,1,cnnku8uihko7u4th0fms4pvg6,0,68.2,18.2,2022-11-12T12:34:32.503Z,2022-11-12T20:41:48Z,3909893453,141,25.0,3909893451,140,90.4,3909893449,56,Center,3912520535,178,,3909893455,212,23.8,3911971193,168,,3909893457,213,0.2,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490121,16,49,1,2,4,muo4d1nfi1vgyvz5n07tjmoo,1,8.3,74.4,2022-11-12T12:34:35.298Z,2022-11-12T20:41:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490131,17,12,1,2,4,muo4d1nfi1vgyvz5n07tjmoo,1,8.3,74.4,2022-11-12T12:34:35.319Z,2022-11-12T20:42:02Z,3909893505,56,Back,3909893509,141,97.5,3909893529,167,,3909893507,140,0.0,3909893513,213,2.1,3909893511,212,18.2,3912521129,178,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490135,18,6,1,2,5,muo4d1nfi1vgyvz5n07tjmoo,0,4.6,86.2,2022-11-12T12:34:36.304Z,2022-11-12T20:42:10Z,3909893521,73,,3909893565,233,18,3909893519,56,Back,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490133,18,6,1,2,5,cnnku8uihko7u4th0fms4pvg6,1,95.4,13.8,2022-11-12T12:34:36.304Z,2022-11-12T20:42:10Z,3909893515,56,Right,3909893517,75,,3909893549,233,18,,,,,,,,,,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490413,19,1,1,2,33,cnnku8uihko7u4th0fms4pvg6,0,99.4,0.5,2022-11-12T12:35:04.600Z,2022-11-12T20:42:15Z,3909894783,224,,3909894781,155,,3909894777,2,,3909894785,56,Center,3909894789,141,54.0,3911974231,20,,3912522071,178,,3909894795,1,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,3909894779,6,,3909894791,212,37.4,3909894793,213,1.8,3909894787,140,,,,,,,,,,,,,,,,91.3,,,,,,,,,,,,,,,
2484490439,19,12,1,2,35,muo4d1nfi1vgyvz5n07tjmoo,1,11.4,49,2022-11-12T12:35:06.287Z,2022-11-12T20:42:23Z,3909894939,56,Back,3909894945,141,85.1,3909894949,213,1.6,3909894947,212,24.6,3912522625,388,,3909894943,140,10.1,3909894967,15,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490469,20,1,1,2,38,cnnku8uihko7u4th0fms4pvg6,1,85.6,13.8,2022-11-12T12:35:09.533Z,2022-11-12T20:42:33Z,3909895111,212,5.1,3909895105,56,Right,3912523183,178,,3909895109,141,6.5,3909895107,140,86.7,3909895115,213,4.9,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490497,21,1,1,2,39,cnnku8uihko7u4th0fms4pvg6,1,85,5.9,2022-11-12T12:35:11.176Z,2022-11-12T20:42:38Z,3909895225,213,2.6,3909895217,56,Right,3909895219,140,77.1,3909895221,141,12.5,3909895223,212,9.4,3912523493,178,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490523,22,1,1,2,42,cnnku8uihko7u4th0fms4pvg6,1,79.2,7.3,2022-11-12T12:35:13.405Z,2022-11-12T20:42:42Z,3909895331,56,Right,3909895333,140,84.8,3909895337,212,6.3,3909895339,213,5.9,3909895335,141,4.0,3912523823,178,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490559,23,1,1,2,44,cnnku8uihko7u4th0fms4pvg6,0,87.4,6.1,2022-11-12T12:35:15.341Z,2022-11-12T20:42:45Z,3911985101,224,,3909895525,213,1.4,3911985103,20,,3909895515,155,,3909895519,140,94.0,3909895521,141,60.5,3909895523,212,37.6,3909895513,2,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,3909895527,1,,3909895517,56,Center,3912523995,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484890877,587,44,1,2,45,muo4d1nfi1vgyvz5n07tjmoo,1,4.8,37.5,2022-11-12T12:35:16.970Z,2022-11-13T10:51:36Z,3912308401,233,996,3911986203,56,Back,3911986207,285,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484890841,996,44,1,2,45,cnnku8uihko7u4th0fms4pvg6,0,95.2,62.5,2022-11-12T12:35:16.971Z,2022-11-12T20:42:50Z,3911985997,56,Center,3911985999,286,,3912308433,233,587,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490583,20,12,1,2,45,muo4d1nfi1vgyvz5n07tjmoo,1,4.5,45.1,2022-11-12T12:35:16.998Z,2022-11-13T10:51:36Z,3909895779,15,,3909895627,212,18.8,3909895657,167,,3909895629,213,4.4,3909895625,141,18.6,3912525117,388,,3909895621,56,Back,3909895623,140,0.0,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490589,21,6,1,2,46,muo4d1nfi1vgyvz5n07tjmoo,0,2.7,29,2022-11-12T12:35:17.933Z,2022-11-12T20:43:11Z,3909895645,56,Back,3909895649,73,,3909895703,233,24,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490569,24,6,1,2,46,cnnku8uihko7u4th0fms4pvg6,1,97.3,71,2022-11-12T12:35:17.933Z,2022-11-12T20:43:11Z,3909895543,73,,3909895541,56,Center,3909895669,233,21,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490705,25,1,1,2,53,cnnku8uihko7u4th0fms4pvg6,1,99.6,99.3,2022-11-12T12:35:25.214Z,2022-11-12T20:43:27Z,3909896123,6,,3909896125,56,Left,3909896129,141,95.4,3909896131,212,7.9,3909896127,140,92.5,3909896133,213,3.5,3912526533,178,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490717,26,1,1,2,55,cnnku8uihko7u4th0fms4pvg6,1,87.9,95.2,2022-11-12T12:35:27.054Z,2022-11-12T20:43:36Z,3912526947,178,,3909896201,212,8.2,3909896199,141,95.6,3909896195,56,Left,3909896197,140,80.1,3909896203,213,3.1,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484490737,27,1,1,2,58,cnnku8uihko7u4th0fms4pvg6,1,77.7,86.3,2022-11-12T12:35:29.337Z,2022-11-12T20:43:45Z,3912527535,178,,3909896279,141,84.4,3909896275,56,Left,3909896277,140,87.2,3909896281,212,10.1,3909896283,213,6.2,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
