id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value,qualifier/15/value
2530267473,185,8,1,21,28,759fhii7hsnldanli06j5jmf6,1,28.8,12.8,2023-04-08T14:22:09.472Z,2023-04-08T17:32:40Z,4172391749,56,Back,4173289281,384,,,,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267487,186,49,1,21,29,759fhii7hsnldanli06j5jmf6,1,20.6,9.7,2023-04-08T14:22:10.768Z,2023-04-08T14:22:10Z,,,,,,,,,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267517,187,1,1,21,30,759fhii7hsnldanli06j5jmf6,0,22.5,10.3,2023-04-08T14:22:11.640Z,2023-04-08T17:32:48Z,4172391985,213,0.2,4172391969,56,Center,4172391989,1,,4173289739,157,,4172391977,141,21.5,4172391981,212,44.5,4172391973,140,64.3,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267551,180,49,1,21,32,besu5lkqmra07drq1czpr0tk4,1,34.1,77.8,2023-04-08T14:22:13.447Z,2023-04-08T14:22:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267785,181,1,1,21,32,besu5lkqmra07drq1czpr0tk4,1,34.1,77.8,2023-04-08T14:22:13.688Z,2023-04-08T14:22:25Z,4172393317,212,26.8,4172393319,213,3.8,4172393315,141,53.6,4172393311,56,Back,4172393313,140,13.9,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267819,182,1,1,21,44,besu5lkqmra07drq1czpr0tk4,1,15.1,53.1,2023-04-08T14:22:24.912Z,2023-04-08T14:22:26Z,4172393553,212,57.2,4172393563,1,,4172393549,141,91.1,4172393539,56,Left,4172393557,213,0.5,4172393543,140,63.7,4172393537,155,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267889,183,1,1,21,45,besu5lkqmra07drq1czpr0tk4,1,63.7,91.1,2023-04-08T14:22:26.704Z,2023-04-08T14:22:29Z,4172393903,3,,4172393913,212,4.3,4172393911,141,90.3,4172393915,213,6.2,4172393909,140,67.8,4172393907,56,Left,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267903,184,44,1,21,47,besu5lkqmra07drq1czpr0tk4,1,68.2,89.4,2023-04-08T14:22:28.198Z,2023-04-08T14:22:30Z,4172393995,286,,4172394023,233,188,4172393993,56,Left,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267845,188,44,1,21,47,759fhii7hsnldanli06j5jmf6,0,31.8,10.6,2023-04-08T14:22:28.199Z,2023-04-08T14:22:30Z,4172393715,285,,4172394051,233,184,4172393713,56,Back,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267923,185,1,1,21,48,besu5lkqmra07drq1czpr0tk4,1,67.8,90.3,2023-04-08T14:22:29.112Z,2023-04-08T14:24:09Z,4172394095,141,79.6,4172394093,140,69.7,4172394089,3,,4172394097,212,7.5,4172394099,213,5.0,4172394091,56,Left,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530267999,186,1,1,21,50,besu5lkqmra07drq1czpr0tk4,1,70.3,75.9,2023-04-08T14:22:31.007Z,2023-04-08T14:22:34Z,4172394459,140,70.4,4172394469,212,6.9,4172394473,213,4.7,4172394455,56,Center,4172394465,141,65.8,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530268037,187,1,1,21,53,besu5lkqmra07drq1czpr0tk4,1,77.2,54.3,2023-04-08T14:22:34.360Z,2023-04-08T17:33:16Z,4172394639,141,38.0,4172394641,212,11.1,4172394635,56,Center,4172394643,213,4.6,4172394637,140,76.1,4172397755,210,15,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2530268043,188,15,1,21,55,besu5lkqmra07drq1czpr0tk4,1,76.8,43.3,2023-04-08T14:22:36.559Z,2023-04-08T17:33:16Z,4172397783,230,98.5,4172397779,146,78.2,4172394681,22,,4172397765,29,,4172396703,20,,4172397777,328,,4172396735,233,189,4172396707,82,,73grc910ff9auyze63pgtoet,S. Oméonga,4172394685,56,Center,4172397773,103,20.8,4172397785,231,50,4172397771,102,,4172397781,147,44.0,4172397763,77,,,4172397775,215,,4172394683,18,4172397767,55,,,,53.1,187,
2530268065,189,10,1,21,55,759fhii7hsnldanli06j5jmf6,1,26.4,49,2023-04-08T14:22:36.659Z,2023-04-08T14:22:57Z,4172396775,233,188,4172394787,56,Back,4172394785,94,,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530268111,189,15,1,21,59,besu5lkqmra07drq1czpr0tk4,1,87.5,43.5,2023-04-08T14:22:40.431Z,2023-04-08T17:34:09Z,4173293541,80,,4172400507,458,,4172400503,102,48.0,4172399959,82,,4172400017,233,190,4172400513,230,98.6,4172400509,146,89.0,4172395021,56,Center,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,4172399955,20,,4172395019,17,,4172400511,147,44.0,4172400505,103,,4172395017,22,,4172400515,231,,48.7,,,,,,,,,,,19,,
2530268107,190,10,1,21,59,759fhii7hsnldanli06j5jmf6,1,16.5,49.4,2023-04-08T14:22:40.531Z,2023-04-08T14:23:30Z,4172394993,56,Back,4172394991,94,,4172400045,233,189,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530268171,191,4,1,22,1,759fhii7hsnldanli06j5jmf6,1,13.4,53.2,2023-04-08T14:22:42.376Z,2023-04-08T14:22:47Z,4172395705,233,190,4172395437,152,,4172395439,285,,4172395435,56,Back,4172395433,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530268215,190,4,1,22,1,besu5lkqmra07drq1czpr0tk4,0,86.6,46.8,2023-04-08T14:22:42.377Z,2023-04-08T14:23:59Z,4172402563,10,,4172395671,286,,4172395665,56,Center,4172395717,233,191,4172395667,152,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269283,191,27,1,22,40,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T14:23:21.065Z,2023-04-08T14:33:49Z,4172401729,53,73grc910ff9auyze63pgtoet,4172458905,233,192,4172401727,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530268931,192,27,1,22,40,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T14:23:21.065Z,2023-04-08T14:33:49Z,4172458883,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269485,192,43,1,23,22,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T14:24:03.632Z,2023-04-08T14:25:58Z,4172402967,55,191,4172413449,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271433,193,28,1,23,33,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T14:24:13.960Z,2023-04-08T14:33:50Z,4172458935,233,193,4172413543,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269677,193,28,1,23,33,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T14:24:13.960Z,2023-04-08T14:33:49Z,4172404015,55,192,4172458919,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271831,194,1,1,25,35,759fhii7hsnldanli06j5jmf6,1,14.5,51.6,2023-04-08T14:26:16.039Z,2023-04-08T14:26:20Z,4172415627,213,0.9,4172415623,141,80.6,4172415619,56,Back,4172415625,212,24.8,4172415617,152,,4172415621,140,28.8,4172415615,5,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271887,195,1,1,25,39,759fhii7hsnldanli06j5jmf6,0,29.6,78.4,2023-04-08T14:26:19.967Z,2023-04-08T14:26:24Z,4172415953,140,85.6,4172415939,155,,4172415963,1,,4172415957,141,56.3,4172415959,212,60.7,4172415961,213,6.0,4172415947,56,Center,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271899,194,52,1,25,43,besu5lkqmra07drq1czpr0tk4,1,12.9,35.5,2023-04-08T14:26:24.613Z,2023-04-08T17:34:43Z,4173298657,377,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271975,195,80,1,25,47,besu5lkqmra07drq1czpr0tk4,0,12.3,40.7,2023-04-08T14:26:28.614Z,2023-04-08T14:26:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272097,196,1,1,25,52,besu5lkqmra07drq1czpr0tk4,1,14.4,40.3,2023-04-08T14:26:33.734Z,2023-04-08T14:26:35Z,4172417223,198,,4172417233,213,6.2,4172417235,1,,4172417225,56,Center,4172417227,140,69.1,4172417231,212,57.5,4172417221,157,,4172417229,141,35.5,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272127,197,43,1,25,54,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T14:26:35.278Z,2023-04-08T14:26:39Z,4172417413,56,Center,4172417793,144,3,4172417415,286,0,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272139,198,44,1,25,55,besu5lkqmra07drq1czpr0tk4,1,66.8,33.5,2023-04-08T14:26:36.118Z,2023-04-08T14:26:37Z,4172417547,233,196,4172417503,286,,4172417501,56,Center,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272115,196,44,1,25,55,759fhii7hsnldanli06j5jmf6,0,33.2,66.5,2023-04-08T14:26:36.119Z,2023-04-08T14:26:37Z,4172417351,285,,4172417349,56,Back,4172417597,233,198,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272163,199,1,1,25,55,besu5lkqmra07drq1czpr0tk4,0,69.1,35.5,2023-04-08T14:26:36.823Z,2023-04-08T14:26:37Z,4172417611,140,88.0,4172417613,141,37.1,4172417609,56,Center,4172417605,3,,4172417615,212,19.9,4172417617,213,0.1,4172417607,168,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272171,197,49,1,25,57,759fhii7hsnldanli06j5jmf6,1,19.6,77.6,2023-04-08T14:26:37.990Z,2023-04-08T14:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272263,198,1,1,25,57,759fhii7hsnldanli06j5jmf6,1,19.6,77.6,2023-04-08T14:26:38.471Z,2023-04-08T14:26:42Z,4172418247,213,3.9,4172418243,141,55.2,4172418245,212,22.0,4172418241,140,4.5,4172418239,56,Back,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272313,199,1,1,26,1,759fhii7hsnldanli06j5jmf6,1,7.5,50.9,2023-04-08T14:26:42.191Z,2023-04-08T14:26:45Z,4172418577,212,58.0,4172418581,1,,4172418573,140,55.2,4172418575,141,7.9,4172418569,155,,4172418571,56,Right,4172418579,213,5.8,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272325,200,44,1,26,4,759fhii7hsnldanli06j5jmf6,1,54.6,8.4,2023-04-08T14:26:45.404Z,2023-04-08T14:26:46Z,4172418657,286,,4172418689,233,200,4172418655,56,Right,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272309,200,44,1,26,4,besu5lkqmra07drq1czpr0tk4,0,45.4,91.6,2023-04-08T14:26:45.405Z,2023-04-08T14:26:46Z,4172418547,56,Back,4172418549,285,,4172418723,233,200,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272397,201,1,1,26,5,759fhii7hsnldanli06j5jmf6,0,52.6,7.3,2023-04-08T14:26:46.087Z,2023-04-08T14:34:30Z,4172419079,212,25.8,4172419075,141,6.2,4172419073,140,77.2,4172419067,56,Right,4172419083,213,6.3,4172419061,3,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272391,201,49,1,26,8,besu5lkqmra07drq1czpr0tk4,1,17.8,88.3,2023-04-08T14:26:49.261Z,2023-04-08T14:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272581,202,1,1,26,9,besu5lkqmra07drq1czpr0tk4,1,15,89.6,2023-04-08T14:26:49.909Z,2023-04-08T14:26:59Z,4172420217,141,63.6,4172420221,213,4.1,4172420213,56,Back,4172420215,140,3.4,4172420219,212,21.5,,,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272609,203,1,1,26,18,besu5lkqmra07drq1czpr0tk4,0,12,57.6,2023-04-08T14:26:59.854Z,2023-04-08T14:27:01Z,4172420363,140,76.0,4172420365,141,92.0,4172420367,212,71.2,4172420357,155,,4172420361,56,Left,4172420369,213,0.3,4172420371,1,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272649,202,1,1,26,21,759fhii7hsnldanli06j5jmf6,1,30.6,7.3,2023-04-08T14:27:01.967Z,2023-04-08T14:27:03Z,4172420579,212,10.4,4172420571,157,,4172420583,1,,4172420575,140,39.9,4172420573,56,Back,4172420581,213,0.3,4172420577,141,12.5,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272667,203,1,1,26,22,759fhii7hsnldanli06j5jmf6,0,39.9,12.5,2023-04-08T14:27:03.598Z,2023-04-08T14:27:04Z,4172420703,213,1.1,4172420699,141,26.4,4172420693,3,,4172420701,212,10.5,4172420695,56,Back,4172420697,140,44.2,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272761,204,1,1,26,24,besu5lkqmra07drq1czpr0tk4,0,53.1,73,2023-04-08T14:27:05.582Z,2023-04-08T14:27:09Z,4172421161,213,0.0,4172421159,212,35.8,4172421151,155,,4172421163,1,,4172421155,140,87.2,4172421153,56,Center,4172421157,141,74.1,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272741,204,49,1,26,27,759fhii7hsnldanli06j5jmf6,1,8.6,28.8,2023-04-08T14:27:08.198Z,2023-04-08T14:27:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272869,205,1,1,26,32,759fhii7hsnldanli06j5jmf6,1,7.7,11.3,2023-04-08T14:27:12.998Z,2023-04-08T14:27:14Z,4172421689,56,Back,4172421697,213,6.2,4172421695,212,22.9,4172421693,141,9.7,4172421691,140,29.5,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272879,206,1,1,26,33,759fhii7hsnldanli06j5jmf6,0,29.5,9.7,2023-04-08T14:27:14.358Z,2023-04-08T14:27:15Z,4172421739,141,0.0,4172421735,56,Back,4172421743,213,5.0,4172421741,212,7.8,4172421737,140,31.4,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273095,205,5,1,26,34,besu5lkqmra07drq1czpr0tk4,1,71.5,101.2,2023-04-08T14:27:14.994Z,2023-04-08T14:33:47Z,4172422997,347,,4172423011,233,207,4172422995,56,Left,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272887,207,5,1,26,34,759fhii7hsnldanli06j5jmf6,0,28.5,-1.2,2023-04-08T14:27:14.994Z,2023-04-08T14:27:28Z,4172421769,56,Back,4172423027,233,205,4172421771,347,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273141,206,1,1,26,47,besu5lkqmra07drq1czpr0tk4,1,79.2,100,2023-04-08T14:27:28.292Z,2023-04-08T14:27:32Z,4172423283,212,19.1,4172423281,141,92.9,4172423285,213,6.0,4172423277,56,Left,4172423279,140,96.6,4172423275,107,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273149,207,1,1,26,51,besu5lkqmra07drq1czpr0tk4,0,96.7,92.1,2023-04-08T14:27:32.156Z,2023-04-08T14:27:33Z,4172423337,213,2.4,4172423459,236,,4172423461,233,208,4172423333,141,93.6,4172423335,212,1.5,4172423465,286,,4172423331,140,95.6,4172423329,56,Left,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273159,208,74,1,26,51,759fhii7hsnldanli06j5jmf6,1,3.1,8.9,2023-04-08T14:27:32.157Z,2023-04-08T14:33:51Z,4172423393,285,,4172423391,56,Back,4172423477,233,207,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273193,209,61,1,26,52,759fhii7hsnldanli06j5jmf6,1,5,11.7,2023-04-08T14:27:33.180Z,2023-04-08T14:27:36Z,4172423551,56,Back,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273485,208,5,1,26,53,besu5lkqmra07drq1czpr0tk4,1,91.2,101.7,2023-04-08T14:27:34.014Z,2023-04-08T14:27:52Z,4172425169,347,,4172425167,56,Left,4172425195,233,210,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273211,210,5,1,26,53,759fhii7hsnldanli06j5jmf6,0,8.8,-1.7,2023-04-08T14:27:34.014Z,2023-04-08T14:33:48Z,4172425231,233,208,4172423645,347,,4172423643,56,Back,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273521,209,1,1,27,11,besu5lkqmra07drq1czpr0tk4,0,91.5,100,2023-04-08T14:27:52.092Z,2023-04-08T14:27:54Z,4172425407,213,4.9,4172425397,107,,4172425403,141,71.1,4172425401,140,94.5,4172425399,56,Center,4172425405,212,20.8,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273613,211,12,1,27,14,759fhii7hsnldanli06j5jmf6,1,8.2,32.4,2023-04-08T14:27:54.983Z,2023-04-08T14:28:00Z,4172425905,213,5.3,4172425893,140,20.0,4172425891,56,Back,4172425901,212,21.5,4172425897,141,6.5,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273575,210,61,1,27,16,besu5lkqmra07drq1czpr0tk4,1,85.6,92.1,2023-04-08T14:27:57.660Z,2023-04-08T14:27:57Z,4172425649,56,Left,,,,,,,,,,,,,,,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273603,211,50,1,27,18,besu5lkqmra07drq1czpr0tk4,1,89.6,95.2,2023-04-08T14:27:59.788Z,2023-04-08T14:28:01Z,4172426111,233,212,4172425863,56,Left,4172425865,286,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273625,212,7,1,27,18,759fhii7hsnldanli06j5jmf6,1,10.4,4.8,2023-04-08T14:27:59.789Z,2023-04-08T17:36:02Z,4173304239,385,,4172426059,233,211,4172426009,167,,4172426013,285,,4172426011,56,Back,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273713,212,5,1,27,19,besu5lkqmra07drq1czpr0tk4,1,89.6,101.4,2023-04-08T14:28:00.822Z,2023-04-08T14:33:48Z,4172426487,56,Left,4172426523,233,213,4172426489,347,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273627,213,5,1,27,19,759fhii7hsnldanli06j5jmf6,0,10.4,-1.4,2023-04-08T14:28:00.822Z,2023-04-08T14:28:05Z,4172426587,233,212,4172426021,347,,4172426019,56,Back,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273769,213,1,1,27,24,besu5lkqmra07drq1czpr0tk4,1,92.4,100,2023-04-08T14:28:05.061Z,2023-04-08T14:28:08Z,4172426795,107,,4172426799,140,89.1,4172426801,141,73.8,4172426803,212,19.3,4172426797,56,Center,4172426805,213,4.5,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273815,214,1,1,27,27,besu5lkqmra07drq1czpr0tk4,1,86,74.7,2023-04-08T14:28:08.596Z,2023-04-08T17:36:26Z,4172427061,140,71.7,4172427059,56,Center,4172427067,213,3.7,4172428107,210,13,4172427063,141,61.1,4172427065,212,17.6,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2530273817,215,13,1,27,30,besu5lkqmra07drq1czpr0tk4,1,72.2,53.1,2023-04-08T14:28:11.843Z,2023-04-08T17:36:26Z,4172428125,231,50.4,4172428111,29,,4172427075,22,,4172428121,215,,4172427457,20,,4172428119,103,63.9,4172427077,18,,4172428123,230,98.4,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,4172428109,81,,4172428113,55,214,4172427079,56,Center,4172428117,102,,,,,,,,,,,,,,,,,,,43.7,,
2530273827,214,5,1,27,32,759fhii7hsnldanli06j5jmf6,1,-1,56.6,2023-04-08T14:28:13.348Z,2023-04-08T14:33:48Z,4172427179,233,216,4172427119,56,Back,4172427121,346,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530273825,216,5,1,27,32,besu5lkqmra07drq1czpr0tk4,0,101,43.4,2023-04-08T14:28:13.348Z,2023-04-08T14:28:14Z,4172427111,346,,4172427109,56,Center,4172427201,233,214,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274187,215,1,1,27,56,759fhii7hsnldanli06j5jmf6,0,4.3,51,2023-04-08T14:28:37.879Z,2023-04-08T14:28:40Z,4172429325,212,46.8,4172429319,56,Back,4172429323,141,8.6,4172429327,213,5.6,4172429329,1,,4172429321,140,39.4,4172429331,74,,4172429317,124,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274209,216,61,1,28,0,759fhii7hsnldanli06j5jmf6,0,39.4,8.6,2023-04-08T14:28:41.662Z,2023-04-08T14:28:42Z,4172429435,56,Back,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530274257,217,49,1,28,3,besu5lkqmra07drq1czpr0tk4,1,61.4,87.8,2023-04-08T14:28:44.587Z,2023-04-08T14:28:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
