id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,keyPass,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/19/value
2521559505,7,44,1,0,9,4qdzzur2cuuridyb0jso8mksi,1,68.8,45.8,2023-03-18T15:01:27.147Z,2023-03-19T15:26:29Z,4105379005,286,,4105379003,56,Center,4105379031,233,5,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559481,5,44,1,0,9,muo4d1nfi1vgyvz5n07tjmoo,0,31.2,54.2,2023-03-18T15:01:27.148Z,2023-03-19T08:42:13Z,4105378883,285,,4105378881,56,Back,4105379071,233,7,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559511,8,61,1,0,10,4qdzzur2cuuridyb0jso8mksi,0,69.1,50.6,2023-03-18T15:01:27.663Z,2023-03-19T15:26:29Z,4105379015,56,Center,4108965495,178,,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560203,10,1,1,0,10,muo4d1nfi1vgyvz5n07tjmoo,1,29.3,46.1,2023-03-18T15:01:28.237Z,2023-03-19T08:42:39Z,4105382421,141,41.8,4105382425,213,4.2,4105382417,56,Back,4105382419,140,27.8,4105382423,212,3.3,4108965705,178,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559497,6,43,1,0,11,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-03-18T15:01:29.234Z,2023-03-18T15:02:00Z,4105378965,56,Back,4105384487,144,61,,,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559547,7,49,1,0,11,muo4d1nfi1vgyvz5n07tjmoo,1,26.8,35.4,2023-03-18T15:01:29.468Z,2023-03-19T08:42:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559595,8,1,1,0,12,muo4d1nfi1vgyvz5n07tjmoo,0,26.8,35.4,2023-03-18T15:01:29.614Z,2023-03-19T08:42:47Z,4105379473,56,Back,4105379477,141,35.7,4105379475,140,36.8,4105379479,212,10.5,4105379481,213,0.0,4105379471,155,,4108965899,178,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559677,9,1,1,0,14,4qdzzur2cuuridyb0jso8mksi,0,63.4,60.9,2023-03-18T15:01:32.018Z,2023-03-19T08:42:55Z,4105379851,213,5.7,4105379841,3,,4105379845,140,78.3,4105379849,212,19.3,4105379843,56,Center,4105379847,141,44.3,4108966181,178,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559705,9,1,1,0,15,muo4d1nfi1vgyvz5n07tjmoo,0,22.8,54.2,2023-03-18T15:01:33.253Z,2023-03-19T08:43:01Z,4108966397,178,,4105379957,140,44.9,4105379961,212,23.2,4105379953,157,,4105379955,56,Back,4105379959,141,54.2,4105379963,213,0,4105379965,1,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559827,10,1,1,0,17,4qdzzur2cuuridyb0jso8mksi,1,56.6,40.9,2023-03-18T15:01:34.758Z,2023-03-19T08:43:12Z,4105380521,212,18.1,4108966803,178,,4105380513,3,,4105380517,140,59.4,4105380515,56,Right,4105380519,141,14.7,4105380523,213,4.9,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559835,11,49,1,0,18,4qdzzur2cuuridyb0jso8mksi,1,59.3,11.9,2023-03-18T15:01:36.460Z,2023-03-19T08:43:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559945,12,1,1,0,19,4qdzzur2cuuridyb0jso8mksi,1,56.6,12.8,2023-03-18T15:01:37.461Z,2023-03-19T08:43:21Z,4108967079,178,,4105381123,140,32.5,4105381127,212,26.6,4105381129,213,2.8,4105381125,141,25.0,4105381121,56,Back,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560005,13,1,1,0,23,4qdzzur2cuuridyb0jso8mksi,1,32.7,30.4,2023-03-18T15:01:40.891Z,2023-03-19T08:43:29Z,4105381431,212,25.3,4108967257,178,,4105381433,213,2.8,4105381427,141,42.4,4105381423,56,Back,4105381425,140,9.9,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560181,14,1,1,0,25,4qdzzur2cuuridyb0jso8mksi,1,9.9,42.4,2023-03-18T15:01:42.650Z,2023-03-19T08:43:32Z,4105382289,212,57.8,4105382285,140,64.3,4108967353,178,,4105382293,1,,4105382283,56,Center,4105382287,141,55.2,4105382291,213,0.2,4105382281,157,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560185,15,61,1,0,28,4qdzzur2cuuridyb0jso8mksi,0,64.6,48.7,2023-03-18T15:01:45.650Z,2023-03-19T08:43:40Z,4108967673,388,,4105382309,56,Center,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560277,11,12,1,0,31,muo4d1nfi1vgyvz5n07tjmoo,1,36.5,85.1,2023-03-18T15:01:49.099Z,2023-03-19T08:43:48Z,4105382807,56,Back,4105383331,167,,4108967939,388,,4105382809,140,43.8,4105382811,141,100.0,4105382815,213,1.0,4105383329,15,,4105382813,212,13.8,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560301,12,5,1,0,34,muo4d1nfi1vgyvz5n07tjmoo,0,43.8,102,2023-03-18T15:01:52.111Z,2023-03-19T08:43:54Z,4105383475,233,16,4105382921,347,,4105382917,56,Back,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560363,16,5,1,0,34,4qdzzur2cuuridyb0jso8mksi,1,56.2,-2,2023-03-18T15:01:52.111Z,2023-03-19T08:43:54Z,4105383215,347,,4105383413,233,12,4105383213,56,Right,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560627,17,1,1,0,36,4qdzzur2cuuridyb0jso8mksi,1,56.1,0,2023-03-18T15:01:53.764Z,2023-03-19T08:43:58Z,4105384649,107,,4105384653,140,57.9,4105384657,212,11.6,4105384659,213,1.4,4105384655,141,14.9,4105384651,56,Right,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560663,18,1,1,0,37,4qdzzur2cuuridyb0jso8mksi,0,57.9,14.9,2023-03-18T15:01:54.847Z,2023-03-19T08:44:09Z,4108968535,178,,4105384821,56,Right,4105384829,213,4.3,4105384825,141,4.4,4105384827,212,7.8,4105384823,140,54.9,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560895,13,61,1,0,39,muo4d1nfi1vgyvz5n07tjmoo,1,35.3,97.5,2023-03-18T15:01:56.754Z,2023-03-19T08:44:18Z,4105386523,189,,4105385927,56,Back,4108968785,178,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560977,14,5,1,0,39,muo4d1nfi1vgyvz5n07tjmoo,0,43.4,102,2023-03-18T15:01:57.219Z,2023-03-19T08:44:23Z,4105386277,347,,4105395519,233,19,4105386275,56,Back,4105386801,189,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561219,19,5,1,0,39,4qdzzur2cuuridyb0jso8mksi,1,56.6,-2,2023-03-18T15:01:57.219Z,2023-03-19T08:44:23Z,4105387505,56,Right,4107664151,189,,4105387507,347,,4105395497,233,14,,,,,,,,,,,,,8vjnf1tezikfb9dfnv4waxuxh,P. Pawlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561351,20,1,1,0,54,4qdzzur2cuuridyb0jso8mksi,1,53.7,0,2023-03-18T15:02:11.839Z,2023-03-19T08:44:34Z,4105388167,56,Back,4105388165,107,,4105388171,141,10.7,4105388169,140,28.6,4105388175,213,2.8,4105388173,212,27.7,4105388177,1,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561405,21,1,1,0,58,4qdzzur2cuuridyb0jso8mksi,1,21.8,16.5,2023-03-18T15:02:16.357Z,2023-03-19T08:44:41Z,4105388465,141,29.5,4105388469,213,2.6,4108969379,178,,4105388463,140,6.4,4105388467,212,18.4,4105388461,56,Back,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561445,22,1,1,1,0,4qdzzur2cuuridyb0jso8mksi,0,5.3,32.1,2023-03-18T15:02:18.031Z,2023-03-19T08:44:46Z,4105388675,157,,4105388679,140,61.4,4105388681,141,44.8,4105388677,56,Center,4105388683,212,59.5,4108969545,178,,4105388687,1,,4105388685,213,0.1,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561731,15,1,1,1,3,muo4d1nfi1vgyvz5n07tjmoo,0,46.5,59.3,2023-03-18T15:02:20.611Z,2023-03-19T08:45:09Z,4105390201,212,48.7,4108970181,178,,4105390199,141,31.2,4105390207,1,,4105390189,56,Center,4105390185,3,,4105390205,213,5.9,4105390197,140,89.2,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521988521,834,52,1,1,8,4qdzzur2cuuridyb0jso8mksi,1,14.4,59.2,2023-03-18T15:02:25.669Z,2023-03-19T08:45:21Z,4108970537,178,,4107666633,377,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561995,23,1,1,1,8,4qdzzur2cuuridyb0jso8mksi,1,8.8,55.7,2023-03-18T15:02:26.518Z,2023-03-19T08:45:24Z,4105391565,213,0.9,4105391563,212,23.8,4108970681,178,,4105391559,140,22.1,4105391561,141,84.1,4107667197,123,,4105391557,56,Back,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562061,24,1,1,1,11,4qdzzur2cuuridyb0jso8mksi,1,23.6,83.5,2023-03-18T15:02:29.294Z,2023-03-19T08:45:29Z,4105391885,140,40.6,4105391889,141,93.2,4108970803,178,,4105391893,212,19.0,4105391897,213,0.4,4105391883,56,Back,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562097,25,1,1,1,16,4qdzzur2cuuridyb0jso8mksi,1,43.3,93.3,2023-03-18T15:02:34.198Z,2023-03-19T08:45:34Z,4105392063,213,3.2,4105392059,141,91.4,4108970991,178,,4105392055,56,Back,4105392061,212,15.5,4105392057,140,28.6,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562161,26,1,1,1,18,4qdzzur2cuuridyb0jso8mksi,1,27.4,88.1,2023-03-18T15:02:36.405Z,2023-03-19T08:45:40Z,4105392407,212,26.6,4105392403,140,9.7,4108971165,178,,4105392405,141,60.2,4105392409,213,3.9,4105392401,56,Back,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562277,27,1,1,1,21,4qdzzur2cuuridyb0jso8mksi,0,9.7,60.2,2023-03-18T15:02:38.854Z,2023-03-19T08:45:46Z,4105392967,157,,4105392975,141,72.9,4108971337,178,,4105392979,213,0.2,4105392981,1,,4105392977,212,53.0,4105392973,140,59.5,4105392971,56,Center,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562345,16,44,1,1,24,muo4d1nfi1vgyvz5n07tjmoo,1,40.6,26.3,2023-03-18T15:02:42.021Z,2023-03-19T15:26:29Z,4105393355,285,,4105393353,56,Back,4105393409,233,28,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562287,28,44,1,1,24,4qdzzur2cuuridyb0jso8mksi,0,59.4,73.7,2023-03-18T15:02:42.022Z,2023-03-19T08:45:53Z,4105393041,56,Center,4105393043,286,,4105393457,233,16,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562387,17,1,1,1,24,muo4d1nfi1vgyvz5n07tjmoo,0,39.4,22.5,2023-03-18T15:02:42.079Z,2023-03-19T15:26:30Z,4105393553,56,Center,4105393557,140,61.0,4105393561,141,30.7,4108971901,178,,4105393567,213,0.2,4105393551,3,,4105393563,212,23.4,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562395,29,1,1,1,26,4qdzzur2cuuridyb0jso8mksi,0,39.4,67.3,2023-03-18T15:02:43.916Z,2023-03-19T08:46:10Z,4105393595,213,5.9,4105393589,140,58.1,4105393587,56,Center,4105393593,212,21.5,4105393583,3,,4108972199,388,,4105393591,141,54.6,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562465,18,1,1,1,27,muo4d1nfi1vgyvz5n07tjmoo,0,45.6,48.5,2023-03-18T15:02:45.510Z,2023-03-19T08:46:15Z,4105393891,212,22.2,4105393889,141,16.8,4105393885,56,Right,4108972365,388,,4105393883,3,,4105393887,140,50.7,4105393893,213,5.0,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562577,30,3,1,1,32,4qdzzur2cuuridyb0jso8mksi,0,45.9,92.8,2023-03-18T15:02:49.791Z,2023-03-19T08:46:47Z,4108973401,178,,4105394543,56,Back,4105394547,286,,4105394985,233,19,4107673929,465,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562631,19,7,1,1,32,muo4d1nfi1vgyvz5n07tjmoo,1,54.1,7.2,2023-03-18T15:02:49.910Z,2023-03-19T08:47:05Z,4105394889,167,,4108973963,178,,4105394891,56,Right,4107674123,383,,4105394893,285,,4105394951,233,30,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562643,20,5,1,1,34,muo4d1nfi1vgyvz5n07tjmoo,0,49,-1.6,2023-03-18T15:02:52.192Z,2023-03-19T08:47:13Z,4105394935,347,,4105395729,233,31,4105394933,56,Back,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562771,31,5,1,1,34,4qdzzur2cuuridyb0jso8mksi,1,51,101.6,2023-03-18T15:02:52.192Z,2023-03-19T08:47:13Z,4105395707,233,20,4105395603,56,Left,4105395607,347,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562925,32,1,1,1,40,4qdzzur2cuuridyb0jso8mksi,1,51.9,100,2023-03-18T15:02:57.939Z,2023-03-19T08:47:18Z,4105396431,56,Back,4105396435,141,96.8,4105396429,107,,4105396439,213,3.4,4105396433,140,40.9,4105396437,212,12.1,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521563079,33,1,1,1,44,4qdzzur2cuuridyb0jso8mksi,1,45.9,91.1,2023-03-18T15:03:01.728Z,2023-03-19T08:47:24Z,4105397189,56,Right,4105397199,213,5.0,4108974673,178,,4105397197,212,58.6,4105397201,1,,4105397191,140,63.9,4105397185,196,,4105397183,155,,629dgygro5n41ce8ulov5wwl,S. McMann,4105397193,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
