id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2479351013,4,12,1,0,25,besu5lkqmra07drq1czpr0tk4,1,18.7,29.8,2022-10-30T12:00:33.756Z,2022-10-30T17:25:28Z,3883032997,141,0.0,3884816107,178,,3883032991,56,Back,3883032995,140,21.9,3883032999,212,21.9,3883033001,213,4.9,3883033047,167,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351021,5,5,1,0,28,besu5lkqmra07drq1czpr0tk4,0,27.2,-1.8,2022-10-30T12:00:36.531Z,2022-10-30T17:25:31Z,3883033479,233,15,3883033027,56,Back,3883033029,347,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351111,15,5,1,0,28,dvnjvad3p09dugr79gktlrtll,1,72.8,101.8,2022-10-30T12:00:36.531Z,2022-10-30T17:25:30Z,3883033473,347,,3883033475,233,5,3883033471,56,Left,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351119,16,1,1,0,40,dvnjvad3p09dugr79gktlrtll,0,70.7,100,2022-10-30T12:00:48.275Z,2022-10-30T17:25:33Z,3883033527,140,82.0,3883033519,107,,3883033525,56,Left,3883033531,141,93.6,3883033541,213,5.9,3883033537,212,13.0,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351147,6,49,1,0,41,besu5lkqmra07drq1czpr0tk4,1,18.5,5.9,2022-10-30T12:00:49.318Z,2022-10-30T17:25:35Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351187,7,1,1,0,42,besu5lkqmra07drq1czpr0tk4,0,18.5,5.9,2022-10-30T12:00:50.199Z,2022-10-30T17:25:38Z,3883033851,141,8.3,3883033857,1,,3883033855,213,0.0,3884816765,178,,3883033845,155,,3883033849,140,51.9,3883033847,56,Right,3883033853,212,35.1,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351171,17,44,1,0,44,dvnjvad3p09dugr79gktlrtll,1,53.1,89.4,2022-10-30T12:00:52.866Z,2022-10-30T18:58:23Z,3883033771,286,,3883033769,56,Left,3883033897,233,8,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351191,8,44,1,0,44,besu5lkqmra07drq1czpr0tk4,0,46.9,10.6,2022-10-30T12:00:52.867Z,2022-10-30T17:25:46Z,3883033875,56,Back,3883033929,285,,3883033925,233,17,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351183,18,1,1,0,44,dvnjvad3p09dugr79gktlrtll,0,58.1,87.1,2022-10-30T12:00:52.979Z,2022-10-30T18:58:24Z,3883033823,141,92.0,3884817971,388,,3883033817,3,,3883033825,212,5.5,3883033827,213,0.6,3883033821,140,62.3,3883033819,56,Left,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351215,9,1,1,0,46,besu5lkqmra07drq1czpr0tk4,0,30.5,4.4,2022-10-30T12:00:54.773Z,2022-10-30T17:26:00Z,3883034059,213,6.1,3883034043,155,,3883034047,140,52.1,3883034053,212,23.1,3884818287,178,,3883034045,56,Right,3883034049,141,0.0,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351221,10,5,1,0,48,besu5lkqmra07drq1czpr0tk4,0,53.8,-1.4,2022-10-30T12:00:56.635Z,2022-10-30T17:26:03Z,3883034083,347,,3883034081,56,Right,3883034741,233,19,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351335,19,5,1,0,48,dvnjvad3p09dugr79gktlrtll,1,46.2,101.4,2022-10-30T12:00:56.635Z,2022-10-30T17:26:03Z,3883034705,56,Back,3883034733,233,10,3883034707,347,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351347,20,1,1,0,59,dvnjvad3p09dugr79gktlrtll,1,53.7,100,2022-10-30T12:01:07.656Z,2022-10-30T17:26:16Z,3883034769,213,4.9,3883034765,141,92.3,3883034761,56,Left,3883034767,212,6.7,3883034763,140,55.2,3883034759,107,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351355,21,1,1,1,0,dvnjvad3p09dugr79gktlrtll,1,55.2,92.3,2022-10-30T12:01:08.074Z,2022-10-30T17:26:21Z,3883034811,213,0.8,3883034807,141,97.4,3883034805,140,58.3,3883034809,212,4.8,3883034803,56,Left,3884819619,178,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351381,22,1,1,1,0,dvnjvad3p09dugr79gktlrtll,1,58.3,97.4,2022-10-30T12:01:08.797Z,2022-10-30T17:26:25Z,3884819911,178,,3883034939,213,4.0,3883034927,56,Left,3883034935,141,93.5,3883034931,140,56.1,3883034937,212,3.5,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351427,23,1,1,1,3,dvnjvad3p09dugr79gktlrtll,1,55.2,87.2,2022-10-30T12:01:11.122Z,2022-10-30T17:26:28Z,3883035185,141,12.8,3883035189,213,5.1,3883035187,212,54.1,3883035191,1,,3883035181,56,Right,3883035183,140,73.5,3883035179,196,,3884820125,178,,ed81nbya8j93qvelqdk79ustm,R. Hatate,3883035177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351449,24,1,1,1,5,dvnjvad3p09dugr79gktlrtll,1,73.5,12.8,2022-10-30T12:01:13.996Z,2022-10-30T17:26:31Z,3883035313,140,66.4,3884820405,178,,3883035315,141,20.3,3883035319,213,2.5,3883035317,212,9.0,3883035311,56,Right,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351475,25,1,1,1,9,dvnjvad3p09dugr79gktlrtll,0,68.4,27.6,2022-10-30T12:01:17.073Z,2022-10-30T17:26:33Z,3883035483,141,66.1,3883035479,56,Center,3884820553,178,,3883035477,155,,3883035485,212,31.7,3883035487,213,1.0,3883035481,140,85.4,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351519,11,1,1,1,10,besu5lkqmra07drq1czpr0tk4,1,14.7,37.3,2022-10-30T12:01:18.996Z,2022-10-30T17:26:38Z,3883035701,141,40.9,3883035705,213,0.3,3884820925,388,,3883035697,56,Back,3883035703,212,9.9,3883035695,3,,3883035699,140,23.8,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351521,12,49,1,1,12,besu5lkqmra07drq1czpr0tk4,1,23.8,40.9,2022-10-30T12:01:20.544Z,2022-10-30T17:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351541,13,1,1,1,12,besu5lkqmra07drq1czpr0tk4,0,23.8,40.9,2022-10-30T12:01:20.640Z,2022-10-30T17:26:54Z,3883035813,141,42.5,3884821799,178,,3883035811,140,42.6,3883035807,157,,3883035817,213,0.1,3883035819,1,,3883035809,56,Back,3883035815,212,19.8,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351551,26,49,1,1,15,dvnjvad3p09dugr79gktlrtll,1,59.9,47.2,2022-10-30T12:01:23.102Z,2022-10-30T17:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351589,27,1,1,1,16,dvnjvad3p09dugr79gktlrtll,1,58,49.1,2022-10-30T12:01:24.756Z,2022-10-30T17:27:01Z,3883036063,56,Back,3883036067,141,58.5,3883036069,212,15.2,3883036071,213,2.7,3884822213,178,,3883036065,140,44.9,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351633,28,1,1,1,19,dvnjvad3p09dugr79gktlrtll,1,40.6,67,2022-10-30T12:01:27.410Z,2022-10-30T17:27:04Z,3883036263,212,21.2,3883036259,140,53.4,3883036255,56,Left,3883036265,213,0.9,3883036261,141,91.2,3884822445,178,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351657,29,1,1,1,22,dvnjvad3p09dugr79gktlrtll,1,57.1,87.4,2022-10-30T12:01:30.800Z,2022-10-30T17:27:06Z,3883036403,141,87.1,3884822615,178,,3883036405,212,7.5,3883036399,56,Left,3883036401,140,64.2,3883036407,213,6.3,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351659,30,50,1,1,23,dvnjvad3p09dugr79gktlrtll,1,63.8,89.4,2022-10-30T12:01:31.701Z,2022-10-30T17:27:11Z,3883036631,233,14,3883036413,56,Left,3883036415,286,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351689,14,7,1,1,23,besu5lkqmra07drq1czpr0tk4,1,36.2,10.6,2022-10-30T12:01:31.907Z,2022-10-30T17:27:15Z,3884081817,385,,3883036577,167,,3883036581,285,,3883036611,233,30,3883036579,56,Back,3884823195,178,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351693,15,5,1,1,25,besu5lkqmra07drq1czpr0tk4,0,53,-1.2,2022-10-30T12:01:33.363Z,2022-10-30T17:27:17Z,3883036929,233,31,3883036593,347,,3883036591,56,Right,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351745,31,5,1,1,25,dvnjvad3p09dugr79gktlrtll,1,47,101.2,2022-10-30T12:01:33.363Z,2022-10-30T17:27:17Z,3883036871,56,Back,3883036873,347,,3883036899,233,15,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351789,32,1,1,1,31,dvnjvad3p09dugr79gktlrtll,1,47.2,100,2022-10-30T12:01:39.369Z,2022-10-30T17:27:21Z,3883037111,212,7.7,3883037107,140,41.0,3883037105,56,Back,3883037109,141,95.9,3883037103,107,,3883037113,213,3.7,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351817,33,1,1,1,34,dvnjvad3p09dugr79gktlrtll,1,43.5,92.7,2022-10-30T12:01:42.826Z,2022-10-30T17:27:24Z,3883037233,56,Back,3884823875,178,,3883037235,140,48.4,3883037239,212,5.5,3883037237,141,95.7,3883037241,213,0.4,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351877,34,1,1,1,37,dvnjvad3p09dugr79gktlrtll,1,54.5,94.7,2022-10-30T12:01:45.882Z,2022-10-30T17:27:27Z,3883037523,141,91.8,3884824037,178,,3883037525,212,17.7,3883037521,140,37.7,3883037519,56,Back,3883037527,213,3.3,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351895,35,1,1,1,41,dvnjvad3p09dugr79gktlrtll,0,41.6,74.2,2022-10-30T12:01:49.979Z,2022-10-30T17:27:30Z,3883037629,213,5.0,3883037625,141,50.1,3884824271,178,,3883037619,56,Back,3883037621,140,46.7,3883037627,212,17.2,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351911,16,49,1,1,42,besu5lkqmra07drq1czpr0tk4,1,53.5,49.9,2022-10-30T12:01:50.551Z,2022-10-30T17:27:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351933,17,61,1,1,43,besu5lkqmra07drq1czpr0tk4,0,59.2,45.1,2022-10-30T12:01:51.686Z,2022-10-30T17:27:44Z,3883037813,56,Center,3884825207,178,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479710579,1125,67,1,1,44,dvnjvad3p09dugr79gktlrtll,1,39.8,55.4,2022-10-30T12:01:52.400Z,2022-10-30T18:58:24Z,3884949319,233,583,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479710573,583,67,1,1,44,besu5lkqmra07drq1czpr0tk4,0,60.2,44.6,2022-10-30T12:01:52.401Z,2022-10-30T17:54:44Z,3884949351,233,1125,,,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351945,36,1,1,1,44,dvnjvad3p09dugr79gktlrtll,1,39.2,55.7,2022-10-30T12:01:52.497Z,2022-10-30T18:58:24Z,3883037863,213,3.2,3883037857,140,32.7,3883037859,141,54.9,3883037855,56,Back,3884825373,178,,3883037861,212,6.8,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479351951,37,49,1,1,45,dvnjvad3p09dugr79gktlrtll,1,33.7,53.9,2022-10-30T12:01:53.178Z,2022-10-30T17:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
